ID;Geslacht;Leeftijd;Maandloon;BedrijfstakkenSBI2008;HerkomstNationaliteit;Perioden;BuitenlandGeborenWerknemersTotaal_1;BuitenlandGeborenWerknemersIngesc_2;BuitenlandGeborenWerknemersNietI_3
6975;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Portugal;2006, vrijdag 29 september;0.4;0.3;0.1
6976;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Portugal;2007, vrijdag 28 september;0.4;0.3;0.1
6977;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Portugal;2008, vrijdag 26 september;0.4;0.3;0.1
6978;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Portugal;2009, vrijdag 25 september;0.3;0.3;0.0
6979;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Portugal;2010, vrijdag 24 september;0.3;0.3;0.0
6980;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Portugal;2011, vrijdag 23 september;0.3;0.3;0.0
6981;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Portugal;2012, vrijdag 28 september;0.3;0.3;0.0
6982;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Portugal;2013, vrijdag 28 september;0.4;0.3;0.0
6983;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Portugal;2014, vrijdag 26 september;0.3;0.3;0.0
6984;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Roemenië;2006, vrijdag 29 september;0.2;0.1;0.1
6985;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Roemenië;2007, vrijdag 28 september;0.2;0.1;0.1
6986;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Roemenië;2008, vrijdag 26 september;0.2;0.1;0.1
6987;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Roemenië;2009, vrijdag 25 september;0.2;0.2;0.1
6988;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Roemenië;2010, vrijdag 24 september;0.2;0.1;0.1
6989;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Roemenië;2011, vrijdag 23 september;0.2;0.2;0.1
6990;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Roemenië;2012, vrijdag 28 september;0.3;0.2;0.1
6991;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Roemenië;2013, vrijdag 28 september;0.2;0.2;0.1
6992;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Roemenië;2014, vrijdag 26 september;0.3;0.2;0.1
6993;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Spanje;2006, vrijdag 29 september;0.2;0.2;0.0
6994;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Spanje;2007, vrijdag 28 september;0.2;0.2;0.0
6995;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Spanje;2008, vrijdag 26 september;0.2;0.2;0.0
6996;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Spanje;2009, vrijdag 25 september;0.2;0.2;0.0
6997;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Spanje;2010, vrijdag 24 september;0.2;0.2;0.0
6998;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Spanje;2011, vrijdag 23 september;0.2;0.2;0.0
6999;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Spanje;2012, vrijdag 28 september;0.3;0.2;0.1
7000;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Spanje;2013, vrijdag 28 september;0.3;0.3;0.1
7001;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Spanje;2014, vrijdag 26 september;0.3;0.3;0.0
7002;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Verenigd Koninkrijk;2006, vrijdag 29 september;0.5;0.4;0.1
7003;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Verenigd Koninkrijk;2007, vrijdag 28 september;0.5;0.4;0.1
7004;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Verenigd Koninkrijk;2008, vrijdag 26 september;0.5;0.4;0.1
7005;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Verenigd Koninkrijk;2009, vrijdag 25 september;0.4;0.4;0.1
7006;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Verenigd Koninkrijk;2010, vrijdag 24 september;0.4;0.4;0.1
7007;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Verenigd Koninkrijk;2011, vrijdag 23 september;0.4;0.4;0.0
7008;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Verenigd Koninkrijk;2012, vrijdag 28 september;0.4;0.4;0.0
7009;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Verenigd Koninkrijk;2013, vrijdag 28 september;0.4;0.4;0.1
7010;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;G-I Handel, vervoer en horeca;Verenigd Koninkrijk;2014, vrijdag 26 september;0.4;0.4;0.0
7011;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Totaal;2006, vrijdag 29 september;1.2;0.9;0.3
7012;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Totaal;2007, vrijdag 28 september;1.2;0.9;0.3
7013;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Totaal;2008, vrijdag 26 september;1.3;0.9;0.3
7014;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Totaal;2009, vrijdag 25 september;1.0;0.8;0.2
7015;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Totaal;2010, vrijdag 24 september;1.1;0.9;0.2
7016;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Totaal;2011, vrijdag 23 september;0.9;0.8;0.2
7017;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Totaal;2012, vrijdag 28 september;0.9;0.8;0.2
7018;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Totaal;2013, vrijdag 28 september;1.0;0.8;0.2
7019;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Totaal;2014, vrijdag 26 september;1.0;0.8;0.2
7020;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Afrika;2006, vrijdag 29 september;0.1;0.1;0.0
7021;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Afrika;2007, vrijdag 28 september;0.1;0.1;0.0
7022;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Afrika;2008, vrijdag 26 september;0.1;0.1;0.0
7023;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Afrika;2009, vrijdag 25 september;0.1;0.1;0.0
7024;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Afrika;2010, vrijdag 24 september;0.1;0.1;0.0
7025;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Afrika;2011, vrijdag 23 september;0.1;0.1;0.0
7026;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Afrika;2012, vrijdag 28 september;0.1;0.1;0.0
7027;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Afrika;2013, vrijdag 28 september;0.1;0.1;0.0
7028;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Afrika;2014, vrijdag 26 september;0.1;0.1;0.0
7029;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Amerika;2006, vrijdag 29 september;0.2;0.2;0.0
7030;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Amerika;2007, vrijdag 28 september;0.2;0.2;0.0
7031;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Amerika;2008, vrijdag 26 september;0.3;0.3;0.0
7032;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Amerika;2009, vrijdag 25 september;0.2;0.2;0.0
7033;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Amerika;2010, vrijdag 24 september;0.2;0.2;0.0
7034;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Amerika;2011, vrijdag 23 september;0.2;0.2;0.0
7035;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Amerika;2012, vrijdag 28 september;0.1;0.1;0.0
7036;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Amerika;2013, vrijdag 28 september;0.1;0.1;0.0
7037;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Amerika;2014, vrijdag 26 september;0.2;0.2;0.0
7038;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Azië;2006, vrijdag 29 september;0.1;0.1;0.0
7039;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Azië;2007, vrijdag 28 september;0.2;0.2;0.0
7040;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Azië;2008, vrijdag 26 september;0.2;0.2;0.0
7041;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Azië;2009, vrijdag 25 september;0.1;0.1;0.0
7042;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Azië;2010, vrijdag 24 september;0.1;0.1;0.0
7043;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Azië;2011, vrijdag 23 september;0.1;0.1;0.0
7044;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Azië;2012, vrijdag 28 september;0.2;0.1;0.0
7045;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Azië;2013, vrijdag 28 september;0.2;0.2;0.0
7046;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Azië;2014, vrijdag 26 september;0.1;0.1;0.0
7047;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Europa;2006, vrijdag 29 september;0.7;0.4;0.3
7048;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Europa;2007, vrijdag 28 september;0.6;0.4;0.3
7049;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Europa;2008, vrijdag 26 september;0.7;0.4;0.3
7050;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Europa;2009, vrijdag 25 september;0.5;0.3;0.2
7051;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Europa;2010, vrijdag 24 september;0.6;0.4;0.2
7052;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Europa;2011, vrijdag 23 september;0.5;0.4;0.2
7053;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Europa;2012, vrijdag 28 september;0.6;0.4;0.1
7054;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Europa;2013, vrijdag 28 september;0.6;0.4;0.1
7055;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Europa;2014, vrijdag 26 september;0.6;0.4;0.1
7056;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Oceanië;2006, vrijdag 29 september;0.0;0.0;0.0
7057;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Oceanië;2007, vrijdag 28 september;0.0;0.0;0.0
7058;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Oceanië;2008, vrijdag 26 september;0.0;0.0;0.0
7059;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Oceanië;2009, vrijdag 25 september;0.0;0.0;0.0
7060;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Oceanië;2010, vrijdag 24 september;0.0;0.0;0.0
7061;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Oceanië;2011, vrijdag 23 september;0.0;0.0;0.0
7062;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Oceanië;2012, vrijdag 28 september;0.0;0.0;0.0
7063;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Oceanië;2013, vrijdag 28 september;0.0;0.0;0.0
7064;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Oceanië;2014, vrijdag 26 september;0.0;0.0;0.0
7065;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 26;2006, vrijdag 29 september;0.7;0.3;0.3
7066;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 26;2007, vrijdag 28 september;0.6;0.3;0.3
7067;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 26;2008, vrijdag 26 september;0.6;0.3;0.3
7068;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 26;2009, vrijdag 25 september;0.5;0.3;0.2
7069;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 26;2010, vrijdag 24 september;0.6;0.4;0.2
7070;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 26;2011, vrijdag 23 september;0.4;0.3;0.2
7071;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 26;2012, vrijdag 28 september;0.5;0.3;0.1
7072;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 26;2013, vrijdag 28 september;0.5;0.4;0.1
7073;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 26;2014, vrijdag 26 september;0.5;0.3;0.1
7074;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 10;2006, vrijdag 29 september;0.1;0.0;0.0
7075;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 10;2007, vrijdag 28 september;0.1;0.1;0.0
7076;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 10;2008, vrijdag 26 september;0.1;0.1;0.0
7077;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 10;2009, vrijdag 25 september;0.1;0.1;0.1
7078;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 10;2010, vrijdag 24 september;0.1;0.1;0.0
7079;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 10;2011, vrijdag 23 september;0.1;0.1;0.0
7080;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 10;2012, vrijdag 28 september;0.1;0.1;0.0
7081;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 10;2013, vrijdag 28 september;0.1;0.1;0.0
7082;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;EU 10;2014, vrijdag 26 september;0.1;0.1;0.0
7083;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;België;2006, vrijdag 29 september;0.2;0.0;0.2
7084;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;België;2007, vrijdag 28 september;0.1;0.0;0.1
7085;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;België;2008, vrijdag 26 september;0.2;0.0;0.1
7086;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;België;2009, vrijdag 25 september;0.1;0.0;0.1
7087;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;België;2010, vrijdag 24 september;0.1;0.0;0.1
7088;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;België;2011, vrijdag 23 september;0.1;0.0;0.0
7089;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;België;2012, vrijdag 28 september;0.1;0.0;0.0
7090;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;België;2013, vrijdag 28 september;0.1;0.0;0.1
7091;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;België;2014, vrijdag 26 september;0.1;0.0;0.0
7092;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Bulgarije;2006, vrijdag 29 september;0.0;0.0;0.0
7093;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Bulgarije;2007, vrijdag 28 september;0.0;0.0;0.0
7094;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Bulgarije;2008, vrijdag 26 september;0.0;0.0;0.0
7095;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Bulgarije;2009, vrijdag 25 september;0.0;0.0;0.0
7096;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Bulgarije;2010, vrijdag 24 september;0.0;0.0;0.0
7097;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Bulgarije;2011, vrijdag 23 september;0.0;0.0;0.0
7098;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Bulgarije;2012, vrijdag 28 september;0.0;0.0;0.0
7099;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Bulgarije;2013, vrijdag 28 september;0.0;0.0;0.0
7100;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Bulgarije;2014, vrijdag 26 september;0.0;0.0;0.0
7101;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Duitsland;2006, vrijdag 29 september;0.1;0.1;0.1
7102;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Duitsland;2007, vrijdag 28 september;0.1;0.1;0.0
7103;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Duitsland;2008, vrijdag 26 september;0.1;0.1;0.0
7104;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Duitsland;2009, vrijdag 25 september;0.1;0.1;0.0
7105;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Duitsland;2010, vrijdag 24 september;0.1;0.1;0.0
7106;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Duitsland;2011, vrijdag 23 september;0.1;0.0;0.0
7107;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Duitsland;2012, vrijdag 28 september;0.1;0.1;0.0
7108;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Duitsland;2013, vrijdag 28 september;0.1;0.1;0.0
7109;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Duitsland;2014, vrijdag 26 september;0.1;0.1;0.0
7110;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Frankrijk;2006, vrijdag 29 september;0.0;0.0;0.0
7111;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Frankrijk;2007, vrijdag 28 september;0.0;0.0;0.0
7112;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Frankrijk;2008, vrijdag 26 september;0.0;0.0;0.0
7113;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Frankrijk;2009, vrijdag 25 september;0.0;0.0;0.0
7114;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Frankrijk;2010, vrijdag 24 september;0.0;0.0;0.0
7115;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Frankrijk;2011, vrijdag 23 september;0.0;0.0;0.0
7116;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Frankrijk;2012, vrijdag 28 september;0.0;0.0;0.0
7117;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Frankrijk;2013, vrijdag 28 september;0.0;0.0;0.0
7118;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Frankrijk;2014, vrijdag 26 september;0.0;0.0;0.0
7119;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Griekenland;2006, vrijdag 29 september;0.0;0.0;0.0
7120;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Griekenland;2007, vrijdag 28 september;0.0;0.0;0.0
7121;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Griekenland;2008, vrijdag 26 september;0.0;0.0;0.0
7122;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Griekenland;2009, vrijdag 25 september;0.0;0.0;0.0
7123;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Griekenland;2010, vrijdag 24 september;0.0;0.0;0.0
7124;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Griekenland;2011, vrijdag 23 september;0.0;0.0;0.0
7125;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Griekenland;2012, vrijdag 28 september;0.0;0.0;0.0
7126;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Griekenland;2013, vrijdag 28 september;0.0;0.0;0.0
7127;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Griekenland;2014, vrijdag 26 september;0.0;0.0;0.0
7128;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Italië;2006, vrijdag 29 september;0.1;0.0;0.0
7129;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Italië;2007, vrijdag 28 september;0.0;0.0;0.0
7130;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Italië;2008, vrijdag 26 september;0.0;0.0;0.0
7131;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Italië;2009, vrijdag 25 september;0.0;0.0;0.0
7132;Totaal mannen en vrouwen;Totaal leeftijd (18 tot 75 jaar);2;J Informatie en communicatie;Italië;2010, vrijdag 24 september;0.0;0.0;0.0
