ID;Arbeidspositie;Arbeidsduur;Geslacht;Persoonskenmerken;Perioden;Totaal_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd35UurOfMeerPerWeek_9;Onbekend_10;GemiddeldAantalExtraGewensteUren_11
9683;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2017 4e kwartaal;23;19;1;;1;18;11;7;4;0;
9684;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2017;22;17;1;;1;16;10;6;4;0;12.7
9685;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2018 1e kwartaal;23;17;1;;1;17;12;5;5;0;
9686;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2018 2e kwartaal;25;19;2;;2;16;11;5;5;1;
9687;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2018 3e kwartaal;24;19;1;;1;18;11;7;4;0;
9688;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2018 4e kwartaal;22;19;1;;1;17;13;4;3;0;
9689;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2018;23;18;2;;2;17;12;5;5;0;12.1
9690;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2019 1e kwartaal;25;22;1;;1;21;16;5;2;0;
9691;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2019 2e kwartaal;18;16;0;;0;16;12;4;2;0;
9692;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2019 3e kwartaal;15;13;1;;1;12;9;3;3;0;
9693;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2019 4e kwartaal;20;16;1;;1;15;11;3;4;0;
9694;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2019;20;17;1;;1;16;12;4;3;0;11.1
9695;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2020 1e kwartaal;18;15;1;;1;14;8;6;2;1;
9696;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2020 2e kwartaal;16;14;1;;1;13;10;3;2;0;
9697;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2020 3e kwartaal;17;15;1;;1;14;10;4;3;0;
9698;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2020 4e kwartaal;21;18;1;;1;17;11;6;3;0;
9699;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2020;18;15;1;;1;14;10;5;2;0;11.8
9700;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;17;14;3;;3;12;6;5;1;1;
9701;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;11;10;1;;1;8;7;2;1;0;
9702;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;16;14;1;;1;13;10;3;1;1;
9703;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;12;11;1;;1;9;7;2;1;0;
9704;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;14;12;2;;2;10;8;3;1;1;
9705;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;14;11;1;;1;10;8;1;2;0;
9706;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 2e kwartaal;14;12;1;;1;11;9;2;1;1;
9707;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 3e kwartaal;12;11;2;;2;10;7;3;1;0;
9708;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 4e kwartaal;12;10;2;;2;8;6;2;1;0;
9709;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;13;11;1;;1;10;8;2;1;1;
9710;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 1e kwartaal;15;13;3;;3;10;7;3;1;1;
9711;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 2e kwartaal;11;9;1;;1;8;6;2;2;0;
9712;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 3e kwartaal;11;10;1;;1;8;7;2;1;1;
9713;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 4e kwartaal;13;12;1;;1;10;9;1;2;0;
9714;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;13;11;2;;2;9;7;2;1;0;
9715;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 1e kwartaal;13;11;2;;2;10;9;1;1;1;
9716;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 2e kwartaal;9;8;1;;1;7;5;1;0;1;
9717;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 3e kwartaal;11;9;1;;1;8;6;2;1;1;
9718;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 4e kwartaal;10;9;1;;1;8;6;2;1;0;
9719;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;10;9;1;;1;8;7;1;1;1;
9720;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2013 1e kwartaal;1;1;0;;0;1;1;0;0;0;
9721;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2013 2e kwartaal;1;1;1;;1;0;0;0;0;0;
9722;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2013 3e kwartaal;3;3;1;;1;2;2;0;0;0;
9723;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2013 4e kwartaal;1;1;1;;1;0;0;0;0;0;
9724;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2013;1;1;1;;1;1;1;0;0;0;
9725;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2014 1e kwartaal;2;2;1;;1;1;1;0;0;0;
9726;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2014 2e kwartaal;0;0;0;;0;0;0;0;0;0;
9727;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2014 3e kwartaal;0;0;0;;0;0;0;0;0;0;
9728;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2014 4e kwartaal;1;1;0;;0;1;0;0;0;0;
9729;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2014;1;1;0;;0;1;0;0;0;0;
9730;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2015 1e kwartaal;1;1;0;;0;0;0;0;0;0;
9731;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2015 2e kwartaal;0;0;0;;0;0;0;0;0;0;
9732;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2015 3e kwartaal;0;0;0;;0;0;0;0;0;0;
9733;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2015 4e kwartaal;0;0;0;;0;0;0;0;0;0;
9734;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2015 ;0;0;0;;0;0;0;0;0;0;
9735;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2016 1e kwartaal;1;1;0;;0;1;0;0;0;0;
9736;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2016 2e kwartaal;1;1;0;;0;1;1;0;0;0;
9737;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2016 3e kwartaal;1;1;0;;0;1;1;0;0;0;
9738;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2016 4e kwartaal;1;1;0;;0;0;0;0;0;0;
9739;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2016;1;1;0;;0;1;1;0;0;0;
9740;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2017 1e kwartaal;1;1;0;;0;1;0;1;0;0;
9741;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2017 2e kwartaal;4;3;0;;0;3;2;1;0;0;
9742;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2017 3e kwartaal;2;1;1;;1;1;1;0;0;0;
9743;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2017 4e kwartaal;2;2;1;;1;2;2;0;0;0;
9744;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2017;2;2;0;;0;1;1;0;0;0;
9745;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2018 1e kwartaal;1;1;0;;0;1;1;0;0;0;
9746;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2018 2e kwartaal;4;3;1;;1;2;2;0;2;0;
9747;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2018 3e kwartaal;3;3;0;;0;3;3;0;0;0;
9748;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2018 4e kwartaal;2;1;0;;0;1;1;0;0;0;
9749;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2018;2;2;0;;0;2;2;0;0;0;
9750;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2019 1e kwartaal;1;1;0;;0;1;0;1;0;0;
9751;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2019 2e kwartaal;1;1;0;;0;1;1;0;0;0;
9752;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2019 3e kwartaal;0;0;0;;0;0;0;0;0;0;
9753;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2019 4e kwartaal;0;0;0;;0;0;0;0;0;0;
9754;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2019;1;1;0;;0;0;0;0;0;0;
9755;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2020 1e kwartaal;1;1;1;;1;0;0;0;0;0;
9756;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2020 2e kwartaal;1;1;0;;0;1;1;0;0;0;
9757;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2020 3e kwartaal;3;3;0;;0;3;1;2;0;0;
9758;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2020 4e kwartaal;2;1;0;;0;1;0;0;1;0;
9759;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2020;1;1;0;;0;1;0;0;0;0;
9760;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 1e kwartaal;2;2;0;;0;2;2;0;0;0;
9761;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 2e kwartaal;1;1;1;;1;0;0;0;0;0;
9762;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 3e kwartaal;3;2;0;;0;2;2;0;0;0;
9763;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 4e kwartaal;2;2;0;;0;2;2;0;0;0;
9764;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;2;2;0;;0;2;1;0;0;0;
9765;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 1e kwartaal;2;2;0;;0;2;1;0;0;0;
9766;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 2e kwartaal;3;2;0;;0;2;2;0;0;0;
9767;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 3e kwartaal;2;2;1;;1;1;1;1;0;0;
9768;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 4e kwartaal;3;2;0;;0;2;2;0;0;0;
9769;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;2;2;0;;0;2;1;0;0;0;
9770;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 1e kwartaal;5;5;1;;1;4;3;1;0;0;
9771;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 2e kwartaal;2;2;0;;0;2;2;0;0;0;
9772;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 3e kwartaal;3;3;1;;1;2;1;1;0;0;
9773;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 4e kwartaal;2;2;1;;1;0;0;0;0;0;
9774;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;3;3;1;;1;2;2;0;0;0;
9775;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 1e kwartaal;1;1;1;;1;0;0;0;0;0;
9776;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 2e kwartaal;3;2;1;;1;2;1;0;0;0;
9777;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 3e kwartaal;1;1;0;;0;1;1;0;0;0;
9778;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 4e kwartaal;2;1;0;;0;1;1;0;0;0;
9779;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;2;2;0;;0;1;1;0;0;0;
9780;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;31;23;2;;2;21;15;7;7;0;13.2
9781;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;33;23;3;;3;20;14;6;9;2;13.4
9782;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;36;28;3;;3;26;18;8;8;0;12.4
9783;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;35;24;3;;3;20;15;6;11;1;13.6
9784;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2013;34;25;3;;3;22;15;6;9;1;13.1
9785;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;35;25;3;;3;22;15;7;10;0;13.3
9786;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;40;29;4;;4;25;19;6;11;1;13.0
9787;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;34;25;3;;3;23;17;6;7;1;12.6
9788;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;37;27;3;;3;24;17;7;9;0;13.1
9789;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2014;37;27;3;;3;24;17;6;9;1;13.0
9790;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;39;26;2;;2;24;15;9;12;1;14.7
9791;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;36;27;3;;3;24;17;7;7;2;12.7
9792;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;44;34;3;;3;31;22;9;10;1;13.0
9793;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;43;29;4;;4;25;17;8;13;1;14.0
9794;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2015 ;41;29;3;;3;26;18;8;11;1;13.6
9795;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;41;30;3;;3;27;18;10;10;1;13.1
9796;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;34;24;4;;4;20;15;5;9;1;13.4
9797;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;35;27;4;;4;23;17;6;7;1;12.1
9798;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;36;29;3;;3;26;16;10;6;1;12.5
9799;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2016;36;28;4;;4;24;17;7;8;1;12.8
9800;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;37;28;2;;2;27;17;9;7;2;13.5
9801;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;30;23;2;;2;21;16;5;6;2;
9802;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;30;24;2;;2;22;16;6;6;1;
9803;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;30;23;3;;3;20;15;5;7;0;
9804;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2017;32;24;2;;2;22;16;6;6;1;12.4
9805;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;32;26;4;;4;22;14;9;6;0;11.8
9806;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;26;20;2;;2;18;13;5;6;1;
9807;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;29;25;3;;3;22;16;6;4;1;
9808;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;25;21;2;;2;18;14;4;4;0;
9809;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2018;28;23;3;;3;20;14;6;5;1;11.5
9810;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;24;22;2;;2;21;16;4;2;0;
9811;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;25;19;3;;3;17;12;5;4;1;
9812;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;23;18;3;;3;15;11;3;5;1;
9813;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;21;15;2;;2;13;10;2;6;0;
9814;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2019;23;19;3;;3;16;12;4;4;1;11.0
9815;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;22;17;4;;4;13;11;2;5;0;
9816;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;21;14;1;;1;13;10;4;6;0;
9817;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;22;17;3;;3;15;11;4;4;0;
9818;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;28;20;1;;1;19;15;4;7;0;
9819;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2020;23;17;2;;2;15;12;3;5;0;12.3
9820;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;38;27;6;;6;21;12;8;6;5;11.4
9821;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;37;27;6;;6;20;14;6;6;4;11.2
9822;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;28;21;4;;4;17;14;3;3;4;
9823;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;27;23;4;;4;19;14;5;2;2;
9824;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;33;24;5;;5;19;14;6;4;4;10.4
9825;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;31;26;5;;5;21;16;5;3;3;
9826;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;38;30;8;;8;22;18;4;5;2;9.4
9827;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;24;19;5;;5;13;12;2;3;3;
9828;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;29;23;7;;7;16;13;3;3;2;
9829;Onbenut arbeidspotentieel;12 tot 20 uur per week;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;30;24;7;;7;18;15;3;3;3;9.2
