ID;Geslacht;Thuiswerker;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
7613;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar met kind;2018;64
7614;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar met kind;2019;73
7615;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar met kind;2020;75
7616;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar, geen kind;2013;45
7617;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar, geen kind;2014;46
7618;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar, geen kind;2015;44
7619;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar, geen kind;2016;40
7620;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar, geen kind;2017;41
7621;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar, geen kind;2018;42
7622;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar, geen kind;2019;49
7623;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: partner in paar, geen kind;2020;42
7624;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind;2013;3
7625;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind;2014;4
7626;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind;2015;4
7627;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind;2016;3
7628;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind;2017;3
7629;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind;2018;4
7630;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind;2019;5
7631;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind;2020;4
7632;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind >= 18 jaar;2013;3
7633;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind >= 18 jaar;2014;3
7634;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind >= 18 jaar;2015;4
7635;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind >= 18 jaar;2016;3
7636;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind >= 18 jaar;2017;2
7637;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind >= 18 jaar;2018;3
7638;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind >= 18 jaar;2019;4
7639;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind >= 18 jaar;2020;4
7640;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind < 18 jaar;2013;0
7641;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind < 18 jaar;2014;1
7642;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind < 18 jaar;2015;1
7643;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind < 18 jaar;2016;0
7644;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind < 18 jaar;2017;0
7645;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind < 18 jaar;2018;0
7646;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind < 18 jaar;2019;0
7647;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: kind < 18 jaar;2020;0
7648;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: overig lid;2013;2
7649;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: overig lid;2014;2
7650;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: overig lid;2015;1
7651;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: overig lid;2016;2
7652;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: overig lid;2017;4
7653;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: overig lid;2018;1
7654;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: overig lid;2019;0
7655;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige zonder personeel (zzp);Positie: overig lid;2020;1
7656;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Totaal personen;2013;128
7657;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Totaal personen;2014;120
7658;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Totaal personen;2015;117
7659;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Totaal personen;2016;126
7660;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Totaal personen;2017;130
7661;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Totaal personen;2018;126
7662;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Totaal personen;2019;137
7663;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Totaal personen;2020;130
7664;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: deeltijd;2013;16
7665;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: deeltijd;2014;11
7666;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: deeltijd;2015;10
7667;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: deeltijd;2016;15
7668;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: deeltijd;2017;17
7669;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: deeltijd;2018;15
7670;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: deeltijd;2019;12
7671;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: deeltijd;2020;20
7672;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 12 uur per week;2013;1
7673;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 12 uur per week;2014;1
7674;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 12 uur per week;2015;0
7675;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 12 uur per week;2016;0
7676;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 12 uur per week;2017;0
7677;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 12 uur per week;2018;1
7678;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 12 uur per week;2019;1
7679;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 12 uur per week;2020;2
7680;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 20 uur per week;2013;3
7681;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 20 uur per week;2014;2
7682;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 20 uur per week;2015;1
7683;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 20 uur per week;2016;1
7684;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 20 uur per week;2017;2
7685;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 20 uur per week;2018;2
7686;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 20 uur per week;2019;3
7687;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: minder dan 20 uur per week;2020;5
7688;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 12 tot 20 uur per week;2013;2
7689;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 12 tot 20 uur per week;2014;1
7690;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 12 tot 20 uur per week;2015;1
7691;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 12 tot 20 uur per week;2016;1
7692;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 12 tot 20 uur per week;2017;2
7693;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 12 tot 20 uur per week;2018;1
7694;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 12 tot 20 uur per week;2019;2
7695;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 12 tot 20 uur per week;2020;3
7696;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 20 tot 35 uur per week;2013;13
7697;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 20 tot 35 uur per week;2014;10
7698;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 20 tot 35 uur per week;2015;9
7699;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 20 tot 35 uur per week;2016;14
7700;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 20 tot 35 uur per week;2017;15
7701;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 20 tot 35 uur per week;2018;13
7702;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 20 tot 35 uur per week;2019;9
7703;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: 20 tot 35 uur per week;2020;15
7704;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: voltijd;2013;112
7705;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: voltijd;2014;109
7706;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: voltijd;2015;107
7707;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: voltijd;2016;111
7708;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: voltijd;2017;113
7709;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: voltijd;2018;111
7710;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: voltijd;2019;125
7711;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Arbeidsduur: voltijd;2020;110
7712;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 1 laag;2013;13
7713;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 1 laag;2014;15
7714;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 1 laag;2015;9
7715;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 1 laag;2016;13
7716;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 1 laag;2017;13
7717;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 1 laag;2018;12
7718;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 1 laag;2019;12
7719;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 1 laag;2020;10
7720;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 2 middelbaar ;2013;52
7721;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 2 middelbaar ;2014;47
7722;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 2 middelbaar ;2015;45
7723;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 2 middelbaar ;2016;47
7724;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 2 middelbaar ;2017;40
7725;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 2 middelbaar ;2018;45
7726;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 2 middelbaar ;2019;44
7727;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 2 middelbaar ;2020;40
7728;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 3 hoog;2013;63
7729;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 3 hoog;2014;57
7730;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 3 hoog;2015;63
7731;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 3 hoog;2016;66
7732;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 3 hoog;2017;76
7733;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 3 hoog;2018;67
7734;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 3 hoog;2019;80
7735;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: 3 hoog;2020;78
7736;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: weet niet of onbekend;2013;0
7737;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: weet niet of onbekend;2014;1
7738;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: weet niet of onbekend;2015;0
7739;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: weet niet of onbekend;2016;0
7740;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: weet niet of onbekend;2017;1
7741;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: weet niet of onbekend;2018;2
7742;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: weet niet of onbekend;2019;1
7743;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Onderwijsniveau: weet niet of onbekend;2020;1
7744;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2013;0
7745;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2014;1
7746;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2015;0
7747;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2016;1
7748;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2017;0
7749;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2018;2
7750;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2019;1
7751;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 15 tot 25 jaar;2020;0
7752;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2013;54
7753;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2014;51
7754;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2015;52
7755;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2016;49
7756;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2017;54
7757;Totaal mannen en vrouwen;Thuiswerker die incidenteel thuis werkt;Zelfstandige met personeel;Leeftijd: 25 tot 45 jaar;2018;49
