ID;Geslacht;Niveau;Leerweg;Studierichting;Migratieachtergrond;Perioden;MboStudenten_1
6930;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Totaal;2015/'16;19819
6931;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Totaal;2016/'17;21508
6932;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Totaal;2017/'18;22189
6933;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Totaal;2018/'19;23030
6934;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Totaal;2019/'20;23120
6935;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Totaal;2020/'21;22951
6936;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Totaal;2021/'22;22724
6937;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Nederlandse achtergrond;2015/'16;13344
6938;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Nederlandse achtergrond;2016/'17;14530
6939;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Nederlandse achtergrond;2017/'18;14679
6940;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Nederlandse achtergrond;2018/'19;14783
6941;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Nederlandse achtergrond;2019/'20;14270
6942;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Nederlandse achtergrond;2020/'21;13745
6943;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Nederlandse achtergrond;2021/'22;13341
6944;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Met migratieachtergrond;2015/'16;6465
6945;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Met migratieachtergrond;2016/'17;6972
6946;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Met migratieachtergrond;2017/'18;7500
6947;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Met migratieachtergrond;2018/'19;8243
6948;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Met migratieachtergrond;2019/'20;8848
6949;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Met migratieachtergrond;2020/'21;9201
6950;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Met migratieachtergrond;2021/'22;9373
6951;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Westerse migratieachtergrond;2015/'16;1454
6952;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Westerse migratieachtergrond;2016/'17;1543
6953;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Westerse migratieachtergrond;2017/'18;1625
6954;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Westerse migratieachtergrond;2018/'19;1665
6955;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Westerse migratieachtergrond;2019/'20;1771
6956;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Westerse migratieachtergrond;2020/'21;1796
6957;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Westerse migratieachtergrond;2021/'22;1819
6958;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Niet-westerse migratieachtergrond;2015/'16;5011
6959;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Niet-westerse migratieachtergrond;2016/'17;5429
6960;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Niet-westerse migratieachtergrond;2017/'18;5875
6961;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Niet-westerse migratieachtergrond;2018/'19;6578
6962;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Niet-westerse migratieachtergrond;2019/'20;7077
6963;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Niet-westerse migratieachtergrond;2020/'21;7405
6964;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Niet-westerse migratieachtergrond;2021/'22;7554
6965;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Turkije;2015/'16;1117
6966;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Turkije;2016/'17;1172
6967;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Turkije;2017/'18;1224
6968;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Turkije;2018/'19;1280
6969;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Turkije;2019/'20;1404
6970;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Turkije;2020/'21;1450
6971;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Turkije;2021/'22;1439
6972;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Marokko;2015/'16;885
6973;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Marokko;2016/'17;1026
6974;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Marokko;2017/'18;1101
6975;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Marokko;2018/'19;1248
6976;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Marokko;2019/'20;1334
6977;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Marokko;2020/'21;1321
6978;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Marokko;2021/'22;1310
6979;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Suriname;2015/'16;919
6980;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Suriname;2016/'17;981
6981;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Suriname;2017/'18;1033
6982;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Suriname;2018/'19;1060
6983;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Suriname;2019/'20;1011
6984;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Suriname;2020/'21;1018
6985;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Suriname;2021/'22;1018
6986;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;(voormalige) Nederlandse Antillen, Aruba;2015/'16;432
6987;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;(voormalige) Nederlandse Antillen, Aruba;2016/'17;449
6988;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;(voormalige) Nederlandse Antillen, Aruba;2017/'18;427
6989;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;(voormalige) Nederlandse Antillen, Aruba;2018/'19;434
6990;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;(voormalige) Nederlandse Antillen, Aruba;2019/'20;458
6991;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;(voormalige) Nederlandse Antillen, Aruba;2020/'21;487
6992;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;(voormalige) Nederlandse Antillen, Aruba;2021/'22;518
6993;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Overige niet-westerse migratieachterg...;2015/'16;1658
6994;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Overige niet-westerse migratieachterg...;2016/'17;1801
6995;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Overige niet-westerse migratieachterg...;2017/'18;2090
6996;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Overige niet-westerse migratieachterg...;2018/'19;2556
6997;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Overige niet-westerse migratieachterg...;2019/'20;2870
6998;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Overige niet-westerse migratieachterg...;2020/'21;3129
6999;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Overige niet-westerse migratieachterg...;2021/'22;3269
7000;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Onbekende migratieachtergrond;2015/'16;10
7001;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Onbekende migratieachtergrond;2016/'17;6
7002;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Onbekende migratieachtergrond;2017/'18;10
7003;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Onbekende migratieachtergrond;2018/'19;4
7004;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Onbekende migratieachtergrond;2019/'20;2
7005;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Onbekende migratieachtergrond;2020/'21;5
7006;Totaal mannen en vrouwen;Totaal;Bol totaal;79050 Informatie en communicatietechn...;Onbekende migratieachtergrond;2021/'22;10
7007;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Totaal;2015/'16;7354
7008;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Totaal;2016/'17;7118
7009;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Totaal;2017/'18;6971
7010;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Totaal;2018/'19;6493
7011;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Totaal;2019/'20;6459
7012;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Totaal;2020/'21;6966
7013;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Totaal;2021/'22;7135
7014;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Nederlandse achtergrond;2015/'16;5405
7015;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Nederlandse achtergrond;2016/'17;5278
7016;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Nederlandse achtergrond;2017/'18;5133
7017;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Nederlandse achtergrond;2018/'19;4707
7018;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Nederlandse achtergrond;2019/'20;4643
7019;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Nederlandse achtergrond;2020/'21;5070
7020;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Nederlandse achtergrond;2021/'22;5154
7021;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Met migratieachtergrond;2015/'16;1943
7022;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Met migratieachtergrond;2016/'17;1834
7023;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Met migratieachtergrond;2017/'18;1834
7024;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Met migratieachtergrond;2018/'19;1783
7025;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Met migratieachtergrond;2019/'20;1815
7026;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Met migratieachtergrond;2020/'21;1895
7027;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Met migratieachtergrond;2021/'22;1980
7028;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Westerse migratieachtergrond;2015/'16;421
7029;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Westerse migratieachtergrond;2016/'17;402
7030;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Westerse migratieachtergrond;2017/'18;361
7031;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Westerse migratieachtergrond;2018/'19;339
7032;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Westerse migratieachtergrond;2019/'20;310
7033;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Westerse migratieachtergrond;2020/'21;316
7034;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Westerse migratieachtergrond;2021/'22;371
7035;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Niet-westerse migratieachtergrond;2015/'16;1522
7036;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Niet-westerse migratieachtergrond;2016/'17;1432
7037;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Niet-westerse migratieachtergrond;2017/'18;1473
7038;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Niet-westerse migratieachtergrond;2018/'19;1444
7039;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Niet-westerse migratieachtergrond;2019/'20;1505
7040;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Niet-westerse migratieachtergrond;2020/'21;1579
7041;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Niet-westerse migratieachtergrond;2021/'22;1609
7042;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Turkije;2015/'16;467
7043;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Turkije;2016/'17;403
7044;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Turkije;2017/'18;425
7045;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Turkije;2018/'19;334
7046;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Turkije;2019/'20;310
7047;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Turkije;2020/'21;317
7048;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Turkije;2021/'22;298
7049;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Marokko;2015/'16;357
7050;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Marokko;2016/'17;371
7051;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Marokko;2017/'18;359
7052;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Marokko;2018/'19;338
7053;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Marokko;2019/'20;289
7054;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Marokko;2020/'21;286
7055;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Marokko;2021/'22;260
7056;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Suriname;2015/'16;190
7057;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Suriname;2016/'17;170
7058;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Suriname;2017/'18;158
7059;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Suriname;2018/'19;141
7060;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Suriname;2019/'20;134
7061;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Suriname;2020/'21;139
7062;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Suriname;2021/'22;142
7063;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;(voormalige) Nederlandse Antillen, Aruba;2015/'16;114
7064;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;(voormalige) Nederlandse Antillen, Aruba;2016/'17;85
7065;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;(voormalige) Nederlandse Antillen, Aruba;2017/'18;84
7066;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;(voormalige) Nederlandse Antillen, Aruba;2018/'19;76
7067;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;(voormalige) Nederlandse Antillen, Aruba;2019/'20;77
7068;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;(voormalige) Nederlandse Antillen, Aruba;2020/'21;103
7069;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;(voormalige) Nederlandse Antillen, Aruba;2021/'22;119
7070;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Overige niet-westerse migratieachterg...;2015/'16;394
7071;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Overige niet-westerse migratieachterg...;2016/'17;403
7072;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Overige niet-westerse migratieachterg...;2017/'18;447
7073;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Overige niet-westerse migratieachterg...;2018/'19;555
7074;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Overige niet-westerse migratieachterg...;2019/'20;695
7075;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Overige niet-westerse migratieachterg...;2020/'21;734
7076;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Overige niet-westerse migratieachterg...;2021/'22;790
7077;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Onbekende migratieachtergrond;2015/'16;6
7078;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Onbekende migratieachtergrond;2016/'17;6
7079;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Onbekende migratieachtergrond;2017/'18;4
7080;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Onbekende migratieachtergrond;2018/'19;3
7081;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Onbekende migratieachtergrond;2019/'20;1
7082;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Onbekende migratieachtergrond;2020/'21;1
7083;Totaal mannen en vrouwen;Totaal;Bol totaal;79060 Mobiliteit en voertuigen;Onbekende migratieachtergrond;2021/'22;1
7084;Totaal mannen en vrouwen;Totaal;Bol totaal;79070 Transport, scheepvaart & logistiek;Totaal;2015/'16;12236
7085;Totaal mannen en vrouwen;Totaal;Bol totaal;79070 Transport, scheepvaart & logistiek;Totaal;2016/'17;12829
7086;Totaal mannen en vrouwen;Totaal;Bol totaal;79070 Transport, scheepvaart & logistiek;Totaal;2017/'18;12713
7087;Totaal mannen en vrouwen;Totaal;Bol totaal;79070 Transport, scheepvaart & logistiek;Totaal;2018/'19;12314
7088;Totaal mannen en vrouwen;Totaal;Bol totaal;79070 Transport, scheepvaart & logistiek;Totaal;2019/'20;11783
7089;Totaal mannen en vrouwen;Totaal;Bol totaal;79070 Transport, scheepvaart & logistiek;Totaal;2020/'21;11169
7090;Totaal mannen en vrouwen;Totaal;Bol totaal;79070 Transport, scheepvaart & logistiek;Totaal;2021/'22;10444
7091;Totaal mannen en vrouwen;Totaal;Bol totaal;79070 Transport, scheepvaart & logistiek;Nederlandse achtergrond;2015/'16;8168
7092;Totaal mannen en vrouwen;Totaal;Bol totaal;79070 Transport, scheepvaart & logistiek;Nederlandse achtergrond;2016/'17;8512
