ID;CPA2015;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
8030;62 Computer programming, consultancy..;2010 3rd quarter;;;
8031;62 Computer programming, consultancy..;2010 4th quarter;;;
8032;62 Computer programming, consultancy..;2010;;;
8033;62 Computer programming, consultancy..;2011 1st quarter;;;
8034;62 Computer programming, consultancy..;2011 2nd quarter;;;
8035;62 Computer programming, consultancy..;2011 3rd quarter;;;
8036;62 Computer programming, consultancy..;2011 4th quarter;;;
8037;62 Computer programming, consultancy..;2011;;;
8038;62 Computer programming, consultancy..;2012 1st quarter;;;
8039;62 Computer programming, consultancy..;2012 2nd quarter;;;
8040;62 Computer programming, consultancy..;2012 3rd quarter;;;
8041;62 Computer programming, consultancy..;2012 4th quarter;;;
8042;62 Computer programming, consultancy..;2012;;;
8043;62 Computer programming, consultancy..;2013 1st quarter;;;
8044;62 Computer programming, consultancy..;2013 2nd quarter;;;
8045;62 Computer programming, consultancy..;2013 3rd quarter;;;
8046;62 Computer programming, consultancy..;2013 4th quarter;;;
8047;62 Computer programming, consultancy..;2013;;;
8048;62 Computer programming, consultancy..;2014 1st quarter;;;
8049;62 Computer programming, consultancy..;2014 2nd quarter;;;
8050;62 Computer programming, consultancy..;2014 3rd quarter;;;
8051;62 Computer programming, consultancy..;2014 4th quarter;;;
8052;62 Computer programming, consultancy..;2014;;;
8053;62 Computer programming, consultancy..;2015 1st quarter;;;
8054;62 Computer programming, consultancy..;2015 2nd quarter;;;
8055;62 Computer programming, consultancy..;2015 3rd quarter;;;
8056;62 Computer programming, consultancy..;2015 4th quarter;;;
8057;62 Computer programming, consultancy..;2015;;;
8058;62 Computer programming, consultancy..;2016 1st quarter;;;
8059;62 Computer programming, consultancy..;2016 2nd quarter;;;
8060;62 Computer programming, consultancy..;2016 3rd quarter;;;
8061;62 Computer programming, consultancy..;2016 4th quarter;;;
8062;62 Computer programming, consultancy..;2016;;;
8063;62 Computer programming, consultancy..;2017 1st quarter;;;
8064;62 Computer programming, consultancy..;2017 2nd quarter;;;
8065;62 Computer programming, consultancy..;2017 3rd quarter;;;
8066;62 Computer programming, consultancy..;2017 4th quarter;;;
8067;62 Computer programming, consultancy..;2017;;;
8068;62 Computer programming, consultancy..;2018 1st quarter;;;
8069;62 Computer programming, consultancy..;2018 2nd quarter;;;
8070;62 Computer programming, consultancy..;2018 3rd quarter;;;
8071;62 Computer programming, consultancy..;2018 4th quarter;;;
8072;62 Computer programming, consultancy..;2018;;;
8073;62 Computer programming, consultancy..;2019 1st quarter;;;
8074;62 Computer programming, consultancy..;2019 2nd quarter;;;
8075;62 Computer programming, consultancy..;2019 3rd quarter;;;
8076;62 Computer programming, consultancy..;2019 4th quarter;;;
8077;62 Computer programming, consultancy..;2019;;;
8078;62 Computer programming, consultancy..;2020 1st quarter;;;
8079;62 Computer programming, consultancy..;2020 2nd quarter;;;
8080;62 Computer programming, consultancy..;2020 3rd quarter;;;
8081;62 Computer programming, consultancy..;2020 4th quarter;;;
8082;62 Computer programming, consultancy..;2020;;;
8083;62 Computer programming, consultancy..;2021 1st quarter;99.4;;
8084;62 Computer programming, consultancy..;2021 2nd quarter;99.2;-0.2;
8085;62 Computer programming, consultancy..;2021 3rd quarter;100.3;1.1;
8086;62 Computer programming, consultancy..;2021 4th quarter;101.1;0.8;
8087;62 Computer programming, consultancy..;2021;100.0;;
8088;62 Computer programming, consultancy..;2022 1st quarter;102.1;1.1;2.7
8089;62 Computer programming, consultancy..;2022 2nd quarter;102.7;0.6;3.6
8090;62 Computer programming, consultancy..;2022 3rd quarter;103.2;0.4;2.9
8091;62 Computer programming, consultancy..;2022 4th quarter;104.1;0.9;3.0
8092;62 Computer programming, consultancy..;2022;103.0;;3.0
8093;62 Computer programming, consultancy..;2023 1st quarter;106.8;2.6;4.5
8094;62 Computer programming, consultancy..;2023 2nd quarter;107.7;0.9;4.8
8095;62 Computer programming, consultancy..;2023 3rd quarter;107.4;-0.3;4.1
8096;62 Computer programming, consultancy..;2023 4th quarter;107.6;0.2;3.4
8097;62 Computer programming, consultancy..;2023;107.4;;4.2
8098;62 Computer programming, consultancy..;2024 1st quarter;109.4;1.6;2.4
8099;62 Computer programming, consultancy..;2024 2nd quarter;109.9;0.5;2.0
8100;62 Computer programming, consultancy..;2024 3rd quarter;111.4;1.3;3.7
8101;62 Computer programming, consultancy..;2024 4th quarter;110.9;-0.4;3.1
8102;62 Computer programming, consultancy..;2024;110.4;;2.8
8103;620 Computer programming, consultancy.;2002 4th quarter;;;
8104;620 Computer programming, consultancy.;2003 1st quarter;;;
8105;620 Computer programming, consultancy.;2003 2nd quarter;;;
8106;620 Computer programming, consultancy.;2003 3rd quarter;;;
8107;620 Computer programming, consultancy.;2003 4th quarter;;;
8108;620 Computer programming, consultancy.;2003;;;
8109;620 Computer programming, consultancy.;2004 1st quarter;;;
8110;620 Computer programming, consultancy.;2004 2nd quarter;;;
8111;620 Computer programming, consultancy.;2004 3rd quarter;;;
8112;620 Computer programming, consultancy.;2004 4th quarter;;;
8113;620 Computer programming, consultancy.;2004;;;
8114;620 Computer programming, consultancy.;2005 1st quarter;;;
8115;620 Computer programming, consultancy.;2005 2nd quarter;;;
8116;620 Computer programming, consultancy.;2005 3rd quarter;;;
8117;620 Computer programming, consultancy.;2005 4th quarter;;;
8118;620 Computer programming, consultancy.;2005;;;
8119;620 Computer programming, consultancy.;2006 1st quarter;;;
8120;620 Computer programming, consultancy.;2006 2nd quarter;;;
8121;620 Computer programming, consultancy.;2006 3rd quarter;;;
8122;620 Computer programming, consultancy.;2006 4th quarter;;;
8123;620 Computer programming, consultancy.;2006;;;
8124;620 Computer programming, consultancy.;2007 1st quarter;;;
8125;620 Computer programming, consultancy.;2007 2nd quarter;;;
8126;620 Computer programming, consultancy.;2007 3rd quarter;;;
8127;620 Computer programming, consultancy.;2007 4th quarter;;;
8128;620 Computer programming, consultancy.;2007;;;
8129;620 Computer programming, consultancy.;2008 1st quarter;;;
8130;620 Computer programming, consultancy.;2008 2nd quarter;;;
8131;620 Computer programming, consultancy.;2008 3rd quarter;;;
8132;620 Computer programming, consultancy.;2008 4th quarter;;;
8133;620 Computer programming, consultancy.;2008;;;
8134;620 Computer programming, consultancy.;2009 1st quarter;;;
8135;620 Computer programming, consultancy.;2009 2nd quarter;;;
8136;620 Computer programming, consultancy.;2009 3rd quarter;;;
8137;620 Computer programming, consultancy.;2009 4th quarter;;;
8138;620 Computer programming, consultancy.;2009;;;
8139;620 Computer programming, consultancy.;2010 1st quarter;;;
8140;620 Computer programming, consultancy.;2010 2nd quarter;;;
8141;620 Computer programming, consultancy.;2010 3rd quarter;;;
8142;620 Computer programming, consultancy.;2010 4th quarter;;;
8143;620 Computer programming, consultancy.;2010;;;
8144;620 Computer programming, consultancy.;2011 1st quarter;;;
8145;620 Computer programming, consultancy.;2011 2nd quarter;;;
8146;620 Computer programming, consultancy.;2011 3rd quarter;;;
8147;620 Computer programming, consultancy.;2011 4th quarter;;;
8148;620 Computer programming, consultancy.;2011;;;
8149;620 Computer programming, consultancy.;2012 1st quarter;;;
8150;620 Computer programming, consultancy.;2012 2nd quarter;;;
8151;620 Computer programming, consultancy.;2012 3rd quarter;;;
8152;620 Computer programming, consultancy.;2012 4th quarter;;;
8153;620 Computer programming, consultancy.;2012;;;
8154;620 Computer programming, consultancy.;2013 1st quarter;;;
8155;620 Computer programming, consultancy.;2013 2nd quarter;;;
8156;620 Computer programming, consultancy.;2013 3rd quarter;;;
8157;620 Computer programming, consultancy.;2013 4th quarter;;;
8158;620 Computer programming, consultancy.;2013;;;
8159;620 Computer programming, consultancy.;2014 1st quarter;;;
8160;620 Computer programming, consultancy.;2014 2nd quarter;;;
8161;620 Computer programming, consultancy.;2014 3rd quarter;;;
8162;620 Computer programming, consultancy.;2014 4th quarter;;;
8163;620 Computer programming, consultancy.;2014;;;
8164;620 Computer programming, consultancy.;2015 1st quarter;;;
8165;620 Computer programming, consultancy.;2015 2nd quarter;;;
8166;620 Computer programming, consultancy.;2015 3rd quarter;;;
8167;620 Computer programming, consultancy.;2015 4th quarter;;;
8168;620 Computer programming, consultancy.;2015;;;
8169;620 Computer programming, consultancy.;2016 1st quarter;;;
8170;620 Computer programming, consultancy.;2016 2nd quarter;;;
8171;620 Computer programming, consultancy.;2016 3rd quarter;;;
8172;620 Computer programming, consultancy.;2016 4th quarter;;;
8173;620 Computer programming, consultancy.;2016;;;
8174;620 Computer programming, consultancy.;2017 1st quarter;;;
8175;620 Computer programming, consultancy.;2017 2nd quarter;;;
8176;620 Computer programming, consultancy.;2017 3rd quarter;;;
8177;620 Computer programming, consultancy.;2017 4th quarter;;;
8178;620 Computer programming, consultancy.;2017;;;
8179;620 Computer programming, consultancy.;2018 1st quarter;;;
8180;620 Computer programming, consultancy.;2018 2nd quarter;;;
8181;620 Computer programming, consultancy.;2018 3rd quarter;;;
8182;620 Computer programming, consultancy.;2018 4th quarter;;;
8183;620 Computer programming, consultancy.;2018;;;
8184;620 Computer programming, consultancy.;2019 1st quarter;;;
8185;620 Computer programming, consultancy.;2019 2nd quarter;;;
8186;620 Computer programming, consultancy.;2019 3rd quarter;;;
8187;620 Computer programming, consultancy.;2019 4th quarter;;;
8188;620 Computer programming, consultancy.;2019;;;
8189;620 Computer programming, consultancy.;2020 1st quarter;;;
8190;620 Computer programming, consultancy.;2020 2nd quarter;;;
8191;620 Computer programming, consultancy.;2020 3rd quarter;;;
8192;620 Computer programming, consultancy.;2020 4th quarter;;;
8193;620 Computer programming, consultancy.;2020;;;
8194;620 Computer programming, consultancy.;2021 1st quarter;99.4;;
8195;620 Computer programming, consultancy.;2021 2nd quarter;99.2;-0.2;
8196;620 Computer programming, consultancy.;2021 3rd quarter;100.3;1.1;
8197;620 Computer programming, consultancy.;2021 4th quarter;101.1;0.8;
8198;620 Computer programming, consultancy.;2021;100.0;;
8199;620 Computer programming, consultancy.;2022 1st quarter;102.1;1.1;2.7
8200;620 Computer programming, consultancy.;2022 2nd quarter;102.7;0.6;3.6
8201;620 Computer programming, consultancy.;2022 3rd quarter;103.2;0.4;2.9
8202;620 Computer programming, consultancy.;2022 4th quarter;104.1;0.9;3.0
8203;620 Computer programming, consultancy.;2022;103.0;;3.0
8204;620 Computer programming, consultancy.;2023 1st quarter;106.8;2.6;4.5
8205;620 Computer programming, consultancy.;2023 2nd quarter;107.7;0.9;4.8
8206;620 Computer programming, consultancy.;2023 3rd quarter;107.4;-0.3;4.1
8207;620 Computer programming, consultancy.;2023 4th quarter;107.6;0.2;3.4
8208;620 Computer programming, consultancy.;2023;107.4;;4.2
8209;620 Computer programming, consultancy.;2024 1st quarter;109.4;1.6;2.4
8210;620 Computer programming, consultancy.;2024 2nd quarter;109.9;0.5;2.0
8211;620 Computer programming, consultancy.;2024 3rd quarter;111.4;1.3;3.7
8212;620 Computer programming, consultancy.;2024 4th quarter;110.9;-0.4;3.1
8213;620 Computer programming, consultancy.;2024;110.4;;2.8
8214;6201 Computer programming services;2002 4th quarter;;;
8215;6201 Computer programming services;2003 1st quarter;;;
8216;6201 Computer programming services;2003 2nd quarter;;;
8217;6201 Computer programming services;2003 3rd quarter;;;
8218;6201 Computer programming services;2003 4th quarter;;;
8219;6201 Computer programming services;2003;;;
8220;6201 Computer programming services;2004 1st quarter;;;
8221;6201 Computer programming services;2004 2nd quarter;;;
8222;6201 Computer programming services;2004 3rd quarter;;;
8223;6201 Computer programming services;2004 4th quarter;;;
8224;6201 Computer programming services;2004;;;
8225;6201 Computer programming services;2005 1st quarter;;;
8226;6201 Computer programming services;2005 2nd quarter;;;
8227;6201 Computer programming services;2005 3rd quarter;;;
8228;6201 Computer programming services;2005 4th quarter;;;
8229;6201 Computer programming services;2005;;;
8230;6201 Computer programming services;2006 1st quarter;;;
8231;6201 Computer programming services;2006 2nd quarter;;;
8232;6201 Computer programming services;2006 3rd quarter;;;
8233;6201 Computer programming services;2006 4th quarter;;;
8234;6201 Computer programming services;2006;;;
8235;6201 Computer programming services;2007 1st quarter;;;
8236;6201 Computer programming services;2007 2nd quarter;;;
8237;6201 Computer programming services;2007 3rd quarter;;;
8238;6201 Computer programming services;2007 4th quarter;;;
8239;6201 Computer programming services;2007;;;
8240;6201 Computer programming services;2008 1st quarter;;;
8241;6201 Computer programming services;2008 2nd quarter;;;
8242;6201 Computer programming services;2008 3rd quarter;;;
8243;6201 Computer programming services;2008 4th quarter;;;
8244;6201 Computer programming services;2008;;;
8245;6201 Computer programming services;2009 1st quarter;;;
8246;6201 Computer programming services;2009 2nd quarter;;;
8247;6201 Computer programming services;2009 3rd quarter;;;
8248;6201 Computer programming services;2009 4th quarter;;;
8249;6201 Computer programming services;2009;;;
8250;6201 Computer programming services;2010 1st quarter;;;
8251;6201 Computer programming services;2010 2nd quarter;;;
8252;6201 Computer programming services;2010 3rd quarter;;;
8253;6201 Computer programming services;2010 4th quarter;;;
8254;6201 Computer programming services;2010;;;
8255;6201 Computer programming services;2011 1st quarter;;;
8256;6201 Computer programming services;2011 2nd quarter;;;
