ID;LeeftijdMoederOp31December;Geboortegeneratie;WaarnemingEnPrognoseTotaal_1;k_1eKind_2;k_2eKind_3;k_3eKind_4;k_4eOfVolgendeKind_5
2659;44 jaar;2014;0.00221;0.00033;0.0003;0.00073;0.00085
2660;44 jaar;2015;0.00221;0.00033;0.0003;0.00073;0.00085
2661;44 jaar;2016;0.00221;0.00033;0.0003;0.00073;0.00085
2662;44 jaar;2017;0.00221;0.00033;0.0003;0.00073;0.00085
2663;44 jaar;2018;0.00221;0.00033;0.0003;0.00073;0.00085
2664;44 jaar;2019;0.00221;0.00033;0.0003;0.00073;0.00085
2665;44 jaar;2020;0.00221;0.00033;0.0003;0.00073;0.00085
2666;45 jaar;1935;0.00082;7e-05;7e-05;4e-05;0.00064
2667;45 jaar;1936;0.00109;0.0001;4e-05;0.00013;0.00082
2668;45 jaar;1937;0.00087;9e-05;7e-05;7e-05;0.00064
2669;45 jaar;1938;0.00085;1e-05;9e-05;4e-05;0.00071
2670;45 jaar;1939;0.00075;0.00012;0.0001;0.0;0.00053
2671;45 jaar;1940;0.001;8e-05;6e-05;1e-05;0.00085
2672;45 jaar;1941;0.00094;0.00011;6e-05;0.00012;0.00065
2673;45 jaar;1942;0.00097;0.00012;0.00017;6e-05;0.00062
2674;45 jaar;1943;0.00072;8e-05;7e-05;0.00011;0.00046
2675;45 jaar;1944;0.0008;0.0001;0.00011;3e-05;0.00056
2676;45 jaar;1945;0.00089;8e-05;0.00011;8e-05;0.00062
2677;45 jaar;1946;0.00065;0.0001;7e-05;4e-05;0.00044
2678;45 jaar;1947;0.00076;6e-05;0.00014;0.00011;0.00045
2679;45 jaar;1948;0.00084;0.00015;0.00012;0.0001;0.00047
2680;45 jaar;1949;0.00069;0.00012;0.00012;0.00015;0.0003
2681;45 jaar;1950;0.00065;0.00012;5e-05;0.00012;0.00036
2682;45 jaar;1951;0.00078;0.00015;0.00015;0.00013;0.00035
2683;45 jaar;1952;0.00068;0.00013;0.00011;0.00012;0.00032
2684;45 jaar;1953;0.0007;0.0001;0.00012;6e-05;0.00042
2685;45 jaar;1954;0.00092;0.00015;0.00018;0.00013;0.00046
2686;45 jaar;1955;0.00098;0.00016;0.00017;0.00018;0.00047
2687;45 jaar;1956;0.00086;0.00014;0.00014;0.00014;0.00044
2688;45 jaar;1957;0.00045;0.00022;0.00023;0.0;0.0
2689;45 jaar;1958;0.00109;0.00034;0.0003;0.00014;0.00032
2690;45 jaar;1959;0.00098;0.00019;0.00023;0.00018;0.00037
2691;45 jaar;1960;0.001;0.00016;0.00021;0.00018;0.00046
2692;45 jaar;1961;0.00105;0.00023;0.00032;0.00023;0.00027
2693;45 jaar;1962;0.00105;0.00025;0.00026;0.00016;0.00037
2694;45 jaar;1963;0.00109;0.00025;0.00022;0.0002;0.00041
2695;45 jaar;1964;0.00113;0.00032;0.00022;0.00023;0.00036
2696;45 jaar;1965;0.00117;0.00027;0.0003;0.00026;0.00034
2697;45 jaar;1966;0.00135;0.00036;0.00032;0.00028;0.00039
2698;45 jaar;1967;0.00136;0.00029;0.00041;0.00025;0.00042
2699;45 jaar;1968;0.00154;0.00043;0.00044;0.00024;0.00043
2700;45 jaar;1969;0.00152;0.00042;0.00048;0.0003;0.00032
2701;45 jaar;1970;0.0014;0.00036;0.00048;0.00028;0.00028
2702;45 jaar;1971;0.00206;0.00072;0.00038;0.00028;0.00069
2703;45 jaar;1972;0.00097;0.00021;0.00044;0.00029;3e-05
2704;45 jaar;1973;0.00163;0.00031;0.00038;0.00032;0.00062
2705;45 jaar;1974;0.00117;0.00018;0.0004;0.00029;0.0003
2706;45 jaar;1975;0.00123;0.0003;0.00031;0.0003;0.00032
2707;45 jaar;1976;0.00165;0.00027;0.00032;0.00033;0.00073
2708;45 jaar;1977;0.00146;0.00025;0.00033;0.00031;0.00057
2709;45 jaar;1978;0.00145;0.00022;0.00033;0.00033;0.00056
2710;45 jaar;1979;0.00136;0.00023;0.00032;0.00032;0.0005
2711;45 jaar;1980;0.0014;0.00025;0.00029;0.00033;0.00053
2712;45 jaar;1981;0.00145;0.00024;0.0003;0.00033;0.00058
2713;45 jaar;1982;0.0014;0.00024;0.00029;0.00032;0.00055
2714;45 jaar;1983;0.0014;0.00024;0.0003;0.00032;0.00054
2715;45 jaar;1984;0.00139;0.00024;0.00028;0.00033;0.00054
2716;45 jaar;1985;0.0014;0.00024;0.00029;0.00033;0.00055
2717;45 jaar;1986;0.00141;0.00024;0.0003;0.00033;0.00055
2718;45 jaar;1987;0.00141;0.00024;0.0003;0.00033;0.00055
2719;45 jaar;1988;0.0014;0.00024;0.00029;0.00033;0.00055
2720;45 jaar;1989;0.0014;0.00024;0.00029;0.00033;0.00055
2721;45 jaar;1990;0.00141;0.00024;0.00029;0.00033;0.00055
2722;45 jaar;1991;0.00141;0.00024;0.0003;0.00033;0.00055
2723;45 jaar;1992;0.00141;0.00024;0.0003;0.00033;0.00055
2724;45 jaar;1993;0.00141;0.00024;0.00029;0.00033;0.00055
2725;45 jaar;1994;0.00141;0.00024;0.00029;0.00033;0.00055
2726;45 jaar;1995;0.00141;0.00024;0.00029;0.00033;0.00055
2727;45 jaar;1996;0.00141;0.00024;0.00029;0.00033;0.00055
2728;45 jaar;1997;0.00141;0.00024;0.00029;0.00033;0.00055
2729;45 jaar;1998;0.00141;0.00024;0.00029;0.00033;0.00055
2730;45 jaar;1999;0.00141;0.00024;0.00029;0.00033;0.00055
2731;45 jaar;2000;0.00141;0.00024;0.00029;0.00033;0.00055
2732;45 jaar;2001;0.00141;0.00024;0.00029;0.00033;0.00055
2733;45 jaar;2002;0.00141;0.00024;0.00029;0.00033;0.00055
2734;45 jaar;2003;0.00141;0.00024;0.00029;0.00033;0.00055
2735;45 jaar;2004;0.00141;0.00024;0.00029;0.00033;0.00055
2736;45 jaar;2005;0.00141;0.00024;0.00029;0.00033;0.00055
2737;45 jaar;2006;0.00141;0.00024;0.00029;0.00033;0.00055
2738;45 jaar;2007;0.00141;0.00024;0.00029;0.00033;0.00055
2739;45 jaar;2008;0.00141;0.00024;0.00029;0.00033;0.00055
2740;45 jaar;2009;0.00141;0.00024;0.00029;0.00033;0.00055
2741;45 jaar;2010;0.00141;0.00024;0.00029;0.00033;0.00055
2742;45 jaar;2011;0.00141;0.00024;0.00029;0.00033;0.00055
2743;45 jaar;2012;0.00141;0.00024;0.00029;0.00033;0.00055
2744;45 jaar;2013;0.00141;0.00024;0.00029;0.00033;0.00055
2745;45 jaar;2014;0.00141;0.00024;0.00029;0.00033;0.00055
2746;45 jaar;2015;0.00141;0.00024;0.00029;0.00033;0.00055
2747;45 jaar;2016;0.00141;0.00024;0.00029;0.00033;0.00055
2748;45 jaar;2017;0.00141;0.00024;0.00029;0.00033;0.00055
2749;45 jaar;2018;0.00141;0.00024;0.00029;0.00033;0.00055
2750;45 jaar;2019;0.00141;0.00024;0.00029;0.00033;0.00055
2751;45 jaar;2020;0.00141;0.00024;0.00029;0.00033;0.00055
2752;46 jaar;1935;0.00056;5e-05;8e-05;4e-05;0.00039
2753;46 jaar;1936;0.00056;1e-05;4e-05;9e-05;0.00042
2754;46 jaar;1937;0.00056;7e-05;8e-05;7e-05;0.00034
2755;46 jaar;1938;0.00043;1e-05;1e-05;4e-05;0.00037
2756;46 jaar;1939;0.00053;2e-05;4e-05;5e-05;0.00042
2757;46 jaar;1940;0.00068;6e-05;1e-05;4e-05;0.00057
2758;46 jaar;1941;0.00043;6e-05;4e-05;0.0;0.00033
2759;46 jaar;1942;0.00058;2e-05;4e-05;5e-05;0.00047
2760;46 jaar;1943;0.00044;3e-05;3e-05;2e-05;0.00036
2761;46 jaar;1944;0.00047;5e-05;5e-05;6e-05;0.00031
2762;46 jaar;1945;0.00063;0.0001;5e-05;3e-05;0.00045
2763;46 jaar;1946;0.00039;4e-05;5e-05;6e-05;0.00024
2764;46 jaar;1947;0.00029;2e-05;5e-05;2e-05;0.0002
2765;46 jaar;1948;0.00046;6e-05;8e-05;9e-05;0.00023
2766;46 jaar;1949;0.00034;3e-05;4e-05;4e-05;0.00023
2767;46 jaar;1950;0.00034;5e-05;6e-05;4e-05;0.00019
2768;46 jaar;1951;0.0004;4e-05;0.0001;5e-05;0.00021
2769;46 jaar;1952;0.00035;8e-05;3e-05;6e-05;0.00018
2770;46 jaar;1953;0.00031;4e-05;5e-05;4e-05;0.00018
2771;46 jaar;1954;0.00032;3e-05;4e-05;7e-05;0.00018
2772;46 jaar;1955;0.00051;0.00015;6e-05;7e-05;0.00023
2773;46 jaar;1956;0.00019;0.00011;8e-05;0.0;0.0
2774;46 jaar;1957;0.00051;0.00013;6e-05;7e-05;0.00025
2775;46 jaar;1958;0.00032;6e-05;4e-05;4e-05;0.00018
2776;46 jaar;1959;0.0004;7e-05;8e-05;0.00011;0.00013
2777;46 jaar;1960;0.00055;0.00014;6e-05;0.00013;0.00022
2778;46 jaar;1961;0.00059;0.00013;9e-05;9e-05;0.00028
2779;46 jaar;1962;0.00063;0.00018;0.00012;0.00012;0.00022
2780;46 jaar;1963;0.00047;0.00014;0.00014;7e-05;0.00012
2781;46 jaar;1964;0.00062;0.00019;9e-05;0.00011;0.00022
2782;46 jaar;1965;0.00069;0.00022;0.00018;7e-05;0.00023
2783;46 jaar;1966;0.00071;0.00021;0.00021;0.00011;0.00019
2784;46 jaar;1967;0.00062;0.00023;0.00016;6e-05;0.00017
2785;46 jaar;1968;0.00069;0.00029;0.00018;4e-05;0.00017
2786;46 jaar;1969;0.00061;0.00026;0.00018;6e-05;0.00011
2787;46 jaar;1970;0.00064;0.00018;0.00026;7e-05;0.00013
2788;46 jaar;1971;0.0012;0.0004;0.00016;7e-05;0.00057
2789;46 jaar;1972;0.00039;0.00012;0.0002;7e-05;0.0
2790;46 jaar;1973;0.00087;0.00017;0.0002;6e-05;0.00043
2791;46 jaar;1974;0.00057;0.00018;0.0002;5e-05;0.00014
2792;46 jaar;1975;0.00061;0.00022;0.00014;7e-05;0.00017
2793;46 jaar;1976;0.00086;0.00018;0.00017;7e-05;0.00044
2794;46 jaar;1977;0.00068;0.00016;0.00018;6e-05;0.00027
2795;46 jaar;1978;0.00071;0.00017;0.00018;6e-05;0.0003
2796;46 jaar;1979;0.00068;0.00018;0.00017;6e-05;0.00027
2797;46 jaar;1980;0.00071;0.00018;0.00017;7e-05;0.00029
2798;46 jaar;1981;0.00073;0.00018;0.00017;7e-05;0.00031
2799;46 jaar;1982;0.0007;0.00017;0.00017;6e-05;0.00029
2800;46 jaar;1983;0.00071;0.00018;0.00017;6e-05;0.00029
2801;46 jaar;1984;0.00071;0.00018;0.00017;6e-05;0.00029
2802;46 jaar;1985;0.00071;0.00018;0.00017;6e-05;0.00029
2803;46 jaar;1986;0.00071;0.00018;0.00017;6e-05;0.0003
2804;46 jaar;1987;0.00071;0.00018;0.00017;6e-05;0.00029
2805;46 jaar;1988;0.00071;0.00018;0.00017;6e-05;0.00029
2806;46 jaar;1989;0.00071;0.00018;0.00017;6e-05;0.00029
2807;46 jaar;1990;0.00071;0.00018;0.00017;6e-05;0.00029
2808;46 jaar;1991;0.00071;0.00018;0.00017;6e-05;0.00029
2809;46 jaar;1992;0.00071;0.00018;0.00017;6e-05;0.00029
2810;46 jaar;1993;0.00071;0.00018;0.00017;6e-05;0.00029
2811;46 jaar;1994;0.00071;0.00018;0.00017;6e-05;0.00029
2812;46 jaar;1995;0.00071;0.00018;0.00017;6e-05;0.00029
2813;46 jaar;1996;0.00071;0.00018;0.00017;6e-05;0.00029
2814;46 jaar;1997;0.00071;0.00018;0.00017;6e-05;0.00029
2815;46 jaar;1998;0.00071;0.00018;0.00017;6e-05;0.00029
2816;46 jaar;1999;0.00071;0.00018;0.00017;6e-05;0.00029
2817;46 jaar;2000;0.00071;0.00018;0.00017;6e-05;0.00029
2818;46 jaar;2001;0.00071;0.00018;0.00017;6e-05;0.00029
2819;46 jaar;2002;0.00071;0.00018;0.00017;6e-05;0.00029
2820;46 jaar;2003;0.00071;0.00018;0.00017;6e-05;0.00029
2821;46 jaar;2004;0.00071;0.00018;0.00017;6e-05;0.00029
2822;46 jaar;2005;0.00071;0.00018;0.00017;6e-05;0.00029
2823;46 jaar;2006;0.00071;0.00018;0.00017;6e-05;0.00029
2824;46 jaar;2007;0.00071;0.00018;0.00017;6e-05;0.00029
2825;46 jaar;2008;0.00071;0.00018;0.00017;6e-05;0.00029
2826;46 jaar;2009;0.00071;0.00018;0.00017;6e-05;0.00029
2827;46 jaar;2010;0.00071;0.00018;0.00017;6e-05;0.00029
2828;46 jaar;2011;0.00071;0.00018;0.00017;6e-05;0.00029
2829;46 jaar;2012;0.00071;0.00018;0.00017;6e-05;0.00029
2830;46 jaar;2013;0.00071;0.00018;0.00017;6e-05;0.00029
2831;46 jaar;2014;0.00071;0.00018;0.00017;6e-05;0.00029
2832;46 jaar;2015;0.00071;0.00018;0.00017;6e-05;0.00029
2833;46 jaar;2016;0.00071;0.00018;0.00017;6e-05;0.00029
2834;46 jaar;2017;0.00071;0.00018;0.00017;6e-05;0.00029
2835;46 jaar;2018;0.00071;0.00018;0.00017;6e-05;0.00029
2836;46 jaar;2019;0.00071;0.00018;0.00017;6e-05;0.00029
2837;46 jaar;2020;0.00071;0.00018;0.00017;6e-05;0.00029
2838;47 jaar;1935;0.00043;5e-05;3e-05;4e-05;0.00031
2839;47 jaar;1936;0.00036;4e-05;3e-05;1e-05;0.00028
2840;47 jaar;1937;0.00038;7e-05;4e-05;1e-05;0.00026
2841;47 jaar;1938;0.00042;2e-05;2e-05;2e-05;0.00036
2842;47 jaar;1939;0.0003;0.0;1e-05;1e-05;0.00028
2843;47 jaar;1940;0.00053;2e-05;8e-05;1e-05;0.00042
2844;47 jaar;1941;0.00031;0.0;6e-05;0.0;0.00025
2845;47 jaar;1942;0.00042;2e-05;0.0;0.0;0.0004
2846;47 jaar;1943;0.00038;3e-05;2e-05;2e-05;0.00031
2847;47 jaar;1944;0.00029;4e-05;2e-05;0.0;0.00023
2848;47 jaar;1945;0.00028;1e-05;2e-05;7e-05;0.00018
2849;47 jaar;1946;0.00015;2e-05;2e-05;0.0;0.00011
2850;47 jaar;1947;0.00023;2e-05;2e-05;2e-05;0.00017
2851;47 jaar;1948;0.00013;3e-05;1e-05;1e-05;8e-05
2852;47 jaar;1949;0.00016;5e-05;1e-05;1e-05;9e-05
2853;47 jaar;1950;0.00018;3e-05;2e-05;1e-05;0.00012
2854;47 jaar;1951;0.00013;6e-05;2e-05;2e-05;3e-05
2855;47 jaar;1952;0.00021;4e-05;1e-05;4e-05;0.00012
2856;47 jaar;1953;0.00018;4e-05;1e-05;1e-05;0.00012
2857;47 jaar;1954;0.00015;2e-05;4e-05;3e-05;6e-05
2858;47 jaar;1955;5e-05;4e-05;2e-05;0.0;0.0
2859;47 jaar;1956;0.00021;8e-05;5e-05;1e-05;7e-05
2860;47 jaar;1957;0.00021;6e-05;3e-05;4e-05;8e-05
2861;47 jaar;1958;0.00024;7e-05;4e-05;5e-05;8e-05
2862;47 jaar;1959;0.00019;5e-05;2e-05;4e-05;9e-05
2863;47 jaar;1960;0.00013;2e-05;4e-05;2e-05;5e-05
2864;47 jaar;1961;0.00017;5e-05;6e-05;2e-05;5e-05
2865;47 jaar;1962;0.00031;9e-05;6e-05;2e-05;0.00014
2866;47 jaar;1963;0.00029;7e-05;4e-05;6e-05;0.00012
2867;47 jaar;1964;0.00034;8e-05;8e-05;8e-05;0.0001
2868;47 jaar;1965;0.00031;0.00014;4e-05;2e-05;0.00011
2869;47 jaar;1966;0.00032;0.00013;7e-05;4e-05;7e-05
2870;47 jaar;1967;0.0004;0.00014;0.0001;4e-05;0.00011
2871;47 jaar;1968;0.00034;0.00011;7e-05;4e-05;0.00012
2872;47 jaar;1969;0.00026;0.00013;5e-05;2e-05;7e-05
2873;47 jaar;1970;0.00035;0.00013;0.0001;3e-05;9e-05
2874;47 jaar;1971;0.00076;0.00014;6e-05;3e-05;0.00053
2875;47 jaar;1972;0.00021;0.00011;7e-05;3e-05;0.0
2876;47 jaar;1973;0.00058;0.00011;9e-05;2e-05;0.00036
2877;47 jaar;1974;0.00038;0.00017;8e-05;1e-05;0.00012
2878;47 jaar;1975;0.0004;0.00014;7e-05;2e-05;0.00016
2879;47 jaar;1976;0.00053;0.00015;8e-05;2e-05;0.00028
2880;47 jaar;1977;0.00041;0.00015;8e-05;2e-05;0.00016
2881;47 jaar;1978;0.00047;0.00016;8e-05;2e-05;0.00022
2882;47 jaar;1979;0.00044;0.00016;8e-05;2e-05;0.00019
2883;47 jaar;1980;0.00045;0.00015;8e-05;2e-05;0.0002
2884;47 jaar;1981;0.00046;0.00016;8e-05;2e-05;0.00021
2885;47 jaar;1982;0.00045;0.00016;8e-05;2e-05;0.00019
2886;47 jaar;1983;0.00046;0.00016;8e-05;2e-05;0.0002
2887;47 jaar;1984;0.00045;0.00016;8e-05;2e-05;0.0002
2888;47 jaar;1985;0.00045;0.00016;8e-05;2e-05;0.0002
2889;47 jaar;1986;0.00045;0.00016;8e-05;2e-05;0.0002
2890;47 jaar;1987;0.00045;0.00016;8e-05;2e-05;0.0002
2891;47 jaar;1988;0.00045;0.00016;8e-05;2e-05;0.0002
2892;47 jaar;1989;0.00045;0.00016;8e-05;2e-05;0.0002
2893;47 jaar;1990;0.00045;0.00016;8e-05;2e-05;0.0002
2894;47 jaar;1991;0.00045;0.00016;8e-05;2e-05;0.0002
2895;47 jaar;1992;0.00045;0.00016;8e-05;2e-05;0.0002
2896;47 jaar;1993;0.00045;0.00016;8e-05;2e-05;0.0002
2897;47 jaar;1994;0.00045;0.00016;8e-05;2e-05;0.0002
2898;47 jaar;1995;0.00045;0.00016;8e-05;2e-05;0.0002
2899;47 jaar;1996;0.00045;0.00016;8e-05;2e-05;0.0002
2900;47 jaar;1997;0.00045;0.00016;8e-05;2e-05;0.0002
2901;47 jaar;1998;0.00045;0.00016;8e-05;2e-05;0.0002
2902;47 jaar;1999;0.00045;0.00016;8e-05;2e-05;0.0002
2903;47 jaar;2000;0.00045;0.00016;8e-05;2e-05;0.0002
2904;47 jaar;2001;0.00045;0.00016;8e-05;2e-05;0.0002
2905;47 jaar;2002;0.00045;0.00016;8e-05;2e-05;0.0002
2906;47 jaar;2003;0.00045;0.00016;8e-05;2e-05;0.0002
2907;47 jaar;2004;0.00045;0.00016;8e-05;2e-05;0.0002
2908;47 jaar;2005;0.00045;0.00016;8e-05;2e-05;0.0002
2909;47 jaar;2006;0.00045;0.00016;8e-05;2e-05;0.0002
2910;47 jaar;2007;0.00045;0.00016;8e-05;2e-05;0.0002
2911;47 jaar;2008;0.00045;0.00016;8e-05;2e-05;0.0002
2912;47 jaar;2009;0.00045;0.00016;8e-05;2e-05;0.0002
2913;47 jaar;2010;0.00045;0.00016;8e-05;2e-05;0.0002
2914;47 jaar;2011;0.00045;0.00016;8e-05;2e-05;0.0002
2915;47 jaar;2012;0.00045;0.00016;8e-05;2e-05;0.0002
2916;47 jaar;2013;0.00045;0.00016;8e-05;2e-05;0.0002
2917;47 jaar;2014;0.00045;0.00016;8e-05;2e-05;0.0002
2918;47 jaar;2015;0.00045;0.00016;8e-05;2e-05;0.0002
2919;47 jaar;2016;0.00045;0.00016;8e-05;2e-05;0.0002
2920;47 jaar;2017;0.00045;0.00016;8e-05;2e-05;0.0002
2921;47 jaar;2018;0.00045;0.00016;8e-05;2e-05;0.0002
2922;47 jaar;2019;0.00045;0.00016;8e-05;2e-05;0.0002
2923;47 jaar;2020;0.00045;0.00016;8e-05;2e-05;0.0002
2924;48 jaar;1935;0.00028;3e-05;3e-05;1e-05;0.00021
2925;48 jaar;1936;0.00012;3e-05;0.0;1e-05;8e-05
2926;48 jaar;1937;0.00026;3e-05;7e-05;3e-05;0.00013
2927;48 jaar;1938;0.00027;0.0;3e-05;0.0;0.00024
2928;48 jaar;1939;0.0003;5e-05;0.0;0.0;0.00025
2929;48 jaar;1940;0.00037;1e-05;1e-05;0.0;0.00035
2930;48 jaar;1941;0.00024;1e-05;1e-05;2e-05;0.0002
2931;48 jaar;1942;0.00035;1e-05;1e-05;2e-05;0.00031
2932;48 jaar;1943;0.00023;1e-05;1e-05;1e-05;0.0002
2933;48 jaar;1944;0.00014;1e-05;1e-05;2e-05;0.0001
2934;48 jaar;1945;0.00022;3e-05;1e-05;1e-05;0.00017
2935;48 jaar;1946;0.00013;2e-05;1e-05;2e-05;8e-05
2936;48 jaar;1947;5e-05;0.0;0.0;1e-05;4e-05
2937;48 jaar;1948;5e-05;2e-05;0.0;0.0;3e-05
2938;48 jaar;1949;8e-05;0.0;3e-05;1e-05;4e-05
2939;48 jaar;1950;0.00018;2e-05;2e-05;1e-05;0.00013
2940;48 jaar;1951;0.0001;4e-05;1e-05;0.0;5e-05
2941;48 jaar;1952;5e-05;1e-05;2e-05;0.0;2e-05
2942;48 jaar;1953;0.0001;1e-05;2e-05;2e-05;5e-05
2943;48 jaar;1954;5e-05;4e-05;1e-05;0.0;0.0
2944;48 jaar;1955;9e-05;3e-05;2e-05;1e-05;4e-05
2945;48 jaar;1956;0.00019;5e-05;4e-05;1e-05;8e-05
2946;48 jaar;1957;0.00013;7e-05;0.0;1e-05;5e-05
2947;48 jaar;1958;7e-05;3e-05;2e-05;1e-05;0.0
2948;48 jaar;1959;0.00011;5e-05;0.0;4e-05;2e-05
2949;48 jaar;1960;0.0001;3e-05;2e-05;2e-05;2e-05
2950;48 jaar;1961;0.00014;7e-05;2e-05;3e-05;2e-05
2951;48 jaar;1962;0.00021;8e-05;3e-05;3e-05;7e-05
2952;48 jaar;1963;0.00015;8e-05;2e-05;1e-05;3e-05
2953;48 jaar;1964;0.00018;8e-05;5e-05;2e-05;3e-05
2954;48 jaar;1965;0.00016;6e-05;3e-05;2e-05;5e-05
2955;48 jaar;1966;0.00025;0.00013;6e-05;3e-05;3e-05
2956;48 jaar;1967;0.0002;0.00011;3e-05;2e-05;3e-05
2957;48 jaar;1968;0.00021;0.00011;3e-05;3e-05;4e-05
2958;48 jaar;1969;0.00021;0.00012;3e-05;1e-05;5e-05
2959;48 jaar;1970;0.00023;8e-05;7e-05;2e-05;6e-05
2960;48 jaar;1971;0.00065;0.00014;5e-05;2e-05;0.00045
2961;48 jaar;1972;0.00014;9e-05;4e-05;1e-05;0.0
2962;48 jaar;1973;0.00044;0.0001;6e-05;1e-05;0.00026
2963;48 jaar;1974;0.00026;9e-05;5e-05;1e-05;0.0001
2964;48 jaar;1975;0.00034;0.00014;5e-05;2e-05;0.00012
2965;48 jaar;1976;0.00034;0.00012;5e-05;1e-05;0.00016
2966;48 jaar;1977;0.00027;0.00011;5e-05;1e-05;9e-05
2967;48 jaar;1978;0.00034;0.00013;5e-05;1e-05;0.00014
2968;48 jaar;1979;0.00032;0.00013;5e-05;1e-05;0.00012
2969;48 jaar;1980;0.00032;0.00013;5e-05;1e-05;0.00013
2970;48 jaar;1981;0.00032;0.00012;5e-05;1e-05;0.00013
2971;48 jaar;1982;0.00032;0.00013;5e-05;1e-05;0.00012
2972;48 jaar;1983;0.00033;0.00013;5e-05;1e-05;0.00013
2973;48 jaar;1984;0.00032;0.00013;5e-05;1e-05;0.00013
2974;48 jaar;1985;0.00032;0.00013;5e-05;1e-05;0.00013
2975;48 jaar;1986;0.00032;0.00013;5e-05;1e-05;0.00013
2976;48 jaar;1987;0.00032;0.00013;5e-05;1e-05;0.00013
2977;48 jaar;1988;0.00032;0.00013;5e-05;1e-05;0.00013
2978;48 jaar;1989;0.00032;0.00013;5e-05;1e-05;0.00013
2979;48 jaar;1990;0.00032;0.00013;5e-05;1e-05;0.00013
2980;48 jaar;1991;0.00032;0.00013;5e-05;1e-05;0.00013
2981;48 jaar;1992;0.00032;0.00013;5e-05;1e-05;0.00013
2982;48 jaar;1993;0.00032;0.00013;5e-05;1e-05;0.00013
2983;48 jaar;1994;0.00032;0.00013;5e-05;1e-05;0.00013
2984;48 jaar;1995;0.00032;0.00013;5e-05;1e-05;0.00013
2985;48 jaar;1996;0.00032;0.00013;5e-05;1e-05;0.00013
2986;48 jaar;1997;0.00032;0.00013;5e-05;1e-05;0.00013
2987;48 jaar;1998;0.00032;0.00013;5e-05;1e-05;0.00013
2988;48 jaar;1999;0.00032;0.00013;5e-05;1e-05;0.00013
2989;48 jaar;2000;0.00032;0.00013;5e-05;1e-05;0.00013
2990;48 jaar;2001;0.00032;0.00013;5e-05;1e-05;0.00013
2991;48 jaar;2002;0.00032;0.00013;5e-05;1e-05;0.00013
2992;48 jaar;2003;0.00032;0.00013;5e-05;1e-05;0.00013
2993;48 jaar;2004;0.00032;0.00013;5e-05;1e-05;0.00013
2994;48 jaar;2005;0.00032;0.00013;5e-05;1e-05;0.00013
2995;48 jaar;2006;0.00032;0.00013;5e-05;1e-05;0.00013
2996;48 jaar;2007;0.00032;0.00013;5e-05;1e-05;0.00013
2997;48 jaar;2008;0.00032;0.00013;5e-05;1e-05;0.00013
2998;48 jaar;2009;0.00032;0.00013;5e-05;1e-05;0.00013
2999;48 jaar;2010;0.00032;0.00013;5e-05;1e-05;0.00013
3000;48 jaar;2011;0.00032;0.00013;5e-05;1e-05;0.00013
3001;48 jaar;2012;0.00032;0.00013;5e-05;1e-05;0.00013
3002;48 jaar;2013;0.00032;0.00013;5e-05;1e-05;0.00013
3003;48 jaar;2014;0.00032;0.00013;5e-05;1e-05;0.00013
3004;48 jaar;2015;0.00032;0.00013;5e-05;1e-05;0.00013
3005;48 jaar;2016;0.00032;0.00013;5e-05;1e-05;0.00013
3006;48 jaar;2017;0.00032;0.00013;5e-05;1e-05;0.00013
3007;48 jaar;2018;0.00032;0.00013;5e-05;1e-05;0.00013
3008;48 jaar;2019;0.00032;0.00013;5e-05;1e-05;0.00013
3009;48 jaar;2020;0.00032;0.00013;5e-05;1e-05;0.00013
3010;49 jaar;1935;0.00013;3e-05;1e-05;0.0;9e-05
3011;49 jaar;1936;0.00015;4e-05;1e-05;1e-05;9e-05
3012;49 jaar;1937;0.0002;0.0;4e-05;0.0;0.00016
3013;49 jaar;1938;0.00018;3e-05;3e-05;1e-05;0.00011
3014;49 jaar;1939;0.00015;0.0;0.0;0.0;0.00015
3015;49 jaar;1940;0.00027;2e-05;1e-05;2e-05;0.00022
3016;49 jaar;1941;0.00016;1e-05;1e-05;0.0;0.00014
3017;49 jaar;1942;0.00018;1e-05;0.0;0.0;0.00017
3018;49 jaar;1943;0.00019;1e-05;0.0;0.0;0.00018
3019;49 jaar;1944;0.00011;1e-05;2e-05;2e-05;6e-05
3020;49 jaar;1945;7e-05;1e-05;0.0;2e-05;4e-05
3021;49 jaar;1946;0.00011;1e-05;1e-05;0.0;9e-05
3022;49 jaar;1947;8e-05;3e-05;1e-05;0.0;4e-05
3023;49 jaar;1948;7e-05;4e-05;0.0;0.0;3e-05
3024;49 jaar;1949;0.00013;5e-05;2e-05;1e-05;5e-05
3025;49 jaar;1950;0.00013;1e-05;1e-05;1e-05;0.0001
3026;49 jaar;1951;1e-05;0.0;0.0;0.0;1e-05
3027;49 jaar;1952;5e-05;1e-05;0.0;1e-05;3e-05
3028;49 jaar;1953;7e-05;5e-05;3e-05;0.0;0.0
3029;49 jaar;1954;9e-05;3e-05;3e-05;2e-05;2e-05
3030;49 jaar;1955;8e-05;3e-05;1e-05;1e-05;4e-05
3031;49 jaar;1956;0.00015;8e-05;2e-05;1e-05;4e-05
3032;49 jaar;1957;0.0001;2e-05;2e-05;2e-05;4e-05
3033;49 jaar;1958;0.00013;5e-05;4e-05;1e-05;3e-05
3034;49 jaar;1959;0.00019;9e-05;2e-05;2e-05;5e-05
3035;49 jaar;1960;0.00018;8e-05;2e-05;2e-05;6e-05
