ID;Geslacht;Leeftijd;Herkomstgroepering;Migratiereden;SociaaleconomischeCategorie;Verblijfsduur;JaarVanImmigratie;Immigranten_1
9206;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2008;6900.0
9207;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2009;8635.0
9208;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2010 ;7480.0
9209;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2011;6630.0
9210;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2012 ;4980.0
9211;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2013 ;6325.0
9212;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2014 ;
9213;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;2 jaar;2015 ;
9214;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;1999 ;16675.0
9215;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2000 ;24195.0
9216;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2001;22995.0
9217;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2002 ;16410.0
9218;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2003;7145.0
9219;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2004 ;3305.0
9220;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2005 ;2400.0
9221;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2006;2100.0
9222;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2007 ;3760.0
9223;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2008;6900.0
9224;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2009;8635.0
9225;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2010 ;7480.0
9226;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2011;6630.0
9227;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2012 ;4980.0
9228;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2013 ;
9229;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2014 ;
9230;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;3 jaar;2015 ;
9231;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;1999 ;16675.0
9232;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2000 ;24195.0
9233;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2001;22995.0
9234;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2002 ;16410.0
9235;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2003;7145.0
9236;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2004 ;3305.0
9237;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2005 ;2400.0
9238;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2006;2100.0
9239;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2007 ;3760.0
9240;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2008;6900.0
9241;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2009;8635.0
9242;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2010 ;7480.0
9243;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2011;6630.0
9244;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2012 ;
9245;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2013 ;
9246;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2014 ;
9247;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;4 jaar;2015 ;
9248;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;1999 ;16675.0
9249;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2000 ;24195.0
9250;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2001;22995.0
9251;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2002 ;16410.0
9252;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2003;7145.0
9253;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2004 ;3305.0
9254;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2005 ;2400.0
9255;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2006;2100.0
9256;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2007 ;3760.0
9257;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2008;6900.0
9258;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2009;8635.0
9259;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2010 ;7480.0
9260;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2011;
9261;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2012 ;
9262;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2013 ;
9263;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2014 ;
9264;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;5 jaar;2015 ;
9265;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;1999 ;16675.0
9266;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2000 ;24195.0
9267;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2001;22995.0
9268;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2002 ;16410.0
9269;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2003;7145.0
9270;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2004 ;3305.0
9271;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2005 ;2400.0
9272;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2006;2100.0
9273;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2007 ;3760.0
9274;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2008;6900.0
9275;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2009;8635.0
9276;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2010 ;
9277;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2011;
9278;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2012 ;
9279;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2013 ;
9280;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2014 ;
9281;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;6 jaar;2015 ;
9282;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;1999 ;16675.0
9283;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2000 ;24195.0
9284;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2001;22995.0
9285;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2002 ;16410.0
9286;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2003;7145.0
9287;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2004 ;3305.0
9288;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2005 ;2400.0
9289;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2006;2100.0
9290;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2007 ;3760.0
9291;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2008;6900.0
9292;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2009;
9293;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2010 ;
9294;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2011;
9295;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2012 ;
9296;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2013 ;
9297;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2014 ;
9298;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;7 jaar;2015 ;
9299;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;1999 ;16675.0
9300;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2000 ;24195.0
9301;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2001;22995.0
9302;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2002 ;16410.0
9303;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2003;7145.0
9304;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2004 ;3305.0
9305;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2005 ;2400.0
9306;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2006;2100.0
9307;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2007 ;3760.0
9308;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2008;
9309;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2009;
9310;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2010 ;
9311;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2011;
9312;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2012 ;
9313;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2013 ;
9314;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2014 ;
9315;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;8 jaar;2015 ;
9316;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;1999 ;16675.0
9317;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2000 ;24195.0
9318;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2001;22995.0
9319;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2002 ;16410.0
9320;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2003;7145.0
9321;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2004 ;3305.0
9322;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2005 ;2400.0
9323;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2006;2100.0
9324;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2007 ;
9325;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2008;
9326;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2009;
9327;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2010 ;
9328;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2011;
9329;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2012 ;
9330;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2013 ;
9331;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2014 ;
9332;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;9 jaar;2015 ;
9333;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;1999 ;16675.0
9334;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2000 ;24195.0
9335;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2001;22995.0
9336;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2002 ;16410.0
9337;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2003;7145.0
9338;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2004 ;3305.0
9339;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2005 ;2400.0
9340;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2006;
9341;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2007 ;
9342;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2008;
9343;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2009;
9344;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2010 ;
9345;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2011;
9346;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2012 ;
9347;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2013 ;
9348;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2014 ;
9349;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Totaal;10 jaar;2015 ;
9350;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;1999 ;1080.0
9351;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2000 ;1265.0
9352;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2001;1195.0
9353;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2002 ;925.0
9354;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2003;385.0
9355;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2004 ;175.0
9356;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2005 ;150.0
9357;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2006;140.0
9358;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2007 ;310.0
9359;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2008;675.0
9360;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2009;305.0
9361;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2010 ;210.0
9362;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2011;155.0
9363;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2012 ;110.0
9364;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2013 ;80.0
9365;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2014 ;130.0
9366;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;1 jaar;2015 ;
9367;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;1999 ;1400.0
9368;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2000 ;1515.0
9369;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2001;1400.0
9370;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2002 ;850.0
9371;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2003;365.0
9372;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2004 ;235.0
9373;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2005 ;235.0
9374;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2006;225.0
9375;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2007 ;380.0
9376;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2008;635.0
9377;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2009;320.0
9378;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2010 ;230.0
9379;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2011;170.0
9380;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2012 ;135.0
9381;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2013 ;115.0
9382;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2014 ;
9383;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;2 jaar;2015 ;
9384;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;1999 ;1860.0
9385;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2000 ;1965.0
9386;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2001;1495.0
9387;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2002 ;1055.0
9388;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2003;455.0
9389;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2004 ;365.0
9390;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2005 ;345.0
9391;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2006;280.0
9392;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2007 ;455.0
9393;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2008;655.0
9394;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2009;425.0
9395;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2010 ;355.0
9396;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2011;255.0
9397;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2012 ;225.0
9398;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2013 ;
9399;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2014 ;
9400;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;3 jaar;2015 ;
9401;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;1999 ;2210.0
9402;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2000 ;2245.0
9403;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2001;1900.0
9404;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2002 ;1410.0
9405;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2003;650.0
9406;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2004 ;465.0
9407;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2005 ;405.0
9408;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2006;310.0
9409;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2007 ;510.0
9410;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2008;745.0
9411;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2009;560.0
9412;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2010 ;485.0
9413;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2011;420.0
9414;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2012 ;
9415;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2013 ;
9416;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2014 ;
9417;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;4 jaar;2015 ;
9418;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;1999 ;2400.0
9419;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2000 ;2635.0
9420;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2001;2555.0
9421;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2002 ;1825.0
9422;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2003;860.0
9423;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2004 ;485.0
9424;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2005 ;375.0
9425;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2006;350.0
9426;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2007 ;520.0
9427;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2008;800.0
9428;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2009;695.0
9429;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2010 ;650.0
9430;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2011;
9431;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2012 ;
9432;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2013 ;
9433;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2014 ;
9434;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;5 jaar;2015 ;
9435;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;1999 ;2585.0
9436;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2000 ;3260.0
9437;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2001;3185.0
9438;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2002 ;2235.0
9439;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2003;935.0
9440;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2004 ;510.0
9441;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2005 ;395.0
9442;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2006;340.0
9443;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2007 ;500.0
9444;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2008;880.0
9445;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2009;850.0
9446;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2010 ;
9447;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2011;
9448;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2012 ;
9449;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2013 ;
9450;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2014 ;
9451;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;6 jaar;2015 ;
9452;Totaal mannen en vrouwen;Totaal;Allochtoon;Asiel;Werknemer en zelfstandige;7 jaar;1999 ;3005.0
