ID;Geslacht;Leeftijd;Nationaliteit;Perioden;BevolkingOp1Januari_1
9191;Totaal mannen en vrouwen;2 jaar;Singaporees;2020;2.0
9192;Totaal mannen en vrouwen;2 jaar;Singaporees;2021;5.0
9193;Totaal mannen en vrouwen;2 jaar;Singaporees;2022;2.0
9194;Totaal mannen en vrouwen;2 jaar;Singaporees;2023;5.0
9195;Totaal mannen en vrouwen;2 jaar;Singaporees;2024;8.0
9196;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2014;0.0
9197;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2015;0.0
9198;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2016;0.0
9199;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2017;0.0
9200;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2018;0.0
9201;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2019;0.0
9202;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2020;1.0
9203;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2021;0.0
9204;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2022;0.0
9205;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2023;0.0
9206;Totaal mannen en vrouwen;2 jaar;Burger Sint Vincent en Grenadines;2024;0.0
9207;Totaal mannen en vrouwen;2 jaar;Sloveens;2014;4.0
9208;Totaal mannen en vrouwen;2 jaar;Sloveens;2015;6.0
9209;Totaal mannen en vrouwen;2 jaar;Sloveens;2016;3.0
9210;Totaal mannen en vrouwen;2 jaar;Sloveens;2017;8.0
9211;Totaal mannen en vrouwen;2 jaar;Sloveens;2018;13.0
9212;Totaal mannen en vrouwen;2 jaar;Sloveens;2019;12.0
9213;Totaal mannen en vrouwen;2 jaar;Sloveens;2020;10.0
9214;Totaal mannen en vrouwen;2 jaar;Sloveens;2021;9.0
9215;Totaal mannen en vrouwen;2 jaar;Sloveens;2022;8.0
9216;Totaal mannen en vrouwen;2 jaar;Sloveens;2023;10.0
9217;Totaal mannen en vrouwen;2 jaar;Sloveens;2024;15.0
9218;Totaal mannen en vrouwen;2 jaar;Slowaaks;2014;46.0
9219;Totaal mannen en vrouwen;2 jaar;Slowaaks;2015;47.0
9220;Totaal mannen en vrouwen;2 jaar;Slowaaks;2016;67.0
9221;Totaal mannen en vrouwen;2 jaar;Slowaaks;2017;54.0
9222;Totaal mannen en vrouwen;2 jaar;Slowaaks;2018;53.0
9223;Totaal mannen en vrouwen;2 jaar;Slowaaks;2019;76.0
9224;Totaal mannen en vrouwen;2 jaar;Slowaaks;2020;83.0
9225;Totaal mannen en vrouwen;2 jaar;Slowaaks;2021;91.0
9226;Totaal mannen en vrouwen;2 jaar;Slowaaks;2022;84.0
9227;Totaal mannen en vrouwen;2 jaar;Slowaaks;2023;88.0
9228;Totaal mannen en vrouwen;2 jaar;Slowaaks;2024;100.0
9229;Totaal mannen en vrouwen;2 jaar;Soedanees;2014;14.0
9230;Totaal mannen en vrouwen;2 jaar;Soedanees;2015;14.0
9231;Totaal mannen en vrouwen;2 jaar;Soedanees;2016;15.0
9232;Totaal mannen en vrouwen;2 jaar;Soedanees;2017;8.0
9233;Totaal mannen en vrouwen;2 jaar;Soedanees;2018;17.0
9234;Totaal mannen en vrouwen;2 jaar;Soedanees;2019;20.0
9235;Totaal mannen en vrouwen;2 jaar;Soedanees;2020;22.0
9236;Totaal mannen en vrouwen;2 jaar;Soedanees;2021;39.0
9237;Totaal mannen en vrouwen;2 jaar;Soedanees;2022;29.0
9238;Totaal mannen en vrouwen;2 jaar;Soedanees;2023;22.0
9239;Totaal mannen en vrouwen;2 jaar;Soedanees;2024;16.0
9240;Totaal mannen en vrouwen;2 jaar;Somalisch;2014;8.0
9241;Totaal mannen en vrouwen;2 jaar;Somalisch;2015;20.0
9242;Totaal mannen en vrouwen;2 jaar;Somalisch;2016;27.0
9243;Totaal mannen en vrouwen;2 jaar;Somalisch;2017;29.0
9244;Totaal mannen en vrouwen;2 jaar;Somalisch;2018;31.0
9245;Totaal mannen en vrouwen;2 jaar;Somalisch;2019;26.0
9246;Totaal mannen en vrouwen;2 jaar;Somalisch;2020;32.0
9247;Totaal mannen en vrouwen;2 jaar;Somalisch;2021;20.0
9248;Totaal mannen en vrouwen;2 jaar;Somalisch;2022;27.0
9249;Totaal mannen en vrouwen;2 jaar;Somalisch;2023;17.0
9250;Totaal mannen en vrouwen;2 jaar;Somalisch;2024;36.0
9251;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2014;0.0
9252;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2015;0.0
9253;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2016;0.0
9254;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2017;0.0
9255;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2018;0.0
9256;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2019;0.0
9257;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2020;0.0
9258;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2021;0.0
9259;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2022;0.0
9260;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2023;0.0
9261;Totaal mannen en vrouwen;2 jaar;Burger van de Sovjet-Unie;2024;0.0
9262;Totaal mannen en vrouwen;2 jaar;Spaans;2014;161.0
9263;Totaal mannen en vrouwen;2 jaar;Spaans;2015;191.0
9264;Totaal mannen en vrouwen;2 jaar;Spaans;2016;195.0
9265;Totaal mannen en vrouwen;2 jaar;Spaans;2017;196.0
9266;Totaal mannen en vrouwen;2 jaar;Spaans;2018;244.0
9267;Totaal mannen en vrouwen;2 jaar;Spaans;2019;256.0
9268;Totaal mannen en vrouwen;2 jaar;Spaans;2020;285.0
9269;Totaal mannen en vrouwen;2 jaar;Spaans;2021;282.0
9270;Totaal mannen en vrouwen;2 jaar;Spaans;2022;284.0
9271;Totaal mannen en vrouwen;2 jaar;Spaans;2023;334.0
9272;Totaal mannen en vrouwen;2 jaar;Spaans;2024;313.0
9273;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2014;16.0
9274;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2015;14.0
9275;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2016;8.0
9276;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2017;10.0
9277;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2018;10.0
9278;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2019;20.0
9279;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2020;13.0
9280;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2021;8.0
9281;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2022;12.0
9282;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2023;12.0
9283;Totaal mannen en vrouwen;2 jaar;Sri Lankaans;2024;25.0
9284;Totaal mannen en vrouwen;2 jaar;Surinaams;2014;33.0
9285;Totaal mannen en vrouwen;2 jaar;Surinaams;2015;19.0
9286;Totaal mannen en vrouwen;2 jaar;Surinaams;2016;24.0
9287;Totaal mannen en vrouwen;2 jaar;Surinaams;2017;24.0
9288;Totaal mannen en vrouwen;2 jaar;Surinaams;2018;25.0
9289;Totaal mannen en vrouwen;2 jaar;Surinaams;2019;23.0
9290;Totaal mannen en vrouwen;2 jaar;Surinaams;2020;39.0
9291;Totaal mannen en vrouwen;2 jaar;Surinaams;2021;31.0
9292;Totaal mannen en vrouwen;2 jaar;Surinaams;2022;22.0
9293;Totaal mannen en vrouwen;2 jaar;Surinaams;2023;26.0
9294;Totaal mannen en vrouwen;2 jaar;Surinaams;2024;38.0
9295;Totaal mannen en vrouwen;2 jaar;Swazisch;2014;0.0
9296;Totaal mannen en vrouwen;2 jaar;Swazisch;2015;0.0
9297;Totaal mannen en vrouwen;2 jaar;Swazisch;2016;0.0
9298;Totaal mannen en vrouwen;2 jaar;Swazisch;2017;0.0
9299;Totaal mannen en vrouwen;2 jaar;Swazisch;2018;1.0
9300;Totaal mannen en vrouwen;2 jaar;Swazisch;2019;
9301;Totaal mannen en vrouwen;2 jaar;Swazisch;2020;
9302;Totaal mannen en vrouwen;2 jaar;Swazisch;2021;
9303;Totaal mannen en vrouwen;2 jaar;Swazisch;2022;
9304;Totaal mannen en vrouwen;2 jaar;Swazisch;2023;
9305;Totaal mannen en vrouwen;2 jaar;Swazisch;2024;
9306;Totaal mannen en vrouwen;2 jaar;Syrisch;2014;21.0
9307;Totaal mannen en vrouwen;2 jaar;Syrisch;2015;193.0
9308;Totaal mannen en vrouwen;2 jaar;Syrisch;2016;601.0
9309;Totaal mannen en vrouwen;2 jaar;Syrisch;2017;1090.0
9310;Totaal mannen en vrouwen;2 jaar;Syrisch;2018;1619.0
9311;Totaal mannen en vrouwen;2 jaar;Syrisch;2019;1595.0
9312;Totaal mannen en vrouwen;2 jaar;Syrisch;2020;1639.0
9313;Totaal mannen en vrouwen;2 jaar;Syrisch;2021;1616.0
9314;Totaal mannen en vrouwen;2 jaar;Syrisch;2022;864.0
9315;Totaal mannen en vrouwen;2 jaar;Syrisch;2023;862.0
9316;Totaal mannen en vrouwen;2 jaar;Syrisch;2024;811.0
9317;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2014;1.0
9318;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2015;1.0
9319;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2016;1.0
9320;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2017;1.0
9321;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2018;1.0
9322;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2019;0.0
9323;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2020;0.0
9324;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2021;0.0
9325;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2022;1.0
9326;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2023;0.0
9327;Totaal mannen en vrouwen;2 jaar;Tadzjieks;2024;0.0
9328;Totaal mannen en vrouwen;2 jaar;Taiwanees;2014;15.0
9329;Totaal mannen en vrouwen;2 jaar;Taiwanees;2015;26.0
9330;Totaal mannen en vrouwen;2 jaar;Taiwanees;2016;27.0
9331;Totaal mannen en vrouwen;2 jaar;Taiwanees;2017;20.0
9332;Totaal mannen en vrouwen;2 jaar;Taiwanees;2018;19.0
9333;Totaal mannen en vrouwen;2 jaar;Taiwanees;2019;15.0
9334;Totaal mannen en vrouwen;2 jaar;Taiwanees;2020;14.0
9335;Totaal mannen en vrouwen;2 jaar;Taiwanees;2021;32.0
9336;Totaal mannen en vrouwen;2 jaar;Taiwanees;2022;15.0
9337;Totaal mannen en vrouwen;2 jaar;Taiwanees;2023;18.0
9338;Totaal mannen en vrouwen;2 jaar;Taiwanees;2024;18.0
9339;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2014;1.0
9340;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2015;2.0
9341;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2016;2.0
9342;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2017;1.0
9343;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2018;0.0
9344;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2019;0.0
9345;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2020;1.0
9346;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2021;2.0
9347;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2022;4.0
9348;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2023;5.0
9349;Totaal mannen en vrouwen;2 jaar;Tanzaniaans;2024;3.0
9350;Totaal mannen en vrouwen;2 jaar;Thais;2014;7.0
9351;Totaal mannen en vrouwen;2 jaar;Thais;2015;7.0
9352;Totaal mannen en vrouwen;2 jaar;Thais;2016;10.0
9353;Totaal mannen en vrouwen;2 jaar;Thais;2017;12.0
9354;Totaal mannen en vrouwen;2 jaar;Thais;2018;16.0
9355;Totaal mannen en vrouwen;2 jaar;Thais;2019;14.0
9356;Totaal mannen en vrouwen;2 jaar;Thais;2020;8.0
9357;Totaal mannen en vrouwen;2 jaar;Thais;2021;10.0
9358;Totaal mannen en vrouwen;2 jaar;Thais;2022;6.0
9359;Totaal mannen en vrouwen;2 jaar;Thais;2023;8.0
9360;Totaal mannen en vrouwen;2 jaar;Thais;2024;11.0
9361;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2014;0.0
9362;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2015;0.0
9363;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2016;0.0
9364;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2017;0.0
9365;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2018;0.0
9366;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2019;0.0
9367;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2020;0.0
9368;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2021;0.0
9369;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2022;0.0
9370;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2023;0.0
9371;Totaal mannen en vrouwen;2 jaar;Burger van Timor Leste;2024;0.0
9372;Totaal mannen en vrouwen;2 jaar;Togolees;2014;6.0
9373;Totaal mannen en vrouwen;2 jaar;Togolees;2015;3.0
9374;Totaal mannen en vrouwen;2 jaar;Togolees;2016;4.0
9375;Totaal mannen en vrouwen;2 jaar;Togolees;2017;3.0
9376;Totaal mannen en vrouwen;2 jaar;Togolees;2018;0.0
9377;Totaal mannen en vrouwen;2 jaar;Togolees;2019;2.0
9378;Totaal mannen en vrouwen;2 jaar;Togolees;2020;0.0
9379;Totaal mannen en vrouwen;2 jaar;Togolees;2021;2.0
9380;Totaal mannen en vrouwen;2 jaar;Togolees;2022;0.0
9381;Totaal mannen en vrouwen;2 jaar;Togolees;2023;1.0
9382;Totaal mannen en vrouwen;2 jaar;Togolees;2024;2.0
9383;Totaal mannen en vrouwen;2 jaar;Tongaans;2014;0.0
9384;Totaal mannen en vrouwen;2 jaar;Tongaans;2015;0.0
9385;Totaal mannen en vrouwen;2 jaar;Tongaans;2016;0.0
9386;Totaal mannen en vrouwen;2 jaar;Tongaans;2017;0.0
9387;Totaal mannen en vrouwen;2 jaar;Tongaans;2018;0.0
9388;Totaal mannen en vrouwen;2 jaar;Tongaans;2019;0.0
9389;Totaal mannen en vrouwen;2 jaar;Tongaans;2020;0.0
9390;Totaal mannen en vrouwen;2 jaar;Tongaans;2021;0.0
9391;Totaal mannen en vrouwen;2 jaar;Tongaans;2022;0.0
9392;Totaal mannen en vrouwen;2 jaar;Tongaans;2023;0.0
9393;Totaal mannen en vrouwen;2 jaar;Tongaans;2024;0.0
9394;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2014;0.0
9395;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2015;3.0
9396;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2016;0.0
9397;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2017;0.0
9398;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2018;0.0
9399;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2019;1.0
9400;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2020;0.0
9401;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2021;1.0
9402;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2022;0.0
9403;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2023;0.0
9404;Totaal mannen en vrouwen;2 jaar;Burger van Trinidad en Tobago;2024;2.0
9405;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2014;0.0
9406;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2015;1.0
9407;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2016;0.0
9408;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2017;0.0
9409;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2018;1.0
9410;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2019;0.0
9411;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2020;1.0
9412;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2021;0.0
9413;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2022;0.0
9414;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2023;0.0
9415;Totaal mannen en vrouwen;2 jaar;Tsjadisch;2024;0.0
9416;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2014;33.0
9417;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2015;32.0
9418;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2016;32.0
9419;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2017;39.0
9420;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2018;39.0
9421;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2019;48.0
9422;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2020;48.0
9423;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2021;45.0
9424;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2022;45.0
9425;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2023;46.0
9426;Totaal mannen en vrouwen;2 jaar;Tsjechisch;2024;66.0
9427;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2014;0.0
9428;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2015;0.0
9429;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2016;0.0
9430;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2017;0.0
9431;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2018;0.0
9432;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2019;0.0
9433;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2020;0.0
9434;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2021;0.0
9435;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2022;0.0
9436;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2023;0.0
9437;Totaal mannen en vrouwen;2 jaar;Tsjecho-Slowaaks;2024;0.0
9438;Totaal mannen en vrouwen;2 jaar;Tunesisch;2014;4.0
9439;Totaal mannen en vrouwen;2 jaar;Tunesisch;2015;7.0
9440;Totaal mannen en vrouwen;2 jaar;Tunesisch;2016;7.0
9441;Totaal mannen en vrouwen;2 jaar;Tunesisch;2017;10.0
9442;Totaal mannen en vrouwen;2 jaar;Tunesisch;2018;8.0
9443;Totaal mannen en vrouwen;2 jaar;Tunesisch;2019;15.0
9444;Totaal mannen en vrouwen;2 jaar;Tunesisch;2020;9.0
9445;Totaal mannen en vrouwen;2 jaar;Tunesisch;2021;15.0
9446;Totaal mannen en vrouwen;2 jaar;Tunesisch;2022;13.0
9447;Totaal mannen en vrouwen;2 jaar;Tunesisch;2023;17.0
9448;Totaal mannen en vrouwen;2 jaar;Tunesisch;2024;15.0
9449;Totaal mannen en vrouwen;2 jaar;Turkmeens;2014;1.0
9450;Totaal mannen en vrouwen;2 jaar;Turkmeens;2015;0.0
9451;Totaal mannen en vrouwen;2 jaar;Turkmeens;2016;0.0
9452;Totaal mannen en vrouwen;2 jaar;Turkmeens;2017;0.0
9453;Totaal mannen en vrouwen;2 jaar;Turkmeens;2018;2.0
9454;Totaal mannen en vrouwen;2 jaar;Turkmeens;2019;0.0
9455;Totaal mannen en vrouwen;2 jaar;Turkmeens;2020;2.0
9456;Totaal mannen en vrouwen;2 jaar;Turkmeens;2021;0.0
9457;Totaal mannen en vrouwen;2 jaar;Turkmeens;2022;0.0
9458;Totaal mannen en vrouwen;2 jaar;Turkmeens;2023;2.0
9459;Totaal mannen en vrouwen;2 jaar;Turkmeens;2024;3.0
9460;Totaal mannen en vrouwen;2 jaar;Turks;2014;470.0
9461;Totaal mannen en vrouwen;2 jaar;Turks;2015;468.0
9462;Totaal mannen en vrouwen;2 jaar;Turks;2016;425.0
9463;Totaal mannen en vrouwen;2 jaar;Turks;2017;430.0
9464;Totaal mannen en vrouwen;2 jaar;Turks;2018;403.0
9465;Totaal mannen en vrouwen;2 jaar;Turks;2019;465.0
9466;Totaal mannen en vrouwen;2 jaar;Turks;2020;503.0
9467;Totaal mannen en vrouwen;2 jaar;Turks;2021;475.0
9468;Totaal mannen en vrouwen;2 jaar;Turks;2022;522.0
9469;Totaal mannen en vrouwen;2 jaar;Turks;2023;557.0
9470;Totaal mannen en vrouwen;2 jaar;Turks;2024;612.0
9471;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2014;0.0
9472;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2015;0.0
9473;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2016;0.0
9474;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2017;0.0
9475;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2018;0.0
9476;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2019;0.0
9477;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2020;0.0
9478;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2021;0.0
9479;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2022;0.0
9480;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2023;0.0
9481;Totaal mannen en vrouwen;2 jaar;Tuvaluaans;2024;0.0
9482;Totaal mannen en vrouwen;2 jaar;Ugandees;2014;3.0
9483;Totaal mannen en vrouwen;2 jaar;Ugandees;2015;6.0
9484;Totaal mannen en vrouwen;2 jaar;Ugandees;2016;2.0
9485;Totaal mannen en vrouwen;2 jaar;Ugandees;2017;8.0
9486;Totaal mannen en vrouwen;2 jaar;Ugandees;2018;13.0
9487;Totaal mannen en vrouwen;2 jaar;Ugandees;2019;11.0
9488;Totaal mannen en vrouwen;2 jaar;Ugandees;2020;18.0
9489;Totaal mannen en vrouwen;2 jaar;Ugandees;2021;16.0
9490;Totaal mannen en vrouwen;2 jaar;Ugandees;2022;16.0
9491;Totaal mannen en vrouwen;2 jaar;Ugandees;2023;19.0
9492;Totaal mannen en vrouwen;2 jaar;Ugandees;2024;11.0
9493;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2014;0.0
9494;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2015;1.0
9495;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2016;0.0
9496;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2017;0.0
9497;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2018;1.0
9498;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2019;0.0
9499;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2020;1.0
9500;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2021;4.0
9501;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2022;1.0
9502;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2023;0.0
9503;Totaal mannen en vrouwen;2 jaar;Uruguayaans;2024;1.0
9504;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2014;0.0
9505;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2015;0.0
9506;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2016;0.0
9507;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2017;0.0
9508;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2018;0.0
9509;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2019;0.0
9510;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2020;0.0
9511;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2021;0.0
9512;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2022;0.0
9513;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2023;0.0
9514;Totaal mannen en vrouwen;2 jaar;Vanuatuaans;2024;0.0
9515;Totaal mannen en vrouwen;2 jaar;Vaticaans;2014;0.0
9516;Totaal mannen en vrouwen;2 jaar;Vaticaans;2015;0.0
9517;Totaal mannen en vrouwen;2 jaar;Vaticaans;2016;0.0
9518;Totaal mannen en vrouwen;2 jaar;Vaticaans;2017;0.0
9519;Totaal mannen en vrouwen;2 jaar;Vaticaans;2018;0.0
9520;Totaal mannen en vrouwen;2 jaar;Vaticaans;2019;0.0
9521;Totaal mannen en vrouwen;2 jaar;Vaticaans;2020;0.0
9522;Totaal mannen en vrouwen;2 jaar;Vaticaans;2021;0.0
9523;Totaal mannen en vrouwen;2 jaar;Vaticaans;2022;0.0
9524;Totaal mannen en vrouwen;2 jaar;Vaticaans;2023;0.0
9525;Totaal mannen en vrouwen;2 jaar;Vaticaans;2024;0.0
9526;Totaal mannen en vrouwen;2 jaar;Venezolaans;2014;3.0
9527;Totaal mannen en vrouwen;2 jaar;Venezolaans;2015;5.0
9528;Totaal mannen en vrouwen;2 jaar;Venezolaans;2016;3.0
9529;Totaal mannen en vrouwen;2 jaar;Venezolaans;2017;4.0
9530;Totaal mannen en vrouwen;2 jaar;Venezolaans;2018;3.0
9531;Totaal mannen en vrouwen;2 jaar;Venezolaans;2019;9.0
9532;Totaal mannen en vrouwen;2 jaar;Venezolaans;2020;7.0
9533;Totaal mannen en vrouwen;2 jaar;Venezolaans;2021;8.0
9534;Totaal mannen en vrouwen;2 jaar;Venezolaans;2022;5.0
9535;Totaal mannen en vrouwen;2 jaar;Venezolaans;2023;5.0
9536;Totaal mannen en vrouwen;2 jaar;Venezolaans;2024;7.0
9537;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2014;0.0
9538;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2015;1.0
9539;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2016;0.0
9540;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2017;0.0
9541;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2018;0.0
9542;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2019;1.0
9543;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2020;0.0
9544;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2021;0.0
9545;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2022;1.0
9546;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2023;0.0
9547;Totaal mannen en vrouwen;2 jaar;Burger Verenigde Arabische Emiraten;2024;0.0
9548;Totaal mannen en vrouwen;2 jaar;Vietnamees;2014;14.0
9549;Totaal mannen en vrouwen;2 jaar;Vietnamees;2015;14.0
9550;Totaal mannen en vrouwen;2 jaar;Vietnamees;2016;15.0
9551;Totaal mannen en vrouwen;2 jaar;Vietnamees;2017;16.0
9552;Totaal mannen en vrouwen;2 jaar;Vietnamees;2018;18.0
9553;Totaal mannen en vrouwen;2 jaar;Vietnamees;2019;13.0
9554;Totaal mannen en vrouwen;2 jaar;Vietnamees;2020;11.0
9555;Totaal mannen en vrouwen;2 jaar;Vietnamees;2021;12.0
