ID;Geslacht;Leeftijd;PositieInHuishouden;Herkomstland;Geboorteland;Perioden;Bevolking_1
8314;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kaapverdië;Geboren buiten Nederland;2023;3528.0
8315;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kaapverdië;Geboren buiten Nederland;2024;3492.0
8316;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kameroen;Totaal;2022;684.0
8317;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kameroen;Totaal;2023;788.0
8318;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kameroen;Totaal;2024;846.0
8319;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kameroen;Geboren in Nederland;2022;97.0
8320;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kameroen;Geboren in Nederland;2023;117.0
8321;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kameroen;Geboren in Nederland;2024;133.0
8322;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kameroen;Geboren buiten Nederland;2022;587.0
8323;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kameroen;Geboren buiten Nederland;2023;671.0
8324;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kameroen;Geboren buiten Nederland;2024;713.0
8325;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kanaaleilanden;Totaal;2022;27.0
8326;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kanaaleilanden;Totaal;2023;30.0
8327;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kanaaleilanden;Totaal;2024;29.0
8328;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kanaaleilanden;Geboren in Nederland;2022;2.0
8329;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kanaaleilanden;Geboren in Nederland;2023;1.0
8330;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kanaaleilanden;Geboren in Nederland;2024;1.0
8331;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kanaaleilanden;Geboren buiten Nederland;2022;25.0
8332;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kanaaleilanden;Geboren buiten Nederland;2023;29.0
8333;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kanaaleilanden;Geboren buiten Nederland;2024;28.0
8334;Totaal mannen en vrouwen;Totaal;Alleenstaande;Katar;Totaal;2022;63.0
8335;Totaal mannen en vrouwen;Totaal;Alleenstaande;Katar;Totaal;2023;76.0
8336;Totaal mannen en vrouwen;Totaal;Alleenstaande;Katar;Totaal;2024;92.0
8337;Totaal mannen en vrouwen;Totaal;Alleenstaande;Katar;Geboren in Nederland;2022;0.0
8338;Totaal mannen en vrouwen;Totaal;Alleenstaande;Katar;Geboren in Nederland;2023;2.0
8339;Totaal mannen en vrouwen;Totaal;Alleenstaande;Katar;Geboren in Nederland;2024;3.0
8340;Totaal mannen en vrouwen;Totaal;Alleenstaande;Katar;Geboren buiten Nederland;2022;63.0
8341;Totaal mannen en vrouwen;Totaal;Alleenstaande;Katar;Geboren buiten Nederland;2023;74.0
8342;Totaal mannen en vrouwen;Totaal;Alleenstaande;Katar;Geboren buiten Nederland;2024;89.0
8343;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kazachstan;Totaal;2022;790.0
8344;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kazachstan;Totaal;2023;963.0
8345;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kazachstan;Totaal;2024;993.0
8346;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kazachstan;Geboren in Nederland;2022;38.0
8347;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kazachstan;Geboren in Nederland;2023;42.0
8348;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kazachstan;Geboren in Nederland;2024;43.0
8349;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kazachstan;Geboren buiten Nederland;2022;752.0
8350;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kazachstan;Geboren buiten Nederland;2023;921.0
8351;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kazachstan;Geboren buiten Nederland;2024;950.0
8352;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kenia;Totaal;2022;1076.0
8353;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kenia;Totaal;2023;1160.0
8354;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kenia;Totaal;2024;1306.0
8355;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kenia;Geboren in Nederland;2022;197.0
8356;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kenia;Geboren in Nederland;2023;209.0
8357;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kenia;Geboren in Nederland;2024;228.0
8358;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kenia;Geboren buiten Nederland;2022;879.0
8359;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kenia;Geboren buiten Nederland;2023;951.0
8360;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kenia;Geboren buiten Nederland;2024;1078.0
8361;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kirgizië;Totaal;2022;155.0
8362;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kirgizië;Totaal;2023;211.0
8363;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kirgizië;Totaal;2024;215.0
8364;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kirgizië;Geboren in Nederland;2022;12.0
8365;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kirgizië;Geboren in Nederland;2023;13.0
8366;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kirgizië;Geboren in Nederland;2024;13.0
8367;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kirgizië;Geboren buiten Nederland;2022;143.0
8368;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kirgizië;Geboren buiten Nederland;2023;198.0
8369;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kirgizië;Geboren buiten Nederland;2024;202.0
8370;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kiribati;Totaal;2022;1.0
8371;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kiribati;Totaal;2023;0.0
8372;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kiribati;Totaal;2024;0.0
8373;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kiribati;Geboren in Nederland;2022;0.0
8374;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kiribati;Geboren in Nederland;2023;0.0
8375;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kiribati;Geboren in Nederland;2024;0.0
8376;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kiribati;Geboren buiten Nederland;2022;1.0
8377;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kiribati;Geboren buiten Nederland;2023;0.0
8378;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kiribati;Geboren buiten Nederland;2024;0.0
8379;Totaal mannen en vrouwen;Totaal;Alleenstaande;Koeweit;Totaal;2022;558.0
8380;Totaal mannen en vrouwen;Totaal;Alleenstaande;Koeweit;Totaal;2023;593.0
8381;Totaal mannen en vrouwen;Totaal;Alleenstaande;Koeweit;Totaal;2024;629.0
8382;Totaal mannen en vrouwen;Totaal;Alleenstaande;Koeweit;Geboren in Nederland;2022;45.0
8383;Totaal mannen en vrouwen;Totaal;Alleenstaande;Koeweit;Geboren in Nederland;2023;56.0
8384;Totaal mannen en vrouwen;Totaal;Alleenstaande;Koeweit;Geboren in Nederland;2024;55.0
8385;Totaal mannen en vrouwen;Totaal;Alleenstaande;Koeweit;Geboren buiten Nederland;2022;513.0
8386;Totaal mannen en vrouwen;Totaal;Alleenstaande;Koeweit;Geboren buiten Nederland;2023;537.0
8387;Totaal mannen en vrouwen;Totaal;Alleenstaande;Koeweit;Geboren buiten Nederland;2024;574.0
8388;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kosovo;Totaal;2022;1079.0
8389;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kosovo;Totaal;2023;1105.0
8390;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kosovo;Totaal;2024;1135.0
8391;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kosovo;Geboren in Nederland;2022;209.0
8392;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kosovo;Geboren in Nederland;2023;222.0
8393;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kosovo;Geboren in Nederland;2024;263.0
8394;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kosovo;Geboren buiten Nederland;2022;870.0
8395;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kosovo;Geboren buiten Nederland;2023;883.0
8396;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kosovo;Geboren buiten Nederland;2024;872.0
8397;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kroatië;Totaal;2022;3219.0
8398;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kroatië;Totaal;2023;3634.0
8399;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kroatië;Totaal;2024;3889.0
8400;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kroatië;Geboren in Nederland;2022;558.0
8401;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kroatië;Geboren in Nederland;2023;584.0
8402;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kroatië;Geboren in Nederland;2024;622.0
8403;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kroatië;Geboren buiten Nederland;2022;2661.0
8404;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kroatië;Geboren buiten Nederland;2023;3050.0
8405;Totaal mannen en vrouwen;Totaal;Alleenstaande;Kroatië;Geboren buiten Nederland;2024;3267.0
8406;Totaal mannen en vrouwen;Totaal;Alleenstaande;Laos;Totaal;2022;51.0
8407;Totaal mannen en vrouwen;Totaal;Alleenstaande;Laos;Totaal;2023;51.0
8408;Totaal mannen en vrouwen;Totaal;Alleenstaande;Laos;Totaal;2024;47.0
8409;Totaal mannen en vrouwen;Totaal;Alleenstaande;Laos;Geboren in Nederland;2022;17.0
8410;Totaal mannen en vrouwen;Totaal;Alleenstaande;Laos;Geboren in Nederland;2023;15.0
8411;Totaal mannen en vrouwen;Totaal;Alleenstaande;Laos;Geboren in Nederland;2024;15.0
8412;Totaal mannen en vrouwen;Totaal;Alleenstaande;Laos;Geboren buiten Nederland;2022;34.0
8413;Totaal mannen en vrouwen;Totaal;Alleenstaande;Laos;Geboren buiten Nederland;2023;36.0
8414;Totaal mannen en vrouwen;Totaal;Alleenstaande;Laos;Geboren buiten Nederland;2024;32.0
8415;Totaal mannen en vrouwen;Totaal;Alleenstaande;Lesotho;Totaal;2022;30.0
8416;Totaal mannen en vrouwen;Totaal;Alleenstaande;Lesotho;Totaal;2023;34.0
8417;Totaal mannen en vrouwen;Totaal;Alleenstaande;Lesotho;Totaal;2024;44.0
8418;Totaal mannen en vrouwen;Totaal;Alleenstaande;Lesotho;Geboren in Nederland;2022;5.0
8419;Totaal mannen en vrouwen;Totaal;Alleenstaande;Lesotho;Geboren in Nederland;2023;5.0
8420;Totaal mannen en vrouwen;Totaal;Alleenstaande;Lesotho;Geboren in Nederland;2024;11.0
8421;Totaal mannen en vrouwen;Totaal;Alleenstaande;Lesotho;Geboren buiten Nederland;2022;25.0
8422;Totaal mannen en vrouwen;Totaal;Alleenstaande;Lesotho;Geboren buiten Nederland;2023;29.0
8423;Totaal mannen en vrouwen;Totaal;Alleenstaande;Lesotho;Geboren buiten Nederland;2024;33.0
8424;Totaal mannen en vrouwen;Totaal;Alleenstaande;Letland;Totaal;2022;2940.0
8425;Totaal mannen en vrouwen;Totaal;Alleenstaande;Letland;Totaal;2023;3314.0
8426;Totaal mannen en vrouwen;Totaal;Alleenstaande;Letland;Totaal;2024;3558.0
8427;Totaal mannen en vrouwen;Totaal;Alleenstaande;Letland;Geboren in Nederland;2022;74.0
8428;Totaal mannen en vrouwen;Totaal;Alleenstaande;Letland;Geboren in Nederland;2023;75.0
8429;Totaal mannen en vrouwen;Totaal;Alleenstaande;Letland;Geboren in Nederland;2024;74.0
8430;Totaal mannen en vrouwen;Totaal;Alleenstaande;Letland;Geboren buiten Nederland;2022;2866.0
8431;Totaal mannen en vrouwen;Totaal;Alleenstaande;Letland;Geboren buiten Nederland;2023;3239.0
8432;Totaal mannen en vrouwen;Totaal;Alleenstaande;Letland;Geboren buiten Nederland;2024;3484.0
8433;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libanon;Totaal;2022;1705.0
8434;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libanon;Totaal;2023;1931.0
8435;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libanon;Totaal;2024;1953.0
8436;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libanon;Geboren in Nederland;2022;285.0
8437;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libanon;Geboren in Nederland;2023;320.0
8438;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libanon;Geboren in Nederland;2024;331.0
8439;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libanon;Geboren buiten Nederland;2022;1420.0
8440;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libanon;Geboren buiten Nederland;2023;1611.0
8441;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libanon;Geboren buiten Nederland;2024;1622.0
8442;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liberia;Totaal;2022;852.0
8443;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liberia;Totaal;2023;863.0
8444;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liberia;Totaal;2024;864.0
8445;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liberia;Geboren in Nederland;2022;188.0
8446;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liberia;Geboren in Nederland;2023;197.0
8447;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liberia;Geboren in Nederland;2024;217.0
8448;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liberia;Geboren buiten Nederland;2022;664.0
8449;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liberia;Geboren buiten Nederland;2023;666.0
8450;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liberia;Geboren buiten Nederland;2024;647.0
8451;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libië;Totaal;2022;458.0
8452;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libië;Totaal;2023;544.0
8453;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libië;Totaal;2024;532.0
8454;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libië;Geboren in Nederland;2022;49.0
8455;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libië;Geboren in Nederland;2023;43.0
8456;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libië;Geboren in Nederland;2024;52.0
8457;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libië;Geboren buiten Nederland;2022;409.0
8458;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libië;Geboren buiten Nederland;2023;501.0
8459;Totaal mannen en vrouwen;Totaal;Alleenstaande;Libië;Geboren buiten Nederland;2024;480.0
8460;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liechtenstein;Totaal;2022;3.0
8461;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liechtenstein;Totaal;2023;5.0
8462;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liechtenstein;Totaal;2024;8.0
8463;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liechtenstein;Geboren in Nederland;2022;1.0
8464;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liechtenstein;Geboren in Nederland;2023;1.0
8465;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liechtenstein;Geboren in Nederland;2024;1.0
8466;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liechtenstein;Geboren buiten Nederland;2022;2.0
8467;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liechtenstein;Geboren buiten Nederland;2023;4.0
8468;Totaal mannen en vrouwen;Totaal;Alleenstaande;Liechtenstein;Geboren buiten Nederland;2024;7.0
8469;Totaal mannen en vrouwen;Totaal;Alleenstaande;Litouwen;Totaal;2022;3491.0
8470;Totaal mannen en vrouwen;Totaal;Alleenstaande;Litouwen;Totaal;2023;3984.0
8471;Totaal mannen en vrouwen;Totaal;Alleenstaande;Litouwen;Totaal;2024;4257.0
8472;Totaal mannen en vrouwen;Totaal;Alleenstaande;Litouwen;Geboren in Nederland;2022;69.0
8473;Totaal mannen en vrouwen;Totaal;Alleenstaande;Litouwen;Geboren in Nederland;2023;79.0
8474;Totaal mannen en vrouwen;Totaal;Alleenstaande;Litouwen;Geboren in Nederland;2024;95.0
8475;Totaal mannen en vrouwen;Totaal;Alleenstaande;Litouwen;Geboren buiten Nederland;2022;3422.0
8476;Totaal mannen en vrouwen;Totaal;Alleenstaande;Litouwen;Geboren buiten Nederland;2023;3905.0
8477;Totaal mannen en vrouwen;Totaal;Alleenstaande;Litouwen;Geboren buiten Nederland;2024;4162.0
8478;Totaal mannen en vrouwen;Totaal;Alleenstaande;Luxemburg;Totaal;2022;1069.0
8479;Totaal mannen en vrouwen;Totaal;Alleenstaande;Luxemburg;Totaal;2023;1089.0
8480;Totaal mannen en vrouwen;Totaal;Alleenstaande;Luxemburg;Totaal;2024;1179.0
8481;Totaal mannen en vrouwen;Totaal;Alleenstaande;Luxemburg;Geboren in Nederland;2022;189.0
8482;Totaal mannen en vrouwen;Totaal;Alleenstaande;Luxemburg;Geboren in Nederland;2023;193.0
8483;Totaal mannen en vrouwen;Totaal;Alleenstaande;Luxemburg;Geboren in Nederland;2024;198.0
8484;Totaal mannen en vrouwen;Totaal;Alleenstaande;Luxemburg;Geboren buiten Nederland;2022;880.0
8485;Totaal mannen en vrouwen;Totaal;Alleenstaande;Luxemburg;Geboren buiten Nederland;2023;896.0
8486;Totaal mannen en vrouwen;Totaal;Alleenstaande;Luxemburg;Geboren buiten Nederland;2024;981.0
8487;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macau;Totaal;2022;28.0
8488;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macau;Totaal;2023;21.0
8489;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macau;Totaal;2024;33.0
8490;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macau;Geboren in Nederland;2022;3.0
8491;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macau;Geboren in Nederland;2023;3.0
8492;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macau;Geboren in Nederland;2024;2.0
8493;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macau;Geboren buiten Nederland;2022;25.0
8494;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macau;Geboren buiten Nederland;2023;18.0
8495;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macau;Geboren buiten Nederland;2024;31.0
8496;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macedonië;Totaal;2022;
8497;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macedonië;Totaal;2023;
8498;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macedonië;Totaal;2024;
8499;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macedonië;Geboren in Nederland;2022;
8500;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macedonië;Geboren in Nederland;2023;
8501;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macedonië;Geboren in Nederland;2024;
8502;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macedonië;Geboren buiten Nederland;2022;
8503;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macedonië;Geboren buiten Nederland;2023;
8504;Totaal mannen en vrouwen;Totaal;Alleenstaande;Macedonië;Geboren buiten Nederland;2024;
8505;Totaal mannen en vrouwen;Totaal;Alleenstaande;Madagaskar;Totaal;2022;76.0
8506;Totaal mannen en vrouwen;Totaal;Alleenstaande;Madagaskar;Totaal;2023;85.0
8507;Totaal mannen en vrouwen;Totaal;Alleenstaande;Madagaskar;Totaal;2024;102.0
8508;Totaal mannen en vrouwen;Totaal;Alleenstaande;Madagaskar;Geboren in Nederland;2022;20.0
8509;Totaal mannen en vrouwen;Totaal;Alleenstaande;Madagaskar;Geboren in Nederland;2023;24.0
8510;Totaal mannen en vrouwen;Totaal;Alleenstaande;Madagaskar;Geboren in Nederland;2024;30.0
8511;Totaal mannen en vrouwen;Totaal;Alleenstaande;Madagaskar;Geboren buiten Nederland;2022;56.0
8512;Totaal mannen en vrouwen;Totaal;Alleenstaande;Madagaskar;Geboren buiten Nederland;2023;61.0
8513;Totaal mannen en vrouwen;Totaal;Alleenstaande;Madagaskar;Geboren buiten Nederland;2024;72.0
8514;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malawi;Totaal;2022;131.0
8515;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malawi;Totaal;2023;129.0
8516;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malawi;Totaal;2024;143.0
8517;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malawi;Geboren in Nederland;2022;39.0
8518;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malawi;Geboren in Nederland;2023;42.0
8519;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malawi;Geboren in Nederland;2024;48.0
8520;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malawi;Geboren buiten Nederland;2022;92.0
8521;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malawi;Geboren buiten Nederland;2023;87.0
8522;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malawi;Geboren buiten Nederland;2024;95.0
8523;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maldiven;Totaal;2022;14.0
8524;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maldiven;Totaal;2023;12.0
8525;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maldiven;Totaal;2024;13.0
8526;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maldiven;Geboren in Nederland;2022;4.0
8527;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maldiven;Geboren in Nederland;2023;4.0
8528;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maldiven;Geboren in Nederland;2024;6.0
8529;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maldiven;Geboren buiten Nederland;2022;10.0
8530;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maldiven;Geboren buiten Nederland;2023;8.0
8531;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maldiven;Geboren buiten Nederland;2024;7.0
8532;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maleisië;Totaal;2022;1366.0
8533;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maleisië;Totaal;2023;1456.0
8534;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maleisië;Totaal;2024;1556.0
8535;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maleisië;Geboren in Nederland;2022;390.0
8536;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maleisië;Geboren in Nederland;2023;411.0
8537;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maleisië;Geboren in Nederland;2024;427.0
8538;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maleisië;Geboren buiten Nederland;2022;976.0
8539;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maleisië;Geboren buiten Nederland;2023;1045.0
8540;Totaal mannen en vrouwen;Totaal;Alleenstaande;Maleisië;Geboren buiten Nederland;2024;1129.0
8541;Totaal mannen en vrouwen;Totaal;Alleenstaande;Mali;Totaal;2022;72.0
8542;Totaal mannen en vrouwen;Totaal;Alleenstaande;Mali;Totaal;2023;82.0
8543;Totaal mannen en vrouwen;Totaal;Alleenstaande;Mali;Totaal;2024;75.0
8544;Totaal mannen en vrouwen;Totaal;Alleenstaande;Mali;Geboren in Nederland;2022;20.0
8545;Totaal mannen en vrouwen;Totaal;Alleenstaande;Mali;Geboren in Nederland;2023;22.0
8546;Totaal mannen en vrouwen;Totaal;Alleenstaande;Mali;Geboren in Nederland;2024;19.0
8547;Totaal mannen en vrouwen;Totaal;Alleenstaande;Mali;Geboren buiten Nederland;2022;52.0
8548;Totaal mannen en vrouwen;Totaal;Alleenstaande;Mali;Geboren buiten Nederland;2023;60.0
8549;Totaal mannen en vrouwen;Totaal;Alleenstaande;Mali;Geboren buiten Nederland;2024;56.0
8550;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malta;Totaal;2022;192.0
8551;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malta;Totaal;2023;256.0
8552;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malta;Totaal;2024;293.0
8553;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malta;Geboren in Nederland;2022;30.0
8554;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malta;Geboren in Nederland;2023;32.0
8555;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malta;Geboren in Nederland;2024;37.0
8556;Totaal mannen en vrouwen;Totaal;Alleenstaande;Malta;Geboren buiten Nederland;2022;162.0
