ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;GemiddeldAardgasverbruik_5;GemiddeldElektriciteitsverbruik_6;Stadsverwarming_7
9617;Totaal woningen;Wijk 11 Stadsdeel Centrum;Eindhoven                               ;Wijk      ;WK077211  ;1;720.0;2420.0;14.1
9618;Totaal woningen;Binnenstad;Eindhoven                               ;Buurt     ;BU07721111;1;790.0;2320.0;6.2
9619;Totaal woningen;Bergen;Eindhoven                               ;Buurt     ;BU07721112;1;1140.0;2490.0;
9620;Totaal woningen;Witte Dame;Eindhoven                               ;Buurt     ;BU07721113;1;60.0;2600.0;77.0
9621;Totaal woningen;Fellenoord;Eindhoven                               ;Buurt     ;BU07721114;1;;;
9622;Totaal woningen;TU-terrein;Eindhoven                               ;Buurt     ;BU07721115;1;;;
9623;Totaal woningen;Wijk 12 Stadsdeel Stratum;Eindhoven                               ;Wijk      ;WK077212  ;1;1370.0;2830.0;
9624;Totaal woningen;Irisbuurt;Eindhoven                               ;Buurt     ;BU07721211;1;1140.0;2640.0;
9625;Totaal woningen;Rochusbuurt;Eindhoven                               ;Buurt     ;BU07721212;1;1140.0;2640.0;
9626;Totaal woningen;Elzent-Noord;Eindhoven                               ;Buurt     ;BU07721213;1;1810.0;3120.0;
9627;Totaal woningen;Tuindorp;Eindhoven                               ;Buurt     ;BU07721214;1;1400.0;2620.0;
9628;Totaal woningen;Joriskwartier;Eindhoven                               ;Buurt     ;BU07721215;1;1220.0;2570.0;
9629;Totaal woningen;Bloemenplein;Eindhoven                               ;Buurt     ;BU07721216;1;1210.0;2640.0;
9630;Totaal woningen;Looiakkers;Eindhoven                               ;Buurt     ;BU07721217;1;1010.0;2350.0;
9631;Totaal woningen;Elzent-Zuid;Eindhoven                               ;Buurt     ;BU07721218;1;3500.0;5230.0;
9632;Totaal woningen;Kerstroosplein;Eindhoven                               ;Buurt     ;BU07721221;1;1320.0;2500.0;
9633;Totaal woningen;Gerardusplein;Eindhoven                               ;Buurt     ;BU07721222;1;1490.0;3020.0;
9634;Totaal woningen;Genneperzijde;Eindhoven                               ;Buurt     ;BU07721223;1;1680.0;2960.0;
9635;Totaal woningen;Roosten;Eindhoven                               ;Buurt     ;BU07721224;1;2680.0;4640.0;
9636;Totaal woningen;Eikenburg;Eindhoven                               ;Buurt     ;BU07721225;1;1980.0;3650.0;
9637;Totaal woningen;Sportpark Aalsterweg;Eindhoven                               ;Buurt     ;BU07721226;1;3430.0;4170.0;
9638;Totaal woningen;Puttense Dreef;Eindhoven                               ;Buurt     ;BU07721230;1;1560.0;3570.0;
9639;Totaal woningen;Poeijers;Eindhoven                               ;Buurt     ;BU07721231;1;;;
9640;Totaal woningen;Burghplan;Eindhoven                               ;Buurt     ;BU07721232;1;1250.0;2380.0;
9641;Totaal woningen;Sintenbuurt;Eindhoven                               ;Buurt     ;BU07721233;1;1400.0;2580.0;
9642;Totaal woningen;Tivoli;Eindhoven                               ;Buurt     ;BU07721234;1;1230.0;2410.0;
9643;Totaal woningen;Gijzenrooi;Eindhoven                               ;Buurt     ;BU07721235;1;1580.0;3790.0;
9644;Totaal woningen;Nieuwe Erven;Eindhoven                               ;Buurt     ;BU07721236;1;1220.0;2360.0;
9645;Totaal woningen;Kruidenbuurt;Eindhoven                               ;Buurt     ;BU07721237;1;1230.0;2860.0;
9646;Totaal woningen;Schuttersbosch;Eindhoven                               ;Buurt     ;BU07721238;1;1500.0;3320.0;
9647;Totaal woningen;Leenderheide;Eindhoven                               ;Buurt     ;BU07721239;1;;;
9648;Totaal woningen;Riel;Eindhoven                               ;Buurt     ;BU07721240;1;2360.0;4340.0;
9649;Totaal woningen;Wijk 13 Stadsdeel Tongelre;Eindhoven                               ;Wijk      ;WK077213  ;1;1350.0;2880.0;
9650;Totaal woningen;Villapark;Eindhoven                               ;Buurt     ;BU07721311;1;1980.0;3560.0;
9651;Totaal woningen;Lakerlopen;Eindhoven                               ;Buurt     ;BU07721312;1;1030.0;2460.0;
9652;Totaal woningen;Doornakkers-West;Eindhoven                               ;Buurt     ;BU07721321;1;1290.0;2720.0;
9653;Totaal woningen;Doornakkers-Oost;Eindhoven                               ;Buurt     ;BU07721322;1;1160.0;2480.0;
9654;Totaal woningen;Tongelresche Akkers;Eindhoven                               ;Buurt     ;BU07721328;1;860.0;2910.0;
9655;Totaal woningen;Muschberg Geestenberg;Eindhoven                               ;Buurt     ;BU07721333;1;1250.0;2780.0;
9656;Totaal woningen;Urkhoven;Eindhoven                               ;Buurt     ;BU07721334;1;2330.0;4620.0;
9657;Totaal woningen;'t Hofke;Eindhoven                               ;Buurt     ;BU07721335;1;1310.0;2850.0;
9658;Totaal woningen;Karpen;Eindhoven                               ;Buurt     ;BU07721336;1;3480.0;5270.0;
9659;Totaal woningen;Koudenhoven;Eindhoven                               ;Buurt     ;BU07721337;1;2810.0;4480.0;
9660;Totaal woningen;Wijk 14 Stadsdeel Woensel-Zuid;Eindhoven                               ;Wijk      ;WK077214  ;1;1160.0;2440.0;
9661;Totaal woningen;Limbeek-Zuid;Eindhoven                               ;Buurt     ;BU07721410;1;1050.0;2480.0;
9662;Totaal woningen;Limbeek-Noord;Eindhoven                               ;Buurt     ;BU07721411;1;1020.0;2050.0;
9663;Totaal woningen;Hemelrijken;Eindhoven                               ;Buurt     ;BU07721412;1;1070.0;2370.0;
9664;Totaal woningen;Gildebuurt;Eindhoven                               ;Buurt     ;BU07721413;1;1220.0;2420.0;
9665;Totaal woningen;Woenselse Watermolen;Eindhoven                               ;Buurt     ;BU07721414;1;920.0;2100.0;
9666;Totaal woningen;Groenewoud;Eindhoven                               ;Buurt     ;BU07721421;1;1190.0;2500.0;
9667;Totaal woningen;Kronehoef;Eindhoven                               ;Buurt     ;BU07721422;1;1260.0;2450.0;
9668;Totaal woningen;Barrier;Eindhoven                               ;Buurt     ;BU07721423;1;1220.0;3030.0;
9669;Totaal woningen;Mensfoort;Eindhoven                               ;Buurt     ;BU07721424;1;1210.0;2370.0;
9670;Totaal woningen;Rapenland;Eindhoven                               ;Buurt     ;BU07721425;1;1080.0;2310.0;
9671;Totaal woningen;Vredeoord;Eindhoven                               ;Buurt     ;BU07721426;1;;;69.0
9672;Totaal woningen;Generalenbuurt;Eindhoven                               ;Buurt     ;BU07721431;1;1170.0;2560.0;
9673;Totaal woningen;Oude Toren;Eindhoven                               ;Buurt     ;BU07721432;1;1150.0;2140.0;
9674;Totaal woningen;Hondsheuvels;Eindhoven                               ;Buurt     ;BU07721433;1;690.0;2130.0;
9675;Totaal woningen;Oude Gracht-West;Eindhoven                               ;Buurt     ;BU07721434;1;1130.0;2440.0;
9676;Totaal woningen;Oude Gracht-Oost;Eindhoven                               ;Buurt     ;BU07721435;1;2090.0;3410.0;
9677;Totaal woningen;Eckartdal;Eindhoven                               ;Buurt     ;BU07721436;1;;;
9678;Totaal woningen;Wijk 15 Stadsdeel Woensel-Noord;Eindhoven                               ;Wijk      ;WK077215  ;1;1370.0;3110.0;
9679;Totaal woningen;Driehoeksbos;Eindhoven                               ;Buurt     ;BU07721511;1;1540.0;4200.0;
9680;Totaal woningen;Prinsejagt;Eindhoven                               ;Buurt     ;BU07721512;1;1270.0;2630.0;
9681;Totaal woningen;Jagershoef;Eindhoven                               ;Buurt     ;BU07721513;1;1220.0;2390.0;
9682;Totaal woningen;'t Hool;Eindhoven                               ;Buurt     ;BU07721514;1;1420.0;2520.0;
9683;Totaal woningen;Winkelcentrum;Eindhoven                               ;Buurt     ;BU07721515;1;640.0;1930.0;
9684;Totaal woningen;Vlokhoven;Eindhoven                               ;Buurt     ;BU07721516;1;1260.0;2530.0;
9685;Totaal woningen;Kapelbeemd;Eindhoven                               ;Buurt     ;BU07721520;1;2020.0;4960.0;
9686;Totaal woningen;Kerkdorp Acht;Eindhoven                               ;Buurt     ;BU07721521;1;1830.0;4180.0;
9687;Totaal woningen;Achtse Barrier-Gunterslaer;Eindhoven                               ;Buurt     ;BU07721522;1;1480.0;3370.0;
9688;Totaal woningen;Achtse Barrier-Spaaihoef;Eindhoven                               ;Buurt     ;BU07721523;1;1360.0;3650.0;
9689;Totaal woningen;Achtse Barrier-Hoeven;Eindhoven                               ;Buurt     ;BU07721524;1;1250.0;3240.0;
9690;Totaal woningen;Woenselse Heide;Eindhoven                               ;Buurt     ;BU07721531;1;1400.0;2900.0;
9691;Totaal woningen;Tempel;Eindhoven                               ;Buurt     ;BU07721532;1;1290.0;2840.0;
9692;Totaal woningen;Blixembosch-West;Eindhoven                               ;Buurt     ;BU07721533;1;1690.0;4200.0;
9693;Totaal woningen;Blixembosch-Oost;Eindhoven                               ;Buurt     ;BU07721534;1;1360.0;4140.0;
9694;Totaal woningen;Castilielaan;Eindhoven                               ;Buurt     ;BU07721535;1;;;
9695;Totaal woningen;Eckart;Eindhoven                               ;Buurt     ;BU07721541;1;1190.0;2470.0;
9696;Totaal woningen;Luytelaer;Eindhoven                               ;Buurt     ;BU07721542;1;2560.0;4050.0;
9697;Totaal woningen;Vaartbroek;Eindhoven                               ;Buurt     ;BU07721543;1;1250.0;2580.0;
9698;Totaal woningen;Heesterakker;Eindhoven                               ;Buurt     ;BU07721544;1;1570.0;3660.0;
9699;Totaal woningen;Esp;Eindhoven                               ;Buurt     ;BU07721545;1;;;
9700;Totaal woningen;Bokt;Eindhoven                               ;Buurt     ;BU07721546;1;2510.0;4990.0;
9701;Totaal woningen;Wijk 16 Stadsdeel Strijp;Eindhoven                               ;Wijk      ;WK077216  ;1;770.0;2820.0;23.8
9702;Totaal woningen;Eliasterrein, Vonderkwartier;Eindhoven                               ;Buurt     ;BU07721611;1;1210.0;2750.0;
9703;Totaal woningen;Philipsdorp;Eindhoven                               ;Buurt     ;BU07721612;1;1000.0;2300.0;
9704;Totaal woningen;Engelsbergen;Eindhoven                               ;Buurt     ;BU07721613;1;1800.0;3770.0;
9705;Totaal woningen;Schouwbroek;Eindhoven                               ;Buurt     ;BU07721614;1;1030.0;2600.0;
9706;Totaal woningen;Schoot;Eindhoven                               ;Buurt     ;BU07721615;1;1050.0;2360.0;
9707;Totaal woningen;Strijp S;Eindhoven                               ;Buurt     ;BU07721616;1;;1620.0;18.8
9708;Totaal woningen;Hurk;Eindhoven                               ;Buurt     ;BU07721621;1;1840.0;3830.0;
9709;Totaal woningen;Het Ven;Eindhoven                               ;Buurt     ;BU07721622;1;1380.0;2560.0;
9710;Totaal woningen;Lievendaal;Eindhoven                               ;Buurt     ;BU07721623;1;1160.0;2700.0;
9711;Totaal woningen;Drents Dorp;Eindhoven                               ;Buurt     ;BU07721624;1;1130.0;2540.0;
9712;Totaal woningen;Zwaanstraat;Eindhoven                               ;Buurt     ;BU07721625;1;490.0;2840.0;
9713;Totaal woningen;Wielewaal;Eindhoven                               ;Buurt     ;BU07721626;1;3090.0;6680.0;
9714;Totaal woningen;Herdgang;Eindhoven                               ;Buurt     ;BU07721627;1;;;
9715;Totaal woningen;Mispelhoef;Eindhoven                               ;Buurt     ;BU07721628;1;;;
9716;Totaal woningen;Beatrixkanaal-A2;Eindhoven                               ;Buurt     ;BU07721631;1;;;
9717;Totaal woningen;Meerbos;Eindhoven                               ;Buurt     ;BU07721632;1;;;
9718;Totaal woningen;Grasrijk;Eindhoven                               ;Buurt     ;BU07721633;1;40.0;3540.0;87.3
9719;Totaal woningen;Bos- en Zandrijk;Eindhoven                               ;Buurt     ;BU07721634;1;;3560.0;100.0
9720;Totaal woningen;Waterrijk;Eindhoven                               ;Buurt     ;BU07721635;1;590.0;4170.0;45.3
9721;Totaal woningen;Park Forum;Eindhoven                               ;Buurt     ;BU07721636;1;;;
9722;Totaal woningen;Flight Forum;Eindhoven                               ;Buurt     ;BU07721637;1;;;
9723;Totaal woningen;Eindhoven Airport;Eindhoven                               ;Buurt     ;BU07721638;1;;;
9724;Totaal woningen;Bosrijk;Eindhoven                               ;Buurt     ;BU07721639;1;1360.0;3750.0;
9725;Totaal woningen;Meerrijk;Eindhoven                               ;Buurt     ;BU07721640;1;;1660.0;70.9
9726;Totaal woningen;Wijk 17 Stadsdeel Gestel;Eindhoven                               ;Wijk      ;WK077217  ;1;1260.0;2690.0;
9727;Totaal woningen;Schrijversbuurt;Eindhoven                               ;Buurt     ;BU07721711;1;1650.0;3090.0;
9728;Totaal woningen;Oude Spoorbaan;Eindhoven                               ;Buurt     ;BU07721712;1;1120.0;2280.0;
9729;Totaal woningen;Hagenkamp;Eindhoven                               ;Buurt     ;BU07721713;1;1000.0;2050.0;
9730;Totaal woningen;Genderdal;Eindhoven                               ;Buurt     ;BU07721721;1;1090.0;2170.0;
9731;Totaal woningen;Blaarthem;Eindhoven                               ;Buurt     ;BU07721722;1;1160.0;2440.0;
9732;Totaal woningen;Rapelenburg;Eindhoven                               ;Buurt     ;BU07721723;1;1570.0;2920.0;
9733;Totaal woningen;Bennekel-Oost;Eindhoven                               ;Buurt     ;BU07721724;1;1110.0;2530.0;
9734;Totaal woningen;Bennekel-West, Gagelbosch;Eindhoven                               ;Buurt     ;BU07721725;1;1140.0;2590.0;
9735;Totaal woningen;Gennep;Eindhoven                               ;Buurt     ;BU07721726;1;;;
9736;Totaal woningen;Beemden;Eindhoven                               ;Buurt     ;BU07721727;1;;;
9737;Totaal woningen;Genderbeemd;Eindhoven                               ;Buurt     ;BU07721731;1;1270.0;3080.0;
9738;Totaal woningen;Hanevoet;Eindhoven                               ;Buurt     ;BU07721732;1;1280.0;3030.0;
9739;Totaal woningen;Ooievaarsnest;Eindhoven                               ;Buurt     ;BU07721733;1;2400.0;4210.0;
9740;Totaal woningen;Etten-Leur;Etten-Leur                              ;Gemeente  ;GM0777    ;.;1350.0;3370.0;
9741;Totaal woningen;Wijk 00 Etten-Leur Midden woongebied;Etten-Leur                              ;Wijk      ;WK077700  ;1;1280.0;3000.0;
9742;Totaal woningen;Centrum Oost 1;Etten-Leur                              ;Buurt     ;BU07770000;1;1530.0;2980.0;
9743;Totaal woningen;Centrum Oost 2;Etten-Leur                              ;Buurt     ;BU07770001;1;1380.0;2710.0;
9744;Totaal woningen;Centrum Oost 3;Etten-Leur                              ;Buurt     ;BU07770002;1;1100.0;2830.0;
9745;Totaal woningen;Centrum West 1;Etten-Leur                              ;Buurt     ;BU07770003;1;1300.0;2730.0;
9746;Totaal woningen;Centrum West 2;Etten-Leur                              ;Buurt     ;BU07770004;1;1910.0;3310.0;
9747;Totaal woningen;Het Hooghuis;Etten-Leur                              ;Buurt     ;BU07770005;1;1150.0;3140.0;
9748;Totaal woningen;Wijk 01 Etten-Leur Midden, Bedrijventerr;Etten-Leur                              ;Wijk      ;WK077701  ;1;;;
9749;Totaal woningen;Bedrijventerrein Vosdonk;Etten-Leur                              ;Buurt     ;BU07770100;1;;;
9750;Totaal woningen;Wijk 02 Etten-Leur landelijk gebied;Etten-Leur                              ;Wijk      ;WK077702  ;1;2540.0;5260.0;
9751;Totaal woningen;Etten-Leur Midden landelijk gebied;Etten-Leur                              ;Buurt     ;BU07770200;1;2540.0;5260.0;
9752;Totaal woningen;Wijk 10 Etten-Leur Noord woongebied;Etten-Leur                              ;Wijk      ;WK077710  ;1;1270.0;3640.0;
9753;Totaal woningen;Noord 1;Etten-Leur                              ;Buurt     ;BU07771000;1;1500.0;3140.0;
9754;Totaal woningen;Noord 2;Etten-Leur                              ;Buurt     ;BU07771001;1;1330.0;2950.0;
9755;Totaal woningen;Noord 3;Etten-Leur                              ;Buurt     ;BU07771002;1;1390.0;3110.0;
9756;Totaal woningen;Noord 4, Stichting Het Hooghuys;Etten-Leur                              ;Buurt     ;BU07771003;1;;;
9757;Totaal woningen;Baai 1;Etten-Leur                              ;Buurt     ;BU07771004;1;1370.0;2870.0;
9758;Totaal woningen;Baai 2;Etten-Leur                              ;Buurt     ;BU07771005;1;1270.0;2710.0;
9759;Totaal woningen;Baai 3;Etten-Leur                              ;Buurt     ;BU07771006;1;1530.0;3400.0;
9760;Totaal woningen;Baai 4, Markenland;Etten-Leur                              ;Buurt     ;BU07771007;1;1400.0;3210.0;
