ID;RegioS;Herkomst;Kenmerken;ParticuliereHuishoudensMetInkomen_1;BesteedbaarInkomen_2;GestandaardiseerdInkomen_3;AantalHuishoudensMet52WekenInkomen_4;BesteedbaarInkomen_5;GestandaardiseerdInkomen_6;MetLaagInkomen_7;MetLangdurigLaagInkomen_8;OnderOfRondSociaalMinimum_9
5866;'s-Hertogenbosch;11;Meerpersoonshuishoudens met kinderen;11.8;31.9;17.3;11.6;32.0;17.4;1.2;0.4;0.8
5867;'s-Hertogenbosch;11;Leeftijd hoofdkostwinner: tot 45 jaar;22.5;27.1;18.8;22.1;27.4;19.0;2.2;0.7;1.6
5868;'s-Hertogenbosch;11;Leeftijd hoofdkostwinner: 45-65 jaar;15.2;29.7;20.3;15.0;29.8;20.4;1.5;0.8;1.1
5869;'s-Hertogenbosch;11;Leeftijd hoofdkostwinner: 65 jr en ouder;9.6;20.6;16.9;9.6;20.6;16.9;1.3;0.8;1.0
5870;'s-Hertogenbosch;12;Totaal Kenmerken;8.6;24.2;16.4;8.2;24.9;16.8;1.7;0.8;1.2
5871;'s-Hertogenbosch;12;Sociaal-economische categorie: actief;5.7;27.8;18.3;5.5;28.5;18.7;0.5;0.1;0.3
5872;'s-Hertogenbosch;12;Sociaal economische categorie: pensioen;1.1;19.3;15.7;1.1;19.5;15.8;0.2;0.2;0.2
5873;'s-Hertogenbosch;12;Soc. econ. categorie:overige uitkeringen;1.8;15.7;10.9;1.6;16.2;11.0;1.0;0.5;0.7
5874;'s-Hertogenbosch;12;Eenpersoonshuishoudens;2.8;14.3;14.3;2.6;15.0;15.0;0.7;0.3;0.5
5875;'s-Hertogenbosch;12;Meerpersoonshuishoudens zonder kinderen;2.7;30.4;20.4;2.7;30.7;20.6;0.2;0.1;0.2
5876;'s-Hertogenbosch;12;Meerpersoonshuishoudens met kinderen;3.0;27.9;14.7;3.0;28.2;14.9;0.8;0.4;0.5
5877;'s-Hertogenbosch;12;Leeftijd hoofdkostwinner: tot 45 jaar;4.9;23.5;15.7;4.6;24.5;16.3;0.9;0.3;0.6
5878;'s-Hertogenbosch;12;Leeftijd hoofdkostwinner: 45-65 jaar;2.7;27.3;17.9;2.7;27.6;18.0;0.6;0.3;0.4
5879;'s-Hertogenbosch;12;Leeftijd hoofdkostwinner: 65 jr en ouder;1.0;19.1;15.7;1.0;19.3;15.9;0.2;0.1;0.2
5880;'s-Hertogenbosch;13;Totaal Kenmerken;;;;;;;;;
5881;'s-Hertogenbosch;13;Sociaal-economische categorie: actief;;;;;;;;;
5882;'s-Hertogenbosch;13;Sociaal economische categorie: pensioen;;;;;;;;;
5883;'s-Hertogenbosch;13;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
5884;'s-Hertogenbosch;13;Eenpersoonshuishoudens;;;;;;;;;
5885;'s-Hertogenbosch;13;Meerpersoonshuishoudens zonder kinderen;;;;;;;;;
5886;'s-Hertogenbosch;13;Meerpersoonshuishoudens met kinderen;;;;;;;;;
5887;'s-Hertogenbosch;13;Leeftijd hoofdkostwinner: tot 45 jaar;;;;;;;;;
5888;'s-Hertogenbosch;13;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
5889;'s-Hertogenbosch;13;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5890;'s-Hertogenbosch;14;Totaal Kenmerken;4.8;26.1;18.5;4.7;26.5;18.7;0.6;0.3;0.5
5891;'s-Hertogenbosch;14;Sociaal-economische categorie: actief;3.2;30.0;20.3;3.1;30.2;20.5;0.2;0.0;0.1
5892;'s-Hertogenbosch;14;Sociaal economische categorie: pensioen;0.9;20.3;16.6;0.9;20.3;16.6;0.1;0.1;0.1
5893;'s-Hertogenbosch;14;Soc. econ. categorie:overige uitkeringen;0.7;16.6;12.6;0.6;17.1;12.8;0.3;0.2;0.2
5894;'s-Hertogenbosch;14;Eenpersoonshuishoudens;1.7;16.0;16.0;1.6;16.3;16.3;0.3;0.2;0.3
5895;'s-Hertogenbosch;14;Meerpersoonshuishoudens zonder kinderen;2.0;31.6;21.4;1.9;31.7;21.5;0.1;0.1;0.1
5896;'s-Hertogenbosch;14;Meerpersoonshuishoudens met kinderen;1.2;31.8;17.2;1.1;32.0;17.3;0.2;0.1;0.1
5897;'s-Hertogenbosch;14;Leeftijd hoofdkostwinner: tot 45 jaar;2.1;26.0;18.3;2.1;26.6;18.6;0.2;0.1;0.2
5898;'s-Hertogenbosch;14;Leeftijd hoofdkostwinner: 45-65 jaar;1.8;29.0;19.6;1.8;29.3;19.8;0.3;0.2;0.2
5899;'s-Hertogenbosch;14;Leeftijd hoofdkostwinner: 65 jr en ouder;0.8;20.0;16.5;0.8;20.2;16.6;0.1;0.1;0.1
5900;'s-Hertogenbosch;15;Totaal Kenmerken;3.7;21.7;13.7;3.5;22.8;14.3;1.1;0.5;0.7
5901;'s-Hertogenbosch;15;Sociaal-economische categorie: actief;2.5;25.1;15.7;2.4;26.3;16.3;0.3;0.1;0.1
5902;'s-Hertogenbosch;15;Sociaal economische categorie: pensioen;0.2;13.4;10.3;0.2;14.1;10.9;0.1;0.1;0.1
5903;'s-Hertogenbosch;15;Soc. econ. categorie:overige uitkeringen;1.1;15.0;9.6;1.0;15.6;9.9;0.7;0.3;0.5
5904;'s-Hertogenbosch;15;Eenpersoonshuishoudens;1.1;11.7;11.7;0.9;12.9;12.9;0.4;0.1;0.2
5905;'s-Hertogenbosch;15;Meerpersoonshuishoudens zonder kinderen;0.8;27.5;17.9;0.7;28.0;18.3;0.1;0.0;0.1
5906;'s-Hertogenbosch;15;Meerpersoonshuishoudens met kinderen;1.9;25.4;13.2;1.8;25.8;13.4;0.6;0.3;0.4
5907;'s-Hertogenbosch;15;Leeftijd hoofdkostwinner: tot 45 jaar;2.7;21.4;13.7;2.5;22.8;14.4;0.7;0.2;0.4
5908;'s-Hertogenbosch;15;Leeftijd hoofdkostwinner: 45-65 jaar;0.9;23.8;14.3;0.9;24.1;14.5;0.3;0.2;0.2
5909;'s-Hertogenbosch;15;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;13.0;10.6;0.1;13.0;10.6;0.1;0.1;0.1
5910;'s-Hertogenbosch;16;Totaal Kenmerken;2.0;25.3;17.9;2.0;25.8;18.2;0.3;0.2;0.3
5911;'s-Hertogenbosch;16;Sociaal-economische categorie: actief;1.2;30.8;20.5;1.1;31.3;20.8;0.1;;0.0
5912;'s-Hertogenbosch;16;Sociaal economische categorie: pensioen;0.5;18.7;15.7;0.5;18.7;15.7;0.1;0.1;0.1
5913;'s-Hertogenbosch;16;Soc. econ. categorie:overige uitkeringen;0.4;16.3;12.6;0.3;16.7;12.5;0.2;0.1;0.1
5914;'s-Hertogenbosch;16;Eenpersoonshuishoudens;0.8;15.3;15.3;0.7;15.7;15.7;0.2;0.1;0.1
5915;'s-Hertogenbosch;16;Meerpersoonshuishoudens zonder kinderen;0.8;31.6;21.1;0.8;31.9;21.2;0.1;0.0;0.1
5916;'s-Hertogenbosch;16;Meerpersoonshuishoudens met kinderen;0.5;31.5;16.9;0.5;31.6;17.0;0.1;0.0;0.1
5917;'s-Hertogenbosch;16;Leeftijd hoofdkostwinner: tot 45 jaar;0.7;24.4;17.0;0.6;25.2;17.4;0.1;0.0;0.1
5918;'s-Hertogenbosch;16;Leeftijd hoofdkostwinner: 45-65 jaar;0.9;29.7;19.9;0.9;30.1;20.1;0.1;0.1;0.1
5919;'s-Hertogenbosch;16;Leeftijd hoofdkostwinner: 65 jr en ouder;0.5;18.2;15.3;0.5;18.5;15.6;0.1;0.1;0.1
5920;'s-Hertogenbosch;17;Totaal Kenmerken;2.8;26.7;18.9;2.7;27.0;19.1;0.3;0.1;0.2
5921;'s-Hertogenbosch;17;Sociaal-economische categorie: actief;2.0;29.5;20.2;2.0;29.6;20.3;0.1;;0.1
5922;'s-Hertogenbosch;17;Sociaal economische categorie: pensioen;0.4;22.2;17.8;0.4;22.2;17.8;;;
5923;'s-Hertogenbosch;17;Soc. econ. categorie:overige uitkeringen;0.4;16.9;12.7;0.3;17.4;13.1;0.1;0.1;0.1
5924;'s-Hertogenbosch;17;Eenpersoonshuishoudens;0.9;16.5;16.5;0.9;16.9;16.9;0.1;0.1;0.1
5925;'s-Hertogenbosch;17;Meerpersoonshuishoudens zonder kinderen;1.2;31.5;21.6;1.2;31.6;21.7;0.1;;0.0
5926;'s-Hertogenbosch;17;Meerpersoonshuishoudens met kinderen;0.7;32.0;17.3;0.7;32.3;17.5;0.1;0.1;0.0
5927;'s-Hertogenbosch;17;Leeftijd hoofdkostwinner: tot 45 jaar;1.5;26.8;18.8;1.5;27.2;19.1;0.1;0.0;0.1
5928;'s-Hertogenbosch;17;Leeftijd hoofdkostwinner: 45-65 jaar;0.9;28.4;19.3;0.9;28.6;19.5;0.1;0.1;0.1
5929;'s-Hertogenbosch;17;Leeftijd hoofdkostwinner: 65 jr en ouder;0.4;22.4;17.9;0.4;22.4;17.9;;;
5930;'s-Hertogenbosch;18;Totaal Kenmerken;3.4;21.8;13.6;3.2;22.7;14.1;1.0;0.5;0.7
5931;'s-Hertogenbosch;18;Sociaal-economische categorie: actief;2.2;25.6;15.7;2.1;26.6;16.3;0.2;0.1;0.1
5932;'s-Hertogenbosch;18;Sociaal economische categorie: pensioen;0.2;13.9;10.6;0.1;14.0;10.7;0.1;0.1;0.1
5933;'s-Hertogenbosch;18;Soc. econ. categorie:overige uitkeringen;1.1;15.0;9.6;1.0;15.7;9.9;0.7;0.3;0.5
5934;'s-Hertogenbosch;18;Eenpersoonshuishoudens;0.9;11.7;11.7;0.8;12.7;12.7;0.3;0.1;0.2
5935;'s-Hertogenbosch;18;Meerpersoonshuishoudens zonder kinderen;0.7;27.0;17.5;0.7;27.5;17.8;0.1;0.0;0.1
5936;'s-Hertogenbosch;18;Meerpersoonshuishoudens met kinderen;1.8;25.1;13.1;1.7;25.5;13.2;0.6;0.3;0.4
5937;'s-Hertogenbosch;18;Leeftijd hoofdkostwinner: tot 45 jaar;2.4;21.5;13.5;2.2;22.7;14.2;0.6;0.2;0.4
5938;'s-Hertogenbosch;18;Leeftijd hoofdkostwinner: 45-65 jaar;0.9;23.6;14.1;0.9;23.8;14.2;0.3;0.2;0.2
5939;'s-Hertogenbosch;18;Leeftijd hoofdkostwinner: 65 jr en ouder;0.1;12.8;10.3;0.1;12.8;10.3;0.1;0.1;0.1
5940;'s-Hertogenbosch;19;Totaal Kenmerken;0.3;21.3;15.2;0.3;23.8;16.9;;;
5941;'s-Hertogenbosch;19;Sociaal-economische categorie: actief;0.3;22.2;15.6;0.3;24.2;17.0;;;
5942;'s-Hertogenbosch;19;Sociaal economische categorie: pensioen;;;;;;;;;
5943;'s-Hertogenbosch;19;Soc. econ. categorie:overige uitkeringen;;;;;;;;;
5944;'s-Hertogenbosch;19;Eenpersoonshuishoudens;0.2;11.4;11.4;0.1;13.8;13.8;;;
5945;'s-Hertogenbosch;19;Meerpersoonshuishoudens zonder kinderen;0.1;30.5;20.7;0.1;31.6;21.4;;;
5946;'s-Hertogenbosch;19;Meerpersoonshuishoudens met kinderen;0.1;31.9;16.8;0.1;31.9;16.8;;;
5947;'s-Hertogenbosch;19;Leeftijd hoofdkostwinner: tot 45 jaar;0.3;20.7;14.6;0.3;23.2;16.3;;;
5948;'s-Hertogenbosch;19;Leeftijd hoofdkostwinner: 45-65 jaar;;;;;;;;;
5949;'s-Hertogenbosch;19;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5950;'s-Hertogenbosch;20;Totaal Kenmerken;0.7;24.2;13.8;0.7;25.4;14.5;0.2;0.1;0.1
5951;'s-Hertogenbosch;20;Sociaal-economische categorie: actief;0.5;27.6;15.6;0.5;28.1;15.9;0.0;;
5952;'s-Hertogenbosch;20;Sociaal economische categorie: pensioen;;;;;;;;;
5953;'s-Hertogenbosch;20;Soc. econ. categorie:overige uitkeringen;0.2;17.5;10.3;0.2;19.0;11.0;0.1;0.0;0.1
5954;'s-Hertogenbosch;20;Eenpersoonshuishoudens;0.1;8.9;8.9;0.1;12.0;12.0;;;
5955;'s-Hertogenbosch;20;Meerpersoonshuishoudens zonder kinderen;0.2;27.7;17.4;0.2;27.7;17.4;;;
5956;'s-Hertogenbosch;20;Meerpersoonshuishoudens met kinderen;0.5;26.7;13.8;0.5;26.8;13.9;0.1;0.0;0.1
5957;'s-Hertogenbosch;20;Leeftijd hoofdkostwinner: tot 45 jaar;0.6;24.7;14.0;0.6;26.1;14.8;0.1;0.0;0.1
5958;'s-Hertogenbosch;20;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;23.5;13.8;0.1;23.5;13.8;0.0;;0.0
5959;'s-Hertogenbosch;20;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5960;'s-Hertogenbosch;21;Totaal Kenmerken;1.1;21.7;13.0;1.1;22.0;13.1;0.4;0.2;0.2
5961;'s-Hertogenbosch;21;Sociaal-economische categorie: actief;0.6;25.8;15.5;0.6;26.1;15.6;0.1;;
5962;'s-Hertogenbosch;21;Sociaal economische categorie: pensioen;0.0;14.1;9.9;0.0;14.5;10.1;;;
5963;'s-Hertogenbosch;21;Soc. econ. categorie:overige uitkeringen;0.4;16.1;9.3;0.4;16.3;9.4;0.3;0.2;0.2
5964;'s-Hertogenbosch;21;Eenpersoonshuishoudens;0.2;12.4;12.4;0.2;12.9;12.9;0.1;;
5965;'s-Hertogenbosch;21;Meerpersoonshuishoudens zonder kinderen;0.2;23.9;15.7;0.2;24.2;15.9;0.0;;0.0
5966;'s-Hertogenbosch;21;Meerpersoonshuishoudens met kinderen;0.6;24.3;12.2;0.6;24.4;12.3;0.3;0.2;0.2
5967;'s-Hertogenbosch;21;Leeftijd hoofdkostwinner: tot 45 jaar;0.7;21.0;13.1;0.7;21.4;13.3;0.3;0.1;0.1
5968;'s-Hertogenbosch;21;Leeftijd hoofdkostwinner: 45-65 jaar;0.3;24.0;12.8;0.3;24.1;12.9;0.2;0.1;0.1
5969;'s-Hertogenbosch;21;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5970;'s-Hertogenbosch;22;Totaal Kenmerken;0.7;24.3;16.4;0.6;25.7;17.1;0.1;0.1;0.1
5971;'s-Hertogenbosch;22;Sociaal-economische categorie: actief;0.5;27.9;18.1;0.4;29.7;19.2;;;
5972;'s-Hertogenbosch;22;Sociaal economische categorie: pensioen;0.0;14.4;12.0;0.0;14.4;12.0;;;
5973;'s-Hertogenbosch;22;Soc. econ. categorie:overige uitkeringen;0.1;15.3;11.9;0.1;14.8;11.0;0.1;;0.1
5974;'s-Hertogenbosch;22;Eenpersoonshuishoudens;0.2;13.3;13.3;0.2;14.3;14.3;0.1;;
5975;'s-Hertogenbosch;22;Meerpersoonshuishoudens zonder kinderen;0.2;32.4;21.3;0.2;32.6;21.4;;;
5976;'s-Hertogenbosch;22;Meerpersoonshuishoudens met kinderen;0.3;29.5;16.0;0.2;30.1;16.3;;;0.0
5977;'s-Hertogenbosch;22;Leeftijd hoofdkostwinner: tot 45 jaar;0.5;24.0;15.9;0.4;25.9;16.8;0.1;;0.1
5978;'s-Hertogenbosch;22;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;28.4;19.2;0.2;29.0;19.4;;;
5979;'s-Hertogenbosch;22;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5980;'s-Hertogenbosch;23;Totaal Kenmerken;0.3;21.8;14.4;0.3;23.5;15.4;0.1;;
5981;'s-Hertogenbosch;23;Sociaal-economische categorie: actief;0.2;25.2;15.8;0.2;27.8;17.3;;;
5982;'s-Hertogenbosch;23;Sociaal economische categorie: pensioen;;;;;;;;;
5983;'s-Hertogenbosch;23;Soc. econ. categorie:overige uitkeringen;0.1;13.1;10.8;0.1;13.2;11.0;;;
5984;'s-Hertogenbosch;23;Eenpersoonshuishoudens;0.1;10.8;10.8;0.1;12.9;12.9;;;
5985;'s-Hertogenbosch;23;Meerpersoonshuishoudens zonder kinderen;0.1;33.2;22.2;0.1;33.2;22.2;;;
5986;'s-Hertogenbosch;23;Meerpersoonshuishoudens met kinderen;0.1;25.9;14.0;0.1;26.4;14.2;0.0;;
5987;'s-Hertogenbosch;23;Leeftijd hoofdkostwinner: tot 45 jaar;0.2;21.9;14.3;0.2;24.6;15.9;;;
5988;'s-Hertogenbosch;23;Leeftijd hoofdkostwinner: 45-65 jaar;0.1;22.3;15.1;0.1;22.3;15.1;;;
5989;'s-Hertogenbosch;23;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
5990;'s-Hertogenbosch;24;Totaal Kenmerken;0.9;17.7;12.3;0.8;19.1;13.2;0.3;0.1;0.2
5991;'s-Hertogenbosch;24;Sociaal-economische categorie: actief;0.6;20.3;14.0;0.6;21.8;14.9;0.1;;0.1
5992;'s-Hertogenbosch;24;Sociaal economische categorie: pensioen;;;;;;;;;
5993;'s-Hertogenbosch;24;Soc. econ. categorie:overige uitkeringen;0.2;11.4;7.9;0.2;12.7;8.9;0.2;0.1;0.1
5994;'s-Hertogenbosch;24;Eenpersoonshuishoudens;0.4;11.3;11.3;0.4;12.3;12.3;0.1;;0.1
5995;'s-Hertogenbosch;24;Meerpersoonshuishoudens zonder kinderen;0.2;24.4;16.0;0.1;26.3;17.3;0.0;;
5996;'s-Hertogenbosch;24;Meerpersoonshuishoudens met kinderen;0.3;22.3;11.8;0.3;23.3;12.3;0.1;0.0;0.1
5997;'s-Hertogenbosch;24;Leeftijd hoofdkostwinner: tot 45 jaar;0.7;17.0;12.2;0.6;18.5;13.2;0.2;0.0;0.1
5998;'s-Hertogenbosch;24;Leeftijd hoofdkostwinner: 45-65 jaar;0.2;20.8;13.0;0.2;21.7;13.5;0.1;0.0;0.1
5999;'s-Hertogenbosch;24;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
6000;Tilburg;10;Totaal Kenmerken;81.9;24.1;17.0;80.1;24.4;17.2;11.9;5.7;8.7
6001;Tilburg;10;Sociaal-economische categorie: actief;53.8;27.6;18.7;52.9;28.0;18.9;3.4;0.8;2.1
6002;Tilburg;10;Sociaal economische categorie: pensioen;17.4;18.2;15.0;17.4;18.3;15.0;3.1;2.2;2.5
6003;Tilburg;10;Soc. econ. categorie:overige uitkeringen;10.7;15.7;11.6;9.8;16.2;11.9;5.4;2.7;4.1
6004;Tilburg;10;Eenpersoonshuishoudens;28.3;14.5;14.5;27.1;14.9;14.9;6.4;3.6;4.7
6005;Tilburg;10;Meerpersoonshuishoudens zonder kinderen;32.0;29.5;20.1;31.7;29.6;20.2;1.8;0.7;1.6
6006;Tilburg;10;Meerpersoonshuishoudens met kinderen;21.6;28.6;15.5;21.3;28.9;15.6;3.6;1.4;2.4
6007;Tilburg;10;Leeftijd hoofdkostwinner: tot 45 jaar;40.6;24.2;16.7;39.1;24.9;17.1;5.7;1.8;3.8
6008;Tilburg;10;Leeftijd hoofdkostwinner: 45-65 jaar;25.7;27.5;18.6;25.4;27.7;18.7;3.2;1.7;2.4
6009;Tilburg;10;Leeftijd hoofdkostwinner: 65 jr en ouder;15.6;18.0;14.9;15.6;18.0;14.9;3.0;2.2;2.5
6010;Tilburg;11;Totaal Kenmerken;66.8;24.7;17.5;65.8;24.9;17.7;8.0;4.1;6.0
6011;Tilburg;11;Sociaal-economische categorie: actief;43.7;28.4;19.2;43.3;28.7;19.4;2.2;0.5;1.5
6012;Tilburg;11;Sociaal economische categorie: pensioen;15.9;18.2;15.1;15.9;18.3;15.1;2.7;2.0;2.2
6013;Tilburg;11;Soc. econ. categorie:overige uitkeringen;7.2;16.5;12.5;6.6;16.8;12.8;3.1;1.7;2.4
6014;Tilburg;11;Eenpersoonshuishoudens;23.0;14.9;14.9;22.3;15.2;15.2;5.0;3.0;3.6
6015;Tilburg;11;Meerpersoonshuishoudens zonder kinderen;27.9;29.8;20.3;27.8;29.9;20.4;1.3;0.5;1.2
6016;Tilburg;11;Meerpersoonshuishoudens met kinderen;15.8;30.0;16.4;15.7;30.1;16.4;1.8;0.6;1.1
6017;Tilburg;11;Leeftijd hoofdkostwinner: tot 45 jaar;31.0;25.4;17.6;30.2;25.8;17.9;3.3;1.1;2.2
6018;Tilburg;11;Leeftijd hoofdkostwinner: 45-65 jaar;21.5;28.1;19.0;21.3;28.2;19.1;2.3;1.2;1.7
6019;Tilburg;11;Leeftijd hoofdkostwinner: 65 jr en ouder;14.2;18.1;15.0;14.2;18.1;15.0;2.5;1.9;2.1
6020;Tilburg;12;Totaal Kenmerken;14.9;21.4;14.5;14.2;22.2;15.1;3.8;1.6;2.7
6021;Tilburg;12;Sociaal-economische categorie: actief;10.0;24.3;16.2;9.5;25.3;16.8;1.1;0.3;0.6
6022;Tilburg;12;Sociaal economische categorie: pensioen;1.5;18.1;14.7;1.5;18.2;14.7;0.4;0.2;0.3
6023;Tilburg;12;Soc. econ. categorie:overige uitkeringen;3.4;14.3;9.7;3.2;14.9;10.1;2.2;1.0;1.7
6024;Tilburg;12;Eenpersoonshuishoudens;5.2;12.9;12.9;4.7;13.9;13.9;1.4;0.6;1.0
6025;Tilburg;12;Meerpersoonshuishoudens zonder kinderen;4.0;27.3;18.5;3.9;27.8;18.9;0.5;0.2;0.4
6026;Tilburg;12;Meerpersoonshuishoudens met kinderen;5.7;24.9;13.2;5.6;25.3;13.4;1.9;0.8;1.3
6027;Tilburg;12;Leeftijd hoofdkostwinner: tot 45 jaar;9.4;20.5;13.8;8.8;21.7;14.5;2.4;0.7;1.6
6028;Tilburg;12;Leeftijd hoofdkostwinner: 45-65 jaar;4.1;24.9;16.5;4.1;25.1;16.6;0.9;0.5;0.7
6029;Tilburg;12;Leeftijd hoofdkostwinner: 65 jr en ouder;1.4;16.9;13.9;1.4;17.0;13.9;0.5;0.3;0.4
6030;Tilburg;13;Totaal Kenmerken;0.2;17.0;13.2;0.2;17.2;13.5;;;
6031;Tilburg;13;Sociaal-economische categorie: actief;0.1;18.2;14.3;0.1;18.6;14.5;;;
6032;Tilburg;13;Sociaal economische categorie: pensioen;;;;;;;;;
6033;Tilburg;13;Soc. econ. categorie:overige uitkeringen;0.1;13.7;10.2;;;;;;
6034;Tilburg;13;Eenpersoonshuishoudens;0.1;11.3;11.3;0.1;11.8;11.8;;;
6035;Tilburg;13;Meerpersoonshuishoudens zonder kinderen;0.0;27.6;17.7;0.0;27.0;17.6;;;
6036;Tilburg;13;Meerpersoonshuishoudens met kinderen;;;;;;;;;
6037;Tilburg;13;Leeftijd hoofdkostwinner: tot 45 jaar;0.1;15.7;12.1;0.1;16.8;12.9;;;
6038;Tilburg;13;Leeftijd hoofdkostwinner: 45-65 jaar;0.0;20.9;16.4;;;;;;
6039;Tilburg;13;Leeftijd hoofdkostwinner: 65 jr en ouder;;;;;;;;;
6040;Tilburg;14;Totaal Kenmerken;7.1;23.5;16.8;6.9;24.1;17.1;1.1;0.5;0.8
6041;Tilburg;14;Sociaal-economische categorie: actief;4.8;26.6;18.3;4.6;27.2;18.7;0.3;0.1;0.2
6042;Tilburg;14;Sociaal economische categorie: pensioen;1.3;18.6;15.2;1.3;18.7;15.3;0.3;0.2;0.2
6043;Tilburg;14;Soc. econ. categorie:overige uitkeringen;1.0;15.7;11.6;1.0;16.1;11.9;0.5;0.3;0.4
6044;Tilburg;14;Eenpersoonshuishoudens;2.7;14.3;14.3;2.5;15.0;15.0;0.6;0.3;0.4
6045;Tilburg;14;Meerpersoonshuishoudens zonder kinderen;2.6;29.2;20.0;2.5;29.4;20.1;0.2;0.1;0.2
6046;Tilburg;14;Meerpersoonshuishoudens met kinderen;1.9;28.9;15.8;1.8;29.2;15.9;0.3;0.1;0.2
6047;Tilburg;14;Leeftijd hoofdkostwinner: tot 45 jaar;3.4;23.0;16.3;3.2;23.9;16.9;0.5;0.1;0.3
6048;Tilburg;14;Leeftijd hoofdkostwinner: 45-65 jaar;2.6;26.5;18.2;2.6;26.7;18.3;0.4;0.2;0.3
6049;Tilburg;14;Leeftijd hoofdkostwinner: 65 jr en ouder;1.1;18.0;14.9;1.1;18.0;14.9;0.3;0.2;0.2
6050;Tilburg;15;Totaal Kenmerken;7.9;19.4;12.5;7.3;20.5;13.2;2.7;1.0;1.9
6051;Tilburg;15;Sociaal-economische categorie: actief;5.2;22.3;14.3;4.9;23.5;15.0;0.8;0.2;0.4
6052;Tilburg;15;Sociaal economische categorie: pensioen;0.2;15.6;11.6;0.2;15.8;11.7;0.1;0.1;0.1
6053;Tilburg;15;Soc. econ. categorie:overige uitkeringen;2.4;13.6;8.8;2.2;14.4;9.2;1.7;0.8;1.3
6054;Tilburg;15;Eenpersoonshuishoudens;2.5;11.4;11.4;2.2;12.6;12.6;0.8;0.2;0.6
6055;Tilburg;15;Meerpersoonshuishoudens zonder kinderen;1.5;23.9;15.9;1.4;25.0;16.6;0.3;0.1;0.3
6056;Tilburg;15;Meerpersoonshuishoudens met kinderen;3.9;23.0;12.0;3.8;23.4;12.2;1.6;0.7;1.1
6057;Tilburg;15;Leeftijd hoofdkostwinner: tot 45 jaar;6.0;19.1;12.4;5.5;20.4;13.1;1.9;0.6;1.3
6058;Tilburg;15;Leeftijd hoofdkostwinner: 45-65 jaar;1.5;22.1;13.7;1.5;22.4;13.8;0.5;0.3;0.4
6059;Tilburg;15;Leeftijd hoofdkostwinner: 65 jr en ouder;0.3;13.2;10.4;0.3;13.4;10.6;0.2;0.1;0.2
6060;Tilburg;16;Totaal Kenmerken;2.9;22.1;15.8;2.8;22.8;16.3;0.5;0.3;0.4
6061;Tilburg;16;Sociaal-economische categorie: actief;1.8;25.0;17.2;1.7;26.0;17.9;0.2;;0.1
6062;Tilburg;16;Sociaal economische categorie: pensioen;0.6;18.5;15.2;0.6;18.5;15.2;0.1;0.1;0.1
6063;Tilburg;16;Soc. econ. categorie:overige uitkeringen;0.5;15.3;11.1;0.4;16.1;11.7;0.2;0.2;0.2
6064;Tilburg;16;Eenpersoonshuishoudens;1.2;13.3;13.3;1.1;14.1;14.1;0.3;0.2;0.2
6065;Tilburg;16;Meerpersoonshuishoudens zonder kinderen;0.9;28.1;19.2;0.9;28.4;19.3;0.1;0.0;0.1
6066;Tilburg;16;Meerpersoonshuishoudens met kinderen;0.7;28.6;15.6;0.7;29.1;15.9;0.1;0.1;0.1
6067;Tilburg;16;Leeftijd hoofdkostwinner: tot 45 jaar;1.3;21.0;14.8;1.1;22.7;16.0;0.2;0.1;0.1
6068;Tilburg;16;Leeftijd hoofdkostwinner: 45-65 jaar;1.1;25.2;17.4;1.1;25.2;17.4;0.2;0.1;0.2
6069;Tilburg;16;Leeftijd hoofdkostwinner: 65 jr en ouder;0.5;17.7;14.7;0.5;17.7;14.7;0.1;0.1;0.1
6070;Tilburg;17;Totaal Kenmerken;4.2;24.6;17.4;4.1;24.9;17.7;0.5;0.2;0.4
6071;Tilburg;17;Sociaal-economische categorie: actief;2.9;27.5;19.0;2.9;27.9;19.2;0.2;;0.1
6072;Tilburg;17;Sociaal economische categorie: pensioen;0.7;18.7;15.3;0.7;18.8;15.4;0.1;0.1;0.1
6073;Tilburg;17;Soc. econ. categorie:overige uitkeringen;0.6;16.0;12.1;0.5;16.1;12.1;0.3;0.1;0.2
6074;Tilburg;17;Eenpersoonshuishoudens;1.5;15.2;15.2;1.4;15.7;15.7;0.3;0.1;0.2
6075;Tilburg;17;Meerpersoonshuishoudens zonder kinderen;1.6;29.9;20.5;1.6;30.0;20.5;0.1;0.0;0.1
6076;Tilburg;17;Meerpersoonshuishoudens met kinderen;1.1;29.1;15.9;1.1;29.2;15.9;0.2;0.1;0.1
6077;Tilburg;17;Leeftijd hoofdkostwinner: tot 45 jaar;2.1;24.2;17.1;2.1;24.6;17.4;0.3;0.1;0.2
