ID;Geslacht;LeeftijdBeginPeriode;ArbeidsmarktpositieEindePeriode;Perioden;TotaleBevolkingBeginPeriode_1;WerkzaamBeginPeriode_2;NietWerkzaamBeginPeriode_3;ImmigratieGeboorteTijdensPeriode_4
7734;Mannen;91;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;1.0;0.0;1.0;0.0
7735;Mannen;91;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;1.0;0.0;1.0;0.0
7736;Mannen;91;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;1.1;0.0;1.1;0.0
7737;Mannen;91;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;1.0;0.0;1.0;0.0
7738;Mannen;91;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;1.0;0.0;1.0;0.0
7739;Mannen;91;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;1.1;0.0;1.1;0.0
7740;Mannen;92;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;3.1;0.0;3.1;0.0
7741;Mannen;92;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;3.1;0.0;3.0;0.0
7742;Mannen;92;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;3.3;0.0;3.2;0.0
7743;Mannen;92;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;3.3;0.0;3.2;0.0
7744;Mannen;92;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;3.5;0.0;3.4;0.0
7745;Mannen;92;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;3.7;0.0;3.7;0.0
7746;Mannen;92;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;3.8;0.0;3.7;0.0
7747;Mannen;92;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;3.7;0.0;3.7;0.0
7748;Mannen;92;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;3.8;0.1;3.8;0.0
7749;Mannen;92;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
7750;Mannen;92;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
7751;Mannen;92;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
7752;Mannen;92;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
7753;Mannen;92;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
7754;Mannen;92;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
7755;Mannen;92;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
7756;Mannen;92;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
7757;Mannen;92;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
7758;Mannen;92;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;2.4;0.0;2.3;0.0
7759;Mannen;92;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;2.3;0.0;2.3;0.0
7760;Mannen;92;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;2.4;0.0;2.4;0.0
7761;Mannen;92;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;2.4;0.0;2.4;0.0
7762;Mannen;92;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;2.7;0.0;2.7;0.0
7763;Mannen;92;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;2.8;0.0;2.8;0.0
7764;Mannen;92;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;2.9;0.0;2.9;0.0
7765;Mannen;92;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;2.8;0.0;2.8;0.0
7766;Mannen;92;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;2.9;0.0;2.9;0.0
7767;Mannen;92;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.8;0.0;0.8;0.0
7768;Mannen;92;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.8;0.0;0.8;0.0
7769;Mannen;92;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.8;0.0;0.8;0.0
7770;Mannen;92;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.8;0.0;0.8;0.0
7771;Mannen;92;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.8;0.0;0.8;0.0
7772;Mannen;92;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.9;0.0;0.9;0.0
7773;Mannen;92;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.9;0.0;0.9;0.0
7774;Mannen;92;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.9;0.0;0.9;0.0
7775;Mannen;92;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.9;0.0;0.9;0.0
7776;Mannen;93;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;2.3;0.0;2.2;0.0
7777;Mannen;93;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;2.4;0.0;2.4;0.0
7778;Mannen;93;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;2.3;0.0;2.3;0.0
7779;Mannen;93;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;2.5;0.0;2.4;0.0
7780;Mannen;93;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;2.4;0.0;2.4;0.0
7781;Mannen;93;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;2.7;0.0;2.7;0.0
7782;Mannen;93;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;2.8;0.0;2.8;0.0
7783;Mannen;93;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;2.9;0.0;2.9;0.0
7784;Mannen;93;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;2.8;0.0;2.8;0.0
7785;Mannen;93;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
7786;Mannen;93;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
7787;Mannen;93;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
7788;Mannen;93;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
7789;Mannen;93;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
7790;Mannen;93;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
7791;Mannen;93;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
7792;Mannen;93;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
7793;Mannen;93;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
7794;Mannen;93;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;1.6;0.0;1.6;0.0
7795;Mannen;93;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;1.7;0.0;1.7;0.0
7796;Mannen;93;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;1.7;0.0;1.7;0.0
7797;Mannen;93;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;1.8;0.0;1.8;0.0
7798;Mannen;93;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;1.8;0.0;1.8;0.0
7799;Mannen;93;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;2.0;0.0;2.0;0.0
7800;Mannen;93;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;2.1;0.0;2.1;0.0
7801;Mannen;93;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;2.2;0.0;2.2;0.0
7802;Mannen;93;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;2.1;0.0;2.1;0.0
7803;Mannen;93;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.6;0.0;0.6;0.0
7804;Mannen;93;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.6;0.0;0.6;0.0
7805;Mannen;93;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.6;0.0;0.6;0.0
7806;Mannen;93;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.6;0.0;0.6;0.0
7807;Mannen;93;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.6;0.0;0.6;0.0
7808;Mannen;93;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.7;0.0;0.7;0.0
7809;Mannen;93;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.7;0.0;0.7;0.0
7810;Mannen;93;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.7;0.0;0.7;0.0
7811;Mannen;93;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.7;0.0;0.7;0.0
7812;Mannen;94;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;1.7;0.0;1.6;0.0
7813;Mannen;94;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;1.7;0.0;1.6;0.0
7814;Mannen;94;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;1.8;0.0;1.7;0.0
7815;Mannen;94;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;1.7;0.0;1.7;0.0
7816;Mannen;94;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;1.8;0.0;1.8;0.0
7817;Mannen;94;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;1.8;0.0;1.8;0.0
7818;Mannen;94;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;2.0;0.0;2.0;0.0
7819;Mannen;94;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;2.1;0.0;2.1;0.0
7820;Mannen;94;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;2.2;0.0;2.2;0.0
7821;Mannen;94;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
7822;Mannen;94;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
7823;Mannen;94;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
7824;Mannen;94;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
7825;Mannen;94;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
7826;Mannen;94;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
7827;Mannen;94;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
7828;Mannen;94;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
7829;Mannen;94;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
7830;Mannen;94;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;1.2;0.0;1.2;0.0
7831;Mannen;94;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;1.2;0.0;1.2;0.0
7832;Mannen;94;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;1.3;0.0;1.3;0.0
7833;Mannen;94;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;1.2;0.0;1.2;0.0
7834;Mannen;94;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;1.3;0.0;1.3;0.0
7835;Mannen;94;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;1.3;0.0;1.3;0.0
7836;Mannen;94;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;1.4;0.0;1.4;0.0
7837;Mannen;94;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;1.5;0.0;1.5;0.0
7838;Mannen;94;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;1.6;0.0;1.6;0.0
7839;Mannen;94;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.4;0.0;0.4;0.0
7840;Mannen;94;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.5;0.0;0.5;0.0
7841;Mannen;94;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.5;0.0;0.5;0.0
7842;Mannen;94;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.5;0.0;0.5;0.0
7843;Mannen;94;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.5;0.0;0.5;0.0
7844;Mannen;94;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.5;0.0;0.5;0.0
7845;Mannen;94;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.6;0.0;0.6;0.0
7846;Mannen;94;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.5;0.0;0.5;0.0
7847;Mannen;94;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.6;0.0;0.6;0.0
7848;Mannen;95;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;1.2;0.0;1.2;0.0
7849;Mannen;95;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;1.2;0.0;1.2;0.0
7850;Mannen;95;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;1.2;0.0;1.2;0.0
7851;Mannen;95;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;1.3;0.0;1.3;0.0
7852;Mannen;95;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;1.2;0.0;1.2;0.0
7853;Mannen;95;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;1.3;0.0;1.3;0.0
7854;Mannen;95;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;1.3;0.0;1.3;0.0
7855;Mannen;95;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;1.4;0.0;1.4;0.0
7856;Mannen;95;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;1.6;0.0;1.5;0.0
7857;Mannen;95;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
7858;Mannen;95;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
7859;Mannen;95;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
7860;Mannen;95;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
7861;Mannen;95;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
7862;Mannen;95;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
7863;Mannen;95;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
7864;Mannen;95;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
7865;Mannen;95;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
7866;Mannen;95;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.8;0.0;0.8;0.0
7867;Mannen;95;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.9;0.0;0.9;0.0
7868;Mannen;95;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.8;0.0;0.8;0.0
7869;Mannen;95;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.9;0.0;0.9;0.0
7870;Mannen;95;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.9;0.0;0.9;0.0
7871;Mannen;95;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.9;0.0;0.9;0.0
7872;Mannen;95;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.9;0.0;0.9;0.0
7873;Mannen;95;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;1.0;0.0;1.0;0.0
7874;Mannen;95;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;1.1;0.0;1.1;0.0
7875;Mannen;95;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.4;0.0;0.4;0.0
7876;Mannen;95;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.4;0.0;0.4;0.0
7877;Mannen;95;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.4;0.0;0.3;0.0
7878;Mannen;95;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.4;0.0;0.4;0.0
7879;Mannen;95;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.3;0.0;0.3;0.0
7880;Mannen;95;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.4;0.0;0.4;0.0
7881;Mannen;95;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.4;0.0;0.4;0.0
7882;Mannen;95;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.4;0.0;0.4;0.0
7883;Mannen;95;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.5;0.0;0.5;0.0
7884;Mannen;96;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;0.9;0.0;0.9;0.0
7885;Mannen;96;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;0.8;0.0;0.8;0.0
7886;Mannen;96;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;0.9;0.0;0.9;0.0
7887;Mannen;96;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;0.8;0.0;0.8;0.0
7888;Mannen;96;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;0.9;0.0;0.9;0.0
7889;Mannen;96;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;0.9;0.0;0.9;0.0
7890;Mannen;96;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;0.9;0.0;0.9;0.0
7891;Mannen;96;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;0.9;0.0;0.9;0.0
7892;Mannen;96;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;1.0;0.0;1.0;0.0
7893;Mannen;96;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
7894;Mannen;96;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
7895;Mannen;96;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
7896;Mannen;96;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
7897;Mannen;96;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
7898;Mannen;96;Werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0
7899;Mannen;96;Werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0
7900;Mannen;96;Werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0
7901;Mannen;96;Werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0
7902;Mannen;96;Niet werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.6;0.0;0.6;0.0
7903;Mannen;96;Niet werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.5;0.0;0.5;0.0
7904;Mannen;96;Niet werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.6;0.0;0.6;0.0
7905;Mannen;96;Niet werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.5;0.0;0.5;0.0
7906;Mannen;96;Niet werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.6;0.0;0.6;0.0
7907;Mannen;96;Niet werkzaam, einde periode;24 september 2004 tot 30 september 2005;0.6;0.0;0.6;0.0
7908;Mannen;96;Niet werkzaam, einde periode;30 september 2005 tot 29 september 2006;0.6;0.0;0.6;0.0
7909;Mannen;96;Niet werkzaam, einde periode;29 september 2006 tot 28 september 2007;0.6;0.0;0.6;0.0
7910;Mannen;96;Niet werkzaam, einde periode;28 september 2007 tot 26 september 2008;0.7;0.0;0.7;0.0
7911;Mannen;96;Emigratie/sterfte tijdens periode;24 september 1999 tot 29 september 2000;0.3;0.0;0.3;0.0
7912;Mannen;96;Emigratie/sterfte tijdens periode;29 september 2000 tot 28 september 2001;0.3;0.0;0.3;0.0
7913;Mannen;96;Emigratie/sterfte tijdens periode;28 september 2001 tot 27 september 2002;0.3;0.0;0.3;0.0
7914;Mannen;96;Emigratie/sterfte tijdens periode;27 september 2002 tot 26 september 2003;0.3;0.0;0.3;0.0
7915;Mannen;96;Emigratie/sterfte tijdens periode;26 september 2003 tot 24 september 2004;0.3;0.0;0.3;0.0
7916;Mannen;96;Emigratie/sterfte tijdens periode;24 september 2004 tot 30 september 2005;0.3;0.0;0.3;0.0
7917;Mannen;96;Emigratie/sterfte tijdens periode;30 september 2005 tot 29 september 2006;0.3;0.0;0.3;0.0
7918;Mannen;96;Emigratie/sterfte tijdens periode;29 september 2006 tot 28 september 2007;0.3;0.0;0.3;0.0
7919;Mannen;96;Emigratie/sterfte tijdens periode;28 september 2007 tot 26 september 2008;0.4;0.0;0.4;0.0
7920;Mannen;97;Totaal arbeidsmarktpositie einde periode;24 september 1999 tot 29 september 2000;0.6;0.0;0.6;0.0
7921;Mannen;97;Totaal arbeidsmarktpositie einde periode;29 september 2000 tot 28 september 2001;0.6;0.0;0.6;0.0
7922;Mannen;97;Totaal arbeidsmarktpositie einde periode;28 september 2001 tot 27 september 2002;0.5;0.0;0.5;0.0
7923;Mannen;97;Totaal arbeidsmarktpositie einde periode;27 september 2002 tot 26 september 2003;0.6;0.0;0.6;0.0
7924;Mannen;97;Totaal arbeidsmarktpositie einde periode;26 september 2003 tot 24 september 2004;0.6;0.0;0.6;0.0
7925;Mannen;97;Totaal arbeidsmarktpositie einde periode;24 september 2004 tot 30 september 2005;0.6;0.0;0.6;0.0
7926;Mannen;97;Totaal arbeidsmarktpositie einde periode;30 september 2005 tot 29 september 2006;0.6;0.0;0.6;0.0
7927;Mannen;97;Totaal arbeidsmarktpositie einde periode;29 september 2006 tot 28 september 2007;0.6;0.0;0.6;0.0
7928;Mannen;97;Totaal arbeidsmarktpositie einde periode;28 september 2007 tot 26 september 2008;0.6;0.0;0.6;0.0
7929;Mannen;97;Werkzaam, einde periode;24 september 1999 tot 29 september 2000;0.0;0.0;0.0;0.0
7930;Mannen;97;Werkzaam, einde periode;29 september 2000 tot 28 september 2001;0.0;0.0;0.0;0.0
7931;Mannen;97;Werkzaam, einde periode;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0
7932;Mannen;97;Werkzaam, einde periode;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0
7933;Mannen;97;Werkzaam, einde periode;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0
