ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoon;Herkomstland;GeboortelandOuders;Perioden;PersonenMetVoorziening_1
8646;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2024 april;90.0
8647;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2024 mei;90.0
8648;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2024 juni;150.0
8649;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2024 juli;90.0
8650;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2024 augustus;120.0
8651;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2024 september;100.0
8652;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 januari;160.0
8653;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 februari;170.0
8654;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 maart;170.0
8655;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 april;150.0
8656;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 mei;140.0
8657;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 juni;330.0
8658;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 juli;200.0
8659;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 augustus;220.0
8660;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 september;200.0
8661;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 oktober;240.0
8662;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 november;240.0
8663;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2023 december;830.0
8664;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2024 januari;230.0
8665;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2024 februari;180.0
8666;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2024 maart;240.0
8667;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2024 april;190.0
8668;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2024 mei;170.0
8669;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2024 juni;350.0
8670;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2024 juli;200.0
8671;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2024 augustus;260.0
8672;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Geboren buiten Nederland;2024 september;230.0
8673;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 januari;
8674;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 februari;
8675;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 maart;
8676;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 april;
8677;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 mei;
8678;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 juni;
8679;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 juli;
8680;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 augustus;
8681;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 september;
8682;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 oktober;
8683;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 november;
8684;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2023 december;
8685;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2024 januari;
8686;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2024 februari;
8687;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2024 maart;
8688;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2024 april;
8689;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2024 mei;
8690;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2024 juni;
8691;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2024 juli;
8692;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2024 augustus;
8693;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Buiten Europa;Onbekend;2024 september;
8694;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 januari;0.0
8695;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 februari;0.0
8696;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 maart;0.0
8697;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 april;0.0
8698;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 mei;0.0
8699;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 juni;0.0
8700;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 juli;0.0
8701;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 augustus;0.0
8702;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 september;0.0
8703;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 oktober;0.0
8704;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 november;0.0
8705;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2023 december;0.0
8706;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2024 januari;0.0
8707;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2024 februari;0.0
8708;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2024 maart;0.0
8709;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2024 april;0.0
8710;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2024 mei;0.0
8711;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2024 juni;0.0
8712;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2024 juli;0.0
8713;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2024 augustus;0.0
8714;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Totaal;2024 september;0.0
8715;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 januari;0.0
8716;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 februari;0.0
8717;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 maart;0.0
8718;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 april;0.0
8719;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 mei;0.0
8720;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 juni;0.0
8721;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 juli;0.0
8722;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 augustus;0.0
8723;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 september;0.0
8724;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 oktober;0.0
8725;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 november;0.0
8726;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2023 december;0.0
8727;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2024 januari;0.0
8728;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2024 februari;0.0
8729;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2024 maart;0.0
8730;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2024 april;0.0
8731;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2024 mei;0.0
8732;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2024 juni;0.0
8733;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2024 juli;0.0
8734;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2024 augustus;0.0
8735;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in Nederland;2024 september;0.0
8736;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 januari;
8737;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 februari;
8738;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 maart;
8739;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 april;
8740;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 mei;
8741;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 juni;
8742;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 juli;
8743;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 augustus;
8744;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 september;
8745;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 oktober;
8746;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 november;
8747;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023 december;
8748;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2024 januari;
8749;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2024 februari;
8750;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2024 maart;
8751;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2024 april;
8752;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2024 mei;
8753;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2024 juni;
8754;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2024 juli;
8755;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2024 augustus;
8756;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouders in NL;2024 september;
8757;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023 januari;
8758;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023 februari;
8759;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023 maart;
8760;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023 april;
8761;Totaal mannen en vrouwen;Totaal leeftijd;Loonkostensubsidie (Participatiewet);Lopend begin en uitgestroomd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023 mei;
