ID;Geslacht;Persoonskenmerken;GeregistreerdWerkzoekendeBijUWV;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;WilMeerUrenWerkenBeschikbaar_3;WilNietMeerWerkenOfNietBeschikbaar_4;NietWerkzameBevolking_5;WerklozeBeroepsbevolking_6;Deeltijd_7;MinderDan20UurPerWeek_8;MinderDan12UurPerWeek_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;Voltijd_12;Onbekend_13;NietBeroepsbevolking_14;BeschikbaarNietGezocht_15;NietGezochtVanwegeOntmoediging_16;NietGezochtVanwegeAndereReden_17;GezochtNietBeschikbaar_18;NietGezochtNietBeschikbaar_19;WilWerken_20;WilOfKanNietWerken_21;VanwegeZorgGezinHuishouden_22;VanwegeOpleidingStudie_23;VanwegeVutPensioenHogeLeeftijd_24;VanwegeZiekteArbeidsongeschiktheid_25;VanwegeAndereRedenen_26
7209;Mannen;3 Hbo, wo;Totaal;2014;1881.0;1488.0;84.0;1403.0;393.0;75.0;23.0;7.0;4.0;3.0;16.0;50.0;2.0;318.0;37.0;8.0;29.0;12.0;269.0;11.0;258.0;1.0;14.0;199.0;31.0;12.0
7210;Mannen;3 Hbo, wo;Totaal;2015 1e kwartaal;1903.0;1524.0;79.0;1444.0;380.0;75.0;23.0;7.0;4.0;3.0;16.0;49.0;3.0;305.0;32.0;10.0;22.0;14.0;259.0;14.0;245.0;2.0;12.0;192.0;28.0;13.0
7211;Mannen;3 Hbo, wo;Totaal;2015 2e kwartaal;1928.0;1531.0;85.0;1446.0;397.0;75.0;23.0;6.0;3.0;3.0;18.0;48.0;3.0;322.0;33.0;11.0;22.0;19.0;271.0;14.0;256.0;2.0;15.0;204.0;25.0;11.0
7212;Mannen;3 Hbo, wo;Totaal;2015 3e kwartaal;1944.0;1540.0;72.0;1468.0;405.0;73.0;27.0;7.0;4.0;3.0;20.0;43.0;3.0;331.0;33.0;14.0;18.0;20.0;278.0;14.0;264.0;3.0;16.0;207.0;25.0;13.0
7213;Mannen;3 Hbo, wo;Totaal;2015 4e kwartaal;1957.0;1554.0;82.0;1472.0;403.0;76.0;28.0;10.0;7.0;3.0;19.0;46.0;2.0;327.0;32.0;11.0;20.0;14.0;281.0;14.0;267.0;2.0;21.0;210.0;26.0;9.0
7214;Mannen;3 Hbo, wo;Totaal;2015 ;1933.0;1537.0;80.0;1458.0;396.0;75.0;26.0;7.0;4.0;3.0;18.0;47.0;2.0;321.0;32.0;12.0;21.0;17.0;272.0;14.0;258.0;2.0;16.0;203.0;26.0;11.0
7215;Mannen;3 Hbo, wo;Totaal;2016 1e kwartaal;1951.0;1552.0;78.0;1474.0;399.0;75.0;24.0;8.0;3.0;5.0;17.0;49.0;2.0;324.0;31.0;10.0;20.0;15.0;279.0;14.0;265.0;2.0;18.0;205.0;29.0;11.0
7216;Mannen;3 Hbo, wo;Totaal;2016 2e kwartaal;1942.0;1541.0;80.0;1461.0;400.0;63.0;24.0;7.0;4.0;3.0;17.0;35.0;4.0;338.0;31.0;12.0;20.0;12.0;294.0;15.0;279.0;3.0;22.0;208.0;34.0;12.0
7217;Mannen;3 Hbo, wo;Totaal;2016 3e kwartaal;1959.0;1552.0;74.0;1478.0;407.0;68.0;26.0;7.0;3.0;4.0;19.0;40.0;2.0;339.0;33.0;12.0;21.0;18.0;287.0;12.0;276.0;3.0;22.0;205.0;32.0;14.0
7218;Mannen;3 Hbo, wo;Totaal;2016 4e kwartaal;1985.0;1577.0;71.0;1506.0;408.0;61.0;24.0;5.0;3.0;2.0;18.0;35.0;3.0;347.0;35.0;16.0;19.0;14.0;297.0;13.0;285.0;2.0;22.0;214.0;33.0;13.0
7219;Mannen;3 Hbo, wo;Totaal;2016;1959.0;1555.0;76.0;1480.0;404.0;67.0;25.0;7.0;3.0;3.0;18.0;40.0;3.0;337.0;33.0;13.0;20.0;15.0;289.0;13.0;276.0;3.0;21.0;208.0;32.0;12.0
7220;Mannen;3 Hbo, wo;Totaal;2017 1e kwartaal;1992.0;1578.0;71.0;1507.0;415.0;71.0;24.0;7.0;4.0;3.0;17.0;43.0;3.0;344.0;31.0;14.0;17.0;13.0;299.0;13.0;286.0;2.0;22.0;218.0;33.0;11.0
7221;Mannen;3 Hbo, wo;Totaal;2017 2e kwartaal;2008.0;1592.0;77.0;1515.0;416.0;63.0;22.0;5.0;3.0;2.0;17.0;39.0;1.0;353.0;25.0;10.0;15.0;16.0;312.0;17.0;295.0;2.0;21.0;224.0;36.0;12.0
7222;Mannen;3 Hbo, wo;Totaal;2017 3e kwartaal;2026.0;1612.0;73.0;1539.0;414.0;68.0;24.0;8.0;5.0;3.0;16.0;40.0;4.0;346.0;24.0;10.0;14.0;18.0;304.0;16.0;289.0;5.0;22.0;214.0;33.0;14.0
7223;Mannen;3 Hbo, wo;Totaal;2017 4e kwartaal;2034.0;1628.0;67.0;1561.0;406.0;59.0;25.0;7.0;3.0;4.0;18.0;32.0;2.0;347.0;25.0;8.0;17.0;15.0;308.0;16.0;291.0;3.0;26.0;218.0;35.0;10.0
7224;Mannen;3 Hbo, wo;Totaal;2017;2015.0;1602.0;72.0;1530.0;413.0;65.0;24.0;7.0;4.0;3.0;17.0;38.0;3.0;348.0;26.0;11.0;16.0;15.0;306.0;16.0;290.0;3.0;23.0;219.0;34.0;12.0
7225;Mannen;3 Hbo, wo;Totaal;2018 1e kwartaal;2038.0;1632.0;70.0;1561.0;406.0;61.0;22.0;4.0;2.0;2.0;18.0;37.0;2.0;345.0;22.0;6.0;16.0;16.0;307.0;16.0;291.0;3.0;26.0;218.0;33.0;11.0
7226;Mannen;3 Hbo, wo;Totaal;2018 2e kwartaal;2068.0;1663.0;68.0;1595.0;405.0;61.0;27.0;6.0;4.0;2.0;21.0;33.0;2.0;344.0;26.0;10.0;16.0;15.0;303.0;15.0;288.0;2.0;32.0;208.0;36.0;10.0
7227;Mannen;3 Hbo, wo;Totaal;2018 3e kwartaal;2094.0;1687.0;67.0;1619.0;407.0;64.0;22.0;9.0;4.0;5.0;13.0;38.0;4.0;343.0;25.0;6.0;19.0;22.0;296.0;17.0;279.0;3.0;20.0;214.0;35.0;7.0
7228;Mannen;3 Hbo, wo;Totaal;2018 4e kwartaal;2100.0;1701.0;68.0;1633.0;399.0;57.0;24.0;7.0;5.0;2.0;17.0;30.0;2.0;343.0;25.0;5.0;20.0;19.0;298.0;17.0;282.0;3.0;23.0;210.0;35.0;11.0
7229;Mannen;3 Hbo, wo;Totaal;2018;2075.0;1671.0;68.0;1602.0;404.0;61.0;24.0;6.0;4.0;3.0;17.0;35.0;3.0;344.0;25.0;7.0;18.0;18.0;301.0;16.0;285.0;3.0;25.0;212.0;34.0;10.0
7230;Mannen;3 Hbo, wo;Totaal;2019 1e kwartaal;2128.0;1717.0;71.0;1646.0;410.0;61.0;24.0;8.0;3.0;5.0;16.0;35.0;2.0;349.0;25.0;6.0;19.0;18.0;307.0;13.0;294.0;2.0;19.0;221.0;41.0;11.0
7231;Mannen;3 Hbo, wo;Totaal;2019 2e kwartaal;2152.0;1738.0;69.0;1669.0;414.0;53.0;18.0;4.0;2.0;2.0;14.0;32.0;3.0;361.0;20.0;6.0;14.0;22.0;320.0;17.0;303.0;3.0;17.0;222.0;49.0;12.0
7232;Mannen;3 Hbo, wo;Totaal;2019 3e kwartaal;2182.0;1752.0;71.0;1682.0;430.0;57.0;22.0;6.0;3.0;3.0;17.0;32.0;2.0;373.0;25.0;6.0;20.0;20.0;327.0;16.0;311.0;3.0;19.0;229.0;47.0;13.0
7233;Mannen;3 Hbo, wo;Totaal;2019 4e kwartaal;2204.0;1775.0;70.0;1704.0;429.0;55.0;20.0;5.0;2.0;3.0;15.0;31.0;5.0;374.0;24.0;7.0;17.0;18.0;332.0;20.0;312.0;2.0;24.0;228.0;45.0;12.0
7234;Mannen;3 Hbo, wo;Totaal;2019;2166.0;1746.0;70.0;1675.0;421.0;57.0;21.0;6.0;3.0;3.0;16.0;33.0;3.0;364.0;24.0;6.0;17.0;19.0;321.0;16.0;305.0;3.0;20.0;225.0;45.0;12.0
7235;Mannen;3 Hbo, wo;Totaal;2020 1e kwartaal;2234.0;1799.0;65.0;1734.0;434.0;65.0;26.0;6.0;2.0;4.0;20.0;36.0;3.0;370.0;22.0;8.0;14.0;21.0;327.0;14.0;313.0;3.0;26.0;229.0;41.0;15.0
7236;Mannen;3 Hbo, wo;Totaal;2020 2e kwartaal;2215.0;1790.0;81.0;1709.0;425.0;58.0;24.0;7.0;3.0;4.0;17.0;32.0;2.0;367.0;28.0;11.0;17.0;15.0;324.0;16.0;308.0;2.0;23.0;229.0;41.0;13.0
7237;Mannen;3 Hbo, wo;Totaal;2020 3e kwartaal;2206.0;1785.0;82.0;1703.0;421.0;59.0;23.0;6.0;5.0;2.0;16.0;34.0;2.0;361.0;29.0;14.0;15.0;17.0;315.0;20.0;295.0;2.0;25.0;225.0;31.0;11.0
7238;Mannen;3 Hbo, wo;Totaal;2020 4e kwartaal;2237.0;1823.0;88.0;1735.0;414.0;58.0;21.0;7.0;5.0;2.0;14.0;34.0;4.0;356.0;31.0;15.0;15.0;16.0;309.0;10.0;299.0;2.0;24.0;232.0;34.0;8.0
7239;Mannen;3 Hbo, wo;Totaal;2020;2223.0;1799.0;79.0;1720.0;423.0;60.0;23.0;6.0;4.0;3.0;17.0;34.0;3.0;364.0;27.0;12.0;15.0;17.0;319.0;15.0;304.0;2.0;25.0;229.0;37.0;12.0
7240;Mannen;3 Hbo, wo;Totaal;2021 1e kwartaal;2283.0;1867.0;64.0;1803.0;416.0;64.0;26.0;6.0;4.0;1.0;20.0;36.0;1.0;353.0;31.0;2.0;30.0;9.0;312.0;;;5.0;29.0;227.0;44.0;8.0
7241;Mannen;3 Hbo, wo;Totaal;2021 2e kwartaal;2273.0;1884.0;53.0;1831.0;388.0;52.0;22.0;3.0;2.0;1.0;19.0;25.0;5.0;337.0;26.0;7.0;19.0;16.0;295.0;;;5.0;33.0;207.0;43.0;7.0
7242;Mannen;3 Hbo, wo;Totaal;2021 3e kwartaal;2322.0;1926.0;46.0;1880.0;396.0;58.0;26.0;9.0;4.0;5.0;17.0;29.0;3.0;338.0;30.0;6.0;23.0;8.0;300.0;;;7.0;35.0;202.0;45.0;12.0
7243;Mannen;3 Hbo, wo;Totaal;2021 4e kwartaal;2375.0;1971.0;48.0;1923.0;405.0;54.0;20.0;3.0;1.0;2.0;17.0;32.0;2.0;351.0;32.0;4.0;28.0;14.0;305.0;;;7.0;36.0;209.0;43.0;10.0
7244;Mannen;3 Hbo, wo;Totaal;2021;2313.0;1912.0;53.0;1859.0;401.0;57.0;23.0;5.0;3.0;2.0;18.0;31.0;3.0;344.0;30.0;5.0;25.0;12.0;303.0;;;6.0;33.0;211.0;44.0;9.0
7245;Mannen;3 Hbo, wo;Totaal;2022 1e kwartaal;2371.0;1983.0;50.0;1933.0;389.0;53.0;26.0;6.0;3.0;3.0;20.0;23.0;3.0;336.0;25.0;6.0;19.0;14.0;297.0;;;6.0;31.0;203.0;48.0;9.0
7246;Mannen;3 Hbo, wo;Totaal;2022 2e kwartaal;2364.0;1991.0;55.0;1936.0;374.0;50.0;28.0;2.0;1.0;2.0;26.0;20.0;2.0;324.0;27.0;4.0;23.0;17.0;280.0;;;6.0;32.0;196.0;37.0;9.0
7247;Mannen;3 Hbo, wo;Totaal;2022 3e kwartaal;2414.0;2007.0;55.0;1952.0;407.0;56.0;25.0;8.0;4.0;4.0;17.0;28.0;3.0;351.0;32.0;1.0;30.0;14.0;306.0;;;7.0;26.0;213.0;49.0;10.0
7248;Mannen;3 Hbo, wo;Totaal;2022 4e kwartaal;2409.0;2017.0;58.0;1960.0;392.0;52.0;25.0;5.0;1.0;4.0;20.0;24.0;4.0;339.0;29.0;6.0;23.0;13.0;298.0;;;8.0;32.0;203.0;45.0;10.0
7249;Mannen;3 Hbo, wo;Totaal;2022;2390.0;1999.0;54.0;1945.0;390.0;53.0;26.0;5.0;2.0;3.0;21.0;24.0;3.0;338.0;28.0;4.0;24.0;14.0;295.0;;;7.0;30.0;204.0;45.0;10.0
7250;Mannen;3 Hbo, wo;Totaal;2023 1e kwartaal;2362.0;1993.0;54.0;1940.0;368.0;51.0;26.0;8.0;4.0;4.0;17.0;23.0;2.0;317.0;27.0;5.0;22.0;10.0;281.0;;;8.0;38.0;184.0;43.0;8.0
7251;Mannen;3 Hbo, wo;Totaal;2023 2e kwartaal;2350.0;1992.0;48.0;1944.0;358.0;47.0;19.0;6.0;2.0;4.0;14.0;27.0;1.0;310.0;29.0;9.0;21.0;14.0;267.0;;;7.0;25.0;184.0;43.0;8.0
7252;Mannen;3 Hbo, wo;Totaal;2023 3e kwartaal;2364.0;1993.0;50.0;1943.0;371.0;55.0;24.0;7.0;3.0;4.0;17.0;27.0;3.0;317.0;30.0;8.0;22.0;19.0;267.0;;;6.0;23.0;189.0;41.0;9.0
7253;Mannen;3 Hbo, wo;Totaal;2023 4e kwartaal;2368.0;1996.0;47.0;1949.0;373.0;49.0;20.0;5.0;2.0;3.0;15.0;27.0;2.0;323.0;30.0;5.0;25.0;12.0;281.0;;;7.0;28.0;186.0;49.0;11.0
7254;Mannen;3 Hbo, wo;Totaal;2023;2361.0;1994.0;50.0;1944.0;367.0;51.0;22.0;6.0;3.0;4.0;16.0;26.0;2.0;317.0;29.0;7.0;23.0;14.0;274.0;;;7.0;29.0;186.0;44.0;9.0
7255;Mannen;3 Hbo, wo;Totaal;2024 1e kwartaal;2350.0;1985.0;47.0;1938.0;365.0;59.0;24.0;8.0;3.0;5.0;16.0;31.0;4.0;306.0;24.0;1.0;23.0;14.0;267.0;;;7.0;26.0;183.0;44.0;8.0
7256;Mannen;3 Hbo, wo;Totaal;2024 2e kwartaal;2386.0;2018.0;49.0;1969.0;367.0;52.0;22.0;5.0;3.0;3.0;16.0;27.0;4.0;315.0;30.0;3.0;27.0;14.0;272.0;;;6.0;26.0;183.0;48.0;9.0
7257;Mannen;3 Hbo, wo;Totaal;2024 3e kwartaal;2403.0;2021.0;48.0;1974.0;382.0;53.0;22.0;5.0;1.0;4.0;16.0;30.0;2.0;329.0;33.0;2.0;30.0;17.0;279.0;;;9.0;20.0;191.0;49.0;9.0
7258;Mannen;3 Hbo, wo;Totaal;2024 4e kwartaal;2424.0;2037.0;42.0;1995.0;386.0;53.0;21.0;5.0;1.0;4.0;16.0;31.0;1.0;333.0;28.0;4.0;24.0;13.0;292.0;;;9.0;24.0;205.0;46.0;7.0
7259;Mannen;3 Hbo, wo;Totaal;2024;2391.0;2015.0;46.0;1969.0;375.0;54.0;22.0;6.0;2.0;4.0;16.0;30.0;3.0;321.0;29.0;3.0;26.0;15.0;277.0;;;8.0;24.0;190.0;47.0;9.0
7260;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7261;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7262;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7263;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7264;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2013;;;;;;;;;;;;;;;;;;;;;;;;;;
7265;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7266;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7267;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7268;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7269;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2014;;;;;;;;;;;;;;;;;;;;;;;;;;
7270;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7271;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7272;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7273;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7274;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2015 ;;;;;;;;;;;;;;;;;;;;;;;;;;
7275;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7276;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7277;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7278;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7279;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2016;;;;;;;;;;;;;;;;;;;;;;;;;;
7280;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7281;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7282;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7283;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;
7284;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2017;;;;;;;;;;;;;;;;;;;;;;;;;;
7285;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2018 1e kwartaal;128.0;64.0;12.0;52.0;64.0;35.0;11.0;0.0;0.0;0.0;11.0;23.0;1.0;29.0;4.0;1.0;2.0;7.0;18.0;5.0;13.0;0.0;2.0;2.0;7.0;2.0
7286;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2018 2e kwartaal;133.0;67.0;14.0;53.0;66.0;33.0;10.0;0.0;0.0;0.0;10.0;21.0;1.0;33.0;5.0;3.0;2.0;8.0;20.0;3.0;17.0;1.0;3.0;2.0;10.0;1.0
7287;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2018 3e kwartaal;126.0;63.0;10.0;52.0;63.0;31.0;8.0;1.0;0.0;0.0;7.0;21.0;2.0;33.0;5.0;2.0;3.0;9.0;18.0;4.0;15.0;1.0;2.0;2.0;9.0;2.0
7288;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2018 4e kwartaal;126.0;66.0;12.0;55.0;60.0;28.0;9.0;0.0;0.0;0.0;9.0;17.0;1.0;33.0;5.0;2.0;3.0;9.0;19.0;3.0;16.0;0.0;1.0;2.0;11.0;2.0
7289;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2018;128.0;65.0;12.0;53.0;63.0;32.0;10.0;0.0;0.0;0.0;9.0;21.0;1.0;32.0;5.0;2.0;3.0;8.0;19.0;4.0;15.0;0.0;2.0;2.0;9.0;2.0
7290;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2019 1e kwartaal;132.0;66.0;12.0;54.0;66.0;31.0;11.0;1.0;0.0;1.0;10.0;18.0;1.0;36.0;6.0;3.0;3.0;9.0;21.0;3.0;18.0;0.0;1.0;3.0;12.0;1.0
7291;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2019 2e kwartaal;134.0;67.0;12.0;55.0;66.0;32.0;9.0;0.0;0.0;0.0;8.0;21.0;2.0;34.0;3.0;1.0;2.0;7.0;25.0;6.0;19.0;0.0;3.0;3.0;11.0;2.0
7292;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2019 3e kwartaal;132.0;66.0;11.0;54.0;66.0;30.0;10.0;1.0;0.0;0.0;9.0;18.0;2.0;36.0;4.0;1.0;3.0;7.0;25.0;5.0;20.0;1.0;3.0;4.0;12.0;2.0
7293;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2019 4e kwartaal;122.0;54.0;7.0;47.0;67.0;26.0;8.0;0.0;0.0;0.0;8.0;15.0;4.0;41.0;6.0;2.0;4.0;6.0;29.0;7.0;22.0;0.0;3.0;3.0;14.0;2.0
7294;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2019;130.0;63.0;11.0;53.0;67.0;30.0;9.0;1.0;0.0;0.0;9.0;18.0;2.0;37.0;5.0;2.0;3.0;7.0;25.0;5.0;20.0;0.0;2.0;3.0;12.0;2.0
7295;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2020 1e kwartaal;126.0;55.0;11.0;44.0;71.0;32.0;10.0;1.0;0.0;1.0;9.0;20.0;1.0;38.0;4.0;2.0;3.0;10.0;25.0;4.0;20.0;0.0;3.0;2.0;13.0;3.0
7296;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2020 2e kwartaal;129.0;58.0;8.0;51.0;71.0;32.0;11.0;1.0;1.0;1.0;10.0;19.0;1.0;39.0;5.0;2.0;3.0;7.0;27.0;7.0;21.0;0.0;2.0;2.0;13.0;4.0
7297;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2020 3e kwartaal;130.0;62.0;9.0;53.0;68.0;33.0;12.0;1.0;0.0;1.0;11.0;21.0;1.0;35.0;10.0;5.0;5.0;5.0;21.0;7.0;14.0;0.0;2.0;2.0;8.0;2.0
7298;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2020 4e kwartaal;125.0;59.0;14.0;45.0;66.0;33.0;11.0;0.0;0.0;0.0;10.0;20.0;3.0;33.0;5.0;3.0;2.0;5.0;23.0;4.0;19.0;0.0;3.0;3.0;11.0;2.0
7299;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2020;128.0;59.0;10.0;48.0;69.0;32.0;11.0;1.0;0.0;1.0;10.0;20.0;2.0;37.0;6.0;3.0;3.0;7.0;24.0;5.0;18.0;0.0;2.0;2.0;11.0;3.0
7300;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2021 1e kwartaal;121.0;56.0;12.0;44.0;65.0;35.0;16.0;1.0;1.0;0.0;15.0;19.0;1.0;29.0;4.0;0.0;4.0;3.0;23.0;;;0.0;1.0;3.0;16.0;3.0
7301;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2021 2e kwartaal;113.0;56.0;8.0;48.0;57.0;27.0;12.0;0.0;0.0;0.0;12.0;13.0;1.0;30.0;5.0;2.0;3.0;6.0;19.0;;;0.0;2.0;3.0;13.0;1.0
7302;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2021 3e kwartaal;109.0;54.0;6.0;48.0;55.0;25.0;13.0;3.0;0.0;3.0;10.0;10.0;2.0;30.0;3.0;0.0;3.0;5.0;21.0;;;0.0;4.0;2.0;12.0;3.0
7303;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2021 4e kwartaal;117.0;54.0;4.0;50.0;63.0;26.0;12.0;0.0;0.0;0.0;12.0;13.0;1.0;37.0;5.0;1.0;5.0;7.0;24.0;;;1.0;4.0;2.0;15.0;2.0
7304;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2021;115.0;55.0;8.0;47.0;60.0;28.0;13.0;1.0;0.0;1.0;12.0;14.0;1.0;32.0;4.0;1.0;4.0;5.0;22.0;;;0.0;3.0;3.0;14.0;2.0
7305;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2022 1e kwartaal;114.0;56.0;6.0;50.0;58.0;21.0;11.0;1.0;0.0;1.0;10.0;10.0;1.0;37.0;4.0;0.0;4.0;8.0;25.0;;;1.0;4.0;2.0;16.0;2.0
7306;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2022 2e kwartaal;105.0;46.0;5.0;41.0;59.0;23.0;12.0;1.0;0.0;1.0;12.0;9.0;1.0;37.0;4.0;1.0;4.0;8.0;24.0;;;1.0;4.0;2.0;14.0;3.0
7307;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2022 3e kwartaal;109.0;53.0;5.0;48.0;56.0;19.0;9.0;1.0;1.0;0.0;8.0;8.0;2.0;37.0;5.0;1.0;4.0;4.0;28.0;;;0.0;4.0;2.0;19.0;3.0
7308;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2022 4e kwartaal;99.0;47.0;7.0;40.0;53.0;20.0;10.0;1.0;0.0;1.0;9.0;9.0;2.0;32.0;3.0;0.0;3.0;4.0;25.0;;;1.0;3.0;3.0;16.0;2.0
7309;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2022;107.0;50.0;5.0;45.0;57.0;21.0;10.0;1.0;0.0;1.0;10.0;9.0;1.0;36.0;4.0;0.0;4.0;6.0;26.0;;;1.0;4.0;2.0;16.0;3.0
7310;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2023 1e kwartaal;96.0;43.0;4.0;38.0;53.0;18.0;9.0;1.0;0.0;1.0;9.0;8.0;1.0;35.0;3.0;0.0;3.0;3.0;29.0;;;2.0;5.0;3.0;18.0;1.0
7311;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2023 2e kwartaal;96.0;40.0;5.0;36.0;56.0;20.0;7.0;1.0;1.0;0.0;6.0;13.0;1.0;35.0;2.0;1.0;1.0;6.0;27.0;;;2.0;5.0;3.0;15.0;2.0
7312;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2023 3e kwartaal;94.0;42.0;5.0;37.0;52.0;17.0;7.0;2.0;1.0;1.0;6.0;9.0;1.0;34.0;3.0;1.0;2.0;6.0;25.0;;;1.0;5.0;3.0;15.0;2.0
7313;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2023 4e kwartaal;102.0;45.0;6.0;39.0;57.0;19.0;7.0;1.0;0.0;1.0;6.0;12.0;1.0;37.0;4.0;0.0;4.0;5.0;29.0;;;1.0;5.0;3.0;18.0;2.0
7314;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2023;97.0;43.0;5.0;37.0;54.0;19.0;8.0;1.0;1.0;1.0;7.0;10.0;1.0;35.0;3.0;0.0;2.0;5.0;28.0;;;1.0;5.0;3.0;17.0;2.0
7315;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2024 1e kwartaal;102.0;46.0;5.0;41.0;57.0;26.0;10.0;2.0;0.0;1.0;8.0;15.0;1.0;30.0;3.0;0.0;2.0;6.0;22.0;;;0.0;3.0;3.0;14.0;1.0
7316;Mannen;3 Hbo, wo;Geregistreerd werkzoekende bij UWV;2024 2e kwartaal;106.0;50.0;5.0;45.0;57.0;24.0;10.0;1.0;0.0;1.0;9.0;12.0;1.0;33.0;4.0;1.0;3.0;4.0;25.0;;;1.0;5.0;3.0;14.0;3.0
