ID;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Personen_1;PersonenRelatief_2;Kinderen_3;KinderenRelatief_4
4438;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;534.8;12.0;104.4;34.3
4439;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;545.9;12.3;103.1;35.1
4440;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;551.6;12.7;100.4;36.9
4441;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;558.7;12.9;100.1;37.8
4442;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;582.4;13.1;105.5;37.4
4443;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;572.8;12.9;102.0;37.9
4444;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;554.8;12.8;92.7;38.9
4445;Bron: Overdrachtsinkomen;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;544.9;12.6;88.2;38.0
4446;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;1149.0;26.5;210.2;65.4
4447;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;1176.7;26.4;218.6;65.5
4448;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;1246.4;27.1;230.2;64.9
4449;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;1270.2;27.3;240.5;64.9
4450;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;1266.2;27.3;235.6;66.5
4451;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;1291.1;27.8;240.1;68.3
4452;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;1290.3;27.6;235.7;67.8
4453;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;1257.9;27.5;227.5;68.9
4454;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;1214.7;26.7;216.1;68.2
4455;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;1251.8;26.9;221.3;67.5
4456;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;1191.7;25.9;206.4;67.3
4457;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;1138.7;25.4;186.3;67.7
4458;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;1156.6;25.5;191.6;67.8
4459;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;650.2;15.6;116.3;41.5
4460;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;695.3;16.3;123.4;41.8
4461;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;731.0;16.5;131.3;41.1
4462;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;717.2;16.0;130.0;39.1
4463;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;726.2;16.3;132.6;42.0
4464;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;753.3;17.0;134.9;44.3
4465;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;761.9;17.2;132.7;45.2
4466;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;762.1;17.5;128.5;47.2
4467;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;763.9;17.6;126.6;47.8
4468;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;787.9;17.7;132.8;47.0
4469;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;770.2;17.4;128.1;47.6
4470;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;739.8;17.1;116.2;48.8
4471;Bron: Overdrachtsinkomen;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;724.6;16.7;110.1;47.4
4472;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;201.7;5.4;40.0;26.9
4473;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;243.6;6.4;46.0;29.7
4474;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;283.0;7.2;51.9;31.3
4475;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;266.8;6.8;50.1;29.6
4476;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;240.8;6.1;43.0;28.3
4477;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;222.2;5.7;36.8;26.0
4478;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;219.4;5.6;32.6;23.9
4479;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;228.5;5.9;30.3;24.8
4480;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;218.2;5.7;28.0;23.6
4481;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;215.9;5.5;26.9;22.2
4482;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;198.2;5.1;24.0;21.1
4483;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;132.7;3.5;18.5;18.7
4484;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;131.3;3.4;15.4;14.9
4485;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;55.4;1.5;13.8;9.8
4486;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;60.3;1.6;14.6;10.0
4487;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;68.1;1.8;16.2;10.2
4488;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;71.4;1.8;15.8;9.7
4489;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;79.3;2.1;15.7;10.8
4490;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;79.9;2.1;15.0;11.1
4491;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;77.6;2.0;13.3;10.3
4492;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;79.2;2.1;12.2;10.6
4493;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;80.9;2.1;11.3;10.1
4494;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;80.3;2.1;10.1;8.9
4495;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;79.0;2.1;8.8;8.2
4496;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;45.7;1.2;6.6;7.1
4497;Bron: Uitkering inkomensverzekering;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;40.7;1.1;5.0;5.3
4498;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;230.3;6.2;26.6;17.9
4499;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;250.2;6.6;29.5;19.0
4500;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;264.4;6.8;32.0;19.3
4501;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;268.7;6.8;32.4;19.2
4502;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;260.2;6.6;25.8;17.0
4503;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;266.7;6.8;23.7;16.8
4504;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;268.3;6.9;20.9;15.4
4505;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;267.6;7.0;19.2;15.7
4506;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;267.2;7.0;18.6;15.7
4507;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;279.5;7.2;19.8;16.3
4508;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;274.8;7.1;18.3;16.1
4509;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;267.0;7.0;16.3;16.5
4510;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;267.8;6.9;17.1;16.7
4511;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;68.6;1.9;3.1;2.2
4512;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;73.7;2.0;3.9;2.7
4513;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;79.1;2.1;4.7;3.0
4514;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;91.2;2.3;6.8;4.2
4515;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;99.9;2.6;6.3;4.4
4516;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;106.2;2.8;6.5;4.8
4517;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;112.0;2.9;6.3;4.9
4518;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;118.1;3.1;6.0;5.2
4519;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;125.0;3.3;5.7;5.1
4520;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;132.4;3.5;5.6;4.9
4521;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;134.4;3.5;5.3;4.9
4522;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;134.3;3.6;4.7;5.1
4523;Bron: Uitkering inkomensverzekering;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;136.1;3.6;4.8;5.1
4524;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;440.7;11.8;44.7;30.1
4525;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;448.1;11.7;47.5;30.7
4526;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;468.2;12.0;49.5;29.9
4527;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;472.4;12.0;49.4;29.2
4528;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;464.2;11.9;42.5;28.0
4529;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;461.6;11.8;39.1;27.7
4530;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;454.7;11.6;35.1;25.8
4531;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;446.1;11.6;32.5;26.5
4532;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;436.7;11.4;31.4;26.4
4533;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;450.7;11.6;32.7;26.9
4534;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;440.6;11.3;30.7;27.0
4535;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;433.6;11.3;27.4;27.7
4536;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;435.4;11.3;28.8;28.0
4537;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;210.8;5.8;13.7;9.8
4538;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;225.5;6.0;15.5;10.5
4539;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;236.4;6.1;17.0;10.7
4540;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;237.1;6.1;16.9;10.4
4541;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;238.9;6.2;16.2;11.1
4542;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;248.2;6.5;15.8;11.8
4543;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;253.9;6.6;15.0;11.6
4544;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;257.2;6.8;13.9;12.1
4545;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;258.1;6.8;13.3;11.8
4546;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;262.9;6.9;12.8;11.3
4547;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;260.7;6.8;12.2;11.4
4548;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;255.5;6.8;10.9;11.8
4549;Bron: Uitkering inkomensverzekering;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;257.0;6.8;11.2;11.7
4550;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;655.8;17.6;58.0;39.0
4551;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;656.6;17.2;60.4;39.1
4552;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;686.5;17.6;63.2;38.1
4553;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;687.6;17.4;62.9;37.2
4554;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;673.5;17.2;55.9;36.7
4555;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;665.9;17.1;51.2;36.3
4556;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;654.1;16.8;46.6;34.2
4557;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;640.8;16.7;43.3;35.4
4558;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;624.7;16.3;41.7;35.0
4559;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;643.0;16.5;43.1;35.5
4560;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;621.0;15.9;40.5;35.7
4561;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;605.0;15.8;35.8;36.2
4562;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;607.9;15.7;37.8;36.8
4563;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;369.0;10.1;24.1;17.2
4564;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;388.2;10.4;25.8;17.6
4565;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;398.9;10.4;27.3;17.2
4566;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;390.0;10.0;25.6;15.8
4567;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;388.5;10.1;24.9;17.1
4568;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;401.0;10.5;24.0;17.9
4569;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;405.6;10.6;22.7;17.6
4570;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;407.6;10.8;21.4;18.5
4571;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;405.9;10.8;20.5;18.3
4572;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;408.5;10.7;20.0;17.6
4573;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;400.7;10.4;18.8;17.7
4574;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;388.5;10.3;16.7;18.0
4575;Bron: Uitkering inkomensverzekering;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;388.8;10.2;16.9;17.8
4576;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;30.5;19.6;10.6;33.5
4577;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;37.7;20.9;12.3;34.0
4578;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;48.1;21.0;15.2;33.1
4579;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;47.6;20.2;15.1;33.2
4580;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;36.4;18.1;10.7;30.5
4581;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;28.4;17.1;8.0;30.5
4582;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;21.5;16.3;5.9;28.7
4583;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;16.4;16.2;4.4;29.6
4584;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;13.7;16.4;3.9;31.2
4585;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;16.0;17.8;4.6;30.1
4586;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;11.8;17.3;3.4;27.9
4587;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;5.8;13.1;1.8;25.7
4588;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;5.5;12.6;1.5;20.0
4589;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;4.3;2.9;2.1;7.0
4590;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;4.4;2.6;2.0;5.8
4591;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;5.4;2.5;2.4;5.5
4592;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;5.2;2.3;2.2;5.0
4593;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;5.0;2.6;2.0;6.0
4594;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;4.2;2.7;1.7;7.0
4595;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;2.9;2.4;1.1;5.9
4596;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;2.0;2.1;0.7;5.5
4597;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;1.7;2.3;0.7;6.3
4598;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;1.8;2.2;0.7;5.4
4599;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;1.5;2.4;0.6;5.8
4600;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;0.7;1.7;0.3;5.1
4601;Bron: Uitkering werkloosheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;0.5;1.2;0.2;3.2
4602;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;19.5;12.5;6.5;20.6
4603;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;23.1;12.8;7.2;20.0
4604;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;27.1;11.9;8.4;18.4
4605;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;28.7;12.2;9.0;19.9
4606;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;20.6;10.2;6.1;17.4
4607;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;17.3;10.5;4.9;18.7
4608;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;12.9;9.8;3.6;17.5
4609;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;9.8;9.7;2.7;18.4
4610;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;8.6;10.4;2.6;20.4
4611;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;10.9;12.1;3.3;21.5
4612;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;7.9;11.6;2.4;19.6
4613;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;4.8;10.8;1.4;20.7
4614;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;5.1;11.8;1.5;20.7
4615;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;1.1;0.7;0.4;1.5
4616;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;1.4;0.8;0.6;1.6
4617;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;1.7;0.8;0.6;1.5
4618;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;1.6;0.7;0.6;1.3
4619;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;1.5;0.8;0.5;1.6
4620;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;1.1;0.7;0.4;1.7
4621;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;0.8;0.6;0.2;1.2
4622;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;0.6;0.6;0.2;1.3
4623;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;0.5;0.6;0.2;1.6
4624;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;0.5;0.6;0.2;1.2
4625;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;0.4;0.7;0.2;1.5
4626;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;0.2;0.6;0.1;1.6
4627;Bron: Uitkering werkloosheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;0.2;0.4;0.1;0.9
4628;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;31.5;20.3;10.6;33.7
4629;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;36.5;20.3;11.6;32.1
4630;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;43.1;18.9;13.4;29.3
4631;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;44.6;18.9;13.8;30.4
4632;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;34.1;16.9;10.1;28.6
4633;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;27.8;16.8;7.8;30.0
4634;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;21.1;16.1;5.8;28.7
