ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenMetJeugdzorg_1;JongerenMetJeugdzorgRelatief_2;Jeugdzorgtrajecten_3
8539;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2e halfjaar 2017;15095.0;8.8;
8540;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2017;17120.0;10.0;
8541;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);1e halfjaar 2018;13420.0;7.9;
8542;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2e halfjaar 2018;14070.0;8.3;
8543;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2018;15640.0;9.2;
8544;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);1e halfjaar 2019;13995.0;8.3;
8545;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2e halfjaar 2019;13825.0;8.2;
8546;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2019;16150.0;9.6;
8547;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);1e halfjaar 2020;13585.0;8.1;
8548;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2e halfjaar 2020;13535.0;8.1;
8549;JZ Totaal jeugdzorg;Friesland (Fryslân) (JZ);2020;15850.0;9.5;
8550;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);1e halfjaar 2015;3425.0;6.5;
8551;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2e halfjaar 2015;3490.0;6.6;
8552;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2015;4130.0;7.8;
8553;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);1e halfjaar 2016;3465.0;6.5;
8554;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2e halfjaar 2016;3550.0;6.6;
8555;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2016;4240.0;7.9;
8556;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);1e halfjaar 2017;3400.0;6.3;
8557;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2e halfjaar 2017;3395.0;6.3;
8558;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2017;4055.0;7.5;
8559;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);1e halfjaar 2018;3460.0;6.3;
8560;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2e halfjaar 2018;3805.0;7.0;
8561;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2018;4265.0;7.8;
8562;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);1e halfjaar 2019;4740.0;7.2;
8563;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2e halfjaar 2019;5035.0;7.7;
8564;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2019;5735.0;8.7;
8565;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);1e halfjaar 2020;4720.0;7.1;
8566;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2e halfjaar 2020;4945.0;7.5;
8567;JZ Totaal jeugdzorg;Gooi en Vechtstreek (JZ);2020;5845.0;8.8;
8568;JZ Totaal jeugdzorg;Groningen (JZ);1e halfjaar 2015;13830.0;8.8;
8569;JZ Totaal jeugdzorg;Groningen (JZ);2e halfjaar 2015;14260.0;9.1;
8570;JZ Totaal jeugdzorg;Groningen (JZ);2015;15635.0;10.0;
8571;JZ Totaal jeugdzorg;Groningen (JZ);1e halfjaar 2016;13055.0;8.4;
8572;JZ Totaal jeugdzorg;Groningen (JZ);2e halfjaar 2016;13430.0;8.7;
8573;JZ Totaal jeugdzorg;Groningen (JZ);2016;14915.0;9.6;
8574;JZ Totaal jeugdzorg;Groningen (JZ);1e halfjaar 2017;14175.0;9.2;
8575;JZ Totaal jeugdzorg;Groningen (JZ);2e halfjaar 2017;14875.0;9.7;
8576;JZ Totaal jeugdzorg;Groningen (JZ);2017;16280.0;10.6;
8577;JZ Totaal jeugdzorg;Groningen (JZ);1e halfjaar 2018;13450.0;8.8;
8578;JZ Totaal jeugdzorg;Groningen (JZ);2e halfjaar 2018;13540.0;8.9;
8579;JZ Totaal jeugdzorg;Groningen (JZ);2018;15340.0;10.1;
8580;JZ Totaal jeugdzorg;Groningen (JZ);1e halfjaar 2019;13390.0;8.9;
8581;JZ Totaal jeugdzorg;Groningen (JZ);2e halfjaar 2019;13205.0;8.7;
8582;JZ Totaal jeugdzorg;Groningen (JZ);2019;15215.0;10.1;
8583;JZ Totaal jeugdzorg;Groningen (JZ);1e halfjaar 2020;12685.0;8.4;
8584;JZ Totaal jeugdzorg;Groningen (JZ);2e halfjaar 2020;12965.0;8.6;
8585;JZ Totaal jeugdzorg;Groningen (JZ);2020;14695.0;9.8;
8586;JZ Totaal jeugdzorg;Haaglanden (JZ);1e halfjaar 2015;21465.0;7.4;
8587;JZ Totaal jeugdzorg;Haaglanden (JZ);2e halfjaar 2015;24375.0;8.4;
8588;JZ Totaal jeugdzorg;Haaglanden (JZ);2015;26970.0;9.3;
8589;JZ Totaal jeugdzorg;Haaglanden (JZ);1e halfjaar 2016;24195.0;8.3;
8590;JZ Totaal jeugdzorg;Haaglanden (JZ);2e halfjaar 2016;26995.0;9.2;
8591;JZ Totaal jeugdzorg;Haaglanden (JZ);2016;30360.0;10.4;
8592;JZ Totaal jeugdzorg;Haaglanden (JZ);1e halfjaar 2017;26540.0;9.0;
8593;JZ Totaal jeugdzorg;Haaglanden (JZ);2e halfjaar 2017;26160.0;8.9;
8594;JZ Totaal jeugdzorg;Haaglanden (JZ);2017;30810.0;10.5;
8595;JZ Totaal jeugdzorg;Haaglanden (JZ);1e halfjaar 2018;24950.0;8.4;
8596;JZ Totaal jeugdzorg;Haaglanden (JZ);2e halfjaar 2018;25205.0;8.5;
8597;JZ Totaal jeugdzorg;Haaglanden (JZ);2018;29660.0;10.0;
8598;JZ Totaal jeugdzorg;Haaglanden (JZ);1e halfjaar 2019;25790.0;8.6;
8599;JZ Totaal jeugdzorg;Haaglanden (JZ);2e halfjaar 2019;26675.0;8.9;
8600;JZ Totaal jeugdzorg;Haaglanden (JZ);2019;31145.0;10.4;
8601;JZ Totaal jeugdzorg;Haaglanden (JZ);1e halfjaar 2020;25085.0;8.3;
8602;JZ Totaal jeugdzorg;Haaglanden (JZ);2e halfjaar 2020;25520.0;8.5;
8603;JZ Totaal jeugdzorg;Haaglanden (JZ);2020;30595.0;10.2;
8604;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);1e halfjaar 2015;2970.0;7.2;
8605;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2e halfjaar 2015;3085.0;7.5;
8606;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2015;3535.0;8.6;
8607;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);1e halfjaar 2016;2815.0;6.9;
8608;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2e halfjaar 2016;2965.0;7.3;
8609;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2016;3395.0;8.3;
8610;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);1e halfjaar 2017;3045.0;7.4;
8611;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2e halfjaar 2017;3205.0;7.8;
8612;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2017;3665.0;8.9;
8613;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);1e halfjaar 2018;3120.0;7.6;
8614;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2e halfjaar 2018;3345.0;8.2;
8615;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2018;3730.0;9.1;
8616;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);1e halfjaar 2019;3410.0;8.0;
8617;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2e halfjaar 2019;3515.0;8.2;
8618;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2019;4065.0;9.5;
8619;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);1e halfjaar 2020;3455.0;8.1;
8620;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2e halfjaar 2020;3565.0;8.3;
8621;JZ Totaal jeugdzorg;Haarlemmermeer (JZ);2020;4170.0;9.7;
8622;JZ Totaal jeugdzorg;Holland Rijnland (JZ);1e halfjaar 2015;11170.0;7.9;
8623;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2e halfjaar 2015;12380.0;8.7;
8624;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2015;13915.0;9.8;
8625;JZ Totaal jeugdzorg;Holland Rijnland (JZ);1e halfjaar 2016;12555.0;8.9;
8626;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2e halfjaar 2016;12975.0;9.2;
8627;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2016;15085.0;10.7;
8628;JZ Totaal jeugdzorg;Holland Rijnland (JZ);1e halfjaar 2017;12815.0;9.1;
8629;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2e halfjaar 2017;12790.0;9.1;
8630;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2017;15015.0;10.6;
8631;JZ Totaal jeugdzorg;Holland Rijnland (JZ);1e halfjaar 2018;12860.0;9.1;
8632;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2e halfjaar 2018;13775.0;9.7;
8633;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2018;15710.0;11.1;
8634;JZ Totaal jeugdzorg;Holland Rijnland (JZ);1e halfjaar 2019;13815.0;9.8;
8635;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2e halfjaar 2019;13625.0;9.6;
8636;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2019;16305.0;11.5;
8637;JZ Totaal jeugdzorg;Holland Rijnland (JZ);1e halfjaar 2020;13140.0;9.3;
8638;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2e halfjaar 2020;13680.0;9.7;
8639;JZ Totaal jeugdzorg;Holland Rijnland (JZ);2020;15800.0;11.2;
8640;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2015;3025.0;7.3;
8641;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2015;3125.0;7.5;
8642;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2015;3555.0;8.5;
8643;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2016;2925.0;7.8;
8644;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2016;2960.0;7.9;
8645;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2016;3405.0;9.1;
8646;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2017;2650.0;7.1;
8647;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2017;2650.0;7.1;
8648;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2017;3095.0;8.3;
8649;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2018;2750.0;7.4;
8650;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2018;3150.0;8.5;
8651;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2018;3395.0;9.1;
8652;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2019;3215.0;8.7;
8653;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2019;3395.0;9.2;
8654;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2019;3855.0;10.4;
8655;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);1e halfjaar 2020;3245.0;8.8;
8656;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2e halfjaar 2020;3345.0;9.1;
8657;JZ Totaal jeugdzorg;IJmond (Midden Kennemerland) (JZ);2020;3890.0;10.6;
8658;JZ Totaal jeugdzorg;IJsselland (JZ);1e halfjaar 2015;10890.0;7.5;
8659;JZ Totaal jeugdzorg;IJsselland (JZ);2e halfjaar 2015;11765.0;8.1;
8660;JZ Totaal jeugdzorg;IJsselland (JZ);2015;12565.0;8.6;
8661;JZ Totaal jeugdzorg;IJsselland (JZ);1e halfjaar 2016;11290.0;7.8;
8662;JZ Totaal jeugdzorg;IJsselland (JZ);2e halfjaar 2016;11555.0;7.9;
8663;JZ Totaal jeugdzorg;IJsselland (JZ);2016;12525.0;8.6;
8664;JZ Totaal jeugdzorg;IJsselland (JZ);1e halfjaar 2017;11545.0;7.9;
8665;JZ Totaal jeugdzorg;IJsselland (JZ);2e halfjaar 2017;12100.0;8.3;
8666;JZ Totaal jeugdzorg;IJsselland (JZ);2017;13250.0;9.1;
8667;JZ Totaal jeugdzorg;IJsselland (JZ);1e halfjaar 2018;10920.0;7.5;
8668;JZ Totaal jeugdzorg;IJsselland (JZ);2e halfjaar 2018;11450.0;7.9;
8669;JZ Totaal jeugdzorg;IJsselland (JZ);2018;12820.0;8.8;
8670;JZ Totaal jeugdzorg;IJsselland (JZ);1e halfjaar 2019;11535.0;7.9;
8671;JZ Totaal jeugdzorg;IJsselland (JZ);2e halfjaar 2019;11560.0;7.9;
8672;JZ Totaal jeugdzorg;IJsselland (JZ);2019;13235.0;9.1;
8673;JZ Totaal jeugdzorg;IJsselland (JZ);1e halfjaar 2020;10970.0;7.5;
8674;JZ Totaal jeugdzorg;IJsselland (JZ);2e halfjaar 2020;11135.0;7.6;
8675;JZ Totaal jeugdzorg;IJsselland (JZ);2020;12820.0;8.8;
8676;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);1e halfjaar 2015;2990.0;7.2;
8677;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2e halfjaar 2015;3195.0;7.7;
8678;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2015;3600.0;8.7;
8679;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);1e halfjaar 2016;3100.0;7.6;
8680;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2e halfjaar 2016;3295.0;8.0;
8681;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2016;3715.0;9.0;
8682;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);1e halfjaar 2017;3120.0;7.7;
8683;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2e halfjaar 2017;3235.0;8.0;
8684;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2017;3630.0;9.0;
8685;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);1e halfjaar 2018;3560.0;8.9;
8686;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2e halfjaar 2018;3680.0;9.2;
8687;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2018;4155.0;10.4;
8688;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);1e halfjaar 2019;3670.0;9.3;
8689;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2e halfjaar 2019;3815.0;9.6;
8690;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2019;4280.0;10.8;
8691;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);1e halfjaar 2020;3795.0;9.6;
8692;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2e halfjaar 2020;3840.0;9.7;
8693;JZ Totaal jeugdzorg;Kop van Noord-Holland (JZ);2020;4435.0;11.2;
8694;JZ Totaal jeugdzorg;Lekstroom (JZ);1e halfjaar 2015;3525.0;7.1;
8695;JZ Totaal jeugdzorg;Lekstroom (JZ);2e halfjaar 2015;3675.0;7.4;
8696;JZ Totaal jeugdzorg;Lekstroom (JZ);2015;4275.0;8.6;
8697;JZ Totaal jeugdzorg;Lekstroom (JZ);1e halfjaar 2016;3545.0;7.2;
8698;JZ Totaal jeugdzorg;Lekstroom (JZ);2e halfjaar 2016;3760.0;7.6;
8699;JZ Totaal jeugdzorg;Lekstroom (JZ);2016;4315.0;8.8;
8700;JZ Totaal jeugdzorg;Lekstroom (JZ);1e halfjaar 2017;3425.0;7.0;
8701;JZ Totaal jeugdzorg;Lekstroom (JZ);2e halfjaar 2017;3585.0;7.3;
8702;JZ Totaal jeugdzorg;Lekstroom (JZ);2017;4170.0;8.5;
8703;JZ Totaal jeugdzorg;Lekstroom (JZ);1e halfjaar 2018;3745.0;7.6;
8704;JZ Totaal jeugdzorg;Lekstroom (JZ);2e halfjaar 2018;3850.0;7.8;
8705;JZ Totaal jeugdzorg;Lekstroom (JZ);2018;4470.0;9.1;
8706;JZ Totaal jeugdzorg;Lekstroom (JZ);1e halfjaar 2019;4440.0;7.5;
8707;JZ Totaal jeugdzorg;Lekstroom (JZ);2e halfjaar 2019;4690.0;8.0;
8708;JZ Totaal jeugdzorg;Lekstroom (JZ);2019;5350.0;9.1;
8709;JZ Totaal jeugdzorg;Lekstroom (JZ);1e halfjaar 2020;4375.0;7.4;
8710;JZ Totaal jeugdzorg;Lekstroom (JZ);2e halfjaar 2020;4405.0;7.5;
8711;JZ Totaal jeugdzorg;Lekstroom (JZ);2020;5325.0;9.0;
8712;JZ Totaal jeugdzorg;Midden-Brabant (JZ);1e halfjaar 2015;7190.0;6.2;
8713;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2e halfjaar 2015;7290.0;6.3;
8714;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2015;8355.0;7.2;
8715;JZ Totaal jeugdzorg;Midden-Brabant (JZ);1e halfjaar 2016;7980.0;6.9;
8716;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2e halfjaar 2016;8320.0;7.2;
8717;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2016;9885.0;8.6;
8718;JZ Totaal jeugdzorg;Midden-Brabant (JZ);1e halfjaar 2017;8000.0;6.9;
8719;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2e halfjaar 2017;8645.0;7.5;
8720;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2017;9905.0;8.6;
8721;JZ Totaal jeugdzorg;Midden-Brabant (JZ);1e halfjaar 2018;9470.0;8.2;
8722;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2e halfjaar 2018;10330.0;9.0;
8723;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2018;11665.0;10.1;
8724;JZ Totaal jeugdzorg;Midden-Brabant (JZ);1e halfjaar 2019;10565.0;9.2;
8725;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2e halfjaar 2019;10600.0;9.2;
8726;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2019;12610.0;11.0;
8727;JZ Totaal jeugdzorg;Midden-Brabant (JZ);1e halfjaar 2020;10595.0;8.9;
8728;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2e halfjaar 2020;10745.0;9.0;
8729;JZ Totaal jeugdzorg;Midden-Brabant (JZ);2020;12770.0;10.7;
8730;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);1e halfjaar 2015;2645.0;9.0;
8731;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2e halfjaar 2015;2860.0;9.7;
8732;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2015;3205.0;10.8;
8733;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);1e halfjaar 2016;2980.0;10.2;
8734;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2e halfjaar 2016;3030.0;10.4;
8735;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2016;3490.0;11.9;
8736;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);1e halfjaar 2017;3075.0;10.5;
8737;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2e halfjaar 2017;3130.0;10.7;
8738;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2017;3580.0;12.3;
8739;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);1e halfjaar 2018;3165.0;10.9;
8740;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2e halfjaar 2018;3210.0;11.1;
8741;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2018;3640.0;12.5;
8742;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);1e halfjaar 2019;3210.0;11.1;
8743;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2e halfjaar 2019;3300.0;11.5;
8744;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2019;3720.0;12.9;
8745;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);1e halfjaar 2020;3125.0;10.9;
8746;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2e halfjaar 2020;3180.0;11.1;
8747;JZ Totaal jeugdzorg;Midden-Limburg Oost (JZ);2020;3695.0;12.9;
8748;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);1e halfjaar 2015;2245.0;9.2;
8749;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2e halfjaar 2015;2365.0;9.7;
8750;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2015;2650.0;10.9;
8751;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);1e halfjaar 2016;2360.0;9.8;
8752;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2e halfjaar 2016;2340.0;9.7;
8753;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2016;2730.0;11.3;
8754;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);1e halfjaar 2017;2325.0;9.7;
8755;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2e halfjaar 2017;2385.0;10.0;
8756;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2017;2680.0;11.2;
8757;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);1e halfjaar 2018;2370.0;9.9;
8758;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2e halfjaar 2018;2475.0;10.4;
8759;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2018;2750.0;11.5;
8760;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);1e halfjaar 2019;2460.0;10.5;
8761;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2e halfjaar 2019;2535.0;10.8;
8762;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2019;2885.0;12.3;
8763;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);1e halfjaar 2020;2430.0;10.5;
8764;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2e halfjaar 2020;2410.0;10.4;
8765;JZ Totaal jeugdzorg;Midden-Limburg West (JZ);2020;2785.0;12.0;
8766;JZ Totaal jeugdzorg;Midden Holland (JZ);1e halfjaar 2015;4440.0;7.1;
8767;JZ Totaal jeugdzorg;Midden Holland (JZ);2e halfjaar 2015;4575.0;7.3;
8768;JZ Totaal jeugdzorg;Midden Holland (JZ);2015;5155.0;8.3;
8769;JZ Totaal jeugdzorg;Midden Holland (JZ);1e halfjaar 2016;4425.0;7.1;
8770;JZ Totaal jeugdzorg;Midden Holland (JZ);2e halfjaar 2016;4470.0;7.2;
8771;JZ Totaal jeugdzorg;Midden Holland (JZ);2016;5135.0;8.2;
8772;JZ Totaal jeugdzorg;Midden Holland (JZ);1e halfjaar 2017;4535.0;7.2;
8773;JZ Totaal jeugdzorg;Midden Holland (JZ);2e halfjaar 2017;4685.0;7.5;
8774;JZ Totaal jeugdzorg;Midden Holland (JZ);2017;5450.0;8.7;
8775;JZ Totaal jeugdzorg;Midden Holland (JZ);1e halfjaar 2018;4640.0;7.4;
8776;JZ Totaal jeugdzorg;Midden Holland (JZ);2e halfjaar 2018;6115.0;9.7;
8777;JZ Totaal jeugdzorg;Midden Holland (JZ);2018;6705.0;10.7;
8778;JZ Totaal jeugdzorg;Midden Holland (JZ);1e halfjaar 2019;5465.0;8.6;
8779;JZ Totaal jeugdzorg;Midden Holland (JZ);2e halfjaar 2019;5655.0;8.9;
8780;JZ Totaal jeugdzorg;Midden Holland (JZ);2019;6490.0;10.2;
8781;JZ Totaal jeugdzorg;Midden Holland (JZ);1e halfjaar 2020;5360.0;8.4;
8782;JZ Totaal jeugdzorg;Midden Holland (JZ);2e halfjaar 2020;5530.0;8.7;
8783;JZ Totaal jeugdzorg;Midden Holland (JZ);2020;6465.0;10.1;
8784;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2015;6625.0;7.6;
8785;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2015;7215.0;8.3;
8786;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2015;7890.0;9.0;
8787;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2016;7130.0;8.2;
8788;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2016;7500.0;8.6;
8789;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2016;8395.0;9.6;
8790;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2017;7345.0;8.4;
8791;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2017;7375.0;8.4;
8792;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2017;8425.0;9.6;
8793;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2018;7375.0;8.4;
8794;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2018;7775.0;8.9;
8795;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2018;8675.0;9.9;
8796;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2019;7745.0;8.9;
8797;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2019;7900.0;9.0;
8798;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2019;8950.0;10.2;
8799;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2020;7460.0;8.5;
8800;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2020;7505.0;8.6;
8801;JZ Totaal jeugdzorg;Midden IJssel / Oost Veluwe (JZ);2020;8625.0;9.9;
8802;JZ Totaal jeugdzorg;Noord-Limburg (JZ);1e halfjaar 2015;5045.0;7.5;
8803;JZ Totaal jeugdzorg;Noord-Limburg (JZ);2e halfjaar 2015;5285.0;7.8;
8804;JZ Totaal jeugdzorg;Noord-Limburg (JZ);2015;5995.0;8.9;
8805;JZ Totaal jeugdzorg;Noord-Limburg (JZ);1e halfjaar 2016;5505.0;8.3;
8806;JZ Totaal jeugdzorg;Noord-Limburg (JZ);2e halfjaar 2016;5555.0;8.4;
8807;JZ Totaal jeugdzorg;Noord-Limburg (JZ);2016;6415.0;9.7;
8808;JZ Totaal jeugdzorg;Noord-Limburg (JZ);1e halfjaar 2017;5745.0;8.6;
8809;JZ Totaal jeugdzorg;Noord-Limburg (JZ);2e halfjaar 2017;5945.0;9.0;
8810;JZ Totaal jeugdzorg;Noord-Limburg (JZ);2017;6755.0;10.2;
8811;JZ Totaal jeugdzorg;Noord-Limburg (JZ);1e halfjaar 2018;4955.0;7.6;
8812;JZ Totaal jeugdzorg;Noord-Limburg (JZ);2e halfjaar 2018;5140.0;7.8;
8813;JZ Totaal jeugdzorg;Noord-Limburg (JZ);2018;5830.0;8.9;
8814;JZ Totaal jeugdzorg;Noord-Limburg (JZ);1e halfjaar 2019;5700.0;8.7;
