ID;Geslacht;Onderwijssoort;Regiokenmerken;Perioden;Gediplomeerden_1
7393;Totaal mannen en vrouwen;Vwo;Flevoland (CR);2020/'21;700.0
7394;Totaal mannen en vrouwen;Vwo;Flevoland (CR);2021/'22;680.0
7395;Totaal mannen en vrouwen;Vwo;Flevoland (CR);2022/'23;660.0
7396;Totaal mannen en vrouwen;Vwo;Flevoland (CR);2023/'24;640.0
7397;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2011/'12;70.0
7398;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2012/'13;70.0
7399;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2013/'14;60.0
7400;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2014/'15;50.0
7401;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2015/'16;60.0
7402;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2016/'17;60.0
7403;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2017/'18;50.0
7404;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2018/'19;70.0
7405;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2019/'20;70.0
7406;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2020/'21;60.0
7407;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2021/'22;70.0
7408;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2022/'23;50.0
7409;Totaal mannen en vrouwen;Vwo;Niet in te delen (CR);2023/'24;60.0
7410;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2011/'12;60.0
7411;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2012/'13;60.0
7412;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2013/'14;60.0
7413;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2014/'15;50.0
7414;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2015/'16;50.0
7415;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2016/'17;60.0
7416;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2017/'18;60.0
7417;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2018/'19;50.0
7418;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2019/'20;40.0
7419;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2020/'21;50.0
7420;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2021/'22;40.0
7421;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2022/'23;50.0
7422;Totaal mannen en vrouwen;Vwo;Aa en Hunze;2023/'24;60.0
7423;Totaal mannen en vrouwen;Vwo;Aalburg;2011/'12;20.0
7424;Totaal mannen en vrouwen;Vwo;Aalburg;2012/'13;20.0
7425;Totaal mannen en vrouwen;Vwo;Aalburg;2013/'14;20.0
7426;Totaal mannen en vrouwen;Vwo;Aalburg;2014/'15;20.0
7427;Totaal mannen en vrouwen;Vwo;Aalburg;2015/'16;20.0
7428;Totaal mannen en vrouwen;Vwo;Aalburg;2016/'17;30.0
7429;Totaal mannen en vrouwen;Vwo;Aalburg;2017/'18;20.0
7430;Totaal mannen en vrouwen;Vwo;Aalburg;2018/'19;20.0
7431;Totaal mannen en vrouwen;Vwo;Aalburg;2019/'20;
7432;Totaal mannen en vrouwen;Vwo;Aalburg;2020/'21;
7433;Totaal mannen en vrouwen;Vwo;Aalburg;2021/'22;
7434;Totaal mannen en vrouwen;Vwo;Aalburg;2022/'23;
7435;Totaal mannen en vrouwen;Vwo;Aalburg;2023/'24;
7436;Totaal mannen en vrouwen;Vwo;Aalsmeer;2011/'12;60.0
7437;Totaal mannen en vrouwen;Vwo;Aalsmeer;2012/'13;50.0
7438;Totaal mannen en vrouwen;Vwo;Aalsmeer;2013/'14;60.0
7439;Totaal mannen en vrouwen;Vwo;Aalsmeer;2014/'15;70.0
7440;Totaal mannen en vrouwen;Vwo;Aalsmeer;2015/'16;80.0
7441;Totaal mannen en vrouwen;Vwo;Aalsmeer;2016/'17;80.0
7442;Totaal mannen en vrouwen;Vwo;Aalsmeer;2017/'18;100.0
7443;Totaal mannen en vrouwen;Vwo;Aalsmeer;2018/'19;90.0
7444;Totaal mannen en vrouwen;Vwo;Aalsmeer;2019/'20;100.0
7445;Totaal mannen en vrouwen;Vwo;Aalsmeer;2020/'21;100.0
7446;Totaal mannen en vrouwen;Vwo;Aalsmeer;2021/'22;100.0
7447;Totaal mannen en vrouwen;Vwo;Aalsmeer;2022/'23;100.0
7448;Totaal mannen en vrouwen;Vwo;Aalsmeer;2023/'24;90.0
7449;Totaal mannen en vrouwen;Vwo;Aalten;2011/'12;50.0
7450;Totaal mannen en vrouwen;Vwo;Aalten;2012/'13;50.0
7451;Totaal mannen en vrouwen;Vwo;Aalten;2013/'14;50.0
7452;Totaal mannen en vrouwen;Vwo;Aalten;2014/'15;40.0
7453;Totaal mannen en vrouwen;Vwo;Aalten;2015/'16;30.0
7454;Totaal mannen en vrouwen;Vwo;Aalten;2016/'17;30.0
7455;Totaal mannen en vrouwen;Vwo;Aalten;2017/'18;50.0
7456;Totaal mannen en vrouwen;Vwo;Aalten;2018/'19;40.0
7457;Totaal mannen en vrouwen;Vwo;Aalten;2019/'20;40.0
7458;Totaal mannen en vrouwen;Vwo;Aalten;2020/'21;30.0
7459;Totaal mannen en vrouwen;Vwo;Aalten;2021/'22;50.0
7460;Totaal mannen en vrouwen;Vwo;Aalten;2022/'23;30.0
7461;Totaal mannen en vrouwen;Vwo;Aalten;2023/'24;50.0
7462;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2011/'12;30.0
7463;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2012/'13;40.0
7464;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2013/'14;30.0
7465;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2014/'15;40.0
7466;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2015/'16;40.0
7467;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2016/'17;30.0
7468;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2017/'18;40.0
7469;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2018/'19;40.0
7470;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2019/'20;50.0
7471;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2020/'21;40.0
7472;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2021/'22;50.0
7473;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2022/'23;40.0
7474;Totaal mannen en vrouwen;Vwo;Achtkarspelen;2023/'24;30.0
7475;Totaal mannen en vrouwen;Vwo;Alblasserdam;2011/'12;30.0
7476;Totaal mannen en vrouwen;Vwo;Alblasserdam;2012/'13;30.0
7477;Totaal mannen en vrouwen;Vwo;Alblasserdam;2013/'14;40.0
7478;Totaal mannen en vrouwen;Vwo;Alblasserdam;2014/'15;40.0
7479;Totaal mannen en vrouwen;Vwo;Alblasserdam;2015/'16;30.0
7480;Totaal mannen en vrouwen;Vwo;Alblasserdam;2016/'17;40.0
7481;Totaal mannen en vrouwen;Vwo;Alblasserdam;2017/'18;40.0
7482;Totaal mannen en vrouwen;Vwo;Alblasserdam;2018/'19;30.0
7483;Totaal mannen en vrouwen;Vwo;Alblasserdam;2019/'20;40.0
7484;Totaal mannen en vrouwen;Vwo;Alblasserdam;2020/'21;50.0
7485;Totaal mannen en vrouwen;Vwo;Alblasserdam;2021/'22;40.0
7486;Totaal mannen en vrouwen;Vwo;Alblasserdam;2022/'23;30.0
7487;Totaal mannen en vrouwen;Vwo;Alblasserdam;2023/'24;30.0
7488;Totaal mannen en vrouwen;Vwo;Albrandswaard;2011/'12;40.0
7489;Totaal mannen en vrouwen;Vwo;Albrandswaard;2012/'13;50.0
7490;Totaal mannen en vrouwen;Vwo;Albrandswaard;2013/'14;50.0
7491;Totaal mannen en vrouwen;Vwo;Albrandswaard;2014/'15;50.0
7492;Totaal mannen en vrouwen;Vwo;Albrandswaard;2015/'16;50.0
7493;Totaal mannen en vrouwen;Vwo;Albrandswaard;2016/'17;50.0
7494;Totaal mannen en vrouwen;Vwo;Albrandswaard;2017/'18;50.0
7495;Totaal mannen en vrouwen;Vwo;Albrandswaard;2018/'19;50.0
7496;Totaal mannen en vrouwen;Vwo;Albrandswaard;2019/'20;70.0
7497;Totaal mannen en vrouwen;Vwo;Albrandswaard;2020/'21;60.0
7498;Totaal mannen en vrouwen;Vwo;Albrandswaard;2021/'22;70.0
7499;Totaal mannen en vrouwen;Vwo;Albrandswaard;2022/'23;70.0
7500;Totaal mannen en vrouwen;Vwo;Albrandswaard;2023/'24;80.0
7501;Totaal mannen en vrouwen;Vwo;Alkmaar;2011/'12;160.0
7502;Totaal mannen en vrouwen;Vwo;Alkmaar;2012/'13;170.0
7503;Totaal mannen en vrouwen;Vwo;Alkmaar;2013/'14;160.0
7504;Totaal mannen en vrouwen;Vwo;Alkmaar;2014/'15;190.0
7505;Totaal mannen en vrouwen;Vwo;Alkmaar;2015/'16;190.0
7506;Totaal mannen en vrouwen;Vwo;Alkmaar;2016/'17;200.0
7507;Totaal mannen en vrouwen;Vwo;Alkmaar;2017/'18;200.0
7508;Totaal mannen en vrouwen;Vwo;Alkmaar;2018/'19;190.0
7509;Totaal mannen en vrouwen;Vwo;Alkmaar;2019/'20;220.0
7510;Totaal mannen en vrouwen;Vwo;Alkmaar;2020/'21;210.0
7511;Totaal mannen en vrouwen;Vwo;Alkmaar;2021/'22;220.0
7512;Totaal mannen en vrouwen;Vwo;Alkmaar;2022/'23;210.0
7513;Totaal mannen en vrouwen;Vwo;Alkmaar;2023/'24;190.0
7514;Totaal mannen en vrouwen;Vwo;Almelo;2011/'12;130.0
7515;Totaal mannen en vrouwen;Vwo;Almelo;2012/'13;120.0
7516;Totaal mannen en vrouwen;Vwo;Almelo;2013/'14;120.0
7517;Totaal mannen en vrouwen;Vwo;Almelo;2014/'15;110.0
7518;Totaal mannen en vrouwen;Vwo;Almelo;2015/'16;110.0
7519;Totaal mannen en vrouwen;Vwo;Almelo;2016/'17;100.0
7520;Totaal mannen en vrouwen;Vwo;Almelo;2017/'18;120.0
7521;Totaal mannen en vrouwen;Vwo;Almelo;2018/'19;120.0
7522;Totaal mannen en vrouwen;Vwo;Almelo;2019/'20;120.0
7523;Totaal mannen en vrouwen;Vwo;Almelo;2020/'21;100.0
7524;Totaal mannen en vrouwen;Vwo;Almelo;2021/'22;100.0
7525;Totaal mannen en vrouwen;Vwo;Almelo;2022/'23;100.0
7526;Totaal mannen en vrouwen;Vwo;Almelo;2023/'24;80.0
7527;Totaal mannen en vrouwen;Vwo;Almere;2011/'12;330.0
7528;Totaal mannen en vrouwen;Vwo;Almere;2012/'13;300.0
7529;Totaal mannen en vrouwen;Vwo;Almere;2013/'14;340.0
7530;Totaal mannen en vrouwen;Vwo;Almere;2014/'15;310.0
7531;Totaal mannen en vrouwen;Vwo;Almere;2015/'16;330.0
7532;Totaal mannen en vrouwen;Vwo;Almere;2016/'17;310.0
7533;Totaal mannen en vrouwen;Vwo;Almere;2017/'18;340.0
7534;Totaal mannen en vrouwen;Vwo;Almere;2018/'19;340.0
7535;Totaal mannen en vrouwen;Vwo;Almere;2019/'20;390.0
7536;Totaal mannen en vrouwen;Vwo;Almere;2020/'21;360.0
7537;Totaal mannen en vrouwen;Vwo;Almere;2021/'22;380.0
7538;Totaal mannen en vrouwen;Vwo;Almere;2022/'23;310.0
7539;Totaal mannen en vrouwen;Vwo;Almere;2023/'24;330.0
7540;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2011/'12;180.0
7541;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2012/'13;170.0
7542;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2013/'14;170.0
7543;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2014/'15;240.0
7544;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2015/'16;220.0
7545;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2016/'17;270.0
7546;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2017/'18;250.0
7547;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2018/'19;290.0
7548;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2019/'20;260.0
7549;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2020/'21;280.0
7550;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2021/'22;290.0
7551;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2022/'23;230.0
7552;Totaal mannen en vrouwen;Vwo;Alphen aan den Rijn;2023/'24;200.0
7553;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2011/'12;10.0
7554;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2012/'13;30.0
7555;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2013/'14;20.0
7556;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2014/'15;20.0
7557;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2015/'16;20.0
7558;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2016/'17;10.0
7559;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2017/'18;20.0
7560;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2018/'19;20.0
7561;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2019/'20;30.0
7562;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2020/'21;20.0
7563;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2021/'22;20.0
7564;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2022/'23;20.0
7565;Totaal mannen en vrouwen;Vwo;Alphen-Chaam;2023/'24;20.0
7566;Totaal mannen en vrouwen;Vwo;Altena;2011/'12;
7567;Totaal mannen en vrouwen;Vwo;Altena;2012/'13;
7568;Totaal mannen en vrouwen;Vwo;Altena;2013/'14;
7569;Totaal mannen en vrouwen;Vwo;Altena;2014/'15;
7570;Totaal mannen en vrouwen;Vwo;Altena;2015/'16;
7571;Totaal mannen en vrouwen;Vwo;Altena;2016/'17;
7572;Totaal mannen en vrouwen;Vwo;Altena;2017/'18;
7573;Totaal mannen en vrouwen;Vwo;Altena;2018/'19;
7574;Totaal mannen en vrouwen;Vwo;Altena;2019/'20;120.0
7575;Totaal mannen en vrouwen;Vwo;Altena;2020/'21;100.0
7576;Totaal mannen en vrouwen;Vwo;Altena;2021/'22;100.0
7577;Totaal mannen en vrouwen;Vwo;Altena;2022/'23;90.0
7578;Totaal mannen en vrouwen;Vwo;Altena;2023/'24;90.0
7579;Totaal mannen en vrouwen;Vwo;Ameland;2011/'12;0.0
7580;Totaal mannen en vrouwen;Vwo;Ameland;2012/'13;0.0
7581;Totaal mannen en vrouwen;Vwo;Ameland;2013/'14;0.0
7582;Totaal mannen en vrouwen;Vwo;Ameland;2014/'15;0.0
7583;Totaal mannen en vrouwen;Vwo;Ameland;2015/'16;0.0
7584;Totaal mannen en vrouwen;Vwo;Ameland;2016/'17;0.0
7585;Totaal mannen en vrouwen;Vwo;Ameland;2017/'18;0.0
7586;Totaal mannen en vrouwen;Vwo;Ameland;2018/'19;0.0
7587;Totaal mannen en vrouwen;Vwo;Ameland;2019/'20;0.0
7588;Totaal mannen en vrouwen;Vwo;Ameland;2020/'21;0.0
7589;Totaal mannen en vrouwen;Vwo;Ameland;2021/'22;0.0
7590;Totaal mannen en vrouwen;Vwo;Ameland;2022/'23;0.0
7591;Totaal mannen en vrouwen;Vwo;Ameland;2023/'24;0.0
7592;Totaal mannen en vrouwen;Vwo;Amersfoort;2011/'12;360.0
7593;Totaal mannen en vrouwen;Vwo;Amersfoort;2012/'13;340.0
7594;Totaal mannen en vrouwen;Vwo;Amersfoort;2013/'14;350.0
7595;Totaal mannen en vrouwen;Vwo;Amersfoort;2014/'15;390.0
7596;Totaal mannen en vrouwen;Vwo;Amersfoort;2015/'16;380.0
7597;Totaal mannen en vrouwen;Vwo;Amersfoort;2016/'17;430.0
7598;Totaal mannen en vrouwen;Vwo;Amersfoort;2017/'18;470.0
7599;Totaal mannen en vrouwen;Vwo;Amersfoort;2018/'19;480.0
7600;Totaal mannen en vrouwen;Vwo;Amersfoort;2019/'20;500.0
7601;Totaal mannen en vrouwen;Vwo;Amersfoort;2020/'21;500.0
7602;Totaal mannen en vrouwen;Vwo;Amersfoort;2021/'22;460.0
7603;Totaal mannen en vrouwen;Vwo;Amersfoort;2022/'23;440.0
7604;Totaal mannen en vrouwen;Vwo;Amersfoort;2023/'24;470.0
7605;Totaal mannen en vrouwen;Vwo;Amstelveen;2011/'12;260.0
7606;Totaal mannen en vrouwen;Vwo;Amstelveen;2012/'13;240.0
7607;Totaal mannen en vrouwen;Vwo;Amstelveen;2013/'14;270.0
7608;Totaal mannen en vrouwen;Vwo;Amstelveen;2014/'15;270.0
7609;Totaal mannen en vrouwen;Vwo;Amstelveen;2015/'16;280.0
7610;Totaal mannen en vrouwen;Vwo;Amstelveen;2016/'17;270.0
7611;Totaal mannen en vrouwen;Vwo;Amstelveen;2017/'18;290.0
7612;Totaal mannen en vrouwen;Vwo;Amstelveen;2018/'19;280.0
7613;Totaal mannen en vrouwen;Vwo;Amstelveen;2019/'20;280.0
7614;Totaal mannen en vrouwen;Vwo;Amstelveen;2020/'21;300.0
7615;Totaal mannen en vrouwen;Vwo;Amstelveen;2021/'22;330.0
7616;Totaal mannen en vrouwen;Vwo;Amstelveen;2022/'23;330.0
7617;Totaal mannen en vrouwen;Vwo;Amstelveen;2023/'24;300.0
7618;Totaal mannen en vrouwen;Vwo;Amsterdam;2011/'12;1140.0
7619;Totaal mannen en vrouwen;Vwo;Amsterdam;2012/'13;1200.0
7620;Totaal mannen en vrouwen;Vwo;Amsterdam;2013/'14;1180.0
7621;Totaal mannen en vrouwen;Vwo;Amsterdam;2014/'15;1310.0
7622;Totaal mannen en vrouwen;Vwo;Amsterdam;2015/'16;1330.0
7623;Totaal mannen en vrouwen;Vwo;Amsterdam;2016/'17;1440.0
7624;Totaal mannen en vrouwen;Vwo;Amsterdam;2017/'18;1470.0
7625;Totaal mannen en vrouwen;Vwo;Amsterdam;2018/'19;1480.0
7626;Totaal mannen en vrouwen;Vwo;Amsterdam;2019/'20;1750.0
7627;Totaal mannen en vrouwen;Vwo;Amsterdam;2020/'21;1630.0
7628;Totaal mannen en vrouwen;Vwo;Amsterdam;2021/'22;1630.0
7629;Totaal mannen en vrouwen;Vwo;Amsterdam;2022/'23;1690.0
7630;Totaal mannen en vrouwen;Vwo;Amsterdam;2023/'24;1760.0
7631;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2011/'12;30.0
7632;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2012/'13;
7633;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2013/'14;
7634;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2014/'15;
7635;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2015/'16;
7636;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2016/'17;
7637;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2017/'18;
7638;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2018/'19;
7639;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2019/'20;
7640;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2020/'21;
7641;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2021/'22;
7642;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2022/'23;
7643;Totaal mannen en vrouwen;Vwo;Anna Paulowna;2023/'24;
7644;Totaal mannen en vrouwen;Vwo;Apeldoorn;2011/'12;330.0
7645;Totaal mannen en vrouwen;Vwo;Apeldoorn;2012/'13;330.0
7646;Totaal mannen en vrouwen;Vwo;Apeldoorn;2013/'14;320.0
7647;Totaal mannen en vrouwen;Vwo;Apeldoorn;2014/'15;310.0
7648;Totaal mannen en vrouwen;Vwo;Apeldoorn;2015/'16;300.0
7649;Totaal mannen en vrouwen;Vwo;Apeldoorn;2016/'17;310.0
7650;Totaal mannen en vrouwen;Vwo;Apeldoorn;2017/'18;310.0
7651;Totaal mannen en vrouwen;Vwo;Apeldoorn;2018/'19;340.0
7652;Totaal mannen en vrouwen;Vwo;Apeldoorn;2019/'20;410.0
7653;Totaal mannen en vrouwen;Vwo;Apeldoorn;2020/'21;360.0
7654;Totaal mannen en vrouwen;Vwo;Apeldoorn;2021/'22;340.0
7655;Totaal mannen en vrouwen;Vwo;Apeldoorn;2022/'23;340.0
7656;Totaal mannen en vrouwen;Vwo;Apeldoorn;2023/'24;340.0
7657;Totaal mannen en vrouwen;Vwo;Appingedam;2011/'12;20.0
7658;Totaal mannen en vrouwen;Vwo;Appingedam;2012/'13;20.0
7659;Totaal mannen en vrouwen;Vwo;Appingedam;2013/'14;20.0
7660;Totaal mannen en vrouwen;Vwo;Appingedam;2014/'15;20.0
7661;Totaal mannen en vrouwen;Vwo;Appingedam;2015/'16;20.0
7662;Totaal mannen en vrouwen;Vwo;Appingedam;2016/'17;10.0
7663;Totaal mannen en vrouwen;Vwo;Appingedam;2017/'18;20.0
7664;Totaal mannen en vrouwen;Vwo;Appingedam;2018/'19;20.0
7665;Totaal mannen en vrouwen;Vwo;Appingedam;2019/'20;10.0
7666;Totaal mannen en vrouwen;Vwo;Appingedam;2020/'21;20.0
7667;Totaal mannen en vrouwen;Vwo;Appingedam;2021/'22;
7668;Totaal mannen en vrouwen;Vwo;Appingedam;2022/'23;
7669;Totaal mannen en vrouwen;Vwo;Appingedam;2023/'24;
7670;Totaal mannen en vrouwen;Vwo;Arnhem;2011/'12;200.0
7671;Totaal mannen en vrouwen;Vwo;Arnhem;2012/'13;230.0
7672;Totaal mannen en vrouwen;Vwo;Arnhem;2013/'14;250.0
7673;Totaal mannen en vrouwen;Vwo;Arnhem;2014/'15;250.0
7674;Totaal mannen en vrouwen;Vwo;Arnhem;2015/'16;290.0
7675;Totaal mannen en vrouwen;Vwo;Arnhem;2016/'17;280.0
7676;Totaal mannen en vrouwen;Vwo;Arnhem;2017/'18;290.0
7677;Totaal mannen en vrouwen;Vwo;Arnhem;2018/'19;320.0
7678;Totaal mannen en vrouwen;Vwo;Arnhem;2019/'20;340.0
7679;Totaal mannen en vrouwen;Vwo;Arnhem;2020/'21;370.0
7680;Totaal mannen en vrouwen;Vwo;Arnhem;2021/'22;280.0
7681;Totaal mannen en vrouwen;Vwo;Arnhem;2022/'23;320.0
7682;Totaal mannen en vrouwen;Vwo;Arnhem;2023/'24;320.0
7683;Totaal mannen en vrouwen;Vwo;Assen;2011/'12;160.0
7684;Totaal mannen en vrouwen;Vwo;Assen;2012/'13;130.0
7685;Totaal mannen en vrouwen;Vwo;Assen;2013/'14;120.0
7686;Totaal mannen en vrouwen;Vwo;Assen;2014/'15;120.0
7687;Totaal mannen en vrouwen;Vwo;Assen;2015/'16;120.0
7688;Totaal mannen en vrouwen;Vwo;Assen;2016/'17;120.0
7689;Totaal mannen en vrouwen;Vwo;Assen;2017/'18;110.0
7690;Totaal mannen en vrouwen;Vwo;Assen;2018/'19;140.0
7691;Totaal mannen en vrouwen;Vwo;Assen;2019/'20;120.0
7692;Totaal mannen en vrouwen;Vwo;Assen;2020/'21;120.0
7693;Totaal mannen en vrouwen;Vwo;Assen;2021/'22;110.0
7694;Totaal mannen en vrouwen;Vwo;Assen;2022/'23;110.0
7695;Totaal mannen en vrouwen;Vwo;Assen;2023/'24;130.0
7696;Totaal mannen en vrouwen;Vwo;Asten;2011/'12;50.0
7697;Totaal mannen en vrouwen;Vwo;Asten;2012/'13;40.0
7698;Totaal mannen en vrouwen;Vwo;Asten;2013/'14;40.0
7699;Totaal mannen en vrouwen;Vwo;Asten;2014/'15;30.0
7700;Totaal mannen en vrouwen;Vwo;Asten;2015/'16;30.0
7701;Totaal mannen en vrouwen;Vwo;Asten;2016/'17;30.0
7702;Totaal mannen en vrouwen;Vwo;Asten;2017/'18;30.0
7703;Totaal mannen en vrouwen;Vwo;Asten;2018/'19;40.0
7704;Totaal mannen en vrouwen;Vwo;Asten;2019/'20;50.0
7705;Totaal mannen en vrouwen;Vwo;Asten;2020/'21;40.0
7706;Totaal mannen en vrouwen;Vwo;Asten;2021/'22;30.0
7707;Totaal mannen en vrouwen;Vwo;Asten;2022/'23;30.0
7708;Totaal mannen en vrouwen;Vwo;Asten;2023/'24;50.0
7709;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2011/'12;10.0
7710;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2012/'13;10.0
7711;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2013/'14;10.0
7712;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2014/'15;10.0
7713;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2015/'16;0.0
7714;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2016/'17;10.0
7715;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2017/'18;10.0
7716;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2018/'19;10.0
7717;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2019/'20;10.0
7718;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2020/'21;10.0
7719;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2021/'22;10.0
7720;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2022/'23;10.0
7721;Totaal mannen en vrouwen;Vwo;Baarle-Nassau;2023/'24;10.0
7722;Totaal mannen en vrouwen;Vwo;Baarn;2011/'12;60.0
7723;Totaal mannen en vrouwen;Vwo;Baarn;2012/'13;60.0
7724;Totaal mannen en vrouwen;Vwo;Baarn;2013/'14;60.0
7725;Totaal mannen en vrouwen;Vwo;Baarn;2014/'15;70.0
7726;Totaal mannen en vrouwen;Vwo;Baarn;2015/'16;60.0
7727;Totaal mannen en vrouwen;Vwo;Baarn;2016/'17;70.0
7728;Totaal mannen en vrouwen;Vwo;Baarn;2017/'18;70.0
7729;Totaal mannen en vrouwen;Vwo;Baarn;2018/'19;60.0
7730;Totaal mannen en vrouwen;Vwo;Baarn;2019/'20;60.0
7731;Totaal mannen en vrouwen;Vwo;Baarn;2020/'21;100.0
7732;Totaal mannen en vrouwen;Vwo;Baarn;2021/'22;100.0
7733;Totaal mannen en vrouwen;Vwo;Baarn;2022/'23;70.0
7734;Totaal mannen en vrouwen;Vwo;Baarn;2023/'24;80.0
7735;Totaal mannen en vrouwen;Vwo;Barendrecht;2011/'12;90.0
7736;Totaal mannen en vrouwen;Vwo;Barendrecht;2012/'13;100.0
7737;Totaal mannen en vrouwen;Vwo;Barendrecht;2013/'14;100.0
7738;Totaal mannen en vrouwen;Vwo;Barendrecht;2014/'15;110.0
7739;Totaal mannen en vrouwen;Vwo;Barendrecht;2015/'16;110.0
7740;Totaal mannen en vrouwen;Vwo;Barendrecht;2016/'17;120.0
7741;Totaal mannen en vrouwen;Vwo;Barendrecht;2017/'18;120.0
7742;Totaal mannen en vrouwen;Vwo;Barendrecht;2018/'19;130.0
7743;Totaal mannen en vrouwen;Vwo;Barendrecht;2019/'20;150.0
7744;Totaal mannen en vrouwen;Vwo;Barendrecht;2020/'21;140.0
7745;Totaal mannen en vrouwen;Vwo;Barendrecht;2021/'22;150.0
7746;Totaal mannen en vrouwen;Vwo;Barendrecht;2022/'23;130.0
7747;Totaal mannen en vrouwen;Vwo;Barendrecht;2023/'24;130.0
7748;Totaal mannen en vrouwen;Vwo;Barneveld;2011/'12;110.0
7749;Totaal mannen en vrouwen;Vwo;Barneveld;2012/'13;120.0
7750;Totaal mannen en vrouwen;Vwo;Barneveld;2013/'14;110.0
