ID;Geslacht;Leeftijd;Generatie;Perioden;AllochtonenBevolking_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;k_26EULanden_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
8147;Mannen en vrouwen;37 jaar;2e Generatie met 1 allochtone ouder;2050;17597;9399;1202;1720;1147;1497;873;1295;1665;8197;6083;936;570;609
8148;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2009;4198;1921;77;143;21;169;139;798;574;2277;600;89;1571;17
8149;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2010;4494;2352;78;204;19;284;126;754;887;2142;634;138;1357;13
8150;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2011;4662;2700;92;220;19;467;121;723;1057;1962;573;195;1177;17
8151;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2012;5114;3337;96;265;25;634;141;926;1250;1777;507;215;1038;18
8152;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2013;5936;4281;130;313;35;870;128;1300;1507;1655;514;220;906;16
8153;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2014;6882;5200;182;391;23;1046;152;1726;1680;1682;509;269;881;24
8154;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2015;7749;6100;179;482;53;1356;190;1678;2162;1649;506;262;855;25
8155;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2016;8793;7122;212;621;69;1597;246;1806;2570;1671;523;282;832;34
8156;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2017;9779;8113;244;709;77;1907;263;2046;2866;1666;533;273;834;26
8157;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2018;11407;9728;298;783;75;2221;323;2648;3380;1679;546;250;855;28
8158;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2019;12416;10808;300;894;89;2552;386;2831;3756;1607;521;254;796;37
8159;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2020;12130;10608;348;851;79;2727;376;2906;3320;1522;538;233;714;37
8160;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2021;12477;11074;379;923;105;2842;372;3018;3434;1404;488;191;689;36
8161;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2022;12630;11301;384;955;91;2955;398;3154;3365;1328;474;177;636;42
8162;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2023;12970;11694;439;1025;132;3117;409;3218;3354;1276;537;160;539;39
8163;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2024;13581;12271;495;1040;115;3335;434;3283;3569;1310;548;143;571;48
8164;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2025;14405;13165;537;1072;135;3667;479;3215;4060;1240;531;153;512;44
8165;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2026;15627;14387;574;1155;171;3992;528;3345;4623;1240;535;168;484;53
8166;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2027;16410;15149;635;1144;162;4365;605;3145;5093;1261;604;175;430;53
8167;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2028;17450;16160;731;1304;215;4643;670;3254;5344;1290;656;173;396;66
8168;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2029;17741;16484;797;1461;216;4674;690;3211;5435;1257;660;188;362;47
8169;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2030;18195;16830;851;1593;235;4983;692;3072;5404;1365;674;281;345;64
8170;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2031;18040;16657;895;1637;252;4821;664;3053;5336;1382;658;339;328;58
8171;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2032;18632;17006;1064;1867;238;4844;666;2928;5398;1626;673;616;276;60
8172;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2033;18378;16644;1109;2037;234;4779;652;2798;5036;1733;678;746;262;48
8173;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2034;18751;16957;1177;2106;237;4901;628;2705;5203;1795;741;742;253;59
8174;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2035;19290;17593;1287;2343;265;5089;621;2695;5294;1698;718;688;241;51
8175;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2036;19877;18085;1405;2599;250;5291;732;2620;5187;1792;726;785;228;52
8176;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2037;20325;18365;1558;2718;302;5389;781;2755;4863;1960;757;932;215;57
8177;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2038;21135;19010;1714;2931;339;5788;816;2624;4797;2125;838;1010;216;60
8178;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2039;20595;18460;1801;2916;334;5646;816;2501;4446;2135;815;1053;200;67
8179;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2040;20230;18127;1887;2860;317;5721;808;2368;4166;2103;833;1015;193;63
8180;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2041;20082;17924;1929;2851;329;5826;825;2235;3928;2157;890;1004;202;61
8181;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2042;19825;17619;1917;2965;333;5701;827;2124;3753;2206;961;971;198;76
8182;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2043;19371;17198;1851;2867;349;5695;808;1999;3629;2173;999;927;186;61
8183;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2044;19006;16691;1849;2927;350;5480;818;1913;3354;2314;1154;918;170;71
8184;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2045;18441;16027;1834;2899;366;5101;872;1786;3169;2414;1263;861;186;105
8185;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2046;18553;15802;1866;2999;390;4876;918;1701;3053;2752;1478;956;183;135
8186;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2047;18374;15502;1881;3067;401;4714;918;1601;2919;2872;1592;967;181;132
8187;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2048;18092;15125;1882;3080;406;4541;920;1515;2780;2967;1684;977;178;129
8188;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2049;17793;14745;1880;3069;414;4368;924;1437;2653;3048;1762;986;174;126
8189;Mannen en vrouwen;37 jaar;2e Generatie met 2 allochtone ouders;2050;17476;14358;1882;3052;420;4186;928;1366;2523;3117;1827;993;173;124
8190;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2009;58109;33037;3837;6167;1346;5780;2088;6194;7623;25072;13640;2840;7489;1103
8191;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2010;56728;32213;3020;5772;1359;5833;2231;6309;7691;24515;13749;2752;6913;1100
8192;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2011;56100;32234;3502;5827;1399;5720;2207;6075;7504;23867;13511;2962;6352;1042
8193;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2012;53823;31121;3195;5748;1386;5823;1997;5444;7527;22702;13120;2889;5688;1005
8194;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2013;53896;31316;3423;5573;1384;6159;1948;5269;7560;22581;13219;2934;5389;1040
8195;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2014;52750;30321;3528;5526;1471;6016;1941;5115;6726;22428;13291;2953;5159;1025
8196;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2015;52653;30044;3438;5599;1419;6039;1989;5097;6464;22608;13318;3041;5206;1044
8197;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2016;54338;31770;3569;5747;1481;6538;2098;5223;7113;22567;13557;2960;4953;1097
8198;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2017;55903;32667;3740;6231;1548;6356;2162;5263;7366;23236;13936;2969;5138;1194
8199;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2018;56555;33278;3734;6401;1647;6617;2212;5357;7309;23276;14081;2951;4996;1248
8200;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2019;58407;34479;4085;6815;1660;6511;2392;5604;7413;23929;14450;3058;5114;1307
8201;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2020;59485;35575;4181;7333;1735;6591;2416;5671;7647;23910;14576;3104;4813;1417
8202;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2021;59620;35963;4592;7543;1760;6583;2496;5994;6996;23655;14593;3130;4448;1484
8203;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2022;60218;36550;4802;7737;1801;6553;2535;6137;6984;23669;14635;3230;4297;1508
8204;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2023;61364;37423;5006;7902;1897;6590;2608;6352;7070;23941;14852;3317;4131;1641
8205;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2024;61384;37323;4820;7969;2004;6577;2663;6393;6897;24061;15049;3388;3941;1682
8206;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2025;61983;37520;4800;8132;2063;6445;2736;6443;6902;24464;15285;3483;3942;1754
8207;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2026;62765;38301;4745;8286;2141;6766;2823;6317;7224;24464;15404;3571;3691;1799
8208;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2027;64501;39775;4813;8581;2246;7047;2911;6427;7751;24727;15694;3677;3482;1874
8209;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2028;65599;40892;4928;8797;2295;7267;3054;6347;8204;24707;15839;3743;3253;1870
8210;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2029;67328;42291;5146;9118;2447;7504;3240;6483;8351;25038;16124;3835;3099;1980
8211;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2030;67900;42642;5227;9381;2446;7503;3256;6369;8462;25257;16468;3906;2938;1945
8212;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2031;68550;43367;5367;9678;2536;7754;3333;6188;8515;25182;16527;3973;2718;1965
8213;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2032;68552;43382;5470;9811;2598;7605;3313;6132;8454;25169;16687;4007;2507;1969
8214;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2033;69462;44073;5681;10096;2626;7671;3428;5971;8598;25391;16815;4302;2308;1965
8215;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2034;69432;43975;5756;10378;2644;7566;3435;5930;8269;25457;16982;4453;2111;1911
8216;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2035;70204;44650;5839;10531;2760;7750;3389;5903;8478;25554;17220;4449;2000;1886
8217;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2036;71351;45805;6047;10855;2797;7925;3406;6057;8717;25546;17401;4428;1839;1878
8218;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2037;72530;46668;6206;11164;2865;8209;3516;5980;8726;25861;17620;4559;1802;1880
8219;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2038;73428;47211;6401;11346;2909;8330;3577;6173;8474;26216;17942;4703;1688;1883
8220;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2039;75004;48428;6608;11666;3028;8848;3595;6151;8532;26576;18275;4781;1693;1827
8221;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2040;75124;48490;6722;11763;3081;8820;3676;6123;8304;26634;18268;4943;1567;1856
8222;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2041;75286;48546;6838;11817;3129;8953;3733;5928;8148;26741;18503;4889;1554;1794
8223;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2042;75326;48473;6867;11866;3166;9165;3691;5720;7998;26854;18622;4931;1549;1750
8224;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2043;75337;48386;6868;12089;3198;9168;3651;5521;7891;26950;18709;4936;1521;1785
8225;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2044;75011;48234;6791;12098;3283;9226;3669;5302;7865;26777;18736;4916;1467;1657
8226;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2045;74787;47949;6785;12251;3327;9044;3695;5209;7638;26838;18819;4937;1403;1678
8227;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2046;74520;47542;6775;12270;3352;8830;3782;5066;7466;26979;18999;4848;1409;1722
8228;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2047;75105;47263;6815;12454;3410;8579;3819;4900;7285;27841;19645;5023;1362;1813
8229;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2048;75412;47024;6869;12613;3459;8421;3838;4739;7084;28388;20166;5060;1348;1813
8230;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2049;75499;46657;6892;12685;3497;8242;3856;4601;6883;28842;20600;5094;1341;1806
8231;Mannen en vrouwen;38 jaar;Totaal 1e en 2e generatie allochtonen;2050;75499;46265;6918;12726;3541;8044;3872;4480;6686;29234;20974;5128;1330;1802
8232;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2009;41814;30202;3688;5917;1239;5610;1522;5074;7151;11612;7460;2596;596;960
8233;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2010;40671;28865;2817;5511;1248;5557;1665;5052;7016;11806;7842;2421;601;942
8234;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2011;40344;28354;3276;5495;1290;5306;1629;4838;6520;11991;8010;2547;568;866
8235;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2012;39197;27055;2973;5379;1275;5241;1501;4310;6375;12142;8344;2429;550;820
8236;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2013;38982;26540;3166;5157;1257;5414;1410;3922;6214;12442;8640;2437;557;809
8237;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2014;37265;24561;3236;5058;1300;5025;1436;3363;5144;12704;8941;2428;549;785
8238;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2015;36187;23282;3076;5039;1261;4855;1446;2905;4700;12905;9125;2458;540;783
8239;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2016;37012;23897;3159;5078;1278;5059;1475;2988;4858;13115;9382;2386;558;788
8240;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2017;37087;23621;3266;5372;1304;4629;1458;2883;4709;13466;9712;2417;539;798
8241;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2018;36645;23041;3195;5436;1365;4538;1490;2676;4341;13603;9894;2379;538;792
8242;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2019;36271;22361;3435;5715;1369;4117;1582;2222;3921;13911;10093;2472;541;805
8243;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2020;36336;22163;3459;6058;1393;3847;1556;2092;3759;14173;10276;2560;521;816
8244;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2021;37017;22586;3804;6317;1435;3650;1582;2285;3513;14430;10446;2615;545;824
8245;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2022;37330;22648;3949;6410;1445;3516;1621;2316;3390;14683;10538;2774;539;832
8246;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2023;37989;23042;4093;6527;1490;3435;1654;2320;3524;14947;10670;2899;539;839
8247;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2024;37590;22445;3841;6496;1547;3213;1710;2276;3362;15145;10743;2985;568;848
8248;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2025;37016;21679;3703;6558;1571;2894;1686;2146;3122;15337;10848;3076;557;856
8249;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2026;36979;21452;3564;6672;1581;2873;1707;2099;2957;15527;10947;3162;554;864
8250;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2027;37181;21487;3569;6857;1630;2793;1745;2037;2856;15695;11032;3230;564;869
8251;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2028;37406;21568;3554;7001;1663;2642;1822;2083;2803;15838;11112;3277;569;879
8252;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2029;37350;21348;3566;7135;1696;2541;1840;1943;2626;16002;11199;3349;568;886
8253;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2030;37368;21242;3564;7218;1701;2483;1860;1870;2546;16126;11285;3375;571;895
8254;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2031;37482;21274;3579;7322;1716;2383;1909;1830;2537;16208;11391;3345;570;902
8255;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2032;37475;21216;3600;7359;1738;2352;1951;1741;2475;16259;11499;3274;576;910
8256;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2033;37646;21290;3610;7438;1758;2315;1999;1674;2495;16357;11614;3248;577;918
8257;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2034;37843;21379;3635;7439;1792;2313;2023;1711;2468;16464;11737;3222;578;927
8258;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2035;38155;21539;3652;7524;1803;2328;2038;1733;2461;16616;11876;3226;578;936
8259;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2036;38355;21625;3702;7534;1830;2289;2032;1765;2473;16730;11996;3211;580;943
8260;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2037;38300;21465;3701;7485;1839;2261;2030;1710;2438;16835;12117;3185;579;954
8261;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2038;38374;21454;3710;7518;1850;2240;2021;1717;2397;16919;12236;3141;580;962
8262;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2039;38470;21441;3718;7547;1881;2220;2007;1697;2371;17029;12354;3124;580;971
8263;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2040;38586;21436;3718;7570;1884;2210;1987;1699;2367;17150;12466;3122;580;981
8264;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2041;38788;21509;3741;7636;1903;2195;1989;1679;2366;17280;12578;3131;581;990
8265;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2042;39009;21594;3763;7686;1916;2206;2003;1682;2338;17416;12696;3142;579;998
8266;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2043;39194;21645;3785;7728;1937;2167;2015;1687;2326;17549;12801;3160;580;1009
8267;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2044;39467;21789;3813;7801;1958;2158;2034;1693;2332;17678;12913;3167;579;1018
8268;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2045;39697;21899;3839;7862;1967;2161;2048;1699;2322;17798;13012;3182;579;1025
8269;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2046;39833;21943;3832;7885;1975;2158;2060;1702;2330;17890;13090;3186;579;1035
8270;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2047;39959;21992;3844;7906;1981;2163;2071;1707;2320;17966;13150;3195;579;1043
8271;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2048;40104;22052;3856;7931;1991;2166;2082;1707;2319;18052;13216;3205;579;1051
8272;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2049;40254;22123;3869;7960;2002;2170;2092;1709;2320;18131;13279;3215;579;1057
8273;Mannen en vrouwen;38 jaar;Allochtonen 1e generatie;2050;40395;22190;3882;7991;2013;2173;2101;1710;2321;18205;13337;3225;579;1064
8274;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2009;16295;2835;149;250;107;170;566;1120;472;13460;6180;244;6893;143
8275;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2010;16057;3348;203;261;111;276;566;1257;675;12709;5907;331;6312;158
8276;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2011;15756;3880;226;332;109;414;578;1237;984;11876;5501;415;5784;176
8277;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2012;14626;4066;222;369;111;582;496;1134;1152;10560;4776;460;5138;185
8278;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2013;14914;4776;257;416;127;745;538;1347;1346;10139;4579;497;4832;231
8279;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2014;15485;5760;292;468;171;991;505;1752;1582;9724;4350;525;4610;240
8280;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2015;16466;6762;362;560;158;1184;543;2192;1764;9703;4193;583;4666;261
8281;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2016;17326;7873;410;669;203;1479;623;2235;2255;9452;4175;574;4395;309
8282;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2017;18816;9046;474;859;244;1727;704;2380;2657;9770;4224;552;4599;396
8283;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2018;19910;10237;539;965;282;2079;722;2681;2968;9673;4187;572;4458;456
8284;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2019;22136;12118;650;1100;291;2394;810;3382;3492;10018;4357;586;4573;502
8285;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2020;23149;13412;722;1275;342;2744;860;3579;3888;9737;4300;544;4292;601
8286;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2021;22603;13377;788;1226;325;2933;914;3709;3483;9225;4147;515;3903;660
8287;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2022;22888;13902;853;1327;356;3037;914;3821;3594;8986;4097;456;3758;676
8288;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2023;23375;14381;913;1375;407;3155;954;4032;3546;8994;4182;418;3592;802
8289;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2024;23794;14878;979;1473;457;3364;953;4117;3535;8916;4306;403;3373;834
8290;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2025;24967;15841;1097;1574;492;3551;1050;4297;3780;9127;4437;407;3385;898
8291;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2026;25786;16849;1181;1614;560;3893;1116;4218;4267;8937;4457;409;3137;935
8292;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2027;27320;18288;1244;1724;616;4254;1166;4390;4895;9032;4662;447;2918;1005
8293;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2028;28193;19324;1374;1796;632;4625;1232;4264;5401;8869;4727;466;2684;991
8294;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2029;29978;20943;1580;1983;751;4963;1400;4540;5725;9036;4925;486;2531;1094
8295;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2030;30532;21400;1663;2163;745;5020;1396;4499;5916;9131;5183;531;2367;1050
8296;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2031;31068;22093;1788;2356;820;5371;1424;4358;5978;8974;5136;628;2148;1063
8297;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2032;31077;22166;1870;2452;860;5253;1362;4391;5979;8910;5188;733;1931;1059
8298;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2033;31816;22783;2071;2658;868;5356;1429;4297;6103;9034;5201;1054;1731;1047
8299;Mannen en vrouwen;38 jaar;Totaal 2e generatie;2034;31589;22596;2121;2939;852;5253;1412;4219;5801;8993;5245;1231;1533;984
