ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;Arbeidsduur;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
8715;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2010;0.0;0.0;;;;0.0
8716;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2011;0.0;0.0;;;;0.0
8717;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2012;0.0;0.0;;;;0.0
8718;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2013;0.0;0.0;;;;0.0
8719;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Minder dan 20 uur per week;2014;0.0;0.0;;;;0.0
8720;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2005;0.0;0.0;;;;0.0
8721;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2006;0.0;0.0;;;;0.0
8722;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2007;0.0;0.0;;;;0.0
8723;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2008;0.0;0.0;;;;0.0
8724;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2009;0.0;0.0;;;;0.0
8725;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2010;0.0;0.0;;;;0.0
8726;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2011;0.0;0.0;;;;0.0
8727;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2012;0.0;0.0;;;;0.0
8728;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2013;0.0;0.0;;;;0.0
8729;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);12 tot 20 uur per week;2014;0.0;0.0;;;;0.0
8730;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2005;0.0;0.0;;;;0.0
8731;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2006;0.0;0.0;;;;0.0
8732;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2007;0.0;0.0;;;;0.0
8733;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2008;0.0;0.0;;;;0.0
8734;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2009;0.0;0.0;;;;0.0
8735;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2010;0.0;0.0;;;;0.0
8736;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2011;0.0;0.0;;;;0.0
8737;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2012;0.0;0.0;;;;0.0
8738;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2013;0.0;0.0;;;;0.0
8739;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);20 tot 35 uur per week;2014;0.0;0.0;;;;0.0
8740;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Voltijd;2005;0.0;0.0;;;;0.0
8741;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Voltijd;2006;1.0;0.0;;;;0.0
8742;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Voltijd;2007;0.0;0.0;;;;0.0
8743;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Voltijd;2008;0.0;0.0;;;;0.0
8744;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Voltijd;2009;1.0;0.0;;;;0.0
8745;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Voltijd;2010;0.0;0.0;;;;0.0
8746;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Voltijd;2011;1.0;0.0;;;;0.0
8747;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Voltijd;2012;1.0;0.0;;;;1.0
8748;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Voltijd;2013;1.0;0.0;;;;0.0
8749;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Zelfstandige zonder personeel (zzp);Voltijd;2014;0.0;0.0;;;;0.0
8750;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Totaal;2005;0.0;0.0;;;;0.0
8751;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Totaal;2006;0.0;0.0;;;;0.0
8752;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Totaal;2007;0.0;0.0;;;;0.0
8753;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Totaal;2008;0.0;0.0;;;;0.0
8754;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Totaal;2009;0.0;0.0;;;;0.0
8755;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Totaal;2010;0.0;0.0;;;;0.0
8756;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Totaal;2011;0.0;0.0;;;;0.0
8757;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Totaal;2012;0.0;0.0;;;;0.0
8758;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Totaal;2013;0.0;0.0;;;;0.0
8759;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Totaal;2014;0.0;0.0;;;;0.0
8760;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Deeltijd;2005;0.0;0.0;;;;0.0
8761;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Deeltijd;2006;0.0;0.0;;;;0.0
8762;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Deeltijd;2007;0.0;0.0;;;;0.0
8763;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Deeltijd;2008;0.0;0.0;;;;0.0
8764;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Deeltijd;2009;0.0;0.0;;;;0.0
8765;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Deeltijd;2010;0.0;0.0;;;;0.0
8766;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Deeltijd;2011;0.0;0.0;;;;0.0
8767;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Deeltijd;2012;0.0;0.0;;;;0.0
8768;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Deeltijd;2013;0.0;0.0;;;;0.0
8769;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Deeltijd;2014;0.0;0.0;;;;0.0
8770;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 12 uur per week;2005;0.0;0.0;;;;0.0
8771;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 12 uur per week;2006;0.0;0.0;;;;0.0
8772;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 12 uur per week;2007;0.0;0.0;;;;0.0
8773;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 12 uur per week;2008;0.0;0.0;;;;0.0
8774;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 12 uur per week;2009;0.0;0.0;;;;0.0
8775;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 12 uur per week;2010;0.0;0.0;;;;0.0
8776;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 12 uur per week;2011;0.0;0.0;;;;0.0
8777;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 12 uur per week;2012;0.0;0.0;;;;0.0
8778;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 12 uur per week;2013;0.0;0.0;;;;0.0
8779;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 12 uur per week;2014;0.0;0.0;;;;0.0
8780;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 20 uur per week;2005;0.0;0.0;;;;0.0
8781;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 20 uur per week;2006;0.0;0.0;;;;0.0
8782;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 20 uur per week;2007;0.0;0.0;;;;0.0
8783;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 20 uur per week;2008;0.0;0.0;;;;0.0
8784;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 20 uur per week;2009;0.0;0.0;;;;0.0
8785;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 20 uur per week;2010;0.0;0.0;;;;0.0
8786;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 20 uur per week;2011;0.0;0.0;;;;0.0
8787;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 20 uur per week;2012;0.0;0.0;;;;0.0
8788;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 20 uur per week;2013;0.0;0.0;;;;0.0
8789;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Minder dan 20 uur per week;2014;0.0;0.0;;;;0.0
8790;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;12 tot 20 uur per week;2005;0.0;0.0;;;;0.0
8791;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;12 tot 20 uur per week;2006;0.0;0.0;;;;0.0
8792;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;12 tot 20 uur per week;2007;0.0;0.0;;;;0.0
8793;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;12 tot 20 uur per week;2008;0.0;0.0;;;;0.0
8794;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;12 tot 20 uur per week;2009;0.0;0.0;;;;0.0
8795;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;12 tot 20 uur per week;2010;0.0;0.0;;;;0.0
8796;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;12 tot 20 uur per week;2011;0.0;0.0;;;;0.0
8797;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;12 tot 20 uur per week;2012;0.0;0.0;;;;0.0
8798;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;12 tot 20 uur per week;2013;0.0;0.0;;;;0.0
8799;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;12 tot 20 uur per week;2014;0.0;0.0;;;;0.0
8800;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;20 tot 35 uur per week;2005;0.0;0.0;;;;0.0
8801;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;20 tot 35 uur per week;2006;0.0;0.0;;;;0.0
8802;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;20 tot 35 uur per week;2007;0.0;0.0;;;;0.0
8803;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;20 tot 35 uur per week;2008;0.0;0.0;;;;0.0
8804;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;20 tot 35 uur per week;2009;0.0;0.0;;;;0.0
8805;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;20 tot 35 uur per week;2010;0.0;0.0;;;;0.0
8806;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;20 tot 35 uur per week;2011;0.0;0.0;;;;0.0
8807;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;20 tot 35 uur per week;2012;0.0;0.0;;;;0.0
8808;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;20 tot 35 uur per week;2013;0.0;0.0;;;;0.0
8809;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;20 tot 35 uur per week;2014;0.0;0.0;;;;0.0
8810;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Voltijd;2005;0.0;0.0;;;;0.0
8811;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Voltijd;2006;0.0;0.0;;;;0.0
8812;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Voltijd;2007;0.0;0.0;;;;0.0
8813;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Voltijd;2008;0.0;0.0;;;;0.0
8814;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Voltijd;2009;0.0;0.0;;;;0.0
8815;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Voltijd;2010;0.0;0.0;;;;0.0
8816;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Voltijd;2011;0.0;0.0;;;;0.0
8817;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Voltijd;2012;0.0;0.0;;;;0.0
8818;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Voltijd;2013;0.0;0.0;;;;0.0
8819;Totaal mannen en vrouwen;Migratieachtergrond : onbekend;Positie in de werkkring onbekend;Voltijd;2014;0.0;0.0;;;;0.0
8820;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Totaal;2005;2055.0;2025.0;22.8;20.0;20.5;29.0
8821;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Totaal;2006;2050.0;2025.0;23.4;20.6;21.6;24.0
8822;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Totaal;2007;2078.0;2053.0;23.5;21.0;23.0;24.0
8823;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Totaal;2008;2152.0;2122.0;23.9;21.7;23.5;29.0
8824;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Totaal;2009;2114.0;2078.0;23.9;22.1;23.4;35.0
8825;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Totaal;2010;2023.0;1988.0;24.4;22.5;23.6;35.0
8826;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Totaal;2011;2076.0;2038.0;25.9;23.6;24.2;38.0
8827;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Totaal;2012;2018.0;1977.0;25.4;23.4;24.1;41.0
8828;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Totaal;2013;1816.0;1766.0;24.8;23.0;24.3;51.0
8829;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Totaal;2014;1768.0;1702.0;25.4;23.5;25.3;66.0
8830;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Deeltijd;2005;1038.0;1025.0;10.7;11.2;20.5;12.0
8831;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Deeltijd;2006;1034.0;1024.0;10.8;11.3;21.4;10.0
8832;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Deeltijd;2007;1076.0;1065.0;11.1;11.7;23.0;11.0
8833;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Deeltijd;2008;1112.0;1099.0;11.4;12.1;23.6;13.0
8834;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Deeltijd;2009;1112.0;1097.0;11.5;12.4;23.2;15.0
8835;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Deeltijd;2010;1083.0;1064.0;11.9;13.0;23.4;18.0
8836;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Deeltijd;2011;1103.0;1082.0;12.8;13.8;24.0;20.0
8837;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Deeltijd;2012;1105.0;1082.0;12.5;13.6;23.8;23.0
8838;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Deeltijd;2013;1048.0;1017.0;12.6;13.6;24.1;31.0
8839;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Deeltijd;2014;1013.0;974.0;12.7;13.6;24.9;39.0
8840;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 12 uur per week;2005;407.0;402.0;3.4;4.9;20.1;5.0
8841;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 12 uur per week;2006;409.0;405.0;3.5;5.1;21.1;4.0
8842;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 12 uur per week;2007;419.0;415.0;3.6;5.5;23.2;5.0
8843;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 12 uur per week;2008;418.0;413.0;3.7;5.5;24.0;5.0
8844;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 12 uur per week;2009;420.0;414.0;3.5;5.7;23.6;5.0
8845;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 12 uur per week;2010;410.0;403.0;3.6;5.9;23.7;7.0
8846;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 12 uur per week;2011;409.0;400.0;3.8;6.1;24.1;9.0
8847;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 12 uur per week;2012;425.0;416.0;3.9;6.5;24.0;9.0
8848;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 12 uur per week;2013;416.0;402.0;3.8;6.3;24.0;14.0
8849;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 12 uur per week;2014;413.0;396.0;3.9;6.2;25.2;17.0
8850;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 20 uur per week;2005;622.0;614.0;5.5;6.8;20.1;8.0
8851;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 20 uur per week;2006;621.0;615.0;5.4;6.9;21.1;5.0
8852;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 20 uur per week;2007;647.0;640.0;5.6;7.2;22.9;7.0
8853;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 20 uur per week;2008;653.0;646.0;5.7;7.4;23.6;7.0
8854;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 20 uur per week;2009;640.0;632.0;5.5;7.5;23.2;7.0
8855;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 20 uur per week;2010;625.0;615.0;5.7;7.8;23.4;10.0
8856;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 20 uur per week;2011;631.0;619.0;6.1;8.3;23.8;12.0
8857;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 20 uur per week;2012;638.0;625.0;6.1;8.4;23.8;13.0
8858;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 20 uur per week;2013;610.0;592.0;5.9;8.2;23.9;18.0
8859;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;Minder dan 20 uur per week;2014;601.0;578.0;6.0;8.2;24.8;23.0
8860;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;12 tot 20 uur per week;2005;215.0;212.0;9.3;10.4;20.0;3.0
8861;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;12 tot 20 uur per week;2006;211.0;210.0;9.2;10.3;21.2;1.0
8862;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;12 tot 20 uur per week;2007;227.0;225.0;9.2;10.5;22.3;2.0
8863;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;12 tot 20 uur per week;2008;235.0;233.0;9.2;10.8;22.9;2.0
8864;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;12 tot 20 uur per week;2009;220.0;218.0;9.2;11.1;22.5;2.0
8865;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;12 tot 20 uur per week;2010;214.0;212.0;9.7;11.6;22.8;3.0
8866;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;12 tot 20 uur per week;2011;222.0;219.0;10.3;12.2;23.2;3.0
8867;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;12 tot 20 uur per week;2012;214.0;209.0;10.3;12.2;23.4;4.0
8868;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;12 tot 20 uur per week;2013;194.0;189.0;10.5;12.2;23.5;4.0
8869;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;12 tot 20 uur per week;2014;189.0;183.0;10.5;12.4;24.1;6.0
8870;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;20 tot 35 uur per week;2005;416.0;411.0;18.6;17.7;21.1;4.0
8871;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;20 tot 35 uur per week;2006;413.0;408.0;19.0;17.9;21.8;5.0
8872;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;20 tot 35 uur per week;2007;430.0;425.0;19.3;18.4;23.1;4.0
8873;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;20 tot 35 uur per week;2008;459.0;453.0;19.5;18.8;23.7;6.0
8874;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;20 tot 35 uur per week;2009;473.0;465.0;19.6;19.1;23.2;7.0
8875;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;20 tot 35 uur per week;2010;458.0;449.0;20.4;20.0;23.5;8.0
8876;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;20 tot 35 uur per week;2011;472.0;463.0;21.7;21.1;24.2;8.0
8877;Totaal mannen en vrouwen;Onderwijsniveau: laag onderwijs;Totaal;20 tot 35 uur per week;2012;467.0;457.0;21.3;20.6;23.9;10.0
