ID;Geslacht;Leeftijd;DoodsoorzakenUitgebreideLijst;Perioden;Overledenen_1
8413;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2009;164
8414;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2010;150
8415;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2011;176
8416;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2012;181
8417;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2013;291
8418;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2014;298
8419;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2015;259
8420;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2016;261
8421;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2017;245
8422;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2018;317
8423;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2019;331
8424;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2020;329
8425;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2021;345
8426;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2022;353
8427;Totaal mannen en vrouwen;Totaal alle leeftijden;D37 Neopl. met onzeker gedrag mondholt..;2023;354
8428;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;1996;87
8429;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;1997;69
8430;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;1998;82
8431;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;1999;84
8432;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2000;100
8433;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2001;142
8434;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2002;139
8435;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2003;153
8436;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2004;158
8437;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2005;101
8438;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2006;76
8439;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2007;110
8440;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2008;76
8441;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2009;86
8442;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2010;91
8443;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2011;74
8444;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2012;86
8445;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2013;175
8446;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2014;170
8447;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2015;95
8448;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2016;114
8449;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2017;114
8450;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2018;136
8451;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2019;114
8452;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2020;155
8453;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2021;146
8454;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2022;145
8455;Totaal mannen en vrouwen;Totaal alle leeftijden;D38 Neopl. met onzeker gedrag middenoo..;2023;137
8456;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;1996;6
8457;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;1997;4
8458;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;1998;5
8459;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;1999;6
8460;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2000;9
8461;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2001;12
8462;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2002;9
8463;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2003;16
8464;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2004;17
8465;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2005;10
8466;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2006;12
8467;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2007;11
8468;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2008;7
8469;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2009;6
8470;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2010;6
8471;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2011;11
8472;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2012;8
8473;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2013;15
8474;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2014;12
8475;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2015;11
8476;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2016;19
8477;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2017;7
8478;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2018;8
8479;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2019;11
8480;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2020;23
8481;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2021;9
8482;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2022;16
8483;Totaal mannen en vrouwen;Totaal alle leeftijden;D39 Neopl. met onzeker gedrag vrw. ges..;2023;11
8484;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;1996;1
8485;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;1997;1
8486;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;1998;2
8487;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;1999;0
8488;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2000;0
8489;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2001;1
8490;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2002;1
8491;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2003;1
8492;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2004;2
8493;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2005;0
8494;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2006;0
8495;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2007;0
8496;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2008;0
8497;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2009;1
8498;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2010;0
8499;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2011;0
8500;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2012;0
8501;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2013;2
8502;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2014;3
8503;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2015;1
8504;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2016;0
8505;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2017;3
8506;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2018;3
8507;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2019;0
8508;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2020;0
8509;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2021;3
8510;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2022;2
8511;Totaal mannen en vrouwen;Totaal alle leeftijden;D40 Neopl. met onzeker gedrag mnl. ges..;2023;1
8512;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;1996;27
8513;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;1997;17
8514;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;1998;21
8515;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;1999;23
8516;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2000;22
8517;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2001;46
8518;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2002;73
8519;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2003;70
8520;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2004;56
8521;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2005;28
8522;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2006;30
8523;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2007;44
8524;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2008;48
8525;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2009;44
8526;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2010;53
8527;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2011;45
8528;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2012;64
8529;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2013;101
8530;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2014;103
8531;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2015;72
8532;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2016;95
8533;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2017;92
8534;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2018;116
8535;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2019;110
8536;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2020;116
8537;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2021;141
8538;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2022;122
8539;Totaal mannen en vrouwen;Totaal alle leeftijden;D41 Neopl. met onzeker gedrag nier/uri..;2023;115
8540;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;1996;9
8541;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;1997;10
8542;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;1998;2
8543;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;1999;7
8544;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2000;2
8545;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2001;1
8546;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2002;3
8547;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2003;4
8548;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2004;4
8549;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2005;1
8550;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2006;1
8551;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2007;3
8552;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2008;0
8553;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2009;0
8554;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2010;0
8555;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2011;0
8556;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2012;0
8557;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2013;0
8558;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2014;0
8559;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2015;0
8560;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2016;2
8561;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2017;0
8562;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2018;0
8563;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2019;1
8564;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2020;1
8565;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2021;2
8566;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2022;1
8567;Totaal mannen en vrouwen;Totaal alle leeftijden;D42 Neopl. met onzeker gedrag meningen..;2023;0
8568;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;1996;254
8569;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;1997;151
8570;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;1998;147
8571;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;1999;155
8572;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2000;235
8573;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2001;359
8574;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2002;484
8575;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2003;490
8576;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2004;402
8577;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2005;190
8578;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2006;166
8579;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2007;181
8580;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2008;202
8581;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2009;204
8582;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2010;234
8583;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2011;237
8584;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2012;241
8585;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2013;470
8586;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2014;464
8587;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2015;337
8588;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2016;319
8589;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2017;313
8590;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2018;377
8591;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2019;391
8592;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2020;443
8593;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2021;437
8594;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2022;366
8595;Totaal mannen en vrouwen;Totaal alle leeftijden;D43 Neopl. met onzeker gedrag hersenen..;2023;374
8596;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;1996;13
8597;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;1997;9
8598;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;1998;13
8599;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;1999;13
8600;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;2000;13
8601;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;2001;11
8602;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;2002;18
8603;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;2003;21
8604;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;2004;13
8605;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;2005;12
8606;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;2006;9
8607;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;2007;15
8608;Totaal mannen en vrouwen;Totaal alle leeftijden;D44 Neopl. met onzeker gedrag endocrie..;2008;14
