ID;Afstudeerrichting;LeeftijdEnHerkomst;Geslacht;Peilmoment;Perioden;TotaalGeslaagden_1;GeslaagdenMetWerk_2;Werknemers_3;k_0105ABLandbouwEnVisserij_4;k_1045CFNijverheid_5;k_5052GHandel_6;k_55HHoreca_7;k_6064IVervoerEnCommunicatie_8;k_6567JFinancieleInstellingen_9;k_7074K1ZakDienstExclUitzendbranch_10;k_745K2Uitzendbranche_11;k_75LOpenbaarBestuur_12;k_80KOnderwijs_13;k_85NGezondheidsEnWelzijnszorg_14;k_90OCultuurEnOvDienstenIncl99_15;k_95PParticuliereHuishoudens_16;BedrijfstakSBIOnbekend_17;GemiddeldDagloonVanWerknemers_18;k_0105ABLandbouwEnVisserij_19;k_1045CFNijverheid_20;k_5052GHandel_21;k_55HHoreca_22;k_6064IVervoerEnCommunicatie_23;k_6567JFinancieleInstellingen_24;k_7074K1ZakDienstExclUitzendbranch_25;k_745K2Uitzendbranche_26;k_75LOpenbaarBestuur_27;k_80KOnderwijs_28;k_85NGezondheidsEnWelzijnszorg_29;k_90OCultuurEnOvDienstenIncl99_30;k_95PParticuliereHuishoudens_31;BedrijfstakSBIOnbekend_32;Zelfstandigen_33;k_0105ABLandbouwEnVisserij_34;k_1045CFNijverheid_35;k_5052GHandel_36;k_55HHoreca_37;k_6064IVervoerEnCommunicatie_38;k_6567JFinancieleInstellingen_39;k_7074K1ZakDienstExclUitzendbranch_40;k_745K2Uitzendbranche_41;k_75LOpenbaarBestuur_42;k_80KOnderwijs_43;k_85NGezondheidsEnWelzijnszorg_44;k_90OCultuurEnOvDienstenIncl99_45;k_95PParticuliereHuishoudens_46;BedrijfstakSBIOnbekend_47;GeslaagdenMetEenUitkering_48;Arbeidsongeschiktheidsuitkering_49;Bijstandsuitkering_50;Werkloosheidsuitkering_51;GeslaagdenDieVerderStuderen_52;VoltijdHogerOnderwijs_53;DeeltijdHogerOnderwijs_54;GeslaagdenMetAndereArbeidsmarktpos_55
6642;Gezondheid (wo);27 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;400.0;220.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;30.0;140.0;10.0;0.0;;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;80.0;80.0;0.0;90.0
6643;Gezondheid (wo);27 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;390.0;190.0;180.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;20.0;130.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;70.0;70.0;0.0;120.0
6644;Gezondheid (wo);27 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;350.0;180.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0;130.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0;0.0;80.0;80.0;0.0;90.0
6645;Gezondheid (wo);27 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;400.0;240.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;20.0;150.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;60.0;60.0;0.0;90.0
6646;Gezondheid (wo);27 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;390.0;250.0;240.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;10.0;170.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;50.0;50.0;0.0;80.0
6647;Gezondheid (wo);27 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6648;Gezondheid (wo);27 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;400.0;300.0;280.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;10.0;10.0;20.0;190.0;40.0;0.0;0.0;;;;;;;;;;;;;;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;70.0
6649;Gezondheid (wo);27 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6650;Gezondheid (wo);27 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6651;Gezondheid (wo);27 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;170.0;90.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;60.0;0.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;40.0;0.0;40.0
6652;Gezondheid (wo);27 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;170.0;80.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;60.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;30.0;30.0;0.0;50.0
6653;Gezondheid (wo);27 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;190.0;90.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;60.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;50.0;0.0;40.0
6654;Gezondheid (wo);27 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;170.0;100.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;70.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;40.0
6655;Gezondheid (wo);27 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;170.0;120.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;80.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;30.0
6656;Gezondheid (wo);27 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6657;Gezondheid (wo);27 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;170.0;130.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;30.0
6658;Gezondheid (wo);27 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6659;Gezondheid (wo);27 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6660;Gezondheid (wo);27 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;230.0;130.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;20.0;90.0;0.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;40.0;40.0;0.0;50.0
6661;Gezondheid (wo);27 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;220.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;70.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;40.0;40.0;0.0;70.0
6662;Gezondheid (wo);27 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;170.0;90.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;70.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;50.0
6663;Gezondheid (wo);27 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;230.0;140.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;80.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;40.0;40.0;0.0;50.0
6664;Gezondheid (wo);27 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;220.0;140.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;100.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;50.0
6665;Gezondheid (wo);27 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6666;Gezondheid (wo);27 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;230.0;170.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;100.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;40.0
6667;Gezondheid (wo);27 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6668;Gezondheid (wo);27 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6669;Gezondheid (wo);28 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;230.0;130.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;90.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;40.0;40.0;0.0;60.0
6670;Gezondheid (wo);28 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;260.0;130.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;90.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;50.0;50.0;0.0;70.0
6671;Gezondheid (wo);28 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;220.0;140.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;110.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;40.0;0.0;50.0
6672;Gezondheid (wo);28 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;230.0;150.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;90.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;60.0
6673;Gezondheid (wo);28 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;260.0;170.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;120.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;40.0;40.0;0.0;50.0
6674;Gezondheid (wo);28 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6675;Gezondheid (wo);28 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;230.0;160.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;100.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;60.0
6676;Gezondheid (wo);28 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6677;Gezondheid (wo);28 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6678;Gezondheid (wo);28 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;110.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;30.0
6679;Gezondheid (wo);28 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;120.0;60.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;40.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;40.0
6680;Gezondheid (wo);28 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;110.0;70.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;20.0
6681;Gezondheid (wo);28 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;110.0;70.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;40.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;20.0
6682;Gezondheid (wo);28 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;120.0;80.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;20.0
6683;Gezondheid (wo);28 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6684;Gezondheid (wo);28 jaar;Mannen;Na 2 1/2 jaar;Cohort 1997/'98;110.0;70.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;30.0
6685;Gezondheid (wo);28 jaar;Mannen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6686;Gezondheid (wo);28 jaar;Mannen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6687;Gezondheid (wo);28 jaar;Vrouwen;Na 1/2 jaar;Cohort 1997/'98;130.0;80.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;60.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;20.0;20.0;0.0;30.0
6688;Gezondheid (wo);28 jaar;Vrouwen;Na 1/2 jaar;Cohort 1998/'99;140.0;70.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;50.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;30.0;30.0;0.0;40.0
6689;Gezondheid (wo);28 jaar;Vrouwen;Na 1/2 jaar;Cohort 1999/'00;110.0;70.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;20.0
6690;Gezondheid (wo);28 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1997/'98;130.0;80.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;40.0
6691;Gezondheid (wo);28 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1998/'99;140.0;90.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;70.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;20.0
6692;Gezondheid (wo);28 jaar;Vrouwen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6693;Gezondheid (wo);28 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1997/'98;130.0;90.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;30.0
6694;Gezondheid (wo);28 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6695;Gezondheid (wo);28 jaar;Vrouwen;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6696;Gezondheid (wo);29 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1997/'98;170.0;70.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;50.0;0.0;0.0;;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;40.0;40.0;0.0;50.0
6697;Gezondheid (wo);29 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1998/'99;140.0;70.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;50.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;20.0;20.0;0.0;50.0
6698;Gezondheid (wo);29 jaar;Totaal geslacht;Na 1/2 jaar;Cohort 1999/'00;130.0;80.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;60.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;30.0
6699;Gezondheid (wo);29 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1997/'98;170.0;100.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;60.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;40.0
6700;Gezondheid (wo);29 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1998/'99;140.0;90.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;60.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;40.0
6701;Gezondheid (wo);29 jaar;Totaal geslacht;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6702;Gezondheid (wo);29 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1997/'98;170.0;120.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;70.0;10.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;40.0
6703;Gezondheid (wo);29 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6704;Gezondheid (wo);29 jaar;Totaal geslacht;Na 2 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6705;Gezondheid (wo);29 jaar;Mannen;Na 1/2 jaar;Cohort 1997/'98;80.0;40.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;20.0
6706;Gezondheid (wo);29 jaar;Mannen;Na 1/2 jaar;Cohort 1998/'99;80.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;30.0
6707;Gezondheid (wo);29 jaar;Mannen;Na 1/2 jaar;Cohort 1999/'00;60.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0
6708;Gezondheid (wo);29 jaar;Mannen;Na 1 1/2 jaar;Cohort 1997/'98;80.0;50.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;20.0
6709;Gezondheid (wo);29 jaar;Mannen;Na 1 1/2 jaar;Cohort 1998/'99;80.0;50.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;30.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;20.0
6710;Gezondheid (wo);29 jaar;Mannen;Na 1 1/2 jaar;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
