ID;Afzet;BedrijfstakkenBranchesSBI2008;Perioden;ProducentenprijsindexPPI_1;MaandmutatiePPI_2;JaarmutatiePPI_3;Wegingscoefficient_4
9422;Totaal afzetprijzen;31 Meubelindustrie;2016 november;102.4;0.0;2.2;3025
9423;Totaal afzetprijzen;31 Meubelindustrie;2016 december;102.5;0.0;2.2;3025
9424;Totaal afzetprijzen;31 Meubelindustrie;2016;101.8;;1.8;3025
9425;Totaal afzetprijzen;31 Meubelindustrie;2017 januari;103.4;0.9;2.1;3025
9426;Totaal afzetprijzen;31 Meubelindustrie;2017 februari;103.4;0.1;2.2;3025
9427;Totaal afzetprijzen;31 Meubelindustrie;2017 maart;103.4;0.0;2.1;3025
9428;Totaal afzetprijzen;31 Meubelindustrie;2017 april;103.6;0.1;2.3;3025
9429;Totaal afzetprijzen;31 Meubelindustrie;2017 mei;102.3;-1.2;1.0;3025
9430;Totaal afzetprijzen;31 Meubelindustrie;2017 juni;102.9;0.6;1.6;3025
9431;Totaal afzetprijzen;31 Meubelindustrie;2017 juli;103.2;0.3;1.1;3025
9432;Totaal afzetprijzen;31 Meubelindustrie;2017 augustus;104.3;1.0;2.1;3025
9433;Totaal afzetprijzen;31 Meubelindustrie;2017 september;104.3;0.0;2.1;3025
9434;Totaal afzetprijzen;31 Meubelindustrie;2017 oktober;105.0;0.7;2.5;3025
9435;Totaal afzetprijzen;31 Meubelindustrie;2017 november;105.0;0.0;2.5;3025
9436;Totaal afzetprijzen;31 Meubelindustrie;2017 december;105.0;0.0;2.5;3025
9437;Totaal afzetprijzen;31 Meubelindustrie;2017;103.8;;2.0;3025
9438;Totaal afzetprijzen;31 Meubelindustrie;2018 januari;106.1;1.1;2.7;3025
9439;Totaal afzetprijzen;31 Meubelindustrie;2018 februari;106.2;0.1;2.7;3025
9440;Totaal afzetprijzen;31 Meubelindustrie;2018 maart;106.2;0.0;2.7;3025
9441;Totaal afzetprijzen;31 Meubelindustrie;2018 april;106.4;0.2;2.8;3025
9442;Totaal afzetprijzen;31 Meubelindustrie;2018 mei;106.5;0.0;4.1;3025
9443;Totaal afzetprijzen;31 Meubelindustrie;2018 juni;106.5;0.0;3.5;3025
9444;Totaal afzetprijzen;31 Meubelindustrie;2018 juli;108.0;1.4;4.7;3025
9445;Totaal afzetprijzen;31 Meubelindustrie;2018 augustus;108.0;0.0;3.5;3025
9446;Totaal afzetprijzen;31 Meubelindustrie;2018 september;108.0;0.0;3.6;3025
9447;Totaal afzetprijzen;31 Meubelindustrie;2018 oktober;107.8;-0.2;2.7;3025
9448;Totaal afzetprijzen;31 Meubelindustrie;2018 november;107.8;0.0;2.7;3025
9449;Totaal afzetprijzen;31 Meubelindustrie;2018 december;107.8;0.0;2.7;3025
9450;Totaal afzetprijzen;31 Meubelindustrie;2018;107.1;;3.2;3025
9451;Totaal afzetprijzen;31 Meubelindustrie;2019 januari;110.2;2.2;3.8;3025
9452;Totaal afzetprijzen;31 Meubelindustrie;2019 februari;110.5;0.3;4.0;3025
9453;Totaal afzetprijzen;31 Meubelindustrie;2019 maart;110.6;0.1;4.1;3025
9454;Totaal afzetprijzen;31 Meubelindustrie;2019 april;110.8;0.2;4.0;3025
9455;Totaal afzetprijzen;31 Meubelindustrie;2019 mei;110.9;0.1;4.2;3025
9456;Totaal afzetprijzen;31 Meubelindustrie;2019 juni;110.9;0.0;4.2;3025
9457;Totaal afzetprijzen;31 Meubelindustrie;2019 juli;111.9;0.8;3.6;3025
9458;Totaal afzetprijzen;31 Meubelindustrie;2019 augustus;111.9;0.0;3.6;3025
9459;Totaal afzetprijzen;31 Meubelindustrie;2019 september;112.0;0.1;3.7;3025
9460;Totaal afzetprijzen;31 Meubelindustrie;2019 oktober;112.6;0.6;4.5;3025
9461;Totaal afzetprijzen;31 Meubelindustrie;2019 november;112.7;0.0;4.5;3025
9462;Totaal afzetprijzen;31 Meubelindustrie;2019 december;112.7;0.0;4.6;3025
9463;Totaal afzetprijzen;31 Meubelindustrie;2019;111.5;;4.1;3025
9464;Totaal afzetprijzen;31 Meubelindustrie;2020 januari;114.5;1.5;3.9;3025
9465;Totaal afzetprijzen;31 Meubelindustrie;2020 februari;115.0;0.4;4.1;3025
9466;Totaal afzetprijzen;31 Meubelindustrie;2020 maart;114.7;-0.3;3.7;3025
9467;Totaal afzetprijzen;31 Meubelindustrie;2020 april;114.8;0.1;3.7;3025
9468;Totaal afzetprijzen;31 Meubelindustrie;2020 mei;115.1;0.2;3.7;3025
9469;Totaal afzetprijzen;31 Meubelindustrie;2020 juni;115.0;-0.1;3.6;3025
9470;Totaal afzetprijzen;31 Meubelindustrie;2020 juli;116.0;0.9;3.7;3025
9471;Totaal afzetprijzen;31 Meubelindustrie;2020 augustus;116.0;0.0;3.7;3025
9472;Totaal afzetprijzen;31 Meubelindustrie;2020 september;115.8;-0.2;3.4;3025
9473;Totaal afzetprijzen;31 Meubelindustrie;2020 oktober;116.4;0.5;3.3;3025
9474;Totaal afzetprijzen;31 Meubelindustrie;2020 november;116.3;0.0;3.3;3025
9475;Totaal afzetprijzen;31 Meubelindustrie;2020 december;116.5;0.1;3.3;3025
9476;Totaal afzetprijzen;31 Meubelindustrie;2020;115.5;;3.6;3025
9477;Totaal afzetprijzen;31 Meubelindustrie;2021 januari;118.2;1.5;3.3;3025
9478;Totaal afzetprijzen;31 Meubelindustrie;2021 februari;118.3;0.1;2.9;3025
9479;Totaal afzetprijzen;31 Meubelindustrie;2021 maart;118.6;0.2;3.5;3025
9480;Totaal afzetprijzen;31 Meubelindustrie;2021 april;119.5;0.8;4.1;3025
9481;Totaal afzetprijzen;31 Meubelindustrie;2021 mei;119.4;-0.1;3.7;3025
9482;Totaal afzetprijzen;31 Meubelindustrie;2021 juni;119.7;0.3;4.2;3025
9483;Totaal afzetprijzen;31 Meubelindustrie;2021 juli;123.2;2.9;6.2;3025
9484;Totaal afzetprijzen;31 Meubelindustrie;2021 augustus;123.2;0.0;6.3;3025
9485;Totaal afzetprijzen;31 Meubelindustrie;2021 september;123.0;-0.2;6.2;3025
9486;Totaal afzetprijzen;31 Meubelindustrie;2021 oktober;126.0;2.4;8.2;3025
9487;Totaal afzetprijzen;31 Meubelindustrie;2021 november;126.0;0.0;8.3;3025
9488;Totaal afzetprijzen;31 Meubelindustrie;2021 december;126.1;0.1;8.3;3025
9489;Totaal afzetprijzen;31 Meubelindustrie;2021;121.8;;5.4;3025
9490;Totaal afzetprijzen;31 Meubelindustrie;2022 januari;131.0;3.9;10.8;3025
9491;Totaal afzetprijzen;31 Meubelindustrie;2022 februari;131.2;0.1;10.8;3025
9492;Totaal afzetprijzen;31 Meubelindustrie;2022 maart;131.7;0.4;11.0;3025
9493;Totaal afzetprijzen;31 Meubelindustrie;2022 april;134.9;2.4;12.9;3025
9494;Totaal afzetprijzen;31 Meubelindustrie;2022 mei;134.9;0.0;13.0;3025
9495;Totaal afzetprijzen;31 Meubelindustrie;2022 juni;134.7;-0.1;12.5;3025
9496;Totaal afzetprijzen;31 Meubelindustrie;2022 juli;141.7;5.2;15.0;3025
9497;Totaal afzetprijzen;31 Meubelindustrie;2022 augustus;141.7;0.0;15.0;3025
9498;Totaal afzetprijzen;31 Meubelindustrie;2022 september;141.8;0.1;15.3;3025
9499;Totaal afzetprijzen;31 Meubelindustrie;2022 oktober;143.7;1.3;14.1;3025
9500;Totaal afzetprijzen;31 Meubelindustrie;2022 november;144.4;0.5;14.6;3025
9501;Totaal afzetprijzen;31 Meubelindustrie;2022 december ;144.0;-0.3;14.2;3025
9502;Totaal afzetprijzen;31 Meubelindustrie;2022;138.0;;13.3;3025
9503;Totaal afzetprijzen;31 Meubelindustrie;2023 januari;150.9;4.8;15.2;3025
9504;Totaal afzetprijzen;31 Meubelindustrie;2023 februari;151.0;0.0;15.1;3025
9505;Totaal afzetprijzen;31 Meubelindustrie;2023 maart;151.4;0.3;15.0;3025
9506;Totaal afzetprijzen;31 Meubelindustrie;2023 april;151.2;-0.2;12.1;3025
9507;Totaal afzetprijzen;31 Meubelindustrie;2023 mei;151.0;-0.1;12.0;3025
9508;Totaal afzetprijzen;31 Meubelindustrie;2023 juni;150.5;-0.3;11.7;3025
9509;Totaal afzetprijzen;31 Meubelindustrie;2023 juli;152.1;1.0;7.3;3025
9510;Totaal afzetprijzen;31 Meubelindustrie;2023 augustus;152.5;0.3;7.6;3025
9511;Totaal afzetprijzen;31 Meubelindustrie;2023 september;152.2;-0.2;7.3;3025
9512;Totaal afzetprijzen;31 Meubelindustrie;2023 oktober;152.2;0.0;5.9;3025
9513;Totaal afzetprijzen;31 Meubelindustrie;2023 november;151.9;-0.2;5.2;3025
9514;Totaal afzetprijzen;31 Meubelindustrie;2023 december;151.7;-0.1;5.3;3025
9515;Totaal afzetprijzen;31 Meubelindustrie;2023;151.5;;9.8;3025
9516;Totaal afzetprijzen;32 Overige industrie;2012 januari;98.4;;;2627
9517;Totaal afzetprijzen;32 Overige industrie;2012 februari;98.6;0.2;;2627
9518;Totaal afzetprijzen;32 Overige industrie;2012 maart;98.6;0.0;;2627
9519;Totaal afzetprijzen;32 Overige industrie;2012 april;98.8;0.2;;2627
9520;Totaal afzetprijzen;32 Overige industrie;2012 mei;98.9;0.1;;2627
9521;Totaal afzetprijzen;32 Overige industrie;2012 juni;99.1;0.3;;2627
9522;Totaal afzetprijzen;32 Overige industrie;2012 juli;99.3;0.2;;2627
9523;Totaal afzetprijzen;32 Overige industrie;2012 augustus;99.1;-0.2;;2627
9524;Totaal afzetprijzen;32 Overige industrie;2012 september;99.2;0.1;;2627
9525;Totaal afzetprijzen;32 Overige industrie;2012 oktober;99.2;-0.1;;2627
9526;Totaal afzetprijzen;32 Overige industrie;2012 november;99.2;0.0;;2627
9527;Totaal afzetprijzen;32 Overige industrie;2012 december;99.2;0.0;;2627
9528;Totaal afzetprijzen;32 Overige industrie;2012;99.0;;;2627
9529;Totaal afzetprijzen;32 Overige industrie;2013 januari;99.7;0.5;1.3;2627
9530;Totaal afzetprijzen;32 Overige industrie;2013 februari;99.8;0.1;1.2;2627
9531;Totaal afzetprijzen;32 Overige industrie;2013 maart;99.8;0.0;1.2;2627
9532;Totaal afzetprijzen;32 Overige industrie;2013 april;99.6;-0.1;0.9;2627
9533;Totaal afzetprijzen;32 Overige industrie;2013 mei;99.7;0.0;0.8;2627
9534;Totaal afzetprijzen;32 Overige industrie;2013 juni;99.8;0.1;0.6;2627
9535;Totaal afzetprijzen;32 Overige industrie;2013 juli;99.8;0.1;0.5;2627
9536;Totaal afzetprijzen;32 Overige industrie;2013 augustus;99.7;-0.2;0.6;2627
9537;Totaal afzetprijzen;32 Overige industrie;2013 september;99.7;0.0;0.4;2627
9538;Totaal afzetprijzen;32 Overige industrie;2013 oktober;99.7;0.0;0.5;2627
9539;Totaal afzetprijzen;32 Overige industrie;2013 november;99.8;0.1;0.5;2627
9540;Totaal afzetprijzen;32 Overige industrie;2013 december;99.7;-0.1;0.5;2627
9541;Totaal afzetprijzen;32 Overige industrie;2013;99.7;;0.8;2627
9542;Totaal afzetprijzen;32 Overige industrie;2014 januari;99.8;0.1;0.1;2627
9543;Totaal afzetprijzen;32 Overige industrie;2014 februari;99.8;0.0;0.0;2627
9544;Totaal afzetprijzen;32 Overige industrie;2014 maart;99.7;-0.1;-0.1;2627
9545;Totaal afzetprijzen;32 Overige industrie;2014 april;99.7;0.0;0.1;2627
9546;Totaal afzetprijzen;32 Overige industrie;2014 mei;99.8;0.1;0.2;2627
9547;Totaal afzetprijzen;32 Overige industrie;2014 juni;99.9;0.1;0.1;2627
9548;Totaal afzetprijzen;32 Overige industrie;2014 juli;99.5;-0.4;-0.3;2627
9549;Totaal afzetprijzen;32 Overige industrie;2014 augustus;99.6;0.1;-0.1;2627
9550;Totaal afzetprijzen;32 Overige industrie;2014 september;99.6;0.0;-0.1;2627
9551;Totaal afzetprijzen;32 Overige industrie;2014 oktober;99.6;0.0;-0.1;2627
9552;Totaal afzetprijzen;32 Overige industrie;2014 november;99.6;0.1;-0.1;2627
9553;Totaal afzetprijzen;32 Overige industrie;2014 december;99.7;0.1;0.0;2627
9554;Totaal afzetprijzen;32 Overige industrie;2014;99.7;;0.0;2627
9555;Totaal afzetprijzen;32 Overige industrie;2015 januari;99.6;-0.1;-0.2;2627
9556;Totaal afzetprijzen;32 Overige industrie;2015 februari;99.7;0.1;-0.1;2627
9557;Totaal afzetprijzen;32 Overige industrie;2015 maart;99.8;0.2;0.2;2627
9558;Totaal afzetprijzen;32 Overige industrie;2015 april;100.2;0.3;0.5;2627
9559;Totaal afzetprijzen;32 Overige industrie;2015 mei;100.1;-0.1;0.3;2627
9560;Totaal afzetprijzen;32 Overige industrie;2015 juni;100.1;0.0;0.2;2627
9561;Totaal afzetprijzen;32 Overige industrie;2015 juli;100.2;0.1;0.7;2627
9562;Totaal afzetprijzen;32 Overige industrie;2015 augustus;100.1;-0.1;0.5;2627
9563;Totaal afzetprijzen;32 Overige industrie;2015 september;100.0;-0.1;0.4;2627
9564;Totaal afzetprijzen;32 Overige industrie;2015 oktober;100.0;0.0;0.4;2627
9565;Totaal afzetprijzen;32 Overige industrie;2015 november;100.2;0.2;0.5;2627
9566;Totaal afzetprijzen;32 Overige industrie;2015 december;100.1;-0.1;0.4;2627
9567;Totaal afzetprijzen;32 Overige industrie;2015;100.0;;0.3;2627
9568;Totaal afzetprijzen;32 Overige industrie;2016 januari;99.8;-0.2;0.2;2627
9569;Totaal afzetprijzen;32 Overige industrie;2016 februari;99.7;-0.1;0.0;2627
9570;Totaal afzetprijzen;32 Overige industrie;2016 maart;99.7;0.0;-0.2;2627
9571;Totaal afzetprijzen;32 Overige industrie;2016 april;100.1;0.4;-0.1;2627
9572;Totaal afzetprijzen;32 Overige industrie;2016 mei;100.2;0.1;0.1;2627
9573;Totaal afzetprijzen;32 Overige industrie;2016 juni;100.4;0.2;0.2;2627
9574;Totaal afzetprijzen;32 Overige industrie;2016 juli;100.5;0.2;0.3;2627
9575;Totaal afzetprijzen;32 Overige industrie;2016 augustus;100.5;-0.1;0.4;2627
9576;Totaal afzetprijzen;32 Overige industrie;2016 september;100.5;0.0;0.4;2627
9577;Totaal afzetprijzen;32 Overige industrie;2016 oktober;100.5;0.0;0.5;2627
9578;Totaal afzetprijzen;32 Overige industrie;2016 november;100.6;0.1;0.4;2627
9579;Totaal afzetprijzen;32 Overige industrie;2016 december;100.8;0.2;0.7;2627
9580;Totaal afzetprijzen;32 Overige industrie;2016;100.3;;0.3;2627
9581;Totaal afzetprijzen;32 Overige industrie;2017 januari;100.4;-0.3;0.6;2627
9582;Totaal afzetprijzen;32 Overige industrie;2017 februari;100.5;0.1;0.8;2627
9583;Totaal afzetprijzen;32 Overige industrie;2017 maart;100.4;-0.1;0.7;2627
9584;Totaal afzetprijzen;32 Overige industrie;2017 april;101.3;0.9;1.2;2627
9585;Totaal afzetprijzen;32 Overige industrie;2017 mei;101.2;-0.1;1.0;2627
9586;Totaal afzetprijzen;32 Overige industrie;2017 juni;101.2;0.0;0.8;2627
9587;Totaal afzetprijzen;32 Overige industrie;2017 juli;99.8;-1.4;-0.7;2627
9588;Totaal afzetprijzen;32 Overige industrie;2017 augustus;99.7;-0.1;-0.7;2627
9589;Totaal afzetprijzen;32 Overige industrie;2017 september;99.7;0.0;-0.8;2627
9590;Totaal afzetprijzen;32 Overige industrie;2017 oktober;99.8;0.1;-0.7;2627
9591;Totaal afzetprijzen;32 Overige industrie;2017 november;99.9;0.1;-0.7;2627
9592;Totaal afzetprijzen;32 Overige industrie;2017 december;99.9;0.0;-0.8;2627
9593;Totaal afzetprijzen;32 Overige industrie;2017;100.3;;0.1;2627
9594;Totaal afzetprijzen;32 Overige industrie;2018 januari;100.1;0.2;-0.3;2627
9595;Totaal afzetprijzen;32 Overige industrie;2018 februari;99.9;-0.2;-0.6;2627
9596;Totaal afzetprijzen;32 Overige industrie;2018 maart;100.0;0.1;-0.4;2627
9597;Totaal afzetprijzen;32 Overige industrie;2018 april;99.9;-0.1;-1.4;2627
9598;Totaal afzetprijzen;32 Overige industrie;2018 mei;100.0;0.1;-1.2;2627
9599;Totaal afzetprijzen;32 Overige industrie;2018 juni;100.0;0.0;-1.2;2627
9600;Totaal afzetprijzen;32 Overige industrie;2018 juli;100.0;0.0;0.2;2627
9601;Totaal afzetprijzen;32 Overige industrie;2018 augustus;100.0;0.0;0.3;2627
9602;Totaal afzetprijzen;32 Overige industrie;2018 september;100.0;0.0;0.3;2627
9603;Totaal afzetprijzen;32 Overige industrie;2018 oktober;100.4;0.4;0.6;2627
9604;Totaal afzetprijzen;32 Overige industrie;2018 november;100.3;-0.1;0.4;2627
9605;Totaal afzetprijzen;32 Overige industrie;2018 december;100.3;0.0;0.4;2627
9606;Totaal afzetprijzen;32 Overige industrie;2018;100.1;;-0.2;2627
9607;Totaal afzetprijzen;32 Overige industrie;2019 januari;103.4;3.1;3.3;2627
9608;Totaal afzetprijzen;32 Overige industrie;2019 februari;103.5;0.1;3.6;2627
9609;Totaal afzetprijzen;32 Overige industrie;2019 maart;103.6;0.1;3.6;2627
9610;Totaal afzetprijzen;32 Overige industrie;2019 april;104.3;0.7;4.4;2627
9611;Totaal afzetprijzen;32 Overige industrie;2019 mei;104.4;0.1;4.4;2627
9612;Totaal afzetprijzen;32 Overige industrie;2019 juni;104.4;-0.1;4.3;2627
9613;Totaal afzetprijzen;32 Overige industrie;2019 juli;104.4;0.0;4.4;2627
9614;Totaal afzetprijzen;32 Overige industrie;2019 augustus;104.3;0.0;4.3;2627
9615;Totaal afzetprijzen;32 Overige industrie;2019 september;104.5;0.2;4.6;2627
9616;Totaal afzetprijzen;32 Overige industrie;2019 oktober;104.7;0.2;4.3;2627
9617;Totaal afzetprijzen;32 Overige industrie;2019 november;104.9;0.1;4.6;2627
9618;Totaal afzetprijzen;32 Overige industrie;2019 december;105.0;0.1;4.7;2627
9619;Totaal afzetprijzen;32 Overige industrie;2019;104.3;;4.2;2627
9620;Totaal afzetprijzen;32 Overige industrie;2020 januari;109.2;4.0;5.6;2627
9621;Totaal afzetprijzen;32 Overige industrie;2020 februari;109.3;0.1;5.6;2627
9622;Totaal afzetprijzen;32 Overige industrie;2020 maart;109.1;-0.2;5.3;2627
9623;Totaal afzetprijzen;32 Overige industrie;2020 april;109.0;0.0;4.6;2627
9624;Totaal afzetprijzen;32 Overige industrie;2020 mei;108.9;-0.1;4.3;2627
9625;Totaal afzetprijzen;32 Overige industrie;2020 juni;108.8;-0.1;4.2;2627
9626;Totaal afzetprijzen;32 Overige industrie;2020 juli;108.7;0.0;4.1;2627
9627;Totaal afzetprijzen;32 Overige industrie;2020 augustus;108.6;-0.1;4.1;2627
9628;Totaal afzetprijzen;32 Overige industrie;2020 september;108.6;0.0;3.9;2627
9629;Totaal afzetprijzen;32 Overige industrie;2020 oktober;108.7;0.1;3.8;2627
9630;Totaal afzetprijzen;32 Overige industrie;2020 november;108.7;0.0;3.7;2627
9631;Totaal afzetprijzen;32 Overige industrie;2020 december;108.6;-0.1;3.4;2627
9632;Totaal afzetprijzen;32 Overige industrie;2020;108.9;;4.4;2627
9633;Totaal afzetprijzen;32 Overige industrie;2021 januari;110.3;1.5;1.0;2627
9634;Totaal afzetprijzen;32 Overige industrie;2021 februari;110.4;0.1;1.0;2627
9635;Totaal afzetprijzen;32 Overige industrie;2021 maart;110.7;0.2;1.4;2627
9636;Totaal afzetprijzen;32 Overige industrie;2021 april;110.8;0.1;1.6;2627
9637;Totaal afzetprijzen;32 Overige industrie;2021 mei;110.9;0.1;1.9;2627
9638;Totaal afzetprijzen;32 Overige industrie;2021 juni;111.1;0.2;2.2;2627
9639;Totaal afzetprijzen;32 Overige industrie;2021 juli;112.5;1.2;3.5;2627
9640;Totaal afzetprijzen;32 Overige industrie;2021 augustus;112.5;0.0;3.5;2627
9641;Totaal afzetprijzen;32 Overige industrie;2021 september;112.6;0.2;3.7;2627
9642;Totaal afzetprijzen;32 Overige industrie;2021 oktober;113.2;0.5;4.1;2627
9643;Totaal afzetprijzen;32 Overige industrie;2021 november;113.3;0.1;4.2;2627
9644;Totaal afzetprijzen;32 Overige industrie;2021 december;113.5;0.2;4.5;2627
9645;Totaal afzetprijzen;32 Overige industrie;2021;111.8;;2.7;2627
9646;Totaal afzetprijzen;32 Overige industrie;2022 januari;112.9;-0.5;2.4;2627
9647;Totaal afzetprijzen;32 Overige industrie;2022 februari;113.2;0.2;2.5;2627
9648;Totaal afzetprijzen;32 Overige industrie;2022 maart;113.8;0.6;2.8;2627
9649;Totaal afzetprijzen;32 Overige industrie;2022 april;115.9;1.9;4.6;2627
9650;Totaal afzetprijzen;32 Overige industrie;2022 mei;116.2;0.3;4.8;2627
9651;Totaal afzetprijzen;32 Overige industrie;2022 juni;117.9;1.5;6.1;2627
9652;Totaal afzetprijzen;32 Overige industrie;2022 juli;118.2;0.2;5.1;2627
9653;Totaal afzetprijzen;32 Overige industrie;2022 augustus;118.6;0.4;5.5;2627
9654;Totaal afzetprijzen;32 Overige industrie;2022 september;118.4;-0.2;5.1;2627
9655;Totaal afzetprijzen;32 Overige industrie;2022 oktober;118.5;0.1;4.7;2627
9656;Totaal afzetprijzen;32 Overige industrie;2022 november;118.3;-0.2;4.4;2627
9657;Totaal afzetprijzen;32 Overige industrie;2022 december ;118.1;-0.1;4.1;2627
9658;Totaal afzetprijzen;32 Overige industrie;2022;116.7;;4.3;2627
9659;Totaal afzetprijzen;32 Overige industrie;2023 januari;122.0;3.3;8.1;2627
9660;Totaal afzetprijzen;32 Overige industrie;2023 februari;121.9;-0.1;7.7;2627
9661;Totaal afzetprijzen;32 Overige industrie;2023 maart;121.7;-0.2;7.0;2627
9662;Totaal afzetprijzen;32 Overige industrie;2023 april;122.3;0.5;5.5;2627
9663;Totaal afzetprijzen;32 Overige industrie;2023 mei;122.3;0.0;5.2;2627
9664;Totaal afzetprijzen;32 Overige industrie;2023 juni;121.9;-0.3;3.4;2627
9665;Totaal afzetprijzen;32 Overige industrie;2023 juli;120.5;-1.2;1.9;2627
9666;Totaal afzetprijzen;32 Overige industrie;2023 augustus;120.5;0.0;1.5;2627
9667;Totaal afzetprijzen;32 Overige industrie;2023 september;120.7;0.2;1.9;2627
9668;Totaal afzetprijzen;32 Overige industrie;2023 oktober;120.4;-0.3;1.6;2627
9669;Totaal afzetprijzen;32 Overige industrie;2023 november;119.9;-0.4;1.3;2627
9670;Totaal afzetprijzen;32 Overige industrie;2023 december;119.5;-0.3;1.2;2627
9671;Totaal afzetprijzen;32 Overige industrie;2023;121.1;;3.8;2627
9672;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 januari;;;;9031
9673;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 februari;;;;9031
9674;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 maart;;;;9031
9675;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 april;;;;9031
9676;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 mei;;;;9031
9677;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 juni;;;;9031
9678;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 juli;;;;9031
9679;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 augustus;;;;9031
9680;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 september;;;;9031
9681;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 oktober;;;;9031
9682;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 november;;;;9031
9683;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012 december;;;;9031
9684;Totaal afzetprijzen;33 Reparatie en installatie van machines;2012;91.2;;;9031
9685;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 januari;;;;9031
9686;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 februari;;;;9031
9687;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 maart;;;;9031
9688;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 april;;;;9031
9689;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 mei;;;;9031
9690;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 juni;;;;9031
9691;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 juli;;;;9031
9692;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 augustus;;;;9031
9693;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 september;;;;9031
9694;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 oktober;;;;9031
9695;Totaal afzetprijzen;33 Reparatie en installatie van machines;2013 november;;;;9031
