ID;Geslacht;Leeftijd;DiagnoseIndelingBeldozo;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
9224;Totaal mannen en vrouwen;20 tot 45 jaar;7;1989;116.0;0.2;2685.0;4.4;23.1
9225;Totaal mannen en vrouwen;20 tot 45 jaar;7;1990;111.0;0.2;2717.0;4.4;24.5
9226;Totaal mannen en vrouwen;20 tot 45 jaar;7;1991;140.0;0.2;2867.0;4.6;20.5
9227;Totaal mannen en vrouwen;20 tot 45 jaar;7;1992;147.0;0.2;3478.0;5.6;23.7
9228;Totaal mannen en vrouwen;20 tot 45 jaar;7;1993;157.0;0.3;3120.0;5.1;19.9
9229;Totaal mannen en vrouwen;20 tot 45 jaar;7;1994;133.0;0.2;2482.0;4.0;18.7
9230;Totaal mannen en vrouwen;20 tot 45 jaar;7;1995;143.0;0.2;2643.0;4.3;18.5
9231;Totaal mannen en vrouwen;20 tot 45 jaar;7;1996;120.0;0.2;2520.0;4.1;21.0
9232;Totaal mannen en vrouwen;20 tot 45 jaar;7;1997;81.0;0.1;1787.0;3.0;22.1
9233;Totaal mannen en vrouwen;20 tot 45 jaar;7;1998;76.0;0.1;1477.0;2.5;19.4
9234;Totaal mannen en vrouwen;20 tot 45 jaar;7;1999;68.0;0.1;1195.0;2.0;17.6
9235;Totaal mannen en vrouwen;20 tot 45 jaar;7;2000;85.0;0.1;1639.0;2.7;19.3
9236;Totaal mannen en vrouwen;20 tot 45 jaar;7;2001;71.0;0.1;1039.0;1.7;14.6
9237;Totaal mannen en vrouwen;20 tot 45 jaar;7;2002;71.0;0.1;1625.0;2.7;22.9
9238;Totaal mannen en vrouwen;20 tot 45 jaar;7;2003;64.0;0.1;1145.0;2.0;17.9
9239;Totaal mannen en vrouwen;20 tot 45 jaar;7;2004;49.0;0.1;973.0;1.7;19.9
9240;Totaal mannen en vrouwen;20 tot 45 jaar;7;2005;47.0;0.1;897.0;1.6;19.1
9241;Totaal mannen en vrouwen;20 tot 45 jaar;7;2006;39.0;0.1;595.0;1.0;15.3
9242;Totaal mannen en vrouwen;20 tot 45 jaar;7;2007;44.0;0.1;741.0;1.3;16.8
9243;Totaal mannen en vrouwen;20 tot 45 jaar;7;2008;28.0;0.1;599.0;1.1;21.4
9244;Totaal mannen en vrouwen;20 tot 45 jaar;7;2009;48.0;0.1;1084.0;2.0;22.6
9245;Totaal mannen en vrouwen;20 tot 45 jaar;7;2010;30.0;0.1;393.0;0.7;13.1
9246;Totaal mannen en vrouwen;20 tot 45 jaar;7;2011;29.0;0.1;539.0;1.0;18.6
9247;Totaal mannen en vrouwen;20 tot 45 jaar;7;2012;34.0;0.1;483.0;0.9;14.2
9248;Totaal mannen en vrouwen;20 tot 45 jaar;8;1981;636.0;1.2;15349.0;28.4;24.1
9249;Totaal mannen en vrouwen;20 tot 45 jaar;8;1982;644.0;1.2;14656.0;26.7;22.8
9250;Totaal mannen en vrouwen;20 tot 45 jaar;8;1983;629.0;1.1;13757.0;24.7;21.9
9251;Totaal mannen en vrouwen;20 tot 45 jaar;8;1984;667.0;1.2;15816.0;27.9;23.7
9252;Totaal mannen en vrouwen;20 tot 45 jaar;8;1985;654.0;1.1;14112.0;24.6;21.6
9253;Totaal mannen en vrouwen;20 tot 45 jaar;8;1986;652.0;1.1;14440.0;24.8;22.2
9254;Totaal mannen en vrouwen;20 tot 45 jaar;8;1987;625.0;1.1;13709.0;23.2;21.9
9255;Totaal mannen en vrouwen;20 tot 45 jaar;8;1988;651.0;1.1;14062.0;23.5;21.6
9256;Totaal mannen en vrouwen;20 tot 45 jaar;8;1989;561.0;0.9;10708.0;17.7;19.1
9257;Totaal mannen en vrouwen;20 tot 45 jaar;8;1990;566.0;0.9;10427.0;17.0;18.4
9258;Totaal mannen en vrouwen;20 tot 45 jaar;8;1991;542.0;0.9;10146.0;16.4;18.7
9259;Totaal mannen en vrouwen;20 tot 45 jaar;8;1992;524.0;0.8;10340.0;16.8;19.7
9260;Totaal mannen en vrouwen;20 tot 45 jaar;8;1993;526.0;0.9;9259.0;15.0;17.6
9261;Totaal mannen en vrouwen;20 tot 45 jaar;8;1994;533.0;0.9;8576.0;14.0;16.1
9262;Totaal mannen en vrouwen;20 tot 45 jaar;8;1995;511.0;0.8;10093.0;16.5;19.8
9263;Totaal mannen en vrouwen;20 tot 45 jaar;8;1996;484.0;0.8;8963.0;14.8;18.5
9264;Totaal mannen en vrouwen;20 tot 45 jaar;8;1997;471.0;0.8;7981.0;13.2;17.0
9265;Totaal mannen en vrouwen;20 tot 45 jaar;8;1998;494.0;0.8;7332.0;12.2;14.8
9266;Totaal mannen en vrouwen;20 tot 45 jaar;8;1999;468.0;0.8;7980.0;13.3;17.1
9267;Totaal mannen en vrouwen;20 tot 45 jaar;8;2000;429.0;0.7;6535.0;10.9;15.2
9268;Totaal mannen en vrouwen;20 tot 45 jaar;8;2001;418.0;0.7;6920.0;11.6;16.6
9269;Totaal mannen en vrouwen;20 tot 45 jaar;8;2002;408.0;0.7;6489.0;11.0;15.9
9270;Totaal mannen en vrouwen;20 tot 45 jaar;8;2003;369.0;0.6;5202.0;8.9;14.1
9271;Totaal mannen en vrouwen;20 tot 45 jaar;8;2004;356.0;0.6;4516.0;7.8;12.7
9272;Totaal mannen en vrouwen;20 tot 45 jaar;8;2005;306.0;0.5;4207.0;7.3;13.7
9273;Totaal mannen en vrouwen;20 tot 45 jaar;8;2006;279.0;0.5;3631.0;6.4;13.0
9274;Totaal mannen en vrouwen;20 tot 45 jaar;8;2007;243.0;0.4;3376.0;6.0;13.9
9275;Totaal mannen en vrouwen;20 tot 45 jaar;8;2008;253.0;0.5;3284.0;5.9;13.0
9276;Totaal mannen en vrouwen;20 tot 45 jaar;8;2009;241.0;0.4;2812.0;5.1;11.7
9277;Totaal mannen en vrouwen;20 tot 45 jaar;8;2010;259.0;0.5;3592.0;6.6;13.9
9278;Totaal mannen en vrouwen;20 tot 45 jaar;8;2011;223.0;0.4;3014.0;5.5;13.5
9279;Totaal mannen en vrouwen;20 tot 45 jaar;8;2012;218.0;0.4;3239.0;6.0;14.9
9280;Totaal mannen en vrouwen;20 tot 45 jaar;9;1981;607.0;1.1;14661.0;27.2;24.2
9281;Totaal mannen en vrouwen;20 tot 45 jaar;9;1982;624.0;1.1;14297.0;26.1;22.9
9282;Totaal mannen en vrouwen;20 tot 45 jaar;9;1983;600.0;1.1;13170.0;23.6;21.9
9283;Totaal mannen en vrouwen;20 tot 45 jaar;9;1984;641.0;1.1;15036.0;26.6;23.5
9284;Totaal mannen en vrouwen;20 tot 45 jaar;9;1985;636.0;1.1;13743.0;23.9;21.6
9285;Totaal mannen en vrouwen;20 tot 45 jaar;9;1986;622.0;1.1;13944.0;23.9;22.4
9286;Totaal mannen en vrouwen;20 tot 45 jaar;9;1987;611.0;1.0;13502.0;22.8;22.1
9287;Totaal mannen en vrouwen;20 tot 45 jaar;9;1988;627.0;1.0;13216.0;22.1;21.1
9288;Totaal mannen en vrouwen;20 tot 45 jaar;9;1989;542.0;0.9;10393.0;17.2;19.2
9289;Totaal mannen en vrouwen;20 tot 45 jaar;9;1990;548.0;0.9;9984.0;16.3;18.2
9290;Totaal mannen en vrouwen;20 tot 45 jaar;9;1991;530.0;0.9;9873.0;16.0;18.6
9291;Totaal mannen en vrouwen;20 tot 45 jaar;9;1992;511.0;0.8;10132.0;16.4;19.8
9292;Totaal mannen en vrouwen;20 tot 45 jaar;9;1993;512.0;0.8;9015.0;14.6;17.6
9293;Totaal mannen en vrouwen;20 tot 45 jaar;9;1994;517.0;0.8;8336.0;13.6;16.1
9294;Totaal mannen en vrouwen;20 tot 45 jaar;9;1995;495.0;0.8;9722.0;15.9;19.6
9295;Totaal mannen en vrouwen;20 tot 45 jaar;9;1996;470.0;0.8;8747.0;14.4;18.6
9296;Totaal mannen en vrouwen;20 tot 45 jaar;9;1997;455.0;0.8;7424.0;12.3;16.3
9297;Totaal mannen en vrouwen;20 tot 45 jaar;9;1998;484.0;0.8;7084.0;11.8;14.6
9298;Totaal mannen en vrouwen;20 tot 45 jaar;9;1999;453.0;0.8;7573.0;12.6;16.7
9299;Totaal mannen en vrouwen;20 tot 45 jaar;9;2000;420.0;0.7;6392.0;10.7;15.2
9300;Totaal mannen en vrouwen;20 tot 45 jaar;9;2001;405.0;0.7;6555.0;11.0;16.2
9301;Totaal mannen en vrouwen;20 tot 45 jaar;9;2002;398.0;0.7;6232.0;10.5;15.7
9302;Totaal mannen en vrouwen;20 tot 45 jaar;9;2003;356.0;0.6;4919.0;8.4;13.8
9303;Totaal mannen en vrouwen;20 tot 45 jaar;9;2004;343.0;0.6;4407.0;7.6;12.8
9304;Totaal mannen en vrouwen;20 tot 45 jaar;9;2005;299.0;0.5;4147.0;7.2;13.9
9305;Totaal mannen en vrouwen;20 tot 45 jaar;9;2006;266.0;0.5;3404.0;6.0;12.8
9306;Totaal mannen en vrouwen;20 tot 45 jaar;9;2007;233.0;0.4;3167.0;5.7;13.6
9307;Totaal mannen en vrouwen;20 tot 45 jaar;9;2008;246.0;0.4;3103.0;5.6;12.6
9308;Totaal mannen en vrouwen;20 tot 45 jaar;9;2009;230.0;0.4;2648.0;4.8;11.5
9309;Totaal mannen en vrouwen;20 tot 45 jaar;9;2010;253.0;0.5;3537.0;6.5;14.0
9310;Totaal mannen en vrouwen;20 tot 45 jaar;9;2011;220.0;0.4;3004.0;5.5;13.7
9311;Totaal mannen en vrouwen;20 tot 45 jaar;9;2012;214.0;0.4;3184.0;5.9;14.9
9312;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1981;;;;;
9313;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1982;5.0;0.0;24.0;0.0;4.5
9314;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1983;;;;;
9315;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1984;;;;;
9316;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1985;7.0;0.0;36.0;0.1;5.5
9317;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1986;12.0;0.0;432.0;0.7;36.4
9318;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1987;8.0;0.0;96.0;0.2;12.1
9319;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1988;6.0;0.0;137.0;0.2;21.3
9320;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1989;5.0;0.0;64.0;0.1;12.8
9321;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1990;11.0;0.0;226.0;0.4;21.0
9322;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1991;;;;;
9323;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1992;8.0;0.0;230.0;0.4;28.8
9324;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1993;9.0;0.0;78.0;0.1;8.7
9325;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1994;;;;;
9326;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1995;5.0;0.0;56.0;0.1;11.2
9327;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1996;;;;;
9328;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1997;6.0;0.0;149.0;0.2;24.8
9329;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1998;7.0;0.0;125.0;0.2;17.9
9330;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;1999;;;;;
9331;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2000;5.0;0.0;171.0;0.3;34.2
9332;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2001;;;;;
9333;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2002;;;;;
9334;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2003;5.0;0.0;47.0;0.1;9.4
9335;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2004;;;;;
9336;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2005;;;;;
9337;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2006;;;;;
9338;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2007;;;;;
9339;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2008;;;;;
9340;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2009;;;;;
9341;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2010;;;;;
9342;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2011;;;;;
9343;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2012;;;;;
9344;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1981;;;;;
9345;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1982;;;;;
9346;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1983;;;;;
9347;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1984;5.0;0.0;75.0;0.1;14.2
9348;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1985;7.0;0.0;39.0;0.1;5.7
9349;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1986;;;;;
9350;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1987;8.0;0.0;163.0;0.3;20.6
9351;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1988;6.0;0.0;236.0;0.4;38.0
9352;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1989;8.0;0.0;248.0;0.4;31.0
9353;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1990;7.0;0.0;72.0;0.1;9.7
9354;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1991;9.0;0.0;132.0;0.2;14.7
9355;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1992;;;;;
9356;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1993;11.0;0.0;218.0;0.4;19.8
9357;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1994;7.0;0.0;104.0;0.2;14.9
9358;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1995;;;;;
9359;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1996;10.0;0.0;154.0;0.3;15.4
9360;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1997;;;;;
9361;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1998;7.0;0.0;70.0;0.1;10.0
9362;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;1999;5.0;0.0;56.0;0.1;11.2
9363;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2000;5.0;0.0;160.0;0.3;32.0
9364;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2001;7.0;0.0;56.0;0.1;8.0
9365;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2002;;;;;
9366;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2003;8.0;0.0;89.0;0.2;11.1
9367;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2004;;;;;
9368;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2005;;;;;
9369;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2006;;;;;
9370;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2007;;;;;
9371;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2008;;;;;
9372;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2009;;;;;
9373;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2010;;;;;
9374;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2011;5.0;0.0;51.0;0.1;10.2
9375;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.2 Kw. nieuwv. van slokdarm;2012;5.0;0.0;54.0;0.1;10.8
9376;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1981;18.0;0.0;408.0;0.8;22.6
9377;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1982;28.0;0.1;666.0;1.2;23.9
9378;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1983;26.0;0.0;665.0;1.2;26.0
9379;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1984;20.0;0.0;526.0;0.9;25.9
9380;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1985;13.0;0.0;243.0;0.4;19.0
9381;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1986;26.0;0.0;619.0;1.1;23.7
9382;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1987;16.0;0.0;201.0;0.3;12.2
9383;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1988;25.0;0.0;342.0;0.6;13.7
9384;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1989;25.0;0.0;452.0;0.7;18.4
9385;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1990;13.0;0.0;195.0;0.3;15.5
9386;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1991;13.0;0.0;310.0;0.5;23.8
9387;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1992;17.0;0.0;378.0;0.6;22.2
9388;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1993;18.0;0.0;254.0;0.4;14.1
9389;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1994;16.0;0.0;409.0;0.7;25.6
9390;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1995;10.0;0.0;202.0;0.3;20.2
9391;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1996;19.0;0.0;356.0;0.6;18.7
9392;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1997;9.0;0.0;186.0;0.3;21.2
9393;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1998;10.0;0.0;142.0;0.2;14.2
9394;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;1999;7.0;0.0;279.0;0.5;39.9
9395;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2000;15.0;0.0;260.0;0.4;17.3
9396;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2001;17.0;0.0;211.0;0.4;12.4
9397;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2002;11.0;0.0;232.0;0.4;21.1
9398;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2003;9.0;0.0;143.0;0.2;15.9
9399;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2004;16.0;0.0;230.0;0.4;14.4
9400;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2005;;;;;
9401;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2006;8.0;0.0;51.0;0.1;6.4
9402;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2007;15.0;0.0;214.0;0.4;14.3
9403;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2008;14.0;0.0;63.0;0.1;4.5
9404;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2009;8.0;0.0;25.0;0.0;3.1
9405;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2010;8.0;0.0;107.0;0.2;13.4
9406;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2011;6.0;0.0;72.0;0.1;12.0
9407;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.3 Kw. nieuwv. van maag;2012;11.0;0.0;124.0;0.2;11.3
9408;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1981;11.0;0.0;228.0;0.4;20.7
9409;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1982;7.0;0.0;176.0;0.3;25.1
9410;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1983;15.0;0.0;409.0;0.7;26.7
9411;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1984;17.0;0.0;329.0;0.6;19.9
9412;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1985;23.0;0.0;689.0;1.2;30.6
9413;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1986;10.0;0.0;261.0;0.4;25.0
9414;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1987;13.0;0.0;201.0;0.3;15.5
9415;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1988;12.0;0.0;201.0;0.3;16.1
9416;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1989;10.0;0.0;241.0;0.4;23.2
9417;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1990;17.0;0.0;360.0;0.6;21.7
9418;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1991;9.0;0.0;168.0;0.3;18.7
9419;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1992;11.0;0.0;155.0;0.3;14.1
9420;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1993;10.0;0.0;142.0;0.2;14.2
9421;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1994;11.0;0.0;226.0;0.4;20.5
9422;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1995;8.0;0.0;285.0;0.5;35.6
9423;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1996;11.0;0.0;157.0;0.3;14.3
9424;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1997;7.0;0.0;120.0;0.2;18.5
9425;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1998;12.0;0.0;259.0;0.4;21.6
9426;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;1999;7.0;0.0;109.0;0.2;15.6
9427;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2000;6.0;0.0;141.0;0.2;23.5
9428;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2001;;;;;
9429;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2002;9.0;0.0;62.0;0.1;6.9
9430;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2003;5.0;0.0;161.0;0.3;32.2
9431;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2004;10.0;0.0;105.0;0.2;10.5
9432;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2005;7.0;0.0;159.0;0.3;22.7
9433;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2006;;;;;
9434;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2007;7.0;0.0;44.0;0.1;6.3
9435;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2008;12.0;0.0;67.0;0.1;5.6
9436;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2009;;;;;
9437;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2010;6.0;0.0;94.0;0.2;15.7
9438;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2011;5.0;0.0;26.0;0.0;5.2
9439;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.4 Kw. nieuwv. van dikke darm;2012;5.0;0.0;118.0;0.2;23.6
9440;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;1981;6.0;0.0;111.0;0.2;18.5
9441;Totaal mannen en vrouwen;20 tot 45 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;1982;11.0;0.0;238.0;0.4;21.0
