ID;Geslacht;Leeftijd;BurgerlijkeStaat;Herkomstland;GeboortelandOuders;Perioden;PersonenMetPensioenaanspraken_1;BrutoJaarbedragOpgebouwdPensioen_2;BrutoJaarbedragTeBereikenPensioen_3
7013;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2021;46070.0;534501.0;870847.0
7014;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2022;44940.0;558304.0;936898.0
7015;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in Nederland;2023;45250.0;572324.0;962472.0
7016;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;107210.0;559581.0;1318041.0
7017;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;112030.0;590954.0;1339320.0
7018;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;117470.0;688248.0;1646144.0
7019;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;126350.0;721236.0;1759573.0
7020;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;46540.0;539943.0;889498.0
7021;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;46070.0;534501.0;870847.0
7022;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;44940.0;558304.0;936898.0
7023;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;45250.0;572324.0;962472.0
7024;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;;
7025;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;;
7026;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;;
7027;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;;
7028;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Onbekend;2020;;;
7029;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Onbekend;2021;;;
7030;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Onbekend;2022;;;
7031;Mannen;10000;Gehuwd;Europa (exclusief Nederland);Onbekend;2023;;;
7032;Mannen;10000;Gehuwd;Buiten Europa;Totaal;2020;394390.0;2284905.0;4706286.0
7033;Mannen;10000;Gehuwd;Buiten Europa;Totaal;2021;406760.0;2345980.0;4803642.0
7034;Mannen;10000;Gehuwd;Buiten Europa;Totaal;2022;419390.0;2593557.0;5644331.0
7035;Mannen;10000;Gehuwd;Buiten Europa;Totaal;2023;437280.0;2711784.0;6006793.0
7036;Mannen;10000;Gehuwd;Buiten Europa;Geboren in Nederland;2020;108660.0;913872.0;1866975.0
7037;Mannen;10000;Gehuwd;Buiten Europa;Geboren in Nederland;2021;112970.0;941094.0;1910633.0
7038;Mannen;10000;Gehuwd;Buiten Europa;Geboren in Nederland;2022;115820.0;1040502.0;2177322.0
7039;Mannen;10000;Gehuwd;Buiten Europa;Geboren in Nederland;2023;120600.0;1083168.0;2275771.0
7040;Mannen;10000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2020;285730.0;1371033.0;2839311.0
7041;Mannen;10000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2021;293780.0;1404886.0;2893009.0
7042;Mannen;10000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2022;303560.0;1553055.0;3467009.0
7043;Mannen;10000;Gehuwd;Buiten Europa;Geboren buiten Nederland;2023;316680.0;1628616.0;3731022.0
7044;Mannen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;108660.0;913872.0;1866975.0
7045;Mannen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;112970.0;941094.0;1910633.0
7046;Mannen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;115820.0;1040502.0;2177322.0
7047;Mannen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;120600.0;1083168.0;2275771.0
7048;Mannen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;;
7049;Mannen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;;
7050;Mannen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
7051;Mannen;10000;Gehuwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
7052;Mannen;10000;Gehuwd;Buiten Europa;Onbekend;2020;;;
7053;Mannen;10000;Gehuwd;Buiten Europa;Onbekend;2021;;;
7054;Mannen;10000;Gehuwd;Buiten Europa;Onbekend;2022;;;
7055;Mannen;10000;Gehuwd;Buiten Europa;Onbekend;2023;;;
7056;Mannen;10000;Gehuwd;Onbekend herkomstland;Totaal;2020;0.0;;
7057;Mannen;10000;Gehuwd;Onbekend herkomstland;Totaal;2021;0.0;;
7058;Mannen;10000;Gehuwd;Onbekend herkomstland;Totaal;2022;0.0;;
7059;Mannen;10000;Gehuwd;Onbekend herkomstland;Totaal;2023;0.0;0.0;0.0
7060;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
7061;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
7062;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
7063;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
7064;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2020;0.0;0.0;0.0
7065;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2021;0.0;0.0;0.0
7066;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2022;0.0;0.0;0.0
7067;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren buiten Nederland;2023;0.0;0.0;0.0
7068;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
7069;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
7070;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
7071;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
7072;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
7073;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
7074;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
7075;Mannen;10000;Gehuwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
7076;Mannen;10000;Gehuwd;Onbekend herkomstland;Onbekend;2020;0.0;;
7077;Mannen;10000;Gehuwd;Onbekend herkomstland;Onbekend;2021;0.0;;
7078;Mannen;10000;Gehuwd;Onbekend herkomstland;Onbekend;2022;0.0;;
7079;Mannen;10000;Gehuwd;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
7080;Mannen;10000;Verweduwd;Totaal;Totaal;2020;34260.0;408233.0;511826.0
7081;Mannen;10000;Verweduwd;Totaal;Totaal;2021;34420.0;408059.0;505263.0
7082;Mannen;10000;Verweduwd;Totaal;Totaal;2022;33690.0;426611.0;528184.0
7083;Mannen;10000;Verweduwd;Totaal;Totaal;2023;34290.0;454242.0;559345.0
7084;Mannen;10000;Verweduwd;Totaal;Geboren in Nederland;2020;30300.0;384395.0;479850.0
7085;Mannen;10000;Verweduwd;Totaal;Geboren in Nederland;2021;30320.0;384126.0;473413.0
7086;Mannen;10000;Verweduwd;Totaal;Geboren in Nederland;2022;29430.0;400137.0;492315.0
7087;Mannen;10000;Verweduwd;Totaal;Geboren in Nederland;2023;29840.0;425877.0;521107.0
7088;Mannen;10000;Verweduwd;Totaal;Geboren buiten Nederland;2020;3960.0;23837.0;31976.0
7089;Mannen;10000;Verweduwd;Totaal;Geboren buiten Nederland;2021;4100.0;23934.0;31850.0
7090;Mannen;10000;Verweduwd;Totaal;Geboren buiten Nederland;2022;4250.0;26474.0;35869.0
7091;Mannen;10000;Verweduwd;Totaal;Geboren buiten Nederland;2023;4440.0;28366.0;38239.0
7092;Mannen;10000;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2020;1830.0;22976.0;29278.0
7093;Mannen;10000;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2021;1870.0;22687.0;28621.0
7094;Mannen;10000;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2022;1870.0;24339.0;30690.0
7095;Mannen;10000;Verweduwd;Totaal;Geboren in NL, ouder(s) buiten NL;2023;1870.0;26115.0;32621.0
7096;Mannen;10000;Verweduwd;Totaal;Geboren in NL, ouders in NL;2020;28460.0;361419.0;450572.0
7097;Mannen;10000;Verweduwd;Totaal;Geboren in NL, ouders in NL;2021;28450.0;361439.0;444792.0
7098;Mannen;10000;Verweduwd;Totaal;Geboren in NL, ouders in NL;2022;27570.0;375798.0;461625.0
7099;Mannen;10000;Verweduwd;Totaal;Geboren in NL, ouders in NL;2023;27980.0;399762.0;488486.0
7100;Mannen;10000;Verweduwd;Totaal;Onbekend;2020;0.0;0.0;0.0
7101;Mannen;10000;Verweduwd;Totaal;Onbekend;2021;0.0;0.0;0.0
7102;Mannen;10000;Verweduwd;Totaal;Onbekend;2022;0.0;0.0;0.0
7103;Mannen;10000;Verweduwd;Totaal;Onbekend;2023;0.0;0.0;0.0
7104;Mannen;10000;Verweduwd;Nederland;Totaal;2020;28460.0;361419.0;450572.0
7105;Mannen;10000;Verweduwd;Nederland;Totaal;2021;28450.0;361439.0;444792.0
7106;Mannen;10000;Verweduwd;Nederland;Totaal;2022;27570.0;375798.0;461625.0
7107;Mannen;10000;Verweduwd;Nederland;Totaal;2023;27980.0;399762.0;488486.0
7108;Mannen;10000;Verweduwd;Nederland;Geboren in Nederland;2020;28460.0;361419.0;450572.0
7109;Mannen;10000;Verweduwd;Nederland;Geboren in Nederland;2021;28450.0;361439.0;444792.0
7110;Mannen;10000;Verweduwd;Nederland;Geboren in Nederland;2022;27570.0;375798.0;461625.0
7111;Mannen;10000;Verweduwd;Nederland;Geboren in Nederland;2023;27980.0;399762.0;488486.0
7112;Mannen;10000;Verweduwd;Nederland;Geboren buiten Nederland;2020;;;
7113;Mannen;10000;Verweduwd;Nederland;Geboren buiten Nederland;2021;;;
7114;Mannen;10000;Verweduwd;Nederland;Geboren buiten Nederland;2022;;;
7115;Mannen;10000;Verweduwd;Nederland;Geboren buiten Nederland;2023;;;
7116;Mannen;10000;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
7117;Mannen;10000;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
7118;Mannen;10000;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
7119;Mannen;10000;Verweduwd;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
7120;Mannen;10000;Verweduwd;Nederland;Geboren in NL, ouders in NL;2020;28460.0;361419.0;450572.0
7121;Mannen;10000;Verweduwd;Nederland;Geboren in NL, ouders in NL;2021;28450.0;361439.0;444792.0
7122;Mannen;10000;Verweduwd;Nederland;Geboren in NL, ouders in NL;2022;27570.0;375798.0;461625.0
7123;Mannen;10000;Verweduwd;Nederland;Geboren in NL, ouders in NL;2023;27980.0;399762.0;488486.0
7124;Mannen;10000;Verweduwd;Nederland;Onbekend;2020;;;
7125;Mannen;10000;Verweduwd;Nederland;Onbekend;2021;;;
7126;Mannen;10000;Verweduwd;Nederland;Onbekend;2022;;;
7127;Mannen;10000;Verweduwd;Nederland;Onbekend;2023;;;
7128;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Totaal;2020;1930.0;17621.0;22994.0
7129;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Totaal;2021;1990.0;17486.0;22668.0
7130;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Totaal;2022;2030.0;19245.0;24946.0
7131;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Totaal;2023;2070.0;20355.0;26338.0
7132;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in Nederland;2020;830.0;10004.0;12441.0
7133;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in Nederland;2021;840.0;9942.0;12282.0
7134;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in Nederland;2022;830.0;10936.0;13258.0
7135;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in Nederland;2023;810.0;11484.0;13893.0
7136;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren buiten Nederland;2020;1100.0;7617.0;10553.0
7137;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren buiten Nederland;2021;1140.0;7543.0;10385.0
7138;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren buiten Nederland;2022;1200.0;8308.0;11688.0
7139;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren buiten Nederland;2023;1260.0;8871.0;12445.0
7140;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;830.0;10004.0;12441.0
7141;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;840.0;9942.0;12282.0
7142;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2022;830.0;10936.0;13258.0
7143;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2023;810.0;11484.0;13893.0
7144;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020;;;
7145;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021;;;
7146;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022;;;
7147;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023;;;
7148;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Onbekend;2020;;;
7149;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Onbekend;2021;;;
7150;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Onbekend;2022;;;
7151;Mannen;10000;Verweduwd;Europa (exclusief Nederland);Onbekend;2023;;;
7152;Mannen;10000;Verweduwd;Buiten Europa;Totaal;2020;3860.0;29193.0;38260.0
7153;Mannen;10000;Verweduwd;Buiten Europa;Totaal;2021;3980.0;29135.0;37804.0
7154;Mannen;10000;Verweduwd;Buiten Europa;Totaal;2022;4090.0;31569.0;41614.0
7155;Mannen;10000;Verweduwd;Buiten Europa;Totaal;2023;4240.0;34125.0;44521.0
7156;Mannen;10000;Verweduwd;Buiten Europa;Geboren in Nederland;2020;1000.0;12972.0;16837.0
7157;Mannen;10000;Verweduwd;Buiten Europa;Geboren in Nederland;2021;1020.0;12745.0;16339.0
7158;Mannen;10000;Verweduwd;Buiten Europa;Geboren in Nederland;2022;1040.0;13403.0;17432.0
7159;Mannen;10000;Verweduwd;Buiten Europa;Geboren in Nederland;2023;1060.0;14631.0;18728.0
7160;Mannen;10000;Verweduwd;Buiten Europa;Geboren buiten Nederland;2020;2860.0;16220.0;21423.0
7161;Mannen;10000;Verweduwd;Buiten Europa;Geboren buiten Nederland;2021;2960.0;16390.0;21464.0
7162;Mannen;10000;Verweduwd;Buiten Europa;Geboren buiten Nederland;2022;3060.0;18166.0;24182.0
7163;Mannen;10000;Verweduwd;Buiten Europa;Geboren buiten Nederland;2023;3180.0;19494.0;25794.0
7164;Mannen;10000;Verweduwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2020;1000.0;12972.0;16837.0
7165;Mannen;10000;Verweduwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2021;1020.0;12745.0;16339.0
7166;Mannen;10000;Verweduwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2022;1040.0;13403.0;17432.0
7167;Mannen;10000;Verweduwd;Buiten Europa;Geboren in NL, ouder(s) buiten NL;2023;1060.0;14631.0;18728.0
7168;Mannen;10000;Verweduwd;Buiten Europa;Geboren in NL, ouders in NL;2020;;;
7169;Mannen;10000;Verweduwd;Buiten Europa;Geboren in NL, ouders in NL;2021;;;
7170;Mannen;10000;Verweduwd;Buiten Europa;Geboren in NL, ouders in NL;2022;;;
7171;Mannen;10000;Verweduwd;Buiten Europa;Geboren in NL, ouders in NL;2023;;;
7172;Mannen;10000;Verweduwd;Buiten Europa;Onbekend;2020;;;
7173;Mannen;10000;Verweduwd;Buiten Europa;Onbekend;2021;;;
7174;Mannen;10000;Verweduwd;Buiten Europa;Onbekend;2022;;;
7175;Mannen;10000;Verweduwd;Buiten Europa;Onbekend;2023;;;
7176;Mannen;10000;Verweduwd;Onbekend herkomstland;Totaal;2020;0.0;0.0;0.0
7177;Mannen;10000;Verweduwd;Onbekend herkomstland;Totaal;2021;0.0;0.0;0.0
7178;Mannen;10000;Verweduwd;Onbekend herkomstland;Totaal;2022;0.0;0.0;0.0
7179;Mannen;10000;Verweduwd;Onbekend herkomstland;Totaal;2023;0.0;0.0;0.0
7180;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in Nederland;2020;0.0;0.0;0.0
7181;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in Nederland;2021;0.0;0.0;0.0
7182;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in Nederland;2022;0.0;0.0;0.0
7183;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in Nederland;2023;0.0;0.0;0.0
7184;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren buiten Nederland;2020;0.0;0.0;0.0
7185;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren buiten Nederland;2021;0.0;0.0;0.0
7186;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren buiten Nederland;2022;0.0;0.0;0.0
7187;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren buiten Nederland;2023;0.0;0.0;0.0
7188;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020;;;
7189;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021;;;
7190;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022;;;
7191;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023;;;
7192;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2020;;;
7193;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2021;;;
7194;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2022;;;
7195;Mannen;10000;Verweduwd;Onbekend herkomstland;Geboren in NL, ouders in NL;2023;;;
7196;Mannen;10000;Verweduwd;Onbekend herkomstland;Onbekend;2020;0.0;0.0;0.0
7197;Mannen;10000;Verweduwd;Onbekend herkomstland;Onbekend;2021;0.0;0.0;0.0
7198;Mannen;10000;Verweduwd;Onbekend herkomstland;Onbekend;2022;0.0;0.0;0.0
7199;Mannen;10000;Verweduwd;Onbekend herkomstland;Onbekend;2023;0.0;0.0;0.0
7200;Mannen;10000;Gescheiden;Totaal;Totaal;2020;457580.0;3987877.0;6120006.0
7201;Mannen;10000;Gescheiden;Totaal;Totaal;2021;456800.0;4021905.0;6060523.0
7202;Mannen;10000;Gescheiden;Totaal;Totaal;2022;444740.0;4139964.0;6343349.0
7203;Mannen;10000;Gescheiden;Totaal;Totaal;2023;444770.0;4256837.0;6485583.0
7204;Mannen;10000;Gescheiden;Totaal;Geboren in Nederland;2020;365470.0;3613024.0;5505899.0
7205;Mannen;10000;Gescheiden;Totaal;Geboren in Nederland;2021;363430.0;3639851.0;5440448.0
7206;Mannen;10000;Gescheiden;Totaal;Geboren in Nederland;2022;351100.0;3731851.0;5655036.0
7207;Mannen;10000;Gescheiden;Totaal;Geboren in Nederland;2023;349410.0;3832442.0;5767446.0
7208;Mannen;10000;Gescheiden;Totaal;Geboren buiten Nederland;2020;92110.0;374853.0;614107.0
7209;Mannen;10000;Gescheiden;Totaal;Geboren buiten Nederland;2021;93370.0;382054.0;620076.0
7210;Mannen;10000;Gescheiden;Totaal;Geboren buiten Nederland;2022;93650.0;408113.0;688313.0
7211;Mannen;10000;Gescheiden;Totaal;Geboren buiten Nederland;2023;95370.0;424395.0;718136.0
7212;Mannen;10000;Gescheiden;Totaal;Geboren in NL, ouder(s) buiten NL;2020;35530.0;285512.0;460387.0
7213;Mannen;10000;Gescheiden;Totaal;Geboren in NL, ouder(s) buiten NL;2021;36100.0;290540.0;464175.0
7214;Mannen;10000;Gescheiden;Totaal;Geboren in NL, ouder(s) buiten NL;2022;35720.0;303063.0;496699.0
7215;Mannen;10000;Gescheiden;Totaal;Geboren in NL, ouder(s) buiten NL;2023;36310.0;314695.0;513947.0
7216;Mannen;10000;Gescheiden;Totaal;Geboren in NL, ouders in NL;2020;329940.0;3327512.0;5045512.0
7217;Mannen;10000;Gescheiden;Totaal;Geboren in NL, ouders in NL;2021;327330.0;3349311.0;4976273.0
7218;Mannen;10000;Gescheiden;Totaal;Geboren in NL, ouders in NL;2022;315380.0;3428788.0;5158338.0
7219;Mannen;10000;Gescheiden;Totaal;Geboren in NL, ouders in NL;2023;313090.0;3517747.0;5253499.0
7220;Mannen;10000;Gescheiden;Totaal;Onbekend;2020;0.0;0.0;0.0
7221;Mannen;10000;Gescheiden;Totaal;Onbekend;2021;0.0;0.0;0.0
7222;Mannen;10000;Gescheiden;Totaal;Onbekend;2022;0.0;0.0;0.0
7223;Mannen;10000;Gescheiden;Totaal;Onbekend;2023;0.0;0.0;0.0
7224;Mannen;10000;Gescheiden;Nederland;Totaal;2020;329940.0;3327512.0;5045512.0
7225;Mannen;10000;Gescheiden;Nederland;Totaal;2021;327330.0;3349311.0;4976273.0
7226;Mannen;10000;Gescheiden;Nederland;Totaal;2022;315380.0;3428788.0;5158338.0
7227;Mannen;10000;Gescheiden;Nederland;Totaal;2023;313090.0;3517747.0;5253499.0
7228;Mannen;10000;Gescheiden;Nederland;Geboren in Nederland;2020;329940.0;3327512.0;5045512.0
7229;Mannen;10000;Gescheiden;Nederland;Geboren in Nederland;2021;327330.0;3349311.0;4976273.0
7230;Mannen;10000;Gescheiden;Nederland;Geboren in Nederland;2022;315380.0;3428788.0;5158338.0
7231;Mannen;10000;Gescheiden;Nederland;Geboren in Nederland;2023;313090.0;3517747.0;5253499.0
7232;Mannen;10000;Gescheiden;Nederland;Geboren buiten Nederland;2020;;;
7233;Mannen;10000;Gescheiden;Nederland;Geboren buiten Nederland;2021;;;
7234;Mannen;10000;Gescheiden;Nederland;Geboren buiten Nederland;2022;;;
7235;Mannen;10000;Gescheiden;Nederland;Geboren buiten Nederland;2023;;;
7236;Mannen;10000;Gescheiden;Nederland;Geboren in NL, ouder(s) buiten NL;2020;;;
7237;Mannen;10000;Gescheiden;Nederland;Geboren in NL, ouder(s) buiten NL;2021;;;
7238;Mannen;10000;Gescheiden;Nederland;Geboren in NL, ouder(s) buiten NL;2022;;;
7239;Mannen;10000;Gescheiden;Nederland;Geboren in NL, ouder(s) buiten NL;2023;;;
7240;Mannen;10000;Gescheiden;Nederland;Geboren in NL, ouders in NL;2020;329940.0;3327512.0;5045512.0
7241;Mannen;10000;Gescheiden;Nederland;Geboren in NL, ouders in NL;2021;327330.0;3349311.0;4976273.0
7242;Mannen;10000;Gescheiden;Nederland;Geboren in NL, ouders in NL;2022;315380.0;3428788.0;5158338.0
7243;Mannen;10000;Gescheiden;Nederland;Geboren in NL, ouders in NL;2023;313090.0;3517747.0;5253499.0
7244;Mannen;10000;Gescheiden;Nederland;Onbekend;2020;;;
7245;Mannen;10000;Gescheiden;Nederland;Onbekend;2021;;;
7246;Mannen;10000;Gescheiden;Nederland;Onbekend;2022;;;
7247;Mannen;10000;Gescheiden;Nederland;Onbekend;2023;;;
7248;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Totaal;2020;31160.0;196701.0;325869.0
7249;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Totaal;2021;31600.0;200633.0;326437.0
7250;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Totaal;2022;31330.0;213729.0;358043.0
7251;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Totaal;2023;32010.0;222046.0;371125.0
7252;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Geboren in Nederland;2020;11550.0;104820.0;159038.0
7253;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Geboren in Nederland;2021;11450.0;104768.0;156735.0
7254;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Geboren in Nederland;2022;11050.0;107999.0;164258.0
7255;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Geboren in Nederland;2023;10980.0;111330.0;168044.0
7256;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Geboren buiten Nederland;2020;19610.0;91881.0;166831.0
7257;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Geboren buiten Nederland;2021;20150.0;95865.0;169702.0
7258;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Geboren buiten Nederland;2022;20280.0;105729.0;193785.0
7259;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Geboren buiten Nederland;2023;21030.0;110717.0;203081.0
7260;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2020;11550.0;104820.0;159038.0
7261;Mannen;10000;Gescheiden;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2021;11450.0;104768.0;156735.0
