ID;Geslacht;Leeftijden;SociaalEconomischeCategorie;Migratieachtergrond;LandVanBestemming;Perioden;Emigranten_1
8587;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Duitsland;2007;0.0
8588;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Duitsland;2008;0.0
8589;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Duitsland;2009;0.0
8590;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Duitsland;2010;0.0
8591;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Duitsland;2011;0.0
8592;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2000;0.0
8593;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2001;0.0
8594;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2002;0.0
8595;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2003;0.0
8596;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2004;0.0
8597;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2005;0.0
8598;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2006;0.0
8599;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2007;0.0
8600;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2008;0.0
8601;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2009;0.0
8602;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2010;0.0
8603;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Frankrijk;2011;0.0
8604;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2000;0.0
8605;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2001;0.0
8606;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2002;0.0
8607;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2003;0.0
8608;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2004;0.0
8609;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2005;0.0
8610;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2006;0.0
8611;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2007;0.0
8612;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2008;0.0
8613;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2009;0.0
8614;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2010;0.0
8615;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;India;2011;0.0
8616;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2000;0.0
8617;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2001;0.0
8618;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2002;0.0
8619;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2003;0.0
8620;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2004;0.0
8621;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2005;0.0
8622;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2006;0.0
8623;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2007;0.0
8624;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2008;0.0
8625;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2009;0.0
8626;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2010;0.0
8627;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Italië;2011;0.0
8628;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2000;0.0
8629;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2001;0.0
8630;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2002;0.0
8631;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2003;0.0
8632;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2004;0.0
8633;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2005;0.0
8634;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2006;0.0
8635;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2007;0.0
8636;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2008;0.0
8637;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2009;0.0
8638;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2010;0.0
8639;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;(voormalige) Nederlandse Antillen, Aruba;2011;0.0
8640;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2000;0.0
8641;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2001;0.0
8642;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2002;0.0
8643;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2003;0.0
8644;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2004;0.0
8645;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2005;0.0
8646;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2006;0.0
8647;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2007;0.0
8648;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2008;0.0
8649;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2009;0.0
8650;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2010;0.0
8651;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Marokko;2011;0.0
8652;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2000;0.0
8653;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2001;0.0
8654;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2002;0.0
8655;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2003;0.0
8656;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2004;0.0
8657;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2005;0.0
8658;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2006;0.0
8659;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2007;0.0
8660;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2008;0.0
8661;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2009;0.0
8662;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2010;0.0
8663;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Polen;2011;0.0
8664;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2000;0.0
8665;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2001;0.0
8666;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2002;0.0
8667;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2003;0.0
8668;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2004;0.0
8669;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2005;0.0
8670;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2006;0.0
8671;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2007;0.0
8672;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2008;0.0
8673;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2009;0.0
8674;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2010;0.0
8675;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Portugal;2011;0.0
8676;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2000;0.0
8677;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2001;0.0
8678;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2002;0.0
8679;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2003;0.0
8680;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2004;0.0
8681;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2005;0.0
8682;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2006;0.0
8683;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2007;0.0
8684;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2008;0.0
8685;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2009;0.0
8686;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2010;0.0
8687;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Spanje;2011;0.0
8688;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2000;0.0
8689;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2001;0.0
8690;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2002;0.0
8691;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2003;0.0
8692;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2004;0.0
8693;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2005;0.0
8694;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2006;0.0
8695;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2007;0.0
8696;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2008;0.0
8697;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2009;0.0
8698;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2010;0.0
8699;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Suriname;2011;0.0
8700;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2000;0.0
8701;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2001;0.0
8702;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2002;0.0
8703;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2003;0.0
8704;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2004;0.0
8705;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2005;0.0
8706;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2006;0.0
8707;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2007;0.0
8708;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2008;0.0
8709;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2009;0.0
8710;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2010;0.0
8711;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Turkije;2011;0.0
8712;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2000;1.2
8713;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2001;2.0
8714;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2002;1.5
8715;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2003;1.9
8716;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2004;2.7
8717;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2005;1.6
8718;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2006;1.4
8719;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2007;0.7
8720;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2008;0.5
8721;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2009;0.4
8722;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2010;0.4
8723;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigd Koninkrijk;2011;0.4
8724;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2000;0.0
8725;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2001;0.0
8726;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2002;0.0
8727;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2003;0.0
8728;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2004;0.0
8729;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2005;0.0
8730;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2006;0.0
8731;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2007;0.0
8732;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2008;0.0
8733;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2009;0.0
8734;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2010;0.0
8735;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Verenigde Staten van Amerika;2011;0.0
8736;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2000;1.0
8737;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2001;1.3
8738;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2002;1.7
8739;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2003;1.8
8740;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2004;1.4
8741;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2005;1.0
8742;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2006;0.8
8743;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2007;0.5
8744;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2008;0.4
8745;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2009;0.4
8746;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2010;0.6
8747;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Somalië;Onbekend;2011;0.5
8748;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2000;1.2
8749;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2001;1.2
8750;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2002;1.5
8751;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2003;1.5
8752;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2004;1.7
8753;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2005;1.6
8754;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2006;1.9
8755;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2007;1.6
8756;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2008;1.6
8757;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2009;1.9
8758;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2010;1.9
8759;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal landen;2011;2.3
8760;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2000;0.9
8761;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2001;0.9
8762;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2002;1.0
8763;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2003;1.0
8764;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2004;1.1
8765;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2005;1.1
8766;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2006;1.1
8767;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2007;1.0
8768;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2008;1.0
8769;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2009;1.2
8770;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2010;1.3
8771;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal westerse landen;2011;1.7
8772;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2000;0.0
8773;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2001;0.0
8774;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2002;0.0
8775;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2003;0.0
8776;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2004;0.0
8777;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2005;0.0
8778;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2006;0.0
8779;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2007;0.0
8780;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2008;0.0
8781;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2009;0.0
8782;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2010;0.0
8783;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Totaal niet-westerse landen;2011;0.1
8784;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2000;0.0
8785;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2001;0.0
8786;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2002;0.0
8787;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2003;0.0
8788;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2004;0.0
8789;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2005;0.0
8790;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2006;0.0
8791;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2007;0.0
8792;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2008;0.0
8793;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2009;0.0
8794;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2010;0.0
8795;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Afrika;2011;0.0
8796;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2000;0.0
8797;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2001;0.0
8798;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2002;0.0
8799;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2003;0.0
8800;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2004;0.0
8801;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2005;0.0
8802;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2006;0.0
8803;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2007;0.0
8804;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2008;0.0
8805;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2009;0.0
8806;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2010;0.0
8807;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Amerika;2011;0.0
8808;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2000;0.0
8809;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2001;0.0
8810;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2002;0.0
8811;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2003;0.0
8812;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2004;0.0
8813;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2005;0.0
8814;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2006;0.0
8815;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2007;0.0
8816;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2008;0.0
8817;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2009;0.0
8818;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2010;0.0
8819;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Azië;2011;0.0
8820;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2000;0.0
8821;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2001;0.0
8822;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2002;0.0
8823;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2003;0.0
8824;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2004;0.0
8825;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2005;0.0
8826;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2006;0.0
8827;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2007;0.0
8828;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2008;0.0
8829;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2009;0.0
8830;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2010;0.0
8831;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Oceanië;2011;0.0
8832;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2000;0.9
8833;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2001;0.8
8834;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2002;1.0
8835;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2003;1.0
8836;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2004;1.1
8837;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2005;1.0
8838;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2006;1.1
8839;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2007;1.0
8840;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2008;1.0
8841;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2009;1.2
8842;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2010;1.3
8843;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europa (exclusief Nederland);2011;1.7
8844;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europese Unie (exclusief Nederland);2000;0.9
8845;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europese Unie (exclusief Nederland);2001;0.8
8846;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europese Unie (exclusief Nederland);2002;1.0
8847;Totaal mannen en vrouwen;Totaal leeftijd;Totaal;Spanje;Europese Unie (exclusief Nederland);2003;1.0
