ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
9086;Soort vakantie: actief;Bovengrens 95%-interval;Utrecht (PV);2023;110.0;0.8;121.0;1.2;0.7;7.7;;0.6;6.6;;33.0;355.0;;
9087;Soort vakantie: actief;Bovengrens 95%-interval;Noord-Holland (PV);2021;368.0;2.6;411.0;1.2;2.7;7.9;;2.3;6.8;;145.0;423.0;;
9088;Soort vakantie: actief;Bovengrens 95%-interval;Noord-Holland (PV);2022;316.0;2.2;348.0;1.1;2.2;7.4;;1.8;6.3;;119.0;410.0;;
9089;Soort vakantie: actief;Bovengrens 95%-interval;Noord-Holland (PV);2023;225.0;1.5;246.0;1.1;2.2;10.8;;1.9;9.7;;96.0;485.0;;
9090;Soort vakantie: actief;Bovengrens 95%-interval;Zuid-Holland (PV);2021;195.0;1.4;201.0;1.1;1.2;6.8;;1.0;5.8;;63.0;357.0;;
9091;Soort vakantie: actief;Bovengrens 95%-interval;Zuid-Holland (PV);2022;126.0;0.9;133.0;1.1;0.7;6.2;;0.6;5.1;;32.0;289.0;;
9092;Soort vakantie: actief;Bovengrens 95%-interval;Zuid-Holland (PV);2023;109.0;0.8;110.0;1.0;0.5;5.8;;0.4;4.8;;29.0;340.0;;
9093;Soort vakantie: actief;Bovengrens 95%-interval;Zeeland (PV);2021;250.0;1.7;268.0;1.1;1.9;8.5;;1.7;7.5;;108.0;477.0;;
9094;Soort vakantie: actief;Bovengrens 95%-interval;Zeeland (PV);2022;168.0;1.2;183.0;1.1;1.2;7.6;;1.0;6.6;;61.0;408.0;;
9095;Soort vakantie: actief;Bovengrens 95%-interval;Zeeland (PV);2023;160.0;1.1;168.0;1.1;1.2;9.0;;1.1;7.9;;67.0;494.0;;
9096;Soort vakantie: actief;Bovengrens 95%-interval;Noord-Brabant (PV);2021;243.0;1.7;286.0;1.2;2.0;9.1;;1.7;7.9;;62.0;283.0;;
9097;Soort vakantie: actief;Bovengrens 95%-interval;Noord-Brabant (PV);2022;197.0;1.4;221.0;1.2;1.3;7.2;;1.1;6.1;;55.0;306.0;;
9098;Soort vakantie: actief;Bovengrens 95%-interval;Noord-Brabant (PV);2023;178.0;1.2;189.0;1.1;1.3;8.1;;1.1;7.0;;57.0;369.0;;
9099;Soort vakantie: actief;Bovengrens 95%-interval;Limburg (PV);2021;517.0;3.6;601.0;1.2;3.6;7.5;;3.0;6.3;;186.0;384.0;;
9100;Soort vakantie: actief;Bovengrens 95%-interval;Limburg (PV);2022;344.0;2.4;371.0;1.1;2.2;7.1;;1.9;6.0;;118.0;370.0;;
9101;Soort vakantie: actief;Bovengrens 95%-interval;Limburg (PV);2023;331.0;2.3;355.0;1.1;2.6;8.8;;2.3;7.7;;147.0;489.0;;
9102;Soort vakantie: actief;Bovengrens 95%-interval;Provincie onbekend (PV);2021;136.0;1.0;153.0;1.2;1.1;8.8;;0.9;7.7;;59.0;484.0;;
9103;Soort vakantie: actief;Bovengrens 95%-interval;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
9104;Soort vakantie: actief;Bovengrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
9105;Soort vakantie: actief;Bovengrens 95%-interval;Kust (TG);2021;678.0;4.7;770.0;1.2;5.1;8.0;;4.4;6.9;;303.0;474.0;;
9106;Soort vakantie: actief;Bovengrens 95%-interval;Kust (TG);2022;554.0;3.8;656.0;1.2;4.3;8.3;;3.7;7.1;;240.0;460.0;;
9107;Soort vakantie: actief;Bovengrens 95%-interval;Kust (TG);2023;498.0;3.4;568.0;1.2;3.8;8.4;;3.3;7.2;;226.0;493.0;;
9108;Soort vakantie: actief;Bovengrens 95%-interval;Watersportgebieden (TG);2021;305.0;2.1;335.0;1.1;2.2;7.8;;1.8;6.7;;99.0;358.0;;
9109;Soort vakantie: actief;Bovengrens 95%-interval;Watersportgebieden (TG);2022;267.0;1.8;289.0;1.1;1.6;6.8;;1.4;5.7;;88.0;376.0;;
9110;Soort vakantie: actief;Bovengrens 95%-interval;Watersportgebieden (TG);2023;229.0;1.6;237.0;1.1;1.9;9.8;;1.7;8.8;;101.0;493.0;;
9111;Soort vakantie: actief;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;619.0;4.3;706.0;1.2;4.3;7.4;;3.6;6.3;;195.0;333.0;;
9112;Soort vakantie: actief;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;455.0;3.1;545.0;1.2;3.4;7.8;;2.8;6.6;;149.0;348.0;;
9113;Soort vakantie: actief;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;459.0;3.1;541.0;1.2;3.2;7.7;;2.7;6.5;;174.0;419.0;;
9114;Soort vakantie: actief;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;540.0;3.7;641.0;1.2;4.4;8.7;;3.8;7.5;;188.0;370.0;;
9115;Soort vakantie: actief;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;476.0;3.3;529.0;1.1;3.9;8.8;;3.4;7.6;;165.0;369.0;;
9116;Soort vakantie: actief;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;368.0;2.5;418.0;1.2;2.9;8.7;;2.5;7.6;;142.0;422.0;;
9117;Soort vakantie: actief;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;722.0;5.0;889.0;1.3;5.6;8.2;;4.7;6.9;;249.0;364.0;;
9118;Soort vakantie: actief;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;527.0;3.6;585.0;1.1;3.5;7.1;;2.9;5.9;;170.0;342.0;;
9119;Soort vakantie: actief;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;502.0;3.4;556.0;1.2;4.0;8.7;;3.5;7.6;;206.0;447.0;;
9120;Soort vakantie: actief;Bovengrens 95%-interval;Overig Nederland (TG);2021;252.0;1.8;285.0;1.2;1.9;8.1;;1.6;7.0;;106.0;475.0;;
9121;Soort vakantie: actief;Bovengrens 95%-interval;Overig Nederland (TG);2022;170.0;1.2;190.0;1.2;0.9;6.1;;0.8;5.0;;47.0;305.0;;
9122;Soort vakantie: actief;Bovengrens 95%-interval;Overig Nederland (TG);2023;174.0;1.2;189.0;1.2;1.0;7.1;;0.9;6.0;;54.0;368.0;;
9123;Soort vakantie: actief;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;136.0;1.0;153.0;1.2;1.1;8.8;;0.9;7.7;;59.0;484.0;;
9124;Soort vakantie: actief;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;83.0;0.6;118.0;1.5;0.8;10.6;;0.7;9.2;;42.0;555.0;;
9125;Soort vakantie: actief;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
9126;Soort vakantie: steden, cultuur;Waarde;Nederland               ;2021;1463.0;10.1;1777.0;1.2;6.7;4.6;3.8;4.9;3.4;2.8;504.0;345.0;284.0;76.0
9127;Soort vakantie: steden, cultuur;Waarde;Nederland               ;2022;1393.0;9.5;1658.0;1.2;6.8;4.9;4.1;5.1;3.7;3.1;467.0;335.0;282.0;69.0
9128;Soort vakantie: steden, cultuur;Waarde;Nederland               ;2023;1537.0;10.4;1848.0;1.2;7.7;5.0;4.2;5.9;3.8;3.2;547.0;356.0;296.0;71.0
9129;Soort vakantie: steden, cultuur;Waarde;Noord-Nederland (LD);2021;209.0;1.4;224.0;1.1;1.0;4.8;4.5;0.8;3.8;3.5;70.0;337.0;314.0;70.0
9130;Soort vakantie: steden, cultuur;Waarde;Noord-Nederland (LD);2022;271.0;1.9;276.0;1.0;1.3;4.8;4.7;1.0;3.7;3.7;76.0;280.0;276.0;59.0
9131;Soort vakantie: steden, cultuur;Waarde;Noord-Nederland (LD);2023;269.0;1.8;283.0;1.0;1.3;4.8;4.6;1.0;3.8;3.6;83.0;308.0;293.0;64.0
9132;Soort vakantie: steden, cultuur;Waarde;Oost-Nederland (LD);2021;221.0;1.5;233.0;1.1;0.9;4.2;3.9;0.7;3.1;2.9;66.0;300.0;283.0;72.0
9133;Soort vakantie: steden, cultuur;Waarde;Oost-Nederland (LD);2022;294.0;2.0;311.0;1.1;1.3;4.4;4.2;1.0;3.4;3.2;77.0;261.0;247.0;59.0
9134;Soort vakantie: steden, cultuur;Waarde;Oost-Nederland (LD);2023;343.0;2.3;357.0;1.0;1.7;4.9;4.7;1.3;3.9;3.7;112.0;326.0;313.0;66.0
9135;Soort vakantie: steden, cultuur;Waarde;West-Nederland (LD);2021;822.0;5.7;904.0;1.1;3.2;3.9;3.5;2.3;2.8;2.5;245.0;299.0;271.0;77.0
9136;Soort vakantie: steden, cultuur;Waarde;West-Nederland (LD);2022;616.0;4.2;672.0;1.1;2.4;4.0;3.6;1.8;2.9;2.6;195.0;316.0;289.0;80.0
9137;Soort vakantie: steden, cultuur;Waarde;West-Nederland (LD);2023;649.0;4.4;731.0;1.1;2.8;4.3;3.8;2.0;3.1;2.8;208.0;320.0;284.0;75.0
9138;Soort vakantie: steden, cultuur;Waarde;Zuid-Nederland (LD);2021;354.0;2.4;378.0;1.1;1.4;4.0;3.7;1.0;2.9;2.7;112.0;315.0;295.0;79.0
9139;Soort vakantie: steden, cultuur;Waarde;Zuid-Nederland (LD);2022;362.0;2.5;390.0;1.1;1.7;4.7;4.3;1.3;3.6;3.3;117.0;322.0;299.0;69.0
9140;Soort vakantie: steden, cultuur;Waarde;Zuid-Nederland (LD);2023;461.0;3.1;476.0;1.0;2.0;4.3;4.2;1.5;3.3;3.2;145.0;314.0;304.0;73.0
9141;Soort vakantie: steden, cultuur;Waarde;Landsdeel onbekend (LD);2021;;;;;;;;;;;;;;
9142;Soort vakantie: steden, cultuur;Waarde;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
9143;Soort vakantie: steden, cultuur;Waarde;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
9144;Soort vakantie: steden, cultuur;Waarde;Groningen (PV);2021;58.0;0.4;59.0;1.0;0.2;4.1;4.0;0.2;3.1;3.0;20.0;342.0;336.0;84.0
9145;Soort vakantie: steden, cultuur;Waarde;Groningen (PV);2022;74.0;0.5;75.0;1.0;0.3;4.2;4.2;0.2;3.2;3.2;20.0;270.0;266.0;64.0
9146;Soort vakantie: steden, cultuur;Waarde;Groningen (PV);2023;98.0;0.7;99.0;1.0;0.3;3.6;3.5;0.3;2.6;2.5;27.0;275.0;270.0;77.0
9147;Soort vakantie: steden, cultuur;Waarde;Fryslân (PV);2021;113.0;0.8;116.0;1.0;0.5;4.6;4.5;0.4;3.6;3.5;38.0;333.0;324.0;73.0
9148;Soort vakantie: steden, cultuur;Waarde;Fryslân (PV);2022;142.0;1.0;143.0;1.0;0.6;4.6;4.5;0.5;3.5;3.5;40.0;279.0;276.0;61.0
9149;Soort vakantie: steden, cultuur;Waarde;Fryslân (PV);2023;95.0;0.6;96.0;1.0;0.4;3.8;3.8;0.3;2.8;2.8;25.0;262.0;258.0;69.0
9150;Soort vakantie: steden, cultuur;Waarde;Drenthe (PV);2021;;;;;;;;;;;;;;
9151;Soort vakantie: steden, cultuur;Waarde;Drenthe (PV);2022;57.0;0.4;58.0;1.0;0.3;5.9;5.8;0.3;4.9;4.8;17.0;290.0;287.0;49.0
9152;Soort vakantie: steden, cultuur;Waarde;Drenthe (PV);2023;;;;;;;;;;;;;;
9153;Soort vakantie: steden, cultuur;Waarde;Overijssel (PV);2021;87.0;0.6;89.0;1.0;0.3;3.5;3.4;0.2;2.5;2.4;27.0;305.0;298.0;87.0
9154;Soort vakantie: steden, cultuur;Waarde;Overijssel (PV);2022;119.0;0.8;125.0;1.1;0.5;4.1;3.8;0.4;3.0;2.8;34.0;290.0;275.0;72.0
9155;Soort vakantie: steden, cultuur;Waarde;Overijssel (PV);2023;114.0;0.8;117.0;1.0;0.5;4.1;4.0;0.4;3.1;3.0;34.0;304.0;294.0;73.0
9156;Soort vakantie: steden, cultuur;Waarde;Flevoland (PV);2021;;;;;;;;;;;;;;
9157;Soort vakantie: steden, cultuur;Waarde;Flevoland (PV);2022;;;;;;;;;;;;;;
9158;Soort vakantie: steden, cultuur;Waarde;Flevoland (PV);2023;;;;;;;;;;;;;;
9159;Soort vakantie: steden, cultuur;Waarde;Gelderland (PV);2021;133.0;0.9;139.0;1.0;0.6;4.5;4.3;0.5;3.4;3.3;38.0;287.0;274.0;64.0
9160;Soort vakantie: steden, cultuur;Waarde;Gelderland (PV);2022;158.0;1.1;160.0;1.0;0.6;4.0;4.0;0.5;3.0;3.0;38.0;239.0;236.0;59.0
9161;Soort vakantie: steden, cultuur;Waarde;Gelderland (PV);2023;209.0;1.4;213.0;1.0;1.1;5.2;5.1;0.9;4.2;4.1;73.0;350.0;343.0;67.0
9162;Soort vakantie: steden, cultuur;Waarde;Utrecht (PV);2021;87.0;0.6;91.0;1.0;0.3;3.5;3.4;0.2;2.5;2.4;22.0;249.0;238.0;70.0
9163;Soort vakantie: steden, cultuur;Waarde;Utrecht (PV);2022;87.0;0.6;91.0;1.0;0.3;3.0;2.9;0.2;2.0;1.9;21.0;237.0;227.0;79.0
9164;Soort vakantie: steden, cultuur;Waarde;Utrecht (PV);2023;83.0;0.6;87.0;1.0;0.3;3.1;3.0;0.2;2.1;2.0;24.0;292.0;279.0;94.0
9165;Soort vakantie: steden, cultuur;Waarde;Noord-Holland (PV);2021;322.0;2.2;337.0;1.0;1.2;3.6;3.5;0.8;2.6;2.5;99.0;306.0;292.0;84.0
9166;Soort vakantie: steden, cultuur;Waarde;Noord-Holland (PV);2022;257.0;1.8;274.0;1.1;1.1;4.4;4.1;0.9;3.4;3.1;91.0;353.0;331.0;80.0
9167;Soort vakantie: steden, cultuur;Waarde;Noord-Holland (PV);2023;286.0;1.9;317.0;1.1;1.4;4.9;4.4;1.1;3.8;3.4;98.0;342.0;309.0;70.0
9168;Soort vakantie: steden, cultuur;Waarde;Zuid-Holland (PV);2021;340.0;2.3;360.0;1.1;1.2;3.4;3.2;0.8;2.4;2.2;88.0;259.0;245.0;76.0
9169;Soort vakantie: steden, cultuur;Waarde;Zuid-Holland (PV);2022;252.0;1.7;261.0;1.0;0.8;3.2;3.1;0.6;2.2;2.1;65.0;256.0;248.0;79.0
9170;Soort vakantie: steden, cultuur;Waarde;Zuid-Holland (PV);2023;259.0;1.7;267.0;1.0;0.8;3.2;3.1;0.6;2.2;2.1;62.0;241.0;234.0;74.0
9171;Soort vakantie: steden, cultuur;Waarde;Zeeland (PV);2021;112.0;0.8;116.0;1.0;0.5;4.8;4.6;0.4;3.7;3.6;37.0;331.0;319.0;70.0
9172;Soort vakantie: steden, cultuur;Waarde;Zeeland (PV);2022;47.0;0.3;47.0;1.0;0.2;4.9;4.9;0.2;3.9;3.9;19.0;404.0;404.0;82.0
9173;Soort vakantie: steden, cultuur;Waarde;Zeeland (PV);2023;;;;;;;;;;;;;;
9174;Soort vakantie: steden, cultuur;Waarde;Noord-Brabant (PV);2021;115.0;0.8;122.0;1.1;0.4;3.2;3.1;0.3;2.2;2.1;29.0;253.0;238.0;78.0
9175;Soort vakantie: steden, cultuur;Waarde;Noord-Brabant (PV);2022;131.0;0.9;139.0;1.1;0.4;3.2;3.0;0.3;2.2;2.0;31.0;235.0;222.0;73.0
9176;Soort vakantie: steden, cultuur;Waarde;Noord-Brabant (PV);2023;172.0;1.2;182.0;1.1;0.7;4.3;4.1;0.6;3.2;3.1;48.0;279.0;264.0;65.0
9177;Soort vakantie: steden, cultuur;Waarde;Limburg (PV);2021;243.0;1.7;256.0;1.1;1.0;4.3;4.1;0.8;3.2;3.1;83.0;339.0;322.0;80.0
9178;Soort vakantie: steden, cultuur;Waarde;Limburg (PV);2022;239.0;1.6;251.0;1.1;1.3;5.3;5.1;1.0;4.3;4.1;86.0;359.0;342.0;68.0
9179;Soort vakantie: steden, cultuur;Waarde;Limburg (PV);2023;294.0;2.0;295.0;1.0;1.2;4.2;4.2;0.9;3.2;3.2;97.0;330.0;329.0;78.0
9180;Soort vakantie: steden, cultuur;Waarde;Provincie onbekend (PV);2021;;;;;;;;;;;;;;
9181;Soort vakantie: steden, cultuur;Waarde;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
9182;Soort vakantie: steden, cultuur;Waarde;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
9183;Soort vakantie: steden, cultuur;Waarde;Kust (TG);2021;119.0;0.8;123.0;1.0;0.6;5.4;5.2;0.5;4.4;4.2;45.0;378.0;365.0;70.0
9184;Soort vakantie: steden, cultuur;Waarde;Kust (TG);2022;138.0;0.9;143.0;1.0;0.7;5.2;5.1;0.6;4.2;4.1;43.0;309.0;300.0;59.0
9185;Soort vakantie: steden, cultuur;Waarde;Kust (TG);2023;111.0;0.7;111.0;1.0;0.8;7.1;7.1;0.7;6.1;6.1;41.0;370.0;370.0;52.0
9186;Soort vakantie: steden, cultuur;Waarde;Watersportgebieden (TG);2021;173.0;1.2;177.0;1.0;0.8;4.7;4.6;0.6;3.7;3.6;54.0;314.0;307.0;66.0
9187;Soort vakantie: steden, cultuur;Waarde;Watersportgebieden (TG);2022;139.0;1.0;144.0;1.0;0.7;5.2;5.0;0.6;4.2;4.0;49.0;352.0;339.0;67.0
9188;Soort vakantie: steden, cultuur;Waarde;Watersportgebieden (TG);2023;180.0;1.2;192.0;1.1;0.8;4.5;4.2;0.6;3.4;3.2;52.0;286.0;269.0;64.0
9189;Soort vakantie: steden, cultuur;Waarde;Bos en Heide Midden-Nederland (TG);2021;121.0;0.8;130.0;1.1;0.6;4.6;4.3;0.4;3.6;3.3;37.0;306.0;286.0;66.0
9190;Soort vakantie: steden, cultuur;Waarde;Bos en Heide Midden-Nederland (TG);2022;143.0;1.0;147.0;1.0;0.6;4.2;4.1;0.4;3.1;3.1;36.0;254.0;246.0;61.0
9191;Soort vakantie: steden, cultuur;Waarde;Bos en Heide Midden-Nederland (TG);2023;191.0;1.3;196.0;1.0;1.0;5.4;5.3;0.8;4.4;4.3;67.0;350.0;343.0;65.0
9192;Soort vakantie: steden, cultuur;Waarde;Bos en Heide Noordoost-Nederland (TG);2021;124.0;0.9;129.0;1.0;0.6;4.5;4.3;0.4;3.5;3.3;40.0;322.0;308.0;71.0
9193;Soort vakantie: steden, cultuur;Waarde;Bos en Heide Noordoost-Nederland (TG);2022;171.0;1.2;180.0;1.1;0.8;4.8;4.6;0.6;3.7;3.6;50.0;290.0;276.0;60.0
9194;Soort vakantie: steden, cultuur;Waarde;Bos en Heide Noordoost-Nederland (TG);2023;189.0;1.3;191.0;1.0;1.0;5.4;5.3;0.8;4.3;4.3;62.0;331.0;326.0;62.0
9195;Soort vakantie: steden, cultuur;Waarde;Bos en Heide Zuid-Nederland (TG);2021;390.0;2.7;416.0;1.1;1.5;3.9;3.7;1.1;2.9;2.7;121.0;312.0;292.0;79.0
9196;Soort vakantie: steden, cultuur;Waarde;Bos en Heide Zuid-Nederland (TG);2022;388.0;2.7;417.0;1.1;1.8;4.6;4.2;1.4;3.5;3.2;123.0;317.0;295.0;70.0
9197;Soort vakantie: steden, cultuur;Waarde;Bos en Heide Zuid-Nederland (TG);2023;489.0;3.3;505.0;1.0;2.0;4.1;4.0;1.5;3.1;3.0;152.0;311.0;301.0;75.0
9198;Soort vakantie: steden, cultuur;Waarde;Overig Nederland (TG);2021;698.0;4.8;764.0;1.1;2.4;3.4;3.1;1.6;2.3;2.1;196.0;280.0;256.0;81.0
9199;Soort vakantie: steden, cultuur;Waarde;Overig Nederland (TG);2022;557.0;3.8;591.0;1.1;2.0;3.6;3.4;1.4;2.5;2.4;157.0;281.0;265.0;79.0
9200;Soort vakantie: steden, cultuur;Waarde;Overig Nederland (TG);2023;560.0;3.8;633.0;1.1;2.0;3.5;3.1;1.3;2.4;2.1;166.0;295.0;261.0;85.0
9201;Soort vakantie: steden, cultuur;Waarde;Toeristengebied (groep) onbekend (TG);2021;;;;;;;;;;;;;;
9202;Soort vakantie: steden, cultuur;Waarde;Toeristengebied (groep) onbekend (TG);2022;;;;;;;;;;;;;;
9203;Soort vakantie: steden, cultuur;Waarde;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
9204;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Nederland               ;2021;1356.0;9.4;1637.0;1.2;6.1;4.3;;4.4;3.1;;461.0;326.0;;
9205;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Nederland               ;2022;1297.0;8.9;1536.0;1.2;6.0;4.4;;4.4;3.3;;414.0;304.0;;
9206;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Nederland               ;2023;1395.0;9.5;1666.0;1.2;6.7;4.5;;4.9;3.3;;473.0;318.0;;
9207;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Noord-Nederland (LD);2021;170.0;1.2;181.0;1.0;0.8;4.1;;0.6;3.1;;55.0;294.0;;
9208;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Noord-Nederland (LD);2022;228.0;1.6;232.0;1.0;1.0;4.1;;0.8;3.0;;61.0;243.0;;
9209;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Noord-Nederland (LD);2023;215.0;1.5;226.0;1.0;0.8;3.5;;0.6;2.4;;58.0;237.0;;
9210;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Oost-Nederland (LD);2021;179.0;1.3;190.0;1.0;0.7;3.6;;0.5;2.6;;53.0;264.0;;
9211;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Oost-Nederland (LD);2022;253.0;1.7;267.0;1.0;1.0;3.8;;0.8;2.8;;65.0;235.0;;
9212;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Oost-Nederland (LD);2023;285.0;1.9;296.0;1.0;1.2;3.9;;0.9;2.8;;81.0;257.0;;
9213;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;West-Nederland (LD);2021;739.0;5.1;809.0;1.1;2.8;3.6;;2.0;2.5;;216.0;277.0;;
9214;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;West-Nederland (LD);2022;551.0;3.8;600.0;1.1;2.1;3.5;;1.4;2.4;;161.0;272.0;;
9215;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;West-Nederland (LD);2023;551.0;3.8;609.0;1.1;2.1;3.4;;1.4;2.3;;158.0;257.0;;
9216;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;300.0;2.1;318.0;1.0;1.2;3.6;;0.8;2.6;;92.0;285.0;;
9217;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;310.0;2.1;331.0;1.0;1.2;3.6;;0.9;2.5;;82.0;238.0;;
9218;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;380.0;2.6;392.0;1.0;1.5;3.5;;1.1;2.5;;114.0;266.0;;
9219;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Landsdeel onbekend (LD);2021;;;;;;;;;;;;;;
9220;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
9221;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
9222;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Groningen (PV);2021;38.0;0.3;39.0;1.0;0.1;3.2;;0.1;2.2;;12.0;269.0;;
9223;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Groningen (PV);2022;50.0;0.4;51.0;1.0;0.2;3.2;;0.1;2.2;;12.0;210.0;;
9224;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Groningen (PV);2023;62.0;0.5;63.0;1.0;0.2;2.5;;0.1;1.5;;17.0;221.0;;
9225;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Fryslân (PV);2021;84.0;0.6;86.0;1.0;0.4;3.9;;0.3;2.9;;27.0;282.0;;
9226;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Fryslân (PV);2022;112.0;0.8;113.0;1.0;0.5;4.0;;0.4;2.9;;31.0;238.0;;
9227;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Fryslân (PV);2023;69.0;0.5;70.0;1.0;0.3;3.2;;0.2;2.2;;17.0;219.0;;
9228;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Drenthe (PV);2021;;;;;;;;;;;;;;
9229;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Drenthe (PV);2022;36.0;0.3;36.0;1.0;0.1;3.2;;0.1;2.2;;7.0;164.0;;
9230;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Drenthe (PV);2023;;;;;;;;;;;;;;
9231;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Overijssel (PV);2021;61.0;0.4;63.0;1.0;0.2;3.0;;0.1;2.0;;18.0;245.0;;
9232;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Overijssel (PV);2022;91.0;0.6;95.0;1.0;0.3;3.3;;0.2;2.3;;25.0;244.0;;
9233;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Overijssel (PV);2023;82.0;0.6;85.0;1.0;0.3;3.3;;0.2;2.2;;23.0;251.0;;
9234;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Flevoland (PV);2021;;;;;;;;;;;;;;
9235;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Flevoland (PV);2022;;;;;;;;;;;;;;
9236;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Flevoland (PV);2023;;;;;;;;;;;;;;
9237;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Gelderland (PV);2021;101.0;0.7;105.0;1.0;0.4;3.7;;0.3;2.6;;28.0;243.0;;
9238;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Gelderland (PV);2022;130.0;0.9;132.0;1.0;0.5;3.5;;0.4;2.5;;30.0;210.0;;
9239;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Gelderland (PV);2023;162.0;1.1;166.0;1.0;0.7;3.6;;0.5;2.6;;44.0;241.0;;
9240;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Utrecht (PV);2021;60.0;0.4;62.0;1.0;0.2;2.6;;0.1;1.5;;14.0;188.0;;
9241;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Utrecht (PV);2022;63.0;0.4;65.0;1.0;0.2;2.7;;0.1;1.6;;14.0;190.0;;
9242;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Utrecht (PV);2023;52.0;0.4;54.0;1.0;0.2;2.5;;0.1;1.5;;14.0;221.0;;
9243;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Noord-Holland (PV);2021;270.0;1.9;282.0;1.0;0.9;3.2;;0.7;2.2;;78.0;265.0;;
9244;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Noord-Holland (PV);2022;213.0;1.5;227.0;1.0;0.8;3.4;;0.6;2.4;;63.0;261.0;;
9245;Soort vakantie: steden, cultuur;Ondergrens 95%-interval;Noord-Holland (PV);2023;215.0;1.5;226.0;1.0;0.8;3.0;;0.5;2.0;;55.0;214.0;;
