ID;Bestemmingen;Vakantiekenmerken;Marges;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
7230;Griekenland (EL);Accommodatie: overig, onbekend;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7231;Griekenland (EL);Accommodatie: overig, onbekend;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7232;Griekenland (EL);Accommodatie: overig, onbekend;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7233;Griekenland (EL);Accommodatie: overig, onbekend;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7234;Griekenland (EL);Accommodatie: overig, onbekend;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7235;Griekenland (EL);Accommodatie: overig, onbekend;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7236;Griekenland (EL);Organisatie: eigen recreatieve accom.;Waarde;2021;;;;;;;;;;;;;;
7237;Griekenland (EL);Organisatie: eigen recreatieve accom.;Waarde;2022;;;;;;;;;;;;;;
7238;Griekenland (EL);Organisatie: eigen recreatieve accom.;Waarde;2023;;;;;;;;;;;;;;
7239;Griekenland (EL);Organisatie: eigen recreatieve accom.;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7240;Griekenland (EL);Organisatie: eigen recreatieve accom.;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7241;Griekenland (EL);Organisatie: eigen recreatieve accom.;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7242;Griekenland (EL);Organisatie: eigen recreatieve accom.;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7243;Griekenland (EL);Organisatie: eigen recreatieve accom.;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7244;Griekenland (EL);Organisatie: eigen recreatieve accom.;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7245;Griekenland (EL);Organisatie: accommodatie en vervoer;Waarde;2021;495.0;3.4;538.0;1.1;6.4;12.9;11.8;5.8;11.8;10.8;768.0;1551.0;1427.0;121.0
7246;Griekenland (EL);Organisatie: accommodatie en vervoer;Waarde;2022;675.0;4.6;713.0;1.1;8.2;12.2;11.6;7.5;11.2;10.6;867.0;1283.0;1215.0;105.0
7247;Griekenland (EL);Organisatie: accommodatie en vervoer;Waarde;2023;623.0;4.2;664.0;1.1;7.4;11.9;11.2;6.8;10.8;10.2;857.0;1375.0;1290.0;115.0
7248;Griekenland (EL);Organisatie: accommodatie en vervoer;Ondergrens 95%-interval;2021;430.0;3.0;466.0;1.1;5.5;11.9;;5.0;10.9;;656.0;1441.0;;
7249;Griekenland (EL);Organisatie: accommodatie en vervoer;Ondergrens 95%-interval;2022;606.0;4.2;639.0;1.0;7.2;11.2;;6.5;10.1;;765.0;1191.0;;
7250;Griekenland (EL);Organisatie: accommodatie en vervoer;Ondergrens 95%-interval;2023;531.0;3.6;566.0;1.0;6.2;10.9;;5.6;9.8;;712.0;1233.0;;
7251;Griekenland (EL);Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;2021;561.0;3.9;610.0;1.1;7.3;13.8;;6.7;12.7;;880.0;1662.0;;
7252;Griekenland (EL);Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;2022;744.0;5.1;787.0;1.1;9.3;13.2;;8.6;12.2;;968.0;1376.0;;
7253;Griekenland (EL);Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;2023;715.0;4.9;762.0;1.1;8.6;12.9;;7.9;11.8;;1002.0;1517.0;;
7254;Griekenland (EL);Organisatie: pakketreis;Waarde;2021;363.0;2.5;390.0;1.1;4.4;12.1;11.3;4.0;11.0;10.3;568.0;1567.0;1458.0;130.0
7255;Griekenland (EL);Organisatie: pakketreis;Waarde;2022;466.0;3.2;489.0;1.1;5.5;11.9;11.3;5.0;10.8;10.3;612.0;1314.0;1251.0;111.0
7256;Griekenland (EL);Organisatie: pakketreis;Waarde;2023;441.0;3.0;470.0;1.1;5.0;11.4;10.7;4.6;10.4;9.7;573.0;1298.0;1218.0;114.0
7257;Griekenland (EL);Organisatie: pakketreis;Ondergrens 95%-interval;2021;307.0;2.1;328.0;1.0;3.7;11.3;;3.4;10.3;;473.0;1455.0;;
7258;Griekenland (EL);Organisatie: pakketreis;Ondergrens 95%-interval;2022;409.0;2.8;430.0;1.0;4.7;10.7;;4.2;9.6;;526.0;1206.0;;
7259;Griekenland (EL);Organisatie: pakketreis;Ondergrens 95%-interval;2023;365.0;2.5;388.0;1.0;4.1;10.4;;3.7;9.3;;466.0;1155.0;;
7260;Griekenland (EL);Organisatie: pakketreis;Bovengrens 95%-interval;2021;419.0;2.9;451.0;1.1;5.1;12.9;;4.6;11.8;;664.0;1680.0;;
7261;Griekenland (EL);Organisatie: pakketreis;Bovengrens 95%-interval;2022;522.0;3.6;548.0;1.1;6.4;13.1;;5.9;12.0;;697.0;1422.0;;
7262;Griekenland (EL);Organisatie: pakketreis;Bovengrens 95%-interval;2023;518.0;3.5;553.0;1.1;5.9;12.4;;5.4;11.4;;680.0;1441.0;;
7263;Griekenland (EL);Organisatie: samengestelde reis;Waarde;2021;141.0;1.0;148.0;1.0;2.0;14.0;13.4;1.8;13.0;12.4;200.0;1413.0;1347.0;101.0
7264;Griekenland (EL);Organisatie: samengestelde reis;Waarde;2022;214.0;1.5;224.0;1.0;2.7;12.7;12.2;2.5;11.7;11.2;255.0;1188.0;1137.0;93.0
7265;Griekenland (EL);Organisatie: samengestelde reis;Waarde;2023;184.0;1.2;194.0;1.0;2.4;12.9;12.3;2.2;11.9;11.3;284.0;1539.0;1466.0;119.0
7266;Griekenland (EL);Organisatie: samengestelde reis;Ondergrens 95%-interval;2021;106.0;0.8;111.0;1.0;1.4;11.6;;1.3;10.6;;142.0;1173.0;;
7267;Griekenland (EL);Organisatie: samengestelde reis;Ondergrens 95%-interval;2022;174.0;1.2;180.0;1.0;2.1;10.8;;1.9;9.8;;200.0;1020.0;;
7268;Griekenland (EL);Organisatie: samengestelde reis;Ondergrens 95%-interval;2023;132.0;0.9;140.0;1.0;1.6;10.5;;1.5;9.5;;185.0;1207.0;;
7269;Griekenland (EL);Organisatie: samengestelde reis;Bovengrens 95%-interval;2021;177.0;1.2;186.0;1.1;2.6;16.4;;2.4;15.3;;258.0;1653.0;;
7270;Griekenland (EL);Organisatie: samengestelde reis;Bovengrens 95%-interval;2022;255.0;1.8;268.0;1.1;3.4;14.6;;3.1;13.5;;310.0;1356.0;;
7271;Griekenland (EL);Organisatie: samengestelde reis;Bovengrens 95%-interval;2023;237.0;1.6;247.0;1.1;3.2;15.3;;2.9;14.2;;383.0;1871.0;;
7272;Griekenland (EL);Organisatie: alleen accommodatie;Waarde;2021;;;;;;;;;;;;;;
7273;Griekenland (EL);Organisatie: alleen accommodatie;Waarde;2022;;;;;;;;;;;;;;
7274;Griekenland (EL);Organisatie: alleen accommodatie;Waarde;2023;;;;;;;;;;;;;;
7275;Griekenland (EL);Organisatie: alleen accommodatie;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7276;Griekenland (EL);Organisatie: alleen accommodatie;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7277;Griekenland (EL);Organisatie: alleen accommodatie;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7278;Griekenland (EL);Organisatie: alleen accommodatie;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7279;Griekenland (EL);Organisatie: alleen accommodatie;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7280;Griekenland (EL);Organisatie: alleen accommodatie;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7281;Griekenland (EL);Organisatie: alleen vervoer;Waarde;2021;;;;;;;;;;;;;;
7282;Griekenland (EL);Organisatie: alleen vervoer;Waarde;2022;;;;;;;;;;;;;;
7283;Griekenland (EL);Organisatie: alleen vervoer;Waarde;2023;;;;;;;;;;;;;;
7284;Griekenland (EL);Organisatie: alleen vervoer;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7285;Griekenland (EL);Organisatie: alleen vervoer;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7286;Griekenland (EL);Organisatie: alleen vervoer;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7287;Griekenland (EL);Organisatie: alleen vervoer;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7288;Griekenland (EL);Organisatie: alleen vervoer;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7289;Griekenland (EL);Organisatie: alleen vervoer;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7290;Griekenland (EL);Organisatie: op de bonnefooi;Waarde;2021;;;;;;;;;;;;;;
7291;Griekenland (EL);Organisatie: op de bonnefooi;Waarde;2022;;;;;;;;;;;;;;
7292;Griekenland (EL);Organisatie: op de bonnefooi;Waarde;2023;;;;;;;;;;;;;;
7293;Griekenland (EL);Organisatie: op de bonnefooi;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7294;Griekenland (EL);Organisatie: op de bonnefooi;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7295;Griekenland (EL);Organisatie: op de bonnefooi;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7296;Griekenland (EL);Organisatie: op de bonnefooi;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7297;Griekenland (EL);Organisatie: op de bonnefooi;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7298;Griekenland (EL);Organisatie: op de bonnefooi;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7299;Griekenland (EL);Boeken accommodatie: geen boeking;Waarde;2021;;;;;;;;;;;;;;
7300;Griekenland (EL);Boeken accommodatie: geen boeking;Waarde;2022;67.0;0.5;72.0;1.1;1.6;23.3;21.6;1.5;22.3;20.6;66.0;986.0;912.0;42.0
7301;Griekenland (EL);Boeken accommodatie: geen boeking;Waarde;2023;;;;;;;;;;;;;;
7302;Griekenland (EL);Boeken accommodatie: geen boeking;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7303;Griekenland (EL);Boeken accommodatie: geen boeking;Ondergrens 95%-interval;2022;40.0;0.3;44.0;1.0;0.8;15.2;;0.8;14.1;;40.0;750.0;;
7304;Griekenland (EL);Boeken accommodatie: geen boeking;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7305;Griekenland (EL);Boeken accommodatie: geen boeking;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7306;Griekenland (EL);Boeken accommodatie: geen boeking;Bovengrens 95%-interval;2022;94.0;0.7;101.0;1.2;2.3;31.5;;2.2;30.4;;92.0;1221.0;;
7307;Griekenland (EL);Boeken accommodatie: geen boeking;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7308;Griekenland (EL);Boeken accommodatie: reisbureau;Waarde;2021;321.0;2.2;342.0;1.1;3.9;12.2;11.4;3.6;11.1;10.4;494.0;1540.0;1445.0;127.0
7309;Griekenland (EL);Boeken accommodatie: reisbureau;Waarde;2022;434.0;3.0;456.0;1.0;5.2;12.1;11.5;4.8;11.0;10.5;572.0;1317.0;1255.0;109.0
7310;Griekenland (EL);Boeken accommodatie: reisbureau;Waarde;2023;394.0;2.7;413.0;1.0;4.6;11.7;11.2;4.2;10.7;10.2;527.0;1338.0;1275.0;114.0
7311;Griekenland (EL);Boeken accommodatie: reisbureau;Ondergrens 95%-interval;2021;269.0;1.9;285.0;1.0;3.2;11.3;;3.0;10.3;;408.0;1429.0;;
7312;Griekenland (EL);Boeken accommodatie: reisbureau;Ondergrens 95%-interval;2022;381.0;2.6;400.0;1.0;4.4;10.8;;4.0;9.8;;493.0;1207.0;;
7313;Griekenland (EL);Boeken accommodatie: reisbureau;Ondergrens 95%-interval;2023;326.0;2.2;341.0;1.0;3.8;10.7;;3.4;9.7;;424.0;1192.0;;
7314;Griekenland (EL);Boeken accommodatie: reisbureau;Bovengrens 95%-interval;2021;373.0;2.6;398.0;1.1;4.6;13.0;;4.2;11.9;;580.0;1651.0;;
7315;Griekenland (EL);Boeken accommodatie: reisbureau;Bovengrens 95%-interval;2022;488.0;3.4;512.0;1.1;6.1;13.3;;5.6;12.3;;651.0;1427.0;;
7316;Griekenland (EL);Boeken accommodatie: reisbureau;Bovengrens 95%-interval;2023;462.0;3.2;486.0;1.1;5.5;12.7;;5.0;11.7;;630.0;1484.0;;
7317;Griekenland (EL);Boeken accommodatie: boekingswebsite;Waarde;2021;121.0;0.8;129.0;1.1;1.5;12.8;12.0;1.4;11.7;11.0;170.0;1401.0;1319.0;110.0
7318;Griekenland (EL);Boeken accommodatie: boekingswebsite;Waarde;2022;146.0;1.0;147.0;1.0;1.6;11.1;11.1;1.5;10.1;10.1;156.0;1070.0;1065.0;96.0
7319;Griekenland (EL);Boeken accommodatie: boekingswebsite;Waarde;2023;166.0;1.1;170.0;1.0;1.7;10.5;10.3;1.6;9.5;9.3;201.0;1211.0;1180.0;115.0
7320;Griekenland (EL);Boeken accommodatie: boekingswebsite;Ondergrens 95%-interval;2021;86.0;0.6;91.0;1.0;1.0;10.2;;0.9;9.1;;111.0;1106.0;;
7321;Griekenland (EL);Boeken accommodatie: boekingswebsite;Ondergrens 95%-interval;2022;109.0;0.8;110.0;1.0;1.1;8.7;;1.0;7.7;;111.0;896.0;;
7322;Griekenland (EL);Boeken accommodatie: boekingswebsite;Ondergrens 95%-interval;2023;110.0;0.8;113.0;1.0;1.2;9.0;;1.1;7.9;;126.0;848.0;;
7323;Griekenland (EL);Boeken accommodatie: boekingswebsite;Bovengrens 95%-interval;2021;157.0;1.1;167.0;1.1;2.1;15.4;;1.9;14.3;;229.0;1696.0;;
7324;Griekenland (EL);Boeken accommodatie: boekingswebsite;Bovengrens 95%-interval;2022;183.0;1.3;184.0;1.0;2.1;13.5;;2.0;12.5;;201.0;1244.0;;
7325;Griekenland (EL);Boeken accommodatie: boekingswebsite;Bovengrens 95%-interval;2023;222.0;1.6;227.0;1.1;2.3;12.1;;2.1;11.0;;275.0;1573.0;;
7326;Griekenland (EL);Boeken accommodatie: andere bemiddelaar;Waarde;2021;;;;;;;;;;;;;;
7327;Griekenland (EL);Boeken accommodatie: andere bemiddelaar;Waarde;2022;;;;;;;;;;;;;;
7328;Griekenland (EL);Boeken accommodatie: andere bemiddelaar;Waarde;2023;;;;;;;;;;;;;;
7329;Griekenland (EL);Boeken accommodatie: andere bemiddelaar;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7330;Griekenland (EL);Boeken accommodatie: andere bemiddelaar;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7331;Griekenland (EL);Boeken accommodatie: andere bemiddelaar;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7332;Griekenland (EL);Boeken accommodatie: andere bemiddelaar;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7333;Griekenland (EL);Boeken accommodatie: andere bemiddelaar;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7334;Griekenland (EL);Boeken accommodatie: andere bemiddelaar;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7335;Griekenland (EL);Boeken accommodatie: accom. verschaffer;Waarde;2021;;;;;;;;;;;;;;
7336;Griekenland (EL);Boeken accommodatie: accom. verschaffer;Waarde;2022;79.0;0.5;81.0;1.0;1.1;14.2;13.8;1.0;13.2;12.8;110.0;1400.0;1355.0;98.0
7337;Griekenland (EL);Boeken accommodatie: accom. verschaffer;Waarde;2023;132.0;0.9;134.0;1.0;2.0;15.1;14.9;1.9;14.1;13.9;180.0;1359.0;1337.0;90.0
7338;Griekenland (EL);Boeken accommodatie: accom. verschaffer;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7339;Griekenland (EL);Boeken accommodatie: accom. verschaffer;Ondergrens 95%-interval;2022;57.0;0.4;59.0;1.0;0.8;12.2;;0.7;11.2;;74.0;1080.0;;
7340;Griekenland (EL);Boeken accommodatie: accom. verschaffer;Ondergrens 95%-interval;2023;53.0;0.5;55.0;1.0;0.6;11.6;;0.5;10.6;;81.0;1010.0;;
7341;Griekenland (EL);Boeken accommodatie: accom. verschaffer;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7342;Griekenland (EL);Boeken accommodatie: accom. verschaffer;Bovengrens 95%-interval;2022;100.0;0.7;103.0;1.1;1.5;16.3;;1.4;15.2;;146.0;1720.0;;
7343;Griekenland (EL);Boeken accommodatie: accom. verschaffer;Bovengrens 95%-interval;2023;211.0;1.6;213.0;1.0;3.4;18.6;;3.2;17.6;;278.0;1708.0;;
7344;Griekenland (EL);Boeken accommodatie: onbekend;Waarde;2021;;;;;;;;;;;;;;
7345;Griekenland (EL);Boeken accommodatie: onbekend;Waarde;2022;;;;;;;;;;;;;;
7346;Griekenland (EL);Boeken accommodatie: onbekend;Waarde;2023;;;;;;;;;;;;;;
7347;Griekenland (EL);Boeken accommodatie: onbekend;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7348;Griekenland (EL);Boeken accommodatie: onbekend;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7349;Griekenland (EL);Boeken accommodatie: onbekend;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7350;Griekenland (EL);Boeken accommodatie: onbekend;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7351;Griekenland (EL);Boeken accommodatie: onbekend;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7352;Griekenland (EL);Boeken accommodatie: onbekend;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7353;Griekenland (EL);Boekingswijze accommodatie: geen boeking;Waarde;2021;;;;;;;;;;;;;;
7354;Griekenland (EL);Boekingswijze accommodatie: geen boeking;Waarde;2022;67.0;0.5;72.0;1.1;1.6;23.3;21.6;1.5;22.3;20.6;66.0;986.0;912.0;42.0
7355;Griekenland (EL);Boekingswijze accommodatie: geen boeking;Waarde;2023;;;;;;;;;;;;;;
7356;Griekenland (EL);Boekingswijze accommodatie: geen boeking;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7357;Griekenland (EL);Boekingswijze accommodatie: geen boeking;Ondergrens 95%-interval;2022;40.0;0.3;44.0;1.0;0.8;15.2;;0.8;14.1;;40.0;750.0;;
7358;Griekenland (EL);Boekingswijze accommodatie: geen boeking;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7359;Griekenland (EL);Boekingswijze accommodatie: geen boeking;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7360;Griekenland (EL);Boekingswijze accommodatie: geen boeking;Bovengrens 95%-interval;2022;94.0;0.7;101.0;1.2;2.3;31.5;;2.2;30.4;;92.0;1221.0;;
7361;Griekenland (EL);Boekingswijze accommodatie: geen boeking;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7362;Griekenland (EL);Boekingswijze accommodatie: internet;Waarde;2021;398.0;2.7;421.0;1.1;4.9;12.2;11.6;4.4;11.2;10.6;585.0;1470.0;1389.0;120.0
7363;Griekenland (EL);Boekingswijze accommodatie: internet;Waarde;2022;528.0;3.6;554.0;1.0;6.4;12.2;11.6;5.9;11.1;10.6;670.0;1268.0;1209.0;104.0
7364;Griekenland (EL);Boekingswijze accommodatie: internet;Waarde;2023;547.0;3.7;572.0;1.0;6.5;11.8;11.3;5.9;10.8;10.3;701.0;1283.0;1227.0;109.0
7365;Griekenland (EL);Boekingswijze accommodatie: internet;Ondergrens 95%-interval;2021;338.0;2.4;357.0;1.0;4.1;11.3;;3.7;10.2;;488.0;1350.0;;
7366;Griekenland (EL);Boekingswijze accommodatie: internet;Ondergrens 95%-interval;2022;466.0;3.2;489.0;1.0;5.5;10.9;;4.9;9.9;;582.0;1170.0;;
7367;Griekenland (EL);Boekingswijze accommodatie: internet;Ondergrens 95%-interval;2023;437.0;3.0;459.0;1.0;4.8;10.6;;4.4;9.5;;557.0;1128.0;;
7368;Griekenland (EL);Boekingswijze accommodatie: internet;Bovengrens 95%-interval;2021;458.0;3.2;485.0;1.1;5.7;13.2;;5.2;12.2;;682.0;1590.0;;
7369;Griekenland (EL);Boekingswijze accommodatie: internet;Bovengrens 95%-interval;2022;591.0;4.1;619.0;1.1;7.4;13.4;;6.8;12.4;;759.0;1367.0;;
7370;Griekenland (EL);Boekingswijze accommodatie: internet;Bovengrens 95%-interval;2023;656.0;4.5;684.0;1.1;8.1;13.1;;7.4;12.0;;846.0;1438.0;;
7371;Griekenland (EL);Boekingswijze accommodatie: persoonlijk;Waarde;2021;78.0;0.5;79.0;1.0;1.0;12.2;12.1;0.9;11.2;11.1;127.0;1618.0;1606.0;132.0
7372;Griekenland (EL);Boekingswijze accommodatie: persoonlijk;Waarde;2022;96.0;0.7;99.0;1.0;1.0;10.8;10.5;0.9;9.8;9.5;132.0;1372.0;1341.0;127.0
7373;Griekenland (EL);Boekingswijze accommodatie: persoonlijk;Waarde;2023;105.0;0.7;110.0;1.0;1.3;12.7;12.2;1.2;11.7;11.2;152.0;1442.0;1380.0;113.0
7374;Griekenland (EL);Boekingswijze accommodatie: persoonlijk;Ondergrens 95%-interval;2021;53.0;0.4;53.0;1.0;0.6;10.4;;0.6;9.4;;80.0;1349.0;;
7375;Griekenland (EL);Boekingswijze accommodatie: persoonlijk;Ondergrens 95%-interval;2022;72.0;0.5;74.0;1.0;0.8;9.7;;0.7;8.6;;93.0;1118.0;;
7376;Griekenland (EL);Boekingswijze accommodatie: persoonlijk;Ondergrens 95%-interval;2023;66.0;0.5;68.0;1.0;0.7;9.3;;0.6;8.3;;87.0;1092.0;;
7377;Griekenland (EL);Boekingswijze accommodatie: persoonlijk;Bovengrens 95%-interval;2021;104.0;0.7;104.0;1.0;1.3;14.0;;1.2;13.0;;174.0;1888.0;;
7378;Griekenland (EL);Boekingswijze accommodatie: persoonlijk;Bovengrens 95%-interval;2022;121.0;0.8;123.0;1.0;1.3;11.9;;1.2;10.9;;172.0;1626.0;;
7379;Griekenland (EL);Boekingswijze accommodatie: persoonlijk;Bovengrens 95%-interval;2023;145.0;1.0;151.0;1.1;2.0;16.2;;1.8;15.1;;216.0;1791.0;;
7380;Griekenland (EL);Boekingswijze accommodatie: telefonisch;Waarde;2021;;;;;;;;;;;;;;
7381;Griekenland (EL);Boekingswijze accommodatie: telefonisch;Waarde;2022;;;;;;;;;;;;;;
7382;Griekenland (EL);Boekingswijze accommodatie: telefonisch;Waarde;2023;;;;;;;;;;;;;;
7383;Griekenland (EL);Boekingswijze accommodatie: telefonisch;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7384;Griekenland (EL);Boekingswijze accommodatie: telefonisch;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7385;Griekenland (EL);Boekingswijze accommodatie: telefonisch;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7386;Griekenland (EL);Boekingswijze accommodatie: telefonisch;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7387;Griekenland (EL);Boekingswijze accommodatie: telefonisch;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7388;Griekenland (EL);Boekingswijze accommodatie: telefonisch;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7389;Griekenland (EL);Boekingswijze accommodatie: e-mail;Waarde;2021;;;;;;;;;;;;;;
7390;Griekenland (EL);Boekingswijze accommodatie: e-mail;Waarde;2022;;;;;;;;;;;;;;
7391;Griekenland (EL);Boekingswijze accommodatie: e-mail;Waarde;2023;;;;;;;;;;;;;;
7392;Griekenland (EL);Boekingswijze accommodatie: e-mail;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7393;Griekenland (EL);Boekingswijze accommodatie: e-mail;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7394;Griekenland (EL);Boekingswijze accommodatie: e-mail;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7395;Griekenland (EL);Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7396;Griekenland (EL);Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7397;Griekenland (EL);Boekingswijze accommodatie: e-mail;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7398;Griekenland (EL);Boekingswijze accommodatie: overig;Waarde;2021;;;;;;;;;;;;;;
7399;Griekenland (EL);Boekingswijze accommodatie: overig;Waarde;2022;;;;;;;;;;;;;;
7400;Griekenland (EL);Boekingswijze accommodatie: overig;Waarde;2023;;;;;;;;;;;;;;
7401;Griekenland (EL);Boekingswijze accommodatie: overig;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7402;Griekenland (EL);Boekingswijze accommodatie: overig;Ondergrens 95%-interval;2022;;;;;;;;;;;;;;
7403;Griekenland (EL);Boekingswijze accommodatie: overig;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7404;Griekenland (EL);Boekingswijze accommodatie: overig;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7405;Griekenland (EL);Boekingswijze accommodatie: overig;Bovengrens 95%-interval;2022;;;;;;;;;;;;;;
7406;Griekenland (EL);Boekingswijze accommodatie: overig;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7407;Griekenland (EL);Reisgezelschap: alleenreizende;Waarde;2021;;;;;;;;;;;;;;
7408;Griekenland (EL);Reisgezelschap: alleenreizende;Waarde;2022;86.0;0.6;88.0;1.0;1.2;14.4;14.1;1.1;13.4;13.1;180.0;2088.0;2041.0;145.0
7409;Griekenland (EL);Reisgezelschap: alleenreizende;Waarde;2023;;;;;;;;;;;;;;
7410;Griekenland (EL);Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;
7411;Griekenland (EL);Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2022;59.0;0.4;60.0;1.0;0.6;8.6;;0.5;7.6;;120.0;1747.0;;
7412;Griekenland (EL);Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2023;;;;;;;;;;;;;;
7413;Griekenland (EL);Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;
7414;Griekenland (EL);Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2022;113.0;0.8;116.0;1.0;1.9;20.1;;1.8;19.1;;239.0;2429.0;;
7415;Griekenland (EL);Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2023;;;;;;;;;;;;;;
7416;Griekenland (EL);Reisgezelschap: paar zonder kinderen;Waarde;2021;245.0;1.7;281.0;1.1;3.7;15.1;13.2;3.4;14.0;12.2;388.0;1581.0;1379.0;104.0
7417;Griekenland (EL);Reisgezelschap: paar zonder kinderen;Waarde;2022;238.0;1.6;256.0;1.1;3.8;15.8;14.7;3.5;14.7;13.7;354.0;1490.0;1385.0;94.0
7418;Griekenland (EL);Reisgezelschap: paar zonder kinderen;Waarde;2023;267.0;1.8;285.0;1.1;3.7;13.8;13.0;3.4;12.7;12.0;381.0;1424.0;1335.0;103.0
7419;Griekenland (EL);Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2021;201.0;1.4;224.0;1.1;2.9;13.1;;2.7;12.1;;311.0;1410.0;;
7420;Griekenland (EL);Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2022;202.0;1.4;215.0;1.0;3.0;13.3;;2.7;12.2;;300.0;1373.0;;
7421;Griekenland (EL);Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2023;214.0;1.5;226.0;1.0;2.8;11.9;;2.6;10.9;;301.0;1293.0;;
