ID;Geslacht;Leeftijd;TypeInstelling;Herkomstgroepering;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
3276;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Turkije;2004;70;0.11;90.0;0.15;25.0
3277;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Turkije;2005;75;0.13;85.0;0.15;27.0
3278;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Turkije;2006;95;0.17;110.0;0.19;33.0
3279;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Turkije;2007;105;0.18;;;
3280;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Turkije;2008;125;0.21;135.0;0.24;44.0
3281;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Turkije;2009;140;0.24;170.0;0.3;52.0
3282;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Suriname;2004;190;0.38;210.0;0.43;64.0
3283;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Suriname;2005;210;0.43;240.0;0.5;72.0
3284;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Suriname;2006;240;0.5;265.0;0.55;81.0
3285;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Suriname;2007;270;0.56;;;
3286;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Suriname;2008;295;0.6;340.0;0.72;103.0
3287;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Suriname;2009;325;0.66;355.0;0.74;112.0
3288;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2004;95;0.42;105.0;0.49;33.0
3289;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2005;105;0.49;110.0;0.54;35.0
3290;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2006;120;0.55;135.0;0.65;39.0
3291;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2007;125;0.57;;;
3292;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2008;140;0.62;160.0;0.76;49.0
3293;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Nederlandse Antillen en Aruba;2009;170;0.73;190.0;0.88;60.0
3294;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overig niet-westers;2004;95;0.11;115.0;0.14;33.0
3295;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overig niet-westers;2005;125;0.14;145.0;0.18;42.0
3296;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overig niet-westers;2006;150;0.17;175.0;0.21;52.0
3297;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overig niet-westers;2007;190;0.2;;;
3298;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overig niet-westers;2008;235;0.24;265.0;0.31;82.0
3299;Vrouwen;18 tot 35 jaar;Gehandicaptenzorg;Overig niet-westers;2009;260;0.25;295.0;0.33;93.0
3300;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2004;1000;0.06;1285.0;0.07;317.0
3301;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2005;1210;0.07;1520.0;0.09;385.0
3302;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2006;1365;0.08;1695.0;0.1;459.0
3303;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2007;1105;0.07;;;
3304;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2008;1285;0.08;1610.0;0.1;430.0
3305;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal herkomstgroepering;2009;1390;0.08;1815.0;0.11;468.0
3306;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Autochtoon;2004;805;0.06;1045.0;0.08;260.0
3307;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Autochtoon;2005;980;0.08;1225.0;0.1;313.0
3308;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Autochtoon;2006;1095;0.09;1360.0;0.11;371.0
3309;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Autochtoon;2007;865;0.07;;;
3310;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Autochtoon;2008;995;0.08;1250.0;0.1;333.0
3311;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Autochtoon;2009;1070;0.09;1405.0;0.11;365.0
3312;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2004;195;0.04;240.0;0.06;57.0
3313;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2005;230;0.05;295.0;0.07;72.0
3314;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2006;270;0.06;330.0;0.08;89.0
3315;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2007;240;0.05;;;
3316;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2008;290;0.06;365.0;0.09;97.0
3317;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal allochtoon;2009;320;0.07;405.0;0.1;103.0
3318;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2004;85;0.05;105.0;0.07;27.0
3319;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2005;105;0.06;130.0;0.08;32.0
3320;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2006;110;0.07;135.0;0.09;37.0
3321;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2007;80;0.05;;;
3322;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2008;100;0.06;135.0;0.09;33.0
3323;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Westerse allochtoon;2009;105;0.06;140.0;0.09;36.0
3324;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2004;110;0.04;135.0;0.05;30.0
3325;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2005;130;0.05;160.0;0.06;40.0
3326;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2006;160;0.06;195.0;0.08;51.0
3327;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2007;155;0.06;;;
3328;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2008;190;0.07;230.0;0.09;64.0
3329;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Totaal niet-westerse allochtoon;2009;215;0.08;270.0;0.1;67.0
3330;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Marokko;2004;15;0.03;20.0;0.04;5.0
3331;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Marokko;2005;25;0.05;20.0;0.04;6.0
3332;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Marokko;2006;25;0.05;30.0;0.06;8.0
3333;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Marokko;2007;30;0.05;;;
3334;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Marokko;2008;30;0.06;40.0;0.08;11.0
3335;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Marokko;2009;35;0.06;40.0;0.08;9.0
3336;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Turkije;2004;10;0.01;10.0;0.02;3.0
3337;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Turkije;2005;5;0.01;10.0;0.02;3.0
3338;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Turkije;2006;15;0.03;15.0;0.03;3.0
3339;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Turkije;2007;15;0.03;;;
3340;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Turkije;2008;20;0.04;25.0;0.04;7.0
3341;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Turkije;2009;25;0.04;30.0;0.05;7.0
3342;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Suriname;2004;35;0.07;40.0;0.08;8.0
3343;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Suriname;2005;40;0.08;55.0;0.11;12.0
3344;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Suriname;2006;50;0.1;65.0;0.14;17.0
3345;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Suriname;2007;45;0.1;;;
3346;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Suriname;2008;45;0.1;60.0;0.12;16.0
3347;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Suriname;2009;55;0.11;65.0;0.14;17.0
3348;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2004;20;0.08;25.0;0.12;5.0
3349;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2005;15;0.08;20.0;0.1;5.0
3350;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2006;15;0.07;20.0;0.11;5.0
3351;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2007;15;0.07;;;
3352;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2008;25;0.12;30.0;0.15;8.0
3353;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederlandse Antillen en Aruba;2009;30;0.13;45.0;0.2;11.0
3354;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2004;35;0.04;40.0;0.05;9.0
3355;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2005;40;0.04;55.0;0.07;14.0
3356;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2006;50;0.06;60.0;0.07;17.0
3357;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2007;55;0.06;;;
3358;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2008;65;0.07;75.0;0.09;23.0
3359;Vrouwen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overig niet-westers;2009;75;0.07;90.0;0.1;23.0
3360;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2004;9905;0.52;10710.0;0.57;3564.0
3361;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2005;10180;0.54;10975.0;0.58;3643.0
3362;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2006;10460;0.55;11260.0;0.59;3748.0
3363;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2007;10480;0.55;;;
3364;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2008;10305;0.55;11325.0;0.61;3750.0
3365;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal herkomstgroepering;2009;10510;0.56;11370.0;0.61;3761.0
3366;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Autochtoon;2004;8755;0.57;9420.0;0.62;3152.0
3367;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Autochtoon;2005;8970;0.59;9625.0;0.63;3215.0
3368;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Autochtoon;2006;9150;0.6;9790.0;0.64;3286.0
3369;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Autochtoon;2007;9095;0.6;;;
3370;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Autochtoon;2008;8865;0.59;9710.0;0.65;3240.0
3371;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Autochtoon;2009;8975;0.61;9640.0;0.66;3222.0
3372;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal allochtoon;2004;1150;0.32;1290.0;0.36;412.0
3373;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal allochtoon;2005;1210;0.32;1350.0;0.37;427.0
3374;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal allochtoon;2006;1310;0.34;1470.0;0.39;462.0
3375;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal allochtoon;2007;1390;0.36;;;
3376;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal allochtoon;2008;1440;0.36;1615.0;0.42;510.0
3377;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal allochtoon;2009;1535;0.38;1730.0;0.44;539.0
3378;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Westerse allochtoon;2004;810;0.44;895.0;0.5;294.0
3379;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Westerse allochtoon;2005;810;0.44;880.0;0.49;288.0
3380;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Westerse allochtoon;2006;850;0.46;920.0;0.51;299.0
3381;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Westerse allochtoon;2007;870;0.47;;;
3382;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Westerse allochtoon;2008;855;0.46;945.0;0.53;308.0
3383;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Westerse allochtoon;2009;860;0.46;945.0;0.52;304.0
3384;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2004;345;0.19;395.0;0.22;119.0
3385;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2005;400;0.21;470.0;0.25;139.0
3386;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2006;465;0.24;550.0;0.29;163.0
3387;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2007;520;0.26;;;
3388;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2008;585;0.28;670.0;0.33;202.0
3389;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Totaal niet-westerse allochtoon;2009;675;0.31;785.0;0.37;234.0
3390;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Marokko;2004;20;0.09;30.0;0.12;8.0
3391;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Marokko;2005;25;0.1;30.0;0.12;9.0
3392;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Marokko;2006;30;0.12;40.0;0.15;12.0
3393;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Marokko;2007;40;0.13;;;
3394;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Marokko;2008;45;0.15;55.0;0.19;16.0
3395;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Marokko;2009;55;0.17;65.0;0.21;19.0
3396;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Turkije;2004;40;0.12;50.0;0.14;14.0
3397;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Turkije;2005;45;0.12;55.0;0.15;16.0
3398;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Turkije;2006;50;0.13;60.0;0.16;18.0
3399;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Turkije;2007;60;0.14;;;
3400;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Turkije;2008;70;0.17;85.0;0.2;24.0
3401;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Turkije;2009;85;0.19;105.0;0.23;30.0
3402;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Suriname;2004;170;0.36;180.0;0.39;58.0
3403;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Suriname;2005;190;0.4;220.0;0.46;66.0
3404;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Suriname;2006;200;0.42;240.0;0.5;72.0
3405;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Suriname;2007;210;0.43;;;
3406;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Suriname;2008;235;0.49;260.0;0.54;83.0
3407;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Suriname;2009;280;0.58;295.0;0.62;95.0
3408;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2004;50;0.37;60.0;0.43;19.0
3409;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2005;65;0.46;70.0;0.51;22.0
3410;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2006;80;0.58;95.0;0.68;28.0
3411;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2007;100;0.69;;;
3412;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2008;105;0.75;115.0;0.84;37.0
3413;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Nederlandse Antillen en Aruba;2009;115;0.79;130.0;0.94;39.0
3414;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overig niet-westers;2004;60;0.1;75.0;0.13;20.0
3415;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overig niet-westers;2005;75;0.12;100.0;0.16;27.0
3416;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overig niet-westers;2006;100;0.15;115.0;0.18;33.0
3417;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overig niet-westers;2007;115;0.17;;;
3418;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overig niet-westers;2008;125;0.17;150.0;0.22;42.0
3419;Vrouwen;35 tot 50 jaar;Totaal zorg met verblijf;Overig niet-westers;2009;145;0.19;185.0;0.26;51.0
3420;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2004;650;0.03;1015.0;0.05;225.0
3421;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2005;665;0.04;1025.0;0.05;231.0
3422;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2006;690;0.04;1065.0;0.06;239.0
3423;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2007;780;0.04;;;
3424;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2008;790;0.04;1250.0;0.07;273.0
3425;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal herkomstgroepering;2009;775;0.04;1245.0;0.07;268.0
3426;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Autochtoon;2004;550;0.04;855.0;0.06;189.0
3427;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Autochtoon;2005;550;0.04;840.0;0.06;194.0
3428;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Autochtoon;2006;565;0.04;855.0;0.06;196.0
3429;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Autochtoon;2007;650;0.04;;;
3430;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Autochtoon;2008;650;0.04;1020.0;0.07;227.0
3431;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Autochtoon;2009;650;0.04;1005.0;0.07;226.0
3432;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal allochtoon;2004;100;0.03;160.0;0.04;36.0
3433;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal allochtoon;2005;115;0.03;185.0;0.05;37.0
3434;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal allochtoon;2006;125;0.03;205.0;0.06;43.0
3435;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal allochtoon;2007;135;0.03;;;
3436;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal allochtoon;2008;140;0.04;230.0;0.06;46.0
3437;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal allochtoon;2009;130;0.03;240.0;0.06;43.0
3438;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Westerse allochtoon;2004;60;0.03;85.0;0.05;20.0
3439;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Westerse allochtoon;2005;60;0.03;90.0;0.05;19.0
3440;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Westerse allochtoon;2006;60;0.03;95.0;0.05;21.0
3441;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Westerse allochtoon;2007;70;0.04;;;
3442;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Westerse allochtoon;2008;70;0.04;115.0;0.06;24.0
3443;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Westerse allochtoon;2009;65;0.03;110.0;0.06;21.0
3444;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2004;40;0.02;75.0;0.04;16.0
3445;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2005;55;0.03;95.0;0.05;17.0
3446;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2006;65;0.03;110.0;0.06;22.0
3447;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2007;65;0.03;;;
3448;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2008;70;0.03;115.0;0.06;22.0
3449;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Totaal niet-westerse allochtoon;2009;65;0.03;130.0;0.06;21.0
3450;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Marokko;2004;10;0.04;10.0;0.05;3.0
3451;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Marokko;2005;10;0.03;15.0;0.05;3.0
3452;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Marokko;2006;10;0.04;15.0;0.05;4.0
3453;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Marokko;2007;10;0.03;;;
3454;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Marokko;2008;10;0.03;15.0;0.05;3.0
3455;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Marokko;2009;5;0.02;10.0;0.04;2.0
3456;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Turkije;2004;10;0.03;15.0;0.05;3.0
3457;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Turkije;2005;5;0.02;10.0;0.03;2.0
3458;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Turkije;2006;10;0.02;15.0;0.04;3.0
3459;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Turkije;2007;10;0.02;;;
3460;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Turkije;2008;10;0.02;20.0;0.04;3.0
3461;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Turkije;2009;10;0.02;20.0;0.05;3.0
3462;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Suriname;2004;10;0.02;15.0;0.03;4.0
3463;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Suriname;2005;20;0.05;30.0;0.07;6.0
3464;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Suriname;2006;20;0.04;40.0;0.09;8.0
3465;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Suriname;2007;15;0.03;;;
3466;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Suriname;2008;15;0.04;25.0;0.06;5.0
3467;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Suriname;2009;20;0.04;30.0;0.06;5.0
3468;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2004;5;0.03;5.0;0.05;1.0
3469;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2005;5;0.03;10.0;0.06;1.0
3470;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2006;5;0.04;10.0;0.09;1.0
3471;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2007;5;0.04;;;
3472;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2008;10;0.08;15.0;0.11;3.0
3473;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Nederlandse Antillen en Aruba;2009;5;0.03;15.0;0.11;2.0
3474;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2004;10;0.02;20.0;0.04;5.0
3475;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2005;15;0.02;30.0;0.04;5.0
3476;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2006;20;0.03;30.0;0.04;6.0
3477;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2007;25;0.04;;;
3478;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2008;25;0.04;40.0;0.06;8.0
3479;Vrouwen;35 tot 50 jaar;Verpleging en verzorging;Overig niet-westers;2009;25;0.04;50.0;0.07;9.0
3480;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2004;7655;0.41;7885.0;0.42;2788.0
3481;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2005;7755;0.41;7985.0;0.42;2808.0
3482;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2006;7860;0.41;8095.0;0.43;2846.0
3483;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2007;7885;0.42;;;
3484;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2008;7620;0.4;8045.0;0.43;2820.0
3485;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal herkomstgroepering;2009;7735;0.41;7985.0;0.43;2796.0
3486;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2004;6905;0.45;7110.0;0.47;2514.0
3487;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2005;7000;0.46;7190.0;0.47;2534.0
3488;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2006;7070;0.46;7270.0;0.48;2563.0
3489;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2007;7035;0.47;;;
3490;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2008;6760;0.45;7150.0;0.48;2508.0
3491;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Autochtoon;2009;6830;0.47;7045.0;0.48;2473.0
3492;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal allochtoon;2004;750;0.21;780.0;0.22;274.0
3493;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal allochtoon;2005;755;0.2;790.0;0.22;274.0
3494;Vrouwen;35 tot 50 jaar;Gehandicaptenzorg;Totaal allochtoon;2006;790;0.21;825.0;0.22;283.0
