ID;Inkomensgroepen;DuurInkomenspositie;KenmerkenVanHetHuishouden;RegioS;Perioden;AantalHuishoudens_1;AantalPersonen_2;AantalMinderjarigeKinderen_3;HuishoudensInVanDeDoelpopulatie_4;PersonenInVanDeDoelpopulatie_5;MinderjarigeKinderenInDoelpopulatie_6
7286;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2009 voor methodewijziging;31.2;31.2;;113.0;113.0;
7287;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2009 na methodewijziging;30.9;30.9;;111.3;111.3;
7288;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2010;31.1;31.1;;110.9;110.9;
7289;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2011;31.6;31.6;;110.6;110.6;
7290;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2012;32.2;32.2;;110.3;110.3;
7291;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2013;32.3;32.3;;110.9;110.9;
7292;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;'s-Hertogenbosch (SG);2014;33.2;33.2;;110.8;110.8;
7293;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2005;66.5;66.5;;121.3;121.3;
7294;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2006;67.2;67.2;;118.7;118.7;
7295;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2007;68.2;68.2;;117.8;117.8;
7296;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2008;69.5;69.5;;117.3;117.3;
7297;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2009 voor methodewijziging;70.5;70.5;;117.8;117.8;
7298;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2009 na methodewijziging;70.8;70.8;;115.6;115.6;
7299;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2010;71.6;71.6;;116.1;116.1;
7300;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2011;73.6;73.6;;115.9;115.9;
7301;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2012;74.3;74.3;;115.7;115.7;
7302;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2013;74.6;74.6;;116.4;116.4;
7303;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Eindhoven (SG);2014;76.3;76.3;;117.4;117.4;
7304;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2005;20.2;20.2;;109.9;109.9;
7305;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2006;20.7;20.7;;107.7;107.7;
7306;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2007;20.9;20.9;;108.0;108.0;
7307;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2008;21.4;21.4;;108.0;108.0;
7308;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2009 voor methodewijziging;22.1;22.1;;107.3;107.3;
7309;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2009 na methodewijziging;21.6;21.6;;106.6;106.6;
7310;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2010;21.9;21.9;;106.2;106.2;
7311;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2011;22.4;22.4;;106.1;106.1;
7312;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2012;22.8;22.8;;105.5;105.5;
7313;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2013;22.9;22.9;;105.7;105.7;
7314;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Geleen/Sittard (SG);2014;23.6;23.6;;106.2;106.2;
7315;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2005;39.6;39.6;;109.2;109.2;
7316;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2006;40.2;40.2;;107.0;107.0;
7317;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2007;40.7;40.7;;107.8;107.8;
7318;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2008;41.7;41.7;;107.4;107.4;
7319;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2009 voor methodewijziging;42.3;42.3;;107.1;107.1;
7320;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2009 na methodewijziging;41.7;41.7;;106.3;106.3;
7321;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2010;42.4;42.4;;105.9;105.9;
7322;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2011;43.2;43.2;;105.9;105.9;
7323;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2012;43.8;43.8;;106.1;106.1;
7324;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2013;43.9;43.9;;106.2;106.2;
7325;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Heerlen (SG);2014;44.3;44.3;;106.4;106.4;
7326;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2005;33.5;33.5;;135.3;135.3;
7327;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2006;33.7;33.7;;132.6;132.6;
7328;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2007;33.9;33.9;;132.4;132.4;
7329;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2008;34.7;34.7;;132.0;132.0;
7330;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2009 voor methodewijziging;34.7;34.7;;132.7;132.7;
7331;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2009 na methodewijziging;34.6;34.6;;130.5;130.5;
7332;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2010;35.0;35.0;;130.6;130.6;
7333;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2011;36.0;36.0;;130.7;130.7;
7334;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2012;36.2;36.2;;129.3;129.3;
7335;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2013;36.1;36.1;;130.2;130.2;
7336;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Maastricht (SG);2014;36.7;36.7;;130.1;130.1;
7337;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2005;;;;;;
7338;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2006;;;;;;
7339;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2007;;;;;;
7340;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2008;;;;;;
7341;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2009 voor methodewijziging;;;;;;
7342;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2009 na methodewijziging;;;;;;
7343;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2010;;;;;;
7344;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2011;;;;;;
7345;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2012;;;;;;
7346;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2013;;;;;;
7347;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Buitenland (SG);2014;;;;;;
7348;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2005;;;;;;
7349;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2006;;;;;;
7350;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2007;;;;;;
7351;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2008;;;;;;
7352;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2009 voor methodewijziging;;;;;;
7353;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2009 na methodewijziging;;;;;;
7354;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2010;;;;;;
7355;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2011;;;;;;
7356;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2012;;;;;;
7357;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2013;;;;;;
7358;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Niet in te delen (SG);2014;;;;;;
7359;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2005;60.8;60.8;;168.7;168.7;
7360;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2006;61.9;61.9;;168.7;168.7;
7361;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2007;62.7;62.7;;170.8;170.8;
7362;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2008;63.5;63.5;;171.6;171.6;
7363;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2009 voor methodewijziging;64.8;64.8;;171.3;171.3;
7364;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2009 na methodewijziging;65.6;65.6;;162.2;162.2;
7365;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2010;66.0;66.0;;163.4;163.4;
7366;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2011;67.9;67.9;;164.2;164.2;
7367;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2012;68.5;68.5;;161.7;161.7;
7368;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2013;69.2;69.2;;162.7;162.7;
7369;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Groningen (GA);2014;71.1;71.1;;163.9;163.9;
7370;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2005;21.2;21.2;;136.0;136.0;
7371;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2006;21.1;21.1;;132.7;132.7;
7372;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2007;21.0;21.0;;132.8;132.8;
7373;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2008;21.7;21.7;;132.1;132.1;
7374;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2009 voor methodewijziging;21.8;21.8;;131.7;131.7;
7375;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2009 na methodewijziging;21.9;21.9;;126.8;126.8;
7376;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2010;22.2;22.2;;126.7;126.7;
7377;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2011;22.6;22.6;;127.4;127.4;
7378;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2012;23.0;23.0;;126.1;126.1;
7379;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2013;24.5;24.5;;125.5;125.5;
7380;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Leeuwarden (GA);2014;24.7;24.7;;127.1;127.1;
7381;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2005;20.0;20.0;;126.7;126.7;
7382;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2006;20.4;20.4;;124.4;124.4;
7383;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2007;20.8;20.8;;125.9;125.9;
7384;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2008;21.3;21.3;;124.5;124.5;
7385;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2009 voor methodewijziging;21.3;21.3;;124.6;124.6;
7386;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2009 na methodewijziging;21.3;21.3;;120.9;120.9;
7387;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2010;21.6;21.6;;120.8;120.8;
7388;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2011;21.8;21.8;;121.0;121.0;
7389;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2012;21.9;21.9;;120.2;120.2;
7390;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2013;21.8;21.8;;119.2;119.2;
7391;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Zwolle (GA);2014;22.3;22.3;;120.5;120.5;
7392;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2005;29.3;29.3;;144.4;144.4;
7393;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2006;29.8;29.8;;139.5;139.5;
7394;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2007;30.3;30.3;;141.9;141.9;
7395;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2008;30.8;30.8;;137.5;137.5;
7396;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2009 voor methodewijziging;31.4;31.4;;136.2;136.2;
7397;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2009 na methodewijziging;31.4;31.4;;133.0;133.0;
7398;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2010;31.4;31.4;;132.7;132.7;
7399;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2011;31.6;31.6;;131.3;131.3;
7400;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2012;31.7;31.7;;130.5;130.5;
7401;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2013;30.9;30.9;;130.9;130.9;
7402;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Enschede (GA);2014;31.6;31.6;;132.2;132.2;
7403;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2005;21.2;21.2;;109.9;109.9;
7404;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2006;21.5;21.5;;108.0;108.0;
7405;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2007;21.3;21.3;;108.2;108.2;
7406;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2008;21.5;21.5;;107.9;107.9;
7407;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2009 voor methodewijziging;22.1;22.1;;107.0;107.0;
7408;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2009 na methodewijziging;21.6;21.6;;106.3;106.3;
7409;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2010;21.8;21.8;;106.1;106.1;
7410;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2011;22.2;22.2;;106.3;106.3;
7411;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2012;22.8;22.8;;106.0;106.0;
7412;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2013;23.1;23.1;;106.0;106.0;
7413;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Apeldoorn (GA);2014;23.6;23.6;;106.8;106.8;
7414;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2005;31.3;31.3;;126.6;126.6;
7415;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2006;31.8;31.8;;124.0;124.0;
7416;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2007;32.4;32.4;;123.8;123.8;
7417;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2008;32.8;32.8;;123.8;123.8;
7418;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2009 voor methodewijziging;33.3;33.3;;122.7;122.7;
7419;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2009 na methodewijziging;33.2;33.2;;119.7;119.7;
7420;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2010;33.4;33.4;;119.8;119.8;
7421;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2011;34.0;34.0;;119.8;119.8;
7422;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2012;34.3;34.3;;119.3;119.3;
7423;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2013;33.6;33.6;;119.5;119.5;
7424;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Arnhem (GA);2014;34.2;34.2;;120.4;120.4;
7425;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2005;41.5;41.5;;151.6;151.6;
7426;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2006;42.3;42.3;;151.4;151.4;
7427;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2007;42.8;42.8;;152.5;152.5;
7428;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2008;43.3;43.3;;152.5;152.5;
7429;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2009 voor methodewijziging;44.1;44.1;;151.9;151.9;
7430;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2009 na methodewijziging;44.0;44.0;;146.8;146.8;
7431;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2010;44.3;44.3;;147.6;147.6;
7432;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2011;45.0;45.0;;147.6;147.6;
7433;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2012;45.9;45.9;;148.4;148.4;
7434;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2013;46.4;46.4;;149.4;149.4;
7435;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Nijmegen (GA);2014;47.8;47.8;;151.7;151.7;
7436;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2005;23.7;23.7;;111.2;111.2;
7437;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2006;23.8;23.8;;111.5;111.5;
7438;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2007;24.7;24.7;;111.5;111.5;
7439;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2008;25.1;25.1;;111.3;111.3;
7440;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2009 voor methodewijziging;25.3;25.3;;110.9;110.9;
7441;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2009 na methodewijziging;25.2;25.2;;109.3;109.3;
7442;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2010;25.3;25.3;;109.7;109.7;
7443;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2011;26.0;26.0;;109.5;109.5;
7444;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2012;26.3;26.3;;108.9;108.9;
7445;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2013;26.5;26.5;;108.7;108.7;
7446;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Amersfoort (GA);2014;26.9;26.9;;109.1;109.1;
7447;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (GA);2005;92.4;92.4;;146.5;146.5;
7448;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (GA);2006;95.2;95.2;;143.9;143.9;
7449;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (GA);2007;97.1;97.1;;144.6;144.6;
7450;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (GA);2008;98.4;98.4;;143.9;143.9;
7451;Totaal particuliere huishoudens;Ten minste 1 jaar;Totaal eenpersoonshuishouden;Utrecht (GA);2009 voor methodewijziging;100.9;100.9;;143.3;143.3;
