ID;Arbeidspositie;Onderwijs;Geslacht;Leeftijd;Perioden;BeroepsEnNietBeroepsbevolking_1
9316;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2016 2e kwartaal;658
9317;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2016 3e kwartaal;642
9318;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2016 4e kwartaal;647
9319;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2016;649
9320;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2017 1e kwartaal;657
9321;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2017 2e kwartaal;671
9322;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2017 3e kwartaal;639
9323;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2017 4e kwartaal;646
9324;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2017;653
9325;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2018 1e kwartaal;671
9326;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2018 2e kwartaal;684
9327;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2018 3e kwartaal;650
9328;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2018 4e kwartaal;651
9329;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2018;664
9330;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2019 1e kwartaal;669
9331;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2019 2e kwartaal;669
9332;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2019 3e kwartaal;653
9333;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2019 4e kwartaal;660
9334;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2019;663
9335;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2020 1e kwartaal;680
9336;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2020 2e kwartaal;673
9337;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2020 3e kwartaal;653
9338;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2020 4e kwartaal;683
9339;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2020;672
9340;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2021 1e kwartaal;692
9341;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2021 2e kwartaal;680
9342;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2021 3e kwartaal;661
9343;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2021 4e kwartaal;676
9344;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2021;677
9345;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2022 1e kwartaal;700
9346;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2022 2e kwartaal;694
9347;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2022 3e kwartaal;659
9348;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2022 4e kwartaal;675
9349;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2022;682
9350;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2023 1e kwartaal;694
9351;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2023 2e kwartaal;700
9352;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2023 3e kwartaal;668
9353;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2023 4e kwartaal;693
9354;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2023;689
9355;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2024 1e kwartaal;709
9356;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2024 2e kwartaal;707
9357;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2024 3e kwartaal;670
9358;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2024 4e kwartaal;686
9359;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;15 tot 25 jaar;2024;693
9360;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2013 1e kwartaal;201
9361;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2013 2e kwartaal;201
9362;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2013 3e kwartaal;196
9363;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2013 4e kwartaal;193
9364;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2013;198
9365;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2014 1e kwartaal;190
9366;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2014 2e kwartaal;179
9367;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2014 3e kwartaal;176
9368;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2014 4e kwartaal;167
9369;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2014;178
9370;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2015 1e kwartaal;177
9371;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2015 2e kwartaal;188
9372;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2015 3e kwartaal;194
9373;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2015 4e kwartaal;195
9374;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2015 ;188
9375;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2016 1e kwartaal;190
9376;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2016 2e kwartaal;182
9377;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2016 3e kwartaal;192
9378;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2016 4e kwartaal;171
9379;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2016;184
9380;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2017 1e kwartaal;178
9381;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2017 2e kwartaal;181
9382;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2017 3e kwartaal;184
9383;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2017 4e kwartaal;192
9384;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2017;183
9385;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2018 1e kwartaal;193
9386;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2018 2e kwartaal;192
9387;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2018 3e kwartaal;194
9388;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2018 4e kwartaal;188
9389;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2018;192
9390;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2019 1e kwartaal;181
9391;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2019 2e kwartaal;194
9392;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2019 3e kwartaal;180
9393;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2019 4e kwartaal;181
9394;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2019;184
9395;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2020 1e kwartaal;186
9396;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2020 2e kwartaal;190
9397;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2020 3e kwartaal;172
9398;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2020 4e kwartaal;180
9399;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2020;182
9400;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2021 1e kwartaal;176
9401;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2021 2e kwartaal;169
9402;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2021 3e kwartaal;174
9403;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2021 4e kwartaal;169
9404;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2021;172
9405;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2022 1e kwartaal;173
9406;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2022 2e kwartaal;181
9407;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2022 3e kwartaal;168
9408;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2022 4e kwartaal;176
9409;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2022;175
9410;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2023 1e kwartaal;181
9411;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2023 2e kwartaal;181
9412;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2023 3e kwartaal;180
9413;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2023 4e kwartaal;178
9414;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2023;180
9415;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2024 1e kwartaal;188
9416;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2024 2e kwartaal;180
9417;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2024 3e kwartaal;179
9418;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2024 4e kwartaal;169
9419;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;25 tot 35 jaar;2024;179
9420;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2013 1e kwartaal;218
9421;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2013 2e kwartaal;211
9422;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2013 3e kwartaal;197
9423;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2013 4e kwartaal;194
9424;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2013;205
9425;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2014 1e kwartaal;189
9426;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2014 2e kwartaal;184
9427;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2014 3e kwartaal;185
9428;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2014 4e kwartaal;181
9429;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2014;185
9430;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2015 1e kwartaal;174
9431;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2015 2e kwartaal;178
9432;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2015 3e kwartaal;170
9433;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2015 4e kwartaal;166
9434;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2015 ;172
9435;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2016 1e kwartaal;169
9436;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2016 2e kwartaal;173
9437;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2016 3e kwartaal;171
9438;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2016 4e kwartaal;170
9439;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2016;171
9440;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2017 1e kwartaal;162
9441;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2017 2e kwartaal;155
9442;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2017 3e kwartaal;158
9443;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2017 4e kwartaal;163
9444;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2017;159
9445;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2018 1e kwartaal;166
9446;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2018 2e kwartaal;174
9447;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2018 3e kwartaal;170
9448;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2018 4e kwartaal;167
9449;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2018;169
9450;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2019 1e kwartaal;169
9451;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2019 2e kwartaal;159
9452;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2019 3e kwartaal;165
9453;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2019 4e kwartaal;167
9454;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2019;165
9455;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2020 1e kwartaal;166
9456;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2020 2e kwartaal;166
9457;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2020 3e kwartaal;175
9458;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2020 4e kwartaal;167
9459;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2020;169
9460;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2021 1e kwartaal;151
9461;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2021 2e kwartaal;159
9462;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2021 3e kwartaal;163
9463;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2021 4e kwartaal;157
9464;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2021;157
9465;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2022 1e kwartaal;158
9466;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2022 2e kwartaal;158
9467;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2022 3e kwartaal;158
9468;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2022 4e kwartaal;159
9469;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2022;158
9470;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2023 1e kwartaal;168
9471;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2023 2e kwartaal;170
9472;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2023 3e kwartaal;173
9473;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2023 4e kwartaal;169
9474;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2023;170
9475;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2024 1e kwartaal;169
9476;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2024 2e kwartaal;172
9477;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2024 3e kwartaal;175
9478;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2024 4e kwartaal;173
9479;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;35 tot 45 jaar;2024;172
9480;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2013 1e kwartaal;277
9481;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2013 2e kwartaal;274
9482;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2013 3e kwartaal;269
9483;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2013 4e kwartaal;261
9484;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2013;270
9485;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2014 1e kwartaal;250
9486;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2014 2e kwartaal;241
9487;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2014 3e kwartaal;235
9488;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2014 4e kwartaal;231
9489;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2014;239
9490;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2015 1e kwartaal;233
9491;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2015 2e kwartaal;221
9492;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2015 3e kwartaal;226
9493;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2015 4e kwartaal;239
9494;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2015 ;230
9495;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2016 1e kwartaal;237
9496;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2016 2e kwartaal;240
9497;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2016 3e kwartaal;241
9498;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2016 4e kwartaal;233
9499;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2016;238
9500;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2017 1e kwartaal;221
9501;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2017 2e kwartaal;219
9502;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2017 3e kwartaal;212
9503;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2017 4e kwartaal;208
9504;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2017;215
9505;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2018 1e kwartaal;220
9506;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2018 2e kwartaal;220
9507;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2018 3e kwartaal;225
9508;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2018 4e kwartaal;224
9509;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2018;222
9510;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2019 1e kwartaal;221
9511;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2019 2e kwartaal;220
9512;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2019 3e kwartaal;216
9513;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2019 4e kwartaal;203
9514;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2019;215
9515;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2020 1e kwartaal;185
9516;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2020 2e kwartaal;189
9517;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2020 3e kwartaal;193
9518;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2020 4e kwartaal;187
9519;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2020;188
9520;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2021 1e kwartaal;209
9521;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2021 2e kwartaal;202
9522;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2021 3e kwartaal;197
9523;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2021 4e kwartaal;196
9524;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2021;201
9525;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2022 1e kwartaal;191
9526;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2022 2e kwartaal;199
9527;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2022 3e kwartaal;190
9528;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2022 4e kwartaal;196
9529;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2022;194
9530;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2023 1e kwartaal;193
9531;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2023 2e kwartaal;209
9532;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2023 3e kwartaal;200
9533;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2023 4e kwartaal;197
9534;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2023;200
9535;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2024 1e kwartaal;193
9536;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2024 2e kwartaal;191
9537;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2024 3e kwartaal;188
9538;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2024 4e kwartaal;190
9539;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;45 tot 55 jaar;2024;191
9540;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2013 1e kwartaal;272
9541;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2013 2e kwartaal;264
9542;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2013 3e kwartaal;251
9543;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2013 4e kwartaal;230
9544;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2013;254
9545;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2014 1e kwartaal;235
9546;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2014 2e kwartaal;225
9547;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2014 3e kwartaal;214
9548;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2014 4e kwartaal;219
9549;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2014;223
9550;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2015 1e kwartaal;220
9551;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2015 2e kwartaal;223
9552;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2015 3e kwartaal;220
9553;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2015 4e kwartaal;223
9554;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2015 ;221
9555;Beroeps- en niet beroepsbevolking;00 Algemeen;Mannen;55 tot 65 jaar;2016 1e kwartaal;226
