ID;ArbeidspositieEindePeriode;LangdurigeAandoening;Geslacht;KinderenInHuishouden;Perioden;Personen15Tot65JaarBeginPeriode_1;WerkzameBeroepsbevolkingBeginPeriode_2;WerklozenNietActievenBeginPeriode_3
3419;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2006;2343;199;2143
3420;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2008 1e kwartaal;2237;91;2147
3421;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2008 2e kwartaal;2193;107;2085
3422;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2008 3e kwartaal;2206;141;2065
3423;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2008 4e kwartaal;2218;112;2106
3424;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2008;2221;260;1961
3425;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2009 1e kwartaal;2219;104;2116
3426;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2009 2e kwartaal;2202;132;2070
3427;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2009 3e kwartaal;2245;161;2084
3428;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2009 4e kwartaal;2274;129;2145
3429;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2009;2235;266;1969
3430;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2010 1e kwartaal;2229;103;2127
3431;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2010 2e kwartaal;2201;122;2079
3432;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2010 3e kwartaal;2213;147;2066
3433;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Totaal wel/geen kinderen in huishouden;2010 4e kwartaal;2242;136;2106
3434;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2003 1e kwartaal;1494;55;1440
3435;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2003 2e kwartaal;1469;65;1404
3436;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2003 3e kwartaal;1483;89;1395
3437;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2003 4e kwartaal;1504;61;1443
3438;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2003;1449;135;1314
3439;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2004 1e kwartaal;1496;50;1446
3440;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2004 2e kwartaal;1457;55;1403
3441;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2004 3e kwartaal;1497;96;1400
3442;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2004 4e kwartaal;1506;56;1450
3443;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2004;1438;126;1312
3444;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2005 1e kwartaal;1483;49;1433
3445;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2005 2e kwartaal;1439;59;1380
3446;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2005 3e kwartaal;1433;84;1349
3447;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2005 4e kwartaal;1441;60;1381
3448;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2005;1371;107;1265
3449;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2006 1e kwartaal;1413;42;1371
3450;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2006 2e kwartaal;1369;61;1308
3451;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2006 3e kwartaal;1368;84;1283
3452;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2006 4e kwartaal;1348;59;1289
3453;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2006;1271;103;1168
3454;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2008 1e kwartaal;1251;51;1199
3455;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2008 2e kwartaal;1236;66;1170
3456;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2008 3e kwartaal;1238;95;1144
3457;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2008 4e kwartaal;1250;69;1181
3458;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2008;1194;153;1042
3459;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2009 1e kwartaal;1254;57;1197
3460;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2009 2e kwartaal;1231;78;1154
3461;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2009 3e kwartaal;1264;107;1157
3462;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2009 4e kwartaal;1291;77;1214
3463;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2009;1225;154;1071
3464;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2010 1e kwartaal;1255;60;1194
3465;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2010 2e kwartaal;1239;75;1164
3466;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2010 3e kwartaal;1247;91;1156
3467;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met kinderen;2010 4e kwartaal;1263;74;1190
3468;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2003 1e kwartaal;1174;44;1129
3469;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2003 2e kwartaal;1145;48;1097
3470;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2003 3e kwartaal;1161;67;1093
3471;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2003 4e kwartaal;1165;46;1119
3472;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2003;1116;104;1012
3473;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2004 1e kwartaal;1158;40;1118
3474;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2004 2e kwartaal;1120;37;1083
3475;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2004 3e kwartaal;1147;71;1076
3476;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2004 4e kwartaal;1160;42;1118
3477;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2004;1099;96;1003
3478;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2005 1e kwartaal;1149;38;1112
3479;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2005 2e kwartaal;1107;44;1063
3480;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2005 3e kwartaal;1095;61;1035
3481;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2005 4e kwartaal;1108;48;1060
3482;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2005;1049;82;967
3483;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2006 1e kwartaal;1087;30;1057
3484;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2006 2e kwartaal;1051;44;1007
3485;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2006 3e kwartaal;1052;64;988
3486;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2006 4e kwartaal;1033;44;989
3487;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2006;966;76;890
3488;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2008 1e kwartaal;944;36;908
3489;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2008 2e kwartaal;930;47;883
3490;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2008 3e kwartaal;924;67;857
3491;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2008 4e kwartaal;928;50;878
3492;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2008;886;117;770
3493;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2009 1e kwartaal;933;41;892
3494;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2009 2e kwartaal;914;54;860
3495;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2009 3e kwartaal;940;75;864
3496;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2009 4e kwartaal;950;51;900
3497;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2009;914;109;806
3498;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2010 1e kwartaal;928;42;886
3499;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2010 2e kwartaal;897;53;845
3500;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2010 3e kwartaal;912;65;847
3501;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind < 18 jaar;2010 4e kwartaal;918;48;870
3502;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2003 1e kwartaal;321;10;310
3503;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2003 2e kwartaal;324;17;307
3504;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2003 3e kwartaal;323;21;301
3505;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2003 4e kwartaal;339;15;325
3506;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2003;333;31;301
3507;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2004 1e kwartaal;338;10;327
3508;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2004 2e kwartaal;337;17;319
3509;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2004 3e kwartaal;349;25;325
3510;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2004 4e kwartaal;346;14;331
3511;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2004;339;30;309
3512;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2005 1e kwartaal;333;11;322
3513;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2005 2e kwartaal;331;14;317
3514;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2005 3e kwartaal;338;23;315
3515;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2005 4e kwartaal;332;12;321
3516;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2005;322;25;298
3517;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2006 1e kwartaal;326;12;314
3518;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2006 2e kwartaal;317;16;301
3519;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2006 3e kwartaal;315;20;295
3520;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2006 4e kwartaal;315;15;300
3521;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2006;304;27;278
3522;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2008 1e kwartaal;307;15;292
3523;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2008 2e kwartaal;306;19;287
3524;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2008 3e kwartaal;314;28;286
3525;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2008 4e kwartaal;323;19;304
3526;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2008;308;36;272
3527;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2009 1e kwartaal;322;16;306
3528;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2009 2e kwartaal;317;23;294
3529;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2009 3e kwartaal;324;31;293
3530;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2009 4e kwartaal;341;26;315
3531;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2009;310;45;265
3532;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2010 1e kwartaal;327;18;309
3533;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2010 2e kwartaal;342;22;319
3534;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2010 3e kwartaal;334;26;309
3535;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden met jongste kind >= 18 jaar;2010 4e kwartaal;346;26;320
3536;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2003 1e kwartaal;1055;47;1008
3537;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2003 2e kwartaal;1048;42;1005
3538;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2003 3e kwartaal;1076;58;1019
3539;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2003 4e kwartaal;1081;50;1031
3540;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2003;1108;103;1006
3541;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2004 1e kwartaal;1069;35;1034
3542;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2004 2e kwartaal;1052;40;1012
3543;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2004 3e kwartaal;1048;39;1009
3544;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2004 4e kwartaal;1059;50;1010
3545;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2004;1094;105;989
3546;Werkloze en niet-beroepsbevolking;Totaal wel of geen langdurige aandoening;3;Huishouden zonder kinderen;2005 1e kwartaal;1058;34;1024
