ID;Geslacht;Persoonskenmerken;Vervoerwijzen;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
7163;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Brabant (PV);2013;0.03;0.43;1.23;9.0;150.0;7.1
7164;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Brabant (PV);2014;0.03;0.51;1.28;9.0;177.0;7.4
7165;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Brabant (PV);2015;0.03;0.56;1.54;10.0;196.0;8.9
7166;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Brabant (PV);2016;0.03;0.61;1.55;12.0;214.0;9.1
7167;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Noord-Brabant (PV);2017;0.03;0.51;1.31;10.0;177.0;7.6
7168;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Limburg (PV);2010;;;;;;
7169;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Limburg (PV);2011;;;;;;
7170;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Limburg (PV);2012;;;;;;
7171;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Limburg (PV);2013;;;;;;
7172;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Limburg (PV);2014;;;;;;
7173;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Limburg (PV);2015;;;;;;
7174;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Limburg (PV);2016;;;;;;
7175;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Limburg (PV);2017;;;;;;
7176;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeer sterk stedelijk;2010;0.12;1.3;4.69;43.0;451.0;27.2
7177;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeer sterk stedelijk;2011;0.13;1.3;4.83;45.0;452.0;28.0
7178;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeer sterk stedelijk;2012;0.11;1.31;4.55;39.0;457.0;26.5
7179;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeer sterk stedelijk;2013;0.12;1.35;4.74;42.0;470.0;27.5
7180;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeer sterk stedelijk;2014;0.11;1.13;4.24;38.0;395.0;24.6
7181;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeer sterk stedelijk;2015;0.12;1.22;4.52;41.0;426.0;26.3
7182;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeer sterk stedelijk;2016;0.1;1.1;3.95;35.0;384.0;23.0
7183;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Zeer sterk stedelijk;2017;0.11;1.19;4.46;39.0;414.0;25.8
7184;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Sterk stedelijk;2010;0.05;0.67;2.24;18.0;233.0;13.0
7185;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Sterk stedelijk;2011;0.05;0.66;1.93;17.0;228.0;11.2
7186;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Sterk stedelijk;2012;0.05;0.63;1.72;16.0;220.0;10.0
7187;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Sterk stedelijk;2013;0.05;0.69;1.84;16.0;240.0;10.6
7188;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Sterk stedelijk;2014;0.04;0.61;1.8;15.0;213.0;10.4
7189;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Sterk stedelijk;2015;0.05;0.74;2.14;18.0;258.0;12.4
7190;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Sterk stedelijk;2016;0.04;0.68;1.93;15.0;236.0;11.2
7191;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Sterk stedelijk;2017;0.04;0.71;1.92;15.0;246.0;11.1
7192;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Matig stedelijk;2010;0.03;0.6;1.41;10.0;208.0;8.2
7193;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Matig stedelijk;2011;0.04;0.64;1.89;12.0;222.0;11.0
7194;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Matig stedelijk;2012;0.03;0.6;1.61;11.0;209.0;9.4
7195;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Matig stedelijk;2013;0.03;0.53;1.38;10.0;186.0;8.0
7196;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Matig stedelijk;2014;0.03;0.62;1.56;11.0;216.0;9.0
7197;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Matig stedelijk;2015;0.03;0.55;1.55;9.0;190.0;9.0
7198;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Matig stedelijk;2016;0.03;0.56;1.29;10.0;195.0;7.5
7199;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Matig stedelijk;2017;0.03;0.55;1.42;10.0;191.0;8.2
7200;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Weinig stedelijk;2010;0.03;0.72;1.82;11.0;250.0;10.6
7201;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Weinig stedelijk;2011;0.03;0.72;1.84;12.0;251.0;10.7
7202;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Weinig stedelijk;2012;0.03;0.61;1.68;10.0;211.0;9.8
7203;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Weinig stedelijk;2013;0.03;0.61;1.76;11.0;211.0;10.2
7204;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Weinig stedelijk;2014;0.03;0.68;1.77;10.0;236.0;10.3
7205;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Weinig stedelijk;2015;0.03;0.55;1.24;9.0;190.0;7.2
7206;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Weinig stedelijk;2016;0.03;0.66;1.67;11.0;231.0;9.7
7207;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Weinig stedelijk;2017;0.02;0.54;1.25;9.0;189.0;7.2
7208;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Niet stedelijk;2010;0.03;0.75;1.61;11.0;260.0;9.3
7209;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Niet stedelijk;2011;0.03;0.69;1.7;10.0;241.0;9.8
7210;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Niet stedelijk;2012;0.03;0.76;2.0;11.0;265.0;11.6
7211;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Niet stedelijk;2013;0.03;0.68;1.57;11.0;238.0;9.1
7212;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Niet stedelijk;2014;0.03;0.72;1.52;10.0;251.0;8.8
7213;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Niet stedelijk;2015;;;;;;
7214;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Niet stedelijk;2016;0.04;0.79;1.79;13.0;277.0;10.4
7215;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Bus/tram/metro;Niet stedelijk;2017;;;;;;
7216;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Nederland;2010;0.03;0.19;0.5;10.0;67.0;2.9
7217;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Nederland;2011;0.03;0.22;0.56;11.0;76.0;3.2
7218;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Nederland;2012;0.03;0.19;0.49;10.0;65.0;2.8
7219;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Nederland;2013;0.03;0.19;0.48;10.0;67.0;2.8
7220;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Nederland;2014;0.03;0.22;0.59;11.0;78.0;3.4
7221;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Nederland;2015;0.03;0.18;0.52;10.0;62.0;3.0
7222;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Nederland;2016;0.03;0.18;0.46;10.0;62.0;2.7
7223;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Nederland;2017;0.03;0.17;0.47;9.0;58.0;2.7
7224;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Nederland (LD);2010;0.02;0.16;0.46;7.0;57.0;2.6
7225;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Nederland (LD);2011;0.02;0.16;0.37;8.0;55.0;2.1
7226;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Nederland (LD);2012;0.02;0.17;0.41;6.0;60.0;2.4
7227;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Nederland (LD);2013;;;;;;
7228;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Nederland (LD);2014;;;;;;
7229;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Nederland (LD);2015;;;;;;
7230;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Nederland (LD);2016;;;;;;
7231;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Nederland (LD);2017;;;;;;
7232;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Oost-Nederland (LD);2010;0.02;0.15;0.39;8.0;53.0;2.2
7233;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Oost-Nederland (LD);2011;0.03;0.21;0.48;10.0;72.0;2.8
7234;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Oost-Nederland (LD);2012;0.03;0.17;0.4;9.0;60.0;2.3
7235;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Oost-Nederland (LD);2013;0.03;0.19;0.45;11.0;67.0;2.6
7236;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Oost-Nederland (LD);2014;0.03;0.21;0.48;9.0;71.0;2.8
7237;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Oost-Nederland (LD);2015;0.02;0.15;0.38;8.0;53.0;2.2
7238;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Oost-Nederland (LD);2016;0.02;0.13;0.32;8.0;45.0;1.9
7239;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Oost-Nederland (LD);2017;;;;;;
7240;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;West-Nederland (LD);2010;0.04;0.24;0.6;12.0;82.0;3.5
7241;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;West-Nederland (LD);2011;0.04;0.27;0.71;14.0;92.0;4.1
7242;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;West-Nederland (LD);2012;0.03;0.23;0.61;12.0;80.0;3.5
7243;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;West-Nederland (LD);2013;0.03;0.22;0.58;12.0;76.0;3.3
7244;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;West-Nederland (LD);2014;0.04;0.28;0.78;14.0;97.0;4.5
7245;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;West-Nederland (LD);2015;0.04;0.21;0.68;13.0;73.0;4.0
7246;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;West-Nederland (LD);2016;0.03;0.22;0.58;12.0;78.0;3.4
7247;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;West-Nederland (LD);2017;0.04;0.23;0.62;12.0;80.0;3.6
7248;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Nederland (LD);2010;0.03;0.16;0.44;9.0;56.0;2.6
7249;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Nederland (LD);2011;0.03;0.17;0.44;9.0;60.0;2.6
7250;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Nederland (LD);2012;0.02;0.13;0.38;8.0;45.0;2.2
7251;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Nederland (LD);2013;0.03;0.18;0.43;10.0;61.0;2.5
7252;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Nederland (LD);2014;0.03;0.19;0.44;9.0;66.0;2.5
7253;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Nederland (LD);2015;0.02;0.14;0.37;8.0;48.0;2.2
7254;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Nederland (LD);2016;0.03;0.19;0.5;11.0;66.0;2.9
7255;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Nederland (LD);2017;0.02;0.12;0.44;8.0;42.0;2.6
7256;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Groningen (PV);2010;;;;;;
7257;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Groningen (PV);2011;;;;;;
7258;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Groningen (PV);2012;;;;;;
7259;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Groningen (PV);2013;;;;;;
7260;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Groningen (PV);2014;;;;;;
7261;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Groningen (PV);2015;;;;;;
7262;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Groningen (PV);2016;;;;;;
7263;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Groningen (PV);2017;;;;;;
7264;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Friesland (PV);2010;;;;;;
7265;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Friesland (PV);2011;;;;;;
7266;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Friesland (PV);2012;;;;;;
7267;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Friesland (PV);2013;;;;;;
7268;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Friesland (PV);2014;;;;;;
7269;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Friesland (PV);2015;;;;;;
7270;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Friesland (PV);2016;;;;;;
7271;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Friesland (PV);2017;;;;;;
7272;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Drenthe (PV);2010;;;;;;
7273;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Drenthe (PV);2011;;;;;;
7274;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Drenthe (PV);2012;;;;;;
7275;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Drenthe (PV);2013;;;;;;
7276;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Drenthe (PV);2014;;;;;;
7277;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Drenthe (PV);2015;;;;;;
7278;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Drenthe (PV);2016;;;;;;
7279;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Drenthe (PV);2017;;;;;;
7280;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Overijssel (PV);2010;;;;;;
7281;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Overijssel (PV);2011;;;;;;
7282;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Overijssel (PV);2012;;;;;;
7283;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Overijssel (PV);2013;;;;;;
7284;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Overijssel (PV);2014;;;;;;
7285;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Overijssel (PV);2015;;;;;;
7286;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Overijssel (PV);2016;;;;;;
7287;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Overijssel (PV);2017;;;;;;
7288;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Flevoland (PV);2010;;;;;;
7289;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Flevoland (PV);2011;;;;;;
7290;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Flevoland (PV);2012;;;;;;
7291;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Flevoland (PV);2013;;;;;;
7292;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Flevoland (PV);2014;;;;;;
7293;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Flevoland (PV);2015;;;;;;
7294;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Flevoland (PV);2016;;;;;;
7295;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Flevoland (PV);2017;;;;;;
7296;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Gelderland (PV);2010;;;;;;
7297;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Gelderland (PV);2011;;;;;;
7298;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Gelderland (PV);2012;;;;;;
7299;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Gelderland (PV);2013;;;;;;
7300;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Gelderland (PV);2014;;;;;;
7301;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Gelderland (PV);2015;;;;;;
7302;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Gelderland (PV);2016;;;;;;
7303;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Gelderland (PV);2017;;;;;;
7304;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Utrecht (PV);2010;;;;;;
7305;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Utrecht (PV);2011;;;;;;
7306;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Utrecht (PV);2012;;;;;;
7307;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Utrecht (PV);2013;;;;;;
7308;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Utrecht (PV);2014;;;;;;
7309;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Utrecht (PV);2015;;;;;;
7310;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Utrecht (PV);2016;;;;;;
7311;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Utrecht (PV);2017;;;;;;
7312;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Holland (PV);2010;0.04;0.26;0.68;14.0;92.0;3.9
7313;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Holland (PV);2011;0.05;0.3;0.86;18.0;104.0;5.0
7314;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Holland (PV);2012;0.03;0.22;0.64;12.0;78.0;3.7
7315;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Holland (PV);2013;0.04;0.22;0.6;13.0;77.0;3.5
7316;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Holland (PV);2014;0.05;0.24;0.74;16.0;82.0;4.3
7317;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Holland (PV);2015;0.04;0.23;0.87;15.0;79.0;5.1
7318;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Holland (PV);2016;0.04;0.23;0.63;12.0;82.0;3.7
7319;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Holland (PV);2017;0.04;0.31;0.83;13.0;108.0;4.8
7320;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Holland (PV);2010;0.03;0.24;0.62;12.0;84.0;3.6
7321;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Holland (PV);2011;0.04;0.29;0.75;15.0;100.0;4.4
7322;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Holland (PV);2012;0.04;0.25;0.66;12.0;87.0;3.8
7323;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Holland (PV);2013;0.04;0.24;0.63;13.0;84.0;3.6
7324;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Holland (PV);2014;0.04;0.35;0.95;14.0;124.0;5.5
7325;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Holland (PV);2015;0.03;0.18;0.53;11.0;61.0;3.1
7326;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Holland (PV);2016;0.03;0.22;0.58;12.0;78.0;3.4
7327;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zuid-Holland (PV);2017;0.04;0.18;0.52;13.0;64.0;3.0
7328;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeeland (PV);2010;;;;;;
7329;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeeland (PV);2011;;;;;;
7330;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeeland (PV);2012;;;;;;
7331;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeeland (PV);2013;;;;;;
7332;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeeland (PV);2014;;;;;;
7333;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeeland (PV);2015;;;;;;
7334;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeeland (PV);2016;;;;;;
7335;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeeland (PV);2017;;;;;;
7336;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Brabant (PV);2010;;;;;;
7337;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Brabant (PV);2011;;;;;;
7338;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Brabant (PV);2012;;;;;;
7339;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Brabant (PV);2013;;;;;;
7340;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Brabant (PV);2014;;;;;;
7341;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Brabant (PV);2015;;;;;;
7342;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Brabant (PV);2016;;;;;;
7343;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Noord-Brabant (PV);2017;;;;;;
7344;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Limburg (PV);2010;;;;;;
7345;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Limburg (PV);2011;;;;;;
7346;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Limburg (PV);2012;;;;;;
7347;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Limburg (PV);2013;;;;;;
7348;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Limburg (PV);2014;;;;;;
7349;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Limburg (PV);2015;;;;;;
7350;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Limburg (PV);2016;;;;;;
7351;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Limburg (PV);2017;;;;;;
7352;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeer sterk stedelijk;2010;0.04;0.29;0.78;14.0;100.0;4.5
7353;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeer sterk stedelijk;2011;0.04;0.24;0.71;14.0;85.0;4.1
7354;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeer sterk stedelijk;2012;0.03;0.22;0.65;11.0;77.0;3.8
7355;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Brom-/snorfiets;Zeer sterk stedelijk;2013;0.04;0.24;0.63;13.0;84.0;3.7
