ID;Geslacht;OnderwijssoortInDetail;Herkomstland;GeboortelandOuders;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
7673;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2014/'15;440.0;380.0;85.0
7674;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2015/'16;520.0;450.0;88.0
7675;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2016/'17;540.0;460.0;84.0
7676;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2017/'18;640.0;520.0;81.0
7677;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2018/'19;590.0;510.0;86.0
7678;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2019/'20;640.0;620.0;96.0
7679;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2020/'21;640.0;520.0;82.0
7680;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2021/'22;610.0;500.0;82.0
7681;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2022/'23;590.0;430.0;73.0
7682;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Totaal;2023/'24;630.0;520.0;82.0
7683;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2011/'12;230.0;190.0;85.0
7684;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2012/'13;230.0;190.0;83.0
7685;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2013/'14;290.0;250.0;86.0
7686;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2014/'15;310.0;260.0;87.0
7687;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2015/'16;370.0;330.0;90.0
7688;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2016/'17;390.0;340.0;87.0
7689;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2017/'18;460.0;380.0;83.0
7690;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2018/'19;440.0;380.0;86.0
7691;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2019/'20;440.0;420.0;96.0
7692;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2020/'21;400.0;340.0;84.0
7693;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2021/'22;390.0;330.0;84.0
7694;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2022/'23;360.0;270.0;76.0
7695;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2023/'24;410.0;350.0;85.0
7696;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2011/'12;;;
7697;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2012/'13;;;
7698;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2013/'14;;;
7699;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2014/'15;;;
7700;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2015/'16;;;
7701;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2016/'17;;;
7702;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2017/'18;;;
7703;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2018/'19;;;
7704;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2019/'20;;;
7705;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2020/'21;;;
7706;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2021/'22;;;
7707;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2022/'23;;;
7708;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouders in NL;2023/'24;;;
7709;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2011/'12;230.0;190.0;85.0
7710;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2012/'13;230.0;190.0;83.0
7711;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2013/'14;290.0;250.0;86.0
7712;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2014/'15;310.0;260.0;87.0
7713;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2015/'16;370.0;330.0;90.0
7714;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2016/'17;390.0;340.0;87.0
7715;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2017/'18;460.0;380.0;83.0
7716;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2018/'19;440.0;380.0;86.0
7717;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2019/'20;440.0;420.0;96.0
7718;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2020/'21;400.0;340.0;84.0
7719;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2021/'22;390.0;330.0;84.0
7720;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2022/'23;360.0;270.0;76.0
7721;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren in NL, ouder(s) buiten NL;2023/'24;410.0;350.0;85.0
7722;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2011/'12;140.0;110.0;78.0
7723;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2012/'13;140.0;100.0;71.0
7724;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2013/'14;150.0;130.0;86.0
7725;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2014/'15;140.0;110.0;81.0
7726;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2015/'16;150.0;120.0;82.0
7727;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2016/'17;150.0;120.0;78.0
7728;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2017/'18;180.0;140.0;76.0
7729;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2018/'19;150.0;130.0;85.0
7730;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2019/'20;200.0;200.0;97.0
7731;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2020/'21;230.0;180.0;78.0
7732;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2021/'22;220.0;170.0;78.0
7733;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2022/'23;230.0;160.0;68.0
7734;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Buiten Europa (excl. 5 grote herkomst...;Geboren buiten Nederland;2023/'24;220.0;170.0;77.0
7735;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2011/'12;0.0;0.0;0.0
7736;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2012/'13;0.0;0.0;0.0
7737;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2013/'14;0.0;0.0;
7738;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2014/'15;0.0;0.0;
7739;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2015/'16;0.0;0.0;
7740;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2016/'17;0.0;0.0;0.0
7741;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2017/'18;0.0;0.0;
7742;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2018/'19;0.0;0.0;0.0
7743;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2019/'20;0.0;0.0;0.0
7744;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2020/'21;0.0;0.0;0.0
7745;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2021/'22;0.0;0.0;0.0
7746;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2022/'23;0.0;0.0;
7747;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Totaal;2023/'24;0.0;0.0;
7748;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2011/'12;0.0;0.0;0.0
7749;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2012/'13;0.0;0.0;0.0
7750;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2013/'14;0.0;0.0;0.0
7751;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2014/'15;0.0;0.0;0.0
7752;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2015/'16;0.0;0.0;0.0
7753;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2016/'17;0.0;0.0;0.0
7754;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2017/'18;0.0;0.0;0.0
7755;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2018/'19;0.0;0.0;0.0
7756;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2019/'20;0.0;0.0;0.0
7757;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2020/'21;0.0;0.0;0.0
7758;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2021/'22;0.0;0.0;0.0
7759;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2022/'23;0.0;0.0;0.0
7760;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in Nederland;2023/'24;0.0;0.0;0.0
7761;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2011/'12;;;
7762;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2012/'13;;;
7763;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2013/'14;;;
7764;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2014/'15;;;
7765;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2015/'16;;;
7766;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2016/'17;;;
7767;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2017/'18;;;
7768;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2018/'19;;;
7769;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2019/'20;;;
7770;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2020/'21;;;
7771;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2021/'22;;;
7772;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2022/'23;;;
7773;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouders in NL;2023/'24;;;
7774;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2011/'12;0.0;0.0;0.0
7775;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2012/'13;0.0;0.0;0.0
7776;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2013/'14;0.0;0.0;0.0
7777;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2014/'15;0.0;0.0;0.0
7778;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2015/'16;0.0;0.0;0.0
7779;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2016/'17;0.0;0.0;0.0
7780;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2017/'18;0.0;0.0;0.0
7781;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2018/'19;0.0;0.0;0.0
7782;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2019/'20;0.0;0.0;0.0
7783;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2020/'21;0.0;0.0;0.0
7784;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2021/'22;0.0;0.0;0.0
7785;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2022/'23;0.0;0.0;0.0
7786;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren in NL, ouder(s) buiten NL;2023/'24;0.0;0.0;0.0
7787;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2011/'12;0.0;0.0;0.0
7788;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2012/'13;0.0;0.0;0.0
7789;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2013/'14;0.0;0.0;
7790;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2014/'15;0.0;0.0;
7791;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2015/'16;0.0;0.0;
7792;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2016/'17;0.0;0.0;0.0
7793;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2017/'18;0.0;0.0;
7794;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2018/'19;0.0;0.0;0.0
7795;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2019/'20;0.0;0.0;0.0
7796;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2020/'21;0.0;0.0;0.0
7797;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2021/'22;0.0;0.0;0.0
7798;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2022/'23;0.0;0.0;
7799;Totaal mannen en vrouwen;Havo natuur/techniek, natuur/gezondheid;Onbekend herkomstland;Geboren buiten Nederland;2023/'24;0.0;0.0;
7800;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2011/'12;32640.0;28070.0;86.0
7801;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2012/'13;32040.0;28160.0;88.0
7802;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2013/'14;31730.0;27660.0;87.0
7803;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2014/'15;31380.0;27240.0;87.0
7804;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2015/'16;31310.0;27690.0;88.0
7805;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2016/'17;31120.0;27010.0;87.0
7806;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2017/'18;31840.0;27850.0;87.0
7807;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2018/'19;31850.0;27980.0;88.0
7808;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2019/'20;32130.0;31410.0;98.0
7809;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2020/'21;32530.0;29700.0;91.0
7810;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2021/'22;30790.0;27900.0;91.0
7811;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2022/'23;31360.0;26320.0;84.0
7812;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Totaal;2023/'24;31930.0;27880.0;87.0
7813;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Geboren in Nederland;2011/'12;31390.0;27100.0;86.0
7814;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Geboren in Nederland;2012/'13;30760.0;27140.0;88.0
7815;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Geboren in Nederland;2013/'14;30510.0;26650.0;87.0
7816;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Geboren in Nederland;2014/'15;30220.0;26310.0;87.0
7817;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Geboren in Nederland;2015/'16;30200.0;26760.0;89.0
7818;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Geboren in Nederland;2016/'17;30120.0;26180.0;87.0
7819;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Geboren in Nederland;2017/'18;30820.0;27010.0;88.0
7820;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Geboren in Nederland;2018/'19;30790.0;27070.0;88.0
7821;Totaal mannen en vrouwen;Havo maatschappijprofiel totaal;Totaal;Geboren in Nederland;2019/'20;31120.0;30410.0;98.0
