ID;Bedrijfsgroep;Geslacht;BurgerlijkeStaat;Personen_1
8013;XXI, 18. Bestel- en bodediensten;Mannen;Gescheiden van echt;16
8014;XXI, 18. Bestel- en bodediensten;Mannen;Burgerlijke staat onbekend;0
8015;XXI, 18. Bestel- en bodediensten;Vrouwen;Totaal alle burgerlijke staten;84
8016;XXI, 18. Bestel- en bodediensten;Vrouwen;Ongehuwd;65
8017;XXI, 18. Bestel- en bodediensten;Vrouwen;Gehuwd;6
8018;XXI, 18. Bestel- en bodediensten;Vrouwen;Gescheiden van tafel en bed;0
8019;XXI, 18. Bestel- en bodediensten;Vrouwen;Weduwstaat;12
8020;XXI, 18. Bestel- en bodediensten;Vrouwen;Gescheiden van echt;1
8021;XXI, 18. Bestel- en bodediensten;Vrouwen;Burgerlijke staat onbekend;0
8022;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;26193
8023;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Ongehuwd;9294
8024;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Gehuwd;15840
8025;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Gescheiden van tafel en bed;47
8026;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Weduwstaat;846
8027;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Gescheiden van echt;166
8028;XXI, 19. Overige transportondernemingen;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8029;XXI, 19. Overige transportondernemingen;Mannen;Totaal alle burgerlijke staten;25895
8030;XXI, 19. Overige transportondernemingen;Mannen;Ongehuwd;9128
8031;XXI, 19. Overige transportondernemingen;Mannen;Gehuwd;15809
8032;XXI, 19. Overige transportondernemingen;Mannen;Gescheiden van tafel en bed;46
8033;XXI, 19. Overige transportondernemingen;Mannen;Weduwstaat;750
8034;XXI, 19. Overige transportondernemingen;Mannen;Gescheiden van echt;162
8035;XXI, 19. Overige transportondernemingen;Mannen;Burgerlijke staat onbekend;0
8036;XXI, 19. Overige transportondernemingen;Vrouwen;Totaal alle burgerlijke staten;298
8037;XXI, 19. Overige transportondernemingen;Vrouwen;Ongehuwd;166
8038;XXI, 19. Overige transportondernemingen;Vrouwen;Gehuwd;31
8039;XXI, 19. Overige transportondernemingen;Vrouwen;Gescheiden van tafel en bed;1
8040;XXI, 19. Overige transportondernemingen;Vrouwen;Weduwstaat;96
8041;XXI, 19. Overige transportondernemingen;Vrouwen;Gescheiden van echt;4
8042;XXI, 19. Overige transportondernemingen;Vrouwen;Burgerlijke staat onbekend;0
8043;XXI, 20. Ontvangstations en verzendkant.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;646
8044;XXI, 20. Ontvangstations en verzendkant.;Totaal mannen en vrouwen;Ongehuwd;234
8045;XXI, 20. Ontvangstations en verzendkant.;Totaal mannen en vrouwen;Gehuwd;372
8046;XXI, 20. Ontvangstations en verzendkant.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;2
8047;XXI, 20. Ontvangstations en verzendkant.;Totaal mannen en vrouwen;Weduwstaat;28
8048;XXI, 20. Ontvangstations en verzendkant.;Totaal mannen en vrouwen;Gescheiden van echt;10
8049;XXI, 20. Ontvangstations en verzendkant.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8050;XXI, 20. Ontvangstations en verzendkant.;Mannen;Totaal alle burgerlijke staten;399
8051;XXI, 20. Ontvangstations en verzendkant.;Mannen;Ongehuwd;108
8052;XXI, 20. Ontvangstations en verzendkant.;Mannen;Gehuwd;282
8053;XXI, 20. Ontvangstations en verzendkant.;Mannen;Gescheiden van tafel en bed;0
8054;XXI, 20. Ontvangstations en verzendkant.;Mannen;Weduwstaat;7
8055;XXI, 20. Ontvangstations en verzendkant.;Mannen;Gescheiden van echt;2
8056;XXI, 20. Ontvangstations en verzendkant.;Mannen;Burgerlijke staat onbekend;0
8057;XXI, 20. Ontvangstations en verzendkant.;Vrouwen;Totaal alle burgerlijke staten;247
8058;XXI, 20. Ontvangstations en verzendkant.;Vrouwen;Ongehuwd;126
8059;XXI, 20. Ontvangstations en verzendkant.;Vrouwen;Gehuwd;90
8060;XXI, 20. Ontvangstations en verzendkant.;Vrouwen;Gescheiden van tafel en bed;2
8061;XXI, 20. Ontvangstations en verzendkant.;Vrouwen;Weduwstaat;21
8062;XXI, 20. Ontvangstations en verzendkant.;Vrouwen;Gescheiden van echt;8
8063;XXI, 20. Ontvangstations en verzendkant.;Vrouwen;Burgerlijke staat onbekend;0
8064;XXI, 21. Bergingsdiensten;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;119
8065;XXI, 21. Bergingsdiensten;Totaal mannen en vrouwen;Ongehuwd;36
8066;XXI, 21. Bergingsdiensten;Totaal mannen en vrouwen;Gehuwd;83
8067;XXI, 21. Bergingsdiensten;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
8068;XXI, 21. Bergingsdiensten;Totaal mannen en vrouwen;Weduwstaat;0
8069;XXI, 21. Bergingsdiensten;Totaal mannen en vrouwen;Gescheiden van echt;0
8070;XXI, 21. Bergingsdiensten;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8071;XXI, 21. Bergingsdiensten;Mannen;Totaal alle burgerlijke staten;117
8072;XXI, 21. Bergingsdiensten;Mannen;Ongehuwd;35
8073;XXI, 21. Bergingsdiensten;Mannen;Gehuwd;82
8074;XXI, 21. Bergingsdiensten;Mannen;Gescheiden van tafel en bed;0
8075;XXI, 21. Bergingsdiensten;Mannen;Weduwstaat;0
8076;XXI, 21. Bergingsdiensten;Mannen;Gescheiden van echt;0
8077;XXI, 21. Bergingsdiensten;Mannen;Burgerlijke staat onbekend;0
8078;XXI, 21. Bergingsdiensten;Vrouwen;Totaal alle burgerlijke staten;2
8079;XXI, 21. Bergingsdiensten;Vrouwen;Ongehuwd;1
8080;XXI, 21. Bergingsdiensten;Vrouwen;Gehuwd;1
8081;XXI, 21. Bergingsdiensten;Vrouwen;Gescheiden van tafel en bed;0
8082;XXI, 21. Bergingsdiensten;Vrouwen;Weduwstaat;0
8083;XXI, 21. Bergingsdiensten;Vrouwen;Gescheiden van echt;0
8084;XXI, 21. Bergingsdiensten;Vrouwen;Burgerlijke staat onbekend;0
8085;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1177
8086;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Ongehuwd;108
8087;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Gehuwd;972
8088;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
8089;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Weduwstaat;88
8090;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Gescheiden van echt;9
8091;XXI, 22. Begrafeniswezen;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8092;XXI, 22. Begrafeniswezen;Mannen;Totaal alle burgerlijke staten;1149
8093;XXI, 22. Begrafeniswezen;Mannen;Ongehuwd;94
8094;XXI, 22. Begrafeniswezen;Mannen;Gehuwd;963
8095;XXI, 22. Begrafeniswezen;Mannen;Gescheiden van tafel en bed;0
8096;XXI, 22. Begrafeniswezen;Mannen;Weduwstaat;83
8097;XXI, 22. Begrafeniswezen;Mannen;Gescheiden van echt;9
8098;XXI, 22. Begrafeniswezen;Mannen;Burgerlijke staat onbekend;0
8099;XXI, 22. Begrafeniswezen;Vrouwen;Totaal alle burgerlijke staten;28
8100;XXI, 22. Begrafeniswezen;Vrouwen;Ongehuwd;14
8101;XXI, 22. Begrafeniswezen;Vrouwen;Gehuwd;9
8102;XXI, 22. Begrafeniswezen;Vrouwen;Gescheiden van tafel en bed;0
8103;XXI, 22. Begrafeniswezen;Vrouwen;Weduwstaat;5
8104;XXI, 22. Begrafeniswezen;Vrouwen;Gescheiden van echt;0
8105;XXI, 22. Begrafeniswezen;Vrouwen;Burgerlijke staat onbekend;0
8106;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;24280
8107;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Ongehuwd;8357
8108;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Gehuwd;15399
8109;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;40
8110;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Weduwstaat;368
8111;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Gescheiden van echt;116
8112;XXI, 23. Posterijen, telegr. en telef.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8113;XXI, 23. Posterijen, telegr. en telef.;Mannen;Totaal alle burgerlijke staten;19119
8114;XXI, 23. Posterijen, telegr. en telef.;Mannen;Ongehuwd;3838
8115;XXI, 23. Posterijen, telegr. en telef.;Mannen;Gehuwd;14904
8116;XXI, 23. Posterijen, telegr. en telef.;Mannen;Gescheiden van tafel en bed;35
8117;XXI, 23. Posterijen, telegr. en telef.;Mannen;Weduwstaat;268
8118;XXI, 23. Posterijen, telegr. en telef.;Mannen;Gescheiden van echt;74
8119;XXI, 23. Posterijen, telegr. en telef.;Mannen;Burgerlijke staat onbekend;0
8120;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Totaal alle burgerlijke staten;5161
8121;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Ongehuwd;4519
8122;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Gehuwd;495
8123;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Gescheiden van tafel en bed;5
8124;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Weduwstaat;100
8125;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Gescheiden van echt;42
8126;XXI, 23. Posterijen, telegr. en telef.;Vrouwen;Burgerlijke staat onbekend;0
8127;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1530
8128;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Ongehuwd;847
8129;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Gehuwd;654
8130;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;4
8131;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Weduwstaat;13
8132;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Gescheiden van echt;12
8133;XXI, 24. Radiozend- en -ontvanginr.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8134;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Totaal alle burgerlijke staten;1412
8135;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Ongehuwd;745
8136;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Gehuwd;644
8137;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Gescheiden van tafel en bed;4
8138;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Weduwstaat;10
8139;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Gescheiden van echt;9
8140;XXI, 24. Radiozend- en -ontvanginr.;Mannen;Burgerlijke staat onbekend;0
8141;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Totaal alle burgerlijke staten;118
8142;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Ongehuwd;102
8143;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Gehuwd;10
8144;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Gescheiden van tafel en bed;0
8145;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Weduwstaat;3
8146;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Gescheiden van echt;3
8147;XXI, 24. Radiozend- en -ontvanginr.;Vrouwen;Burgerlijke staat onbekend;0
8148;XXI, 25. Hotels en restaurants;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;16030
8149;XXI, 25. Hotels en restaurants;Totaal mannen en vrouwen;Ongehuwd;8142
8150;XXI, 25. Hotels en restaurants;Totaal mannen en vrouwen;Gehuwd;6937
8151;XXI, 25. Hotels en restaurants;Totaal mannen en vrouwen;Gescheiden van tafel en bed;66
8152;XXI, 25. Hotels en restaurants;Totaal mannen en vrouwen;Weduwstaat;538
8153;XXI, 25. Hotels en restaurants;Totaal mannen en vrouwen;Gescheiden van echt;347
8154;XXI, 25. Hotels en restaurants;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8155;XXI, 25. Hotels en restaurants;Mannen;Totaal alle burgerlijke staten;10099
8156;XXI, 25. Hotels en restaurants;Mannen;Ongehuwd;3741
8157;XXI, 25. Hotels en restaurants;Mannen;Gehuwd;5963
8158;XXI, 25. Hotels en restaurants;Mannen;Gescheiden van tafel en bed;35
8159;XXI, 25. Hotels en restaurants;Mannen;Weduwstaat;217
8160;XXI, 25. Hotels en restaurants;Mannen;Gescheiden van echt;143
8161;XXI, 25. Hotels en restaurants;Mannen;Burgerlijke staat onbekend;0
8162;XXI, 25. Hotels en restaurants;Vrouwen;Totaal alle burgerlijke staten;5931
8163;XXI, 25. Hotels en restaurants;Vrouwen;Ongehuwd;4401
8164;XXI, 25. Hotels en restaurants;Vrouwen;Gehuwd;974
8165;XXI, 25. Hotels en restaurants;Vrouwen;Gescheiden van tafel en bed;31
8166;XXI, 25. Hotels en restaurants;Vrouwen;Weduwstaat;321
8167;XXI, 25. Hotels en restaurants;Vrouwen;Gescheiden van echt;204
8168;XXI, 25. Hotels en restaurants;Vrouwen;Burgerlijke staat onbekend;0
8169;XXI, 26. Pensions en tehuizen;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;13826
8170;XXI, 26. Pensions en tehuizen;Totaal mannen en vrouwen;Ongehuwd;5979
8171;XXI, 26. Pensions en tehuizen;Totaal mannen en vrouwen;Gehuwd;3263
8172;XXI, 26. Pensions en tehuizen;Totaal mannen en vrouwen;Gescheiden van tafel en bed;167
8173;XXI, 26. Pensions en tehuizen;Totaal mannen en vrouwen;Weduwstaat;3301
8174;XXI, 26. Pensions en tehuizen;Totaal mannen en vrouwen;Gescheiden van echt;1116
8175;XXI, 26. Pensions en tehuizen;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8176;XXI, 26. Pensions en tehuizen;Mannen;Totaal alle burgerlijke staten;1925
8177;XXI, 26. Pensions en tehuizen;Mannen;Ongehuwd;322
8178;XXI, 26. Pensions en tehuizen;Mannen;Gehuwd;1509
8179;XXI, 26. Pensions en tehuizen;Mannen;Gescheiden van tafel en bed;5
8180;XXI, 26. Pensions en tehuizen;Mannen;Weduwstaat;71
8181;XXI, 26. Pensions en tehuizen;Mannen;Gescheiden van echt;18
8182;XXI, 26. Pensions en tehuizen;Mannen;Burgerlijke staat onbekend;0
8183;XXI, 26. Pensions en tehuizen;Vrouwen;Totaal alle burgerlijke staten;11901
8184;XXI, 26. Pensions en tehuizen;Vrouwen;Ongehuwd;5657
8185;XXI, 26. Pensions en tehuizen;Vrouwen;Gehuwd;1754
8186;XXI, 26. Pensions en tehuizen;Vrouwen;Gescheiden van tafel en bed;162
8187;XXI, 26. Pensions en tehuizen;Vrouwen;Weduwstaat;3230
8188;XXI, 26. Pensions en tehuizen;Vrouwen;Gescheiden van echt;1098
8189;XXI, 26. Pensions en tehuizen;Vrouwen;Burgerlijke staat onbekend;0
8190;XXI, 27. Café's, tapperijen, enz.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;25461
8191;XXI, 27. Café's, tapperijen, enz.;Totaal mannen en vrouwen;Ongehuwd;5207
8192;XXI, 27. Café's, tapperijen, enz.;Totaal mannen en vrouwen;Gehuwd;17716
8193;XXI, 27. Café's, tapperijen, enz.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;72
8194;XXI, 27. Café's, tapperijen, enz.;Totaal mannen en vrouwen;Weduwstaat;1991
8195;XXI, 27. Café's, tapperijen, enz.;Totaal mannen en vrouwen;Gescheiden van echt;475
8196;XXI, 27. Café's, tapperijen, enz.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8197;XXI, 27. Café's, tapperijen, enz.;Mannen;Totaal alle burgerlijke staten;18736
8198;XXI, 27. Café's, tapperijen, enz.;Mannen;Ongehuwd;3121
8199;XXI, 27. Café's, tapperijen, enz.;Mannen;Gehuwd;14639
8200;XXI, 27. Café's, tapperijen, enz.;Mannen;Gescheiden van tafel en bed;56
8201;XXI, 27. Café's, tapperijen, enz.;Mannen;Weduwstaat;671
8202;XXI, 27. Café's, tapperijen, enz.;Mannen;Gescheiden van echt;249
8203;XXI, 27. Café's, tapperijen, enz.;Mannen;Burgerlijke staat onbekend;0
8204;XXI, 27. Café's, tapperijen, enz.;Vrouwen;Totaal alle burgerlijke staten;6725
8205;XXI, 27. Café's, tapperijen, enz.;Vrouwen;Ongehuwd;2086
8206;XXI, 27. Café's, tapperijen, enz.;Vrouwen;Gehuwd;3077
8207;XXI, 27. Café's, tapperijen, enz.;Vrouwen;Gescheiden van tafel en bed;16
8208;XXI, 27. Café's, tapperijen, enz.;Vrouwen;Weduwstaat;1320
8209;XXI, 27. Café's, tapperijen, enz.;Vrouwen;Gescheiden van echt;226
8210;XXI, 27. Café's, tapperijen, enz.;Vrouwen;Burgerlijke staat onbekend;0
8211;XXI, 28. Reisbureaux en gidsen;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;548
8212;XXI, 28. Reisbureaux en gidsen;Totaal mannen en vrouwen;Ongehuwd;337
8213;XXI, 28. Reisbureaux en gidsen;Totaal mannen en vrouwen;Gehuwd;196
8214;XXI, 28. Reisbureaux en gidsen;Totaal mannen en vrouwen;Gescheiden van tafel en bed;2
8215;XXI, 28. Reisbureaux en gidsen;Totaal mannen en vrouwen;Weduwstaat;6
8216;XXI, 28. Reisbureaux en gidsen;Totaal mannen en vrouwen;Gescheiden van echt;7
8217;XXI, 28. Reisbureaux en gidsen;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8218;XXI, 28. Reisbureaux en gidsen;Mannen;Totaal alle burgerlijke staten;423
8219;XXI, 28. Reisbureaux en gidsen;Mannen;Ongehuwd;228
8220;XXI, 28. Reisbureaux en gidsen;Mannen;Gehuwd;187
8221;XXI, 28. Reisbureaux en gidsen;Mannen;Gescheiden van tafel en bed;1
8222;XXI, 28. Reisbureaux en gidsen;Mannen;Weduwstaat;2
8223;XXI, 28. Reisbureaux en gidsen;Mannen;Gescheiden van echt;5
8224;XXI, 28. Reisbureaux en gidsen;Mannen;Burgerlijke staat onbekend;0
8225;XXI, 28. Reisbureaux en gidsen;Vrouwen;Totaal alle burgerlijke staten;125
8226;XXI, 28. Reisbureaux en gidsen;Vrouwen;Ongehuwd;109
8227;XXI, 28. Reisbureaux en gidsen;Vrouwen;Gehuwd;9
8228;XXI, 28. Reisbureaux en gidsen;Vrouwen;Gescheiden van tafel en bed;1
8229;XXI, 28. Reisbureaux en gidsen;Vrouwen;Weduwstaat;4
8230;XXI, 28. Reisbureaux en gidsen;Vrouwen;Gescheiden van echt;2
8231;XXI, 28. Reisbureaux en gidsen;Vrouwen;Burgerlijke staat onbekend;0
8232;Totaal bedrijfsklasse XXII;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;28307
8233;Totaal bedrijfsklasse XXII;Totaal mannen en vrouwen;Ongehuwd;13051
8234;Totaal bedrijfsklasse XXII;Totaal mannen en vrouwen;Gehuwd;14460
8235;Totaal bedrijfsklasse XXII;Totaal mannen en vrouwen;Gescheiden van tafel en bed;33
8236;Totaal bedrijfsklasse XXII;Totaal mannen en vrouwen;Weduwstaat;577
8237;Totaal bedrijfsklasse XXII;Totaal mannen en vrouwen;Gescheiden van echt;186
8238;Totaal bedrijfsklasse XXII;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8239;Totaal bedrijfsklasse XXII;Mannen;Totaal alle burgerlijke staten;23339
8240;Totaal bedrijfsklasse XXII;Mannen;Ongehuwd;8789
8241;Totaal bedrijfsklasse XXII;Mannen;Gehuwd;14046
8242;Totaal bedrijfsklasse XXII;Mannen;Gescheiden van tafel en bed;27
8243;Totaal bedrijfsklasse XXII;Mannen;Weduwstaat;364
8244;Totaal bedrijfsklasse XXII;Mannen;Gescheiden van echt;113
8245;Totaal bedrijfsklasse XXII;Mannen;Burgerlijke staat onbekend;0
8246;Totaal bedrijfsklasse XXII;Vrouwen;Totaal alle burgerlijke staten;4968
8247;Totaal bedrijfsklasse XXII;Vrouwen;Ongehuwd;4262
8248;Totaal bedrijfsklasse XXII;Vrouwen;Gehuwd;414
8249;Totaal bedrijfsklasse XXII;Vrouwen;Gescheiden van tafel en bed;6
8250;Totaal bedrijfsklasse XXII;Vrouwen;Weduwstaat;213
8251;Totaal bedrijfsklasse XXII;Vrouwen;Gescheiden van echt;73
8252;Totaal bedrijfsklasse XXII;Vrouwen;Burgerlijke staat onbekend;0
8253;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;24411
8254;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Ongehuwd;11144
8255;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Gehuwd;12696
8256;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Gescheiden van tafel en bed;27
8257;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Weduwstaat;407
8258;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Gescheiden van echt;137
8259;XXII, 1. Bankinstellingen, kassiers enz.;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8260;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Totaal alle burgerlijke staten;20687
8261;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Ongehuwd;7910
8262;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Gehuwd;12359
8263;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Gescheiden van tafel en bed;22
8264;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Weduwstaat;301
8265;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Gescheiden van echt;95
8266;XXII, 1. Bankinstellingen, kassiers enz.;Mannen;Burgerlijke staat onbekend;0
8267;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Totaal alle burgerlijke staten;3724
8268;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Ongehuwd;3234
8269;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Gehuwd;337
8270;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Gescheiden van tafel en bed;5
8271;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Weduwstaat;106
8272;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Gescheiden van echt;42
8273;XXII, 1. Bankinstellingen, kassiers enz.;Vrouwen;Burgerlijke staat onbekend;0
8274;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;1152
8275;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Ongehuwd;901
8276;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Gehuwd;222
8277;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Gescheiden van tafel en bed;2
8278;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Weduwstaat;10
8279;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Gescheiden van echt;17
8280;XXII, 2. Cheque- en girodiensten;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8281;XXII, 2. Cheque- en girodiensten;Mannen;Totaal alle burgerlijke staten;508
8282;XXII, 2. Cheque- en girodiensten;Mannen;Ongehuwd;281
8283;XXII, 2. Cheque- en girodiensten;Mannen;Gehuwd;215
8284;XXII, 2. Cheque- en girodiensten;Mannen;Gescheiden van tafel en bed;1
8285;XXII, 2. Cheque- en girodiensten;Mannen;Weduwstaat;5
8286;XXII, 2. Cheque- en girodiensten;Mannen;Gescheiden van echt;6
8287;XXII, 2. Cheque- en girodiensten;Mannen;Burgerlijke staat onbekend;0
8288;XXII, 2. Cheque- en girodiensten;Vrouwen;Totaal alle burgerlijke staten;644
8289;XXII, 2. Cheque- en girodiensten;Vrouwen;Ongehuwd;620
8290;XXII, 2. Cheque- en girodiensten;Vrouwen;Gehuwd;7
8291;XXII, 2. Cheque- en girodiensten;Vrouwen;Gescheiden van tafel en bed;1
8292;XXII, 2. Cheque- en girodiensten;Vrouwen;Weduwstaat;5
8293;XXII, 2. Cheque- en girodiensten;Vrouwen;Gescheiden van echt;11
8294;XXII, 2. Cheque- en girodiensten;Vrouwen;Burgerlijke staat onbekend;0
8295;XXII, 3. Geldwisselaars;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;35
8296;XXII, 3. Geldwisselaars;Totaal mannen en vrouwen;Ongehuwd;17
8297;XXII, 3. Geldwisselaars;Totaal mannen en vrouwen;Gehuwd;15
8298;XXII, 3. Geldwisselaars;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
8299;XXII, 3. Geldwisselaars;Totaal mannen en vrouwen;Weduwstaat;2
8300;XXII, 3. Geldwisselaars;Totaal mannen en vrouwen;Gescheiden van echt;1
8301;XXII, 3. Geldwisselaars;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
8302;XXII, 3. Geldwisselaars;Mannen;Totaal alle burgerlijke staten;29
8303;XXII, 3. Geldwisselaars;Mannen;Ongehuwd;15
8304;XXII, 3. Geldwisselaars;Mannen;Gehuwd;12
8305;XXII, 3. Geldwisselaars;Mannen;Gescheiden van tafel en bed;0
8306;XXII, 3. Geldwisselaars;Mannen;Weduwstaat;2
8307;XXII, 3. Geldwisselaars;Mannen;Gescheiden van echt;0
8308;XXII, 3. Geldwisselaars;Mannen;Burgerlijke staat onbekend;0
8309;XXII, 3. Geldwisselaars;Vrouwen;Totaal alle burgerlijke staten;6
8310;XXII, 3. Geldwisselaars;Vrouwen;Ongehuwd;2
8311;XXII, 3. Geldwisselaars;Vrouwen;Gehuwd;3
8312;XXII, 3. Geldwisselaars;Vrouwen;Gescheiden van tafel en bed;0
8313;XXII, 3. Geldwisselaars;Vrouwen;Weduwstaat;0
8314;XXII, 3. Geldwisselaars;Vrouwen;Gescheiden van echt;1
8315;XXII, 3. Geldwisselaars;Vrouwen;Burgerlijke staat onbekend;0
8316;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Totaal alle burgerlijke staten;670
8317;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Ongehuwd;256
8318;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Gehuwd;387
8319;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Gescheiden van tafel en bed;0
8320;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Weduwstaat;18
8321;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Gescheiden van echt;9
8322;XXII, 4. Hypotheekbanken;Totaal mannen en vrouwen;Burgerlijke staat onbekend;0
