ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalDeelnemersVavo_1;VavoDeelnemersVmboT_2;VavoDeelnemersHavo_3;VavoDeelnemersVwo_4
7193;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2015/'16;;;;
7194;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2016/'17;;;;
7195;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2017/'18;;;;
7196;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2018/'19;;;;
7197;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2019/'20;;;;
7198;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2020/'21;;;;
7199;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Limburg (PV);2021/'22;;;;
7200;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2006/'07;;;;
7201;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2007/'08;;;;
7202;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2008/'09;;;;
7203;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2009/'10;;;;
7204;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2010/'11;;;;
7205;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2011/'12;;;;
7206;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2012/'13;;;;
7207;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2013/'14;;;;
7208;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2014/'15;;;;
7209;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2015/'16;;;;
7210;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2016/'17;;;;
7211;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2017/'18;;;;
7212;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2018/'19;;;;
7213;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2019/'20;;;;
7214;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2020/'21;;;;
7215;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Niet in te delen (PV);2021/'22;;;;
7216;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2006/'07;;;;
7217;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2007/'08;;;;
7218;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2008/'09;;;;
7219;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2009/'10;;;;
7220;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2010/'11;;;;
7221;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2011/'12;;;;
7222;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2012/'13;;;;
7223;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2013/'14;;;;
7224;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2014/'15;;;;
7225;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2015/'16;;;;
7226;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2016/'17;;;;
7227;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2017/'18;;;;
7228;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2018/'19;;;;
7229;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2019/'20;;;;
7230;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2020/'21;;;;
7231;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Amsterdam;2021/'22;;;;
7232;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2006/'07;;;;
7233;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2007/'08;;;;
7234;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2008/'09;;;;
7235;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2009/'10;;;;
7236;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2010/'11;;;;
7237;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2011/'12;;;;
7238;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2012/'13;;;;
7239;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2013/'14;;;;
7240;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2014/'15;;;;
7241;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2015/'16;;;;
7242;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2016/'17;;;;
7243;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2017/'18;;;;
7244;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2018/'19;;;;
7245;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2019/'20;;;;
7246;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2020/'21;;;;
7247;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Utrecht (gemeente);2021/'22;;;;
7248;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2006/'07;;;;
7249;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2007/'08;;;;
7250;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2008/'09;;;;
7251;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2009/'10;;;;
7252;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2010/'11;;;;
7253;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2011/'12;;;;
7254;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2012/'13;;;;
7255;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2013/'14;;;;
7256;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2014/'15;;;;
7257;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2015/'16;;;;
7258;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2016/'17;;;;
7259;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2017/'18;;;;
7260;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2018/'19;;;;
7261;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2019/'20;;;;
7262;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2020/'21;;;;
7263;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;'s-Gravenhage (gemeente);2021/'22;;;;
7264;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2006/'07;;;;
7265;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2007/'08;;;;
7266;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2008/'09;;;;
7267;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2009/'10;;;;
7268;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2010/'11;;;;
7269;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2011/'12;;;;
7270;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2012/'13;;;;
7271;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2013/'14;;;;
7272;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2014/'15;;;;
7273;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2015/'16;;;;
7274;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2016/'17;;;;
7275;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2017/'18;;;;
7276;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2018/'19;;;;
7277;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2019/'20;;;;
7278;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2020/'21;;;;
7279;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Rotterdam;2021/'22;;;;
7280;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2006/'07;;;;
7281;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2007/'08;;;;
7282;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2008/'09;;;;
7283;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2009/'10;;;;
7284;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2010/'11;;;;
7285;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2011/'12;;;;
7286;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2012/'13;;;;
7287;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2013/'14;;;;
7288;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2014/'15;;;;
7289;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2015/'16;;;;
7290;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2016/'17;;;;
7291;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2017/'18;;;;
7292;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2018/'19;;;;
7293;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2019/'20;;;;
7294;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2020/'21;;;;
7295;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Vier grootste gemeenten (G4);2021/'22;;;;
7296;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;;;;
7297;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;;;;
7298;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;;;;
7299;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;;;;
7300;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;;;;
7301;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;;;;
7302;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;;;;
7303;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;;;;
7304;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;;;;
7305;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;;;;
7306;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;;;;
7307;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;;;;
7308;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;;;;
7309;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;;;;
7310;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;;;;
7311;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;;;;
7312;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2006/'07;;;;
7313;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2007/'08;;;;
7314;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2008/'09;;;;
7315;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2009/'10;;;;
7316;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2010/'11;;;;
7317;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2011/'12;;;;
7318;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2012/'13;;;;
7319;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2013/'14;;;;
7320;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2014/'15;;;;
7321;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2015/'16;;;;
7322;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2016/'17;;;;
7323;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2017/'18;;;;
7324;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2018/'19;;;;
7325;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2019/'20;;;;
7326;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2020/'21;;;;
7327;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;Gemeenten < 100 000 inwoners;2021/'22;;;;
7328;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2006/'07;;;;
7329;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2007/'08;;;;
7330;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2008/'09;;;;
7331;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2009/'10;;;;
7332;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2010/'11;;;;
7333;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2011/'12;;;;
7334;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2012/'13;;;;
7335;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2013/'14;;;;
7336;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2014/'15;;;;
7337;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2015/'16;;;;
7338;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2016/'17;;;;
7339;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2017/'18;;;;
7340;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2018/'19;;;;
7341;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2019/'20;;;;
7342;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2020/'21;;;;
7343;Totaal mannen en vrouwen;Westerse migratieachtergrond;Nederlandse achtergrond;"Gemeenten; niet in te delen";2021/'22;;;;
7344;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2006/'07;447.0;126.0;216.0;105.0
7345;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2007/'08;485.0;138.0;244.0;103.0
7346;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2008/'09;499.0;112.0;273.0;114.0
7347;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2009/'10;560.0;95.0;320.0;145.0
7348;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2010/'11;428.0;79.0;247.0;102.0
7349;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2011/'12;373.0;71.0;228.0;74.0
7350;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2012/'13;356.0;81.0;184.0;91.0
7351;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2013/'14;380.0;90.0;212.0;78.0
7352;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2014/'15;386.0;95.0;188.0;103.0
7353;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2015/'16;431.0;106.0;212.0;113.0
7354;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2016/'17;418.0;97.0;230.0;91.0
7355;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2017/'18;384.0;89.0;203.0;92.0
7356;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2018/'19;375.0;88.0;203.0;84.0
7357;Totaal mannen en vrouwen;Westerse migratieachtergrond;1e generatie migratieachtergrond;Nederland;2019/'20;347.0;91.0;174.0;82.0
