ID;Geslacht;LeerlingEnStudentkenmerken;CaribischNederland;Perioden;LeerlingenEnStudenten_1
2879;Vrouwen;11 jaar;Saba;2024/'25;9.0
2880;Vrouwen;12 jaar of ouder;Caribisch Nederland;2009/'10;73.0
2881;Vrouwen;12 jaar of ouder;Caribisch Nederland;2010/'11;31.0
2882;Vrouwen;12 jaar of ouder;Caribisch Nederland;2011/'12;57.0
2883;Vrouwen;12 jaar of ouder;Caribisch Nederland;2012/'13;39.0
2884;Vrouwen;12 jaar of ouder;Caribisch Nederland;2013/'14;42.0
2885;Vrouwen;12 jaar of ouder;Caribisch Nederland;2014/'15;41.0
2886;Vrouwen;12 jaar of ouder;Caribisch Nederland;2015/'16;30.0
2887;Vrouwen;12 jaar of ouder;Caribisch Nederland;2016/'17;38.0
2888;Vrouwen;12 jaar of ouder;Caribisch Nederland;2017/'18;48.0
2889;Vrouwen;12 jaar of ouder;Caribisch Nederland;2018/'19;46.0
2890;Vrouwen;12 jaar of ouder;Caribisch Nederland;2019/'20;41.0
2891;Vrouwen;12 jaar of ouder;Caribisch Nederland;2020/'21;51.0
2892;Vrouwen;12 jaar of ouder;Caribisch Nederland;2021/'22;42.0
2893;Vrouwen;12 jaar of ouder;Caribisch Nederland;2022/'23;45.0
2894;Vrouwen;12 jaar of ouder;Caribisch Nederland;2023/'24;31.0
2895;Vrouwen;12 jaar of ouder;Caribisch Nederland;2024/'25;37.0
2896;Vrouwen;12 jaar of ouder;Bonaire;2009/'10;66.0
2897;Vrouwen;12 jaar of ouder;Bonaire;2010/'11;26.0
2898;Vrouwen;12 jaar of ouder;Bonaire;2011/'12;52.0
2899;Vrouwen;12 jaar of ouder;Bonaire;2012/'13;29.0
2900;Vrouwen;12 jaar of ouder;Bonaire;2013/'14;37.0
2901;Vrouwen;12 jaar of ouder;Bonaire;2014/'15;34.0
2902;Vrouwen;12 jaar of ouder;Bonaire;2015/'16;26.0
2903;Vrouwen;12 jaar of ouder;Bonaire;2016/'17;31.0
2904;Vrouwen;12 jaar of ouder;Bonaire;2017/'18;41.0
2905;Vrouwen;12 jaar of ouder;Bonaire;2018/'19;41.0
2906;Vrouwen;12 jaar of ouder;Bonaire;2019/'20;35.0
2907;Vrouwen;12 jaar of ouder;Bonaire;2020/'21;45.0
2908;Vrouwen;12 jaar of ouder;Bonaire;2021/'22;33.0
2909;Vrouwen;12 jaar of ouder;Bonaire;2022/'23;34.0
2910;Vrouwen;12 jaar of ouder;Bonaire;2023/'24;26.0
2911;Vrouwen;12 jaar of ouder;Bonaire;2024/'25;32.0
2912;Vrouwen;12 jaar of ouder;Sint Eustatius;2009/'10;4.0
2913;Vrouwen;12 jaar of ouder;Sint Eustatius;2010/'11;5.0
2914;Vrouwen;12 jaar of ouder;Sint Eustatius;2011/'12;4.0
2915;Vrouwen;12 jaar of ouder;Sint Eustatius;2012/'13;6.0
2916;Vrouwen;12 jaar of ouder;Sint Eustatius;2013/'14;4.0
2917;Vrouwen;12 jaar of ouder;Sint Eustatius;2014/'15;5.0
2918;Vrouwen;12 jaar of ouder;Sint Eustatius;2015/'16;1.0
2919;Vrouwen;12 jaar of ouder;Sint Eustatius;2016/'17;4.0
2920;Vrouwen;12 jaar of ouder;Sint Eustatius;2017/'18;4.0
2921;Vrouwen;12 jaar of ouder;Sint Eustatius;2018/'19;4.0
2922;Vrouwen;12 jaar of ouder;Sint Eustatius;2019/'20;2.0
2923;Vrouwen;12 jaar of ouder;Sint Eustatius;2020/'21;3.0
2924;Vrouwen;12 jaar of ouder;Sint Eustatius;2021/'22;3.0
2925;Vrouwen;12 jaar of ouder;Sint Eustatius;2022/'23;8.0
2926;Vrouwen;12 jaar of ouder;Sint Eustatius;2023/'24;2.0
2927;Vrouwen;12 jaar of ouder;Sint Eustatius;2024/'25;4.0
2928;Vrouwen;12 jaar of ouder;Saba;2009/'10;3.0
2929;Vrouwen;12 jaar of ouder;Saba;2010/'11;0.0
2930;Vrouwen;12 jaar of ouder;Saba;2011/'12;1.0
2931;Vrouwen;12 jaar of ouder;Saba;2012/'13;4.0
2932;Vrouwen;12 jaar of ouder;Saba;2013/'14;1.0
2933;Vrouwen;12 jaar of ouder;Saba;2014/'15;2.0
2934;Vrouwen;12 jaar of ouder;Saba;2015/'16;3.0
2935;Vrouwen;12 jaar of ouder;Saba;2016/'17;3.0
2936;Vrouwen;12 jaar of ouder;Saba;2017/'18;3.0
2937;Vrouwen;12 jaar of ouder;Saba;2018/'19;1.0
2938;Vrouwen;12 jaar of ouder;Saba;2019/'20;4.0
2939;Vrouwen;12 jaar of ouder;Saba;2020/'21;3.0
2940;Vrouwen;12 jaar of ouder;Saba;2021/'22;6.0
2941;Vrouwen;12 jaar of ouder;Saba;2022/'23;3.0
2942;Vrouwen;12 jaar of ouder;Saba;2023/'24;3.0
2943;Vrouwen;12 jaar of ouder;Saba;2024/'25;
2944;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2009/'10;
2945;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2010/'11;
2946;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2011/'12;
2947;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2012/'13;
2948;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2013/'14;
2949;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2014/'15;
2950;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2015/'16;
2951;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2016/'17;
2952;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2017/'18;
2953;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2018/'19;
2954;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2019/'20;
2955;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2020/'21;
2956;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2021/'22;
2957;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2022/'23;
2958;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2023/'24;
2959;Vrouwen;Totaal vo, cvq en mbo;Caribisch Nederland;2024/'25;
2960;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2009/'10;
2961;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2010/'11;
2962;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2011/'12;
2963;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2012/'13;
2964;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2013/'14;
2965;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2014/'15;
2966;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2015/'16;
2967;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2016/'17;
2968;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2017/'18;
2969;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2018/'19;
2970;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2019/'20;
2971;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2020/'21;
2972;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2021/'22;
2973;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2022/'23;
2974;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2023/'24;
2975;Vrouwen;Totaal vo, cvq en mbo;Bonaire;2024/'25;
2976;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2009/'10;
2977;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2010/'11;
2978;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2011/'12;
2979;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2012/'13;
2980;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2013/'14;
2981;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2014/'15;
2982;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2015/'16;
2983;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2016/'17;
2984;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2017/'18;
2985;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2018/'19;
2986;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2019/'20;
2987;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2020/'21;
2988;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2021/'22;
2989;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2022/'23;
2990;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2023/'24;
2991;Vrouwen;Totaal vo, cvq en mbo;Sint Eustatius;2024/'25;
2992;Vrouwen;Totaal vo, cvq en mbo;Saba;2009/'10;
2993;Vrouwen;Totaal vo, cvq en mbo;Saba;2010/'11;
2994;Vrouwen;Totaal vo, cvq en mbo;Saba;2011/'12;
2995;Vrouwen;Totaal vo, cvq en mbo;Saba;2012/'13;
2996;Vrouwen;Totaal vo, cvq en mbo;Saba;2013/'14;
2997;Vrouwen;Totaal vo, cvq en mbo;Saba;2014/'15;
2998;Vrouwen;Totaal vo, cvq en mbo;Saba;2015/'16;
2999;Vrouwen;Totaal vo, cvq en mbo;Saba;2016/'17;
3000;Vrouwen;Totaal vo, cvq en mbo;Saba;2017/'18;
3001;Vrouwen;Totaal vo, cvq en mbo;Saba;2018/'19;
3002;Vrouwen;Totaal vo, cvq en mbo;Saba;2019/'20;
3003;Vrouwen;Totaal vo, cvq en mbo;Saba;2020/'21;
3004;Vrouwen;Totaal vo, cvq en mbo;Saba;2021/'22;
3005;Vrouwen;Totaal vo, cvq en mbo;Saba;2022/'23;
3006;Vrouwen;Totaal vo, cvq en mbo;Saba;2023/'24;
3007;Vrouwen;Totaal vo, cvq en mbo;Saba;2024/'25;
3008;Vrouwen;Totaal vo;Caribisch Nederland;2009/'10;
3009;Vrouwen;Totaal vo;Caribisch Nederland;2010/'11;
3010;Vrouwen;Totaal vo;Caribisch Nederland;2011/'12;
3011;Vrouwen;Totaal vo;Caribisch Nederland;2012/'13;
3012;Vrouwen;Totaal vo;Caribisch Nederland;2013/'14;
3013;Vrouwen;Totaal vo;Caribisch Nederland;2014/'15;718.0
3014;Vrouwen;Totaal vo;Caribisch Nederland;2015/'16;699.0
3015;Vrouwen;Totaal vo;Caribisch Nederland;2016/'17;692.0
3016;Vrouwen;Totaal vo;Caribisch Nederland;2017/'18;693.0
3017;Vrouwen;Totaal vo;Caribisch Nederland;2018/'19;687.0
3018;Vrouwen;Totaal vo;Caribisch Nederland;2019/'20;713.0
3019;Vrouwen;Totaal vo;Caribisch Nederland;2020/'21;709.0
3020;Vrouwen;Totaal vo;Caribisch Nederland;2021/'22;762.0
3021;Vrouwen;Totaal vo;Caribisch Nederland;2022/'23;781.0
3022;Vrouwen;Totaal vo;Caribisch Nederland;2023/'24;825.0
3023;Vrouwen;Totaal vo;Caribisch Nederland;2024/'25;869.0
3024;Vrouwen;Totaal vo;Bonaire;2009/'10;
3025;Vrouwen;Totaal vo;Bonaire;2010/'11;
3026;Vrouwen;Totaal vo;Bonaire;2011/'12;
3027;Vrouwen;Totaal vo;Bonaire;2012/'13;
3028;Vrouwen;Totaal vo;Bonaire;2013/'14;
3029;Vrouwen;Totaal vo;Bonaire;2014/'15;569.0
3030;Vrouwen;Totaal vo;Bonaire;2015/'16;551.0
3031;Vrouwen;Totaal vo;Bonaire;2016/'17;533.0
3032;Vrouwen;Totaal vo;Bonaire;2017/'18;519.0
3033;Vrouwen;Totaal vo;Bonaire;2018/'19;542.0
3034;Vrouwen;Totaal vo;Bonaire;2019/'20;586.0
3035;Vrouwen;Totaal vo;Bonaire;2020/'21;584.0
3036;Vrouwen;Totaal vo;Bonaire;2021/'22;628.0
3037;Vrouwen;Totaal vo;Bonaire;2022/'23;649.0
3038;Vrouwen;Totaal vo;Bonaire;2023/'24;686.0
3039;Vrouwen;Totaal vo;Bonaire;2024/'25;725.0
3040;Vrouwen;Totaal vo;Sint Eustatius;2009/'10;
3041;Vrouwen;Totaal vo;Sint Eustatius;2010/'11;
3042;Vrouwen;Totaal vo;Sint Eustatius;2011/'12;
3043;Vrouwen;Totaal vo;Sint Eustatius;2012/'13;
3044;Vrouwen;Totaal vo;Sint Eustatius;2013/'14;
3045;Vrouwen;Totaal vo;Sint Eustatius;2014/'15;115.0
3046;Vrouwen;Totaal vo;Sint Eustatius;2015/'16;112.0
3047;Vrouwen;Totaal vo;Sint Eustatius;2016/'17;115.0
3048;Vrouwen;Totaal vo;Sint Eustatius;2017/'18;121.0
3049;Vrouwen;Totaal vo;Sint Eustatius;2018/'19;95.0
3050;Vrouwen;Totaal vo;Sint Eustatius;2019/'20;78.0
3051;Vrouwen;Totaal vo;Sint Eustatius;2020/'21;81.0
3052;Vrouwen;Totaal vo;Sint Eustatius;2021/'22;88.0
3053;Vrouwen;Totaal vo;Sint Eustatius;2022/'23;87.0
3054;Vrouwen;Totaal vo;Sint Eustatius;2023/'24;93.0
3055;Vrouwen;Totaal vo;Sint Eustatius;2024/'25;93.0
3056;Vrouwen;Totaal vo;Saba;2009/'10;
3057;Vrouwen;Totaal vo;Saba;2010/'11;
3058;Vrouwen;Totaal vo;Saba;2011/'12;
3059;Vrouwen;Totaal vo;Saba;2012/'13;
3060;Vrouwen;Totaal vo;Saba;2013/'14;
3061;Vrouwen;Totaal vo;Saba;2014/'15;34.0
3062;Vrouwen;Totaal vo;Saba;2015/'16;36.0
3063;Vrouwen;Totaal vo;Saba;2016/'17;44.0
3064;Vrouwen;Totaal vo;Saba;2017/'18;53.0
3065;Vrouwen;Totaal vo;Saba;2018/'19;50.0
3066;Vrouwen;Totaal vo;Saba;2019/'20;49.0
3067;Vrouwen;Totaal vo;Saba;2020/'21;44.0
3068;Vrouwen;Totaal vo;Saba;2021/'22;46.0
3069;Vrouwen;Totaal vo;Saba;2022/'23;45.0
3070;Vrouwen;Totaal vo;Saba;2023/'24;46.0
3071;Vrouwen;Totaal vo;Saba;2024/'25;51.0
3072;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2009/'10;
3073;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2010/'11;
3074;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2011/'12;
3075;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2012/'13;
3076;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2013/'14;
3077;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2014/'15;38.0
3078;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2015/'16;44.0
3079;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2016/'17;42.0
3080;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2017/'18;51.0
3081;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2018/'19;62.0
3082;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2019/'20;63.0
3083;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2020/'21;71.0
3084;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2021/'22;70.0
3085;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2022/'23;66.0
3086;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2023/'24;73.0
3087;Vrouwen;Praktijkonderwijs (vo);Caribisch Nederland;2024/'25;76.0
3088;Vrouwen;Praktijkonderwijs (vo);Bonaire;2009/'10;
3089;Vrouwen;Praktijkonderwijs (vo);Bonaire;2010/'11;
3090;Vrouwen;Praktijkonderwijs (vo);Bonaire;2011/'12;
3091;Vrouwen;Praktijkonderwijs (vo);Bonaire;2012/'13;
3092;Vrouwen;Praktijkonderwijs (vo);Bonaire;2013/'14;
3093;Vrouwen;Praktijkonderwijs (vo);Bonaire;2014/'15;25.0
3094;Vrouwen;Praktijkonderwijs (vo);Bonaire;2015/'16;35.0
3095;Vrouwen;Praktijkonderwijs (vo);Bonaire;2016/'17;33.0
3096;Vrouwen;Praktijkonderwijs (vo);Bonaire;2017/'18;44.0
3097;Vrouwen;Praktijkonderwijs (vo);Bonaire;2018/'19;55.0
3098;Vrouwen;Praktijkonderwijs (vo);Bonaire;2019/'20;57.0
3099;Vrouwen;Praktijkonderwijs (vo);Bonaire;2020/'21;62.0
3100;Vrouwen;Praktijkonderwijs (vo);Bonaire;2021/'22;62.0
3101;Vrouwen;Praktijkonderwijs (vo);Bonaire;2022/'23;61.0
3102;Vrouwen;Praktijkonderwijs (vo);Bonaire;2023/'24;63.0
3103;Vrouwen;Praktijkonderwijs (vo);Bonaire;2024/'25;66.0
3104;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2009/'10;
3105;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2010/'11;
3106;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2011/'12;
3107;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2012/'13;
3108;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2013/'14;
3109;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2014/'15;10.0
3110;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2015/'16;9.0
3111;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2016/'17;7.0
3112;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2017/'18;3.0
3113;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2018/'19;3.0
3114;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2019/'20;3.0
3115;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2020/'21;4.0
3116;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2021/'22;4.0
3117;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2022/'23;3.0
3118;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2023/'24;4.0
3119;Vrouwen;Praktijkonderwijs (vo);Sint Eustatius;2024/'25;3.0
3120;Vrouwen;Praktijkonderwijs (vo);Saba;2009/'10;
3121;Vrouwen;Praktijkonderwijs (vo);Saba;2010/'11;
3122;Vrouwen;Praktijkonderwijs (vo);Saba;2011/'12;
3123;Vrouwen;Praktijkonderwijs (vo);Saba;2012/'13;
3124;Vrouwen;Praktijkonderwijs (vo);Saba;2013/'14;
3125;Vrouwen;Praktijkonderwijs (vo);Saba;2014/'15;3.0
3126;Vrouwen;Praktijkonderwijs (vo);Saba;2015/'16;0.0
3127;Vrouwen;Praktijkonderwijs (vo);Saba;2016/'17;2.0
3128;Vrouwen;Praktijkonderwijs (vo);Saba;2017/'18;4.0
3129;Vrouwen;Praktijkonderwijs (vo);Saba;2018/'19;4.0
3130;Vrouwen;Praktijkonderwijs (vo);Saba;2019/'20;3.0
3131;Vrouwen;Praktijkonderwijs (vo);Saba;2020/'21;5.0
3132;Vrouwen;Praktijkonderwijs (vo);Saba;2021/'22;4.0
3133;Vrouwen;Praktijkonderwijs (vo);Saba;2022/'23;2.0
3134;Vrouwen;Praktijkonderwijs (vo);Saba;2023/'24;6.0
3135;Vrouwen;Praktijkonderwijs (vo);Saba;2024/'25;7.0
3136;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2009/'10;
3137;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2010/'11;
3138;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2011/'12;
3139;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2012/'13;
3140;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2013/'14;
3141;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2014/'15;300.0
3142;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2015/'16;290.0
3143;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2016/'17;273.0
3144;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2017/'18;277.0
3145;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2018/'19;283.0
3146;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2019/'20;340.0
3147;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2020/'21;314.0
3148;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2021/'22;336.0
3149;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2022/'23;366.0
3150;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2023/'24;390.0
3151;Vrouwen;Algemene leerjaren (vo);Caribisch Nederland;2024/'25;389.0
3152;Vrouwen;Algemene leerjaren (vo);Bonaire;2009/'10;
3153;Vrouwen;Algemene leerjaren (vo);Bonaire;2010/'11;
3154;Vrouwen;Algemene leerjaren (vo);Bonaire;2011/'12;
3155;Vrouwen;Algemene leerjaren (vo);Bonaire;2012/'13;
3156;Vrouwen;Algemene leerjaren (vo);Bonaire;2013/'14;
3157;Vrouwen;Algemene leerjaren (vo);Bonaire;2014/'15;234.0
3158;Vrouwen;Algemene leerjaren (vo);Bonaire;2015/'16;221.0
3159;Vrouwen;Algemene leerjaren (vo);Bonaire;2016/'17;215.0
3160;Vrouwen;Algemene leerjaren (vo);Bonaire;2017/'18;205.0
3161;Vrouwen;Algemene leerjaren (vo);Bonaire;2018/'19;217.0
3162;Vrouwen;Algemene leerjaren (vo);Bonaire;2019/'20;252.0
3163;Vrouwen;Algemene leerjaren (vo);Bonaire;2020/'21;237.0
3164;Vrouwen;Algemene leerjaren (vo);Bonaire;2021/'22;252.0
3165;Vrouwen;Algemene leerjaren (vo);Bonaire;2022/'23;274.0
3166;Vrouwen;Algemene leerjaren (vo);Bonaire;2023/'24;289.0
3167;Vrouwen;Algemene leerjaren (vo);Bonaire;2024/'25;301.0
3168;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2009/'10;
3169;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2010/'11;
3170;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2011/'12;
3171;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2012/'13;
3172;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2013/'14;
3173;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2014/'15;51.0
3174;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2015/'16;58.0
3175;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2016/'17;41.0
3176;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2017/'18;49.0
3177;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2018/'19;34.0
3178;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2019/'20;58.0
3179;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2020/'21;55.0
3180;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2021/'22;65.0
3181;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2022/'23;68.0
3182;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2023/'24;69.0
3183;Vrouwen;Algemene leerjaren (vo);Sint Eustatius;2024/'25;55.0
3184;Vrouwen;Algemene leerjaren (vo);Saba;2009/'10;
3185;Vrouwen;Algemene leerjaren (vo);Saba;2010/'11;
3186;Vrouwen;Algemene leerjaren (vo);Saba;2011/'12;
3187;Vrouwen;Algemene leerjaren (vo);Saba;2012/'13;
3188;Vrouwen;Algemene leerjaren (vo);Saba;2013/'14;
3189;Vrouwen;Algemene leerjaren (vo);Saba;2014/'15;15.0
3190;Vrouwen;Algemene leerjaren (vo);Saba;2015/'16;11.0
3191;Vrouwen;Algemene leerjaren (vo);Saba;2016/'17;17.0
3192;Vrouwen;Algemene leerjaren (vo);Saba;2017/'18;23.0
3193;Vrouwen;Algemene leerjaren (vo);Saba;2018/'19;32.0
3194;Vrouwen;Algemene leerjaren (vo);Saba;2019/'20;30.0
3195;Vrouwen;Algemene leerjaren (vo);Saba;2020/'21;22.0
3196;Vrouwen;Algemene leerjaren (vo);Saba;2021/'22;19.0
3197;Vrouwen;Algemene leerjaren (vo);Saba;2022/'23;24.0
3198;Vrouwen;Algemene leerjaren (vo);Saba;2023/'24;32.0
3199;Vrouwen;Algemene leerjaren (vo);Saba;2024/'25;33.0
3200;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2009/'10;
3201;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2010/'11;
3202;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2011/'12;
3203;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2012/'13;
3204;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2013/'14;
3205;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2014/'15;219.0
3206;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2015/'16;232.0
3207;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2016/'17;210.0
3208;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2017/'18;204.0
3209;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2018/'19;190.0
3210;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2019/'20;201.0
3211;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2020/'21;225.0
3212;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2021/'22;240.0
3213;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2022/'23;242.0
3214;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2023/'24;254.0
3215;Vrouwen;Algemeen vormend onderwijs (vo);Caribisch Nederland;2024/'25;290.0
3216;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2009/'10;
3217;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2010/'11;
3218;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2011/'12;
3219;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2012/'13;
3220;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2013/'14;
3221;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2014/'15;188.0
3222;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2015/'16;195.0
3223;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2016/'17;173.0
3224;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2017/'18;164.0
3225;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2018/'19;154.0
3226;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2019/'20;168.0
3227;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2020/'21;186.0
3228;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2021/'22;198.0
3229;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2022/'23;207.0
3230;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2023/'24;226.0
3231;Vrouwen;Algemeen vormend onderwijs (vo);Bonaire;2024/'25;244.0
3232;Vrouwen;Algemeen vormend onderwijs (vo);Sint Eustatius;2009/'10;
3233;Vrouwen;Algemeen vormend onderwijs (vo);Sint Eustatius;2010/'11;
3234;Vrouwen;Algemeen vormend onderwijs (vo);Sint Eustatius;2011/'12;
3235;Vrouwen;Algemeen vormend onderwijs (vo);Sint Eustatius;2012/'13;
3236;Vrouwen;Algemeen vormend onderwijs (vo);Sint Eustatius;2013/'14;
3237;Vrouwen;Algemeen vormend onderwijs (vo);Sint Eustatius;2014/'15;15.0
3238;Vrouwen;Algemeen vormend onderwijs (vo);Sint Eustatius;2015/'16;14.0
3239;Vrouwen;Algemeen vormend onderwijs (vo);Sint Eustatius;2016/'17;15.0
