ID;SIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
9713;Shops for books, papers and other art.;2012 June;105.9;104.9;101.0;-1.4;2.4;-3.7
9714;Shops for books, papers and other art.;2012 2nd quarter;103.6;104.8;98.8;-6.0;2.2;-8.0
9715;Shops for books, papers and other art.;2012 July;97.9;103.7;94.5;-7.8;1.3;-9.0
9716;Shops for books, papers and other art.;2012 August;93.6;103.5;90.5;-3.6;1.2;-4.8
9717;Shops for books, papers and other art.;2012 September;87.6;104.1;84.2;-3.9;1.0;-4.9
9718;Shops for books, papers and other art.;2012 3rd quarter;93.0;103.7;89.7;-5.2;1.2;-6.3
9719;Shops for books, papers and other art.;2012 October;86.1;105.6;81.5;-4.8;2.3;-7.0
9720;Shops for books, papers and other art.;2012 November;94.1;106.0;88.8;-7.1;1.5;-8.5
9721;Shops for books, papers and other art.;2012 December;112.7;106.6;105.7;-8.5;2.1;-10.4
9722;Shops for books, papers and other art.;2012 4th quarter;97.6;106.1;92.0;-7.0;2.0;-8.8
9723;Shops for books, papers and other art.;2012;94.8;104.8;90.5;-5.3;1.8;-7.0
9724;Shops for durable and diy-articles;2000 January;89.6;110.6;81.0;;;
9725;Shops for durable and diy-articles;2000 February;90.2;110.5;81.6;;;
9726;Shops for durable and diy-articles;2000 March;98.9;110.2;89.8;;;
9727;Shops for durable and diy-articles;2000 1st quarter;92.9;110.4;84.1;;;
9728;Shops for durable and diy-articles;2000 April;94.3;110.6;85.3;;;
9729;Shops for durable and diy-articles;2000 May;101.5;110.6;91.8;;;
9730;Shops for durable and diy-articles;2000 June;100.9;110.4;91.4;;;
9731;Shops for durable and diy-articles;2000 2nd quarter;98.9;110.5;89.5;;;
9732;Shops for durable and diy-articles;2000 July;100.4;109.9;91.3;;;
9733;Shops for durable and diy-articles;2000 August;93.5;110.0;85.0;;;
9734;Shops for durable and diy-articles;2000 September;95.7;109.8;87.1;;;
9735;Shops for durable and diy-articles;2000 3rd quarter;96.5;109.9;87.8;;;
9736;Shops for durable and diy-articles;2000 October;102.1;110.0;92.9;;;
9737;Shops for durable and diy-articles;2000 November;112.5;110.4;101.9;;;
9738;Shops for durable and diy-articles;2000 December;128.6;110.2;116.7;;;
9739;Shops for durable and diy-articles;2000 4th quarter;114.4;110.2;103.8;;;
9740;Shops for durable and diy-articles;2000;100.7;110.3;91.3;;;
9741;Shops for durable and diy-articles;2001 January;95.2;111.2;85.6;6.3;0.5;5.7
9742;Shops for durable and diy-articles;2001 February;90.2;111.5;80.9;0.1;0.9;-0.9
9743;Shops for durable and diy-articles;2001 March;104.7;111.7;93.7;5.8;1.4;4.4
9744;Shops for durable and diy-articles;2001 1st quarter;96.7;111.5;86.8;4.1;0.9;3.1
9745;Shops for durable and diy-articles;2001 April;101.6;112.0;90.7;7.7;1.3;6.3
9746;Shops for durable and diy-articles;2001 May;108.2;111.8;96.8;6.6;1.1;5.4
9747;Shops for durable and diy-articles;2001 June;107.6;111.5;96.5;6.7;1.0;5.6
9748;Shops for durable and diy-articles;2001 2nd quarter;105.8;111.7;94.7;7.0;1.1;5.8
9749;Shops for durable and diy-articles;2001 July;102.9;111.3;92.5;2.5;1.2;1.3
9750;Shops for durable and diy-articles;2001 August;99.0;111.0;89.2;5.9;0.9;5.0
9751;Shops for durable and diy-articles;2001 September;99.6;111.0;89.7;4.0;1.1;2.9
9752;Shops for durable and diy-articles;2001 3rd quarter;100.5;111.1;90.5;4.1;1.1;3.0
9753;Shops for durable and diy-articles;2001 October;113.1;110.7;102.2;10.8;0.7;10.0
9754;Shops for durable and diy-articles;2001 November;117.8;110.4;106.7;4.7;0.1;4.6
9755;Shops for durable and diy-articles;2001 December;131.6;110.6;119.0;2.4;0.3;2.0
9756;Shops for durable and diy-articles;2001 4th quarter;120.8;110.6;109.3;5.6;0.4;5.3
9757;Shops for durable and diy-articles;2001;106.0;111.2;95.3;5.2;0.9;4.3
9758;Shops for durable and diy-articles;2002 January;102.5;110.7;92.6;7.6;-0.5;8.2
9759;Shops for durable and diy-articles;2002 February;94.9;110.9;85.5;5.1;-0.5;5.7
9760;Shops for durable and diy-articles;2002 March;105.0;111.0;94.6;0.3;-0.7;1.0
9761;Shops for durable and diy-articles;2002 1st quarter;100.8;110.8;90.9;4.2;-0.6;4.8
9762;Shops for durable and diy-articles;2002 April;104.8;111.2;94.2;3.2;-0.7;3.9
9763;Shops for durable and diy-articles;2002 May;111.0;110.7;100.2;2.6;-0.9;3.5
9764;Shops for durable and diy-articles;2002 June;107.1;110.7;96.7;-0.5;-0.7;0.2
9765;Shops for durable and diy-articles;2002 2nd quarter;107.6;110.9;97.1;1.7;-0.8;2.5
9766;Shops for durable and diy-articles;2002 July;111.1;110.0;101.0;8.0;-1.2;9.2
9767;Shops for durable and diy-articles;2002 August;103.4;109.8;94.1;4.4;-1.1;5.6
9768;Shops for durable and diy-articles;2002 September;102.3;109.1;93.7;2.7;-1.7;4.5
9769;Shops for durable and diy-articles;2002 3rd quarter;105.6;109.6;96.3;5.1;-1.3;6.5
9770;Shops for durable and diy-articles;2002 October;114.7;109.1;105.1;1.4;-1.4;2.9
9771;Shops for durable and diy-articles;2002 November;117.2;108.7;107.8;-0.5;-1.6;1.1
9772;Shops for durable and diy-articles;2002 December;129.3;109.0;118.6;-1.8;-1.5;-0.3
9773;Shops for durable and diy-articles;2002 4th quarter;120.4;108.9;110.5;-0.4;-1.5;1.1
9774;Shops for durable and diy-articles;2002;108.6;110.1;98.7;2.5;-1.0;3.6
9775;Shops for durable and diy-articles;2003 January;104.1;109.3;95.3;1.6;-1.3;2.9
9776;Shops for durable and diy-articles;2003 February;95.9;109.1;87.9;1.1;-1.6;2.8
9777;Shops for durable and diy-articles;2003 March;101.6;109.0;93.3;-3.2;-1.8;-1.5
9778;Shops for durable and diy-articles;2003 1st quarter;100.5;109.1;92.1;-0.3;-1.6;1.3
9779;Shops for durable and diy-articles;2003 April;101.8;108.5;93.8;-2.8;-2.4;-0.4
9780;Shops for durable and diy-articles;2003 May;107.9;108.1;99.8;-2.7;-2.3;-0.4
9781;Shops for durable and diy-articles;2003 June;99.6;107.5;92.7;-7.0;-3.0;-4.1
9782;Shops for durable and diy-articles;2003 2nd quarter;103.1;108.0;95.4;-4.2;-2.6;-1.7
9783;Shops for durable and diy-articles;2003 July;104.8;106.9;98.0;-5.7;-2.8;-3.0
9784;Shops for durable and diy-articles;2003 August;95.0;106.3;89.4;-8.1;-3.2;-5.1
9785;Shops for durable and diy-articles;2003 September;97.5;105.8;92.2;-4.6;-3.0;-1.7
9786;Shops for durable and diy-articles;2003 3rd quarter;99.1;106.3;93.2;-6.2;-3.0;-3.2
9787;Shops for durable and diy-articles;2003 October;109.4;105.8;103.5;-4.6;-3.1;-1.6
9788;Shops for durable and diy-articles;2003 November;105.6;105.3;100.2;-9.9;-3.1;-7.0
9789;Shops for durable and diy-articles;2003 December;123.7;105.1;117.7;-4.3;-3.5;-0.8
9790;Shops for durable and diy-articles;2003 4th quarter;112.9;105.4;107.1;-6.2;-3.2;-3.1
9791;Shops for durable and diy-articles;2003;103.9;107.2;96.9;-4.3;-2.6;-1.8
9792;Shops for durable and diy-articles;2004 January;100.0;104.4;95.8;-3.9;-4.4;0.5
9793;Shops for durable and diy-articles;2004 February;90.4;104.0;87.0;-5.7;-4.7;-1.0
9794;Shops for durable and diy-articles;2004 March;100.7;103.7;97.1;-0.9;-4.8;4.1
9795;Shops for durable and diy-articles;2004 1st quarter;97.0;104.0;93.3;-3.5;-4.6;1.2
9796;Shops for durable and diy-articles;2004 April;98.5;103.7;95.0;-3.3;-4.5;1.2
9797;Shops for durable and diy-articles;2004 May;100.4;103.0;97.5;-7.0;-4.8;-2.3
9798;Shops for durable and diy-articles;2004 June;103.6;103.2;100.4;3.9;-4.0;8.3
9799;Shops for durable and diy-articles;2004 2nd quarter;100.8;103.3;97.6;-2.3;-4.4;2.3
9800;Shops for durable and diy-articles;2004 July;104.6;102.9;101.7;-0.2;-3.8;3.8
9801;Shops for durable and diy-articles;2004 August;89.5;102.6;87.3;-5.8;-3.5;-2.3
9802;Shops for durable and diy-articles;2004 September;93.9;102.4;91.7;-3.7;-3.2;-0.5
9803;Shops for durable and diy-articles;2004 3rd quarter;96.0;102.6;93.5;-3.1;-3.5;0.4
9804;Shops for durable and diy-articles;2004 October;100.5;102.1;98.5;-8.1;-3.5;-4.8
9805;Shops for durable and diy-articles;2004 November;103.5;101.9;101.5;-2.0;-3.2;1.3
9806;Shops for durable and diy-articles;2004 December;120.8;101.3;119.2;-2.3;-3.6;1.3
9807;Shops for durable and diy-articles;2004 4th quarter;108.3;101.8;106.4;-4.1;-3.4;-0.7
9808;Shops for durable and diy-articles;2004;100.5;102.9;97.7;-3.3;-4.0;0.8
9809;Shops for durable and diy-articles;2005 January;91.5;101.1;90.5;-8.5;-3.2;-5.5
9810;Shops for durable and diy-articles;2005 February;85.4;101.0;84.6;-5.5;-2.9;-2.7
9811;Shops for durable and diy-articles;2005 March;96.9;101.0;95.9;-3.8;-2.6;-1.2
9812;Shops for durable and diy-articles;2005 1st quarter;91.3;101.0;90.3;-6.0;-2.9;-3.1
9813;Shops for durable and diy-articles;2005 April;97.7;100.6;97.1;-0.8;-2.9;2.2
9814;Shops for durable and diy-articles;2005 May;96.7;100.2;96.6;-3.6;-2.7;-0.9
9815;Shops for durable and diy-articles;2005 June;101.8;99.8;102.0;-1.7;-3.3;1.7
9816;Shops for durable and diy-articles;2005 2nd quarter;98.8;100.2;98.5;-2.0;-3.0;1.0
9817;Shops for durable and diy-articles;2005 July;101.5;99.5;101.9;-3.0;-3.2;0.3
9818;Shops for durable and diy-articles;2005 August;94.1;99.5;94.7;5.2;-3.1;8.5
9819;Shops for durable and diy-articles;2005 September;96.5;99.5;97.0;2.7;-2.9;5.8
9820;Shops for durable and diy-articles;2005 3rd quarter;97.4;99.5;97.9;1.4;-3.1;4.6
9821;Shops for durable and diy-articles;2005 October;103.6;99.4;104.2;3.0;-2.6;5.8
9822;Shops for durable and diy-articles;2005 November;108.1;99.2;108.9;4.5;-2.6;7.3
9823;Shops for durable and diy-articles;2005 December;126.2;99.3;127.2;4.5;-2.1;6.7
9824;Shops for durable and diy-articles;2005 4th quarter;112.6;99.3;113.4;4.0;-2.4;6.6
9825;Shops for durable and diy-articles;2005;100.0;100.0;100.0;-0.5;-2.8;2.4
9826;Shops for durable and diy-articles;2006 January;98.8;99.1;99.7;8.0;-2.0;10.2
9827;Shops for durable and diy-articles;2006 February;93.1;98.9;94.1;9.0;-2.0;11.2
9828;Shops for durable and diy-articles;2006 March;108.5;99.4;109.2;12.0;-1.6;13.8
9829;Shops for durable and diy-articles;2006 1st quarter;100.1;99.1;101.0;9.7;-1.9;11.8
9830;Shops for durable and diy-articles;2006 April;104.6;99.5;105.1;7.1;-1.1;8.3
9831;Shops for durable and diy-articles;2006 May;111.0;99.6;111.5;14.8;-0.6;15.5
9832;Shops for durable and diy-articles;2006 June;109.7;99.4;110.4;7.7;-0.4;8.2
9833;Shops for durable and diy-articles;2006 2nd quarter;108.4;99.5;109.0;9.8;-0.7;10.6
9834;Shops for durable and diy-articles;2006 July;101.6;98.8;102.9;0.1;-0.8;0.9
9835;Shops for durable and diy-articles;2006 August;104.0;98.7;105.4;10.5;-0.7;11.3
9836;Shops for durable and diy-articles;2006 September;103.1;98.6;104.6;6.9;-0.8;7.8
9837;Shops for durable and diy-articles;2006 3rd quarter;102.9;98.7;104.3;5.7;-0.8;6.5
9838;Shops for durable and diy-articles;2006 October;108.4;98.6;110.0;4.7;-0.9;5.6
9839;Shops for durable and diy-articles;2006 November;113.9;98.3;115.9;5.4;-0.9;6.4
9840;Shops for durable and diy-articles;2006 December;128.7;98.5;130.7;2.0;-0.8;2.8
9841;Shops for durable and diy-articles;2006 4th quarter;117.0;98.5;118.8;3.9;-0.9;4.8
9842;Shops for durable and diy-articles;2006;107.1;98.9;108.3;7.1;-1.1;8.3
9843;Shops for durable and diy-articles;2007 January;102.9;98.5;104.5;4.2;-0.6;4.8
9844;Shops for durable and diy-articles;2007 February;95.5;98.6;96.9;2.7;-0.3;3.0
9845;Shops for durable and diy-articles;2007 March;112.2;98.7;113.7;3.4;-0.7;4.1
9846;Shops for durable and diy-articles;2007 1st quarter;103.5;98.6;105.0;3.4;-0.5;4.0
9847;Shops for durable and diy-articles;2007 April;103.9;98.8;105.2;-0.7;-0.7;0.0
9848;Shops for durable and diy-articles;2007 May;114.4;99.0;115.6;3.1;-0.6;3.7
9849;Shops for durable and diy-articles;2007 June;114.9;98.7;116.4;4.7;-0.7;5.4
9850;Shops for durable and diy-articles;2007 2nd quarter;111.1;98.8;112.4;2.4;-0.7;3.1
9851;Shops for durable and diy-articles;2007 July;110.3;98.3;112.2;8.5;-0.5;9.0
9852;Shops for durable and diy-articles;2007 August;104.1;98.3;105.9;0.1;-0.4;0.5
9853;Shops for durable and diy-articles;2007 September;103.2;98.6;104.7;0.0;-0.1;0.1
9854;Shops for durable and diy-articles;2007 3rd quarter;105.9;98.4;107.6;2.8;-0.3;3.2
9855;Shops for durable and diy-articles;2007 October;113.1;98.7;114.6;4.4;0.2;4.2
9856;Shops for durable and diy-articles;2007 November;117.5;98.8;119.0;3.1;0.4;2.7
9857;Shops for durable and diy-articles;2007 December;132.2;98.9;133.6;2.7;0.4;2.3
9858;Shops for durable and diy-articles;2007 4th quarter;120.9;98.8;122.4;3.4;0.3;3.0
9859;Shops for durable and diy-articles;2007;110.4;98.7;111.9;3.0;-0.3;3.3
9860;Shops for durable and diy-articles;2008 January;105.6;99.0;106.7;2.6;0.5;2.1
9861;Shops for durable and diy-articles;2008 February;99.8;99.4;100.5;4.5;0.7;3.7
9862;Shops for durable and diy-articles;2008 March;108.6;99.5;109.1;-3.2;0.8;-4.0
9863;Shops for durable and diy-articles;2008 1st quarter;104.7;99.3;105.4;1.1;0.7;0.4
9864;Shops for durable and diy-articles;2008 April;111.1;99.4;111.8;6.9;0.6;6.3
9865;Shops for durable and diy-articles;2008 May;114.1;99.3;115.0;-0.3;0.3;-0.6
9866;Shops for durable and diy-articles;2008 June;109.2;99.0;110.3;-5.0;0.3;-5.3
9867;Shops for durable and diy-articles;2008 2nd quarter;111.5;99.2;112.3;0.4;0.4;0.0
9868;Shops for durable and diy-articles;2008 July;111.9;98.7;113.3;1.5;0.4;1.0
9869;Shops for durable and diy-articles;2008 August;103.5;98.9;104.7;-0.6;0.6;-1.2
9870;Shops for durable and diy-articles;2008 September;102.6;99.1;103.5;-0.6;0.6;-1.2
9871;Shops for durable and diy-articles;2008 3rd quarter;106.0;98.9;107.2;0.1;0.5;-0.4
9872;Shops for durable and diy-articles;2008 October;113.7;99.7;114.1;0.5;0.9;-0.4
9873;Shops for durable and diy-articles;2008 November;111.3;99.5;111.8;-5.3;0.8;-6.1
9874;Shops for durable and diy-articles;2008 December;125.6;98.9;127.0;-5.0;0.0;-5.0
9875;Shops for durable and diy-articles;2008 4th quarter;116.9;99.4;117.6;-3.4;0.6;-3.9
9876;Shops for durable and diy-articles;2008;109.7;99.2;110.6;-0.5;0.5;-1.1
9877;Shops for durable and diy-articles;2009 January;100.1;98.6;101.5;-5.2;-0.4;-4.8
9878;Shops for durable and diy-articles;2009 February;91.5;98.8;92.6;-8.3;-0.6;-7.8
9879;Shops for durable and diy-articles;2009 March;98.6;99.0;99.6;-9.2;-0.5;-8.7
9880;Shops for durable and diy-articles;2009 1st quarter;96.7;98.8;97.9;-7.6;-0.5;-7.1
9881;Shops for durable and diy-articles;2009 April;100.0;99.1;101.0;-10.0;-0.4;-9.7
9882;Shops for durable and diy-articles;2009 May;101.8;99.4;102.4;-10.8;0.2;-10.9
9883;Shops for durable and diy-articles;2009 June;97.4;99.1;98.3;-10.8;0.0;-10.8
9884;Shops for durable and diy-articles;2009 2nd quarter;99.7;99.2;100.6;-10.5;-0.1;-10.5
9885;Shops for durable and diy-articles;2009 July;102.2;99.0;103.2;-8.7;0.3;-9.0
9886;Shops for durable and diy-articles;2009 August;89.9;98.8;91.0;-13.2;-0.1;-13.1
9887;Shops for durable and diy-articles;2009 September;93.7;99.3;94.3;-8.7;0.2;-8.8
9888;Shops for durable and diy-articles;2009 3rd quarter;95.2;99.0;96.2;-10.1;0.1;-10.2
9889;Shops for durable and diy-articles;2009 October;102.7;99.5;103.3;-9.7;-0.2;-9.5
9890;Shops for durable and diy-articles;2009 November;99.6;99.8;99.9;-10.4;0.2;-10.6
9891;Shops for durable and diy-articles;2009 December;117.4;99.7;117.7;-6.5;0.8;-7.3
9892;Shops for durable and diy-articles;2009 4th quarter;106.6;99.7;107.0;-8.8;0.3;-9.1
9893;Shops for durable and diy-articles;2009;99.6;99.2;100.4;-9.3;0.0;-9.2
9894;Shops for durable and diy-articles;2010 January;91.8;99.7;92.0;-8.3;1.2;-9.4
9895;Shops for durable and diy-articles;2010 February;83.3;99.7;83.6;-9.0;0.9;-9.8
9896;Shops for durable and diy-articles;2010 March;96.4;99.6;96.8;-2.2;0.6;-2.9
9897;Shops for durable and diy-articles;2010 1st quarter;90.5;99.7;90.8;-6.5;0.9;-7.3
9898;Shops for durable and diy-articles;2010 April;95.4;99.1;96.3;-4.7;0.0;-4.7
9899;Shops for durable and diy-articles;2010 May;97.5;98.4;99.1;-4.2;-1.0;-3.3
9900;Shops for durable and diy-articles;2010 June;95.8;98.8;97.0;-1.6;-0.3;-1.4
9901;Shops for durable and diy-articles;2010 2nd quarter;96.2;98.8;97.4;-3.5;-0.4;-3.1
9902;Shops for durable and diy-articles;2010 July;98.3;98.3;100.0;-3.8;-0.7;-3.1
9903;Shops for durable and diy-articles;2010 August;90.9;98.4;92.4;1.2;-0.4;1.6
9904;Shops for durable and diy-articles;2010 September;91.6;98.9;92.6;-2.2;-0.4;-1.9
9905;Shops for durable and diy-articles;2010 3rd quarter;93.6;98.5;95.0;-1.7;-0.5;-1.2
9906;Shops for durable and diy-articles;2010 October;97.8;99.4;98.3;-4.8;0.0;-4.8
9907;Shops for durable and diy-articles;2010 November;99.0;99.0;100.0;-0.6;-0.8;0.2
9908;Shops for durable and diy-articles;2010 December;112.5;98.9;113.8;-4.2;-0.8;-3.4
9909;Shops for durable and diy-articles;2010 4th quarter;103.1;99.1;104.0;-3.3;-0.5;-2.7
9910;Shops for durable and diy-articles;2010;95.8;99.0;96.8;-3.7;-0.1;-3.6
9911;Shops for durable and diy-articles;2011 January;92.2;99.2;93.0;0.4;-0.6;1.0
9912;Shops for durable and diy-articles;2011 February;84.2;99.1;85.0;1.1;-0.6;1.7
9913;Shops for durable and diy-articles;2011 March;94.4;99.5;94.9;-2.0;-0.1;-1.9
9914;Shops for durable and diy-articles;2011 1st quarter;90.3;99.3;91.0;-0.2;-0.4;0.2
9915;Shops for durable and diy-articles;2011 April;94.2;99.7;94.4;-1.3;0.7;-1.9
9916;Shops for durable and diy-articles;2011 May;95.6;99.6;96.0;-2.0;1.1;-3.1
9917;Shops for durable and diy-articles;2011 June;94.2;99.2;95.0;-1.6;0.4;-2.1
9918;Shops for durable and diy-articles;2011 2nd quarter;94.7;99.5;95.1;-1.6;0.8;-2.4
9919;Shops for durable and diy-articles;2011 July;96.3;99.3;96.9;-2.0;1.1;-3.1
9920;Shops for durable and diy-articles;2011 August;90.6;99.2;91.4;-0.4;0.8;-1.1
9921;Shops for durable and diy-articles;2011 September;88.6;99.8;88.8;-3.3;0.8;-4.1
9922;Shops for durable and diy-articles;2011 3rd quarter;91.8;99.4;92.4;-1.9;0.9;-2.8
9923;Shops for durable and diy-articles;2011 October;93.5;99.7;93.7;-4.4;0.3;-4.7
9924;Shops for durable and diy-articles;2011 November;96.7;99.9;96.8;-2.3;0.9;-3.2
9925;Shops for durable and diy-articles;2011 December;111.6;100.1;111.6;-0.8;1.2;-1.9
9926;Shops for durable and diy-articles;2011 4th quarter;100.6;99.9;100.7;-2.4;0.8;-3.2
9927;Shops for durable and diy-articles;2011;94.3;99.5;94.8;-1.6;0.5;-2.1
9928;Shops for durable and diy-articles;2012 January;90.2;99.8;90.4;-2.2;0.6;-2.8
9929;Shops for durable and diy-articles;2012 February;79.2;99.8;79.3;-6.0;0.7;-6.7
9930;Shops for durable and diy-articles;2012 March;90.2;100.1;90.2;-4.5;0.6;-5.0
9931;Shops for durable and diy-articles;2012 1st quarter;86.5;99.9;86.6;-4.2;0.6;-4.8
9932;Shops for durable and diy-articles;2012 April;84.5;99.7;84.7;-10.3;-0.1;-10.2
9933;Shops for durable and diy-articles;2012 May;91.7;100.1;91.6;-4.1;0.5;-4.6
9934;Shops for durable and diy-articles;2012 June;92.2;100.3;92.0;-2.1;1.1;-3.2
9935;Shops for durable and diy-articles;2012 2nd quarter;89.5;100.0;89.4;-5.5;0.5;-6.0
9936;Shops for durable and diy-articles;2012 July;88.6;99.8;88.8;-7.9;0.5;-8.4
9937;Shops for durable and diy-articles;2012 August;84.0;99.8;84.2;-7.3;0.6;-7.9
9938;Shops for durable and diy-articles;2012 September;88.0;100.3;87.8;-0.7;0.5;-1.1
