ID;Geslacht;Leeftijd;Herkomst;Generatie;BurgerlijkeStaat;OoitOfNooitGescheiden;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
8943;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8944;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8945;Totaal mannen en vrouwen;16 jaar;4;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8946;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;9300.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8947;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8948;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;9300.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8949;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;;;;;;;;;;;;;
8950;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8951;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;0.0;;;;;;;;;;;;;
8952;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;9300.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8953;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8954;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;9300.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8955;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;9300.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8956;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8957;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;9300.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
8958;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8959;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8960;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
8961;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8962;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8963;Totaal mannen en vrouwen;16 jaar;4;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8964;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;21350.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8965;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8966;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;21350.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8967;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8968;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8969;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8970;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;21350.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8971;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8972;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;21350.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8973;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;21350.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8974;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8975;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;21350.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
8976;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8977;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8978;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
8979;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8980;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8981;Totaal mannen en vrouwen;16 jaar;4;Tweede generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
8982;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8983;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;;;;;;;;;;;;;;
8984;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;;;;;;;;;;;;;;
8985;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8986;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8987;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8988;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8989;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8990;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8991;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8992;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8993;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
8994;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8995;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
8996;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
8997;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
8998;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
8999;Totaal mannen en vrouwen;16 jaar;4;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
9000;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;6150.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9001;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9002;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;6150.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9003;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9004;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9005;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9006;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;6150.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9007;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9008;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;6150.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9009;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;6150.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9010;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
9011;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;6150.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9012;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9013;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9014;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
9015;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9016;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9017;Totaal mannen en vrouwen;16 jaar;5;Totaal alle generaties;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9018;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;1000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
9019;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9020;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;1000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
9021;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9022;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9023;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Gehuwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9024;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;1000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
9025;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9026;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;1000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
9027;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;1000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
9028;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
9029;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;1000.0;200.0;300.0;11100.0;;0.0;0.0;0.0;;0.0;200.0;300.0;11100.0;
9030;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9031;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9032;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
9033;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9034;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9035;Totaal mannen en vrouwen;16 jaar;5;Eerste generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9036;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;5100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9037;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9038;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;5100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9039;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9040;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9041;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Gehuwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9042;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;5100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9043;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9044;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Niet gehuwd;Nooit gescheiden;2005;5100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9045;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;5100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9046;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
9047;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Ongehuwd;Nooit gescheiden;2005;5100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9048;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9049;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Gescheiden;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9050;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
9051;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9052;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Verweduwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9053;Totaal mannen en vrouwen;16 jaar;5;Tweede generatie allochtonen;Verweduwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9054;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
9055;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Totaal burgerlijke staat;Ooit gescheiden;2005;;;;;;;;;;;;;;
9056;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Totaal burgerlijke staat;Nooit gescheiden;2005;;;;;;;;;;;;;;
9057;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
9058;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
9059;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
9060;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
9061;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Niet gehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
9062;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Niet gehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
9063;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Ongehuwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
9064;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
9065;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Ongehuwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
9066;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Gescheiden;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
9067;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Gescheiden;Ooit gescheiden;2005;;;;;;;;;;;;;;
9068;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Gescheiden;Nooit gescheiden;2005;;;;;;;;;;;;;;
9069;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Verweduwd;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;;;;
9070;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Verweduwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
9071;Totaal mannen en vrouwen;16 jaar;5;Autochtonen;Verweduwd;Nooit gescheiden;2005;;;;;;;;;;;;;;
9072;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Totaal burgerlijke staat;Totaal ooit of nooit gescheiden;2005;7100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9073;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Totaal burgerlijke staat;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9074;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Totaal burgerlijke staat;Nooit gescheiden;2005;7100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9075;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Gehuwd;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9076;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9077;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Gehuwd;Nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9078;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Niet gehuwd;Totaal ooit of nooit gescheiden;2005;7100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9079;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Niet gehuwd;Ooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
9080;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Niet gehuwd;Nooit gescheiden;2005;7100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9081;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Ongehuwd;Totaal ooit of nooit gescheiden;2005;7100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9082;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Ongehuwd;Ooit gescheiden;2005;;;;;;;;;;;;;;
9083;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Ongehuwd;Nooit gescheiden;2005;7100.0;200.0;400.0;11200.0;;0.0;0.0;0.0;;0.0;200.0;400.0;11200.0;
9084;Totaal mannen en vrouwen;16 jaar;6;Totaal alle generaties;Gescheiden;Totaal ooit of nooit gescheiden;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
