ID;VormenVanJeugdzorg;Wijken;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;k_0Tot4Jaar_2;k_4Tot12Jaar_3;k_12Tot18Jaar_4;k_18Tot23Jaar_5;ThuiswonendKindInEenouderhuishouden_6;ThuiswonendKindBijEenPaar_7;AnderHuishouden_8;TotaalTrajectenInNatura_9;GemeentelijkeToegang_10;Huisarts_11;Jeugdarts_12;GecertificeerdeInstelling_13;MedischSpecialist_14;RechterOfficierVanJustitie_15;GeenVerwijzer_16;VerwijzerOnbekend_17;Gemeentenaam_18;SoortRegio_19;Codering_20;IndelingswijzigingWijken_21
9504;Totaal alle jeugdzorg in natura;Centrum;1e halfjaar 2021;235.0;10.0;80.0;125.0;15.0;100.0;110.0;20.0;330.0;65.0;85.0;;70.0;25.0;;;;Vlaardingen                             ;Wijk     ;WK062201  ;1.0
9505;Totaal alle jeugdzorg in natura;Centrum;2e halfjaar 2021;250.0;15.0;100.0;125.0;15.0;105.0;120.0;30.0;355.0;85.0;85.0;;75.0;20.0;;;;Vlaardingen                             ;Wijk     ;WK062201  ;1.0
9506;Totaal alle jeugdzorg in natura;Centrum;2021;285.0;20.0;105.0;145.0;15.0;125.0;135.0;25.0;440.0;95.0;115.0;;90.0;30.0;;;;Vlaardingen                             ;Wijk     ;WK062201  ;1.0
9507;Totaal alle jeugdzorg in natura;Westwijk;1e halfjaar 2021;180.0;15.0;80.0;75.0;;70.0;90.0;25.0;250.0;55.0;50.0;;50.0;15.0;;;;Vlaardingen                             ;Wijk     ;WK062202  ;1.0
9508;Totaal alle jeugdzorg in natura;Westwijk;2e halfjaar 2021;180.0;20.0;80.0;75.0;;75.0;85.0;25.0;265.0;55.0;50.0;;60.0;10.0;;;;Vlaardingen                             ;Wijk     ;WK062202  ;1.0
9509;Totaal alle jeugdzorg in natura;Westwijk;2021;210.0;25.0;90.0;90.0;10.0;85.0;105.0;25.0;320.0;65.0;60.0;;70.0;20.0;;;;Vlaardingen                             ;Wijk     ;WK062202  ;1.0
9510;Totaal alle jeugdzorg in natura;Vettenoordse Polder;1e halfjaar 2021;;;;;;;;;10.0;;;;;;;;;Vlaardingen                             ;Wijk     ;WK062203  ;1.0
9511;Totaal alle jeugdzorg in natura;Vettenoordse Polder;2e halfjaar 2021;10.0;;;;;;;;10.0;;;;;;;;;Vlaardingen                             ;Wijk     ;WK062203  ;1.0
9512;Totaal alle jeugdzorg in natura;Vettenoordse Polder;2021;10.0;;;;;;;;15.0;;;;;;;;;Vlaardingen                             ;Wijk     ;WK062203  ;1.0
9513;Totaal alle jeugdzorg in natura;Oostwijk;1e halfjaar 2021;100.0;;40.0;50.0;;30.0;50.0;15.0;145.0;35.0;35.0;;40.0;10.0;;;;Vlaardingen                             ;Wijk     ;WK062204  ;1.0
9514;Totaal alle jeugdzorg in natura;Oostwijk;2e halfjaar 2021;115.0;10.0;45.0;50.0;;35.0;55.0;25.0;165.0;45.0;40.0;;40.0;10.0;;;;Vlaardingen                             ;Wijk     ;WK062204  ;1.0
9515;Totaal alle jeugdzorg in natura;Oostwijk;2021;125.0;10.0;50.0;60.0;;40.0;60.0;25.0;195.0;50.0;45.0;;45.0;10.0;;;;Vlaardingen                             ;Wijk     ;WK062204  ;1.0
9516;Totaal alle jeugdzorg in natura;Vlaardinger Ambacht;1e halfjaar 2021;210.0;15.0;100.0;90.0;10.0;70.0;130.0;15.0;280.0;75.0;75.0;;55.0;25.0;;;;Vlaardingen                             ;Wijk     ;WK062205  ;1.0
9517;Totaal alle jeugdzorg in natura;Vlaardinger Ambacht;2e halfjaar 2021;205.0;15.0;95.0;90.0;;70.0;120.0;15.0;270.0;60.0;85.0;;55.0;15.0;;;;Vlaardingen                             ;Wijk     ;WK062205  ;1.0
9518;Totaal alle jeugdzorg in natura;Vlaardinger Ambacht;2021;240.0;15.0;115.0;100.0;10.0;85.0;145.0;15.0;345.0;90.0;95.0;;65.0;30.0;;;;Vlaardingen                             ;Wijk     ;WK062205  ;1.0
9519;Totaal alle jeugdzorg in natura;Holy Zuid;1e halfjaar 2021;165.0;15.0;70.0;70.0;10.0;55.0;90.0;15.0;210.0;50.0;65.0;;40.0;10.0;;;;Vlaardingen                             ;Wijk     ;WK062206  ;1.0
9520;Totaal alle jeugdzorg in natura;Holy Zuid;2e halfjaar 2021;155.0;10.0;65.0;70.0;;55.0;90.0;10.0;205.0;55.0;65.0;;35.0;10.0;;;;Vlaardingen                             ;Wijk     ;WK062206  ;1.0
9521;Totaal alle jeugdzorg in natura;Holy Zuid;2021;185.0;15.0;80.0;80.0;10.0;65.0;100.0;15.0;255.0;65.0;80.0;;45.0;15.0;;;;Vlaardingen                             ;Wijk     ;WK062206  ;1.0
9522;Totaal alle jeugdzorg in natura;Holy Noord;1e halfjaar 2021;195.0;10.0;95.0;80.0;;60.0;100.0;30.0;250.0;60.0;70.0;;55.0;20.0;;;;Vlaardingen                             ;Wijk     ;WK062207  ;1.0
9523;Totaal alle jeugdzorg in natura;Holy Noord;2e halfjaar 2021;205.0;20.0;105.0;75.0;;75.0;105.0;30.0;265.0;75.0;80.0;;60.0;20.0;;;;Vlaardingen                             ;Wijk     ;WK062207  ;1.0
9524;Totaal alle jeugdzorg in natura;Holy Noord;2021;240.0;20.0;125.0;90.0;;85.0;125.0;30.0;330.0;85.0;100.0;;70.0;25.0;;;;Vlaardingen                             ;Wijk     ;WK062207  ;1.0
9525;Totaal alle jeugdzorg in natura;Broekpolder;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Vlaardingen                             ;Wijk     ;WK062208  ;1.0
9526;Totaal alle jeugdzorg in natura;Broekpolder;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Vlaardingen                             ;Wijk     ;WK062208  ;1.0
9527;Totaal alle jeugdzorg in natura;Broekpolder;2021;;;;;;;;;;;;;;;;;;Vlaardingen                             ;Wijk     ;WK062208  ;1.0
9528;Totaal alle jeugdzorg in natura;Vlieland;1e halfjaar 2021;10.0;;;;;;10.0;;10.0;;10.0;;;;;;;Vlieland                                ;Gemeente ;GM0096    ;
9529;Totaal alle jeugdzorg in natura;Vlieland;2e halfjaar 2021;10.0;;;;;;10.0;;10.0;;;;;;;;;Vlieland                                ;Gemeente ;GM0096    ;
9530;Totaal alle jeugdzorg in natura;Vlieland;2021;10.0;;;;;;10.0;;10.0;;10.0;;;;;;;Vlieland                                ;Gemeente ;GM0096    ;
9531;Totaal alle jeugdzorg in natura;Wijk 00;1e halfjaar 2021;10.0;;;;;;;;10.0;;;;;;;;;Vlieland                                ;Wijk     ;WK009600  ;1.0
9532;Totaal alle jeugdzorg in natura;Wijk 00;2e halfjaar 2021;10.0;;;;;;10.0;;10.0;;;;;;;;;Vlieland                                ;Wijk     ;WK009600  ;1.0
9533;Totaal alle jeugdzorg in natura;Wijk 00;2021;10.0;;;;;;10.0;;10.0;;10.0;;;;;;;Vlieland                                ;Wijk     ;WK009600  ;1.0
9534;Totaal alle jeugdzorg in natura;Vlissingen;1e halfjaar 2021;1115.0;80.0;545.0;455.0;40.0;450.0;575.0;90.0;1680.0;790.0;465.0;25.0;65.0;115.0;;25.0;55.0;Vlissingen                              ;Gemeente ;GM0718    ;
9535;Totaal alle jeugdzorg in natura;Vlissingen;2e halfjaar 2021;1085.0;95.0;535.0;430.0;30.0;420.0;565.0;95.0;1670.0;800.0;455.0;30.0;65.0;100.0;;15.0;55.0;Vlissingen                              ;Gemeente ;GM0718    ;
9536;Totaal alle jeugdzorg in natura;Vlissingen;2021;1280.0;110.0;625.0;510.0;35.0;500.0;675.0;105.0;2105.0;990.0;600.0;35.0;80.0;135.0;;25.0;55.0;Vlissingen                              ;Gemeente ;GM0718    ;
9537;Totaal alle jeugdzorg in natura;Binnenstad;1e halfjaar 2021;110.0;15.0;40.0;40.0;10.0;65.0;35.0;10.0;170.0;75.0;40.0;;15.0;;;;;Vlissingen                              ;Wijk     ;WK071801  ;1.0
9538;Totaal alle jeugdzorg in natura;Binnenstad;2e halfjaar 2021;120.0;20.0;45.0;45.0;10.0;60.0;40.0;15.0;185.0;80.0;45.0;10.0;10.0;10.0;;;;Vlissingen                              ;Wijk     ;WK071801  ;1.0
9539;Totaal alle jeugdzorg in natura;Binnenstad;2021;135.0;20.0;50.0;55.0;10.0;70.0;50.0;15.0;230.0;100.0;60.0;10.0;15.0;10.0;;;;Vlissingen                              ;Wijk     ;WK071801  ;1.0
9540;Totaal alle jeugdzorg in natura;Middengebied;1e halfjaar 2021;250.0;30.0;110.0;105.0;;115.0;110.0;20.0;395.0;200.0;95.0;10.0;15.0;20.0;;;10.0;Vlissingen                              ;Wijk     ;WK071802  ;1.0
9541;Totaal alle jeugdzorg in natura;Middengebied;2e halfjaar 2021;245.0;35.0;105.0;100.0;;110.0;110.0;25.0;385.0;215.0;90.0;10.0;15.0;15.0;;;10.0;Vlissingen                              ;Wijk     ;WK071802  ;1.0
9542;Totaal alle jeugdzorg in natura;Middengebied;2021;285.0;40.0;125.0;115.0;;130.0;130.0;25.0;490.0;260.0;115.0;10.0;15.0;25.0;;;10.0;Vlissingen                              ;Wijk     ;WK071802  ;1.0
9543;Totaal alle jeugdzorg in natura;Paauwenburg - Westduin;1e halfjaar 2021;90.0;;45.0;35.0;;30.0;60.0;;140.0;55.0;45.0;;;20.0;;;;Vlissingen                              ;Wijk     ;WK071803  ;1.0
9544;Totaal alle jeugdzorg in natura;Paauwenburg - Westduin;2e halfjaar 2021;85.0;;40.0;35.0;;30.0;50.0;;135.0;55.0;40.0;;;15.0;;;;Vlissingen                              ;Wijk     ;WK071803  ;1.0
9545;Totaal alle jeugdzorg in natura;Paauwenburg - Westduin;2021;100.0;10.0;50.0;40.0;;35.0;65.0;;170.0;65.0;60.0;;;20.0;;;;Vlissingen                              ;Wijk     ;WK071803  ;1.0
9546;Totaal alle jeugdzorg in natura;Lammerenburg;1e halfjaar 2021;255.0;10.0;140.0;100.0;;85.0;155.0;15.0;385.0;180.0;110.0;;10.0;30.0;;;15.0;Vlissingen                              ;Wijk     ;WK071804  ;1.0
9547;Totaal alle jeugdzorg in natura;Lammerenburg;2e halfjaar 2021;235.0;15.0;125.0;95.0;;70.0;150.0;15.0;375.0;180.0;110.0;;10.0;20.0;;;15.0;Vlissingen                              ;Wijk     ;WK071804  ;1.0
9548;Totaal alle jeugdzorg in natura;Lammerenburg;2021;290.0;15.0;150.0;120.0;;90.0;180.0;20.0;485.0;235.0;145.0;;15.0;30.0;;;15.0;Vlissingen                              ;Wijk     ;WK071804  ;1.0
9549;Totaal alle jeugdzorg in natura;Oost-Souburg;1e halfjaar 2021;295.0;15.0;140.0;130.0;15.0;115.0;165.0;20.0;420.0;175.0;160.0;;15.0;30.0;;;15.0;Vlissingen                              ;Wijk     ;WK071805  ;1.0
9550;Totaal alle jeugdzorg in natura;Oost-Souburg;2e halfjaar 2021;300.0;15.0;155.0;120.0;10.0;110.0;170.0;20.0;425.0;175.0;160.0;;15.0;35.0;;;15.0;Vlissingen                              ;Wijk     ;WK071805  ;1.0
9551;Totaal alle jeugdzorg in natura;Oost-Souburg;2021;345.0;20.0;170.0;145.0;10.0;125.0;195.0;20.0;520.0;215.0;200.0;;20.0;40.0;;;15.0;Vlissingen                              ;Wijk     ;WK071805  ;1.0
9552;Totaal alle jeugdzorg in natura;Ritthem e.o.;1e halfjaar 2021;10.0;;;;;;10.0;;10.0;;;;;;;;;Vlissingen                              ;Wijk     ;WK071806  ;1.0
9553;Totaal alle jeugdzorg in natura;Ritthem e.o.;2e halfjaar 2021;10.0;;;;;;10.0;;10.0;;;;;;;;;Vlissingen                              ;Wijk     ;WK071806  ;1.0
9554;Totaal alle jeugdzorg in natura;Ritthem e.o.;2021;10.0;;;;;;10.0;;15.0;;10.0;;;;;;;Vlissingen                              ;Wijk     ;WK071806  ;1.0
9555;Totaal alle jeugdzorg in natura;Binnen- en Buitenhavens;1e halfjaar 2021;;;;;;;;;15.0;10.0;;;;;;;;Vlissingen                              ;Wijk     ;WK071807  ;1.0
9556;Totaal alle jeugdzorg in natura;Binnen- en Buitenhavens;2e halfjaar 2021;;;;;;;;;15.0;;;;;;;;;Vlissingen                              ;Wijk     ;WK071807  ;1.0
9557;Totaal alle jeugdzorg in natura;Binnen- en Buitenhavens;2021;10.0;;;;;;;;15.0;10.0;;;;;;;;Vlissingen                              ;Wijk     ;WK071807  ;1.0
9558;Totaal alle jeugdzorg in natura;Sloegebied;1e halfjaar 2021;;;;;;;;;;;;;;;;;;Vlissingen                              ;Wijk     ;WK071808  ;1.0
9559;Totaal alle jeugdzorg in natura;Sloegebied;2e halfjaar 2021;;;;;;;;;;;;;;;;;;Vlissingen                              ;Wijk     ;WK071808  ;1.0
9560;Totaal alle jeugdzorg in natura;Sloegebied;2021;;;;;;;;;;;;;;;;;;Vlissingen                              ;Wijk     ;WK071808  ;1.0
9561;Totaal alle jeugdzorg in natura;Voerendaal;1e halfjaar 2021;195.0;10.0;100.0;85.0;;55.0;125.0;15.0;350.0;115.0;55.0;;35.0;20.0;;100.0;;Voerendaal                              ;Gemeente ;GM0986    ;
9562;Totaal alle jeugdzorg in natura;Voerendaal;2e halfjaar 2021;220.0;15.0;115.0;85.0;;60.0;140.0;15.0;380.0;125.0;65.0;;30.0;20.0;15.0;105.0;;Voerendaal                              ;Gemeente ;GM0986    ;
9563;Totaal alle jeugdzorg in natura;Voerendaal;2021;235.0;15.0;120.0;95.0;;65.0;150.0;15.0;435.0;145.0;70.0;10.0;35.0;20.0;15.0;125.0;;Voerendaal                              ;Gemeente ;GM0986    ;
9564;Totaal alle jeugdzorg in natura;Wijk 01 Voerendaal;1e halfjaar 2021;60.0;;35.0;20.0;;25.0;35.0;;90.0;35.0;15.0;;;;;25.0;;Voerendaal                              ;Wijk     ;WK098601  ;1.0
9565;Totaal alle jeugdzorg in natura;Wijk 01 Voerendaal;2e halfjaar 2021;70.0;;45.0;20.0;;30.0;40.0;;105.0;40.0;20.0;;;;;30.0;;Voerendaal                              ;Wijk     ;WK098601  ;1.0
9566;Totaal alle jeugdzorg in natura;Wijk 01 Voerendaal;2021;70.0;;45.0;25.0;;30.0;40.0;;115.0;45.0;20.0;;10.0;;;30.0;;Voerendaal                              ;Wijk     ;WK098601  ;1.0
9567;Totaal alle jeugdzorg in natura;Wijk02 Kunrade;1e halfjaar 2021;35.0;;15.0;20.0;;10.0;20.0;;55.0;10.0;10.0;;10.0;;;20.0;;Voerendaal                              ;Wijk     ;WK098602  ;1.0
9568;Totaal alle jeugdzorg in natura;Wijk02 Kunrade;2e halfjaar 2021;45.0;;20.0;25.0;;15.0;25.0;;65.0;15.0;10.0;;10.0;;;25.0;;Voerendaal                              ;Wijk     ;WK098602  ;1.0
9569;Totaal alle jeugdzorg in natura;Wijk02 Kunrade;2021;45.0;;20.0;25.0;;15.0;25.0;;70.0;15.0;10.0;;10.0;;;25.0;;Voerendaal                              ;Wijk     ;WK098602  ;1.0
9570;Totaal alle jeugdzorg in natura;Wijk 03 Ubachsberg;1e halfjaar 2021;25.0;;10.0;15.0;;;15.0;;55.0;25.0;10.0;;;;;10.0;;Voerendaal                              ;Wijk     ;WK098603  ;1.0
9571;Totaal alle jeugdzorg in natura;Wijk 03 Ubachsberg;2e halfjaar 2021;25.0;;15.0;10.0;;;20.0;;60.0;20.0;15.0;;;;;15.0;;Voerendaal                              ;Wijk     ;WK098603  ;1.0
9572;Totaal alle jeugdzorg in natura;Wijk 03 Ubachsberg;2021;30.0;;15.0;15.0;;;20.0;;65.0;25.0;15.0;;;;;15.0;;Voerendaal                              ;Wijk     ;WK098603  ;1.0
9573;Totaal alle jeugdzorg in natura;Wijk 04 Klimmen;1e halfjaar 2021;35.0;;20.0;15.0;;;25.0;;55.0;20.0;10.0;;;;;15.0;;Voerendaal                              ;Wijk     ;WK098604  ;1.0
9574;Totaal alle jeugdzorg in natura;Wijk 04 Klimmen;2e halfjaar 2021;40.0;;25.0;15.0;;;35.0;;75.0;25.0;10.0;;;;10.0;20.0;;Voerendaal                              ;Wijk     ;WK098604  ;1.0
9575;Totaal alle jeugdzorg in natura;Wijk 04 Klimmen;2021;40.0;;25.0;15.0;;;35.0;;80.0;30.0;10.0;;;;10.0;20.0;;Voerendaal                              ;Wijk     ;WK098604  ;1.0
9576;Totaal alle jeugdzorg in natura;Wijk 05 Ransdaal;1e halfjaar 2021;10.0;;;;;;10.0;;15.0;;;;;;;;;Voerendaal                              ;Wijk     ;WK098605  ;1.0
9577;Totaal alle jeugdzorg in natura;Wijk 05 Ransdaal;2e halfjaar 2021;15.0;;10.0;10.0;;;10.0;;20.0;;;;;;;10.0;;Voerendaal                              ;Wijk     ;WK098605  ;1.0
9578;Totaal alle jeugdzorg in natura;Wijk 05 Ransdaal;2021;15.0;;10.0;10.0;;;10.0;;20.0;;10.0;;;;;10.0;;Voerendaal                              ;Wijk     ;WK098605  ;1.0
9579;Totaal alle jeugdzorg in natura;Wijk 09 Verspreide huizen Voerendaal;1e halfjaar 2021;;;;;;;;;10.0;;;;;;;;;Voerendaal                              ;Wijk     ;WK098609  ;1.0
9580;Totaal alle jeugdzorg in natura;Wijk 09 Verspreide huizen Voerendaal;2e halfjaar 2021;;;;;;;;;10.0;;;;;;;;;Voerendaal                              ;Wijk     ;WK098609  ;1.0
9581;Totaal alle jeugdzorg in natura;Wijk 09 Verspreide huizen Voerendaal;2021;;;;;;;;;10.0;;;;;;;;;Voerendaal                              ;Wijk     ;WK098609  ;1.0
9582;Totaal alle jeugdzorg in natura;Voorschoten;1e halfjaar 2021;630.0;20.0;305.0;280.0;30.0;135.0;465.0;35.0;820.0;220.0;395.0;10.0;30.0;40.0;;75.0;;Voorschoten                             ;Gemeente ;GM0626    ;
9583;Totaal alle jeugdzorg in natura;Voorschoten;2e halfjaar 2021;580.0;30.0;295.0;240.0;20.0;140.0;415.0;25.0;790.0;210.0;350.0;15.0;40.0;40.0;10.0;85.0;;Voorschoten                             ;Gemeente ;GM0626    ;
9584;Totaal alle jeugdzorg in natura;Voorschoten;2021;740.0;35.0;360.0;315.0;30.0;170.0;540.0;30.0;1035.0;270.0;485.0;15.0;45.0;50.0;10.0;100.0;;Voorschoten                             ;Gemeente ;GM0626    ;
9585;Totaal alle jeugdzorg in natura;Wijk 00;1e halfjaar 2021;520.0;15.0;225.0;255.0;25.0;115.0;380.0;30.0;695.0;200.0;360.0;10.0;25.0;35.0;;10.0;;Voorschoten                             ;Wijk     ;WK062600  ;1.0
9586;Totaal alle jeugdzorg in natura;Wijk 00;2e halfjaar 2021;475.0;30.0;215.0;215.0;15.0;125.0;330.0;20.0;660.0;195.0;320.0;15.0;35.0;35.0;10.0;10.0;;Voorschoten                             ;Wijk     ;WK062600  ;1.0
9587;Totaal alle jeugdzorg in natura;Wijk 00;2021;610.0;30.0;265.0;290.0;25.0;145.0;440.0;25.0;875.0;250.0;450.0;15.0;40.0;45.0;10.0;15.0;;Voorschoten                             ;Wijk     ;WK062600  ;1.0
9588;Totaal alle jeugdzorg in natura;Voorst;1e halfjaar 2021;495.0;10.0;250.0;210.0;25.0;80.0;350.0;60.0;720.0;370.0;140.0;;60.0;50.0;;10.0;;Voorst                                  ;Gemeente ;GM0285    ;
9589;Totaal alle jeugdzorg in natura;Voorst;2e halfjaar 2021;465.0;10.0;250.0;185.0;20.0;75.0;340.0;50.0;655.0;350.0;120.0;;45.0;45.0;;10.0;;Voorst                                  ;Gemeente ;GM0285    ;
9590;Totaal alle jeugdzorg in natura;Voorst;2021;565.0;15.0;300.0;225.0;25.0;95.0;410.0;60.0;865.0;455.0;170.0;10.0;65.0;65.0;;10.0;;Voorst                                  ;Gemeente ;GM0285    ;
9591;Totaal alle jeugdzorg in natura;Wijk 00 Voorst;1e halfjaar 2021;60.0;;25.0;30.0;;;40.0;15.0;100.0;30.0;20.0;;10.0;10.0;;;;Voorst                                  ;Wijk     ;WK028500  ;1.0
9592;Totaal alle jeugdzorg in natura;Wijk 00 Voorst;2e halfjaar 2021;55.0;;25.0;30.0;;;35.0;15.0;90.0;25.0;20.0;;10.0;10.0;;;;Voorst                                  ;Wijk     ;WK028500  ;1.0
9593;Totaal alle jeugdzorg in natura;Wijk 00 Voorst;2021;65.0;;25.0;35.0;;;45.0;15.0;110.0;35.0;25.0;;10.0;15.0;;;;Voorst                                  ;Wijk     ;WK028500  ;1.0
9594;Totaal alle jeugdzorg in natura;Wijk 01 Twello-Nijbroek;1e halfjaar 2021;245.0;;115.0;115.0;15.0;50.0;185.0;15.0;355.0;200.0;90.0;;25.0;30.0;;;;Voorst                                  ;Wijk     ;WK028501  ;1.0
9595;Totaal alle jeugdzorg in natura;Wijk 01 Twello-Nijbroek;2e halfjaar 2021;230.0;;110.0;105.0;10.0;40.0;175.0;10.0;320.0;185.0;70.0;;20.0;25.0;;;;Voorst                                  ;Wijk     ;WK028501  ;1.0
9596;Totaal alle jeugdzorg in natura;Wijk 01 Twello-Nijbroek;2021;280.0;;135.0;125.0;15.0;55.0;215.0;15.0;430.0;245.0;105.0;;30.0;35.0;;;;Voorst                                  ;Wijk     ;WK028501  ;1.0
9597;Totaal alle jeugdzorg in natura;Wijk 02 Klarenbeek-Teuge;1e halfjaar 2021;50.0;;30.0;20.0;;;40.0;;60.0;35.0;20.0;;;;;;;Voorst                                  ;Wijk     ;WK028502  ;1.0
9598;Totaal alle jeugdzorg in natura;Wijk 02 Klarenbeek-Teuge;2e halfjaar 2021;45.0;;30.0;20.0;;;40.0;;55.0;35.0;15.0;;;;;;;Voorst                                  ;Wijk     ;WK028502  ;1.0
9599;Totaal alle jeugdzorg in natura;Wijk 02 Klarenbeek-Teuge;2021;55.0;;35.0;20.0;;;45.0;;75.0;45.0;20.0;;;;;;;Voorst                                  ;Wijk     ;WK028502  ;1.0
9600;Totaal alle jeugdzorg in natura;Wijk 03 Wilp;1e halfjaar 2021;25.0;;15.0;10.0;;10.0;15.0;;45.0;25.0;10.0;;;;;;;Voorst                                  ;Wijk     ;WK028503  ;1.0
9601;Totaal alle jeugdzorg in natura;Wijk 03 Wilp;2e halfjaar 2021;30.0;;15.0;15.0;;;15.0;;40.0;20.0;10.0;;;;;;;Voorst                                  ;Wijk     ;WK028503  ;1.0
9602;Totaal alle jeugdzorg in natura;Wijk 03 Wilp;2021;30.0;;15.0;15.0;;10.0;20.0;;55.0;30.0;15.0;;;;;;;Voorst                                  ;Wijk     ;WK028503  ;1.0
9603;Totaal alle jeugdzorg in natura;Vught;1e halfjaar 2021;620.0;20.0;290.0;300.0;10.0;145.0;450.0;25.0;825.0;245.0;370.0;30.0;60.0;65.0;;;;Vught                                   ;Gemeente ;GM0865    ;
9604;Totaal alle jeugdzorg in natura;Vught;2e halfjaar 2021;590.0;25.0;305.0;250.0;;145.0;420.0;25.0;805.0;235.0;370.0;40.0;55.0;60.0;;;;Vught                                   ;Gemeente ;GM0865    ;
9605;Totaal alle jeugdzorg in natura;Vught;2021;730.0;25.0;360.0;340.0;10.0;170.0;535.0;25.0;1075.0;305.0;505.0;50.0;70.0;85.0;;;;Vught                                   ;Gemeente ;GM0865    ;
9606;Totaal alle jeugdzorg in natura;Wijk 00 Vught;1e halfjaar 2021;230.0;;100.0;120.0;;45.0;180.0;10.0;290.0;70.0;155.0;10.0;15.0;20.0;;;;Vught                                   ;Wijk     ;WK086500  ;1.0
9607;Totaal alle jeugdzorg in natura;Wijk 00 Vught;2e halfjaar 2021;220.0;;115.0;100.0;;50.0;160.0;10.0;285.0;75.0;150.0;10.0;15.0;20.0;;;;Vught                                   ;Wijk     ;WK086500  ;1.0
9608;Totaal alle jeugdzorg in natura;Wijk 00 Vught;2021;275.0;;130.0;135.0;;55.0;210.0;10.0;370.0;90.0;200.0;15.0;15.0;30.0;;;;Vught                                   ;Wijk     ;WK086500  ;1.0
9609;Totaal alle jeugdzorg in natura;Wijk 01 Vught-Zuid;1e halfjaar 2021;240.0;10.0;120.0;115.0;;70.0;165.0;;335.0;125.0;125.0;15.0;15.0;25.0;;;;Vught                                   ;Wijk     ;WK086501  ;3.0
9610;Totaal alle jeugdzorg in natura;Wijk 01 Vught-Zuid;2e halfjaar 2021;250.0;15.0;130.0;105.0;;70.0;175.0;;355.0;120.0;145.0;25.0;20.0;25.0;;;;Vught                                   ;Wijk     ;WK086501  ;3.0
9611;Totaal alle jeugdzorg in natura;Wijk 01 Vught-Zuid;2021;305.0;15.0;150.0;135.0;;85.0;210.0;;455.0;155.0;190.0;25.0;25.0;35.0;;;;Vught                                   ;Wijk     ;WK086501  ;3.0
9612;Totaal alle jeugdzorg in natura;Wijk 02 Cromvoirt;1e halfjaar 2021;15.0;;10.0;;;;10.0;;25.0;10.0;;;;;;;;Vught                                   ;Wijk     ;WK086502  ;1.0
9613;Totaal alle jeugdzorg in natura;Wijk 02 Cromvoirt;2e halfjaar 2021;15.0;;10.0;;;;;;20.0;10.0;;;;;;;;Vught                                   ;Wijk     ;WK086502  ;1.0
9614;Totaal alle jeugdzorg in natura;Wijk 02 Cromvoirt;2021;20.0;;15.0;;;;10.0;;30.0;10.0;;;;;;;;Vught                                   ;Wijk     ;WK086502  ;1.0
9615;Totaal alle jeugdzorg in natura;Wijk 03 Helvoirt;1e halfjaar 2021;100.0;;45.0;50.0;;20.0;80.0;;135.0;35.0;75.0;;;15.0;;;;Vught                                   ;Wijk     ;WK086503  ;3.0
9616;Totaal alle jeugdzorg in natura;Wijk 03 Helvoirt;2e halfjaar 2021;85.0;;45.0;40.0;;15.0;65.0;;120.0;25.0;65.0;;;15.0;;;;Vught                                   ;Wijk     ;WK086503  ;3.0
9617;Totaal alle jeugdzorg in natura;Wijk 03 Helvoirt;2021;110.0;;55.0;55.0;;20.0;90.0;;175.0;40.0;100.0;;;20.0;;;;Vught                                   ;Wijk     ;WK086503  ;3.0
9618;Totaal alle jeugdzorg in natura;Waadhoeke;1e halfjaar 2021;985.0;45.0;440.0;455.0;45.0;225.0;645.0;115.0;1320.0;440.0;490.0;15.0;145.0;30.0;;35.0;10.0;Waadhoeke                               ;Gemeente ;GM1949    ;
9619;Totaal alle jeugdzorg in natura;Waadhoeke;2e halfjaar 2021;940.0;50.0;445.0;415.0;25.0;220.0;610.0;110.0;1245.0;425.0;435.0;10.0;150.0;30.0;;30.0;10.0;Waadhoeke                               ;Gemeente ;GM1949    ;
9620;Totaal alle jeugdzorg in natura;Waadhoeke;2021;1150.0;60.0;535.0;515.0;45.0;270.0;755.0;125.0;1620.0;550.0;590.0;15.0;180.0;40.0;10.0;45.0;15.0;Waadhoeke                               ;Gemeente ;GM1949    ;
