ID;Beroep;Geslacht;Nationaliteit;Personen_1
8985;Tandtechniker;Totaal mannen en vrouwen;Oostenrijk;3
8986;Tandtechniker;Totaal mannen en vrouwen;Hongarije;0
8987;Tandtechniker;Totaal mannen en vrouwen;Rusland;0
8988;Tandtechniker;Totaal mannen en vrouwen;Polen;2
8989;Tandtechniker;Totaal mannen en vrouwen;Tsjechoslowakije;0
8990;Tandtechniker;Totaal mannen en vrouwen;Andere nationaliteit;1
8991;Tandtechniker;Totaal mannen en vrouwen;Geen nationaliteit;4
8992;Tandtechniker;Totaal mannen en vrouwen;Onbekende nationaliteit;1
8993;Tandtechniker;Mannen;Totaal van alle nationaliteiten;588
8994;Tandtechniker;Mannen;Nederland;561
8995;Tandtechniker;Mannen;Totaal van alle vreemde nationaliteiten;27
8996;Tandtechniker;Mannen;Duitschland;16
8997;Tandtechniker;Mannen;België;0
8998;Tandtechniker;Mannen;Groot Britannië en Noord Ierland;1
8999;Tandtechniker;Mannen;Frankrijk;1
9000;Tandtechniker;Mannen;Italië;0
9001;Tandtechniker;Mannen;Zwitserland;1
9002;Tandtechniker;Mannen;Oostenrijk;2
9003;Tandtechniker;Mannen;Hongarije;0
9004;Tandtechniker;Mannen;Rusland;0
9005;Tandtechniker;Mannen;Polen;1
9006;Tandtechniker;Mannen;Tsjechoslowakije;0
9007;Tandtechniker;Mannen;Andere nationaliteit;0
9008;Tandtechniker;Mannen;Geen nationaliteit;4
9009;Tandtechniker;Mannen;Onbekende nationaliteit;1
9010;Tandtechniker;Vrouwen;Totaal van alle nationaliteiten;39
9011;Tandtechniker;Vrouwen;Nederland;31
9012;Tandtechniker;Vrouwen;Totaal van alle vreemde nationaliteiten;8
9013;Tandtechniker;Vrouwen;Duitschland;5
9014;Tandtechniker;Vrouwen;België;0
9015;Tandtechniker;Vrouwen;Groot Britannië en Noord Ierland;0
9016;Tandtechniker;Vrouwen;Frankrijk;0
9017;Tandtechniker;Vrouwen;Italië;0
9018;Tandtechniker;Vrouwen;Zwitserland;0
9019;Tandtechniker;Vrouwen;Oostenrijk;1
9020;Tandtechniker;Vrouwen;Hongarije;0
9021;Tandtechniker;Vrouwen;Rusland;0
9022;Tandtechniker;Vrouwen;Polen;1
9023;Tandtechniker;Vrouwen;Tsjechoslowakije;0
9024;Tandtechniker;Vrouwen;Andere nationaliteit;1
9025;Tandtechniker;Vrouwen;Geen nationaliteit;0
9026;Tandtechniker;Vrouwen;Onbekende nationaliteit;0
9027;Technisch personeel;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;10318
9028;Technisch personeel;Totaal mannen en vrouwen;Nederland;10039
9029;Technisch personeel;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;279
9030;Technisch personeel;Totaal mannen en vrouwen;Duitschland;179
9031;Technisch personeel;Totaal mannen en vrouwen;België;18
9032;Technisch personeel;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;10
9033;Technisch personeel;Totaal mannen en vrouwen;Frankrijk;4
9034;Technisch personeel;Totaal mannen en vrouwen;Italië;4
9035;Technisch personeel;Totaal mannen en vrouwen;Zwitserland;6
9036;Technisch personeel;Totaal mannen en vrouwen;Oostenrijk;16
9037;Technisch personeel;Totaal mannen en vrouwen;Hongarije;9
9038;Technisch personeel;Totaal mannen en vrouwen;Rusland;1
9039;Technisch personeel;Totaal mannen en vrouwen;Polen;2
9040;Technisch personeel;Totaal mannen en vrouwen;Tsjechoslowakije;2
9041;Technisch personeel;Totaal mannen en vrouwen;Andere nationaliteit;10
9042;Technisch personeel;Totaal mannen en vrouwen;Geen nationaliteit;17
9043;Technisch personeel;Totaal mannen en vrouwen;Onbekende nationaliteit;1
9044;Technisch personeel;Mannen;Totaal van alle nationaliteiten;9678
9045;Technisch personeel;Mannen;Nederland;9418
9046;Technisch personeel;Mannen;Totaal van alle vreemde nationaliteiten;260
9047;Technisch personeel;Mannen;Duitschland;166
9048;Technisch personeel;Mannen;België;17
9049;Technisch personeel;Mannen;Groot Britannië en Noord Ierland;10
9050;Technisch personeel;Mannen;Frankrijk;4
9051;Technisch personeel;Mannen;Italië;4
9052;Technisch personeel;Mannen;Zwitserland;6
9053;Technisch personeel;Mannen;Oostenrijk;13
9054;Technisch personeel;Mannen;Hongarije;9
9055;Technisch personeel;Mannen;Rusland;1
9056;Technisch personeel;Mannen;Polen;2
9057;Technisch personeel;Mannen;Tsjechoslowakije;2
9058;Technisch personeel;Mannen;Andere nationaliteit;8
9059;Technisch personeel;Mannen;Geen nationaliteit;17
9060;Technisch personeel;Mannen;Onbekende nationaliteit;1
9061;Technisch personeel;Vrouwen;Totaal van alle nationaliteiten;640
9062;Technisch personeel;Vrouwen;Nederland;621
9063;Technisch personeel;Vrouwen;Totaal van alle vreemde nationaliteiten;19
9064;Technisch personeel;Vrouwen;Duitschland;13
9065;Technisch personeel;Vrouwen;België;1
9066;Technisch personeel;Vrouwen;Groot Britannië en Noord Ierland;0
9067;Technisch personeel;Vrouwen;Frankrijk;0
9068;Technisch personeel;Vrouwen;Italië;0
9069;Technisch personeel;Vrouwen;Zwitserland;0
9070;Technisch personeel;Vrouwen;Oostenrijk;3
9071;Technisch personeel;Vrouwen;Hongarije;0
9072;Technisch personeel;Vrouwen;Rusland;0
9073;Technisch personeel;Vrouwen;Polen;0
9074;Technisch personeel;Vrouwen;Tsjechoslowakije;0
9075;Technisch personeel;Vrouwen;Andere nationaliteit;2
9076;Technisch personeel;Vrouwen;Geen nationaliteit;0
9077;Technisch personeel;Vrouwen;Onbekende nationaliteit;0
9078;Teekenaar;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;7688
9079;Teekenaar;Totaal mannen en vrouwen;Nederland;7452
9080;Teekenaar;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;236
9081;Teekenaar;Totaal mannen en vrouwen;Duitschland;158
9082;Teekenaar;Totaal mannen en vrouwen;België;21
9083;Teekenaar;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;8
9084;Teekenaar;Totaal mannen en vrouwen;Frankrijk;3
9085;Teekenaar;Totaal mannen en vrouwen;Italië;0
9086;Teekenaar;Totaal mannen en vrouwen;Zwitserland;1
9087;Teekenaar;Totaal mannen en vrouwen;Oostenrijk;9
9088;Teekenaar;Totaal mannen en vrouwen;Hongarije;5
9089;Teekenaar;Totaal mannen en vrouwen;Rusland;1
9090;Teekenaar;Totaal mannen en vrouwen;Polen;0
9091;Teekenaar;Totaal mannen en vrouwen;Tsjechoslowakije;7
9092;Teekenaar;Totaal mannen en vrouwen;Andere nationaliteit;8
9093;Teekenaar;Totaal mannen en vrouwen;Geen nationaliteit;14
9094;Teekenaar;Totaal mannen en vrouwen;Onbekende nationaliteit;1
9095;Teekenaar;Mannen;Totaal van alle nationaliteiten;7526
9096;Teekenaar;Mannen;Nederland;7298
9097;Teekenaar;Mannen;Totaal van alle vreemde nationaliteiten;228
9098;Teekenaar;Mannen;Duitschland;154
9099;Teekenaar;Mannen;België;20
9100;Teekenaar;Mannen;Groot Britannië en Noord Ierland;8
9101;Teekenaar;Mannen;Frankrijk;2
9102;Teekenaar;Mannen;Italië;0
9103;Teekenaar;Mannen;Zwitserland;1
9104;Teekenaar;Mannen;Oostenrijk;9
9105;Teekenaar;Mannen;Hongarije;5
9106;Teekenaar;Mannen;Rusland;1
9107;Teekenaar;Mannen;Polen;0
9108;Teekenaar;Mannen;Tsjechoslowakije;6
9109;Teekenaar;Mannen;Andere nationaliteit;8
9110;Teekenaar;Mannen;Geen nationaliteit;13
9111;Teekenaar;Mannen;Onbekende nationaliteit;1
9112;Teekenaar;Vrouwen;Totaal van alle nationaliteiten;162
9113;Teekenaar;Vrouwen;Nederland;154
9114;Teekenaar;Vrouwen;Totaal van alle vreemde nationaliteiten;8
9115;Teekenaar;Vrouwen;Duitschland;4
9116;Teekenaar;Vrouwen;België;1
9117;Teekenaar;Vrouwen;Groot Britannië en Noord Ierland;0
9118;Teekenaar;Vrouwen;Frankrijk;1
9119;Teekenaar;Vrouwen;Italië;0
9120;Teekenaar;Vrouwen;Zwitserland;0
9121;Teekenaar;Vrouwen;Oostenrijk;0
9122;Teekenaar;Vrouwen;Hongarije;0
9123;Teekenaar;Vrouwen;Rusland;0
9124;Teekenaar;Vrouwen;Polen;0
9125;Teekenaar;Vrouwen;Tsjechoslowakije;1
9126;Teekenaar;Vrouwen;Andere nationaliteit;0
9127;Teekenaar;Vrouwen;Geen nationaliteit;1
9128;Teekenaar;Vrouwen;Onbekende nationaliteit;0
9129;Telefonist;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;3719
9130;Telefonist;Totaal mannen en vrouwen;Nederland;3687
9131;Telefonist;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;32
9132;Telefonist;Totaal mannen en vrouwen;Duitschland;14
9133;Telefonist;Totaal mannen en vrouwen;België;4
9134;Telefonist;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;2
9135;Telefonist;Totaal mannen en vrouwen;Frankrijk;0
9136;Telefonist;Totaal mannen en vrouwen;Italië;0
9137;Telefonist;Totaal mannen en vrouwen;Zwitserland;0
9138;Telefonist;Totaal mannen en vrouwen;Oostenrijk;0
9139;Telefonist;Totaal mannen en vrouwen;Hongarije;0
9140;Telefonist;Totaal mannen en vrouwen;Rusland;0
9141;Telefonist;Totaal mannen en vrouwen;Polen;2
9142;Telefonist;Totaal mannen en vrouwen;Tsjechoslowakije;0
9143;Telefonist;Totaal mannen en vrouwen;Andere nationaliteit;0
9144;Telefonist;Totaal mannen en vrouwen;Geen nationaliteit;9
9145;Telefonist;Totaal mannen en vrouwen;Onbekende nationaliteit;1
9146;Telefonist;Mannen;Totaal van alle nationaliteiten;215
9147;Telefonist;Mannen;Nederland;208
9148;Telefonist;Mannen;Totaal van alle vreemde nationaliteiten;7
9149;Telefonist;Mannen;Duitschland;3
9150;Telefonist;Mannen;België;2
9151;Telefonist;Mannen;Groot Britannië en Noord Ierland;1
9152;Telefonist;Mannen;Frankrijk;0
9153;Telefonist;Mannen;Italië;0
9154;Telefonist;Mannen;Zwitserland;0
9155;Telefonist;Mannen;Oostenrijk;0
9156;Telefonist;Mannen;Hongarije;0
9157;Telefonist;Mannen;Rusland;0
9158;Telefonist;Mannen;Polen;0
9159;Telefonist;Mannen;Tsjechoslowakije;0
9160;Telefonist;Mannen;Andere nationaliteit;0
9161;Telefonist;Mannen;Geen nationaliteit;1
9162;Telefonist;Mannen;Onbekende nationaliteit;0
9163;Telefonist;Vrouwen;Totaal van alle nationaliteiten;3504
9164;Telefonist;Vrouwen;Nederland;3479
9165;Telefonist;Vrouwen;Totaal van alle vreemde nationaliteiten;25
9166;Telefonist;Vrouwen;Duitschland;11
9167;Telefonist;Vrouwen;België;2
9168;Telefonist;Vrouwen;Groot Britannië en Noord Ierland;1
9169;Telefonist;Vrouwen;Frankrijk;0
9170;Telefonist;Vrouwen;Italië;0
9171;Telefonist;Vrouwen;Zwitserland;0
9172;Telefonist;Vrouwen;Oostenrijk;0
9173;Telefonist;Vrouwen;Hongarije;0
9174;Telefonist;Vrouwen;Rusland;0
9175;Telefonist;Vrouwen;Polen;2
9176;Telefonist;Vrouwen;Tsjechoslowakije;0
9177;Telefonist;Vrouwen;Andere nationaliteit;0
9178;Telefonist;Vrouwen;Geen nationaliteit;8
9179;Telefonist;Vrouwen;Onbekende nationaliteit;1
9180;Timmerman;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;62394
9181;Timmerman;Totaal mannen en vrouwen;Nederland;61776
9182;Timmerman;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;618
9183;Timmerman;Totaal mannen en vrouwen;Duitschland;422
9184;Timmerman;Totaal mannen en vrouwen;België;89
9185;Timmerman;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;3
9186;Timmerman;Totaal mannen en vrouwen;Frankrijk;3
9187;Timmerman;Totaal mannen en vrouwen;Italië;6
9188;Timmerman;Totaal mannen en vrouwen;Zwitserland;2
9189;Timmerman;Totaal mannen en vrouwen;Oostenrijk;17
9190;Timmerman;Totaal mannen en vrouwen;Hongarije;11
9191;Timmerman;Totaal mannen en vrouwen;Rusland;2
9192;Timmerman;Totaal mannen en vrouwen;Polen;2
9193;Timmerman;Totaal mannen en vrouwen;Tsjechoslowakije;1
9194;Timmerman;Totaal mannen en vrouwen;Andere nationaliteit;18
9195;Timmerman;Totaal mannen en vrouwen;Geen nationaliteit;36
9196;Timmerman;Totaal mannen en vrouwen;Onbekende nationaliteit;6
9197;Timmerman;Mannen;Totaal van alle nationaliteiten;62394
9198;Timmerman;Mannen;Nederland;61776
9199;Timmerman;Mannen;Totaal van alle vreemde nationaliteiten;618
9200;Timmerman;Mannen;Duitschland;422
9201;Timmerman;Mannen;België;89
9202;Timmerman;Mannen;Groot Britannië en Noord Ierland;3
9203;Timmerman;Mannen;Frankrijk;3
9204;Timmerman;Mannen;Italië;6
9205;Timmerman;Mannen;Zwitserland;2
9206;Timmerman;Mannen;Oostenrijk;17
9207;Timmerman;Mannen;Hongarije;11
9208;Timmerman;Mannen;Rusland;2
9209;Timmerman;Mannen;Polen;2
9210;Timmerman;Mannen;Tsjechoslowakije;1
9211;Timmerman;Mannen;Andere nationaliteit;18
9212;Timmerman;Mannen;Geen nationaliteit;36
9213;Timmerman;Mannen;Onbekende nationaliteit;6
9214;Timmerman;Vrouwen;Totaal van alle nationaliteiten;0
9215;Timmerman;Vrouwen;Nederland;0
9216;Timmerman;Vrouwen;Totaal van alle vreemde nationaliteiten;0
9217;Timmerman;Vrouwen;Duitschland;0
9218;Timmerman;Vrouwen;België;0
9219;Timmerman;Vrouwen;Groot Britannië en Noord Ierland;0
9220;Timmerman;Vrouwen;Frankrijk;0
9221;Timmerman;Vrouwen;Italië;0
9222;Timmerman;Vrouwen;Zwitserland;0
9223;Timmerman;Vrouwen;Oostenrijk;0
9224;Timmerman;Vrouwen;Hongarije;0
9225;Timmerman;Vrouwen;Rusland;0
9226;Timmerman;Vrouwen;Polen;0
9227;Timmerman;Vrouwen;Tsjechoslowakije;0
9228;Timmerman;Vrouwen;Andere nationaliteit;0
9229;Timmerman;Vrouwen;Geen nationaliteit;0
9230;Timmerman;Vrouwen;Onbekende nationaliteit;0
9231;Tolk, translateur;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;90
9232;Tolk, translateur;Totaal mannen en vrouwen;Nederland;59
9233;Tolk, translateur;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;31
9234;Tolk, translateur;Totaal mannen en vrouwen;Duitschland;7
9235;Tolk, translateur;Totaal mannen en vrouwen;België;5
9236;Tolk, translateur;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;6
9237;Tolk, translateur;Totaal mannen en vrouwen;Frankrijk;0
9238;Tolk, translateur;Totaal mannen en vrouwen;Italië;1
9239;Tolk, translateur;Totaal mannen en vrouwen;Zwitserland;0
9240;Tolk, translateur;Totaal mannen en vrouwen;Oostenrijk;1
9241;Tolk, translateur;Totaal mannen en vrouwen;Hongarije;0
9242;Tolk, translateur;Totaal mannen en vrouwen;Rusland;1
9243;Tolk, translateur;Totaal mannen en vrouwen;Polen;2
9244;Tolk, translateur;Totaal mannen en vrouwen;Tsjechoslowakije;1
9245;Tolk, translateur;Totaal mannen en vrouwen;Andere nationaliteit;3
9246;Tolk, translateur;Totaal mannen en vrouwen;Geen nationaliteit;2
9247;Tolk, translateur;Totaal mannen en vrouwen;Onbekende nationaliteit;2
9248;Tolk, translateur;Mannen;Totaal van alle nationaliteiten;67
9249;Tolk, translateur;Mannen;Nederland;40
9250;Tolk, translateur;Mannen;Totaal van alle vreemde nationaliteiten;27
9251;Tolk, translateur;Mannen;Duitschland;5
9252;Tolk, translateur;Mannen;België;5
9253;Tolk, translateur;Mannen;Groot Britannië en Noord Ierland;4
9254;Tolk, translateur;Mannen;Frankrijk;0
9255;Tolk, translateur;Mannen;Italië;1
9256;Tolk, translateur;Mannen;Zwitserland;0
9257;Tolk, translateur;Mannen;Oostenrijk;1
9258;Tolk, translateur;Mannen;Hongarije;0
9259;Tolk, translateur;Mannen;Rusland;1
9260;Tolk, translateur;Mannen;Polen;2
9261;Tolk, translateur;Mannen;Tsjechoslowakije;1
9262;Tolk, translateur;Mannen;Andere nationaliteit;3
9263;Tolk, translateur;Mannen;Geen nationaliteit;2
9264;Tolk, translateur;Mannen;Onbekende nationaliteit;2
9265;Tolk, translateur;Vrouwen;Totaal van alle nationaliteiten;23
9266;Tolk, translateur;Vrouwen;Nederland;19
9267;Tolk, translateur;Vrouwen;Totaal van alle vreemde nationaliteiten;4
9268;Tolk, translateur;Vrouwen;Duitschland;2
9269;Tolk, translateur;Vrouwen;België;0
9270;Tolk, translateur;Vrouwen;Groot Britannië en Noord Ierland;2
9271;Tolk, translateur;Vrouwen;Frankrijk;0
9272;Tolk, translateur;Vrouwen;Italië;0
9273;Tolk, translateur;Vrouwen;Zwitserland;0
9274;Tolk, translateur;Vrouwen;Oostenrijk;0
9275;Tolk, translateur;Vrouwen;Hongarije;0
9276;Tolk, translateur;Vrouwen;Rusland;0
9277;Tolk, translateur;Vrouwen;Polen;0
9278;Tolk, translateur;Vrouwen;Tsjechoslowakije;0
9279;Tolk, translateur;Vrouwen;Andere nationaliteit;0
9280;Tolk, translateur;Vrouwen;Geen nationaliteit;0
9281;Tolk, translateur;Vrouwen;Onbekende nationaliteit;0
9282;Tooneelspeler;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;513
9283;Tooneelspeler;Totaal mannen en vrouwen;Nederland;483
9284;Tooneelspeler;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;30
9285;Tooneelspeler;Totaal mannen en vrouwen;Duitschland;16
9286;Tooneelspeler;Totaal mannen en vrouwen;België;7
9287;Tooneelspeler;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
9288;Tooneelspeler;Totaal mannen en vrouwen;Frankrijk;0
9289;Tooneelspeler;Totaal mannen en vrouwen;Italië;0
9290;Tooneelspeler;Totaal mannen en vrouwen;Zwitserland;0
9291;Tooneelspeler;Totaal mannen en vrouwen;Oostenrijk;2
9292;Tooneelspeler;Totaal mannen en vrouwen;Hongarije;1
9293;Tooneelspeler;Totaal mannen en vrouwen;Rusland;1
9294;Tooneelspeler;Totaal mannen en vrouwen;Polen;0
9295;Tooneelspeler;Totaal mannen en vrouwen;Tsjechoslowakije;0
9296;Tooneelspeler;Totaal mannen en vrouwen;Andere nationaliteit;2
9297;Tooneelspeler;Totaal mannen en vrouwen;Geen nationaliteit;0
9298;Tooneelspeler;Totaal mannen en vrouwen;Onbekende nationaliteit;1
9299;Tooneelspeler;Mannen;Totaal van alle nationaliteiten;306
9300;Tooneelspeler;Mannen;Nederland;291
9301;Tooneelspeler;Mannen;Totaal van alle vreemde nationaliteiten;15
9302;Tooneelspeler;Mannen;Duitschland;8
9303;Tooneelspeler;Mannen;België;4
9304;Tooneelspeler;Mannen;Groot Britannië en Noord Ierland;0
9305;Tooneelspeler;Mannen;Frankrijk;0
9306;Tooneelspeler;Mannen;Italië;0
9307;Tooneelspeler;Mannen;Zwitserland;0
9308;Tooneelspeler;Mannen;Oostenrijk;1
9309;Tooneelspeler;Mannen;Hongarije;0
9310;Tooneelspeler;Mannen;Rusland;0
9311;Tooneelspeler;Mannen;Polen;0
9312;Tooneelspeler;Mannen;Tsjechoslowakije;0
9313;Tooneelspeler;Mannen;Andere nationaliteit;1
9314;Tooneelspeler;Mannen;Geen nationaliteit;0
9315;Tooneelspeler;Mannen;Onbekende nationaliteit;1
9316;Tooneelspeler;Vrouwen;Totaal van alle nationaliteiten;207
9317;Tooneelspeler;Vrouwen;Nederland;192
9318;Tooneelspeler;Vrouwen;Totaal van alle vreemde nationaliteiten;15
9319;Tooneelspeler;Vrouwen;Duitschland;8
9320;Tooneelspeler;Vrouwen;België;3
9321;Tooneelspeler;Vrouwen;Groot Britannië en Noord Ierland;0
9322;Tooneelspeler;Vrouwen;Frankrijk;0
9323;Tooneelspeler;Vrouwen;Italië;0
9324;Tooneelspeler;Vrouwen;Zwitserland;0
9325;Tooneelspeler;Vrouwen;Oostenrijk;1
9326;Tooneelspeler;Vrouwen;Hongarije;1
9327;Tooneelspeler;Vrouwen;Rusland;1
9328;Tooneelspeler;Vrouwen;Polen;0
9329;Tooneelspeler;Vrouwen;Tsjechoslowakije;0
9330;Tooneelspeler;Vrouwen;Andere nationaliteit;1
9331;Tooneelspeler;Vrouwen;Geen nationaliteit;0
9332;Tooneelspeler;Vrouwen;Onbekende nationaliteit;0
9333;Toonkunstenaar;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;3918
9334;Toonkunstenaar;Totaal mannen en vrouwen;Nederland;3511
9335;Toonkunstenaar;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;407
9336;Toonkunstenaar;Totaal mannen en vrouwen;Duitschland;181
9337;Toonkunstenaar;Totaal mannen en vrouwen;België;45
9338;Toonkunstenaar;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;8
9339;Toonkunstenaar;Totaal mannen en vrouwen;Frankrijk;7
9340;Toonkunstenaar;Totaal mannen en vrouwen;Italië;18
9341;Toonkunstenaar;Totaal mannen en vrouwen;Zwitserland;2
9342;Toonkunstenaar;Totaal mannen en vrouwen;Oostenrijk;14
9343;Toonkunstenaar;Totaal mannen en vrouwen;Hongarije;44
9344;Toonkunstenaar;Totaal mannen en vrouwen;Rusland;11
9345;Toonkunstenaar;Totaal mannen en vrouwen;Polen;2
9346;Toonkunstenaar;Totaal mannen en vrouwen;Tsjechoslowakije;14
9347;Toonkunstenaar;Totaal mannen en vrouwen;Andere nationaliteit;22
9348;Toonkunstenaar;Totaal mannen en vrouwen;Geen nationaliteit;33
9349;Toonkunstenaar;Totaal mannen en vrouwen;Onbekende nationaliteit;6
9350;Toonkunstenaar;Mannen;Totaal van alle nationaliteiten;3607
9351;Toonkunstenaar;Mannen;Nederland;3246
9352;Toonkunstenaar;Mannen;Totaal van alle vreemde nationaliteiten;361
9353;Toonkunstenaar;Mannen;Duitschland;152
9354;Toonkunstenaar;Mannen;België;42
9355;Toonkunstenaar;Mannen;Groot Britannië en Noord Ierland;6
9356;Toonkunstenaar;Mannen;Frankrijk;7
9357;Toonkunstenaar;Mannen;Italië;18
9358;Toonkunstenaar;Mannen;Zwitserland;2
9359;Toonkunstenaar;Mannen;Oostenrijk;12
9360;Toonkunstenaar;Mannen;Hongarije;44
9361;Toonkunstenaar;Mannen;Rusland;11
9362;Toonkunstenaar;Mannen;Polen;2
9363;Toonkunstenaar;Mannen;Tsjechoslowakije;12
9364;Toonkunstenaar;Mannen;Andere nationaliteit;20
9365;Toonkunstenaar;Mannen;Geen nationaliteit;29
9366;Toonkunstenaar;Mannen;Onbekende nationaliteit;4
9367;Toonkunstenaar;Vrouwen;Totaal van alle nationaliteiten;311
9368;Toonkunstenaar;Vrouwen;Nederland;265
9369;Toonkunstenaar;Vrouwen;Totaal van alle vreemde nationaliteiten;46
9370;Toonkunstenaar;Vrouwen;Duitschland;29
9371;Toonkunstenaar;Vrouwen;België;3
9372;Toonkunstenaar;Vrouwen;Groot Britannië en Noord Ierland;2
9373;Toonkunstenaar;Vrouwen;Frankrijk;0
9374;Toonkunstenaar;Vrouwen;Italië;0
9375;Toonkunstenaar;Vrouwen;Zwitserland;0
9376;Toonkunstenaar;Vrouwen;Oostenrijk;2
9377;Toonkunstenaar;Vrouwen;Hongarije;0
9378;Toonkunstenaar;Vrouwen;Rusland;0
9379;Toonkunstenaar;Vrouwen;Polen;0
9380;Toonkunstenaar;Vrouwen;Tsjechoslowakije;2
9381;Toonkunstenaar;Vrouwen;Andere nationaliteit;2
9382;Toonkunstenaar;Vrouwen;Geen nationaliteit;4
9383;Toonkunstenaar;Vrouwen;Onbekende nationaliteit;2
9384;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Totaal van alle nationaliteiten;3804
9385;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Nederland;3765
9386;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;39
9387;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Duitschland;33
9388;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;België;4
9389;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
9390;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Frankrijk;0
9391;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Italië;1
9392;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Zwitserland;1
9393;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Oostenrijk;0
9394;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Hongarije;0
9395;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Rusland;0
9396;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Polen;0
9397;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Tsjechoslowakije;0
9398;Treinpersoneel (excl. machinist, stoker);Totaal mannen en vrouwen;Andere nationaliteit;0
