ID;Geslacht;Leeftijd;LandVanVertrekBestemming;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
9228;Totaal mannen en vrouwen;Totaal;Thailand;Nederland;2022;189.0;391.0;-202.0
9229;Totaal mannen en vrouwen;Totaal;Thailand;Nederland;2023;244.0;401.0;-157.0
9230;Totaal mannen en vrouwen;Totaal;Thailand;Overig land;2014;253.0;88.0;165.0
9231;Totaal mannen en vrouwen;Totaal;Thailand;Overig land;2015;195.0;106.0;89.0
9232;Totaal mannen en vrouwen;Totaal;Thailand;Overig land;2016;128.0;109.0;19.0
9233;Totaal mannen en vrouwen;Totaal;Thailand;Overig land;2017;149.0;100.0;49.0
9234;Totaal mannen en vrouwen;Totaal;Thailand;Overig land;2018;140.0;110.0;30.0
9235;Totaal mannen en vrouwen;Totaal;Thailand;Overig land;2019;184.0;117.0;67.0
9236;Totaal mannen en vrouwen;Totaal;Thailand;Overig land;2020;203.0;86.0;117.0
9237;Totaal mannen en vrouwen;Totaal;Thailand;Overig land;2021;166.0;63.0;103.0
9238;Totaal mannen en vrouwen;Totaal;Thailand;Overig land;2022;182.0;115.0;67.0
9239;Totaal mannen en vrouwen;Totaal;Thailand;Overig land;2023;160.0;151.0;9.0
9240;Totaal mannen en vrouwen;Totaal;Timor Leste;Totaal;2014;4.0;1.0;3.0
9241;Totaal mannen en vrouwen;Totaal;Timor Leste;Totaal;2015;2.0;1.0;1.0
9242;Totaal mannen en vrouwen;Totaal;Timor Leste;Totaal;2016;2.0;3.0;-1.0
9243;Totaal mannen en vrouwen;Totaal;Timor Leste;Totaal;2017;0.0;4.0;-4.0
9244;Totaal mannen en vrouwen;Totaal;Timor Leste;Totaal;2018;1.0;1.0;0.0
9245;Totaal mannen en vrouwen;Totaal;Timor Leste;Totaal;2019;3.0;1.0;2.0
9246;Totaal mannen en vrouwen;Totaal;Timor Leste;Totaal;2020;10.0;1.0;9.0
9247;Totaal mannen en vrouwen;Totaal;Timor Leste;Totaal;2021;4.0;0.0;4.0
9248;Totaal mannen en vrouwen;Totaal;Timor Leste;Totaal;2022;5.0;2.0;3.0
9249;Totaal mannen en vrouwen;Totaal;Timor Leste;Totaal;2023;1.0;2.0;-1.0
9250;Totaal mannen en vrouwen;Totaal;Timor Leste;Land vertrek / bestemming;2014;0.0;0.0;0.0
9251;Totaal mannen en vrouwen;Totaal;Timor Leste;Land vertrek / bestemming;2015;0.0;0.0;0.0
9252;Totaal mannen en vrouwen;Totaal;Timor Leste;Land vertrek / bestemming;2016;0.0;0.0;0.0
9253;Totaal mannen en vrouwen;Totaal;Timor Leste;Land vertrek / bestemming;2017;0.0;0.0;0.0
9254;Totaal mannen en vrouwen;Totaal;Timor Leste;Land vertrek / bestemming;2018;0.0;0.0;0.0
9255;Totaal mannen en vrouwen;Totaal;Timor Leste;Land vertrek / bestemming;2019;0.0;0.0;0.0
9256;Totaal mannen en vrouwen;Totaal;Timor Leste;Land vertrek / bestemming;2020;3.0;0.0;3.0
9257;Totaal mannen en vrouwen;Totaal;Timor Leste;Land vertrek / bestemming;2021;1.0;0.0;1.0
9258;Totaal mannen en vrouwen;Totaal;Timor Leste;Land vertrek / bestemming;2022;2.0;0.0;2.0
9259;Totaal mannen en vrouwen;Totaal;Timor Leste;Land vertrek / bestemming;2023;0.0;0.0;0.0
9260;Totaal mannen en vrouwen;Totaal;Timor Leste;Nederland;2014;3.0;1.0;2.0
9261;Totaal mannen en vrouwen;Totaal;Timor Leste;Nederland;2015;0.0;0.0;0.0
9262;Totaal mannen en vrouwen;Totaal;Timor Leste;Nederland;2016;1.0;2.0;-1.0
9263;Totaal mannen en vrouwen;Totaal;Timor Leste;Nederland;2017;0.0;1.0;-1.0
9264;Totaal mannen en vrouwen;Totaal;Timor Leste;Nederland;2018;0.0;1.0;-1.0
9265;Totaal mannen en vrouwen;Totaal;Timor Leste;Nederland;2019;0.0;0.0;0.0
9266;Totaal mannen en vrouwen;Totaal;Timor Leste;Nederland;2020;2.0;0.0;2.0
9267;Totaal mannen en vrouwen;Totaal;Timor Leste;Nederland;2021;0.0;0.0;0.0
9268;Totaal mannen en vrouwen;Totaal;Timor Leste;Nederland;2022;0.0;2.0;-2.0
9269;Totaal mannen en vrouwen;Totaal;Timor Leste;Nederland;2023;0.0;2.0;-2.0
9270;Totaal mannen en vrouwen;Totaal;Timor Leste;Overig land;2014;1.0;0.0;1.0
9271;Totaal mannen en vrouwen;Totaal;Timor Leste;Overig land;2015;2.0;1.0;1.0
9272;Totaal mannen en vrouwen;Totaal;Timor Leste;Overig land;2016;1.0;1.0;0.0
9273;Totaal mannen en vrouwen;Totaal;Timor Leste;Overig land;2017;0.0;3.0;-3.0
9274;Totaal mannen en vrouwen;Totaal;Timor Leste;Overig land;2018;1.0;0.0;1.0
9275;Totaal mannen en vrouwen;Totaal;Timor Leste;Overig land;2019;3.0;1.0;2.0
9276;Totaal mannen en vrouwen;Totaal;Timor Leste;Overig land;2020;5.0;1.0;4.0
9277;Totaal mannen en vrouwen;Totaal;Timor Leste;Overig land;2021;3.0;0.0;3.0
9278;Totaal mannen en vrouwen;Totaal;Timor Leste;Overig land;2022;3.0;0.0;3.0
9279;Totaal mannen en vrouwen;Totaal;Timor Leste;Overig land;2023;1.0;0.0;1.0
9280;Totaal mannen en vrouwen;Totaal;Togo;Totaal;2014;18.0;5.0;13.0
9281;Totaal mannen en vrouwen;Totaal;Togo;Totaal;2015;14.0;3.0;11.0
9282;Totaal mannen en vrouwen;Totaal;Togo;Totaal;2016;22.0;7.0;15.0
9283;Totaal mannen en vrouwen;Totaal;Togo;Totaal;2017;31.0;7.0;24.0
9284;Totaal mannen en vrouwen;Totaal;Togo;Totaal;2018;26.0;9.0;17.0
9285;Totaal mannen en vrouwen;Totaal;Togo;Totaal;2019;9.0;1.0;8.0
9286;Totaal mannen en vrouwen;Totaal;Togo;Totaal;2020;19.0;6.0;13.0
9287;Totaal mannen en vrouwen;Totaal;Togo;Totaal;2021;11.0;5.0;6.0
9288;Totaal mannen en vrouwen;Totaal;Togo;Totaal;2022;23.0;1.0;22.0
9289;Totaal mannen en vrouwen;Totaal;Togo;Totaal;2023;22.0;2.0;20.0
9290;Totaal mannen en vrouwen;Totaal;Togo;Land vertrek / bestemming;2014;18.0;2.0;16.0
9291;Totaal mannen en vrouwen;Totaal;Togo;Land vertrek / bestemming;2015;11.0;2.0;9.0
9292;Totaal mannen en vrouwen;Totaal;Togo;Land vertrek / bestemming;2016;19.0;4.0;15.0
9293;Totaal mannen en vrouwen;Totaal;Togo;Land vertrek / bestemming;2017;20.0;2.0;18.0
9294;Totaal mannen en vrouwen;Totaal;Togo;Land vertrek / bestemming;2018;21.0;4.0;17.0
9295;Totaal mannen en vrouwen;Totaal;Togo;Land vertrek / bestemming;2019;7.0;0.0;7.0
9296;Totaal mannen en vrouwen;Totaal;Togo;Land vertrek / bestemming;2020;12.0;3.0;9.0
9297;Totaal mannen en vrouwen;Totaal;Togo;Land vertrek / bestemming;2021;7.0;5.0;2.0
9298;Totaal mannen en vrouwen;Totaal;Togo;Land vertrek / bestemming;2022;21.0;0.0;21.0
9299;Totaal mannen en vrouwen;Totaal;Togo;Land vertrek / bestemming;2023;18.0;2.0;16.0
9300;Totaal mannen en vrouwen;Totaal;Togo;Nederland;2014;0.0;2.0;-2.0
9301;Totaal mannen en vrouwen;Totaal;Togo;Nederland;2015;3.0;0.0;3.0
9302;Totaal mannen en vrouwen;Totaal;Togo;Nederland;2016;1.0;3.0;-2.0
9303;Totaal mannen en vrouwen;Totaal;Togo;Nederland;2017;7.0;4.0;3.0
9304;Totaal mannen en vrouwen;Totaal;Togo;Nederland;2018;2.0;5.0;-3.0
9305;Totaal mannen en vrouwen;Totaal;Togo;Nederland;2019;2.0;1.0;1.0
9306;Totaal mannen en vrouwen;Totaal;Togo;Nederland;2020;6.0;0.0;6.0
9307;Totaal mannen en vrouwen;Totaal;Togo;Nederland;2021;3.0;0.0;3.0
9308;Totaal mannen en vrouwen;Totaal;Togo;Nederland;2022;1.0;1.0;0.0
9309;Totaal mannen en vrouwen;Totaal;Togo;Nederland;2023;1.0;0.0;1.0
9310;Totaal mannen en vrouwen;Totaal;Togo;Overig land;2014;0.0;1.0;-1.0
9311;Totaal mannen en vrouwen;Totaal;Togo;Overig land;2015;0.0;1.0;-1.0
9312;Totaal mannen en vrouwen;Totaal;Togo;Overig land;2016;2.0;0.0;2.0
9313;Totaal mannen en vrouwen;Totaal;Togo;Overig land;2017;4.0;1.0;3.0
9314;Totaal mannen en vrouwen;Totaal;Togo;Overig land;2018;3.0;0.0;3.0
9315;Totaal mannen en vrouwen;Totaal;Togo;Overig land;2019;0.0;0.0;0.0
9316;Totaal mannen en vrouwen;Totaal;Togo;Overig land;2020;1.0;3.0;-2.0
9317;Totaal mannen en vrouwen;Totaal;Togo;Overig land;2021;1.0;0.0;1.0
9318;Totaal mannen en vrouwen;Totaal;Togo;Overig land;2022;1.0;0.0;1.0
9319;Totaal mannen en vrouwen;Totaal;Togo;Overig land;2023;3.0;0.0;3.0
9320;Totaal mannen en vrouwen;Totaal;Tokelau;Totaal;2014;0.0;0.0;0.0
9321;Totaal mannen en vrouwen;Totaal;Tokelau;Totaal;2015;0.0;0.0;0.0
9322;Totaal mannen en vrouwen;Totaal;Tokelau;Totaal;2016;0.0;0.0;0.0
9323;Totaal mannen en vrouwen;Totaal;Tokelau;Totaal;2017;0.0;0.0;0.0
9324;Totaal mannen en vrouwen;Totaal;Tokelau;Totaal;2018;0.0;0.0;0.0
9325;Totaal mannen en vrouwen;Totaal;Tokelau;Totaal;2019;0.0;0.0;0.0
9326;Totaal mannen en vrouwen;Totaal;Tokelau;Totaal;2020;0.0;0.0;0.0
9327;Totaal mannen en vrouwen;Totaal;Tokelau;Totaal;2021;0.0;0.0;0.0
9328;Totaal mannen en vrouwen;Totaal;Tokelau;Totaal;2022;0.0;0.0;0.0
9329;Totaal mannen en vrouwen;Totaal;Tokelau;Totaal;2023;0.0;0.0;0.0
9330;Totaal mannen en vrouwen;Totaal;Tokelau;Land vertrek / bestemming;2014;0.0;0.0;0.0
9331;Totaal mannen en vrouwen;Totaal;Tokelau;Land vertrek / bestemming;2015;0.0;0.0;0.0
9332;Totaal mannen en vrouwen;Totaal;Tokelau;Land vertrek / bestemming;2016;0.0;0.0;0.0
9333;Totaal mannen en vrouwen;Totaal;Tokelau;Land vertrek / bestemming;2017;0.0;0.0;0.0
9334;Totaal mannen en vrouwen;Totaal;Tokelau;Land vertrek / bestemming;2018;0.0;0.0;0.0
9335;Totaal mannen en vrouwen;Totaal;Tokelau;Land vertrek / bestemming;2019;0.0;0.0;0.0
9336;Totaal mannen en vrouwen;Totaal;Tokelau;Land vertrek / bestemming;2020;0.0;0.0;0.0
9337;Totaal mannen en vrouwen;Totaal;Tokelau;Land vertrek / bestemming;2021;0.0;0.0;0.0
9338;Totaal mannen en vrouwen;Totaal;Tokelau;Land vertrek / bestemming;2022;0.0;0.0;0.0
9339;Totaal mannen en vrouwen;Totaal;Tokelau;Land vertrek / bestemming;2023;0.0;0.0;0.0
9340;Totaal mannen en vrouwen;Totaal;Tokelau;Nederland;2014;0.0;0.0;0.0
9341;Totaal mannen en vrouwen;Totaal;Tokelau;Nederland;2015;0.0;0.0;0.0
9342;Totaal mannen en vrouwen;Totaal;Tokelau;Nederland;2016;0.0;0.0;0.0
9343;Totaal mannen en vrouwen;Totaal;Tokelau;Nederland;2017;0.0;0.0;0.0
9344;Totaal mannen en vrouwen;Totaal;Tokelau;Nederland;2018;0.0;0.0;0.0
9345;Totaal mannen en vrouwen;Totaal;Tokelau;Nederland;2019;0.0;0.0;0.0
9346;Totaal mannen en vrouwen;Totaal;Tokelau;Nederland;2020;0.0;0.0;0.0
9347;Totaal mannen en vrouwen;Totaal;Tokelau;Nederland;2021;0.0;0.0;0.0
9348;Totaal mannen en vrouwen;Totaal;Tokelau;Nederland;2022;0.0;0.0;0.0
9349;Totaal mannen en vrouwen;Totaal;Tokelau;Nederland;2023;0.0;0.0;0.0
9350;Totaal mannen en vrouwen;Totaal;Tokelau;Overig land;2014;0.0;0.0;0.0
9351;Totaal mannen en vrouwen;Totaal;Tokelau;Overig land;2015;0.0;0.0;0.0
9352;Totaal mannen en vrouwen;Totaal;Tokelau;Overig land;2016;0.0;0.0;0.0
9353;Totaal mannen en vrouwen;Totaal;Tokelau;Overig land;2017;0.0;0.0;0.0
9354;Totaal mannen en vrouwen;Totaal;Tokelau;Overig land;2018;0.0;0.0;0.0
9355;Totaal mannen en vrouwen;Totaal;Tokelau;Overig land;2019;0.0;0.0;0.0
9356;Totaal mannen en vrouwen;Totaal;Tokelau;Overig land;2020;0.0;0.0;0.0
9357;Totaal mannen en vrouwen;Totaal;Tokelau;Overig land;2021;0.0;0.0;0.0
9358;Totaal mannen en vrouwen;Totaal;Tokelau;Overig land;2022;0.0;0.0;0.0
9359;Totaal mannen en vrouwen;Totaal;Tokelau;Overig land;2023;0.0;0.0;0.0
9360;Totaal mannen en vrouwen;Totaal;Tonga;Totaal;2014;0.0;0.0;0.0
9361;Totaal mannen en vrouwen;Totaal;Tonga;Totaal;2015;1.0;1.0;0.0
9362;Totaal mannen en vrouwen;Totaal;Tonga;Totaal;2016;1.0;0.0;1.0
9363;Totaal mannen en vrouwen;Totaal;Tonga;Totaal;2017;0.0;0.0;0.0
9364;Totaal mannen en vrouwen;Totaal;Tonga;Totaal;2018;0.0;1.0;-1.0
9365;Totaal mannen en vrouwen;Totaal;Tonga;Totaal;2019;0.0;0.0;0.0
9366;Totaal mannen en vrouwen;Totaal;Tonga;Totaal;2020;0.0;0.0;0.0
9367;Totaal mannen en vrouwen;Totaal;Tonga;Totaal;2021;0.0;4.0;-4.0
9368;Totaal mannen en vrouwen;Totaal;Tonga;Totaal;2022;0.0;0.0;0.0
9369;Totaal mannen en vrouwen;Totaal;Tonga;Totaal;2023;0.0;0.0;0.0
9370;Totaal mannen en vrouwen;Totaal;Tonga;Land vertrek / bestemming;2014;0.0;0.0;0.0
9371;Totaal mannen en vrouwen;Totaal;Tonga;Land vertrek / bestemming;2015;0.0;0.0;0.0
9372;Totaal mannen en vrouwen;Totaal;Tonga;Land vertrek / bestemming;2016;0.0;0.0;0.0
9373;Totaal mannen en vrouwen;Totaal;Tonga;Land vertrek / bestemming;2017;0.0;0.0;0.0
9374;Totaal mannen en vrouwen;Totaal;Tonga;Land vertrek / bestemming;2018;0.0;0.0;0.0
9375;Totaal mannen en vrouwen;Totaal;Tonga;Land vertrek / bestemming;2019;0.0;0.0;0.0
9376;Totaal mannen en vrouwen;Totaal;Tonga;Land vertrek / bestemming;2020;0.0;0.0;0.0
9377;Totaal mannen en vrouwen;Totaal;Tonga;Land vertrek / bestemming;2021;0.0;0.0;0.0
9378;Totaal mannen en vrouwen;Totaal;Tonga;Land vertrek / bestemming;2022;0.0;0.0;0.0
9379;Totaal mannen en vrouwen;Totaal;Tonga;Land vertrek / bestemming;2023;0.0;0.0;0.0
9380;Totaal mannen en vrouwen;Totaal;Tonga;Nederland;2014;0.0;0.0;0.0
9381;Totaal mannen en vrouwen;Totaal;Tonga;Nederland;2015;0.0;0.0;0.0
9382;Totaal mannen en vrouwen;Totaal;Tonga;Nederland;2016;1.0;0.0;1.0
9383;Totaal mannen en vrouwen;Totaal;Tonga;Nederland;2017;0.0;0.0;0.0
9384;Totaal mannen en vrouwen;Totaal;Tonga;Nederland;2018;0.0;1.0;-1.0
9385;Totaal mannen en vrouwen;Totaal;Tonga;Nederland;2019;0.0;0.0;0.0
9386;Totaal mannen en vrouwen;Totaal;Tonga;Nederland;2020;0.0;0.0;0.0
9387;Totaal mannen en vrouwen;Totaal;Tonga;Nederland;2021;0.0;2.0;-2.0
9388;Totaal mannen en vrouwen;Totaal;Tonga;Nederland;2022;0.0;0.0;0.0
9389;Totaal mannen en vrouwen;Totaal;Tonga;Nederland;2023;0.0;0.0;0.0
9390;Totaal mannen en vrouwen;Totaal;Tonga;Overig land;2014;0.0;0.0;0.0
9391;Totaal mannen en vrouwen;Totaal;Tonga;Overig land;2015;1.0;1.0;0.0
9392;Totaal mannen en vrouwen;Totaal;Tonga;Overig land;2016;0.0;0.0;0.0
9393;Totaal mannen en vrouwen;Totaal;Tonga;Overig land;2017;0.0;0.0;0.0
9394;Totaal mannen en vrouwen;Totaal;Tonga;Overig land;2018;0.0;0.0;0.0
9395;Totaal mannen en vrouwen;Totaal;Tonga;Overig land;2019;0.0;0.0;0.0
9396;Totaal mannen en vrouwen;Totaal;Tonga;Overig land;2020;0.0;0.0;0.0
9397;Totaal mannen en vrouwen;Totaal;Tonga;Overig land;2021;0.0;2.0;-2.0
9398;Totaal mannen en vrouwen;Totaal;Tonga;Overig land;2022;0.0;0.0;0.0
9399;Totaal mannen en vrouwen;Totaal;Tonga;Overig land;2023;0.0;0.0;0.0
9400;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Totaal;2014;48.0;15.0;33.0
9401;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Totaal;2015;28.0;12.0;16.0
9402;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Totaal;2016;39.0;7.0;32.0
9403;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Totaal;2017;57.0;20.0;37.0
9404;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Totaal;2018;67.0;12.0;55.0
9405;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Totaal;2019;76.0;15.0;61.0
9406;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Totaal;2020;37.0;8.0;29.0
9407;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Totaal;2021;33.0;19.0;14.0
9408;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Totaal;2022;41.0;13.0;28.0
9409;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Totaal;2023;58.0;10.0;48.0
9410;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Land vertrek / bestemming;2014;24.0;2.0;22.0
9411;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Land vertrek / bestemming;2015;16.0;5.0;11.0
9412;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Land vertrek / bestemming;2016;30.0;4.0;26.0
9413;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Land vertrek / bestemming;2017;42.0;7.0;35.0
9414;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Land vertrek / bestemming;2018;52.0;6.0;46.0
9415;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Land vertrek / bestemming;2019;53.0;6.0;47.0
9416;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Land vertrek / bestemming;2020;20.0;7.0;13.0
9417;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Land vertrek / bestemming;2021;24.0;14.0;10.0
9418;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Land vertrek / bestemming;2022;32.0;5.0;27.0
9419;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Land vertrek / bestemming;2023;42.0;6.0;36.0
9420;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Nederland;2014;13.0;10.0;3.0
9421;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Nederland;2015;7.0;3.0;4.0
9422;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Nederland;2016;2.0;2.0;0.0
9423;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Nederland;2017;6.0;10.0;-4.0
9424;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Nederland;2018;11.0;5.0;6.0
9425;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Nederland;2019;9.0;3.0;6.0
9426;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Nederland;2020;10.0;0.0;10.0
9427;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Nederland;2021;6.0;0.0;6.0
9428;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Nederland;2022;5.0;3.0;2.0
9429;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Nederland;2023;3.0;2.0;1.0
9430;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Overig land;2014;11.0;3.0;8.0
9431;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Overig land;2015;5.0;4.0;1.0
9432;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Overig land;2016;7.0;1.0;6.0
9433;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Overig land;2017;9.0;3.0;6.0
9434;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Overig land;2018;4.0;1.0;3.0
9435;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Overig land;2019;14.0;6.0;8.0
9436;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Overig land;2020;7.0;1.0;6.0
9437;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Overig land;2021;3.0;5.0;-2.0
9438;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Overig land;2022;4.0;5.0;-1.0
9439;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Overig land;2023;13.0;2.0;11.0
9440;Totaal mannen en vrouwen;Totaal;Tsjaad;Totaal;2014;5.0;3.0;2.0
9441;Totaal mannen en vrouwen;Totaal;Tsjaad;Totaal;2015;6.0;3.0;3.0
9442;Totaal mannen en vrouwen;Totaal;Tsjaad;Totaal;2016;10.0;7.0;3.0
9443;Totaal mannen en vrouwen;Totaal;Tsjaad;Totaal;2017;4.0;4.0;0.0
9444;Totaal mannen en vrouwen;Totaal;Tsjaad;Totaal;2018;11.0;2.0;9.0
9445;Totaal mannen en vrouwen;Totaal;Tsjaad;Totaal;2019;5.0;3.0;2.0
9446;Totaal mannen en vrouwen;Totaal;Tsjaad;Totaal;2020;1.0;1.0;0.0
9447;Totaal mannen en vrouwen;Totaal;Tsjaad;Totaal;2021;5.0;2.0;3.0
9448;Totaal mannen en vrouwen;Totaal;Tsjaad;Totaal;2022;6.0;1.0;5.0
9449;Totaal mannen en vrouwen;Totaal;Tsjaad;Totaal;2023;8.0;1.0;7.0
9450;Totaal mannen en vrouwen;Totaal;Tsjaad;Land vertrek / bestemming;2014;1.0;0.0;1.0
9451;Totaal mannen en vrouwen;Totaal;Tsjaad;Land vertrek / bestemming;2015;1.0;2.0;-1.0
9452;Totaal mannen en vrouwen;Totaal;Tsjaad;Land vertrek / bestemming;2016;4.0;2.0;2.0
9453;Totaal mannen en vrouwen;Totaal;Tsjaad;Land vertrek / bestemming;2017;0.0;0.0;0.0
9454;Totaal mannen en vrouwen;Totaal;Tsjaad;Land vertrek / bestemming;2018;6.0;0.0;6.0
9455;Totaal mannen en vrouwen;Totaal;Tsjaad;Land vertrek / bestemming;2019;5.0;0.0;5.0
9456;Totaal mannen en vrouwen;Totaal;Tsjaad;Land vertrek / bestemming;2020;1.0;1.0;0.0
9457;Totaal mannen en vrouwen;Totaal;Tsjaad;Land vertrek / bestemming;2021;4.0;1.0;3.0
9458;Totaal mannen en vrouwen;Totaal;Tsjaad;Land vertrek / bestemming;2022;3.0;1.0;2.0
9459;Totaal mannen en vrouwen;Totaal;Tsjaad;Land vertrek / bestemming;2023;7.0;0.0;7.0
9460;Totaal mannen en vrouwen;Totaal;Tsjaad;Nederland;2014;2.0;1.0;1.0
9461;Totaal mannen en vrouwen;Totaal;Tsjaad;Nederland;2015;2.0;0.0;2.0
9462;Totaal mannen en vrouwen;Totaal;Tsjaad;Nederland;2016;3.0;3.0;0.0
9463;Totaal mannen en vrouwen;Totaal;Tsjaad;Nederland;2017;0.0;3.0;-3.0
9464;Totaal mannen en vrouwen;Totaal;Tsjaad;Nederland;2018;1.0;0.0;1.0
9465;Totaal mannen en vrouwen;Totaal;Tsjaad;Nederland;2019;0.0;0.0;0.0
9466;Totaal mannen en vrouwen;Totaal;Tsjaad;Nederland;2020;0.0;0.0;0.0
9467;Totaal mannen en vrouwen;Totaal;Tsjaad;Nederland;2021;0.0;0.0;0.0
9468;Totaal mannen en vrouwen;Totaal;Tsjaad;Nederland;2022;1.0;0.0;1.0
9469;Totaal mannen en vrouwen;Totaal;Tsjaad;Nederland;2023;1.0;0.0;1.0
9470;Totaal mannen en vrouwen;Totaal;Tsjaad;Overig land;2014;2.0;2.0;0.0
9471;Totaal mannen en vrouwen;Totaal;Tsjaad;Overig land;2015;3.0;1.0;2.0
9472;Totaal mannen en vrouwen;Totaal;Tsjaad;Overig land;2016;3.0;2.0;1.0
9473;Totaal mannen en vrouwen;Totaal;Tsjaad;Overig land;2017;4.0;1.0;3.0
9474;Totaal mannen en vrouwen;Totaal;Tsjaad;Overig land;2018;4.0;2.0;2.0
9475;Totaal mannen en vrouwen;Totaal;Tsjaad;Overig land;2019;0.0;3.0;-3.0
9476;Totaal mannen en vrouwen;Totaal;Tsjaad;Overig land;2020;0.0;0.0;0.0
9477;Totaal mannen en vrouwen;Totaal;Tsjaad;Overig land;2021;1.0;1.0;0.0
9478;Totaal mannen en vrouwen;Totaal;Tsjaad;Overig land;2022;2.0;0.0;2.0
9479;Totaal mannen en vrouwen;Totaal;Tsjaad;Overig land;2023;0.0;1.0;-1.0
9480;Totaal mannen en vrouwen;Totaal;Tsjechië;Totaal;2014;1000.0;645.0;355.0
9481;Totaal mannen en vrouwen;Totaal;Tsjechië;Totaal;2015;941.0;690.0;251.0
9482;Totaal mannen en vrouwen;Totaal;Tsjechië;Totaal;2016;945.0;717.0;228.0
9483;Totaal mannen en vrouwen;Totaal;Tsjechië;Totaal;2017;1056.0;719.0;337.0
9484;Totaal mannen en vrouwen;Totaal;Tsjechië;Totaal;2018;1112.0;724.0;388.0
9485;Totaal mannen en vrouwen;Totaal;Tsjechië;Totaal;2019;1337.0;798.0;539.0
9486;Totaal mannen en vrouwen;Totaal;Tsjechië;Totaal;2020;1058.0;767.0;291.0
9487;Totaal mannen en vrouwen;Totaal;Tsjechië;Totaal;2021;1208.0;642.0;566.0
9488;Totaal mannen en vrouwen;Totaal;Tsjechië;Totaal;2022;1480.0;734.0;746.0
9489;Totaal mannen en vrouwen;Totaal;Tsjechië;Totaal;2023;1675.0;872.0;803.0
9490;Totaal mannen en vrouwen;Totaal;Tsjechië;Land vertrek / bestemming;2014;201.0;89.0;112.0
9491;Totaal mannen en vrouwen;Totaal;Tsjechië;Land vertrek / bestemming;2015;219.0;86.0;133.0
9492;Totaal mannen en vrouwen;Totaal;Tsjechië;Land vertrek / bestemming;2016;281.0;135.0;146.0
9493;Totaal mannen en vrouwen;Totaal;Tsjechië;Land vertrek / bestemming;2017;342.0;148.0;194.0
9494;Totaal mannen en vrouwen;Totaal;Tsjechië;Land vertrek / bestemming;2018;407.0;201.0;206.0
9495;Totaal mannen en vrouwen;Totaal;Tsjechië;Land vertrek / bestemming;2019;519.0;275.0;244.0
9496;Totaal mannen en vrouwen;Totaal;Tsjechië;Land vertrek / bestemming;2020;689.0;496.0;193.0
9497;Totaal mannen en vrouwen;Totaal;Tsjechië;Land vertrek / bestemming;2021;818.0;378.0;440.0
9498;Totaal mannen en vrouwen;Totaal;Tsjechië;Land vertrek / bestemming;2022;894.0;442.0;452.0
9499;Totaal mannen en vrouwen;Totaal;Tsjechië;Land vertrek / bestemming;2023;969.0;550.0;419.0
9500;Totaal mannen en vrouwen;Totaal;Tsjechië;Nederland;2014;104.0;160.0;-56.0
9501;Totaal mannen en vrouwen;Totaal;Tsjechië;Nederland;2015;111.0;180.0;-69.0
9502;Totaal mannen en vrouwen;Totaal;Tsjechië;Nederland;2016;109.0;177.0;-68.0
