ID;Geslacht;Leeftijd;Herkomstgroepering;InkomstenbronVoorInstrOfNaUitstr;Perioden;AOUitkering_1;WWUitkering_2;Bijstandsuitkering_3;AOUitkering_4;WWUitkering_5;Bijstandsuitkering_6
8848;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;28 september 2001 tot 27 september 2002;0.2;0.4;0.7;0.1;0.1;0.5
8849;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;27 september 2002 tot 26 september 2003;0.1;0.8;0.9;0.1;0.2;0.4
8850;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;26 september 2003 tot 24 september 2004;0.1;0.7;0.8;0.0;0.3;0.6
8851;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;24 september 2004 tot 30 september 2005;0.1;0.6;0.6;0.1;0.4;0.7
8852;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;30 september 2005 tot 29 september 2006;0.1;0.4;0.4;0.0;0.3;0.8
8853;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;29 september 2006 tot 28 september 2007;0.1;0.4;0.3;0.0;0.2;0.6
8854;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;28 september 2007 tot 26 september 2008;0.1;0.4;0.4;0.1;0.2;0.4
8855;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;26 september 2008 tot 25 september 2009;0.2;1.1;0.7;0.1;0.2;0.2
8856;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;25 september 2009 tot 24 september 2010;0.1;0.9;1.0;0.0;0.6;0.4
8857;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;24 september 2010 tot 30 september 2011;0.1;1.0;0.9;0.1;0.5;0.6
8858;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;30 september 2011 tot 28 september 2012;0.1;1.3;0.7;0.1;0.5;0.6
8859;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;28 september 2012 tot 27 september 2013;0.2;2.1;0.9;0.0;0.7;0.4
8860;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;27 september 2013 tot 26 september 2014;0.1;1.7;0.8;0.0;1.1;0.5
8861;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als werknemer;26 september 2014 tot 25 september 2015;0.1;1.7;0.7;0.1;1.0;0.7
8862;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
8863;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
8864;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
8865;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
8866;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
8867;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
8868;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
8869;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
8870;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
8871;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
8872;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
8873;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.0;0.1;0.0
8874;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;27 september 2013 tot 26 september 2014;0.0;0.0;0.1;0.0;0.1;0.0
8875;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit arbeid als zelfstandige;26 september 2014 tot 25 september 2015;0.0;0.0;0.1;0.0;0.1;0.0
8876;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;28 september 2001 tot 27 september 2002;0.1;0.1;0.2;0.0;0.1;0.1
8877;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;27 september 2002 tot 26 september 2003;0.1;0.1;0.2;0.0;0.1;0.1
8878;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;26 september 2003 tot 24 september 2004;0.1;0.1;0.2;0.0;0.1;0.1
8879;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;24 september 2004 tot 30 september 2005;0.1;0.1;0.2;0.1;0.2;0.1
8880;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;30 september 2005 tot 29 september 2006;0.1;0.1;0.1;0.0;0.1;0.1
8881;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;29 september 2006 tot 28 september 2007;0.2;0.1;0.1;0.0;0.1;0.2
8882;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;28 september 2007 tot 26 september 2008;0.1;0.0;0.1;0.0;0.0;0.1
8883;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;26 september 2008 tot 25 september 2009;0.1;0.1;0.1;0.0;0.1;0.1
8884;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;25 september 2009 tot 24 september 2010;0.1;0.1;0.2;0.0;0.2;0.2
8885;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;24 september 2010 tot 30 september 2011;0.2;0.1;0.1;0.0;0.1;0.2
8886;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;30 september 2011 tot 28 september 2012;0.2;0.1;0.1;0.0;0.1;0.2
8887;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;28 september 2012 tot 27 september 2013;0.2;0.1;0.2;0.0;0.2;0.2
8888;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;27 september 2013 tot 26 september 2014;0.2;0.1;0.2;0.0;0.2;0.2
8889;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit uitkering totaal;26 september 2014 tot 25 september 2015;0.1;0.1;0.1;0.0;0.1;0.1
8890;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
8891;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.1
8892;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.1
8893;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.1
8894;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.1
8895;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.1
8896;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.1
8897;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.1
8898;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.1
8899;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.1
8900;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.1
8901;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.0;0.0;0.1
8902;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.1
8903;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit AO-uitkering;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;0.0;0.0;0.1
8904;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
8905;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
8906;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;26 september 2003 tot 24 september 2004;0.0;0.0;0.1;0.0;0.0;0.0
8907;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;24 september 2004 tot 30 september 2005;0.0;0.0;0.1;0.0;0.0;0.0
8908;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
8909;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
8910;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
8911;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
8912;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;25 september 2009 tot 24 september 2010;0.0;0.0;0.1;0.0;0.0;0.0
8913;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;24 september 2010 tot 30 september 2011;0.0;0.0;0.1;0.0;0.0;0.0
8914;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;30 september 2011 tot 28 september 2012;0.0;0.0;0.1;0.0;0.0;0.0
8915;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;28 september 2012 tot 27 september 2013;0.0;0.0;0.1;0.0;0.0;0.0
8916;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;27 september 2013 tot 26 september 2014;0.0;0.0;0.1;0.0;0.0;0.0
8917;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit WW-uitkering;26 september 2014 tot 25 september 2015;0.0;0.0;0.1;0.0;0.0;0.0
8918;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
8919;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.1;0.0
8920;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.1;0.0
8921;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.1;0.0
8922;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;30 september 2005 tot 29 september 2006;0.1;0.0;0.0;0.0;0.1;0.0
8923;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;29 september 2006 tot 28 september 2007;0.1;0.0;0.0;0.0;0.0;0.0
8924;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;28 september 2007 tot 26 september 2008;0.1;0.0;0.0;0.0;0.0;0.0
8925;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
8926;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.1;0.0
8927;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;24 september 2010 tot 30 september 2011;0.1;0.0;0.0;0.0;0.1;0.0
8928;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;30 september 2011 tot 28 september 2012;0.1;0.1;0.0;0.0;0.1;0.0
8929;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;28 september 2012 tot 27 september 2013;0.1;0.0;0.0;0.0;0.1;0.0
8930;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;27 september 2013 tot 26 september 2014;0.1;0.0;0.0;0.0;0.2;0.0
8931;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit bijstandsuitkering;26 september 2014 tot 25 september 2015;0.1;0.1;0.0;0.0;0.1;0.0
8932;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;28 september 2001 tot 27 september 2002;0.1;0.1;0.1;0.0;0.0;0.0
8933;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;27 september 2002 tot 26 september 2003;0.1;0.1;0.1;0.0;0.0;0.0
8934;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;26 september 2003 tot 24 september 2004;0.1;0.1;0.1;0.0;0.1;0.1
8935;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;24 september 2004 tot 30 september 2005;0.0;0.0;0.1;0.0;0.1;0.0
8936;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;30 september 2005 tot 29 september 2006;0.0;0.0;0.1;0.0;0.0;0.1
8937;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;29 september 2006 tot 28 september 2007;0.1;0.0;0.0;0.0;0.0;0.1
8938;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
8939;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;26 september 2008 tot 25 september 2009;0.0;0.0;0.1;0.0;0.0;0.0
8940;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;25 september 2009 tot 24 september 2010;0.0;0.0;0.1;0.0;0.1;0.1
8941;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;24 september 2010 tot 30 september 2011;0.1;0.1;0.1;0.0;0.0;0.0
8942;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;30 september 2011 tot 28 september 2012;0.0;0.1;0.0;0.0;0.0;0.0
8943;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;28 september 2012 tot 27 september 2013;0.1;0.1;0.1;0.0;0.1;0.0
8944;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;27 september 2013 tot 26 september 2014;0.1;0.1;0.1;0.0;0.1;0.0
8945;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit andere uitkering;26 september 2014 tot 25 september 2015;0.0;0.1;0.0;0.0;0.1;0.0
8946;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;28 september 2001 tot 27 september 2002;0.0;0.0;0.0;0.0;0.0;0.0
8947;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;27 september 2002 tot 26 september 2003;0.0;0.0;0.0;0.0;0.0;0.0
8948;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;26 september 2003 tot 24 september 2004;0.0;0.0;0.0;0.0;0.0;0.0
8949;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;24 september 2004 tot 30 september 2005;0.0;0.0;0.0;0.0;0.0;0.0
8950;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;30 september 2005 tot 29 september 2006;0.0;0.0;0.0;0.0;0.0;0.0
8951;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;29 september 2006 tot 28 september 2007;0.0;0.0;0.0;0.0;0.0;0.0
8952;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;28 september 2007 tot 26 september 2008;0.0;0.0;0.0;0.0;0.0;0.0
8953;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;26 september 2008 tot 25 september 2009;0.0;0.0;0.0;0.0;0.0;0.0
8954;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;25 september 2009 tot 24 september 2010;0.0;0.0;0.0;0.0;0.0;0.0
8955;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;24 september 2010 tot 30 september 2011;0.0;0.0;0.0;0.0;0.0;0.0
8956;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;30 september 2011 tot 28 september 2012;0.0;0.0;0.0;0.0;0.0;0.0
8957;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;28 september 2012 tot 27 september 2013;0.0;0.0;0.0;0.0;0.0;0.0
8958;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;27 september 2013 tot 26 september 2014;0.0;0.0;0.0;0.0;0.0;0.0
8959;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten uit pensioen;26 september 2014 tot 25 september 2015;0.0;0.0;0.0;0.0;0.0;0.0
8960;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten overig totaal;28 september 2001 tot 27 september 2002;0.1;0.1;0.7;0.0;0.0;0.4
8961;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten overig totaal;27 september 2002 tot 26 september 2003;0.1;0.1;1.1;0.0;0.1;0.3
8962;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten overig totaal;26 september 2003 tot 24 september 2004;0.1;0.1;1.2;0.0;0.1;0.6
8963;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten overig totaal;24 september 2004 tot 30 september 2005;0.1;0.1;1.1;0.0;0.1;0.7
8964;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten overig totaal;30 september 2005 tot 29 september 2006;0.1;0.1;0.8;0.0;0.1;0.7
8965;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten overig totaal;29 september 2006 tot 28 september 2007;0.2;0.1;0.6;0.0;0.1;0.4
8966;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten overig totaal;28 september 2007 tot 26 september 2008;0.1;0.0;0.5;0.0;0.1;0.3
8967;Totaal mannen en vrouwen;20 tot 25 jaar;Niet-westerse allochtoon 2e generatie;Inkomsten overig totaal;26 september 2008 tot 25 september 2009;0.2;0.1;0.9;0.0;0.1;0.2
