ID;Geslacht;Onderwijssoort;Herkomstgroepering;Populatie;RegioS;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
8920;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;Niet in te delen (GM);2003/'04;;;0.0
8921;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;Niet in te delen (GM);2004/'05;;;0.0
8922;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;Noord-Nederland (LD);2003/'04;;;
8923;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;Noord-Nederland (LD);2004/'05;;;85.0
8924;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;Oost-Nederland (LD);2003/'04;;;79.0
8925;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;Oost-Nederland (LD);2004/'05;;;85.0
8926;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;West-Nederland (LD);2003/'04;;;81.0
8927;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;West-Nederland (LD);2004/'05;;;81.0
8928;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;Zuid-Nederland (LD);2003/'04;;;82.0
8929;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;Zuid-Nederland (LD);2004/'05;;;84.0
8930;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;Niet in te delen (LD);2003/'04;;;0.0
8931;Totaal mannen en vrouwen;Havo;Marokko;Woonregio;Niet in te delen (LD);2004/'05;;;0.0
8932;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Nederland;2003/'04;;;80.0
8933;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Nederland;2004/'05;;;82.0
8934;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;80.0
8935;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;84.0
8936;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Amsterdam;2003/'04;;;80.0
8937;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Amsterdam;2004/'05;;;86.0
8938;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;94.0
8939;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;76.0
8940;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Rotterdam;2003/'04;;;72.0
8941;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Rotterdam;2004/'05;;;81.0
8942;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Utrecht (gemeente);2003/'04;;;85.0
8943;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Utrecht (gemeente);2004/'05;;;89.0
8944;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;78.0
8945;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;73.0
8946;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;83.0
8947;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;83.0
8948;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Niet in te delen (GM);2003/'04;;;0.0
8949;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Niet in te delen (GM);2004/'05;;;0.0
8950;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Noord-Nederland (LD);2003/'04;;;
8951;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Noord-Nederland (LD);2004/'05;;;92.0
8952;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Oost-Nederland (LD);2003/'04;;;78.0
8953;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Oost-Nederland (LD);2004/'05;;;84.0
8954;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;West-Nederland (LD);2003/'04;;;81.0
8955;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;West-Nederland (LD);2004/'05;;;81.0
8956;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Zuid-Nederland (LD);2003/'04;;;80.0
8957;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Zuid-Nederland (LD);2004/'05;;;83.0
8958;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Niet in te delen (LD);2003/'04;;;0.0
8959;Totaal mannen en vrouwen;Havo;Marokko;Schoolregio;Niet in te delen (LD);2004/'05;;;0.0
8960;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Nederland;2003/'04;;;72.0
8961;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Nederland;2004/'05;;;67.0
8962;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;69.0
8963;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;63.0
8964;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Amsterdam;2003/'04;;;63.0
8965;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Amsterdam;2004/'05;;;64.0
8966;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;85.0
8967;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;73.0
8968;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Rotterdam;2003/'04;;;67.0
8969;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Rotterdam;2004/'05;;;61.0
8970;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Utrecht (gemeente);2003/'04;;;
8971;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Utrecht (gemeente);2004/'05;;;50.0
8972;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;72.0
8973;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;66.0
8974;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;74.0
8975;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;72.0
8976;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Niet in te delen (GM);2003/'04;;;0.0
8977;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Niet in te delen (GM);2004/'05;;;0.0
8978;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Noord-Nederland (LD);2003/'04;;;71.0
8979;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Noord-Nederland (LD);2004/'05;;;65.0
8980;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Oost-Nederland (LD);2003/'04;;;73.0
8981;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Oost-Nederland (LD);2004/'05;;;69.0
8982;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;West-Nederland (LD);2003/'04;;;71.0
8983;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;West-Nederland (LD);2004/'05;;;63.0
8984;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Zuid-Nederland (LD);2003/'04;;;73.0
8985;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Zuid-Nederland (LD);2004/'05;;;79.0
8986;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Niet in te delen (LD);2003/'04;;;0.0
8987;Totaal mannen en vrouwen;Havo;Turkije;Woonregio;Niet in te delen (LD);2004/'05;;;0.0
8988;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Nederland;2003/'04;;;72.0
8989;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Nederland;2004/'05;;;67.0
8990;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;69.0
8991;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;64.0
8992;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Amsterdam;2003/'04;;;64.0
8993;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Amsterdam;2004/'05;;;65.0
8994;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;88.0
8995;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;73.0
8996;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Rotterdam;2003/'04;;;67.0
8997;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Rotterdam;2004/'05;;;64.0
8998;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Utrecht (gemeente);2003/'04;;;
8999;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Utrecht (gemeente);2004/'05;;;50.0
9000;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;72.0
9001;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;67.0
9002;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;74.0
9003;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;71.0
9004;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Niet in te delen (GM);2003/'04;;;0.0
9005;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Niet in te delen (GM);2004/'05;;;0.0
9006;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Noord-Nederland (LD);2003/'04;;;71.0
9007;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Noord-Nederland (LD);2004/'05;;;65.0
9008;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Oost-Nederland (LD);2003/'04;;;73.0
9009;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Oost-Nederland (LD);2004/'05;;;70.0
9010;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;West-Nederland (LD);2003/'04;;;71.0
9011;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;West-Nederland (LD);2004/'05;;;63.0
9012;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Zuid-Nederland (LD);2003/'04;;;73.0
9013;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Zuid-Nederland (LD);2004/'05;;;79.0
9014;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Niet in te delen (LD);2003/'04;;;0.0
9015;Totaal mannen en vrouwen;Havo;Turkije;Schoolregio;Niet in te delen (LD);2004/'05;;;0.0
9016;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Nederland;2003/'04;;;80.0
9017;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Nederland;2004/'05;;;77.0
9018;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;79.0
9019;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;75.0
9020;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Amsterdam;2003/'04;;;84.0
9021;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Amsterdam;2004/'05;;;75.0
9022;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;80.0
9023;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;75.0
9024;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Rotterdam;2003/'04;;;74.0
9025;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Rotterdam;2004/'05;;;72.0
9026;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Utrecht (gemeente);2003/'04;;;
9027;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Utrecht (gemeente);2004/'05;;;100.0
9028;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;79.0
9029;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;78.0
9030;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;84.0
9031;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;79.0
9032;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Niet in te delen (GM);2003/'04;;;0.0
9033;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Niet in te delen (GM);2004/'05;;;0.0
9034;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Noord-Nederland (LD);2003/'04;;;93.0
9035;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Noord-Nederland (LD);2004/'05;;;57.0
9036;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Oost-Nederland (LD);2003/'04;;;77.0
9037;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Oost-Nederland (LD);2004/'05;;;84.0
9038;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;West-Nederland (LD);2003/'04;;;81.0
9039;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;West-Nederland (LD);2004/'05;;;76.0
9040;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Zuid-Nederland (LD);2003/'04;;;78.0
9041;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Zuid-Nederland (LD);2004/'05;;;78.0
9042;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Niet in te delen (LD);2003/'04;;;0.0
9043;Totaal mannen en vrouwen;Havo;Suriname;Woonregio;Niet in te delen (LD);2004/'05;;;0.0
9044;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Nederland;2003/'04;;;80.0
9045;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Nederland;2004/'05;;;77.0
9046;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;81.0
9047;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;75.0
9048;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Amsterdam;2003/'04;;;85.0
9049;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Amsterdam;2004/'05;;;76.0
9050;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;83.0
9051;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;74.0
9052;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Rotterdam;2003/'04;;;76.0
9053;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Rotterdam;2004/'05;;;71.0
9054;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Utrecht (gemeente);2003/'04;;;
9055;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Utrecht (gemeente);2004/'05;;;100.0
9056;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;80.0
9057;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;77.0
9058;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;80.0
9059;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;79.0
9060;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Niet in te delen (GM);2003/'04;;;0.0
9061;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Niet in te delen (GM);2004/'05;;;0.0
9062;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Noord-Nederland (LD);2003/'04;;;93.0
9063;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Noord-Nederland (LD);2004/'05;;;60.0
9064;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Oost-Nederland (LD);2003/'04;;;76.0
9065;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Oost-Nederland (LD);2004/'05;;;83.0
9066;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;West-Nederland (LD);2003/'04;;;81.0
9067;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;West-Nederland (LD);2004/'05;;;76.0
9068;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Zuid-Nederland (LD);2003/'04;;;78.0
9069;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Zuid-Nederland (LD);2004/'05;;;78.0
9070;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Niet in te delen (LD);2003/'04;;;0.0
9071;Totaal mannen en vrouwen;Havo;Suriname;Schoolregio;Niet in te delen (LD);2004/'05;;;0.0
9072;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Nederland;2003/'04;;;84.0
9073;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Nederland;2004/'05;;;86.0
9074;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;79.0
9075;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;79.0
9076;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Amsterdam;2003/'04;;;86.0
9077;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Amsterdam;2004/'05;;;94.0
9078;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;87.0
9079;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;
9080;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Rotterdam;2003/'04;;;
9081;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Rotterdam;2004/'05;;;68.0
9082;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Utrecht (gemeente);2003/'04;;;
9083;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Utrecht (gemeente);2004/'05;;;
9084;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;87.0
9085;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;89.0
9086;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Gemeenten < 100 000 inwoners;2003/'04;;;84.0
9087;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Gemeenten < 100 000 inwoners;2004/'05;;;87.0
9088;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Niet in te delen (GM);2003/'04;;;0.0
9089;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Niet in te delen (GM);2004/'05;;;0.0
9090;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Noord-Nederland (LD);2003/'04;;;83.0
9091;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Noord-Nederland (LD);2004/'05;;;80.0
9092;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Oost-Nederland (LD);2003/'04;;;84.0
9093;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Oost-Nederland (LD);2004/'05;;;80.0
9094;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;West-Nederland (LD);2003/'04;;;82.0
9095;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;West-Nederland (LD);2004/'05;;;87.0
9096;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Zuid-Nederland (LD);2003/'04;;;93.0
9097;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Zuid-Nederland (LD);2004/'05;;;94.0
9098;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Niet in te delen (LD);2003/'04;;;0.0
9099;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Woonregio;Niet in te delen (LD);2004/'05;;;0.0
9100;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Nederland;2003/'04;;;84.0
9101;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Nederland;2004/'05;;;86.0
9102;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Vier grootste gemeenten (G4);2003/'04;;;78.0
9103;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Vier grootste gemeenten (G4);2004/'05;;;82.0
9104;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Amsterdam;2003/'04;;;82.0
9105;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Amsterdam;2004/'05;;;94.0
9106;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;'s-Gravenhage (gemeente);2003/'04;;;87.0
9107;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;'s-Gravenhage (gemeente);2004/'05;;;
9108;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Rotterdam;2003/'04;;;67.0
9109;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Rotterdam;2004/'05;;;71.0
9110;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Utrecht (gemeente);2003/'04;;;
9111;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Utrecht (gemeente);2004/'05;;;
9112;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;87.0
9113;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;93.0
9114;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Gemeenten < 100 000 inwoners;2003/'04;;;84.0
9115;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Gemeenten < 100 000 inwoners;2004/'05;;;84.0
9116;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Niet in te delen (GM);2003/'04;;;0.0
9117;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Niet in te delen (GM);2004/'05;;;0.0
9118;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Noord-Nederland (LD);2003/'04;;;83.0
9119;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Noord-Nederland (LD);2004/'05;;;80.0
9120;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Oost-Nederland (LD);2003/'04;;;84.0
9121;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Oost-Nederland (LD);2004/'05;;;83.0
9122;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;West-Nederland (LD);2003/'04;;;82.0
9123;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;West-Nederland (LD);2004/'05;;;86.0
9124;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Zuid-Nederland (LD);2003/'04;;;93.0
9125;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Zuid-Nederland (LD);2004/'05;;;94.0
9126;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Niet in te delen (LD);2003/'04;;;0.0
9127;Totaal mannen en vrouwen;Havo;(voormalige) Nederlandse Antillen, Aruba;Schoolregio;Niet in te delen (LD);2004/'05;;;0.0
9128;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Nederland;2003/'04;;;83.0
9129;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Nederland;2004/'05;;;80.0
9130;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Vier grootste gemeenten (G4);2003/'04;;;80.0
9131;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Vier grootste gemeenten (G4);2004/'05;;;81.0
9132;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Amsterdam;2003/'04;;;77.0
9133;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Amsterdam;2004/'05;;;78.0
9134;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;'s-Gravenhage (gemeente);2003/'04;;;83.0
9135;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;'s-Gravenhage (gemeente);2004/'05;;;83.0
9136;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Rotterdam;2003/'04;;;82.0
9137;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Rotterdam;2004/'05;;;81.0
9138;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Utrecht (gemeente);2003/'04;;;76.0
9139;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Utrecht (gemeente);2004/'05;;;86.0
9140;Totaal mannen en vrouwen;Havo;Overig niet-westerse allochtoon;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;81.0
