ID;Geslacht;Leeftijd;RegioS;Perioden;Bevolking_1;k_1BasisonderwijsVmboMbo1_2;k_2HavoVwoMbo24_3;k_3HboWo_4;k_11Basisonderwijs_5;k_12VmboHavoVwoOnderbouwMbo1_6;k_21HavoVwoMbo24_7;k_31HboWoBachelor_8;k_32HboWoMasterDoctor_9;k_111Basisonderwijs_10;k_121VmboBKMbo1_11;k_122VmboGTHavoVwoOnderbouw_12;k_211Mbo2EnMbo3_13;k_212Mbo4_14;k_213HavoVwo_15;k_311HboWoBachelor_16;k_321HboWoMasterDoctor_17
7876;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2013;1500.0;49.1;42.6;8.3;9.3;39.8;42.6;6.7;1.6;9.3;16.6;23.2;11.9;12.8;17.9;6.7;1.6
7877;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2014;1400.0;49.0;42.4;8.7;11.5;37.5;42.4;6.8;1.9;11.5;14.3;23.1;11.4;12.1;18.9;6.8;1.9
7878;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2015;1500.0;47.6;44.0;8.4;11.9;35.7;44.0;7.1;1.2;11.9;12.3;23.4;11.3;12.9;19.8;7.1;1.2
7879;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2016;1400.0;51.5;40.9;7.6;11.5;40.0;40.9;6.5;1.1;11.5;15.9;24.1;9.6;11.8;19.6;6.5;1.1
7880;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2017;1300.0;68.2;27.2;4.7;39.5;28.7;27.2;4.3;0.4;39.5;13.0;15.8;6.8;7.7;12.6;4.3;0.4
7881;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2018;1300.0;31.3;61.4;7.2;8.6;22.7;61.4;6.2;1.0;8.6;6.2;16.6;33.7;8.9;18.8;6.2;1.0
7882;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2019;1300.0;34.0;58.8;7.2;8.4;25.5;58.8;6.2;1.0;8.4;6.8;18.7;29.7;9.3;19.8;6.2;1.0
7883;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2020;1300.0;45.4;44.0;10.6;10.5;34.8;44.0;8.8;1.9;10.5;9.7;25.2;8.8;12.1;23.0;8.8;1.9
7884;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2021;1200.0;43.4;47.0;9.6;9.1;34.3;47.0;8.0;1.6;9.1;10.2;24.1;9.0;13.3;24.7;8.0;1.6
7885;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2022;1300.0;43.9;45.8;10.3;11.5;32.4;45.8;8.7;1.5;11.5;9.8;22.6;8.9;13.7;23.3;8.7;1.5
7886;Totaal mannen en vrouwen;15 tot 25 jaar;Gulpen-Wittem;2023;1200.0;33.2;58.0;8.8;10.5;22.7;58.0;7.6;1.2;10.5;6.5;16.2;6.7;10.7;40.6;7.6;1.2
7887;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2013;2500.0;50.4;42.2;7.4;13.1;37.3;42.2;6.4;1.0;13.1;11.7;25.6;13.4;13.2;15.6;6.4;1.0
7888;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2014;2600.0;52.7;40.4;6.9;12.9;39.8;40.4;5.9;1.0;12.9;12.9;26.9;12.6;12.1;15.7;5.9;1.0
7889;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2015;2600.0;53.5;40.9;5.6;13.5;40.0;40.9;4.8;0.8;13.5;12.7;27.3;12.3;12.6;16.0;4.8;0.8
7890;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2016;2700.0;53.8;40.0;6.1;13.7;40.1;40.0;5.1;1.1;13.7;12.7;27.4;11.8;13.3;14.9;5.1;1.1
7891;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2017;2700.0;52.4;40.8;6.8;13.0;39.4;40.8;6.0;0.8;13.0;12.4;27.0;11.9;14.0;14.9;6.0;0.8
7892;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2018;2800.0;50.4;42.6;7.0;12.5;37.9;42.6;6.4;0.6;12.5;11.8;26.1;11.3;14.8;16.5;6.4;0.6
7893;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2019;2800.0;49.9;43.8;6.3;13.2;36.7;43.8;5.4;0.9;13.2;11.7;25.0;11.9;15.1;16.9;5.4;0.9
7894;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2020;2800.0;48.6;45.0;6.4;11.5;37.1;45.0;5.8;0.6;11.5;11.8;25.3;11.0;16.1;17.9;5.8;0.6
7895;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2021;2800.0;45.7;46.9;7.3;9.9;35.9;46.9;6.8;0.5;9.9;11.2;24.7;11.0;16.9;19.1;6.8;0.5
7896;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2022;2900.0;45.1;46.4;8.5;9.4;35.7;46.4;7.8;0.8;9.4;11.3;24.4;11.1;17.2;18.1;7.8;0.8
7897;Totaal mannen en vrouwen;15 tot 25 jaar;Haaksbergen;2023;2800.0;45.6;45.4;9.0;11.0;34.6;45.4;7.9;1.1;11.0;10.9;23.7;11.2;18.3;16.0;7.9;1.1
7898;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2013;1700.0;48.5;44.4;7.1;12.6;36.0;44.4;5.9;1.2;12.6;9.8;26.2;14.0;11.4;19.0;5.9;1.2
7899;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2014;1600.0;48.9;43.7;7.3;13.2;35.7;43.7;6.2;1.2;13.2;9.8;25.9;12.8;11.3;19.6;6.2;1.2
7900;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2015;1700.0;49.2;43.6;7.2;13.3;35.8;43.6;6.1;1.1;13.3;9.1;26.8;12.7;10.9;20.0;6.1;1.1
7901;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2016;1700.0;49.0;44.1;6.9;12.5;36.5;44.1;5.6;1.3;12.5;8.7;27.8;13.5;11.2;19.4;5.6;1.3
7902;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2017;1700.0;47.6;44.9;7.5;11.8;35.8;44.9;6.7;0.8;11.8;9.4;26.3;13.2;12.1;19.6;6.7;0.8
7903;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2018;1700.0;47.5;44.6;8.0;11.5;36.0;44.6;6.9;1.0;11.5;10.1;25.9;12.0;12.1;20.4;6.9;1.0
7904;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2019;1700.0;45.2;46.1;8.7;10.9;34.3;46.1;7.6;1.1;10.9;9.8;24.5;12.4;13.3;20.4;7.6;1.1
7905;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2020;1700.0;45.4;46.4;8.2;9.6;35.8;46.4;7.3;0.9;9.6;10.4;25.4;11.2;14.1;21.1;7.3;0.9
7906;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2021;;;;;;;;;;;;;;;;;
7907;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2022;;;;;;;;;;;;;;;;;
7908;Totaal mannen en vrouwen;15 tot 25 jaar;Haaren;2023;;;;;;;;;;;;;;;;;
7909;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2013;16500.0;47.9;43.3;8.8;14.9;33.0;43.3;7.3;1.4;14.9;10.6;22.4;9.6;10.0;23.7;7.3;1.4
7910;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2014;16500.0;42.5;47.0;10.5;11.0;31.5;47.0;9.0;1.5;11.0;9.9;21.6;9.1;9.9;27.9;9.0;1.5
7911;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2015;16500.0;44.6;46.4;9.0;10.8;33.8;46.4;7.6;1.4;10.8;10.1;23.8;9.5;10.5;26.4;7.6;1.4
7912;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2016;16600.0;44.0;41.6;14.4;10.8;33.2;41.6;7.4;6.9;10.8;9.6;23.6;9.0;9.8;22.8;7.4;6.9
7913;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2017;16500.0;46.5;44.7;8.8;10.8;35.7;44.7;7.4;1.4;10.8;10.1;25.5;9.1;11.0;24.7;7.4;1.4
7914;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2018;16500.0;46.7;44.0;9.3;10.6;36.1;44.0;7.8;1.5;10.6;9.6;26.5;8.8;10.5;24.7;7.8;1.5
7915;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2019;16600.0;45.1;43.7;11.2;10.4;34.6;43.7;10.0;1.2;10.4;8.9;25.7;8.1;10.0;25.6;10.0;1.2
7916;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2020;16600.0;45.1;45.9;9.0;10.3;34.8;45.9;7.8;1.2;10.3;8.8;26.0;8.1;10.5;27.3;7.8;1.2
7917;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2021;16600.0;43.6;47.2;9.2;8.9;34.8;47.2;7.7;1.5;8.9;8.6;26.1;7.8;10.5;28.9;7.7;1.5
7918;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2022;17000.0;46.3;44.6;9.1;9.4;36.9;44.6;7.6;1.5;9.4;10.4;26.5;7.3;10.1;27.1;7.6;1.5
7919;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlem;2023;17200.0;46.6;44.5;8.9;10.3;36.3;44.5;7.5;1.4;10.3;10.0;26.4;8.1;10.1;26.3;7.5;1.4
7920;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2013;700.0;;;;;;;;;;;;;;;;
7921;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2014;700.0;;;;;;;;;;;;;;;;
7922;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2015;700.0;;;;;;;;;;;;;;;;
7923;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2016;700.0;;;;;;;;;;;;;;;;
7924;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2017;700.0;;;;;;;;;;;;;;;;
7925;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2018;800.0;;;;;;;;;;;;;;;;
7926;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2019;;;;;;;;;;;;;;;;;
7927;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2020;;;;;;;;;;;;;;;;;
7928;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2021;;;;;;;;;;;;;;;;;
7929;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2022;;;;;;;;;;;;;;;;;
7930;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmerliede en Spaarnwoude;2023;;;;;;;;;;;;;;;;;
7931;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2013;16900.0;49.8;43.6;6.6;12.2;37.6;43.6;5.6;1.1;12.2;11.2;26.5;10.7;10.4;22.5;5.6;1.1
7932;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2014;17000.0;49.5;42.4;8.1;12.5;37.0;42.4;7.3;0.8;12.5;10.2;26.8;10.4;10.2;21.8;7.3;0.8
7933;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2015;17000.0;50.4;43.1;6.6;13.0;37.4;43.1;5.7;0.9;13.0;9.6;27.8;10.6;10.3;22.2;5.7;0.9
7934;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2016;17400.0;50.4;43.3;6.3;12.9;37.5;43.3;5.4;0.9;12.9;9.8;27.6;9.9;10.6;22.8;5.4;0.9
7935;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2017;17800.0;50.0;43.6;6.4;12.3;37.7;43.6;5.6;0.8;12.3;9.5;28.1;9.8;10.6;23.2;5.6;0.8
7936;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2018;18300.0;50.2;43.2;6.5;13.7;36.5;43.2;5.7;0.8;13.7;9.5;27.0;9.3;10.7;23.3;5.7;0.8
7937;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2019;19500.0;50.0;43.3;6.7;13.5;36.5;43.3;5.8;0.9;13.5;9.6;26.9;8.9;10.2;24.3;5.8;0.9
7938;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2020;19700.0;48.1;44.9;7.0;11.6;36.5;44.9;6.2;0.8;11.6;9.7;26.8;8.9;10.6;25.3;6.2;0.8
7939;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2021;20000.0;47.0;44.5;8.5;11.0;35.9;44.5;7.5;1.0;11.0;9.3;26.6;8.7;10.7;25.0;7.5;1.0
7940;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2022;20600.0;46.3;45.9;7.8;10.2;36.2;45.9;6.7;1.1;10.2;9.1;27.1;8.7;11.5;25.8;6.7;1.1
7941;Totaal mannen en vrouwen;15 tot 25 jaar;Haarlemmermeer;2023;20600.0;46.6;43.3;10.1;10.8;35.9;43.3;9.0;1.1;10.8;10.3;25.6;8.3;11.1;23.8;9.0;1.1
7942;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2013;3200.0;49.9;43.2;6.9;13.0;36.9;43.2;6.1;0.8;13.0;11.4;25.5;14.5;11.4;17.3;6.1;0.8
7943;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2014;3100.0;50.2;43.1;6.7;13.2;37.0;43.1;5.9;0.8;13.2;12.0;25.0;14.5;10.6;18.0;5.9;0.8
7944;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2015;3100.0;50.7;42.7;6.6;13.3;37.4;42.7;6.1;0.5;13.3;12.9;24.5;13.0;10.6;19.1;6.1;0.5
7945;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2016;3100.0;50.2;43.3;6.5;13.0;37.3;43.3;5.8;0.7;13.0;13.6;23.7;12.6;11.0;19.7;5.8;0.7
7946;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2017;3200.0;49.9;43.7;6.5;13.6;36.3;43.7;5.6;0.9;13.6;12.7;23.6;12.8;10.8;20.0;5.6;0.9
7947;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2018;3200.0;48.9;43.8;7.3;13.4;35.5;43.8;6.4;0.9;13.4;11.4;24.1;13.5;11.5;18.8;6.4;0.9
7948;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2019;3200.0;43.2;50.3;6.5;11.5;31.7;50.3;5.8;0.7;11.5;10.6;21.0;23.1;11.0;16.1;5.8;0.7
7949;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2020;3200.0;41.6;51.3;7.2;9.6;31.9;51.3;6.2;0.9;9.6;11.5;20.5;22.8;11.3;17.2;6.2;0.9
7950;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2021;3300.0;39.1;53.2;7.7;8.9;30.2;53.2;6.7;1.0;8.9;10.3;19.8;24.3;12.3;16.6;6.7;1.0
7951;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2022;3400.0;37.0;55.7;7.3;9.1;27.9;55.7;6.5;0.8;9.1;9.2;18.7;27.9;11.7;16.0;6.5;0.8
7952;Totaal mannen en vrouwen;15 tot 25 jaar;Halderberge;2023;3300.0;39.1;53.7;7.2;11.7;27.4;53.7;6.4;0.8;11.7;8.9;18.5;26.1;11.6;16.0;6.4;0.8
7953;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2013;7200.0;51.1;43.8;5.1;13.7;37.4;43.8;4.7;0.4;13.7;13.8;23.6;17.7;14.3;11.9;4.7;0.4
7954;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2014;7300.0;50.5;44.4;5.1;13.9;36.6;44.4;4.6;0.5;13.9;13.7;23.0;17.7;14.6;12.2;4.6;0.5
7955;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2015;7400.0;50.2;44.7;5.1;13.9;36.3;44.7;4.5;0.5;13.9;14.3;22.0;17.2;14.7;12.8;4.5;0.5
7956;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2016;7600.0;49.7;45.7;4.6;14.1;35.6;45.7;4.1;0.5;14.1;13.5;22.0;17.5;15.2;13.0;4.1;0.5
7957;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2017;7800.0;51.5;44.0;4.4;17.5;34.0;44.0;4.0;0.5;17.5;13.1;21.0;16.4;14.6;13.1;4.0;0.5
7958;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2018;7800.0;49.6;45.3;5.1;12.9;36.7;45.3;4.5;0.5;12.9;14.4;22.3;16.1;15.3;13.9;4.5;0.5
7959;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2019;7800.0;49.5;45.2;5.2;12.8;36.8;45.2;4.9;0.3;12.8;14.6;22.2;16.0;15.1;14.2;4.9;0.3
7960;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2020;7900.0;48.0;46.3;5.7;11.8;36.1;46.3;5.2;0.5;11.8;14.6;21.6;15.9;14.4;16.0;5.2;0.5
7961;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2021;7900.0;46.1;47.5;6.5;10.8;35.3;47.5;5.8;0.7;10.8;13.6;21.7;15.8;15.5;16.2;5.8;0.7
7962;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2022;8000.0;45.9;47.6;6.5;10.9;35.0;47.6;5.9;0.6;10.9;13.8;21.2;16.3;14.9;16.4;5.9;0.6
7963;Totaal mannen en vrouwen;15 tot 25 jaar;Hardenberg;2023;7900.0;43.6;49.8;6.6;11.5;32.1;49.8;6.0;0.6;11.5;12.6;19.4;20.8;14.5;14.5;6.0;0.6
7964;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2013;5200.0;51.8;41.7;6.5;13.5;38.2;41.7;5.7;0.8;13.5;13.3;25.0;15.3;10.8;15.6;5.7;0.8
7965;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2014;5100.0;53.1;40.8;6.1;14.2;38.8;40.8;5.1;1.0;14.2;13.7;25.1;14.4;10.8;15.6;5.1;1.0
7966;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2015;5200.0;52.9;41.5;5.6;14.4;38.5;41.5;4.8;0.8;14.4;13.3;25.2;14.1;11.6;15.8;4.8;0.8
7967;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2016;5300.0;53.1;41.8;5.1;13.9;39.2;41.8;4.5;0.6;13.9;13.1;26.1;13.3;11.6;16.9;4.5;0.6
7968;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2017;5400.0;52.4;42.7;5.0;13.7;38.7;42.7;4.4;0.6;13.7;13.0;25.7;12.6;11.9;18.2;4.4;0.6
7969;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2018;5500.0;52.3;42.2;5.5;13.9;38.3;42.2;5.1;0.4;13.9;12.8;25.5;11.7;11.9;18.6;5.1;0.4
7970;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2019;5700.0;51.4;42.9;5.7;13.9;37.4;42.9;5.2;0.5;13.9;12.2;25.3;11.4;11.5;20.0;5.2;0.5
7971;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2020;5700.0;48.9;44.5;6.6;12.5;36.4;44.5;5.8;0.8;12.5;11.9;24.5;11.0;12.5;20.9;5.8;0.8
7972;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2021;5800.0;47.7;45.1;7.2;11.4;36.3;45.1;6.5;0.7;11.4;11.6;24.7;11.3;12.1;21.6;6.5;0.7
7973;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2022;5800.0;47.7;44.9;7.4;11.2;36.6;44.9;6.6;0.8;11.2;12.0;24.6;10.6;11.7;22.5;6.6;0.8
7974;Totaal mannen en vrouwen;15 tot 25 jaar;Harderwijk;2023;5700.0;48.9;43.5;7.6;12.2;36.6;43.5;6.8;0.8;12.2;11.9;24.7;10.1;12.4;21.1;6.8;0.8
7975;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2013;2400.0;45.7;46.8;7.5;11.1;34.6;46.8;6.4;1.0;11.1;12.6;22.0;19.4;12.3;15.1;6.4;1.0
7976;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2014;2300.0;45.1;47.4;7.6;11.2;33.9;47.4;6.1;1.5;11.2;11.6;22.3;19.6;11.8;15.9;6.1;1.5
7977;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2015;2400.0;44.0;48.5;7.4;11.8;32.2;48.5;6.2;1.2;11.8;11.1;21.1;21.1;12.9;14.5;6.2;1.2
7978;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2016;2300.0;43.5;50.2;6.3;11.1;32.4;50.2;5.4;0.9;11.1;11.0;21.4;20.4;14.3;15.5;5.4;0.9
7979;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2017;2300.0;43.7;49.7;6.7;10.8;32.9;49.7;5.8;0.9;10.8;10.8;22.1;18.7;14.5;16.5;5.8;0.9
7980;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2018;2300.0;44.1;48.6;7.4;10.2;33.9;48.6;6.4;0.9;10.2;11.1;22.7;17.5;14.4;16.6;6.4;0.9
7981;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2019;2300.0;43.8;48.7;7.5;9.7;34.1;48.7;6.6;0.9;9.7;11.7;22.5;16.2;15.3;17.3;6.6;0.9
7982;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2020;2400.0;41.8;50.3;7.8;10.1;31.8;50.3;7.0;0.8;10.1;9.7;22.1;17.0;15.6;17.7;7.0;0.8
7983;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2021;2400.0;41.4;49.9;8.8;9.0;32.3;49.9;7.8;1.0;9.0;10.2;22.1;15.7;16.5;17.7;7.8;1.0
7984;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2022;2400.0;42.9;47.7;9.3;8.6;34.4;47.7;8.6;0.8;8.6;10.6;23.7;14.1;16.0;17.6;8.6;0.8
7985;Totaal mannen en vrouwen;15 tot 25 jaar;Hardinxveld-Giessendam;2023;2400.0;44.5;45.6;9.8;10.8;33.8;45.6;8.9;1.0;10.8;10.3;23.4;14.0;14.3;17.4;8.9;1.0
7986;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2013;1800.0;56.3;37.8;5.9;11.7;44.6;37.8;5.0;0.8;11.7;9.0;35.6;7.3;7.3;23.2;5.0;0.8
7987;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2014;1800.0;57.8;36.6;5.5;12.8;45.0;36.6;4.5;1.1;12.8;8.4;36.6;6.4;7.8;22.5;4.5;1.1
7988;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2015;1800.0;59.2;35.9;4.9;13.1;46.1;35.9;3.9;1.0;13.1;8.2;37.9;6.7;8.1;21.0;3.9;1.0
7989;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2016;1900.0;57.8;37.7;4.5;11.3;46.4;37.7;3.8;0.7;11.3;8.6;37.8;7.8;7.1;22.8;3.8;0.7
7990;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2017;1900.0;54.1;41.1;4.8;10.4;43.7;41.1;4.3;0.5;10.4;7.3;36.4;8.2;8.5;24.4;4.3;0.5
7991;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2018;2000.0;52.8;41.2;6.0;9.9;42.9;41.2;5.4;0.7;9.9;7.4;35.5;7.2;8.5;25.4;5.4;0.7
7992;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2019;;;;;;;;;;;;;;;;;
7993;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2020;;;;;;;;;;;;;;;;;
7994;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2021;;;;;;;;;;;;;;;;;
7995;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2022;;;;;;;;;;;;;;;;;
7996;Totaal mannen en vrouwen;15 tot 25 jaar;Haren;2023;;;;;;;;;;;;;;;;;
7997;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2013;1800.0;56.6;39.0;4.3;17.9;38.7;39.0;3.8;0.5;17.9;16.6;22.1;14.3;9.9;14.8;3.8;0.5
7998;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2014;1700.0;56.4;39.0;4.6;18.3;38.1;39.0;4.3;0.3;18.3;15.7;22.4;15.2;9.4;14.3;4.3;0.3
7999;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2015;1800.0;57.1;38.9;4.0;19.8;37.4;38.9;3.6;0.3;19.8;15.3;22.1;14.3;10.8;13.8;3.6;0.3
8000;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2016;1700.0;58.4;37.6;3.9;17.6;40.8;37.6;3.4;0.5;17.6;17.0;23.8;14.4;10.8;12.4;3.4;0.5
8001;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2017;1800.0;56.7;39.4;3.9;15.8;40.9;39.4;3.3;0.7;15.8;16.3;24.6;14.5;11.4;13.5;3.3;0.7
8002;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2018;1700.0;56.2;39.7;4.1;16.9;39.3;39.7;3.4;0.7;16.9;14.8;24.5;14.0;11.9;13.8;3.4;0.7
8003;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2019;1800.0;57.1;38.0;4.9;17.5;39.6;38.0;4.6;0.3;17.5;13.4;26.1;12.9;11.3;13.8;4.6;0.3
8004;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2020;1800.0;54.9;40.9;4.3;15.9;39.0;40.9;4.0;0.3;15.9;12.3;26.7;13.0;12.3;15.6;4.0;0.3
8005;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2021;1700.0;54.9;40.9;4.3;14.0;40.9;40.9;3.9;0.4;14.0;12.8;28.0;12.7;12.3;15.8;3.9;0.4
8006;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2022;1800.0;54.5;41.1;4.5;14.7;39.8;41.1;4.2;0.3;14.7;13.4;26.4;12.3;12.2;16.6;4.2;0.3
8007;Totaal mannen en vrouwen;15 tot 25 jaar;Harlingen;2023;1800.0;54.8;40.4;4.7;15.3;39.6;40.4;4.3;0.5;15.3;14.3;25.3;11.5;12.4;16.6;4.3;0.5
8008;Totaal mannen en vrouwen;15 tot 25 jaar;Hattem;2013;1300.0;49.6;44.0;6.3;13.2;36.4;44.0;5.6;0.8;13.2;9.6;26.8;14.3;12.1;17.6;5.6;0.8
8009;Totaal mannen en vrouwen;15 tot 25 jaar;Hattem;2014;1300.0;51.2;43.7;5.2;12.8;38.4;43.7;4.8;0.4;12.8;11.8;26.6;13.5;12.0;18.2;4.8;0.4
8010;Totaal mannen en vrouwen;15 tot 25 jaar;Hattem;2015;1300.0;50.9;43.0;6.1;11.3;39.6;43.0;5.6;0.5;11.3;12.5;27.1;13.0;11.5;18.6;5.6;0.5
