ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
3980;Vrouwen;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;1666;163;85;78;1503;283;103;180;297;451;452;20;1;13.8
3981;Vrouwen;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;1682;164;84;80;1516;291;116;175;291;460;452;22;2;13.7
3982;Vrouwen;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;1701;170;90;80;1530;289;112;177;260;485;473;23;1;13.8
3983;Vrouwen;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;1704;179;100;79;1523;293;110;183;258;483;458;30;1;13.6
3984;Vrouwen;Leeftijd: 45 tot 75 jaar;2017;1688;169;90;79;1518;289;110;179;277;470;459;24;1;13.8
3985;Vrouwen;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;1711;189;108;81;1521;302;106;196;273;473;444;27;1;13.5
3986;Vrouwen;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;1729;198;109;89;1529;312;122;190;251;479;462;26;1;13.5
3987;Vrouwen;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;1743;197;106;91;1543;314;123;191;240;479;484;26;3;13.6
3988;Vrouwen;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;1757;209;117;93;1546;324;122;202;235;473;491;23;2;13.6
3989;Vrouwen;Leeftijd: 45 tot 75 jaar;2018;1735;198;110;88;1535;313;118;194;250;476;471;25;2;13.5
3990;Vrouwen;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;1772;196;106;90;1573;330;126;205;252;475;492;24;2;13.8
3991;Vrouwen;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;1791;204;112;92;1584;341;124;217;247;473;498;25;2;13.6
3992;Vrouwen;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;1804;194;95;99;1609;344;129;215;227;492;521;25;2;13.7
3993;Vrouwen;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;1808;193;99;94;1613;352;127;225;244;490;503;24;2;13.6
3994;Vrouwen;Leeftijd: 45 tot 75 jaar;2019;1794;197;103;94;1595;342;126;216;243;482;503;25;2;13.7
3995;Vrouwen;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;1817;183;103;80;1633;367;128;239;250;492;500;23;1;13.7
3996;Vrouwen;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;1808;172;84;88;1634;359;128;231;239;483;529;24;1;14.1
3997;Vrouwen;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;1812;157;66;90;1653;389;151;238;211;467;563;23;2;14.0
3998;Vrouwen;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;1818;162;81;81;1653;381;136;245;230;464;553;24;3;13.9
3999;Vrouwen;Leeftijd: 45 tot 75 jaar;2020;1814;169;83;85;1643;374;136;238;233;476;536;23;2;13.9
4000;Vrouwen;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;1824;141;78;64;1613;432;123;308;238;461;483;0;69;13.0
4001;Vrouwen;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;1827;139;78;61;1623;422;128;295;230;457;513;0;65;13.1
4002;Vrouwen;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;1842;164;93;71;1619;382;109;273;251;455;531;0;59;13.1
4003;Vrouwen;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;1849;178;105;73;1614;395;105;289;241;448;531;0;57;13.2
4004;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;1835;156;88;67;1617;408;116;291;240;455;515;0;63;13.1
4005;Vrouwen;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;1859;182;106;76;1621;416;107;310;237;447;520;0;57;13.2
4006;Vrouwen;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;1873;207;114;93;1611;396;107;290;249;444;522;0;55;13.0
4007;Vrouwen;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;1880;202;106;96;1619;373;113;260;256;439;551;0;59;13.1
4008;Vrouwen;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;1891;194;97;97;1644;397;124;273;259;446;542;0;53;13.2
4009;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;1876;196;106;90;1624;396;113;283;250;444;534;0;56;13.1
4010;Vrouwen;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;1900;189;102;87;1654;442;141;302;260;430;522;0;58;12.9
4011;Vrouwen;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;1905;184;105;79;1657;438;151;288;266;429;524;0;64;12.8
4012;Vrouwen;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;1907;192;96;96;1655;397;135;262;300;425;533;0;60;12.8
4013;Vrouwen;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;1912;184;97;87;1671;431;146;285;299;408;533;0;57;12.8
4014;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;1906;187;100;87;1659;427;143;284;281;423;528;0;60;12.8
4015;Vrouwen;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;1917;180;97;83;1679;437;144;293;301;414;527;0;58;12.9
4016;Vrouwen;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;1932;175;89;86;1690;437;152;285;317;413;523;0;67;12.8
4017;Vrouwen;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;1921;164;87;77;1694;398;144;253;335;416;544;0;63;13.1
4018;Vrouwen;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;1921;166;87;79;1690;426;143;283;336;400;527;0;65;12.9
4019;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;1923;171;90;81;1688;425;146;279;322;411;530;0;63;12.9
4020;Vrouwen;Leeftijd: 55 tot 65 jaar;2013 1e kwartaal;531;26;11;15;504;73;18;54;75;161;187;8;1;16.4
4021;Vrouwen;Leeftijd: 55 tot 65 jaar;2013 2e kwartaal;530;27;12;15;503;70;19;51;78;159;189;6;0;16.6
4022;Vrouwen;Leeftijd: 55 tot 65 jaar;2013 3e kwartaal;529;32;17;15;497;74;22;52;73;161;181;7;0;15.9
4023;Vrouwen;Leeftijd: 55 tot 65 jaar;2013 4e kwartaal;535;25;13;13;509;75;22;54;78;162;187;6;1;16.3
4024;Vrouwen;Leeftijd: 55 tot 65 jaar;2013;531;28;13;14;503;73;20;53;76;161;186;7;1;16.3
4025;Vrouwen;Leeftijd: 55 tot 65 jaar;2014 1e kwartaal;528;26;13;12;502;68;21;47;86;160;182;6;0;16.5
4026;Vrouwen;Leeftijd: 55 tot 65 jaar;2014 2e kwartaal;528;23;15;7;505;65;21;43;84;170;181;6;0;16.7
4027;Vrouwen;Leeftijd: 55 tot 65 jaar;2014 3e kwartaal;545;26;14;13;518;63;17;47;79;181;189;6;0;16.7
4028;Vrouwen;Leeftijd: 55 tot 65 jaar;2014 4e kwartaal;551;35;18;16;516;70;17;53;79;177;184;6;1;16.4
4029;Vrouwen;Leeftijd: 55 tot 65 jaar;2014;538;27;15;12;510;66;19;47;82;172;184;6;0;16.6
4030;Vrouwen;Leeftijd: 55 tot 65 jaar;2015 1e kwartaal;563;30;19;12;532;73;22;51;88;178;187;7;1;16.5
4031;Vrouwen;Leeftijd: 55 tot 65 jaar;2015 2e kwartaal;571;31;18;13;539;70;22;48;93;175;193;8;1;16.6
4032;Vrouwen;Leeftijd: 55 tot 65 jaar;2015 3e kwartaal;584;40;21;19;542;71;18;53;86;182;192;11;1;16.1
4033;Vrouwen;Leeftijd: 55 tot 65 jaar;2015 4e kwartaal;587;35;19;16;551;67;20;48;88;179;208;9;1;16.8
4034;Vrouwen;Leeftijd: 55 tot 65 jaar;2015 ;576;34;19;15;541;70;20;50;89;179;195;9;1;16.5
4035;Vrouwen;Leeftijd: 55 tot 65 jaar;2016 1e kwartaal;593;40;22;18;552;72;25;47;96;172;202;9;1;16.6
4036;Vrouwen;Leeftijd: 55 tot 65 jaar;2016 2e kwartaal;606;44;24;20;562;74;29;45;93;175;209;10;1;16.7
4037;Vrouwen;Leeftijd: 55 tot 65 jaar;2016 3e kwartaal;610;46;23;23;564;79;25;54;89;177;209;10;1;16.4
4038;Vrouwen;Leeftijd: 55 tot 65 jaar;2016 4e kwartaal;610;42;23;19;567;80;25;55;88;175;215;10;1;16.7
4039;Vrouwen;Leeftijd: 55 tot 65 jaar;2016;605;43;23;20;561;76;26;50;92;175;209;10;1;16.6
4040;Vrouwen;Leeftijd: 55 tot 65 jaar;2017 1e kwartaal;626;46;25;21;580;89;30;59;90;183;210;8;0;16.5
4041;Vrouwen;Leeftijd: 55 tot 65 jaar;2017 2e kwartaal;641;46;22;24;595;87;33;54;93;187;218;9;0;16.5
4042;Vrouwen;Leeftijd: 55 tot 65 jaar;2017 3e kwartaal;650;49;27;22;600;89;33;56;87;189;226;9;0;16.4
4043;Vrouwen;Leeftijd: 55 tot 65 jaar;2017 4e kwartaal;651;53;31;22;598;100;40;60;86;186;214;11;1;15.8
4044;Vrouwen;Leeftijd: 55 tot 65 jaar;2017;642;48;26;22;593;91;34;57;89;186;217;9;1;16.3
4045;Vrouwen;Leeftijd: 55 tot 65 jaar;2018 1e kwartaal;655;57;34;24;597;100;34;66;91;190;205;11;0;15.7
4046;Vrouwen;Leeftijd: 55 tot 65 jaar;2018 2e kwartaal;666;55;28;27;611;103;36;66;93;191;215;9;0;15.9
4047;Vrouwen;Leeftijd: 55 tot 65 jaar;2018 3e kwartaal;679;56;28;27;623;107;40;67;82;197;229;9;0;16.0
4048;Vrouwen;Leeftijd: 55 tot 65 jaar;2018 4e kwartaal;691;62;38;24;628;105;38;66;85;195;234;10;1;16.0
4049;Vrouwen;Leeftijd: 55 tot 65 jaar;2018;673;58;32;26;615;103;37;66;88;193;221;10;0;15.9
4050;Vrouwen;Leeftijd: 55 tot 65 jaar;2019 1e kwartaal;704;68;36;31;636;104;41;63;91;194;236;10;0;16.1
4051;Vrouwen;Leeftijd: 55 tot 65 jaar;2019 2e kwartaal;708;66;37;29;641;113;44;69;95;189;232;11;1;15.6
4052;Vrouwen;Leeftijd: 55 tot 65 jaar;2019 3e kwartaal;717;61;27;34;655;113;44;69;82;205;245;11;1;16.0
4053;Vrouwen;Leeftijd: 55 tot 65 jaar;2019 4e kwartaal;726;59;30;30;666;120;42;78;86;210;238;11;1;15.8
4054;Vrouwen;Leeftijd: 55 tot 65 jaar;2019;714;64;32;31;649;113;43;70;88;199;238;11;1;15.9
4055;Vrouwen;Leeftijd: 55 tot 65 jaar;2020 1e kwartaal;733;57;30;28;675;122;42;80;94;217;231;11;1;15.8
4056;Vrouwen;Leeftijd: 55 tot 65 jaar;2020 2e kwartaal;740;57;27;30;682;124;47;77;87;211;250;12;1;16.2
4057;Vrouwen;Leeftijd: 55 tot 65 jaar;2020 3e kwartaal;746;51;20;32;693;132;54;78;77;200;273;12;1;16.2
4058;Vrouwen;Leeftijd: 55 tot 65 jaar;2020 4e kwartaal;758;54;27;27;703;136;50;86;87;195;273;12;1;16.1
4059;Vrouwen;Leeftijd: 55 tot 65 jaar;2020;744;55;26;29;688;128;48;80;86;206;257;12;1;16.0
4060;Vrouwen;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;756;39;19;20;681;145;45;100;89;208;238;0;36;14.9
4061;Vrouwen;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;745;39;23;16;679;134;41;93;91;204;251;0;26;15.3
4062;Vrouwen;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;762;49;29;20;685;118;34;84;100;199;269;0;27;15.4
4063;Vrouwen;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;778;59;35;24;691;126;33;93;95;205;265;0;28;15.3
4064;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;760;47;27;20;684;131;39;92;94;204;256;0;29;15.2
4065;Vrouwen;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;784;60;34;25;695;137;36;101;98;197;263;0;30;15.2
4066;Vrouwen;Leeftijd: 55 tot 65 jaar;2022 2e kwartaal;800;68;35;32;705;141;38;102;99;198;268;0;27;15.0
4067;Vrouwen;Leeftijd: 55 tot 65 jaar;2022 3e kwartaal;806;68;36;33;710;136;41;95;99;195;280;0;28;15.0
4068;Vrouwen;Leeftijd: 55 tot 65 jaar;2022 4e kwartaal;816;65;35;30;723;141;43;98;101;207;274;0;28;15.1
4069;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;802;65;35;30;708;139;39;99;99;199;271;0;28;15.1
4070;Vrouwen;Leeftijd: 55 tot 65 jaar;2023 1e kwartaal;822;68;41;27;727;158;51;107;102;201;266;0;27;14.9
4071;Vrouwen;Leeftijd: 55 tot 65 jaar;2023 2e kwartaal;836;69;38;31;737;155;51;104;109;199;274;0;30;14.8
4072;Vrouwen;Leeftijd: 55 tot 65 jaar;2023 3e kwartaal;839;69;31;38;740;145;48;96;124;189;282;0;30;14.9
4073;Vrouwen;Leeftijd: 55 tot 65 jaar;2023 4e kwartaal;834;60;30;30;748;156;52;104;120;188;283;0;26;15.0
4074;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;833;66;35;31;738;154;51;103;114;195;276;0;28;14.9
4075;Vrouwen;Leeftijd: 55 tot 65 jaar;2024 1e kwartaal;838;60;34;26;750;169;56;113;118;180;283;0;28;15.1
4076;Vrouwen;Leeftijd: 55 tot 65 jaar;2024 2e kwartaal;853;60;32;28;762;166;55;111;126;186;285;0;31;15.0
4077;Vrouwen;Leeftijd: 55 tot 65 jaar;2024 3e kwartaal;852;58;31;26;766;154;60;94;139;187;287;0;28;15.0
4078;Vrouwen;Leeftijd: 55 tot 65 jaar;2024 4e kwartaal;852;61;31;29;765;163;54;109;143;174;284;0;27;14.9
4079;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;849;60;32;27;761;163;56;107;131;182;285;0;28;15.0
4080;Vrouwen;Leeftijd: 65 tot 75 jaar;2013 1e kwartaal;45;3;3;0;42;5;2;2;7;12;18;0;0;18.5
4081;Vrouwen;Leeftijd: 65 tot 75 jaar;2013 2e kwartaal;47;5;3;2;42;3;2;1;8;13;18;0;0;17.7
4082;Vrouwen;Leeftijd: 65 tot 75 jaar;2013 3e kwartaal;53;5;1;4;48;4;3;1;10;14;19;1;0;16.2
4083;Vrouwen;Leeftijd: 65 tot 75 jaar;2013 4e kwartaal;58;5;2;3;53;8;5;3;9;18;16;2;0;14.8
4084;Vrouwen;Leeftijd: 65 tot 75 jaar;2013;51;4;2;2;46;5;3;2;9;14;18;1;0;16.6
4085;Vrouwen;Leeftijd: 65 tot 75 jaar;2014 1e kwartaal;58;3;2;1;54;10;3;7;7;14;20;2;0;17.3
4086;Vrouwen;Leeftijd: 65 tot 75 jaar;2014 2e kwartaal;57;4;0;4;53;10;3;6;10;16;15;2;0;15.6
4087;Vrouwen;Leeftijd: 65 tot 75 jaar;2014 3e kwartaal;62;3;0;3;59;5;3;2;13;16;24;2;0;17.9
4088;Vrouwen;Leeftijd: 65 tot 75 jaar;2014 4e kwartaal;64;1;0;1;63;7;3;5;16;16;23;1;0;18.5
4089;Vrouwen;Leeftijd: 65 tot 75 jaar;2014;60;3;1;2;57;8;3;5;12;16;20;2;0;17.4
4090;Vrouwen;Leeftijd: 65 tot 75 jaar;2015 1e kwartaal;55;2;1;1;53;10;4;6;10;13;20;1;0;19.3
4091;Vrouwen;Leeftijd: 65 tot 75 jaar;2015 2e kwartaal;51;2;2;0;49;8;1;7;10;12;18;2;0;17.9
4092;Vrouwen;Leeftijd: 65 tot 75 jaar;2015 3e kwartaal;49;1;1;0;48;9;2;7;7;13;18;1;0;16.9
4093;Vrouwen;Leeftijd: 65 tot 75 jaar;2015 4e kwartaal;45;2;1;1;43;6;1;5;9;9;17;1;0;16.5
4094;Vrouwen;Leeftijd: 65 tot 75 jaar;2015 ;50;2;1;1;48;8;2;6;9;11;18;1;0;17.7
4095;Vrouwen;Leeftijd: 65 tot 75 jaar;2016 1e kwartaal;47;2;1;1;45;5;0;5;14;10;16;0;0;15.9
4096;Vrouwen;Leeftijd: 65 tot 75 jaar;2016 2e kwartaal;45;2;2;0;43;7;1;6;10;13;12;1;0;14.3
4097;Vrouwen;Leeftijd: 65 tot 75 jaar;2016 3e kwartaal;51;6;5;1;44;6;1;6;7;13;15;3;0;14.8
4098;Vrouwen;Leeftijd: 65 tot 75 jaar;2016 4e kwartaal;50;5;3;2;45;7;1;6;8;12;16;2;0;15.3
4099;Vrouwen;Leeftijd: 65 tot 75 jaar;2016;48;4;3;1;44;6;1;6;10;12;15;2;0;15.1
4100;Vrouwen;Leeftijd: 65 tot 75 jaar;2017 1e kwartaal;50;3;2;2;46;5;1;4;9;14;17;1;0;17.3
4101;Vrouwen;Leeftijd: 65 tot 75 jaar;2017 2e kwartaal;47;2;1;1;45;7;1;6;6;12;20;1;0;19.2
4102;Vrouwen;Leeftijd: 65 tot 75 jaar;2017 3e kwartaal;59;2;0;1;57;8;0;7;11;14;22;1;1;18.3
4103;Vrouwen;Leeftijd: 65 tot 75 jaar;2017 4e kwartaal;63;4;2;2;59;4;0;4;10;12;29;4;0;20.1
4104;Vrouwen;Leeftijd: 65 tot 75 jaar;2017;55;3;1;1;52;6;1;5;9;13;22;2;0;18.8
4105;Vrouwen;Leeftijd: 65 tot 75 jaar;2018 1e kwartaal;67;4;4;1;62;5;1;4;13;14;29;1;0;19.4
4106;Vrouwen;Leeftijd: 65 tot 75 jaar;2018 2e kwartaal;73;7;3;4;66;7;3;4;11;14;31;3;0;18.5
4107;Vrouwen;Leeftijd: 65 tot 75 jaar;2018 3e kwartaal;79;5;3;3;72;6;2;4;13;18;33;3;1;18.6
4108;Vrouwen;Leeftijd: 65 tot 75 jaar;2018 4e kwartaal;75;7;5;2;67;6;2;4;9;20;29;3;0;17.5
4109;Vrouwen;Leeftijd: 65 tot 75 jaar;2018;73;6;4;2;67;6;2;4;11;16;31;3;0;18.5
4110;Vrouwen;Leeftijd: 65 tot 75 jaar;2019 1e kwartaal;81;6;4;2;74;10;4;6;10;18;33;3;1;18.0
4111;Vrouwen;Leeftijd: 65 tot 75 jaar;2019 2e kwartaal;87;5;1;4;81;11;3;8;9;20;37;4;1;18.3
4112;Vrouwen;Leeftijd: 65 tot 75 jaar;2019 3e kwartaal;91;4;1;3;87;12;3;10;11;21;40;3;0;18.1
4113;Vrouwen;Leeftijd: 65 tot 75 jaar;2019 4e kwartaal;97;8;5;2;89;10;2;9;16;23;37;3;0;17.1
4114;Vrouwen;Leeftijd: 65 tot 75 jaar;2019;89;6;3;3;83;11;3;8;11;20;37;3;0;17.9
4115;Vrouwen;Leeftijd: 65 tot 75 jaar;2020 1e kwartaal;102;6;5;1;96;12;3;9;13;27;43;1;0;18.6
4116;Vrouwen;Leeftijd: 65 tot 75 jaar;2020 2e kwartaal;99;8;2;6;90;12;2;10;12;23;43;1;0;18.7
4117;Vrouwen;Leeftijd: 65 tot 75 jaar;2020 3e kwartaal;91;5;2;3;86;10;4;7;10;21;44;1;0;19.5
4118;Vrouwen;Leeftijd: 65 tot 75 jaar;2020 4e kwartaal;91;5;4;1;86;10;3;7;10;25;39;1;1;18.7
4119;Vrouwen;Leeftijd: 65 tot 75 jaar;2020;96;6;3;3;89;11;3;8;11;24;42;1;0;18.9
4120;Vrouwen;Leeftijd: 65 tot 75 jaar;2021 1e kwartaal;89;3;3;0;79;14;4;9;9;21;35;0;7;17.1
4121;Vrouwen;Leeftijd: 65 tot 75 jaar;2021 2e kwartaal;108;2;1;0;98;21;8;13;13;23;42;0;8;15.9
4122;Vrouwen;Leeftijd: 65 tot 75 jaar;2021 3e kwartaal;101;5;3;2;88;15;5;10;11;20;42;0;8;16.9
4123;Vrouwen;Leeftijd: 65 tot 75 jaar;2021 4e kwartaal;91;5;3;2;81;13;4;9;8;19;40;0;6;18.4
4124;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;97;4;2;1;86;16;5;10;10;21;40;0;7;17.0
4125;Vrouwen;Leeftijd: 65 tot 75 jaar;2022 1e kwartaal;102;8;4;3;89;17;4;13;11;24;38;0;5;17.1
4126;Vrouwen;Leeftijd: 65 tot 75 jaar;2022 2e kwartaal;110;11;8;3;94;17;4;13;13;23;41;0;4;16.4
4127;Vrouwen;Leeftijd: 65 tot 75 jaar;2022 3e kwartaal;111;7;4;2;99;15;5;10;12;29;42;0;5;17.1
4128;Vrouwen;Leeftijd: 65 tot 75 jaar;2022 4e kwartaal;113;9;4;5;99;17;5;11;11;26;45;0;5;17.4
4129;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;109;9;5;3;95;16;5;12;12;26;42;0;5;17.0
4130;Vrouwen;Leeftijd: 65 tot 75 jaar;2023 1e kwartaal;116;5;2;3;104;20;7;14;14;26;43;0;7;16.7
4131;Vrouwen;Leeftijd: 65 tot 75 jaar;2023 2e kwartaal;115;7;4;3;99;21;7;14;14;23;41;0;9;15.5
4132;Vrouwen;Leeftijd: 65 tot 75 jaar;2023 3e kwartaal;113;7;5;3;98;17;6;11;20;24;37;0;8;15.0
4133;Vrouwen;Leeftijd: 65 tot 75 jaar;2023 4e kwartaal;119;9;5;4;102;18;6;12;20;24;40;0;8;14.9
4134;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;116;7;4;3;101;19;6;13;17;24;40;0;8;15.5
4135;Vrouwen;Leeftijd: 65 tot 75 jaar;2024 1e kwartaal;124;7;4;3;109;23;8;15;20;29;36;0;9;14.1
4136;Vrouwen;Leeftijd: 65 tot 75 jaar;2024 2e kwartaal;137;11;5;5;114;21;9;12;23;28;43;0;12;14.3
4137;Vrouwen;Leeftijd: 65 tot 75 jaar;2024 3e kwartaal;136;8;4;4;118;19;7;12;25;26;47;0;10;15.4
4138;Vrouwen;Leeftijd: 65 tot 75 jaar;2024 4e kwartaal;146;9;5;3;124;24;7;17;28;25;48;0;13;14.5
4139;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;136;9;5;4;116;22;8;14;24;27;44;0;11;14.6
4140;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;847;204;106;98;643;265;113;152;114;153;100;11;1;7.8
4141;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;831;199;104;95;631;260;123;137;113;149;100;10;1;7.7
4142;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;814;198;122;75;616;241;110;130;107;156;102;9;1;7.8
4143;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;814;194;119;74;620;247;109;139;114;150;100;9;0;7.8
4144;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2013;827;198;113;85;627;253;114;140;112;152;100;10;1;7.8
4145;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;805;189;103;86;616;246;111;135;117;148;96;9;0;7.9
4146;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;808;190;112;78;617;251;115;136;112;148;97;10;1;7.9
4147;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;801;199;126;73;601;218;92;126;103;162;109;10;0;8.4
4148;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;815;209;127;81;606;222;93;129;111;155;107;11;1;8.3
4149;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2014;807;197;117;80;610;234;103;131;111;153;102;10;1;8.1
4150;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;816;205;115;90;611;228;97;131;113;147;110;13;1;8.4
4151;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;824;215;128;86;608;230;103;127;116;147;104;11;1;8.1
4152;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;790;217;144;73;572;197;86;110;104;156;103;13;1;8.2
4153;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;784;221;144;77;563;207;94;113;100;141;102;12;1;8.0
4154;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2015 ;803;214;133;81;588;215;95;120;108;148;105;12;1;8.2
4155;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;793;229;127;101;564;212;98;114;106;135;101;10;1;8.0
4156;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;807;239;144;95;567;221;113;108;105;133;98;11;1;7.7
4157;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;802;250;169;81;551;206;100;106;92;138;102;12;1;7.7
4158;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;786;235;136;99;550;218;110;108;91;128;102;11;1;7.8
4159;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2016;797;238;144;94;558;214;105;109;98;134;101;11;1;7.8
4160;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;783;230;120;110;553;224;115;109;94;129;96;10;1;7.9
4161;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;786;230;133;97;556;229;122;108;97;121;99;11;0;7.8
4162;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;770;244;150;95;525;198;98;101;82;130;106;8;0;8.0
4163;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;775;242;151;91;532;217;112;105;78;129;97;10;0;7.8
4164;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2017;778;237;139;98;541;217;111;106;88;127;100;10;0;7.8
4165;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;788;237;139;98;550;233;123;110;79;127;99;12;1;7.7
4166;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;809;260;148;112;548;232;121;111;77;129;100;8;1;7.6
4167;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;793;255;158;97;537;218;102;115;66;141;103;10;1;7.8
4168;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;808;251;150;101;557;236;110;127;69;136;105;12;1;7.7
4169;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2018;799;251;149;102;548;230;114;116;73;133;102;10;1;7.7
4170;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;809;247;134;112;562;246;125;120;73;133;99;11;1;7.6
4171;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;831;269;155;114;561;247;123;125;73;126;103;12;1;7.3
4172;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;797;248;156;92;548;231;118;113;73;127;106;11;1;7.6
4173;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;797;257;157;100;540;238;118;121;72;120;98;11;1;7.3
4174;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2019;809;255;150;105;553;241;121;120;73;126;102;11;1;7.4
4175;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;811;261;148;113;550;247;124;123;70;122;100;10;1;7.4
4176;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;760;209;106;103;551;252;125;127;67;118;103;10;1;7.8
4177;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;761;204;113;91;556;251;129;122;62;110;123;11;1;8.1
