ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
9201;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2006;2;;;;;
9202;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2007;2;;;;;
9203;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2008;1;;;;;
9204;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2009;1;;;;;
9205;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2010;1;;;;;
9206;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2011;2;2.0;;;;0.0
9207;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2012;2;1.0;;;;0.0
9208;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2013;3;3.0;;;;1.0
9209;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2014;3;2.0;;;;0.0
9210;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2015;3;3.0;;;;0.0
9211;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2016;4;3.0;;;;0.0
9212;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2017;4;3.0;;;;1.0
9213;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2018;4;4.0;;;;0.0
9214;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2019;4;3.0;;;;1.0
9215;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2020;5;;;;;
9216;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2003;3;;;;;
9217;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2004;5;;;;;
9218;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2005;4;;;;;
9219;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2006;5;;;;;
9220;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2007;5;;;;;
9221;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2008;5;;;;;
9222;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2009;4;;;;;
9223;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2010;5;;;;;
9224;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2011;4;3.0;;;;1.0
9225;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2012;5;4.0;;;;1.0
9226;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2013;10;8.0;;;;2.0
9227;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2014;7;6.0;;;;1.0
9228;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2015;7;6.0;;;;1.0
9229;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2016;7;6.0;;;;1.0
9230;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2017;10;8.0;;;;2.0
9231;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2018;10;9.0;;;;1.0
9232;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2019;11;8.0;;;;2.0
9233;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: werknemer;2020;8;;;;;
9234;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2003;2;;;;;
9235;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2004;4;;;;;
9236;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2005;4;;;;;
9237;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2006;5;;;;;
9238;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2007;4;;;;;
9239;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2008;3;;;;;
9240;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2009;3;;;;;
9241;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2010;3;;;;;
9242;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2011;3;2.0;;;;1.0
9243;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2012;3;3.0;;;;1.0
9244;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2013;7;6.0;;;;1.0
9245;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2014;5;4.0;;;;1.0
9246;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2015;4;3.0;;;;0.0
9247;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2016;4;4.0;;;;1.0
9248;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2017;7;5.0;;;;1.0
9249;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2018;7;6.0;;;;1.0
9250;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2019;7;6.0;;;;2.0
9251;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: vaste arbeidsrelatie;2020;5;;;;;
9252;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2003;1;;;;;
9253;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2004;1;;;;;
9254;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2005;1;;;;;
9255;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2006;1;;;;;
9256;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2007;1;;;;;
9257;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2008;1;;;;;
9258;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2009;1;;;;;
9259;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2010;1;;;;;
9260;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2011;1;1.0;;;;0.0
9261;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2012;2;2.0;;;;1.0
9262;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2013;3;2.0;;;;1.0
9263;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2014;2;2.0;;;;0.0
9264;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2015;3;3.0;;;;0.0
9265;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2016;3;2.0;;;;1.0
9266;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2017;4;3.0;;;;1.0
9267;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2018;3;3.0;;;;1.0
9268;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2019;3;3.0;;;;1.0
9269;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: flexibele arbeidsrelatie;2020;3;;;;;
9270;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2003;1;;;;;
9271;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2004;0;;;;;
9272;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2005;0;;;;;
9273;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2006;0;;;;;
9274;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2007;1;;;;;
9275;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2008;0;;;;;
9276;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2009;1;;;;;
9277;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2010;0;;;;;
9278;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2011;0;0.0;;;;0.0
9279;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2012;1;1.0;;;;0.0
9280;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2013;2;1.0;;;;0.0
9281;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2014;1;0.0;;;;0.0
9282;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2015;1;1.0;;;;0.0
9283;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2016;1;1.0;;;;0.0
9284;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2017;2;1.0;;;;0.0
9285;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2018;1;1.0;;;;0.0
9286;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2019;1;1.0;;;;0.0
9287;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfstandige;2020;1;;;;;
9288;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2003;0;;;;;
9289;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2004;0;;;;;
9290;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2005;0;;;;;
9291;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2006;0;;;;;
9292;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2007;0;;;;;
9293;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2008;0;;;;;
9294;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2009;0;;;;;
9295;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2010;0;;;;;
9296;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2011;0;0.0;;;;0.0
9297;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2012;0;0.0;;;;0.0
9298;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2013;0;0.0;;;;0.0
9299;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2014;0;0.0;;;;0.0
9300;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2015;0;0.0;;;;0.0
9301;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2016;0;0.0;;;;0.0
9302;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2017;0;0.0;;;;0.0
9303;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2018;0;0.0;;;;0.0
9304;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2019;0;0.0;;;;0.0
9305;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: meewerkend gezinslid;2020;0;;;;;
9306;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2003;0;;;;;
9307;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2004;0;;;;;
9308;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2005;0;;;;;
9309;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2006;0;;;;;
9310;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2007;0;;;;;
9311;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2008;0;;;;;
9312;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2009;0;;;;;
9313;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2010;0;;;;;
9314;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2011;0;0.0;;;;0.0
9315;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2012;0;0.0;;;;0.0
9316;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2013;1;0.0;;;;0.0
9317;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2014;0;0.0;;;;0.0
9318;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2015;0;0.0;;;;0.0
9319;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2016;0;0.0;;;;0.0
9320;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2017;0;0.0;;;;0.0
9321;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2018;0;0.0;;;;0.0
9322;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2019;0;0.0;;;;0.0
9323;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. met personeel (zmp);2020;0;;;;;
9324;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2003;1;;;;;
9325;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2004;0;;;;;
9326;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2005;0;;;;;
9327;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2006;0;;;;;
9328;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2007;0;;;;;
9329;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2008;0;;;;;
9330;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2009;0;;;;;
9331;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2010;0;;;;;
9332;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2011;0;0.0;;;;0.0
9333;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2012;1;0.0;;;;0.0
9334;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2013;1;1.0;;;;0.0
9335;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2014;0;0.0;;;;0.0
9336;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Werknemer met flexibele arbeidsrelatie;Werkkring: zelfst. zonder personeel(zzp);2015;0;0.0;;;;0.0
