ID;TypeZelfstandige;Geslacht;BedrijfstakkenBranchesSBI2008;Kenmerken;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
9061;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2007;2.6;31.5;30.5;30.9;30.0;31.7;30.4;2.4;71.7;18.4;3.0;29.3;28.6;27.2;27.0;31.1;29.7;2.6;77.4;18.3
9062;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2008;3.5;32.7;31.6;32.1;30.8;32.2;31.1;3.2;57.9;15.8;3.8;31.3;30.3;29.4;28.7;31.9;30.7;3.5;60.4;15.7
9063;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2009;3.7;28.5;27.2;28.3;26.8;29.4;28.7;3.6;35.6;11.4;4.2;27.0;25.7;25.4;24.5;29.1;28.2;3.9;36.2;11.5
9064;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2010;3.8;26.3;24.6;25.2;23.3;28.4;27.7;;;;4.6;25.0;23.4;21.5;19.6;28.0;27.2;;;
9065;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2011;5.2;29.6;28.5;28.5;27.0;32.8;32.0;4.3;39.1;10.7;6.2;28.5;27.4;24.8;23.3;32.3;31.5;4.7;40.3;10.7
9066;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2012;5.1;27.1;25.6;26.1;24.5;31.7;30.8;4.2;34.2;12.3;6.1;26.1;24.8;22.8;21.2;31.4;30.5;4.8;36.8;11.9
9067;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2013;4.9;27.0;25.7;25.8;24.1;32.5;31.7;4.1;29.7;11.9;5.8;26.0;25.0;22.6;20.6;32.0;31.3;4.6;30.5;11.8
9068;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2014;5.0;28.6;26.9;27.3;25.5;34.9;33.5;4.1;36.9;12.4;6.0;27.4;25.8;23.8;21.8;34.4;32.8;4.6;36.4;12.3
9069;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2015;5.3;29.8;28.3;28.6;26.9;35.3;34.4;4.3;38.3;13.1;6.2;28.5;27.3;25.1;23.5;34.6;33.6;4.7;36.1;12.7
9070;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2016;5.3;31.1;29.7;29.9;28.4;37.0;35.8;4.4;41.7;13.9;6.3;29.3;28.1;25.8;24.3;36.3;34.9;4.9;41.1;13.7
9071;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2017;5.3;33.2;31.3;31.8;29.8;39.0;37.0;4.3;43.4;14.2;6.5;31.3;29.9;27.1;25.2;38.2;36.2;4.9;41.4;14.3
9072;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2018;6.2;34.9;32.8;33.2;30.8;39.4;37.1;4.8;37.4;13.5;7.6;32.9;31.1;28.4;26.4;38.7;36.4;5.5;38.4;13.8
9073;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2019;7.4;35.2;32.8;33.7;31.2;40.5;37.7;5.8;34.9;11.9;9.1;32.7;30.9;28.5;26.5;39.9;37.0;6.6;38.3;12.5
9074;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2020;8.3;35.5;33.4;33.6;31.3;41.7;39.3;6.6;41.5;11.8;10.4;32.8;31.1;27.9;25.7;41.1;38.6;7.6;46.6;12.1
9075;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2021;9.8;35.8;33.4;34.0;31.5;42.7;40.3;7.6;53.2;12.6;13.5;30.7;29.2;25.8;23.0;41.5;38.8;9.1;59.5;13.2
9076;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2022;12.0;37.8;35.1;36.2;33.5;45.0;42.3;9.1;74.3;12.6;19.8;28.4;25.9;23.3;17.7;42.0;39.9;11.6;96.1;14.4
9077;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: Jonger dan 25 jaar;2023;13.6;36.8;33.9;35.1;32.5;45.9;43.4;10.4;67.6;13.2;22.3;28.4;23.8;22.8;14.6;43.9;41.7;13.3;94.4;15.4
9078;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2007;19.0;37.6;35.9;38.4;36.6;26.8;25.3;17.4;59.8;16.6;20.5;37.0;35.2;36.0;35.0;26.7;25.2;18.6;59.7;16.5
9079;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2008;22.2;38.2;37.0;38.8;37.4;26.8;25.7;20.6;44.4;15.6;23.8;37.6;36.3;36.6;35.8;26.8;25.6;21.9;44.5;15.4
9080;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2009;23.8;34.1;32.8;35.1;33.9;24.7;23.7;22.9;25.5;12.0;25.5;33.8;32.4;33.0;32.2;24.7;23.7;24.3;25.7;11.8
9081;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2010;24.0;32.3;30.6;32.9;31.0;23.9;22.7;;;;26.6;32.1;30.4;30.1;28.5;23.9;22.6;;;
9082;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2011;26.3;35.3;34.0;35.8;34.5;27.4;26.1;23.6;21.1;11.1;29.2;34.9;33.5;32.9;32.0;27.3;26.1;25.3;20.0;10.9
9083;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2012;26.1;32.6;31.0;33.1;31.4;26.1;25.1;23.6;14.2;11.8;28.8;32.5;30.8;30.4;28.9;26.2;25.1;25.3;13.2;11.4
9084;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2013;25.4;32.8;31.0;33.1;31.1;26.2;25.1;23.0;6.5;11.0;28.0;32.7;30.9;30.5;28.8;26.3;25.1;24.6;5.7;10.8
9085;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2014;25.7;34.5;32.6;34.6;32.6;28.4;26.8;22.9;7.7;11.4;28.4;34.4;32.4;31.8;30.2;28.4;26.8;24.5;6.9;11.1
9086;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2015;26.5;36.3;34.4;36.3;34.3;29.4;27.9;22.9;11.7;12.1;29.4;36.1;34.1;33.3;31.7;29.3;27.9;24.6;10.8;11.9
9087;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2016;27.0;37.9;35.7;37.9;35.6;31.2;29.6;24.0;17.4;12.7;29.9;37.5;35.2;34.8;33.1;31.1;29.5;25.7;16.4;12.5
9088;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2017;28.1;39.9;37.3;39.7;37.0;32.6;30.9;24.7;25.9;13.3;31.5;39.3;36.8;36.1;34.4;32.5;30.8;26.5;24.9;13.1
9089;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2018;30.9;42.8;39.7;42.4;39.2;34.0;32.2;26.5;34.2;13.3;34.7;42.0;38.9;38.5;36.3;33.8;32.0;28.4;32.9;13.1
9090;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2019;34.8;43.9;40.7;43.4;40.2;35.5;33.3;29.7;42.6;13.0;38.7;43.1;40.0;39.8;37.5;35.2;33.1;31.6;42.0;12.8
9091;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2020;37.1;44.2;41.0;43.4;40.3;36.5;34.5;32.2;49.4;12.5;41.4;43.4;40.2;39.6;37.3;36.2;34.3;34.4;48.9;12.3
9092;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2021;39.8;44.5;41.5;43.9;40.8;37.2;35.3;34.1;59.2;12.9;44.9;43.8;40.9;39.7;37.7;37.0;35.2;36.5;59.3;12.7
9093;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2022;43.9;46.9;43.8;46.0;42.9;39.0;37.0;36.7;77.7;12.5;49.6;46.1;43.2;41.6;39.8;38.8;36.9;39.3;79.0;12.3
9094;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 25 tot 35 jaar;2023;46.2;47.4;44.4;46.6;44.1;40.0;38.3;39.7;64.8;13.0;51.9;46.8;44.0;42.4;40.9;40.0;38.3;42.4;66.4;12.8
9095;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2007;36.0;39.8;37.4;40.9;39.0;25.9;23.7;33.3;149.9;18.7;38.7;39.2;36.7;38.3;37.2;25.8;23.7;35.7;149.5;18.2
9096;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2008;39.1;41.0;38.7;42.1;40.1;25.6;24.0;36.6;126.7;17.7;42.1;40.3;37.9;39.5;38.2;25.6;23.9;39.2;126.7;17.3
9097;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2009;40.5;37.0;34.8;38.3;36.8;23.8;22.6;39.1;92.7;14.0;43.6;36.6;34.3;35.9;34.6;23.8;22.6;42.0;93.0;13.6
9098;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2010;41.1;35.5;33.0;36.6;34.6;23.2;21.9;;;;45.2;35.3;32.7;33.8;31.8;23.2;22.0;;;
9099;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2011;42.4;38.4;36.4;39.7;37.9;27.3;25.5;39.8;89.1;13.1;46.7;38.0;35.8;36.5;35.0;27.2;25.5;43.1;87.9;12.6
9100;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2012;41.5;35.4;33.0;36.6;34.4;25.9;24.5;39.1;65.6;13.3;45.7;35.3;32.8;33.7;31.7;25.9;24.5;42.3;64.9;12.9
9101;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2013;40.2;35.6;33.2;36.4;34.3;25.8;24.5;38.0;38.9;12.2;44.1;35.5;33.0;33.7;31.8;25.8;24.6;41.0;38.4;11.8
9102;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2014;40.1;37.2;34.9;38.0;35.8;27.8;25.8;37.7;33.6;12.3;44.0;37.1;34.6;35.2;33.3;27.8;25.9;40.6;33.1;12.0
9103;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2015;40.4;38.8;36.4;39.7;37.4;28.0;26.7;37.0;33.7;13.0;44.1;38.6;36.1;36.8;34.9;28.0;26.7;39.7;33.3;12.7
9104;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2016;40.3;40.4;37.9;41.2;38.7;29.6;28.0;37.6;37.0;13.6;44.0;40.1;37.4;38.2;36.3;29.7;28.0;40.4;36.8;13.3
9105;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2017;40.5;42.6;39.5;43.2;40.3;31.1;29.3;37.7;45.6;14.8;44.5;42.3;39.1;40.0;37.7;31.1;29.3;40.5;45.3;14.5
9106;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2018;42.1;45.4;41.8;45.9;42.5;32.5;30.5;38.6;55.6;15.2;46.1;44.9;41.3;42.5;39.9;32.5;30.4;41.4;54.9;15.0
9107;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2019;45.0;46.5;42.6;47.0;43.2;34.4;31.4;40.8;67.6;15.6;49.2;46.0;42.0;43.6;40.6;34.3;31.4;43.6;67.3;15.4
9108;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2020;47.1;47.5;43.4;47.6;43.8;35.0;32.9;43.1;79.1;15.2;51.6;46.9;42.8;44.0;41.1;34.9;32.9;46.1;79.4;15.0
9109;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2021;49.9;47.8;43.9;48.0;44.2;35.8;33.8;45.3;101.2;16.3;54.8;47.4;43.4;44.3;41.4;35.8;33.8;48.4;102.1;16.1
9110;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2022;53.8;50.2;45.9;50.0;45.8;37.5;35.4;47.9;146.1;16.9;59.0;49.8;45.5;46.3;43.2;37.5;35.4;51.2;148.8;16.8
9111;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 35 tot 45 jaar;2023;57.6;51.4;47.5;51.4;47.9;39.0;37.0;52.1;148.7;17.4;63.1;51.2;47.2;47.7;45.2;39.1;37.1;55.7;152.1;17.3
9112;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2007;27.2;41.0;37.7;41.5;39.0;31.4;27.6;25.5;247.4;22.7;29.7;40.3;36.8;38.4;36.4;31.0;27.5;27.7;244.6;21.6
9113;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2008;29.8;41.8;38.6;42.6;40.0;30.0;27.8;28.2;224.4;21.4;32.7;41.1;37.7;39.3;37.2;29.8;27.7;30.7;222.9;20.3
9114;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2009;32.4;37.9;34.9;38.8;36.5;27.6;26.1;31.5;188.1;17.2;35.6;37.5;34.3;35.8;33.4;27.5;26.1;34.3;185.8;16.4
9115;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2010;34.9;36.8;33.3;37.4;34.5;27.0;25.3;;;;38.8;36.5;32.9;34.2;31.2;26.9;25.3;;;
9116;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2011;35.2;38.8;36.1;39.9;37.2;31.9;29.4;33.7;178.1;15.7;39.3;38.5;35.5;36.3;33.8;31.7;29.3;37.1;176.3;14.8
9117;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2012;36.5;35.9;32.6;36.9;33.7;30.2;28.0;34.9;153.8;15.6;40.8;36.0;32.5;33.6;30.3;30.2;28.0;38.5;152.6;14.7
9118;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2013;37.5;36.2;32.8;36.8;33.7;29.9;27.7;35.9;122.5;14.1;41.8;36.2;32.7;33.6;30.5;29.8;27.8;39.6;121.7;13.4
9119;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2014;39.3;37.8;34.8;38.4;35.5;32.6;29.2;37.6;116.9;13.9;43.7;37.7;34.6;35.1;32.3;32.5;29.2;41.3;116.1;13.3
9120;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2015;41.7;39.3;36.2;40.0;37.0;31.9;29.9;39.4;115.2;14.7;46.2;39.2;35.8;36.6;34.1;31.8;29.9;43.1;114.6;14.0
9121;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2016;43.6;40.8;37.8;41.4;38.6;33.8;31.5;41.6;118.7;16.0;48.2;40.6;37.3;38.1;35.6;33.7;31.5;45.5;118.6;15.4
9122;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2017;45.2;42.9;39.5;43.2;40.3;35.2;32.7;43.2;123.9;17.2;50.2;43.6;39.2;40.0;37.5;35.6;32.8;47.3;125.4;16.8
9123;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2018;47.3;45.8;42.3;46.3;43.1;36.9;34.0;45.0;136.9;18.5;52.2;45.3;41.7;42.6;40.1;36.8;34.0;49.0;137.2;17.9
9124;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2019;49.1;46.9;43.1;47.4;43.8;39.5;35.2;46.3;147.7;19.8;54.0;46.4;42.5;43.7;40.8;39.3;35.3;50.3;148.7;19.3
9125;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2020;49.7;47.8;44.0;48.0;44.5;39.8;36.6;47.0;160.6;20.2;54.8;47.4;43.3;44.1;41.2;39.7;36.6;51.1;161.2;19.8
9126;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2021;50.7;49.0;44.6;49.3;45.2;41.2;37.8;47.7;187.3;22.4;55.8;48.7;44.1;45.4;42.1;41.2;37.9;51.6;189.0;22.0
9127;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2022;51.5;51.2;46.8;51.2;47.1;43.1;39.7;48.0;244.0;24.0;56.6;50.7;46.3;47.3;44.1;43.0;39.8;51.9;246.7;23.5
9128;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 45 tot 55 jaar;2023;53.3;52.9;49.2;53.1;49.7;45.8;41.9;50.0;249.2;25.3;58.5;52.7;48.8;49.2;46.9;45.8;42.2;54.0;252.0;24.9
9129;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2007;14.9;39.6;35.1;38.2;34.1;34.8;29.1;13.9;348.0;29.9;16.8;39.4;34.4;34.6;30.1;34.3;28.6;15.5;341.8;28.0
9130;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2008;15.9;40.4;35.9;39.3;35.0;32.8;29.7;15.0;328.6;28.8;18.0;40.1;35.1;35.5;30.8;32.4;29.2;16.8;321.5;26.6
9131;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2009;16.7;36.4;32.0;35.4;31.2;30.3;28.0;16.1;293.3;24.6;19.0;36.3;31.7;31.7;27.3;29.8;27.7;18.1;286.5;22.5
9132;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2010;18.0;35.3;30.1;34.1;29.6;29.6;27.1;;;;20.8;35.5;30.3;30.3;25.3;29.3;26.8;;;
9133;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2011;17.3;36.8;32.6;36.1;31.5;35.4;31.8;16.7;278.9;23.3;20.3;36.8;32.5;31.6;26.7;34.8;31.3;19.2;274.6;21.2
9134;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2012;17.8;33.8;28.9;33.0;27.9;33.3;30.0;17.2;255.3;22.0;21.0;34.2;29.4;28.9;23.4;33.0;29.7;20.0;248.8;20.0
9135;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2013;18.4;33.5;28.7;32.7;27.9;32.3;29.6;17.9;218.6;19.7;21.6;34.1;29.4;28.9;23.8;32.3;29.4;20.6;213.2;18.0
9136;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2014;19.7;34.6;30.2;33.7;29.5;35.7;31.0;19.0;208.4;18.0;22.9;35.1;30.8;30.0;25.4;35.5;30.8;21.8;204.6;16.6
9137;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2015;21.4;35.7;31.8;35.0;30.8;34.1;31.8;20.6;205.9;18.2;24.5;36.1;31.9;31.4;27.1;34.0;31.7;23.2;202.6;17.0
9138;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2016;22.9;36.9;33.2;36.4;32.4;36.3;33.2;22.1;206.7;18.9;25.9;37.2;33.2;32.8;28.7;36.1;33.1;24.7;205.0;17.6
9139;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2017;24.4;39.0;34.9;38.5;34.6;37.8;34.5;23.5;210.9;20.1;27.7;42.0;35.2;35.3;31.2;38.9;34.6;26.4;212.9;19.7
9140;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2018;26.9;41.5;37.8;41.2;37.4;39.3;35.4;25.9;226.7;21.4;30.0;41.5;37.5;37.7;33.9;39.0;35.2;28.5;224.0;20.4
9141;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2019;29.5;42.2;38.6;42.0;38.2;42.8;36.5;28.3;242.7;23.7;32.9;42.2;38.2;38.5;34.6;42.5;36.5;31.1;242.6;22.7
9142;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2020;31.8;43.3;39.5;42.8;38.8;42.1;38.0;30.7;259.7;24.8;35.4;43.2;39.0;39.1;35.2;42.0;37.9;33.6;258.6;23.8
9143;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2021;34.1;44.3;40.3;44.1;40.0;43.1;39.1;32.7;293.1;27.3;37.7;44.4;40.0;40.6;36.7;43.0;39.0;35.6;292.1;26.3
9144;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2022;36.4;46.6;42.5;46.1;42.1;45.8;41.0;34.8;362.7;30.4;40.2;46.5;42.2;42.5;38.7;45.8;41.0;37.9;362.8;29.4
9145;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 55 tot 65 jaar;2023;39.3;49.5;45.9;49.3;45.9;49.4;43.7;37.7;380.4;34.2;43.1;49.5;45.5;45.7;43.1;49.2;43.8;40.9;380.5;32.8
9146;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2007;1.5;50.0;40.7;37.0;27.1;39.6;31.4;1.3;418.3;35.0;2.6;43.9;34.4;24.5;15.0;35.6;28.0;2.1;388.1;29.1
9147;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2008;1.7;50.5;42.3;36.7;28.9;39.2;33.6;1.5;433.6;37.3;2.9;44.3;35.7;24.2;15.8;34.9;29.2;2.4;394.2;29.8
9148;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2009;1.7;48.7;40.8;34.9;26.8;37.4;32.6;1.6;392.2;31.9;3.3;41.9;33.4;21.5;13.2;33.0;28.1;2.8;362.7;25.5
9149;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2010;1.9;47.7;39.5;33.3;25.2;37.9;31.9;;;;3.8;41.4;32.3;20.1;12.0;33.1;27.2;;;
9150;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2011;1.5;47.7;39.7;33.9;25.8;46.2;36.3;1.4;410.8;38.2;3.4;40.7;31.9;19.3;11.1;38.9;31.0;3.0;357.9;27.8
9151;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2012;1.7;45.1;37.4;30.5;23.4;47.8;35.0;1.6;357.8;35.2;3.9;39.1;30.3;17.0;9.2;40.7;29.6;3.4;322.4;24.1
9152;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2013;1.8;41.5;34.5;27.3;21.1;38.9;33.7;1.7;329.3;33.3;4.2;36.9;29.0;15.4;8.4;34.8;29.1;3.9;294.3;23.5
9153;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2014;2.1;42.9;35.4;28.7;22.1;44.7;34.1;2.0;295.7;27.9;4.8;38.0;30.1;16.2;9.0;40.2;30.2;4.4;274.0;21.3
9154;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2015;2.3;44.2;36.9;30.0;23.4;44.3;35.0;2.2;294.9;28.2;5.3;38.4;30.7;16.8;9.5;37.9;30.6;4.9;275.7;19.5
9155;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2016;2.7;44.3;37.4;30.4;23.2;45.0;35.6;2.6;287.7;26.8;5.9;39.1;30.8;17.7;9.7;39.8;31.5;5.5;274.1;18.6
9156;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2017;3.2;43.7;36.7;30.6;23.6;42.2;35.8;3.1;284.7;24.4;6.6;45.2;31.8;18.8;11.2;41.5;32.3;6.1;285.7;19.8
9157;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2018;3.9;44.7;37.7;31.9;25.4;43.4;36.4;3.7;308.6;25.8;7.2;39.8;32.4;20.4;12.4;39.6;32.7;6.7;302.5;20.6
9158;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2019;4.4;44.0;37.5;33.0;25.7;48.9;37.0;4.2;316.4;27.7;8.1;39.9;32.5;21.1;12.8;44.0;33.7;7.4;312.4;22.6
9159;Zelfstandige;Totaal mannen en vrouwen;F Bouwnijverheid;Leeftijd: 65 tot 75 jaar;2020;4.7;45.2;38.3;33.8;26.5;49.0;38.3;4.5;328.7;26.7;8.7;39.8;32.5;21.2;12.3;43.3;34.3;8.0;325.2;21.4
