ID;Sectors;TypeOfNonFinancialAsset;Periods;OpeningBalanceSheet_1;Revaluation_2;CapitalFormation_3;OtherChangesInVolume_4;StatisticalDiscrepancy_5;ClosingBalanceSheet_6;VolumeIndices2010100_7
4574;Non-profit institutions serving househ.;Non-residential buildings;2015;;;;;;;
4575;Non-profit institutions serving househ.;Non-residential buildings;2016;;;;;;;
4576;Non-profit institutions serving househ.;Civil engineering works;1995;;;;;;15.0;35.1
4577;Non-profit institutions serving househ.;Civil engineering works;1996;15.0;;;;;16.0;36.8
4578;Non-profit institutions serving househ.;Civil engineering works;1997;16.0;;;;;17.0;38.4
4579;Non-profit institutions serving househ.;Civil engineering works;1998;17.0;;;;;18.0;39.8
4580;Non-profit institutions serving househ.;Civil engineering works;1999;18.0;;;;;29.0;62.7
4581;Non-profit institutions serving househ.;Civil engineering works;2000;29.0;;;;;34.0;70.6
4582;Non-profit institutions serving househ.;Civil engineering works;2001;34.0;;;;;40.0;79.7
4583;Non-profit institutions serving househ.;Civil engineering works;2002;40.0;;;;;45.0;85.4
4584;Non-profit institutions serving househ.;Civil engineering works;2003;45.0;;;;;50.0;90.8
4585;Non-profit institutions serving househ.;Civil engineering works;2004;50.0;;;;;53.0;96.3
4586;Non-profit institutions serving househ.;Civil engineering works;2005;53.0;;;;;55.0;99.9
4587;Non-profit institutions serving househ.;Civil engineering works;2006;55.0;;;;;57.0;99.9
4588;Non-profit institutions serving househ.;Civil engineering works;2007;57.0;;;;;60.0;101.6
4589;Non-profit institutions serving househ.;Civil engineering works;2008;60.0;;;;;63.0;101.6
4590;Non-profit institutions serving househ.;Civil engineering works;2009;63.0;;;;;62.0;100.0
4591;Non-profit institutions serving househ.;Civil engineering works;2010;62.0;;;;;64.0;100.0
4592;Non-profit institutions serving househ.;Civil engineering works;2011;64.0;;;;;65.0;98.5
4593;Non-profit institutions serving househ.;Civil engineering works;2012;65.0;;;;;66.0;98.5
4594;Non-profit institutions serving househ.;Civil engineering works;2013;;;;;;;
4595;Non-profit institutions serving househ.;Civil engineering works;2014;;;;;;;
4596;Non-profit institutions serving househ.;Civil engineering works;2015;;;;;;;
4597;Non-profit institutions serving househ.;Civil engineering works;2016;;;;;;;
4598;Non-profit institutions serving househ.;Cost of ownership transfer on land;1995;;;;;;0.0;100.0
4599;Non-profit institutions serving househ.;Cost of ownership transfer on land;1996;0.0;;;;;0.0;100.0
4600;Non-profit institutions serving househ.;Cost of ownership transfer on land;1997;0.0;;;;;0.0;100.0
4601;Non-profit institutions serving househ.;Cost of ownership transfer on land;1998;0.0;;;;;0.0;100.0
4602;Non-profit institutions serving househ.;Cost of ownership transfer on land;1999;0.0;;;;;0.0;100.0
4603;Non-profit institutions serving househ.;Cost of ownership transfer on land;2000;0.0;;;;;0.0;100.0
4604;Non-profit institutions serving househ.;Cost of ownership transfer on land;2001;0.0;;;;;0.0;100.0
4605;Non-profit institutions serving househ.;Cost of ownership transfer on land;2002;0.0;;;;;0.0;100.0
4606;Non-profit institutions serving househ.;Cost of ownership transfer on land;2003;0.0;;;;;0.0;100.0
4607;Non-profit institutions serving househ.;Cost of ownership transfer on land;2004;0.0;;;;;0.0;100.0
4608;Non-profit institutions serving househ.;Cost of ownership transfer on land;2005;0.0;;;;;0.0;100.0
4609;Non-profit institutions serving househ.;Cost of ownership transfer on land;2006;0.0;;;;;0.0;100.0
4610;Non-profit institutions serving househ.;Cost of ownership transfer on land;2007;0.0;;;;;0.0;100.0
4611;Non-profit institutions serving househ.;Cost of ownership transfer on land;2008;0.0;;;;;0.0;100.0
4612;Non-profit institutions serving househ.;Cost of ownership transfer on land;2009;0.0;;;;;0.0;100.0
4613;Non-profit institutions serving househ.;Cost of ownership transfer on land;2010;0.0;;;;;0.0;100.0
4614;Non-profit institutions serving househ.;Cost of ownership transfer on land;2011;0.0;;;;;0.0;100.0
4615;Non-profit institutions serving househ.;Cost of ownership transfer on land;2012;0.0;;;;;0.0;100.0
4616;Non-profit institutions serving househ.;Cost of ownership transfer on land;2013;;;;;;;
4617;Non-profit institutions serving househ.;Cost of ownership transfer on land;2014;;;;;;;
4618;Non-profit institutions serving househ.;Cost of ownership transfer on land;2015;;;;;;;
4619;Non-profit institutions serving househ.;Cost of ownership transfer on land;2016;;;;;;;
4620;Non-profit institutions serving househ.;Total transport equipment;1995;;;;;;61.0;129.1
4621;Non-profit institutions serving househ.;Total transport equipment;1996;61.0;;;;;63.0;132.4
4622;Non-profit institutions serving househ.;Total transport equipment;1997;63.0;;;;;62.0;129.7
4623;Non-profit institutions serving househ.;Total transport equipment;1998;62.0;;;;;64.0;129.9
4624;Non-profit institutions serving househ.;Total transport equipment;1999;64.0;;;;;66.0;131.6
4625;Non-profit institutions serving househ.;Total transport equipment;2000;66.0;;;;;71.0;139.4
4626;Non-profit institutions serving househ.;Total transport equipment;2001;71.0;;;;;66.0;116.0
4627;Non-profit institutions serving househ.;Total transport equipment;2002;66.0;;;;;62.0;109.0
4628;Non-profit institutions serving househ.;Total transport equipment;2003;62.0;;;;;58.0;101.9
4629;Non-profit institutions serving househ.;Total transport equipment;2004;58.0;;;;;55.0;96.7
4630;Non-profit institutions serving househ.;Total transport equipment;2005;55.0;;;;;55.0;94.9
4631;Non-profit institutions serving househ.;Total transport equipment;2006;55.0;;;;;57.0;96.6
4632;Non-profit institutions serving househ.;Total transport equipment;2007;57.0;;;;;59.0;98.3
4633;Non-profit institutions serving househ.;Total transport equipment;2008;59.0;;;;;59.0;100.0
4634;Non-profit institutions serving househ.;Total transport equipment;2009;59.0;;;;;59.0;100.0
4635;Non-profit institutions serving househ.;Total transport equipment;2010;59.0;;;;;59.0;100.0
4636;Non-profit institutions serving househ.;Total transport equipment;2011;59.0;;;;;60.0;103.4
4637;Non-profit institutions serving househ.;Total transport equipment;2012;60.0;;;;;59.0;101.7
4638;Non-profit institutions serving househ.;Total transport equipment;2013;;;;;;;
4639;Non-profit institutions serving househ.;Total transport equipment;2014;;;;;;;
4640;Non-profit institutions serving househ.;Total transport equipment;2015;;;;;;;
4641;Non-profit institutions serving househ.;Total transport equipment;2016;;;;;;;
4642;Non-profit institutions serving househ.;Passenger cars;1995;;;;;;53.0;112.8
4643;Non-profit institutions serving househ.;Passenger cars;1996;53.0;;;;;55.0;116.0
4644;Non-profit institutions serving househ.;Passenger cars;1997;55.0;;;;;55.0;116.7
4645;Non-profit institutions serving househ.;Passenger cars;1998;55.0;;;;;56.0;117.8
4646;Non-profit institutions serving househ.;Passenger cars;1999;56.0;;;;;58.0;122.0
4647;Non-profit institutions serving househ.;Passenger cars;2000;58.0;;;;;62.0;126.6
4648;Non-profit institutions serving househ.;Passenger cars;2001;62.0;;;;;58.0;116.1
4649;Non-profit institutions serving househ.;Passenger cars;2002;58.0;;;;;55.0;110.1
4650;Non-profit institutions serving househ.;Passenger cars;2003;55.0;;;;;52.0;104.1
4651;Non-profit institutions serving househ.;Passenger cars;2004;52.0;;;;;49.0;98.1
4652;Non-profit institutions serving househ.;Passenger cars;2005;49.0;;;;;50.0;98.1
4653;Non-profit institutions serving househ.;Passenger cars;2006;50.0;;;;;51.0;98.1
4654;Non-profit institutions serving househ.;Passenger cars;2007;51.0;;;;;53.0;102.0
4655;Non-profit institutions serving househ.;Passenger cars;2008;53.0;;;;;53.0;103.9
4656;Non-profit institutions serving househ.;Passenger cars;2009;53.0;;;;;52.0;102.0
4657;Non-profit institutions serving househ.;Passenger cars;2010;52.0;;;;;51.0;100.0
4658;Non-profit institutions serving househ.;Passenger cars;2011;51.0;;;;;51.0;102.0
4659;Non-profit institutions serving househ.;Passenger cars;2012;51.0;;;;;50.0;100.0
4660;Non-profit institutions serving househ.;Passenger cars;2013;;;;;;;
4661;Non-profit institutions serving househ.;Passenger cars;2014;;;;;;;
4662;Non-profit institutions serving househ.;Passenger cars;2015;;;;;;;
4663;Non-profit institutions serving househ.;Passenger cars;2016;;;;;;;
4664;Non-profit institutions serving househ.;Other road transport equipment;1995;;;;;;8.0;115.0
4665;Non-profit institutions serving househ.;Other road transport equipment;1996;8.0;;;;;9.0;128.5
4666;Non-profit institutions serving househ.;Other road transport equipment;1997;9.0;;;;;8.0;114.2
4667;Non-profit institutions serving househ.;Other road transport equipment;1998;8.0;;;;;8.0;114.8
4668;Non-profit institutions serving househ.;Other road transport equipment;1999;8.0;;;;;9.0;129.1
4669;Non-profit institutions serving househ.;Other road transport equipment;2000;9.0;;;;;9.0;126.6
4670;Non-profit institutions serving househ.;Other road transport equipment;2001;9.0;;;;;8.0;100.0
4671;Non-profit institutions serving househ.;Other road transport equipment;2002;8.0;;;;;7.0;87.5
4672;Non-profit institutions serving househ.;Other road transport equipment;2003;7.0;;;;;6.0;75.0
4673;Non-profit institutions serving househ.;Other road transport equipment;2004;6.0;;;;;5.0;62.5
4674;Non-profit institutions serving househ.;Other road transport equipment;2005;5.0;;;;;5.0;62.5
4675;Non-profit institutions serving househ.;Other road transport equipment;2006;5.0;;;;;6.0;75.0
4676;Non-profit institutions serving househ.;Other road transport equipment;2007;6.0;;;;;6.0;75.0
4677;Non-profit institutions serving househ.;Other road transport equipment;2008;6.0;;;;;7.0;87.5
4678;Non-profit institutions serving househ.;Other road transport equipment;2009;7.0;;;;;7.0;87.5
4679;Non-profit institutions serving househ.;Other road transport equipment;2010;7.0;;;;;8.0;100.0
4680;Non-profit institutions serving househ.;Other road transport equipment;2011;8.0;;;;;9.0;112.5
4681;Non-profit institutions serving househ.;Other road transport equipment;2012;9.0;;;;;9.0;112.5
4682;Non-profit institutions serving househ.;Other road transport equipment;2013;;;;;;;
4683;Non-profit institutions serving househ.;Other road transport equipment;2014;;;;;;;
4684;Non-profit institutions serving househ.;Other road transport equipment;2015;;;;;;;
4685;Non-profit institutions serving househ.;Other road transport equipment;2016;;;;;;;
4686;Non-profit institutions serving househ.;Trains and trams;1995;;;;;;0.0;100.0
4687;Non-profit institutions serving househ.;Trains and trams;1996;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4688;Non-profit institutions serving househ.;Trains and trams;1997;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4689;Non-profit institutions serving househ.;Trains and trams;1998;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4690;Non-profit institutions serving househ.;Trains and trams;1999;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4691;Non-profit institutions serving househ.;Trains and trams;2000;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4692;Non-profit institutions serving househ.;Trains and trams;2001;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4693;Non-profit institutions serving househ.;Trains and trams;2002;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4694;Non-profit institutions serving househ.;Trains and trams;2003;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4695;Non-profit institutions serving househ.;Trains and trams;2004;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4696;Non-profit institutions serving househ.;Trains and trams;2005;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4697;Non-profit institutions serving househ.;Trains and trams;2006;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4698;Non-profit institutions serving househ.;Trains and trams;2007;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4699;Non-profit institutions serving househ.;Trains and trams;2008;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4700;Non-profit institutions serving househ.;Trains and trams;2009;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4701;Non-profit institutions serving househ.;Trains and trams;2010;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4702;Non-profit institutions serving househ.;Trains and trams;2011;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4703;Non-profit institutions serving househ.;Trains and trams;2012;0.0;0.0;0.0;0.0;0.0;0.0;100.0
4704;Non-profit institutions serving househ.;Trains and trams;2013;;;;;;;
4705;Non-profit institutions serving househ.;Trains and trams;2014;;;;;;;
4706;Non-profit institutions serving househ.;Trains and trams;2015;;;;;;;
4707;Non-profit institutions serving househ.;Trains and trams;2016;;;;;;;
4708;Non-profit institutions serving househ.;Ships;1995;;;;;;0.0;100.0
4709;Non-profit institutions serving househ.;Ships;1996;0.0;;;;;0.0;100.0
4710;Non-profit institutions serving househ.;Ships;1997;0.0;;;;;0.0;100.0
4711;Non-profit institutions serving househ.;Ships;1998;0.0;;;;;0.0;100.0
4712;Non-profit institutions serving househ.;Ships;1999;0.0;;;;;0.0;100.0
4713;Non-profit institutions serving househ.;Ships;2000;0.0;;;;;0.0;100.0
4714;Non-profit institutions serving househ.;Ships;2001;0.0;;;;;0.0;100.0
4715;Non-profit institutions serving househ.;Ships;2002;0.0;;;;;0.0;100.0
4716;Non-profit institutions serving househ.;Ships;2003;0.0;;;;;0.0;100.0
4717;Non-profit institutions serving househ.;Ships;2004;0.0;;;;;0.0;100.0
4718;Non-profit institutions serving househ.;Ships;2005;0.0;;;;;0.0;100.0
4719;Non-profit institutions serving househ.;Ships;2006;0.0;;;;;0.0;100.0
4720;Non-profit institutions serving househ.;Ships;2007;0.0;;;;;0.0;100.0
4721;Non-profit institutions serving househ.;Ships;2008;0.0;;;;;0.0;100.0
4722;Non-profit institutions serving househ.;Ships;2009;0.0;;;;;0.0;100.0
4723;Non-profit institutions serving househ.;Ships;2010;0.0;;;;;0.0;100.0
4724;Non-profit institutions serving househ.;Ships;2011;0.0;;;;;0.0;100.0
4725;Non-profit institutions serving househ.;Ships;2012;0.0;;;;;0.0;100.0
4726;Non-profit institutions serving househ.;Ships;2013;;;;;;;
4727;Non-profit institutions serving househ.;Ships;2014;;;;;;;
4728;Non-profit institutions serving househ.;Ships;2015;;;;;;;
4729;Non-profit institutions serving househ.;Ships;2016;;;;;;;
4730;Non-profit institutions serving househ.;Aircraft;1995;;;;;;0.0;100.0
4731;Non-profit institutions serving househ.;Aircraft;1996;0.0;;;;;0.0;100.0
4732;Non-profit institutions serving househ.;Aircraft;1997;0.0;;;;;0.0;100.0
4733;Non-profit institutions serving househ.;Aircraft;1998;0.0;;;;;0.0;100.0
4734;Non-profit institutions serving househ.;Aircraft;1999;0.0;;;;;0.0;100.0
4735;Non-profit institutions serving househ.;Aircraft;2000;0.0;;;;;0.0;100.0
4736;Non-profit institutions serving househ.;Aircraft;2001;0.0;;;;;0.0;100.0
4737;Non-profit institutions serving househ.;Aircraft;2002;0.0;;;;;0.0;100.0
4738;Non-profit institutions serving househ.;Aircraft;2003;0.0;;;;;0.0;100.0
4739;Non-profit institutions serving househ.;Aircraft;2004;0.0;;;;;0.0;100.0
4740;Non-profit institutions serving househ.;Aircraft;2005;0.0;;;;;0.0;100.0
4741;Non-profit institutions serving househ.;Aircraft;2006;0.0;;;;;0.0;100.0
4742;Non-profit institutions serving househ.;Aircraft;2007;0.0;;;;;0.0;100.0
4743;Non-profit institutions serving househ.;Aircraft;2008;0.0;;;;;0.0;100.0
4744;Non-profit institutions serving househ.;Aircraft;2009;0.0;;;;;0.0;100.0
4745;Non-profit institutions serving househ.;Aircraft;2010;0.0;;;;;0.0;100.0
4746;Non-profit institutions serving househ.;Aircraft;2011;0.0;;;;;0.0;100.0
4747;Non-profit institutions serving househ.;Aircraft;2012;0.0;;;;;0.0;100.0
4748;Non-profit institutions serving househ.;Aircraft;2013;;;;;;;
4749;Non-profit institutions serving househ.;Aircraft;2014;;;;;;;
4750;Non-profit institutions serving househ.;Aircraft;2015;;;;;;;
4751;Non-profit institutions serving househ.;Aircraft;2016;;;;;;;
4752;Non-profit institutions serving househ.;Computers;1995;;;;;;50.0;7.2
4753;Non-profit institutions serving househ.;Computers;1996;50.0;;;;;51.0;9.1
4754;Non-profit institutions serving househ.;Computers;1997;51.0;;;;;48.0;10.5
4755;Non-profit institutions serving househ.;Computers;1998;48.0;;;;;49.0;13.5
4756;Non-profit institutions serving househ.;Computers;1999;49.0;;;;;55.0;18.5
4757;Non-profit institutions serving househ.;Computers;2000;55.0;;;;;64.0;23.9
4758;Non-profit institutions serving househ.;Computers;2001;64.0;;;;;75.0;32.9
4759;Non-profit institutions serving househ.;Computers;2002;75.0;;;;;80.0;40.5
4760;Non-profit institutions serving househ.;Computers;2003;80.0;;;;;89.0;50.7
4761;Non-profit institutions serving househ.;Computers;2004;89.0;;;;;87.0;53.2
4762;Non-profit institutions serving househ.;Computers;2005;87.0;;;;;88.0;60.0
4763;Non-profit institutions serving househ.;Computers;2006;88.0;;;;;89.0;66.8
4764;Non-profit institutions serving househ.;Computers;2007;89.0;;;;;95.0;75.5
4765;Non-profit institutions serving househ.;Computers;2008;95.0;;;;;96.0;85.3
4766;Non-profit institutions serving househ.;Computers;2009;96.0;;;;;98.0;94.9
4767;Non-profit institutions serving househ.;Computers;2010;98.0;;;;;99.0;100.0
4768;Non-profit institutions serving househ.;Computers;2011;99.0;;;;;99.0;105.3
4769;Non-profit institutions serving househ.;Computers;2012;99.0;;;;;102.0;110.7
4770;Non-profit institutions serving househ.;Computers;2013;;;;;;;
4771;Non-profit institutions serving househ.;Computers;2014;;;;;;;
4772;Non-profit institutions serving househ.;Computers;2015;;;;;;;
4773;Non-profit institutions serving househ.;Computers;2016;;;;;;;
4774;Non-profit institutions serving househ.;Telecommunications equipment;1995;;;;;;6.0;39.4
4775;Non-profit institutions serving househ.;Telecommunications equipment;1996;6.0;;;;;8.0;52.3
4776;Non-profit institutions serving househ.;Telecommunications equipment;1997;8.0;;;;;8.0;54.1
4777;Non-profit institutions serving househ.;Telecommunications equipment;1998;8.0;;;;;9.0;60.2
4778;Non-profit institutions serving househ.;Telecommunications equipment;1999;9.0;;;;;12.0;80.9
4779;Non-profit institutions serving househ.;Telecommunications equipment;2000;12.0;;;;;15.0;99.5
4780;Non-profit institutions serving househ.;Telecommunications equipment;2001;15.0;;;;;16.0;123.1
4781;Non-profit institutions serving househ.;Telecommunications equipment;2002;16.0;;;;;15.0;115.4
4782;Non-profit institutions serving househ.;Telecommunications equipment;2003;15.0;;;;;14.0;107.7
4783;Non-profit institutions serving househ.;Telecommunications equipment;2004;14.0;;;;;13.0;100.0
4784;Non-profit institutions serving househ.;Telecommunications equipment;2005;13.0;;;;;12.0;92.3
4785;Non-profit institutions serving househ.;Telecommunications equipment;2006;12.0;;;;;12.0;92.3
4786;Non-profit institutions serving househ.;Telecommunications equipment;2007;12.0;;;;;14.0;107.7
