ID;LandVanUiteindelijkeZeggenschapUCI;KenmerkenBedrijf;HoogstBehaaldOnderwijsniveau;KenmerkenBaanEnWerknemer;Perioden;BanenVanWerknemers_1
7619;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2011;271.0
7620;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2012;259.0
7621;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2013;246.0
7622;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2014;241.0
7623;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2015;
7624;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2008;20.0
7625;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2009;19.0
7626;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2010;17.0
7627;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2011;20.0
7628;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2012;19.0
7629;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2013;19.0
7630;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2014;19.0
7631;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2015;
7632;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2008;353.0
7633;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2009;337.0
7634;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2010;336.0
7635;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2011;345.0
7636;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2012;345.0
7637;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2013;348.0
7638;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2014;363.0
7639;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Mannen;2015;
7640;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2008;274.0
7641;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2009;259.0
7642;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2010;252.0
7643;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2011;255.0
7644;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2012;253.0
7645;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2013;250.0
7646;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2014;260.0
7647;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Geslacht: Vrouwen;2015;
7648;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2008;297.0
7649;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2009;276.0
7650;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2010;272.0
7651;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2011;272.0
7652;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2012;270.0
7653;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2013;271.0
7654;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2014;285.0
7655;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2015;
7656;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2008;240.0
7657;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2009;231.0
7658;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2010;225.0
7659;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;232.0
7660;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;231.0
7661;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;230.0
7662;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2014;237.0
7663;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2015;
7664;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2008;90.0
7665;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2009;89.0
7666;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2010;90.0
7667;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2011;96.0
7668;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2012;97.0
7669;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2013;97.0
7670;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2014;101.0
7671;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2015;
7672;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2008;237.0
7673;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2009;229.0
7674;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2010;234.0
7675;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2011;236.0
7676;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2012;241.0
7677;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2013;246.0
7678;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2014;266.0
7679;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2015;
7680;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: midden;2008;317.0
7681;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: midden;2009;297.0
7682;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: midden;2010;291.0
7683;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: midden;2011;299.0
7684;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: midden;2012;296.0
7685;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: midden;2013;292.0
7686;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: midden;2014;300.0
7687;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: midden;2015;
7688;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2008;73.0
7689;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2009;70.0
7690;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2010;63.0
7691;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2011;65.0
7692;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2012;63.0
7693;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2013;61.0
7694;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2014;58.0
7695;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2015;
7696;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2008;548.0
7697;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2009;523.0
7698;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2010;513.0
7699;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2011;521.0
7700;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2012;517.0
7701;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2013;516.0
7702;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2014;537.0
7703;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2015;
7704;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2008;
7705;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2009;
7706;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2010;
7707;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2011;2.0
7708;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2012;2.0
7709;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2013;2.0
7710;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2014;2.0
7711;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2015;
7712;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2008;3.0
7713;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2009;3.0
7714;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2010;3.0
7715;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2011;2.0
7716;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2012;3.0
7717;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2013;3.0
7718;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2014;3.0
7719;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2015;
7720;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2008;16.0
7721;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2009;12.0
7722;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2010;9.0
7723;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2011;9.0
7724;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2012;7.0
7725;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2013;6.0
7726;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2014;6.0
7727;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2015;
7728;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2008;25.0
7729;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2009;24.0
7730;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2010;27.0
7731;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2011;31.0
7732;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2012;36.0
7733;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2013;36.0
7734;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2014;40.0
7735;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2015;
7736;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2008;
7737;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2009;
7738;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2010;
7739;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2011;
7740;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2012;
7741;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2013;
7742;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2014;
7743;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2015;
7744;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2008;26.0
7745;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2009;23.0
7746;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2010;24.0
7747;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2011;23.0
7748;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2012;24.0
7749;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2013;23.0
7750;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2014;26.0
7751;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2015;
7752;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Totaal;2008;399.0
7753;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Totaal;2009;390.0
7754;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Totaal;2010;385.0
7755;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Totaal;2011;403.0
7756;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Totaal;2012;409.0
7757;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Totaal;2013;416.0
7758;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Totaal;2014;429.0
7759;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Totaal;2015;
7760;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2008;131.0
7761;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2009;125.0
7762;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2010;127.0
7763;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2011;134.0
7764;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2012;145.0
7765;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2013;152.0
7766;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2014;163.0
7767;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2015;
7768;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2008;220.0
7769;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2009;215.0
7770;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2010;212.0
7771;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2011;217.0
7772;Totaal binnen- en buitenland;M-N Zakelijke dienstverlening;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2012;213.0
