ID;Overheidslaag;StandMutatie;Perioden;EMUSaldo_1;VorderingenTotaal_2;TotaalLanglopendeVorderingen_3;EffectenEnDeelnemingen_4;DeelnemInEigenBedrijfsmDiensten_5;OverigeLanglopendeVorderingen_6;TotaalKortlopendeVorderingen_7;RCOpEigenBedrijfsmatigDienst_8;RCOpDerdenNietFinancieleInstell_9;KasEnDaggeldleningTermijndepositoS_10;LiquideMiddelen_11;OverigeKortlopendeVorderingen_12;SchuldenTotaal_13;TotaalLanglopendeSchulden_14;ObligatiesEnMediumTermNotes_15;BelegdeResDoorEigBedrijfsmDienst_16;BelegdeReservesDoorDerden_17;Waarborgsommen_18;OverigeLanglopendeSchulden_19;KortlopendeSchuldenTotaal_20;RCBijEigenBedrijfsmatigeDiensten_21;RCBijDerdenNietFinancieleInstell_22;KasEnDaggeldleningTermijndepositoS_23;OverigeKortlopendeSchulden_24
748;Waterschappen;Stand;2005 4e kwartaal*;;2.0;1.8;1.7;0.0;0.1;0.2;0.0;0.0;0.0;-0.2;0.4;6.5;6.2;2.2;0.0;0.0;0.1;3.9;0.4;0.0;0.0;0.1;0.3
749;Waterschappen;Stand;2005 eindstand*;;2.0;1.8;1.7;0.0;0.1;0.2;0.0;0.0;0.0;-0.2;0.4;6.5;6.2;2.2;0.0;0.0;0.1;3.9;0.4;0.0;0.0;0.1;0.3
750;Waterschappen;Mutatie;2001 beginstand;;;;;;;;;;;;;;;;;;;;;;;;
751;Waterschappen;Mutatie;2001 1e kwartaal;0.5;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.1;0.2;-0.2;-0.1;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;0.0;0.0;-0.1
752;Waterschappen;Mutatie;2001 2e kwartaal;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
753;Waterschappen;Mutatie;2001 3e kwartaal;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0
754;Waterschappen;Mutatie;2001 4e kwartaal;-0.4;-0.1;0.0;0.1;0.0;0.0;-0.1;0.0;0.0;0.0;-0.1;0.0;0.3;0.2;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1
755;Waterschappen;Mutatie;2001 eindstand;-0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.0;0.1;-0.1;0.0;0.0;0.0;0.0
756;Waterschappen;Mutatie;2002 beginstand;;;;;;;;;;;;;;;;;;;;;;;;
757;Waterschappen;Mutatie;2002 1e kwartaal;0.3;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.1;0.3;0.0;0.0;-0.2;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0
758;Waterschappen;Mutatie;2002 2e kwartaal;0.0;-0.1;-0.1;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;-0.1;0.0;0.0;-0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
759;Waterschappen;Mutatie;2002 3e kwartaal;-0.2;-0.3;-0.1;-0.1;0.0;0.0;-0.2;0.0;0.0;0.0;-0.1;-0.1;0.0;-0.1;-0.2;0.0;0.0;0.0;0.1;-0.1;0.0;0.0;0.0;-0.1
760;Waterschappen;Mutatie;2002 4e kwartaal;-0.2;-0.2;-0.1;-0.1;0.0;0.0;-0.1;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.3;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;0.0
761;Waterschappen;Mutatie;2002 eindstand;-0.2;-0.2;-0.3;-0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;-0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
762;Waterschappen;Mutatie;2003 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
763;Waterschappen;Mutatie;2003 1e kwartaal*;0.2;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;-0.1;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0
764;Waterschappen;Mutatie;2003 2e kwartaal*;0.0;-0.2;-0.2;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;-0.2;-0.2;-0.2;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
765;Waterschappen;Mutatie;2003 3e kwartaal*;-0.1;-0.3;-0.2;-0.2;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;-0.2;-0.2;-0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1
766;Waterschappen;Mutatie;2003 4e kwartaal*;-0.3;0.1;0.2;0.2;0.0;0.0;-0.2;0.0;0.0;0.0;-0.1;-0.1;0.3;0.4;0.6;0.0;0.0;0.0;-0.2;-0.1;0.0;0.0;-0.1;0.0
767;Waterschappen;Mutatie;2003 eindstand*;-0.3;-0.2;-0.2;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.1;0.0;0.0;0.0;0.1
768;Waterschappen;Mutatie;2004 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
769;Waterschappen;Mutatie;2004 1e kwartaal*;0.3;0.2;-0.1;-0.1;0.0;0.0;0.3;0.0;0.0;0.0;-0.1;0.4;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;-0.1
770;Waterschappen;Mutatie;2004 2e kwartaal*;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;-0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0
771;Waterschappen;Mutatie;2004 3e kwartaal*;0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.1;-0.1;-0.2;-0.1;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;0.0;0.0;0.0
772;Waterschappen;Mutatie;2004 4e kwartaal*;-0.6;-0.2;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;-0.1;-0.1;0.4;0.3;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.0;0.0;0.1
773;Waterschappen;Mutatie;2004 eindstand*;-0.2;-0.2;-0.2;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0
774;Waterschappen;Mutatie;2005 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
775;Waterschappen;Mutatie;2005 1e kwartaal*;0.3;0.5;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.1;0.4;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0
776;Waterschappen;Mutatie;2005 2e kwartaal*;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;-0.1
777;Waterschappen;Mutatie;2005 3e kwartaal*;-0.2;-0.2;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
778;Waterschappen;Mutatie;2005 4e kwartaal*;-0.4;-0.2;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;-0.1;-0.1;0.2;0.2;0.0;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;-0.1
779;Waterschappen;Mutatie;2005 eindstand*;-0.2;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.3;0.4;0.0;0.0;0.0;0.1;0.4;-0.1;0.0;0.0;0.0;-0.2
780;Gemeenschappelijke regelingen;Stand;2001 beginstand;;2.8;0.5;0.2;0.0;0.3;2.4;0.0;0.1;0.3;0.6;1.3;2.1;0.7;0.0;0.0;0.0;0.0;0.7;1.4;0.0;0.0;0.2;1.2
781;Gemeenschappelijke regelingen;Stand;2001 1e kwartaal;;2.9;0.4;0.2;0.0;0.3;2.4;0.0;0.1;0.3;0.8;1.2;2.2;0.8;0.0;0.0;0.0;0.0;0.7;1.4;0.0;0.0;0.2;1.3
782;Gemeenschappelijke regelingen;Stand;2001 2e kwartaal;;2.8;0.4;0.2;0.0;0.2;2.4;0.0;0.1;0.3;0.8;1.1;2.1;0.7;0.0;0.0;0.0;0.0;0.7;1.4;0.0;0.0;0.1;1.2
783;Gemeenschappelijke regelingen;Stand;2001 3e kwartaal;;2.8;0.4;0.2;0.0;0.2;2.3;0.0;0.1;0.3;0.9;1.0;2.0;0.7;0.0;0.0;0.0;0.0;0.7;1.3;0.0;0.0;0.1;1.1
784;Gemeenschappelijke regelingen;Stand;2001 4e kwartaal;;3.0;0.5;0.2;0.0;0.2;2.5;0.0;0.1;0.3;1.0;1.1;2.1;0.7;0.0;0.0;0.0;0.0;0.7;1.3;0.0;0.0;0.2;1.2
785;Gemeenschappelijke regelingen;Stand;2001 eindstand;;3.0;0.5;0.2;0.0;0.2;2.5;0.0;0.1;0.3;1.0;1.1;2.1;0.7;0.0;0.0;0.0;0.0;0.7;1.3;0.0;0.0;0.2;1.2
786;Gemeenschappelijke regelingen;Stand;2002 beginstand;;3.0;0.4;0.3;0.0;0.2;2.5;0.1;0.0;0.3;0.9;1.2;2.0;0.7;0.0;0.0;0.0;0.0;0.7;1.4;0.0;0.0;0.2;1.2
787;Gemeenschappelijke regelingen;Stand;2002 1e kwartaal;;3.2;0.5;0.3;0.0;0.2;2.7;0.1;0.0;0.5;0.8;1.3;2.1;0.7;0.0;0.0;0.0;0.0;0.7;1.5;0.0;0.0;0.2;1.3
788;Gemeenschappelijke regelingen;Stand;2002 2e kwartaal;;3.3;0.5;0.3;0.0;0.1;2.8;0.2;0.0;0.5;0.8;1.4;2.2;0.6;0.0;0.0;0.0;0.0;0.6;1.6;0.0;0.0;0.1;1.4
789;Gemeenschappelijke regelingen;Stand;2002 3e kwartaal;;3.2;0.5;0.3;0.0;0.1;2.7;0.2;-0.1;0.6;0.7;1.3;2.1;0.6;0.0;0.0;0.0;0.0;0.6;1.5;0.0;0.0;0.1;1.4
790;Gemeenschappelijke regelingen;Stand;2002 4e kwartaal;;3.3;0.5;0.3;0.0;0.1;2.8;0.2;0.0;0.5;0.8;1.4;2.2;0.7;0.0;0.0;0.0;0.0;0.7;1.5;0.0;0.0;0.1;1.4
791;Gemeenschappelijke regelingen;Stand;2002 eindstand;;3.3;0.5;0.3;0.0;0.1;2.8;0.2;0.0;0.5;0.8;1.4;2.2;0.7;0.0;0.0;0.0;0.0;0.7;1.5;0.0;0.0;0.1;1.4
792;Gemeenschappelijke regelingen;Stand;2003 beginstand*;;3.3;0.5;0.3;0.0;0.2;2.8;0.1;0.2;0.5;0.7;1.3;2.1;0.7;0.0;0.0;0.0;0.0;0.7;1.5;0.0;0.0;0.1;1.3
793;Gemeenschappelijke regelingen;Stand;2003 1e kwartaal*;;3.5;0.5;0.3;0.0;0.1;3.1;0.1;0.2;0.7;0.6;1.6;2.3;0.7;0.0;0.0;0.0;0.0;0.7;1.6;0.0;0.0;0.1;1.5
794;Gemeenschappelijke regelingen;Stand;2003 2e kwartaal*;;3.4;0.5;0.4;0.0;0.1;3.0;0.2;0.1;0.6;0.4;1.6;2.1;0.7;0.0;0.0;0.0;0.0;0.6;1.4;0.0;0.0;0.1;1.3
795;Gemeenschappelijke regelingen;Stand;2003 3e kwartaal*;;3.3;0.4;0.4;0.0;0.1;2.9;0.2;0.1;0.7;0.4;1.4;1.9;0.6;0.0;0.0;0.0;0.0;0.5;1.4;0.0;0.0;0.1;1.3
796;Gemeenschappelijke regelingen;Stand;2003 4e kwartaal*;;3.4;0.5;0.3;0.0;0.2;2.9;0.1;0.2;0.6;0.7;1.3;2.1;0.7;0.0;0.0;0.0;0.0;0.7;1.4;0.0;0.0;0.1;1.3
797;Gemeenschappelijke regelingen;Stand;2003 eindstand*;;3.4;0.5;0.3;0.0;0.2;2.9;0.1;0.2;0.6;0.7;1.3;2.1;0.7;0.0;0.0;0.0;0.0;0.7;1.4;0.0;0.0;0.1;1.3
798;Gemeenschappelijke regelingen;Stand;2004 beginstand*;;3.7;0.9;0.1;0.0;0.9;2.8;0.0;0.0;0.2;0.8;1.7;2.2;0.8;0.0;0.0;0.0;0.0;0.8;1.4;0.0;0.0;0.0;1.4
799;Gemeenschappelijke regelingen;Stand;2004 1e kwartaal*;;3.8;1.0;0.1;0.0;0.9;2.8;0.0;0.0;0.3;0.8;1.8;2.3;0.8;0.0;0.0;0.0;0.0;0.8;1.4;0.0;0.0;0.0;1.4
800;Gemeenschappelijke regelingen;Stand;2004 2e kwartaal*;;3.9;1.0;0.1;0.0;0.9;2.9;0.0;0.1;0.4;0.8;1.7;2.2;0.8;0.0;0.0;0.0;0.0;0.8;1.4;0.0;0.0;0.0;1.4
801;Gemeenschappelijke regelingen;Stand;2004 3e kwartaal*;;4.0;1.0;0.1;0.0;0.8;3.0;0.0;0.0;0.2;0.8;2.1;2.1;0.8;0.0;0.0;0.0;0.0;0.8;1.3;0.0;0.0;0.0;1.3
802;Gemeenschappelijke regelingen;Stand;2004 4e kwartaal*;;3.8;1.0;0.1;0.0;0.8;2.8;0.0;0.0;0.2;0.8;1.8;2.0;0.8;0.0;0.0;0.0;0.0;0.8;1.2;0.0;0.0;0.0;1.2
803;Gemeenschappelijke regelingen;Stand;2004 eindstand*;;3.8;1.0;0.1;0.0;0.8;2.8;0.0;0.0;0.2;0.8;1.8;2.0;0.8;0.0;0.0;0.0;0.0;0.8;1.2;0.0;0.0;0.0;1.2
804;Gemeenschappelijke regelingen;Stand;2005 beginstand*;;3.8;1.0;0.1;0.0;0.8;2.8;0.0;0.0;0.2;0.8;1.8;2.0;0.8;0.0;0.0;0.0;0.0;0.8;1.2;0.0;0.0;0.0;1.2
805;Gemeenschappelijke regelingen;Stand;2005 1e kwartaal*;;3.8;1.0;0.1;0.0;0.8;2.9;0.0;0.0;0.2;0.8;1.9;2.0;0.8;0.0;0.0;0.0;0.0;0.8;1.2;0.0;-0.1;0.0;1.3
806;Gemeenschappelijke regelingen;Stand;2005 2e kwartaal*;;3.9;1.0;0.1;0.0;0.8;2.9;0.0;0.0;0.1;0.9;1.9;2.1;0.8;0.0;0.0;0.0;0.0;0.8;1.3;0.0;0.0;0.0;1.2
807;Gemeenschappelijke regelingen;Stand;2005 3e kwartaal*;;3.8;1.0;0.1;0.0;0.8;2.8;0.0;0.0;0.2;0.9;1.8;2.1;0.9;0.0;0.0;0.0;0.0;0.8;1.2;0.0;0.0;0.1;1.2
808;Gemeenschappelijke regelingen;Stand;2005 4e kwartaal*;;3.8;1.0;0.1;0.0;0.9;2.8;0.0;0.0;0.2;0.8;1.8;2.1;0.9;0.0;0.0;0.0;0.0;0.9;1.2;0.0;0.0;0.0;1.1
809;Gemeenschappelijke regelingen;Stand;2005 eindstand*;;3.8;1.0;0.1;0.0;0.9;2.8;0.0;0.0;0.2;0.8;1.8;2.1;0.9;0.0;0.0;0.0;0.0;0.9;1.2;0.0;0.0;0.0;1.1
810;Gemeenschappelijke regelingen;Mutatie;2001 beginstand;;;;;;;;;;;;;;;;;;;;;;;;
811;Gemeenschappelijke regelingen;Mutatie;2001 1e kwartaal;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.2;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
812;Gemeenschappelijke regelingen;Mutatie;2001 2e kwartaal;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.1;-0.1;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0
813;Gemeenschappelijke regelingen;Mutatie;2001 3e kwartaal;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;-0.2;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;-0.1
814;Gemeenschappelijke regelingen;Mutatie;2001 4e kwartaal;0.1;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0
815;Gemeenschappelijke regelingen;Mutatie;2001 eindstand;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.4;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
816;Gemeenschappelijke regelingen;Mutatie;2002 beginstand;;;;;;;;;;;;;;;;;;;;;;;;
817;Gemeenschappelijke regelingen;Mutatie;2002 1e kwartaal;0.2;0.2;0.1;0.0;0.0;0.0;0.2;0.0;0.0;0.1;-0.1;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1
818;Gemeenschappelijke regelingen;Mutatie;2002 2e kwartaal;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.2
819;Gemeenschappelijke regelingen;Mutatie;2002 3e kwartaal;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.1;-0.2;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;-0.1
820;Gemeenschappelijke regelingen;Mutatie;2002 4e kwartaal;0.0;0.1;0.0;0.0;0.0;0.0;0.1;-0.1;0.1;-0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
821;Gemeenschappelijke regelingen;Mutatie;2002 eindstand;0.2;0.3;0.0;0.1;0.0;0.0;0.3;0.0;0.0;0.2;-0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2
822;Gemeenschappelijke regelingen;Mutatie;2003 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
823;Gemeenschappelijke regelingen;Mutatie;2003 1e kwartaal*;0.1;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.1;-0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2
824;Gemeenschappelijke regelingen;Mutatie;2003 2e kwartaal*;0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;-0.2;0.1;-0.2;0.0;0.0;0.0;0.0;0.0;0.0;-0.3;0.0;0.0;0.0;-0.2
825;Gemeenschappelijke regelingen;Mutatie;2003 3e kwartaal*;0.0;-0.1;0.0;0.0;0.0;-0.1;-0.1;0.0;0.0;0.1;-0.1;-0.2;-0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0
826;Gemeenschappelijke regelingen;Mutatie;2003 4e kwartaal*;-0.1;0.1;0.0;-0.1;0.0;0.1;0.0;-0.1;0.1;-0.1;0.4;-0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
827;Gemeenschappelijke regelingen;Mutatie;2003 eindstand*;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0
828;Gemeenschappelijke regelingen;Mutatie;2004 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
829;Gemeenschappelijke regelingen;Mutatie;2004 1e kwartaal*;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
830;Gemeenschappelijke regelingen;Mutatie;2004 2e kwartaal*;0.2;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;-0.1;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
831;Gemeenschappelijke regelingen;Mutatie;2004 3e kwartaal*;0.2;0.1;0.0;0.0;0.0;-0.1;0.1;0.0;0.0;-0.2;0.0;0.4;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;-0.1
832;Gemeenschappelijke regelingen;Mutatie;2004 4e kwartaal*;-0.1;-0.2;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;0.0;-0.2;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;-0.1
833;Gemeenschappelijke regelingen;Mutatie;2004 eindstand*;0.3;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.1;-0.3;0.0;0.0;0.0;0.0;0.0;0.0;-0.2;0.0;0.0;0.0;-0.2
834;Gemeenschappelijke regelingen;Mutatie;2005 beginstand*;;;;;;;;;;;;;;;;;;;;;;;;
835;Gemeenschappelijke regelingen;Mutatie;2005 1e kwartaal*;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.1;0.0;0.1
836;Gemeenschappelijke regelingen;Mutatie;2005 2e kwartaal*;-0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0
837;Gemeenschappelijke regelingen;Mutatie;2005 3e kwartaal*;-0.1;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
838;Gemeenschappelijke regelingen;Mutatie;2005 4e kwartaal*;0.0;0.0;0.1;0.0;0.0;0.0;-0.1;0.0;0.0;0.0;-0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;-0.1;0.0;0.0;0.0;-0.1
839;Gemeenschappelijke regelingen;Mutatie;2005 eindstand*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;-0.1
840;Politieregio's;Stand;2001 beginstand;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.6;0.2;0.0;0.0;0.0;0.0;0.2;0.5;0.0;0.0;0.0;0.4
841;Politieregio's;Stand;2001 1e kwartaal;;0.5;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.1;0.2;0.1;0.5;0.2;0.0;0.0;0.0;0.0;0.2;0.3;0.0;-0.1;0.0;0.4
842;Politieregio's;Stand;2001 2e kwartaal;;0.4;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.1;0.1;0.1;0.5;0.2;0.0;0.0;0.0;0.0;0.2;0.3;0.0;-0.1;0.0;0.4
843;Politieregio's;Stand;2001 3e kwartaal;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.6;0.2;0.0;0.0;0.0;0.0;0.2;0.5;0.0;0.0;0.0;0.5
844;Politieregio's;Stand;2001 4e kwartaal;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.6;0.2;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.4
845;Politieregio's;Stand;2001 eindstand;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.6;0.2;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.4
846;Politieregio's;Stand;2002 beginstand;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.6;0.2;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.4
847;Politieregio's;Stand;2002 1e kwartaal;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.3;0.2;0.1;0.5;0.2;0.0;0.0;0.0;0.0;0.2;0.3;0.0;-0.1;0.0;0.4
848;Politieregio's;Stand;2002 2e kwartaal;;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.1;0.1;0.5;0.2;0.0;0.0;0.0;0.0;0.1;0.4;0.0;-0.1;0.0;0.5
849;Politieregio's;Stand;2002 3e kwartaal;;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.2;0.1;0.6;0.2;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.4
850;Politieregio's;Stand;2002 4e kwartaal;;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.1;0.1;0.6;0.1;0.0;0.0;0.0;0.0;0.1;0.4;0.0;0.0;0.0;0.4
851;Politieregio's;Stand;2002 eindstand;;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.1;0.1;0.6;0.1;0.0;0.0;0.0;0.0;0.1;0.4;0.0;0.0;0.0;0.4
852;Politieregio's;Stand;2003 beginstand*;;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.1;0.1;0.4;0.1;0.0;0.0;0.0;0.0;0.1;0.4;0.0;0.0;0.0;0.4
853;Politieregio's;Stand;2003 1e kwartaal*;;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.2;0.1;0.1;0.3;0.1;0.0;0.0;0.0;0.0;0.1;0.3;0.0;-0.1;0.0;0.4
854;Politieregio's;Stand;2003 2e kwartaal*;;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.1;0.1;0.1;0.4;0.1;0.0;0.0;0.0;0.0;0.1;0.4;0.0;0.0;0.0;0.4
855;Politieregio's;Stand;2003 3e kwartaal*;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.4;0.1;0.0;0.0;0.0;0.0;0.1;0.4;0.0;0.0;0.0;0.4
856;Politieregio's;Stand;2003 4e kwartaal*;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.5;0.1;0.0;0.0;0.0;0.0;0.1;0.5;0.0;0.0;0.0;0.5
857;Politieregio's;Stand;2003 eindstand*;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.5;0.1;0.0;0.0;0.0;0.0;0.1;0.5;0.0;0.0;0.0;0.5
858;Politieregio's;Stand;2004 beginstand*;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.6;0.1;0.0;0.0;0.0;0.0;0.1;0.5;0.0;0.0;0.0;0.5
859;Politieregio's;Stand;2004 1e kwartaal*;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.1;0.6;0.1;0.0;0.0;0.0;0.0;0.1;0.5;0.0;0.0;0.0;0.4
860;Politieregio's;Stand;2004 2e kwartaal*;;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.2;0.2;0.2;0.6;0.1;0.0;0.0;0.0;0.0;0.1;0.5;0.0;0.0;0.0;0.5
