ID;Geslacht;OnderwijssoortInDetail;Leerjaar;Herkomstland;GeboortelandOuders;Perioden;AantalLeerlingen_1
7697;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2022/'23;100.0
7698;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2023/'24;70.0
7699;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 3;Onbekend herkomstland;Geboren buiten Nederland;2024/'25;210.0
7700;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2011/'12;200110.0
7701;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2012/'13;203490.0
7702;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2013/'14;206170.0
7703;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2014/'15;211310.0
7704;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2015/'16;214970.0
7705;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2016/'17;217840.0
7706;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2017/'18;215690.0
7707;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2018/'19;214550.0
7708;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2019/20;209170.0
7709;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2020/'21;201350.0
7710;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2021/'22;198680.0
7711;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2022/'23;194650.0
7712;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2023/'24;196340.0
7713;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Totaal;2024/'25;192980.0
7714;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2011/'12;190030.0
7715;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2012/'13;193280.0
7716;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2013/'14;196100.0
7717;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2014/'15;201770.0
7718;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2015/'16;205610.0
7719;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2016/'17;208660.0
7720;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2017/'18;206660.0
7721;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2018/'19;204940.0
7722;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2019/20;198730.0
7723;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2020/'21;190450.0
7724;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2021/'22;186430.0
7725;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2022/'23;181440.0
7726;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2023/'24;182130.0
7727;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in Nederland;2024/'25;178050.0
7728;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2011/'12;156170.0
7729;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2012/'13;157700.0
7730;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2013/'14;159260.0
7731;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2014/'15;163360.0
7732;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2015/'16;165870.0
7733;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2016/'17;167000.0
7734;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2017/'18;164560.0
7735;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2018/'19;163060.0
7736;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2019/20;156660.0
7737;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2020/'21;149040.0
7738;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2021/'22;145240.0
7739;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2022/'23;140650.0
7740;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2023/'24;140960.0
7741;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouders in NL;2024/'25;138010.0
7742;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2011/'12;33850.0
7743;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2012/'13;35580.0
7744;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2013/'14;36840.0
7745;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2014/'15;38410.0
7746;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2015/'16;39740.0
7747;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2016/'17;41660.0
7748;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2017/'18;42100.0
7749;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2018/'19;41880.0
7750;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2019/20;42070.0
7751;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2020/'21;41410.0
7752;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2021/'22;41190.0
7753;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2022/'23;40790.0
7754;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2023/'24;41170.0
7755;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren in NL, ouder(s) buiten NL;2024/'25;40040.0
7756;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2011/'12;10080.0
7757;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2012/'13;10210.0
7758;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2013/'14;10060.0
7759;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2014/'15;9540.0
7760;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2015/'16;9350.0
7761;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2016/'17;9170.0
7762;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2017/'18;9020.0
7763;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2018/'19;9610.0
7764;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2019/20;10440.0
7765;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2020/'21;10900.0
7766;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2021/'22;12250.0
7767;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2022/'23;13210.0
7768;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2023/'24;14210.0
7769;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Totaal;Geboren buiten Nederland;2024/'25;14940.0
7770;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2011/'12;156170.0
7771;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2012/'13;157700.0
7772;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2013/'14;159260.0
7773;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2014/'15;163360.0
7774;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2015/'16;165870.0
7775;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2016/'17;167000.0
7776;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2017/'18;164560.0
7777;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2018/'19;163060.0
7778;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2019/20;156660.0
7779;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2020/'21;149040.0
7780;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2021/'22;145240.0
7781;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2022/'23;140650.0
7782;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2023/'24;140960.0
7783;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Totaal;2024/'25;138010.0
7784;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2011/'12;156170.0
7785;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2012/'13;157700.0
7786;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2013/'14;159260.0
7787;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2014/'15;163360.0
7788;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2015/'16;165870.0
7789;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2016/'17;167000.0
7790;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2017/'18;164560.0
7791;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2018/'19;163060.0
7792;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2019/20;156660.0
7793;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2020/'21;149040.0
7794;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2021/'22;145240.0
7795;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2022/'23;140650.0
7796;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2023/'24;140960.0
7797;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in Nederland;2024/'25;138010.0
7798;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2011/'12;156170.0
7799;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2012/'13;157700.0
7800;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2013/'14;159260.0
7801;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2014/'15;163360.0
7802;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2015/'16;165870.0
7803;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2016/'17;167000.0
7804;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2017/'18;164560.0
7805;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2018/'19;163060.0
7806;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2019/20;156660.0
7807;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2020/'21;149040.0
7808;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2021/'22;145240.0
7809;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2022/'23;140650.0
7810;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2023/'24;140960.0
7811;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouders in NL;2024/'25;138010.0
7812;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2011/'12;
7813;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2012/'13;
7814;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2013/'14;
7815;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2014/'15;
7816;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2015/'16;
7817;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2016/'17;
7818;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2017/'18;
7819;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2018/'19;
7820;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2019/20;
7821;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2020/'21;
7822;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2021/'22;
7823;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2022/'23;
7824;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2023/'24;
7825;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren in NL, ouder(s) buiten NL;2024/'25;
7826;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2011/'12;
7827;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2012/'13;
7828;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2013/'14;
7829;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2014/'15;
7830;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2015/'16;
7831;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2016/'17;
7832;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2017/'18;
7833;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2018/'19;
7834;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2019/20;
7835;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2020/'21;
7836;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2021/'22;
7837;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2022/'23;
7838;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2023/'24;
7839;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Nederland;Geboren buiten Nederland;2024/'25;
7840;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2011/'12;9930.0
7841;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2012/'13;10330.0
7842;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2013/'14;10560.0
7843;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2014/'15;11060.0
7844;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2015/'16;11470.0
7845;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2016/'17;11880.0
7846;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2017/'18;12210.0
7847;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2018/'19;12590.0
7848;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2019/20;12910.0
7849;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2020/'21;13070.0
7850;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2021/'22;13550.0
7851;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2022/'23;14020.0
7852;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2023/'24;14420.0
7853;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Totaal;2024/'25;14820.0
7854;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2011/'12;6880.0
7855;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2012/'13;7180.0
7856;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2013/'14;7260.0
7857;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2014/'15;7800.0
7858;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2015/'16;8200.0
7859;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2016/'17;8550.0
7860;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2017/'18;8740.0
7861;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2018/'19;8860.0
7862;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2019/20;8920.0
7863;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2020/'21;8890.0
7864;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2021/'22;8830.0
7865;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2022/'23;8870.0
7866;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2023/'24;9070.0
7867;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in Nederland;2024/'25;9380.0
7868;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2011/'12;
7869;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2012/'13;
7870;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2013/'14;
7871;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2014/'15;
7872;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2015/'16;
7873;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2016/'17;
7874;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2017/'18;
7875;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2018/'19;
7876;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2019/20;
7877;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2020/'21;
7878;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2021/'22;
7879;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2022/'23;
7880;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2023/'24;
7881;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouders in NL;2024/'25;
7882;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2011/'12;6880.0
7883;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2012/'13;7180.0
7884;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2013/'14;7260.0
7885;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2014/'15;7800.0
7886;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2015/'16;8200.0
7887;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2016/'17;8550.0
7888;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2017/'18;8740.0
7889;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2018/'19;8860.0
7890;Totaal mannen en vrouwen;Totaal vmbo/havo/vwo;Leerjaar 4;Europa (exclusief Nederland);Geboren in NL, ouder(s) buiten NL;2019/20;8920.0
