ID;Geslacht;Inkomensbestanddelen;KenmerkenVanPersonen;Perioden;PersonenMetInkomen_1;PersonenMetInkomenRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
7203;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2012;181.8;7.8;2575.0;14.2;14.4;2.3
7204;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2013;180.4;7.7;2614.0;14.5;14.7;2.3
7205;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2014;175.6;7.4;2589.0;14.7;14.8;2.2
7206;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2015;171.4;7.2;2597.0;15.2;15.1;2.2
7207;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2016;170.4;7.1;2637.0;15.5;15.4;2.2
7208;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2017;173.1;7.2;2780.0;16.1;15.7;2.2
7209;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2018;172.6;7.2;2837.0;16.4;16.0;2.3
7210;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2019;178.3;7.5;2937.0;16.5;16.0;2.3
7211;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2020;168.4;7.2;2944.0;17.5;16.8;2.3
7212;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2021;166.4;7.3;2955.0;17.8;17.0;2.2
7213;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2022;164.3;7.3;3008.0;18.3;17.4;2.2
7214;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2023;163.4;7.4;3345.0;20.5;19.5;2.3
7215;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2011;312.9;16.2;4712.0;15.1;14.2;6.1
7216;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2012;301.4;15.6;4614.0;15.3;14.4;5.9
7217;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2013;307.8;16.0;4630.0;15.0;14.7;5.7
7218;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2014;302.4;15.6;4599.0;15.2;14.7;5.4
7219;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2015;285.9;14.6;4588.0;16.1;15.3;5.3
7220;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2016;280.1;14.1;4702.0;16.8;16.0;5.3
7221;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2017;281.1;13.8;4974.0;17.7;16.7;5.2
7222;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2018;279.9;13.6;5101.0;18.2;17.2;5.2
7223;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2019;279.7;13.3;5253.0;18.8;17.7;5.1
7224;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2020;280.8;13.0;5418.0;19.3;18.1;5.0
7225;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2021;283.4;12.9;5520.0;19.5;18.3;4.8
7226;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2022;284.9;12.7;5687.0;20.0;18.7;4.7
7227;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2023;286.8;12.7;6380.0;22.2;20.9;4.9
7228;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2011;2.2;0.2;1.0;0.6;0.2;0.0
7229;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2012;2.2;0.1;1.0;0.6;0.4;0.0
7230;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2013;2.3;0.1;2.0;0.6;0.3;0.0
7231;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2014;6.7;0.4;11.0;1.6;0.8;0.0
7232;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2015;9.0;0.5;22.0;2.4;1.7;0.1
7233;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2016;10.2;0.6;58.0;5.7;5.0;0.1
7234;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2017;19.0;1.1;155.0;8.2;7.1;0.3
7235;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2018;29.1;1.6;304.0;10.4;8.8;0.6
7236;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2019;36.3;1.9;501.0;13.8;12.3;1.0
7237;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2020;47.0;2.5;576.0;12.3;9.7;1.1
7238;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2021;47.0;2.4;601.0;12.8;10.2;1.1
7239;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2022;48.0;2.5;788.0;16.4;14.7;1.3
7240;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2023;57.8;3.0;1101.0;19.0;17.2;1.7
7241;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2011;0.7;0.1;1.0;0.7;0.2;0.0
7242;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2012;0.7;0.1;1.0;0.9;0.4;0.0
7243;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2013;0.7;0.1;1.0;0.8;0.3;0.0
7244;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2014;0.7;0.1;0.0;0.7;0.3;0.0
7245;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2015;0.1;0.0;0.0;2.4;0.4;0.0
7246;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2016;0.1;0.0;0.0;2.7;0.7;0.0
7247;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2017;0.1;0.0;0.0;1.0;0.6;0.0
7248;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2018;0.1;0.0;;;;
7249;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2019;0.1;0.0;;;;
7250;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2020;0.1;0.0;;;;
7251;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2021;0.1;0.0;;;;
7252;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2022;0.1;0.0;;;;
7253;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 75 tot 85 jaar;2023;0.1;0.0;0.0;4.7;0.8;0.0
7254;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2011;0.3;0.1;0.0;0.7;0.2;0.0
7255;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2012;0.3;0.1;0.0;0.7;0.4;0.0
7256;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2013;0.3;0.1;0.0;0.8;0.3;0.0
7257;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2014;0.3;0.1;0.0;0.7;0.3;0.0
7258;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2015;0.0;0.0;;;;
7259;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2016;0.0;0.0;;;;
7260;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2017;0.1;0.0;;;;
7261;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2018;0.0;0.0;;;;
7262;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2019;0.0;0.0;;;;
7263;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2020;0.0;0.0;;;;
7264;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2021;0.0;0.0;;;;
7265;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2022;0.0;0.0;;;;
7266;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Leeftijd: 85 jaar of ouder;2023;0.0;0.0;;;;
7267;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2011;500.3;4.8;6970.0;13.9;13.5;2.0
7268;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2012;489.7;4.7;6904.0;14.1;13.6;1.9
7269;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2013;488.6;4.7;6923.0;14.2;13.7;1.9
7270;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2014;475.8;4.6;6818.0;14.3;13.8;1.8
7271;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2015;452.4;4.3;6765.0;15.0;14.6;1.8
7272;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2016;444.7;4.2;6879.0;15.5;15.1;1.8
7273;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2017;453.3;4.3;7297.0;16.1;15.3;1.8
7274;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2018;458.7;4.3;7553.0;16.5;15.6;1.9
7275;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2019;473.3;4.4;7947.0;16.8;15.9;1.9
7276;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2020;467.2;4.4;8096.0;17.3;16.4;1.9
7277;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2021;;;;;;
7278;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2022;;;;;;
7279;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: Nederland;2023;;;;;;
7280;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2011;58.6;5.0;820.0;14.0;14.1;2.0
7281;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2012;57.5;4.8;809.0;14.1;14.2;1.9
7282;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2013;57.8;4.8;809.0;14.0;14.0;1.9
7283;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2014;56.9;4.6;797.0;14.0;14.0;1.8
7284;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2015;53.2;4.3;789.0;14.8;14.8;1.8
7285;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2016;52.0;4.1;795.0;15.3;15.1;1.7
7286;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2017;53.0;4.1;848.0;16.0;15.3;1.7
7287;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2018;53.6;4.0;875.0;16.3;15.6;1.7
7288;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2019;55.3;4.0;917.0;16.6;15.8;1.7
7289;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2020;55.6;3.9;942.0;17.0;16.2;1.6
7290;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2021;;;;;;
7291;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2022;;;;;;
7292;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: westers;2023;;;;;;
7293;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2011;76.6;6.1;1046.0;13.7;14.5;3.4
7294;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2012;79.4;6.2;1106.0;13.9;14.7;3.5
7295;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2013;83.1;6.4;1163.0;14.0;14.8;3.6
7296;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2014;84.6;6.3;1198.0;14.2;14.9;3.5
7297;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2015;84.7;6.2;1224.0;14.4;15.0;3.5
7298;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2016;85.5;6.0;1279.0;15.0;15.4;3.5
7299;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2017;88.2;5.9;1359.0;15.4;15.7;3.4
7300;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2018;90.6;5.8;1429.0;15.8;15.9;3.3
7301;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2019;94.4;5.8;1521.0;16.1;16.2;3.2
7302;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2020;98.1;5.8;1612.0;16.4;16.5;3.1
7303;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2021;;;;;;
7304;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2022;;;;;;
7305;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Migratieachtergrond: niet-westers;2023;;;;;;
7306;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2011;400.3;5.5;6086.0;15.2;14.7;1.9
7307;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2012;395.2;5.3;6069.0;15.4;15.0;1.8
7308;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2013;402.0;5.4;6141.0;15.3;15.0;1.8
7309;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2014;393.9;5.3;6079.0;15.4;15.2;1.8
7310;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2015;371.3;4.9;6030.0;16.2;15.7;1.8
7311;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2016;364.4;4.8;6147.0;16.9;16.2;1.8
7312;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2017;372.6;4.9;6560.0;17.6;16.6;1.8
7313;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2018;376.8;4.9;6783.0;18.0;17.0;1.8
7314;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2019;386.2;5.0;7119.0;18.4;17.3;1.8
7315;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2020;387.2;4.9;7314.0;18.9;17.7;1.8
7316;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2021;386.4;4.9;7364.0;19.1;17.8;1.8
7317;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2022;381.6;4.7;7580.0;19.9;18.5;1.7
7318;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostwinner;2023;391.1;4.8;8735.0;22.3;20.8;1.8
7319;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2011;186.9;5.9;2691.0;14.4;14.5;2.7
7320;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2012;188.1;5.9;2751.0;14.6;14.7;2.7
7321;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2013;198.9;6.1;2841.0;14.3;14.7;2.7
7322;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2014;197.6;6.0;2850.0;14.4;14.7;2.7
7323;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2015;191.8;5.7;2888.0;15.1;15.1;2.7
7324;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2016;191.5;5.6;2982.0;15.6;15.5;2.7
7325;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2017;198.4;5.7;3189.0;16.1;15.8;2.7
7326;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2018;203.4;5.8;3340.0;16.4;16.1;2.8
7327;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2019;209.0;5.9;3516.0;16.8;16.4;2.7
7328;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2020;213.4;5.9;3650.0;17.1;16.7;2.7
7329;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2021;216.3;6.0;3732.0;17.3;16.8;2.7
7330;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2022;219.0;5.9;3922.0;17.9;17.3;2.6
7331;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. zonder partner;2023;224.0;5.9;4496.0;20.1;19.4;2.7
7332;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2011;213.3;5.1;3395.0;15.9;15.3;1.5
7333;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2012;207.1;5.0;3318.0;16.0;15.5;1.5
7334;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2013;203.1;4.9;3300.0;16.2;15.7;1.4
7335;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2014;196.3;4.7;3229.0;16.4;16.0;1.4
7336;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2015;179.5;4.3;3142.0;17.5;17.0;1.3
7337;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2016;172.9;4.1;3165.0;18.3;17.7;1.3
7338;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2017;174.2;4.1;3370.0;19.3;18.3;1.3
7339;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2018;173.4;4.1;3443.0;19.9;18.8;1.4
7340;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2019;177.2;4.2;3603.0;20.3;19.2;1.4
7341;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2020;173.9;4.1;3664.0;21.1;19.8;1.4
7342;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2021;170.1;4.0;3631.0;21.3;20.1;1.3
7343;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2022;162.7;3.8;3657.0;22.5;21.2;1.2
7344;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: hoofdkostw. met partner;2023;167.1;3.9;4239.0;25.4;24.0;1.4
7345;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2011;215.4;5.9;2496.0;11.6;11.0;3.1
7346;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2012;212.3;5.8;2506.0;11.8;11.2;3.1
7347;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2013;208.8;5.7;2513.0;12.0;11.4;3.0
7348;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2014;205.3;5.5;2498.0;12.2;11.6;2.9
7349;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2015;202.3;5.4;2516.0;12.4;11.9;2.9
7350;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2016;201.2;5.4;2571.0;12.8;12.2;2.8
7351;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2017;204.9;5.4;2700.0;13.2;12.5;2.8
7352;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2018;208.4;5.5;2817.0;13.5;12.9;2.8
7353;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2019;218.6;5.7;2995.0;13.7;12.8;2.9
7354;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2020;214.6;5.5;3050.0;14.2;13.5;2.8
7355;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2021;219.9;5.6;3188.0;14.5;13.7;2.7
7356;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2022;222.3;5.6;3400.0;15.3;14.5;2.7
7357;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: partner van hoofdkostwinner;2023;215.9;5.4;3740.0;17.3;16.5;2.7
7358;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2011;0.0;0.0;;;;
7359;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2012;0.0;0.0;;;;
7360;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2013;0.0;0.0;;;;
7361;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2014;0.0;0.0;;;;
7362;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2015;0.0;0.0;;;;
7363;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2016;0.0;0.0;;;;
7364;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2017;0.0;0.0;;;;
7365;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2018;0.0;0.0;;;;
7366;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2019;0.0;0.0;;;;
7367;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2020;0.0;0.0;;;;
7368;Totaal mannen en vrouwen;5.3 Uitkering bij arbeidsongeschiktheid;Positie hh: kind < 18 jaar;2021;0.0;0.0;;;;
