ID;Geslacht;Onderwijssoort;Regiokenmerken;Perioden;LeerlingenStudenten_1
7365;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2012/'13;215310.0
7366;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2013/'14;211460.0
7367;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2014/'15;208270.0
7368;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2015/'16;205830.0
7369;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2016/'17;202740.0
7370;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2017/'18;200310.0
7371;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2018/'19;199020.0
7372;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2019/'20;198080.0
7373;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2020/'21;196300.0
7374;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2021/'22;194510.0
7375;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2022/'23;194780.0
7376;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2023/'24;193810.0
7377;Totaal mannen en vrouwen;Basisonderwijs;Noord-Brabant (PV);2024/'25;193590.0
7378;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2011/'12;84270.0
7379;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2012/'13;81800.0
7380;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2013/'14;79470.0
7381;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2014/'15;77310.0
7382;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2015/'16;76140.0
7383;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2016/'17;74690.0
7384;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2017/'18;73510.0
7385;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2018/'19;72700.0
7386;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2019/'20;71880.0
7387;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2020/'21;71220.0
7388;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2021/'22;70380.0
7389;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2022/'23;70620.0
7390;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2023/'24;70350.0
7391;Totaal mannen en vrouwen;Basisonderwijs;Limburg (PV);2024/'25;70070.0
7392;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2011/'12;3620.0
7393;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2012/'13;3700.0
7394;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2013/'14;3870.0
7395;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2014/'15;3880.0
7396;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2015/'16;3750.0
7397;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2016/'17;3850.0
7398;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2017/'18;3810.0
7399;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2018/'19;3770.0
7400;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2019/'20;3630.0
7401;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2020/'21;3540.0
7402;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2021/'22;3450.0
7403;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2022/'23;3750.0
7404;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2023/'24;3490.0
7405;Totaal mannen en vrouwen;Basisonderwijs;Niet in te delen (PV);2024/'25;3760.0
7406;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2011/'12;12710.0
7407;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2012/'13;12370.0
7408;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2013/'14;12060.0
7409;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2014/'15;11820.0
7410;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2015/'16;11520.0
7411;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2016/'17;11320.0
7412;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2017/'18;11190.0
7413;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2018/'19;10110.0
7414;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2019/'20;9940.0
7415;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2020/'21;9840.0
7416;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2021/'22;9790.0
7417;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2022/'23;9520.0
7418;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2023/'24;9330.0
7419;Totaal mannen en vrouwen;Basisonderwijs;Oost-Groningen (CR);2024/'25;9190.0
7420;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2011/'12;4100.0
7421;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2012/'13;4020.0
7422;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2013/'14;3850.0
7423;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2014/'15;3770.0
7424;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2015/'16;3680.0
7425;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2016/'17;3580.0
7426;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2017/'18;3540.0
7427;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2018/'19;3470.0
7428;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2019/'20;3330.0
7429;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2020/'21;3280.0
7430;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2021/'22;3190.0
7431;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2022/'23;3150.0
7432;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2023/'24;3050.0
7433;Totaal mannen en vrouwen;Basisonderwijs;Delfzijl en omgeving (CR);2024/'25;3000.0
7434;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2011/'12;30360.0
7435;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2012/'13;29920.0
7436;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2013/'14;29530.0
7437;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2014/'15;29310.0
7438;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2015/'16;29010.0
7439;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2016/'17;28610.0
7440;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2017/'18;28170.0
7441;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2018/'19;28780.0
7442;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2019/'20;28400.0
7443;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2020/'21;28080.0
7444;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2021/'22;27620.0
7445;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2022/'23;27650.0
7446;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2023/'24;27260.0
7447;Totaal mannen en vrouwen;Basisonderwijs;Overig Groningen (CR);2024/'25;27020.0
7448;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2011/'12;30830.0
7449;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2012/'13;30450.0
7450;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2013/'14;30040.0
7451;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2014/'15;28680.0
7452;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2015/'16;28150.0
7453;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2016/'17;27580.0
7454;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2017/'18;27140.0
7455;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2018/'19;26460.0
7456;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2019/'20;26030.0
7457;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2020/'21;25560.0
7458;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2021/'22;25120.0
7459;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2022/'23;24800.0
7460;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2023/'24;24690.0
7461;Totaal mannen en vrouwen;Basisonderwijs;Noord-Friesland (CR);2024/'25;24460.0
7462;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2011/'12;10600.0
7463;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2012/'13;10290.0
7464;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2013/'14;10030.0
7465;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2014/'15;12630.0
7466;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2015/'16;12330.0
7467;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2016/'17;11980.0
7468;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2017/'18;11820.0
7469;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2018/'19;11960.0
7470;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2019/'20;11720.0
7471;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2020/'21;11470.0
7472;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2021/'22;11120.0
7473;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2022/'23;11030.0
7474;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2023/'24;10730.0
7475;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Friesland (CR);2024/'25;10530.0
7476;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2011/'12;19730.0
7477;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2012/'13;19230.0
7478;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2013/'14;18720.0
7479;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2014/'15;16400.0
7480;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2015/'16;16100.0
7481;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2016/'17;15720.0
7482;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2017/'18;15470.0
7483;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2018/'19;15370.0
7484;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2019/'20;15170.0
7485;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2020/'21;14920.0
7486;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2021/'22;14730.0
7487;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2022/'23;14540.0
7488;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2023/'24;14400.0
7489;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Friesland (CR);2024/'25;14210.0
7490;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2011/'12;18140.0
7491;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2012/'13;17810.0
7492;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2013/'14;17390.0
7493;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2014/'15;16850.0
7494;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2015/'16;16520.0
7495;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2016/'17;16300.0
7496;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2017/'18;15990.0
7497;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2018/'19;15680.0
7498;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2019/'20;15330.0
7499;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2020/'21;15070.0
7500;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2021/'22;14890.0
7501;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2022/'23;14900.0
7502;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2023/'24;14580.0
7503;Totaal mannen en vrouwen;Basisonderwijs;Noord-Drenthe (CR);2024/'25;14560.0
7504;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2011/'12;15330.0
7505;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2012/'13;14940.0
7506;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2013/'14;14540.0
7507;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2014/'15;14060.0
7508;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2015/'16;13770.0
7509;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2016/'17;13350.0
7510;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2017/'18;12970.0
7511;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2018/'19;12670.0
7512;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2019/'20;12470.0
7513;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2020/'21;12260.0
7514;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2021/'22;12080.0
7515;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2022/'23;12030.0
7516;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2023/'24;11820.0
7517;Totaal mannen en vrouwen;Basisonderwijs;Zuidoost-Drenthe (CR);2024/'25;11680.0
7518;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2011/'12;12610.0
7519;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2012/'13;12320.0
7520;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2013/'14;12060.0
7521;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2014/'15;11730.0
7522;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2015/'16;11640.0
7523;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2016/'17;11280.0
7524;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2017/'18;11110.0
7525;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2018/'19;11070.0
7526;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2019/'20;10840.0
7527;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2020/'21;10620.0
7528;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2021/'22;10470.0
7529;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2022/'23;10270.0
7530;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2023/'24;10160.0
7531;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Drenthe (CR);2024/'25;10040.0
7532;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2011/'12;36990.0
7533;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2012/'13;36660.0
7534;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2013/'14;36200.0
7535;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2014/'15;35660.0
7536;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2015/'16;35160.0
7537;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2016/'17;34980.0
7538;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2017/'18;34720.0
7539;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2018/'19;34490.0
7540;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2019/'20;34320.0
7541;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2020/'21;34000.0
7542;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2021/'22;33640.0
7543;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2022/'23;33840.0
7544;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2023/'24;33460.0
7545;Totaal mannen en vrouwen;Basisonderwijs;Noord-Overijssel (CR);2024/'25;33250.0
7546;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2011/'12;14780.0
7547;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2012/'13;14500.0
7548;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2013/'14;14230.0
7549;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2014/'15;13980.0
7550;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2015/'16;13580.0
7551;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2016/'17;13300.0
7552;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2017/'18;13050.0
7553;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2018/'19;12920.0
7554;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2019/'20;12600.0
7555;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2020/'21;12450.0
7556;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2021/'22;12320.0
7557;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2022/'23;12270.0
7558;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2023/'24;12180.0
7559;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Overijssel (CR);2024/'25;12030.0
7560;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2011/'12;60070.0
7561;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2012/'13;59230.0
7562;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2013/'14;58110.0
7563;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2014/'15;57100.0
7564;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2015/'16;55690.0
7565;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2016/'17;54220.0
7566;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2017/'18;52980.0
7567;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2018/'19;51940.0
7568;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2019/'20;50890.0
7569;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2020/'21;49980.0
7570;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2021/'22;48940.0
7571;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2022/'23;48440.0
7572;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2023/'24;47640.0
7573;Totaal mannen en vrouwen;Basisonderwijs;Twente (CR);2024/'25;47090.0
7574;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2011/'12;63870.0
7575;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2012/'13;63120.0
7576;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2013/'14;62110.0
7577;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2014/'15;61140.0
7578;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2015/'16;60900.0
7579;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2016/'17;60630.0
7580;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2017/'18;60730.0
7581;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2018/'19;60530.0
7582;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2019/'20;60830.0
7583;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2020/'21;61070.0
7584;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2021/'22;60650.0
7585;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2022/'23;60900.0
7586;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2023/'24;60520.0
7587;Totaal mannen en vrouwen;Basisonderwijs;Veluwe (CR);2024/'25;60420.0
7588;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2011/'12;37870.0
7589;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2012/'13;36600.0
7590;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2013/'14;35410.0
7591;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2014/'15;34100.0
7592;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2015/'16;33030.0
7593;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2016/'17;31950.0
7594;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2017/'18;31130.0
7595;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2018/'19;30220.0
7596;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2019/'20;29340.0
7597;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2020/'21;28670.0
7598;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2021/'22;28040.0
7599;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2022/'23;27900.0
7600;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2023/'24;27690.0
7601;Totaal mannen en vrouwen;Basisonderwijs;Achterhoek (CR);2024/'25;27500.0
7602;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2011/'12;61580.0
7603;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2012/'13;60440.0
7604;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2013/'14;59400.0
7605;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2014/'15;58530.0
7606;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2015/'16;57470.0
7607;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2016/'17;57010.0
7608;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2017/'18;56450.0
7609;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2018/'19;55950.0
7610;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2019/'20;55470.0
7611;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2020/'21;54870.0
7612;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2021/'22;54370.0
7613;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2022/'23;54200.0
7614;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2023/'24;53660.0
7615;Totaal mannen en vrouwen;Basisonderwijs;Arnhem/Nijmegen (CR);2024/'25;53540.0
7616;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Gelderland (CR);2011/'12;24740.0
7617;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Gelderland (CR);2012/'13;24140.0
7618;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Gelderland (CR);2013/'14;23480.0
7619;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Gelderland (CR);2014/'15;22810.0
7620;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Gelderland (CR);2015/'16;22230.0
7621;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Gelderland (CR);2016/'17;21720.0
7622;Totaal mannen en vrouwen;Basisonderwijs;Zuidwest-Gelderland (CR);2017/'18;21380.0
