ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;SBI93NaInstroomOfVoorUitstroom;InkomstenbronVoorInstroomNaUitstroom;Perioden;InstroomInArbeidAlsWerknemer_1;UitstroomUitArbeidAlsWerknemer_2
8411;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;4;24 september 2004 tot 30 september 2005;18.5;16.3
8412;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;4;30 september 2005 tot 29 september 2006;24.6;13.6
8413;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;4;29 september 2006 tot 28 september 2007;22.2;13.5
8414;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;4;28 september 2007 tot 26 september 2008;16.2;15.4
8415;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;5;24 september 1999 tot 29 september 2000;1.3;2.7
8416;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;5;29 september 2000 tot 28 september 2001;1.3;2.7
8417;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;5;28 september 2001 tot 27 september 2002;1.4;2.5
8418;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;5;27 september 2002 tot 26 september 2003;1.2;2.6
8419;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;5;26 september 2003 tot 24 september 2004;1.3;2.2
8420;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;5;24 september 2004 tot 30 september 2005;1.4;1.4
8421;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;5;30 september 2005 tot 29 september 2006;1.7;1.2
8422;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;5;29 september 2006 tot 28 september 2007;1.3;1.0
8423;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;5;28 september 2007 tot 26 september 2008;1.0;
8424;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;6;24 september 1999 tot 29 september 2000;2.9;3.1
8425;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;6;29 september 2000 tot 28 september 2001;2.2;3.1
8426;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;6;28 september 2001 tot 27 september 2002;2.0;4.5
8427;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;6;27 september 2002 tot 26 september 2003;2.7;8.7
8428;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;6;26 september 2003 tot 24 september 2004;5.5;8.1
8429;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;6;24 september 2004 tot 30 september 2005;7.8;7.1
8430;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;6;30 september 2005 tot 29 september 2006;9.0;5.0
8431;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;6;29 september 2006 tot 28 september 2007;6.6;4.2
8432;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;6;28 september 2007 tot 26 september 2008;4.4;4.8
8433;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;7;24 september 1999 tot 29 september 2000;11.4;6.0
8434;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;7;29 september 2000 tot 28 september 2001;8.0;5.8
8435;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;7;28 september 2001 tot 27 september 2002;6.5;5.5
8436;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;7;27 september 2002 tot 26 september 2003;4.9;6.4
8437;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;7;26 september 2003 tot 24 september 2004;6.0;5.3
8438;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;7;24 september 2004 tot 30 september 2005;7.6;4.6
8439;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;7;30 september 2005 tot 29 september 2006;11.6;3.4
8440;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;7;29 september 2006 tot 28 september 2007;10.9;4.0
8441;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;7;28 september 2007 tot 26 september 2008;8.1;4.3
8442;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;8;24 september 1999 tot 29 september 2000;3.1;4.6
8443;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;8;29 september 2000 tot 28 september 2001;3.0;5.0
8444;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;8;28 september 2001 tot 27 september 2002;2.9;5.2
8445;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;8;27 september 2002 tot 26 september 2003;2.6;5.1
8446;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;8;26 september 2003 tot 24 september 2004;2.6;4.4
8447;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;8;24 september 2004 tot 30 september 2005;2.9;4.4
8448;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;8;30 september 2005 tot 29 september 2006;3.9;5.3
8449;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;8;29 september 2006 tot 28 september 2007;;
8450;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;8;28 september 2007 tot 26 september 2008;3.7;
8451;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;9;24 september 1999 tot 29 september 2000;0.5;0.8
8452;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;9;29 september 2000 tot 28 september 2001;0.5;0.9
8453;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;9;28 september 2001 tot 27 september 2002;0.5;1.2
8454;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;9;27 september 2002 tot 26 september 2003;0.5;1.4
8455;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;9;26 september 2003 tot 24 september 2004;0.5;1.5
8456;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;9;24 september 2004 tot 30 september 2005;0.7;1.4
8457;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;9;30 september 2005 tot 29 september 2006;0.9;1.4
8458;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;9;29 september 2006 tot 28 september 2007;;1.3
8459;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;9;28 september 2007 tot 26 september 2008;0.9;
8460;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;10;24 september 1999 tot 29 september 2000;43.1;24.7
8461;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;10;29 september 2000 tot 28 september 2001;40.4;27.4
8462;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;10;28 september 2001 tot 27 september 2002;37.0;29.2
8463;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;10;27 september 2002 tot 26 september 2003;34.0;27.7
8464;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;10;26 september 2003 tot 24 september 2004;33.0;26.3
8465;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;10;24 september 2004 tot 30 september 2005;39.9;25.3
8466;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;10;30 september 2005 tot 29 september 2006;48.3;24.1
8467;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;10;29 september 2006 tot 28 september 2007;47.6;25.0
8468;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;10;28 september 2007 tot 26 september 2008;43.3;29.0
8469;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;11;24 september 1999 tot 29 september 2000;20.9;8.6
8470;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;11;29 september 2000 tot 28 september 2001;19.3;9.2
8471;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;11;28 september 2001 tot 27 september 2002;16.6;9.6
8472;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;11;27 september 2002 tot 26 september 2003;14.5;9.2
8473;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;11;26 september 2003 tot 24 september 2004;14.7;7.9
8474;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;11;24 september 2004 tot 30 september 2005;17.7;8.1
8475;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;11;30 september 2005 tot 29 september 2006;22.2;9.1
8476;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;11;29 september 2006 tot 28 september 2007;24.2;9.1
8477;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;11;28 september 2007 tot 26 september 2008;21.4;10.4
8478;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;12;24 september 1999 tot 29 september 2000;22.3;16.1
8479;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;12;29 september 2000 tot 28 september 2001;21.1;18.2
8480;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;12;28 september 2001 tot 27 september 2002;20.4;19.6
8481;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;12;27 september 2002 tot 26 september 2003;19.4;18.4
8482;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;12;26 september 2003 tot 24 september 2004;18.3;18.5
8483;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;12;24 september 2004 tot 30 september 2005;22.1;17.2
8484;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;12;30 september 2005 tot 29 september 2006;26.0;14.9
8485;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;12;29 september 2006 tot 28 september 2007;23.4;15.9
8486;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;12;28 september 2007 tot 26 september 2008;21.9;18.6
8487;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;13;24 september 1999 tot 29 september 2000;12.0;0.0
8488;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;13;29 september 2000 tot 28 september 2001;12.3;0.0
8489;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;13;28 september 2001 tot 27 september 2002;11.0;0.0
8490;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;13;27 september 2002 tot 26 september 2003;9.1;0.0
8491;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;13;26 september 2003 tot 24 september 2004;8.0;0.0
8492;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;13;24 september 2004 tot 30 september 2005;8.5;0.0
8493;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;13;30 september 2005 tot 29 september 2006;11.9;0.0
8494;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;13;29 september 2006 tot 28 september 2007;15.0;0.0
8495;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;13;28 september 2007 tot 26 september 2008;19.8;0.0
8496;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;14;24 september 1999 tot 29 september 2000;0.0;4.5
8497;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;14;29 september 2000 tot 28 september 2001;0.0;4.7
8498;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;14;28 september 2001 tot 27 september 2002;0.0;5.4
8499;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;14;27 september 2002 tot 26 september 2003;0.0;5.9
8500;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;14;26 september 2003 tot 24 september 2004;0.0;6.4
8501;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;14;24 september 2004 tot 30 september 2005;0.0;6.7
8502;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;14;30 september 2005 tot 29 september 2006;0.0;7.7
8503;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;14;29 september 2006 tot 28 september 2007;0.0;9.6
8504;Totaal mannen en vrouwen;0;2;70-74 Onroer.goed, zakelijke dienstv.;14;28 september 2007 tot 26 september 2008;0.0;10.6
8505;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;0;24 september 1999 tot 29 september 2000;40.1;25.5
8506;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;0;29 september 2000 tot 28 september 2001;34.3;25.9
8507;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;0;28 september 2001 tot 27 september 2002;29.2;27.3
8508;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;0;27 september 2002 tot 26 september 2003;27.5;26.6
8509;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;0;26 september 2003 tot 24 september 2004;30.1;24.3
8510;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;0;24 september 2004 tot 30 september 2005;36.7;24.2
8511;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;0;30 september 2005 tot 29 september 2006;50.8;22.5
8512;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;0;29 september 2006 tot 28 september 2007;46.9;27.9
8513;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;0;28 september 2007 tot 26 september 2008;41.5;30.3
8514;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;1;24 september 1999 tot 29 september 2000;0.7;0.9
8515;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;1;29 september 2000 tot 28 september 2001;0.8;0.9
8516;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;1;28 september 2001 tot 27 september 2002;0.8;0.9
8517;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;1;27 september 2002 tot 26 september 2003;0.8;0.9
8518;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;1;26 september 2003 tot 24 september 2004;0.9;0.8
8519;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;1;24 september 2004 tot 30 september 2005;0.8;0.8
8520;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;1;30 september 2005 tot 29 september 2006;1.1;1.0
8521;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;1;29 september 2006 tot 28 september 2007;1.0;1.3
8522;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;1;28 september 2007 tot 26 september 2008;1.0;1.3
8523;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;2;24 september 1999 tot 29 september 2000;0.0;0.0
8524;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;2;29 september 2000 tot 28 september 2001;0.0;0.0
8525;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;2;28 september 2001 tot 27 september 2002;0.0;0.0
8526;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;2;27 september 2002 tot 26 september 2003;0.0;0.0
8527;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;2;26 september 2003 tot 24 september 2004;0.0;0.0
8528;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;2;24 september 2004 tot 30 september 2005;0.0;0.0
8529;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;2;30 september 2005 tot 29 september 2006;0.0;0.0
8530;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;2;29 september 2006 tot 28 september 2007;0.0;0.0
8531;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;2;28 september 2007 tot 26 september 2008;0.0;0.0
8532;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;3;24 september 1999 tot 29 september 2000;0.7;0.9
8533;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;3;29 september 2000 tot 28 september 2001;0.8;0.9
8534;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;3;28 september 2001 tot 27 september 2002;0.8;0.9
8535;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;3;27 september 2002 tot 26 september 2003;0.8;0.9
8536;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;3;26 september 2003 tot 24 september 2004;0.9;0.8
8537;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;3;24 september 2004 tot 30 september 2005;0.8;0.8
8538;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;3;30 september 2005 tot 29 september 2006;1.1;1.0
8539;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;3;29 september 2006 tot 28 september 2007;1.0;1.3
8540;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;3;28 september 2007 tot 26 september 2008;1.0;1.3
8541;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;4;24 september 1999 tot 29 september 2000;9.8;8.9
8542;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;4;29 september 2000 tot 28 september 2001;7.4;8.4
8543;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;4;28 september 2001 tot 27 september 2002;5.8;8.8
8544;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;4;27 september 2002 tot 26 september 2003;5.6;10.3
8545;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;4;26 september 2003 tot 24 september 2004;8.4;8.7
8546;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;4;24 september 2004 tot 30 september 2005;11.0;8.6
8547;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;4;30 september 2005 tot 29 september 2006;15.8;7.3
8548;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;4;29 september 2006 tot 28 september 2007;13.0;8.2
8549;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;4;28 september 2007 tot 26 september 2008;8.6;8.9
8550;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;5;24 september 1999 tot 29 september 2000;0.6;0.9
8551;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;5;29 september 2000 tot 28 september 2001;0.6;0.9
8552;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;5;28 september 2001 tot 27 september 2002;0.6;0.9
8553;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;5;27 september 2002 tot 26 september 2003;0.6;0.7
8554;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;5;26 september 2003 tot 24 september 2004;0.6;0.6
8555;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;5;24 september 2004 tot 30 september 2005;0.7;0.4
8556;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;5;30 september 2005 tot 29 september 2006;1.0;0.3
8557;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;5;29 september 2006 tot 28 september 2007;0.7;0.5
8558;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;5;28 september 2007 tot 26 september 2008;0.6;
8559;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;6;24 september 1999 tot 29 september 2000;1.6;1.7
8560;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;6;29 september 2000 tot 28 september 2001;1.2;1.6
8561;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;6;28 september 2001 tot 27 september 2002;1.0;2.0
8562;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;6;27 september 2002 tot 26 september 2003;1.5;3.9
8563;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;6;26 september 2003 tot 24 september 2004;3.3;3.6
8564;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;6;24 september 2004 tot 30 september 2005;4.7;3.7
8565;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;6;30 september 2005 tot 29 september 2006;5.8;2.5
8566;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;6;29 september 2006 tot 28 september 2007;3.9;2.2
8567;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;6;28 september 2007 tot 26 september 2008;2.5;2.5
8568;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;7;24 september 1999 tot 29 september 2000;6.3;3.9
8569;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;7;29 september 2000 tot 28 september 2001;4.3;3.6
8570;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;7;28 september 2001 tot 27 september 2002;3.0;3.4
8571;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;7;27 september 2002 tot 26 september 2003;2.5;3.6
8572;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;7;26 september 2003 tot 24 september 2004;3.4;2.8
8573;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;7;24 september 2004 tot 30 september 2005;4.6;2.6
8574;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;7;30 september 2005 tot 29 september 2006;7.4;1.9
8575;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;7;29 september 2006 tot 28 september 2007;6.4;2.6
8576;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;7;28 september 2007 tot 26 september 2008;3.9;2.7
8577;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;8;24 september 1999 tot 29 september 2000;1.8;2.8
8578;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;8;29 september 2000 tot 28 september 2001;1.8;2.9
8579;Totaal mannen en vrouwen;0;2;74501 Uitzendbureaus;8;28 september 2001 tot 27 september 2002;1.5;3.1
