ID;Geslacht;Leeftijd;BedrijfstakkenBranchesSBI2008;Perioden;OntslagenWerknemers_1
2902;Vrouwen;35 tot 55 jaar;H Vervoer en opslag;2019;0.2
2903;Vrouwen;35 tot 55 jaar;H Vervoer en opslag;2020;0.2
2904;Vrouwen;35 tot 55 jaar;H Vervoer en opslag;2021;0.0
2905;Vrouwen;35 tot 55 jaar;H Vervoer en opslag;2022;0.1
2906;Vrouwen;35 tot 55 jaar;H Vervoer en opslag;2023;0.1
2907;Vrouwen;35 tot 55 jaar;I Horeca;2015;0.6
2908;Vrouwen;35 tot 55 jaar;I Horeca;2016;0.1
2909;Vrouwen;35 tot 55 jaar;I Horeca;2017;0.1
2910;Vrouwen;35 tot 55 jaar;I Horeca;2018;0.1
2911;Vrouwen;35 tot 55 jaar;I Horeca;2019;0.1
2912;Vrouwen;35 tot 55 jaar;I Horeca;2020;0.4
2913;Vrouwen;35 tot 55 jaar;I Horeca;2021;0.0
2914;Vrouwen;35 tot 55 jaar;I Horeca;2022;0.1
2915;Vrouwen;35 tot 55 jaar;I Horeca;2023;0.1
2916;Vrouwen;35 tot 55 jaar;J Informatie en communicatie;2015;0.1
2917;Vrouwen;35 tot 55 jaar;J Informatie en communicatie;2016;0.1
2918;Vrouwen;35 tot 55 jaar;J Informatie en communicatie;2017;0.1
2919;Vrouwen;35 tot 55 jaar;J Informatie en communicatie;2018;0.1
2920;Vrouwen;35 tot 55 jaar;J Informatie en communicatie;2019;0.1
2921;Vrouwen;35 tot 55 jaar;J Informatie en communicatie;2020;0.1
2922;Vrouwen;35 tot 55 jaar;J Informatie en communicatie;2021;0.0
2923;Vrouwen;35 tot 55 jaar;J Informatie en communicatie;2022;0.0
2924;Vrouwen;35 tot 55 jaar;J Informatie en communicatie;2023;0.1
2925;Vrouwen;35 tot 55 jaar;K Financiële dienstverlening;2015;0.1
2926;Vrouwen;35 tot 55 jaar;K Financiële dienstverlening;2016;0.0
2927;Vrouwen;35 tot 55 jaar;K Financiële dienstverlening;2017;0.0
2928;Vrouwen;35 tot 55 jaar;K Financiële dienstverlening;2018;0.0
2929;Vrouwen;35 tot 55 jaar;K Financiële dienstverlening;2019;0.0
2930;Vrouwen;35 tot 55 jaar;K Financiële dienstverlening;2020;
2931;Vrouwen;35 tot 55 jaar;K Financiële dienstverlening;2021;0.0
2932;Vrouwen;35 tot 55 jaar;K Financiële dienstverlening;2022;0.0
2933;Vrouwen;35 tot 55 jaar;K Financiële dienstverlening;2023;0.0
2934;Vrouwen;35 tot 55 jaar;L Verhuur en handel van onroerend goed;2015;0.1
2935;Vrouwen;35 tot 55 jaar;L Verhuur en handel van onroerend goed;2016;0.0
2936;Vrouwen;35 tot 55 jaar;L Verhuur en handel van onroerend goed;2017;0.0
2937;Vrouwen;35 tot 55 jaar;L Verhuur en handel van onroerend goed;2018;0.0
2938;Vrouwen;35 tot 55 jaar;L Verhuur en handel van onroerend goed;2019;0.0
2939;Vrouwen;35 tot 55 jaar;L Verhuur en handel van onroerend goed;2020;0.0
2940;Vrouwen;35 tot 55 jaar;L Verhuur en handel van onroerend goed;2021;0.0
2941;Vrouwen;35 tot 55 jaar;L Verhuur en handel van onroerend goed;2022;0.0
2942;Vrouwen;35 tot 55 jaar;L Verhuur en handel van onroerend goed;2023;0.0
2943;Vrouwen;35 tot 55 jaar;M-N Zakelijke dienstverlening;2015;0.8
2944;Vrouwen;35 tot 55 jaar;M-N Zakelijke dienstverlening;2016;0.9
2945;Vrouwen;35 tot 55 jaar;M-N Zakelijke dienstverlening;2017;0.5
2946;Vrouwen;35 tot 55 jaar;M-N Zakelijke dienstverlening;2018;0.6
2947;Vrouwen;35 tot 55 jaar;M-N Zakelijke dienstverlening;2019;0.8
2948;Vrouwen;35 tot 55 jaar;M-N Zakelijke dienstverlening;2020;0.6
2949;Vrouwen;35 tot 55 jaar;M-N Zakelijke dienstverlening;2021;0.9
2950;Vrouwen;35 tot 55 jaar;M-N Zakelijke dienstverlening;2022;0.2
2951;Vrouwen;35 tot 55 jaar;M-N Zakelijke dienstverlening;2023;0.6
2952;Vrouwen;35 tot 55 jaar;M Specialistische zakelijke diensten;2015;0.4
2953;Vrouwen;35 tot 55 jaar;M Specialistische zakelijke diensten;2016;0.3
2954;Vrouwen;35 tot 55 jaar;M Specialistische zakelijke diensten;2017;0.2
2955;Vrouwen;35 tot 55 jaar;M Specialistische zakelijke diensten;2018;0.2
2956;Vrouwen;35 tot 55 jaar;M Specialistische zakelijke diensten;2019;0.2
2957;Vrouwen;35 tot 55 jaar;M Specialistische zakelijke diensten;2020;0.2
2958;Vrouwen;35 tot 55 jaar;M Specialistische zakelijke diensten;2021;0.1
2959;Vrouwen;35 tot 55 jaar;M Specialistische zakelijke diensten;2022;0.1
2960;Vrouwen;35 tot 55 jaar;M Specialistische zakelijke diensten;2023;0.2
2961;Vrouwen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2015;0.3
2962;Vrouwen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2016;0.6
2963;Vrouwen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2017;0.3
2964;Vrouwen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2018;0.4
2965;Vrouwen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2019;0.6
2966;Vrouwen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2020;0.4
2967;Vrouwen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2021;0.8
2968;Vrouwen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2022;0.1
2969;Vrouwen;35 tot 55 jaar;N Verhuur en overige zakelijke diensten;2023;0.3
2970;Vrouwen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2015;2.5
2971;Vrouwen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2016;7.2
2972;Vrouwen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2017;0.9
2973;Vrouwen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2018;2.2
2974;Vrouwen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2019;0.9
2975;Vrouwen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2020;0.4
2976;Vrouwen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2021;0.4
2977;Vrouwen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2022;0.5
2978;Vrouwen;35 tot 55 jaar;O-U Niet-commerciële dienstverlening;2023;0.6
2979;Vrouwen;35 tot 55 jaar;O-Q Overheid en zorg;2015;2.3
2980;Vrouwen;35 tot 55 jaar;O-Q Overheid en zorg;2016;7.1
2981;Vrouwen;35 tot 55 jaar;O-Q Overheid en zorg;2017;0.8
2982;Vrouwen;35 tot 55 jaar;O-Q Overheid en zorg;2018;2.0
2983;Vrouwen;35 tot 55 jaar;O-Q Overheid en zorg;2019;0.8
2984;Vrouwen;35 tot 55 jaar;O-Q Overheid en zorg;2020;0.2
2985;Vrouwen;35 tot 55 jaar;O-Q Overheid en zorg;2021;0.3
2986;Vrouwen;35 tot 55 jaar;O-Q Overheid en zorg;2022;0.4
2987;Vrouwen;35 tot 55 jaar;O-Q Overheid en zorg;2023;0.5
2988;Vrouwen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2015;
2989;Vrouwen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2016;
2990;Vrouwen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2017;
2991;Vrouwen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2018;
2992;Vrouwen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2019;
2993;Vrouwen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2020;
2994;Vrouwen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2021;
2995;Vrouwen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2022;
2996;Vrouwen;35 tot 55 jaar;O Openbaar bestuur en overheidsdiensten;2023;
2997;Vrouwen;35 tot 55 jaar;P Onderwijs;2015;0.1
2998;Vrouwen;35 tot 55 jaar;P Onderwijs;2016;0.0
2999;Vrouwen;35 tot 55 jaar;P Onderwijs;2017;0.1
3000;Vrouwen;35 tot 55 jaar;P Onderwijs;2018;0.1
3001;Vrouwen;35 tot 55 jaar;P Onderwijs;2019;0.0
3002;Vrouwen;35 tot 55 jaar;P Onderwijs;2020;0.0
3003;Vrouwen;35 tot 55 jaar;P Onderwijs;2021;0.0
3004;Vrouwen;35 tot 55 jaar;P Onderwijs;2022;0.0
3005;Vrouwen;35 tot 55 jaar;P Onderwijs;2023;0.1
3006;Vrouwen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2015;2.2
3007;Vrouwen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2016;7.0
3008;Vrouwen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2017;0.7
3009;Vrouwen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2018;2.0
3010;Vrouwen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2019;0.8
3011;Vrouwen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2020;0.2
3012;Vrouwen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2021;0.3
3013;Vrouwen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2022;0.4
3014;Vrouwen;35 tot 55 jaar;Q Gezondheids- en welzijnszorg;2023;0.4
3015;Vrouwen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2015;0.2
3016;Vrouwen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2016;0.1
3017;Vrouwen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2017;0.1
3018;Vrouwen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2018;0.1
3019;Vrouwen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2019;0.1
3020;Vrouwen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2020;0.2
3021;Vrouwen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2021;0.0
3022;Vrouwen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2022;0.1
3023;Vrouwen;35 tot 55 jaar;R-U Cultuur, recreatie, overige diensten;2023;0.1
3024;Vrouwen;35 tot 55 jaar;R Cultuur, sport en recreatie;2015;0.1
3025;Vrouwen;35 tot 55 jaar;R Cultuur, sport en recreatie;2016;0.0
3026;Vrouwen;35 tot 55 jaar;R Cultuur, sport en recreatie;2017;0.0
3027;Vrouwen;35 tot 55 jaar;R Cultuur, sport en recreatie;2018;0.1
3028;Vrouwen;35 tot 55 jaar;R Cultuur, sport en recreatie;2019;0.0
3029;Vrouwen;35 tot 55 jaar;R Cultuur, sport en recreatie;2020;0.1
3030;Vrouwen;35 tot 55 jaar;R Cultuur, sport en recreatie;2021;0.0
3031;Vrouwen;35 tot 55 jaar;R Cultuur, sport en recreatie;2022;0.0
3032;Vrouwen;35 tot 55 jaar;R Cultuur, sport en recreatie;2023;0.0
3033;Vrouwen;35 tot 55 jaar;S Overige dienstverlening;2015;0.1
3034;Vrouwen;35 tot 55 jaar;S Overige dienstverlening;2016;0.1
3035;Vrouwen;35 tot 55 jaar;S Overige dienstverlening;2017;0.1
3036;Vrouwen;35 tot 55 jaar;S Overige dienstverlening;2018;0.1
3037;Vrouwen;35 tot 55 jaar;S Overige dienstverlening;2019;0.1
3038;Vrouwen;35 tot 55 jaar;S Overige dienstverlening;2020;0.1
3039;Vrouwen;35 tot 55 jaar;S Overige dienstverlening;2021;0.0
3040;Vrouwen;35 tot 55 jaar;S Overige dienstverlening;2022;0.0
3041;Vrouwen;35 tot 55 jaar;S Overige dienstverlening;2023;0.0
3042;Vrouwen;35 tot 55 jaar;T Huishoudens;2015;
3043;Vrouwen;35 tot 55 jaar;T Huishoudens;2016;
3044;Vrouwen;35 tot 55 jaar;T Huishoudens;2017;
3045;Vrouwen;35 tot 55 jaar;T Huishoudens;2018;
3046;Vrouwen;35 tot 55 jaar;T Huishoudens;2019;
3047;Vrouwen;35 tot 55 jaar;T Huishoudens;2020;
3048;Vrouwen;35 tot 55 jaar;T Huishoudens;2021;
3049;Vrouwen;35 tot 55 jaar;T Huishoudens;2022;
3050;Vrouwen;35 tot 55 jaar;T Huishoudens;2023;
3051;Vrouwen;35 tot 55 jaar;U Extraterritoriale organisaties;2015;
3052;Vrouwen;35 tot 55 jaar;U Extraterritoriale organisaties;2016;
3053;Vrouwen;35 tot 55 jaar;U Extraterritoriale organisaties;2017;
3054;Vrouwen;35 tot 55 jaar;U Extraterritoriale organisaties;2018;
3055;Vrouwen;35 tot 55 jaar;U Extraterritoriale organisaties;2019;
3056;Vrouwen;35 tot 55 jaar;U Extraterritoriale organisaties;2020;
3057;Vrouwen;35 tot 55 jaar;U Extraterritoriale organisaties;2021;
3058;Vrouwen;35 tot 55 jaar;U Extraterritoriale organisaties;2022;
3059;Vrouwen;35 tot 55 jaar;U Extraterritoriale organisaties;2023;
3060;Vrouwen;35 tot 55 jaar;SBI-code onbekend;2015;0.0
3061;Vrouwen;35 tot 55 jaar;SBI-code onbekend;2016;0.0
3062;Vrouwen;35 tot 55 jaar;SBI-code onbekend;2017;0.0
3063;Vrouwen;35 tot 55 jaar;SBI-code onbekend;2018;0.0
3064;Vrouwen;35 tot 55 jaar;SBI-code onbekend;2019;0.0
3065;Vrouwen;35 tot 55 jaar;SBI-code onbekend;2020;0.0
3066;Vrouwen;35 tot 55 jaar;SBI-code onbekend;2021;0.0
3067;Vrouwen;35 tot 55 jaar;SBI-code onbekend;2022;0.0
3068;Vrouwen;35 tot 55 jaar;SBI-code onbekend;2023;0.0
3069;Vrouwen;55 tot 75 jaar;A-U Alle economische activiteiten;2015;2.9
3070;Vrouwen;55 tot 75 jaar;A-U Alle economische activiteiten;2016;6.2
3071;Vrouwen;55 tot 75 jaar;A-U Alle economische activiteiten;2017;1.3
3072;Vrouwen;55 tot 75 jaar;A-U Alle economische activiteiten;2018;2.0
3073;Vrouwen;55 tot 75 jaar;A-U Alle economische activiteiten;2019;1.9
3074;Vrouwen;55 tot 75 jaar;A-U Alle economische activiteiten;2020;1.5
3075;Vrouwen;55 tot 75 jaar;A-U Alle economische activiteiten;2021;0.7
3076;Vrouwen;55 tot 75 jaar;A-U Alle economische activiteiten;2022;0.9
3077;Vrouwen;55 tot 75 jaar;A-U Alle economische activiteiten;2023;1.2
3078;Vrouwen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2015;0.0
3079;Vrouwen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2016;0.0
3080;Vrouwen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2017;0.0
3081;Vrouwen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2018;0.0
3082;Vrouwen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2019;0.0
3083;Vrouwen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2020;
3084;Vrouwen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2021;
3085;Vrouwen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2022;0.0
3086;Vrouwen;55 tot 75 jaar;A Landbouw, bosbouw en visserij;2023;0.0
3087;Vrouwen;55 tot 75 jaar;B Delfstoffenwinning;2015;0.0
3088;Vrouwen;55 tot 75 jaar;B Delfstoffenwinning;2016;0.0
3089;Vrouwen;55 tot 75 jaar;B Delfstoffenwinning;2017;0.0
3090;Vrouwen;55 tot 75 jaar;B Delfstoffenwinning;2018;0.0
3091;Vrouwen;55 tot 75 jaar;B Delfstoffenwinning;2019;
3092;Vrouwen;55 tot 75 jaar;B Delfstoffenwinning;2020;0.0
3093;Vrouwen;55 tot 75 jaar;B Delfstoffenwinning;2021;0.0
3094;Vrouwen;55 tot 75 jaar;B Delfstoffenwinning;2022;0.0
3095;Vrouwen;55 tot 75 jaar;B Delfstoffenwinning;2023;0.0
3096;Vrouwen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2015;0.1
3097;Vrouwen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2016;0.1
3098;Vrouwen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2017;0.1
3099;Vrouwen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2018;0.1
3100;Vrouwen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2019;0.2
3101;Vrouwen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2020;0.1
3102;Vrouwen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2021;0.0
3103;Vrouwen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2022;0.1
3104;Vrouwen;55 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;2023;0.2
3105;Vrouwen;55 tot 75 jaar;B-F Nijverheid en energie;2015;0.1
3106;Vrouwen;55 tot 75 jaar;B-F Nijverheid en energie;2016;0.1
3107;Vrouwen;55 tot 75 jaar;B-F Nijverheid en energie;2017;0.1
3108;Vrouwen;55 tot 75 jaar;B-F Nijverheid en energie;2018;0.1
3109;Vrouwen;55 tot 75 jaar;B-F Nijverheid en energie;2019;0.2
3110;Vrouwen;55 tot 75 jaar;B-F Nijverheid en energie;2020;0.1
3111;Vrouwen;55 tot 75 jaar;B-F Nijverheid en energie;2021;0.1
3112;Vrouwen;55 tot 75 jaar;B-F Nijverheid en energie;2022;0.1
3113;Vrouwen;55 tot 75 jaar;B-F Nijverheid en energie;2023;0.3
3114;Vrouwen;55 tot 75 jaar;C Industrie;2015;0.1
3115;Vrouwen;55 tot 75 jaar;C Industrie;2016;0.1
3116;Vrouwen;55 tot 75 jaar;C Industrie;2017;0.1
3117;Vrouwen;55 tot 75 jaar;C Industrie;2018;0.1
3118;Vrouwen;55 tot 75 jaar;C Industrie;2019;0.2
3119;Vrouwen;55 tot 75 jaar;C Industrie;2020;0.1
3120;Vrouwen;55 tot 75 jaar;C Industrie;2021;0.0
3121;Vrouwen;55 tot 75 jaar;C Industrie;2022;0.1
3122;Vrouwen;55 tot 75 jaar;C Industrie;2023;0.2
3123;Vrouwen;55 tot 75 jaar;D Energievoorziening;2015;0.0
3124;Vrouwen;55 tot 75 jaar;D Energievoorziening;2016;0.0
3125;Vrouwen;55 tot 75 jaar;D Energievoorziening;2017;0.0
3126;Vrouwen;55 tot 75 jaar;D Energievoorziening;2018;
3127;Vrouwen;55 tot 75 jaar;D Energievoorziening;2019;0.0
3128;Vrouwen;55 tot 75 jaar;D Energievoorziening;2020;
3129;Vrouwen;55 tot 75 jaar;D Energievoorziening;2021;0.0
3130;Vrouwen;55 tot 75 jaar;D Energievoorziening;2022;
3131;Vrouwen;55 tot 75 jaar;D Energievoorziening;2023;
3132;Vrouwen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2015;0.0
3133;Vrouwen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2016;
3134;Vrouwen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2017;0.0
3135;Vrouwen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2018;
3136;Vrouwen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2019;
3137;Vrouwen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2020;0.0
3138;Vrouwen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2021;
3139;Vrouwen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2022;
3140;Vrouwen;55 tot 75 jaar;E Waterbedrijven en afvalbeheer;2023;
3141;Vrouwen;55 tot 75 jaar;F Bouwnijverheid;2015;0.0
3142;Vrouwen;55 tot 75 jaar;F Bouwnijverheid;2016;0.0
3143;Vrouwen;55 tot 75 jaar;F Bouwnijverheid;2017;0.0
3144;Vrouwen;55 tot 75 jaar;F Bouwnijverheid;2018;0.0
3145;Vrouwen;55 tot 75 jaar;F Bouwnijverheid;2019;0.0
3146;Vrouwen;55 tot 75 jaar;F Bouwnijverheid;2020;0.0
3147;Vrouwen;55 tot 75 jaar;F Bouwnijverheid;2021;0.0
3148;Vrouwen;55 tot 75 jaar;F Bouwnijverheid;2022;0.0
3149;Vrouwen;55 tot 75 jaar;F Bouwnijverheid;2023;0.0
3150;Vrouwen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2015;1.4
3151;Vrouwen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2016;1.0
3152;Vrouwen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2017;0.7
3153;Vrouwen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2018;0.5
3154;Vrouwen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2019;1.0
3155;Vrouwen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2020;1.0
3156;Vrouwen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2021;0.2
3157;Vrouwen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2022;0.3
3158;Vrouwen;55 tot 75 jaar;G-I Handel, vervoer en horeca;2023;0.5
3159;Vrouwen;55 tot 75 jaar;G-N Commerciële dienstverlening;2015;1.7
3160;Vrouwen;55 tot 75 jaar;G-N Commerciële dienstverlening;2016;1.3
3161;Vrouwen;55 tot 75 jaar;G-N Commerciële dienstverlening;2017;0.9
3162;Vrouwen;55 tot 75 jaar;G-N Commerciële dienstverlening;2018;0.7
3163;Vrouwen;55 tot 75 jaar;G-N Commerciële dienstverlening;2019;1.3
3164;Vrouwen;55 tot 75 jaar;G-N Commerciële dienstverlening;2020;1.2
3165;Vrouwen;55 tot 75 jaar;G-N Commerciële dienstverlening;2021;0.5
3166;Vrouwen;55 tot 75 jaar;G-N Commerciële dienstverlening;2022;0.4
3167;Vrouwen;55 tot 75 jaar;G-N Commerciële dienstverlening;2023;0.7
3168;Vrouwen;55 tot 75 jaar;G Handel;2015;1.1
3169;Vrouwen;55 tot 75 jaar;G Handel;2016;0.7
3170;Vrouwen;55 tot 75 jaar;G Handel;2017;0.6
3171;Vrouwen;55 tot 75 jaar;G Handel;2018;0.3
3172;Vrouwen;55 tot 75 jaar;G Handel;2019;0.7
3173;Vrouwen;55 tot 75 jaar;G Handel;2020;0.7
3174;Vrouwen;55 tot 75 jaar;G Handel;2021;0.2
3175;Vrouwen;55 tot 75 jaar;G Handel;2022;0.3
3176;Vrouwen;55 tot 75 jaar;G Handel;2023;0.4
3177;Vrouwen;55 tot 75 jaar;H Vervoer en opslag;2015;0.2
3178;Vrouwen;55 tot 75 jaar;H Vervoer en opslag;2016;0.2
3179;Vrouwen;55 tot 75 jaar;H Vervoer en opslag;2017;0.1
3180;Vrouwen;55 tot 75 jaar;H Vervoer en opslag;2018;0.2
3181;Vrouwen;55 tot 75 jaar;H Vervoer en opslag;2019;0.1
3182;Vrouwen;55 tot 75 jaar;H Vervoer en opslag;2020;0.2
3183;Vrouwen;55 tot 75 jaar;H Vervoer en opslag;2021;0.0
3184;Vrouwen;55 tot 75 jaar;H Vervoer en opslag;2022;0.0
3185;Vrouwen;55 tot 75 jaar;H Vervoer en opslag;2023;0.1
3186;Vrouwen;55 tot 75 jaar;I Horeca;2015;0.2
3187;Vrouwen;55 tot 75 jaar;I Horeca;2016;0.0
3188;Vrouwen;55 tot 75 jaar;I Horeca;2017;0.0
3189;Vrouwen;55 tot 75 jaar;I Horeca;2018;0.0
3190;Vrouwen;55 tot 75 jaar;I Horeca;2019;0.1
3191;Vrouwen;55 tot 75 jaar;I Horeca;2020;0.2
3192;Vrouwen;55 tot 75 jaar;I Horeca;2021;0.0
3193;Vrouwen;55 tot 75 jaar;I Horeca;2022;0.0
3194;Vrouwen;55 tot 75 jaar;I Horeca;2023;0.1
3195;Vrouwen;55 tot 75 jaar;J Informatie en communicatie;2015;0.0
3196;Vrouwen;55 tot 75 jaar;J Informatie en communicatie;2016;0.0
3197;Vrouwen;55 tot 75 jaar;J Informatie en communicatie;2017;0.0
3198;Vrouwen;55 tot 75 jaar;J Informatie en communicatie;2018;0.0
3199;Vrouwen;55 tot 75 jaar;J Informatie en communicatie;2019;0.0
3200;Vrouwen;55 tot 75 jaar;J Informatie en communicatie;2020;0.0
3201;Vrouwen;55 tot 75 jaar;J Informatie en communicatie;2021;0.0
3202;Vrouwen;55 tot 75 jaar;J Informatie en communicatie;2022;0.0
3203;Vrouwen;55 tot 75 jaar;J Informatie en communicatie;2023;0.0
3204;Vrouwen;55 tot 75 jaar;K Financiële dienstverlening;2015;0.0
3205;Vrouwen;55 tot 75 jaar;K Financiële dienstverlening;2016;0.0
3206;Vrouwen;55 tot 75 jaar;K Financiële dienstverlening;2017;
3207;Vrouwen;55 tot 75 jaar;K Financiële dienstverlening;2018;0.0
3208;Vrouwen;55 tot 75 jaar;K Financiële dienstverlening;2019;0.0
3209;Vrouwen;55 tot 75 jaar;K Financiële dienstverlening;2020;0.0
3210;Vrouwen;55 tot 75 jaar;K Financiële dienstverlening;2021;0.0
3211;Vrouwen;55 tot 75 jaar;K Financiële dienstverlening;2022;0.0
3212;Vrouwen;55 tot 75 jaar;K Financiële dienstverlening;2023;0.0
3213;Vrouwen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2015;0.0
3214;Vrouwen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2016;0.0
3215;Vrouwen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2017;0.0
3216;Vrouwen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2018;0.0
3217;Vrouwen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2019;
3218;Vrouwen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2020;0.0
3219;Vrouwen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2021;
3220;Vrouwen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2022;
3221;Vrouwen;55 tot 75 jaar;L Verhuur en handel van onroerend goed;2023;0.0
3222;Vrouwen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2015;0.2
3223;Vrouwen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2016;0.3
3224;Vrouwen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2017;0.1
3225;Vrouwen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2018;0.2
3226;Vrouwen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2019;0.3
3227;Vrouwen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2020;0.2
3228;Vrouwen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2021;0.3
3229;Vrouwen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2022;0.1
3230;Vrouwen;55 tot 75 jaar;M-N Zakelijke dienstverlening;2023;0.2
3231;Vrouwen;55 tot 75 jaar;M Specialistische zakelijke diensten;2015;0.1
3232;Vrouwen;55 tot 75 jaar;M Specialistische zakelijke diensten;2016;0.1
3233;Vrouwen;55 tot 75 jaar;M Specialistische zakelijke diensten;2017;0.1
3234;Vrouwen;55 tot 75 jaar;M Specialistische zakelijke diensten;2018;0.1
3235;Vrouwen;55 tot 75 jaar;M Specialistische zakelijke diensten;2019;0.1
3236;Vrouwen;55 tot 75 jaar;M Specialistische zakelijke diensten;2020;0.1
3237;Vrouwen;55 tot 75 jaar;M Specialistische zakelijke diensten;2021;0.1
3238;Vrouwen;55 tot 75 jaar;M Specialistische zakelijke diensten;2022;0.0
3239;Vrouwen;55 tot 75 jaar;M Specialistische zakelijke diensten;2023;0.1
3240;Vrouwen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2015;0.1
3241;Vrouwen;55 tot 75 jaar;N Verhuur en overige zakelijke diensten;2016;0.2
