ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
8890;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;2837.0
8891;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;2833.0
8892;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;2857.0
8893;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;2899.0
8894;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;2926.0
8895;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;2933.0
8896;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;2951.0
8897;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;2967.0
8898;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;2982.0
8899;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;2998.0
8900;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;3025.0
8901;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;3055.0
8902;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;3072.0
8903;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;3081.0
8904;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;3106.0
8905;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;3137.0
8906;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;3146.0
8907;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;3129.0
8908;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;3137.0
8909;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;3115.0
8910;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;3133.0
8911;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;3141.0
8912;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
8913;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;3112.0
8914;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;3126.0
8915;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;3120.0
8916;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;3117.0
8917;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;3166.0
8918;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;3147.0
8919;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;3150.0
8920;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;3206.0
8921;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;3226.0
8922;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;3222.0
8923;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;3240.0
8924;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;3249.0
8925;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;3240.0
8926;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;3221.0
8927;Werknemer;Beroeps- en niet beroepsbevolking;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;3204.0
8928;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;1741.0
8929;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;1720.0
8930;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;1681.0
8931;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;1669.0
8932;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;1610.0
8933;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;1643.0
8934;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;1638.0
8935;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;1651.0
8936;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;1634.0
8937;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;1660.0
8938;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;1623.0
8939;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;1610.0
8940;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;1612.0
8941;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;1650.0
8942;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;1634.0
8943;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;1599.0
8944;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;1619.0
8945;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;1621.0
8946;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;1608.0
8947;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;1630.0
8948;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;1658.0
8949;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;1672.0
8950;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;1645.0
8951;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;1669.0
8952;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;1667.0
8953;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;1711.0
8954;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;1656.0
8955;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;1651.0
8956;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;1642.0
8957;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;1559.0
8958;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;1561.0
8959;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;1549.0
8960;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;
8961;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;1585.0
8962;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;1563.0
8963;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;1550.0
8964;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;1587.0
8965;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;1649.0
8966;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;1577.0
8967;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;1612.0
8968;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;1687.0
8969;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;1725.0
8970;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;1698.0
8971;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;1718.0
8972;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;1748.0
8973;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;1748.0
8974;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;1683.0
8975;Werknemer;Beroeps- en niet beroepsbevolking;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;1686.0
8976;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2013 1e kwartaal;3063.0
8977;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2013 2e kwartaal;3068.0
8978;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2013 3e kwartaal;3083.0
8979;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2013 4e kwartaal;3050.0
8980;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2014 1e kwartaal;2993.0
8981;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2014 2e kwartaal;3020.0
8982;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2014 3e kwartaal;3087.0
8983;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2014 4e kwartaal;3051.0
8984;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2015 1e kwartaal;3014.0
8985;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2015 2e kwartaal;3046.0
8986;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2015 3e kwartaal;3083.0
8987;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2015 4e kwartaal;3029.0
8988;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2016 1e kwartaal;3004.0
8989;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2016 2e kwartaal;3034.0
8990;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2016 3e kwartaal;3094.0
8991;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2016 4e kwartaal;3092.0
8992;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2017 1e kwartaal;3066.0
8993;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2017 2e kwartaal;3109.0
8994;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2017 3e kwartaal;3166.0
8995;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2017 4e kwartaal;3119.0
8996;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2018 1e kwartaal;3067.0
8997;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2018 2e kwartaal;3096.0
8998;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2018 3e kwartaal;3169.0
8999;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2018 4e kwartaal;3132.0
9000;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2019 1e kwartaal;3120.0
9001;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2019 2e kwartaal;3140.0
9002;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2019 3e kwartaal;3201.0
9003;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2019 4e kwartaal;3157.0
9004;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2020 1e kwartaal;3126.0
9005;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2020 2e kwartaal;3087.0
9006;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2020 3e kwartaal;3119.0
9007;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2020 4e kwartaal;3089.0
9008;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2021 1e kwartaal;
9009;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2021 2e kwartaal;3052.0
9010;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2021 3e kwartaal;3112.0
9011;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2021 4e kwartaal;3092.0
9012;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2022 1e kwartaal;3075.0
9013;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2022 2e kwartaal;3082.0
9014;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2022 3e kwartaal;3110.0
9015;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2022 4e kwartaal;3113.0
9016;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2023 1e kwartaal;3116.0
9017;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2023 2e kwartaal;3136.0
9018;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2023 3e kwartaal;3168.0
9019;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2023 4e kwartaal;3123.0
9020;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2024 1e kwartaal;3131.0
9021;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2024 2e kwartaal;3098.0
9022;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2024 3e kwartaal;3108.0
9023;Werknemer;Beroeps- en niet beroepsbevolking;2 Havo, vwo, mbo2-4;2024 4e kwartaal;3096.0
9024;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2013 1e kwartaal;2306.0
9025;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2013 2e kwartaal;2320.0
9026;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2013 3e kwartaal;2335.0
9027;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2013 4e kwartaal;2340.0
9028;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2014 1e kwartaal;2364.0
9029;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2014 2e kwartaal;2391.0
9030;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2014 3e kwartaal;2400.0
9031;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2014 4e kwartaal;2421.0
9032;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2015 1e kwartaal;2440.0
9033;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2015 2e kwartaal;2444.0
9034;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2015 3e kwartaal;2478.0
9035;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2015 4e kwartaal;2503.0
9036;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2016 1e kwartaal;2498.0
9037;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2016 2e kwartaal;2518.0
9038;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2016 3e kwartaal;2533.0
9039;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2016 4e kwartaal;2552.0
9040;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2017 1e kwartaal;2553.0
9041;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2017 2e kwartaal;2605.0
9042;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2017 3e kwartaal;2640.0
9043;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2017 4e kwartaal;2653.0
9044;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2018 1e kwartaal;2678.0
9045;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2018 2e kwartaal;2735.0
9046;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2018 3e kwartaal;2788.0
9047;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2018 4e kwartaal;2800.0
9048;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2019 1e kwartaal;2819.0
9049;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2019 2e kwartaal;2829.0
9050;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2019 3e kwartaal;2861.0
9051;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2019 4e kwartaal;2892.0
9052;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2020 1e kwartaal;2918.0
9053;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2020 2e kwartaal;2912.0
9054;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2020 3e kwartaal;2925.0
9055;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2020 4e kwartaal;2981.0
9056;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2021 1e kwartaal;
9057;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2021 2e kwartaal;3098.0
9058;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2021 3e kwartaal;3151.0
9059;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2021 4e kwartaal;3215.0
9060;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2022 1e kwartaal;3229.0
9061;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2022 2e kwartaal;3265.0
9062;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2022 3e kwartaal;3283.0
9063;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2022 4e kwartaal;3305.0
9064;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2023 1e kwartaal;3263.0
9065;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2023 2e kwartaal;3274.0
9066;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2023 3e kwartaal;3273.0
9067;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2023 4e kwartaal;3313.0
9068;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2024 1e kwartaal;3254.0
9069;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2024 2e kwartaal;3342.0
9070;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2024 3e kwartaal;3357.0
9071;Werknemer;Beroeps- en niet beroepsbevolking;3 Hbo, wo;2024 4e kwartaal;3369.0
9072;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2013 1e kwartaal;96.0
9073;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2013 2e kwartaal;108.0
9074;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2013 3e kwartaal;104.0
9075;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2013 4e kwartaal;111.0
9076;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2014 1e kwartaal;106.0
9077;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2014 2e kwartaal;66.0
9078;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2014 3e kwartaal;45.0
9079;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2014 4e kwartaal;41.0
9080;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2015 1e kwartaal;49.0
9081;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2015 2e kwartaal;51.0
9082;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2015 3e kwartaal;50.0
9083;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2015 4e kwartaal;51.0
9084;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2016 1e kwartaal;51.0
9085;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2016 2e kwartaal;65.0
9086;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2016 3e kwartaal;72.0
9087;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2016 4e kwartaal;73.0
9088;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2017 1e kwartaal;71.0
9089;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2017 2e kwartaal;72.0
9090;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2017 3e kwartaal;75.0
9091;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2017 4e kwartaal;80.0
9092;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2018 1e kwartaal;78.0
9093;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2018 2e kwartaal;80.0
9094;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2018 3e kwartaal;70.0
9095;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2018 4e kwartaal;82.0
9096;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2019 1e kwartaal;77.0
9097;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2019 2e kwartaal;81.0
9098;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2019 3e kwartaal;90.0
9099;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2019 4e kwartaal;91.0
9100;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2020 1e kwartaal;90.0
9101;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2020 2e kwartaal;89.0
9102;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2020 3e kwartaal;83.0
9103;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2020 4e kwartaal;82.0
9104;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2021 1e kwartaal;
9105;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2021 2e kwartaal;41.0
9106;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2021 3e kwartaal;39.0
9107;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2021 4e kwartaal;43.0
9108;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2022 1e kwartaal;36.0
9109;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2022 2e kwartaal;41.0
9110;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2022 3e kwartaal;39.0
9111;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2022 4e kwartaal;35.0
9112;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2023 1e kwartaal;30.0
9113;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2023 2e kwartaal;30.0
9114;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2023 3e kwartaal;27.0
9115;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2023 4e kwartaal;26.0
9116;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2024 1e kwartaal;31.0
9117;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2024 2e kwartaal;24.0
9118;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2024 3e kwartaal;26.0
9119;Werknemer;Beroeps- en niet beroepsbevolking;Onderwijsniveau: onbekend;2024 4e kwartaal;29.0
9120;Werknemer;Werkzame beroepsbevolking;Totaal personen;2013 1e kwartaal;6920.0
9121;Werknemer;Werkzame beroepsbevolking;Totaal personen;2013 2e kwartaal;6888.0
9122;Werknemer;Werkzame beroepsbevolking;Totaal personen;2013 3e kwartaal;6868.0
9123;Werknemer;Werkzame beroepsbevolking;Totaal personen;2013 4e kwartaal;6833.0
9124;Werknemer;Werkzame beroepsbevolking;Totaal personen;2014 1e kwartaal;6790.0
9125;Werknemer;Werkzame beroepsbevolking;Totaal personen;2014 2e kwartaal;6778.0
9126;Werknemer;Werkzame beroepsbevolking;Totaal personen;2014 3e kwartaal;6794.0
