ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsvolgend;Onderwijskenmerken;Perioden;DeelnemersLevenLangOntwikkelen_1
7237;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week of korter;2022;72
7238;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week of korter;2023;72
7239;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2021;132
7240;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2022;123
7241;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 week tot 6 maanden;2023;111
7242;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 4 weken;2021;38
7243;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 4 weken;2022;31
7244;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 4 weken;2023;29
7245;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2021;58
7246;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2022;54
7247;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 3 maanden;2023;51
7248;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2021;36
7249;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2022;38
7250;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 3 tot 6 maanden;2023;32
7251;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2021;36
7252;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2022;39
7253;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 6 tot 12 maanden;2023;36
7254;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 12 maanden of langer;2021;0
7255;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 12 maanden of langer;2022;0
7256;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 12 maanden of langer;2023;0
7257;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2021;0
7258;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2022;0
7259;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 1 tot 2 jaar;2023;0
7260;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2021;0
7261;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2022;0
7262;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur 2 tot 3 jaar;2023;0
7263;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur langer dan 3 jaar;2021;0
7264;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur langer dan 3 jaar;2022;0
7265;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur langer dan 3 jaar;2023;0
7266;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur onbekend;2021;23
7267;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur onbekend;2022;30
7268;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Opleidingsduur onbekend;2023;26
7269;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2021;0
7270;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2022;0
7271;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Basisonderwijs, vmbo, mbo;2023;0
7272;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2021;0
7273;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2022;0
7274;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 11 Basisonderwijs;2023;0
7275;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2021;0
7276;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2022;0
7277;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 12 Vmbo, mbo1, ...;2023;0
7278;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2021;0
7279;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2022;0
7280;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Havo, vwo, mbo2-4;2023;0
7281;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2021;0
7282;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2022;0
7283;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2023;0
7284;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Hbo, wo;2021;0
7285;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Hbo, wo;2022;0
7286;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niv: Hbo, wo;2023;0
7287;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2021;0
7288;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2022;0
7289;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 31 Hbo-, wo-bachelor;2023;0
7290;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2021;0
7291;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2022;0
7292;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act.ond.niveau: 32 Hbo-, wo-master;2023;0
7293;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Actueel onderwijsniveau: onbekend;2021;0
7294;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Actueel onderwijsniveau: onbekend;2022;0
7295;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Actueel onderwijsniveau: onbekend;2023;0
7296;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act. ond. niveau: niet van toepassing;2021;217
7297;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act. ond. niveau: niet van toepassing;2022;195
7298;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Act. ond. niveau: niet van toepassing;2023;183
7299;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;00 Algemeen;2021;29
7300;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;00 Algemeen;2022;28
7301;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;00 Algemeen;2023;26
7302;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;01 Onderwijs;2021;15
7303;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;01 Onderwijs;2022;14
7304;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;01 Onderwijs;2023;12
7305;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2021;21
7306;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2022;23
7307;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;02 Vormgeving, kunst, talen en gesch...;2023;24
7308;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2021;8
7309;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2022;10
7310;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;03 Journalistiek, gedrag en maatschappij;2023;9
7311;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;04 Recht, administratie, handel en za...;2021;78
7312;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;04 Recht, administratie, handel en za...;2022;77
7313;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;04 Recht, administratie, handel en za...;2023;66
7314;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;05 Wiskunde, natuurwetenschappen;2021;3
7315;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;05 Wiskunde, natuurwetenschappen;2022;3
7316;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;05 Wiskunde, natuurwetenschappen;2023;3
7317;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;06 Informatica;2021;35
7318;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;06 Informatica;2022;33
7319;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;06 Informatica;2023;33
7320;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;07 Techniek, industrie en bouwkunde;2021;21
7321;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;07 Techniek, industrie en bouwkunde;2022;17
7322;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;07 Techniek, industrie en bouwkunde;2023;16
7323;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2021;1
7324;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2022;2
7325;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;08 Landbouw, diergeneeskunde en -verz...;2023;2
7326;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;09 Gezondheidszorg en welzijn;2021;32
7327;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;09 Gezondheidszorg en welzijn;2022;29
7328;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;09 Gezondheidszorg en welzijn;2023;24
7329;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;10 Dienstverlening;2021;20
7330;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;10 Dienstverlening;2022;15
7331;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;10 Dienstverlening;2023;18
7332;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Onderwijsrichting onbekend;2021;13
7333;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Onderwijsrichting onbekend;2022;14
7334;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Onderwijsrichting onbekend;2023;11
7335;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren minder dan 7 uur per week;2021;161
7336;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren minder dan 7 uur per week;2022;150
7337;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren minder dan 7 uur per week;2023;136
7338;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 7 tot 13 uur per week;2021;47
7339;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 7 tot 13 uur per week;2022;45
7340;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 7 tot 13 uur per week;2023;47
7341;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 13 tot 19 uur per week;2021;13
7342;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 13 tot 19 uur per week;2022;11
7343;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 13 tot 19 uur per week;2023;13
7344;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 19 tot 25 uur per week;2021;9
7345;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 19 tot 25 uur per week;2022;9
7346;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 19 tot 25 uur per week;2023;9
7347;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 25 of meer uur per week;2021;12
7348;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 25 of meer uur per week;2022;13
7349;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren 25 of meer uur per week;2023;10
7350;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren onbekend;2021;33
7351;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren onbekend;2022;34
7352;Totaal mannen en vrouwen;25 tot 35 jaar;3 Hbo, wo;Volgt niet-formeel onderwijs;Lesuren onbekend;2023;30
7353;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Totaal personen;2021;3
7354;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Totaal personen;2022;3
7355;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Totaal personen;2023;2
7356;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Volgt bekostigd onderwijs;2021;0
7357;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Volgt bekostigd onderwijs;2022;0
7358;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Volgt bekostigd onderwijs;2023;0
7359;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Volgt niet-bekostigd onderwijs;2021;3
7360;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Volgt niet-bekostigd onderwijs;2022;3
7361;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Volgt niet-bekostigd onderwijs;2023;2
7362;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Volgt onderwijs, bekostiging onbekend;2021;0
7363;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Volgt onderwijs, bekostiging onbekend;2022;0
7364;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Volgt onderwijs, bekostiging onbekend;2023;0
7365;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 week of korter;2021;1
7366;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 week of korter;2022;2
7367;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 week of korter;2023;1
7368;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 week tot 6 maanden;2021;2
7369;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 week tot 6 maanden;2022;1
7370;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 week tot 6 maanden;2023;1
7371;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 tot 4 weken;2021;0
7372;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 tot 4 weken;2022;0
7373;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 tot 4 weken;2023;0
7374;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 tot 3 maanden;2021;1
7375;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 tot 3 maanden;2022;0
7376;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 tot 3 maanden;2023;1
7377;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 3 tot 6 maanden;2021;0
7378;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 3 tot 6 maanden;2022;1
7379;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 3 tot 6 maanden;2023;0
7380;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 6 tot 12 maanden;2021;0
7381;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 6 tot 12 maanden;2022;0
7382;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 6 tot 12 maanden;2023;0
7383;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 12 maanden of langer;2021;0
7384;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 12 maanden of langer;2022;0
7385;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 12 maanden of langer;2023;0
7386;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 tot 2 jaar;2021;0
7387;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 tot 2 jaar;2022;0
7388;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 1 tot 2 jaar;2023;0
7389;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 2 tot 3 jaar;2021;0
7390;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 2 tot 3 jaar;2022;0
7391;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur 2 tot 3 jaar;2023;0
7392;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur langer dan 3 jaar;2021;0
7393;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur langer dan 3 jaar;2022;0
7394;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur langer dan 3 jaar;2023;0
7395;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur onbekend;2021;1
7396;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur onbekend;2022;1
7397;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Opleidingsduur onbekend;2023;0
7398;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niv: Basisonderwijs, vmbo, mbo;2021;0
7399;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niv: Basisonderwijs, vmbo, mbo;2022;0
7400;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niv: Basisonderwijs, vmbo, mbo;2023;0
7401;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 11 Basisonderwijs;2021;0
7402;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 11 Basisonderwijs;2022;0
7403;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 11 Basisonderwijs;2023;0
7404;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 12 Vmbo, mbo1, ...;2021;0
7405;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 12 Vmbo, mbo1, ...;2022;0
7406;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 12 Vmbo, mbo1, ...;2023;0
7407;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niv: Havo, vwo, mbo2-4;2021;0
7408;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niv: Havo, vwo, mbo2-4;2022;0
7409;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niv: Havo, vwo, mbo2-4;2023;0
7410;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2021;0
7411;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2022;0
7412;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 21 Havo, vwo, mbo2-4;2023;0
7413;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niv: Hbo, wo;2021;0
7414;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niv: Hbo, wo;2022;0
7415;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niv: Hbo, wo;2023;0
7416;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 31 Hbo-, wo-bachelor;2021;0
7417;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 31 Hbo-, wo-bachelor;2022;0
7418;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 31 Hbo-, wo-bachelor;2023;0
7419;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 32 Hbo-, wo-master;2021;0
7420;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 32 Hbo-, wo-master;2022;0
7421;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Act.ond.niveau: 32 Hbo-, wo-master;2023;0
7422;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Actueel onderwijsniveau: onbekend;2021;0
7423;Totaal mannen en vrouwen;25 tot 35 jaar;Weet niet of onbekend;Totaal;Actueel onderwijsniveau: onbekend;2022;0
