ID;Geslacht;Niveau;Leerweg;Studierichting;Migratieachtergrond;Perioden;GediplomeerdenMbo_1
8697;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;(voormalige) Nederlandse Antillen, Aruba;2018/'19;59
8698;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;(voormalige) Nederlandse Antillen, Aruba;2019/'20;57
8699;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;(voormalige) Nederlandse Antillen, Aruba;2020/'21;56
8700;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2015/'16;149
8701;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2016/'17;140
8702;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2017/'18;100
8703;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2018/'19;142
8704;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2019/'20;165
8705;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Overige niet-westerse migratieachterg...;2020/'21;137
8706;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Onbekende migratieachtergrond;2015/'16;10
8707;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Onbekende migratieachtergrond;2016/'17;4
8708;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Onbekende migratieachtergrond;2017/'18;1
8709;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Onbekende migratieachtergrond;2018/'19;0
8710;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Onbekende migratieachtergrond;2019/'20;0
8711;Totaal mannen en vrouwen;Totaal;Bbl totaal;79120 Horeca en bakkerij;Onbekende migratieachtergrond;2020/'21;0
8712;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Totaal;2015/'16;1
8713;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Totaal;2016/'17;9
8714;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Totaal;2017/'18;1
8715;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Totaal;2018/'19;0
8716;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Totaal;2019/'20;2
8717;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Totaal;2020/'21;0
8718;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Nederlandse achtergrond;2015/'16;1
8719;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Nederlandse achtergrond;2016/'17;8
8720;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Nederlandse achtergrond;2017/'18;1
8721;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Nederlandse achtergrond;2018/'19;0
8722;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Nederlandse achtergrond;2019/'20;2
8723;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Nederlandse achtergrond;2020/'21;0
8724;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Met migratieachtergrond;2015/'16;0
8725;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Met migratieachtergrond;2016/'17;1
8726;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Met migratieachtergrond;2017/'18;0
8727;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Met migratieachtergrond;2018/'19;0
8728;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Met migratieachtergrond;2019/'20;0
8729;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Met migratieachtergrond;2020/'21;0
8730;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Westerse migratieachtergrond;2015/'16;0
8731;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Westerse migratieachtergrond;2016/'17;0
8732;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Westerse migratieachtergrond;2017/'18;0
8733;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Westerse migratieachtergrond;2018/'19;0
8734;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Westerse migratieachtergrond;2019/'20;0
8735;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Westerse migratieachtergrond;2020/'21;0
8736;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2015/'16;0
8737;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2016/'17;1
8738;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2017/'18;0
8739;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2018/'19;0
8740;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2019/'20;0
8741;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Niet-westerse migratieachtergrond;2020/'21;0
8742;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Turkije;2015/'16;0
8743;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Turkije;2016/'17;0
8744;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Turkije;2017/'18;0
8745;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Turkije;2018/'19;0
8746;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Turkije;2019/'20;0
8747;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Turkije;2020/'21;0
8748;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Marokko;2015/'16;0
8749;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Marokko;2016/'17;0
8750;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Marokko;2017/'18;0
8751;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Marokko;2018/'19;0
8752;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Marokko;2019/'20;0
8753;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Marokko;2020/'21;0
8754;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Suriname;2015/'16;0
8755;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Suriname;2016/'17;1
8756;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Suriname;2017/'18;0
8757;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Suriname;2018/'19;0
8758;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Suriname;2019/'20;0
8759;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Suriname;2020/'21;0
8760;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0
8761;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0
8762;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0
8763;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0
8764;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0
8765;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0
8766;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Overige niet-westerse migratieachterg...;2015/'16;0
8767;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Overige niet-westerse migratieachterg...;2016/'17;0
8768;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Overige niet-westerse migratieachterg...;2017/'18;0
8769;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Overige niet-westerse migratieachterg...;2018/'19;0
8770;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Overige niet-westerse migratieachterg...;2019/'20;0
8771;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Overige niet-westerse migratieachterg...;2020/'21;0
8772;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Onbekende migratieachtergrond;2015/'16;0
8773;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Onbekende migratieachtergrond;2016/'17;0
8774;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Onbekende migratieachtergrond;2017/'18;0
8775;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Onbekende migratieachtergrond;2018/'19;0
8776;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Onbekende migratieachtergrond;2019/'20;0
8777;Totaal mannen en vrouwen;Totaal;Bbl totaal;79130 Toerisme en recreatie;Onbekende migratieachtergrond;2020/'21;0
8778;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Totaal;2015/'16;8798
8779;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Totaal;2016/'17;9107
8780;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Totaal;2017/'18;9506
8781;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Totaal;2018/'19;11231
8782;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Totaal;2019/'20;13813
8783;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Totaal;2020/'21;15632
8784;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Nederlandse achtergrond;2015/'16;7414
8785;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Nederlandse achtergrond;2016/'17;7819
8786;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Nederlandse achtergrond;2017/'18;8048
8787;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Nederlandse achtergrond;2018/'19;9360
8788;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Nederlandse achtergrond;2019/'20;11219
8789;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Nederlandse achtergrond;2020/'21;12433
8790;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Met migratieachtergrond;2015/'16;1370
8791;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Met migratieachtergrond;2016/'17;1275
8792;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Met migratieachtergrond;2017/'18;1447
8793;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Met migratieachtergrond;2018/'19;1863
8794;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Met migratieachtergrond;2019/'20;2586
8795;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Met migratieachtergrond;2020/'21;3198
8796;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Westerse migratieachtergrond;2015/'16;551
8797;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Westerse migratieachtergrond;2016/'17;483
8798;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Westerse migratieachtergrond;2017/'18;533
8799;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Westerse migratieachtergrond;2018/'19;638
8800;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Westerse migratieachtergrond;2019/'20;848
8801;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Westerse migratieachtergrond;2020/'21;996
8802;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Niet-westerse migratieachtergrond;2015/'16;819
8803;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Niet-westerse migratieachtergrond;2016/'17;792
8804;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Niet-westerse migratieachtergrond;2017/'18;914
8805;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Niet-westerse migratieachtergrond;2018/'19;1225
8806;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Niet-westerse migratieachtergrond;2019/'20;1738
8807;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Niet-westerse migratieachtergrond;2020/'21;2202
8808;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Turkije;2015/'16;112
8809;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Turkije;2016/'17;94
8810;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Turkije;2017/'18;115
8811;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Turkije;2018/'19;207
8812;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Turkije;2019/'20;266
8813;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Turkije;2020/'21;279
8814;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Marokko;2015/'16;128
8815;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Marokko;2016/'17;145
8816;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Marokko;2017/'18;139
8817;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Marokko;2018/'19;189
8818;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Marokko;2019/'20;270
8819;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Marokko;2020/'21;313
8820;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Suriname;2015/'16;247
8821;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Suriname;2016/'17;246
8822;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Suriname;2017/'18;283
8823;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Suriname;2018/'19;287
8824;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Suriname;2019/'20;413
8825;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Suriname;2020/'21;560
8826;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2015/'16;87
8827;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2016/'17;87
8828;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2017/'18;104
8829;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2018/'19;152
8830;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2019/'20;207
8831;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;(voormalige) Nederlandse Antillen, Aruba;2020/'21;256
8832;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Overige niet-westerse migratieachterg...;2015/'16;245
8833;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Overige niet-westerse migratieachterg...;2016/'17;220
8834;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Overige niet-westerse migratieachterg...;2017/'18;273
8835;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Overige niet-westerse migratieachterg...;2018/'19;390
8836;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Overige niet-westerse migratieachterg...;2019/'20;582
8837;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Overige niet-westerse migratieachterg...;2020/'21;794
8838;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Onbekende migratieachtergrond;2015/'16;14
8839;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Onbekende migratieachtergrond;2016/'17;13
8840;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Onbekende migratieachtergrond;2017/'18;11
8841;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Onbekende migratieachtergrond;2018/'19;8
8842;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Onbekende migratieachtergrond;2019/'20;8
8843;Totaal mannen en vrouwen;Totaal;Bbl totaal;79140 Zorg en welzijn;Onbekende migratieachtergrond;2020/'21;1
8844;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Totaal;2015/'16;2575
8845;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Totaal;2016/'17;2635
8846;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Totaal;2017/'18;2195
8847;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Totaal;2018/'19;1987
8848;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Totaal;2019/'20;1754
8849;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Totaal;2020/'21;1998
8850;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Nederlandse achtergrond;2015/'16;2250
8851;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Nederlandse achtergrond;2016/'17;2352
8852;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Nederlandse achtergrond;2017/'18;1987
8853;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Nederlandse achtergrond;2018/'19;1772
8854;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Nederlandse achtergrond;2019/'20;1594
8855;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Nederlandse achtergrond;2020/'21;1770
8856;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Met migratieachtergrond;2015/'16;261
8857;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Met migratieachtergrond;2016/'17;270
8858;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Met migratieachtergrond;2017/'18;205
8859;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Met migratieachtergrond;2018/'19;211
8860;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Met migratieachtergrond;2019/'20;158
8861;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Met migratieachtergrond;2020/'21;228
8862;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Westerse migratieachtergrond;2015/'16;136
8863;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Westerse migratieachtergrond;2016/'17;136
8864;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Westerse migratieachtergrond;2017/'18;110
8865;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Westerse migratieachtergrond;2018/'19;98
8866;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Westerse migratieachtergrond;2019/'20;84
8867;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Westerse migratieachtergrond;2020/'21;120
8868;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Niet-westerse migratieachtergrond;2015/'16;125
8869;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Niet-westerse migratieachtergrond;2016/'17;134
8870;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Niet-westerse migratieachtergrond;2017/'18;95
8871;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Niet-westerse migratieachtergrond;2018/'19;113
8872;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Niet-westerse migratieachtergrond;2019/'20;74
8873;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Niet-westerse migratieachtergrond;2020/'21;108
8874;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Turkije;2015/'16;23
8875;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Turkije;2016/'17;22
8876;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Turkije;2017/'18;27
8877;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Turkije;2018/'19;21
8878;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Turkije;2019/'20;12
8879;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Turkije;2020/'21;21
8880;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Marokko;2015/'16;18
8881;Totaal mannen en vrouwen;Totaal;Bbl totaal;79170 Voedsel, natuur en leefomgeving;Marokko;2016/'17;24
