ID;EigenaarOfHuurder;Huishoudkenmerken;Woningkenmerken;Marges;Perioden;TevredenheidMetDeHuidigeWoning_1;TevredenheidMetDeHuidigeWoonomgeving_2
9684;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2015;70.6;74.9
9685;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2018;67.7;70.9
9686;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2021;62.5;69.6
9687;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Ondergrens 95%-interval;2024;64.5;73.1
9688;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2002;80.4;82.3
9689;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2006;82.5;83.2
9690;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2009;82.9;81.7
9691;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2012;80.8;79.7
9692;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2015;78.2;81.8
9693;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2018;75.4;78.2
9694;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2021;72.0;78.3
9695;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;Bovengrens 95%-interval;2024;74.7;82.3
9696;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Waarde;2002;85.7;80.1
9697;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Waarde;2006;85.2;81.9
9698;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Waarde;2009;86.5;79.5
9699;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Waarde;2012;84.5;81.7
9700;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Waarde;2015;84.0;79.2
9701;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Waarde;2018;79.3;79.0
9702;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Waarde;2021;78.2;79.9
9703;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Waarde;2024;78.1;78.3
9704;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2002;83.9;78.2
9705;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2006;83.4;80.0
9706;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2009;84.9;77.6
9707;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2012;82.7;79.9
9708;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2015;82.2;77.3
9709;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2018;77.3;77.1
9710;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2021;75.7;77.6
9711;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Ondergrens 95%-interval;2024;75.5;75.7
9712;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2002;87.2;82.0
9713;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2006;86.8;83.6
9714;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2009;88.0;81.2
9715;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2012;86.2;83.5
9716;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2015;85.6;81.0
9717;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2018;81.1;80.8
9718;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2021;80.4;82.0
9719;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;Bovengrens 95%-interval;2024;80.5;80.7
9720;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Waarde;2002;88.8;83.7
9721;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Waarde;2006;88.9;85.3
9722;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Waarde;2009;88.1;83.3
9723;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Waarde;2012;86.3;82.6
9724;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Waarde;2015;83.8;79.2
9725;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Waarde;2018;80.2;80.1
9726;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Waarde;2021;80.4;81.1
9727;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Waarde;2024;81.0;80.4
9728;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2002;87.8;82.5
9729;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2006;87.8;84.0
9730;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2009;86.9;81.9
9731;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2012;85.0;81.1
9732;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2015;82.3;77.7
9733;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2018;78.6;78.6
9734;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2021;78.5;79.2
9735;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Ondergrens 95%-interval;2024;79.0;78.4
9736;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2002;89.8;84.8
9737;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2006;90.0;86.5
9738;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2009;89.2;84.5
9739;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2012;87.6;83.9
9740;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2015;85.1;80.7
9741;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2018;81.6;81.6
9742;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2021;82.2;82.8
9743;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;Bovengrens 95%-interval;2024;82.9;82.3
9744;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Waarde;2002;95.0;87.7
9745;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Waarde;2006;95.0;87.4
9746;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Waarde;2009;93.6;86.0
9747;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Waarde;2012;93.1;86.0
9748;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Waarde;2015;90.7;83.1
9749;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Waarde;2018;88.2;86.4
9750;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Waarde;2021;90.0;85.1
9751;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Waarde;2024;87.6;85.9
9752;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2002;94.2;86.4
9753;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2006;94.0;86.0
9754;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2009;92.6;84.7
9755;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2012;92.0;84.6
9756;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2015;89.4;81.6
9757;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2018;86.8;85.1
9758;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2021;88.5;83.3
9759;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Ondergrens 95%-interval;2024;85.8;84.1
9760;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2002;95.7;88.8
9761;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2006;95.8;88.7
9762;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2009;94.4;87.3
9763;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2012;94.0;87.3
9764;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2015;91.8;84.5
9765;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2018;89.4;87.6
9766;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2021;91.3;86.7
9767;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;Bovengrens 95%-interval;2024;89.2;87.6
9768;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Waarde;2002;96.5;90.1
9769;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Waarde;2006;97.2;88.1
9770;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Waarde;2009;96.5;88.2
9771;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Waarde;2012;95.9;90.5
9772;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Waarde;2015;94.7;88.6
9773;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Waarde;2018;92.2;89.6
9774;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Waarde;2021;94.8;88.5
9775;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Waarde;2024;93.7;90.3
9776;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2002;95.3;88.3
9777;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2006;96.0;85.9
9778;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2009;95.2;86.1
9779;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2012;94.7;88.8
9780;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2015;93.2;86.7
9781;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2018;90.6;87.8
9782;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2021;93.1;86.2
9783;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Ondergrens 95%-interval;2024;91.3;87.8
9784;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2002;97.5;91.6
9785;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2006;98.1;90.0
9786;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2009;97.5;90.0
9787;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2012;96.9;92.1
9788;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2015;95.9;90.3
9789;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2018;93.6;91.1
9790;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2021;96.1;90.4
9791;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;Bovengrens 95%-interval;2024;95.5;92.4
9792;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Waarde;2002;97.2;87.2
9793;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Waarde;2006;97.4;90.6
9794;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Waarde;2009;98.0;87.9
9795;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Waarde;2012;96.5;91.3
9796;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Waarde;2015;96.0;88.5
9797;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Waarde;2018;94.9;91.1
9798;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Waarde;2021;95.6;91.0
9799;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Waarde;2024;93.6;89.9
9800;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2002;95.7;84.6
9801;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2006;95.6;87.8
9802;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2009;96.8;85.3
9803;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2012;95.1;89.3
9804;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2015;94.4;86.2
9805;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2018;93.2;89.0
9806;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2021;93.7;88.6
9807;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Ondergrens 95%-interval;2024;90.3;86.2
9808;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2002;98.2;89.4
9809;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2006;98.4;92.7
9810;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2009;98.8;90.2
9811;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2012;97.6;92.9
9812;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2015;97.2;90.5
9813;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2018;96.2;92.8
9814;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2021;97.0;92.9
9815;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;Bovengrens 95%-interval;2024;95.8;92.7
9816;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Waarde;2002;87.8;82.5
9817;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Waarde;2006;87.1;84.4
9818;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Waarde;2009;89.4;81.5
9819;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Waarde;2012;86.0;83.6
9820;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Waarde;2015;84.4;82.0
9821;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Waarde;2018;82.9;83.4
9822;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Waarde;2021;82.1;82.4
9823;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Waarde;2024;81.9;84.9
9824;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2002;86.2;80.8
9825;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2006;85.3;82.5
9826;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2009;87.9;79.6
9827;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2012;84.1;81.6
9828;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2015;82.4;80.0
9829;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2018;80.7;81.4
9830;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2021;79.4;79.8
9831;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Ondergrens 95%-interval;2024;79.0;82.3
9832;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2002;89.2;84.1
9833;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2006;88.8;86.1
9834;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2009;90.8;83.2
9835;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2012;87.8;85.5
9836;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2015;86.2;83.8
9837;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2018;84.8;85.2
9838;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2021;84.5;84.6
9839;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1000 tot 1946;Bovengrens 95%-interval;2024;84.5;87.1
9840;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Waarde;2002;85.7;82.6
9841;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Waarde;2006;85.1;83.3
9842;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Waarde;2009;84.0;80.7
9843;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Waarde;2012;83.5;80.3
9844;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Waarde;2015;81.5;78.2
9845;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Waarde;2018;75.3;78.5
9846;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Waarde;2021;74.9;78.2
9847;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Waarde;2024;72.7;76.1
9848;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2002;84.2;81.1
9849;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2006;83.6;81.8
9850;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2009;82.5;79.1
9851;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2012;81.9;78.6
9852;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2015;79.8;76.4
9853;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2018;73.3;76.7
9854;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2021;72.4;75.9
9855;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Ondergrens 95%-interval;2024;69.9;73.5
9856;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2002;87.0;84.0
9857;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2006;86.5;84.8
9858;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2009;85.4;82.2
9859;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2012;85.0;81.8
9860;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2015;83.1;79.9
9861;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2018;77.1;80.2
9862;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2021;77.1;80.3
9863;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;Bovengrens 95%-interval;2024;75.4;78.6
9864;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Waarde;2002;92.3;85.1
9865;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Waarde;2006;91.4;84.5
9866;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Waarde;2009;90.8;84.3
9867;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Waarde;2012;87.9;82.9
9868;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Waarde;2015;84.8;79.3
9869;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Waarde;2018;80.0;79.7
9870;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Waarde;2021;82.4;82.0
9871;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Waarde;2024;80.6;80.9
9872;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2002;91.4;83.9
9873;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2006;90.1;82.9
9874;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2009;89.5;82.7
9875;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2012;86.3;81.2
9876;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2015;83.2;77.6
9877;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2018;78.2;77.9
9878;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2021;80.3;80.0
9879;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Ondergrens 95%-interval;2024;78.2;78.5
9880;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Bovengrens 95%-interval;2002;93.2;86.3
9881;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Bovengrens 95%-interval;2006;92.5;85.9
9882;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Bovengrens 95%-interval;2009;91.9;85.7
9883;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Bovengrens 95%-interval;2012;89.3;84.5
9884;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Bovengrens 95%-interval;2015;86.3;80.9
9885;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Bovengrens 95%-interval;2018;81.7;81.3
9886;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Bovengrens 95%-interval;2021;84.3;83.9
9887;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;Bovengrens 95%-interval;2024;82.8;83.0
9888;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Waarde;2002;94.7;87.7
9889;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Waarde;2006;95.5;88.2
9890;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Waarde;2009;94.5;86.7
9891;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Waarde;2012;94.7;88.9
9892;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Waarde;2015;93.0;85.6
9893;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Waarde;2018;89.9;87.5
9894;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Waarde;2021;88.1;86.3
9895;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Waarde;2024;87.3;85.4
9896;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Ondergrens 95%-interval;2002;93.8;86.5
9897;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Ondergrens 95%-interval;2006;94.7;87.0
9898;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Ondergrens 95%-interval;2009;93.7;85.6
9899;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;Ondergrens 95%-interval;2012;93.9;87.7
