ID;Geslacht;Onderwijssoort;Cluster;Herkomstland;GeboortelandOuders;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholen_1
8618;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2019/'20;
8619;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2020/'21;
8620;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2021/'22;
8621;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2022/'23;
8622;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2023/'24;
8623;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Rotterdam;2024/'25;
8624;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2011/'12;
8625;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2012/'13;
8626;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2013/'14;
8627;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2014/'15;
8628;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2015/'16;
8629;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2016/'17;
8630;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2017/'18;
8631;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2018/'19;
8632;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2019/'20;
8633;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2020/'21;
8634;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2021/'22;
8635;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2022/'23;
8636;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2023/'24;
8637;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Utrecht (gemeente);2024/'25;
8638;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2011/'12;
8639;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2012/'13;
8640;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2013/'14;
8641;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2014/'15;
8642;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2015/'16;
8643;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2016/'17;
8644;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2017/'18;
8645;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2018/'19;
8646;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2019/'20;
8647;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2020/'21;
8648;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2021/'22;
8649;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2022/'23;
8650;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2023/'24;
8651;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2024/'25;
8652;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;
8653;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;
8654;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;
8655;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;
8656;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;
8657;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;
8658;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;
8659;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;
8660;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;
8661;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;
8662;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;
8663;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2022/'23;
8664;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2023/'24;
8665;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2024/'25;
8666;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2011/'12;
8667;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2012/'13;
8668;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2013/'14;
8669;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2014/'15;
8670;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2015/'16;
8671;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2016/'17;
8672;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2017/'18;
8673;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2018/'19;
8674;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2019/'20;
8675;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2020/'21;
8676;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2021/'22;
8677;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2022/'23;
8678;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2023/'24;
8679;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2024/'25;
8680;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2011/'12;
8681;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2012/'13;
8682;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2013/'14;
8683;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2014/'15;
8684;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2015/'16;
8685;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2016/'17;
8686;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2017/'18;
8687;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2018/'19;
8688;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2019/'20;
8689;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2020/'21;
8690;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2021/'22;
8691;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2022/'23;
8692;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2023/'24;
8693;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2024/'25;
8694;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2011/'12;2900.0
8695;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2012/'13;2960.0
8696;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2013/'14;3010.0
8697;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2014/'15;3020.0
8698;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2015/'16;3010.0
8699;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2016/'17;2960.0
8700;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2017/'18;3000.0
8701;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2018/'19;3080.0
8702;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2019/'20;3160.0
8703;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2020/'21;3120.0
8704;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2021/'22;3040.0
8705;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2022/'23;2970.0
8706;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2023/'24;2960.0
8707;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Nederland;2024/'25;2980.0
8708;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2011/'12;60.0
8709;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2012/'13;60.0
8710;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2013/'14;50.0
8711;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2014/'15;50.0
8712;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2015/'16;50.0
8713;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2016/'17;50.0
8714;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2017/'18;40.0
8715;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2018/'19;50.0
8716;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2019/'20;40.0
8717;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2020/'21;30.0
8718;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2021/'22;20.0
8719;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2022/'23;20.0
8720;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2023/'24;20.0
8721;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2024/'25;30.0
8722;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2011/'12;350.0
8723;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2012/'13;360.0
8724;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2013/'14;340.0
8725;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2014/'15;340.0
8726;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2015/'16;350.0
8727;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2016/'17;330.0
8728;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2017/'18;350.0
8729;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2018/'19;340.0
8730;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2019/'20;340.0
8731;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2020/'21;350.0
8732;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2021/'22;330.0
8733;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2022/'23;320.0
8734;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2023/'24;320.0
8735;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2024/'25;330.0
8736;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2011/'12;1950.0
8737;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2012/'13;1960.0
8738;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2013/'14;2060.0
8739;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2014/'15;2070.0
8740;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2015/'16;2080.0
8741;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2016/'17;2050.0
8742;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2017/'18;2080.0
8743;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2018/'19;2160.0
8744;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2019/'20;2220.0
8745;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2020/'21;2190.0
8746;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2021/'22;2180.0
8747;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2022/'23;2120.0
8748;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2023/'24;2100.0
8749;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2024/'25;2110.0
8750;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2011/'12;540.0
8751;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2012/'13;570.0
8752;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2013/'14;560.0
8753;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2014/'15;560.0
8754;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2015/'16;530.0
8755;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2016/'17;520.0
8756;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2017/'18;520.0
8757;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2018/'19;530.0
8758;Totaal mannen en vrouwen;Totaal (voorgezet) speciaal onderwijs ;Totaal;Marokko;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2019/'20;560.0
