ID;Geslacht;Leeftijd;Marges;Perioden;ErgSnelWerken_1;HeelVeelWerkDoen_2;ExtraHardWerken_3;ZelfBeslissen_4;VolgordeWerkzaamhedenBepalen_5;WerktempoBepalen_6;OplossingenBedenken_7;VerlofNemen_8;WerktijdenBepalen_9;WerkplekBepalen_10;EmotioneelMoeilijkeWerksituaties_11;EmotioneelVeeleisendWerk_12;EmotioneelBetrokkenBijWerk_13;VanKlantenTot2022_14;VanLeidinggevendenOfCollegaS_15;DoorKlantenTot2022_16;DoorLeidinggevendenOfCollegaS_17;DoorKlantenTot2022_18;DoorLeidinggevendenOfCollegaS_19;DoorKlantenTot2022_20;DoorLeidinggevendenOfCollegaS_21;VanKlantLeidinggevendeOfCollega_22;VanKlantenVanaf2022_23;VanLeidinggevenden_24;VanCollegaS_25;DoorKlantLeidinggevendeOfCollega_26;DoorKlantenVanaf2022_27;DoorLeidinggevenden_28;DoorCollegaS_29;DoorKlantLeidinggevendeOfCollega_30;DoorKlantenVanaf2022_31;DoorLeidinggevenden_32;DoorCollegaS_33;DoorKlantLeidinggevendeOfCollega_34;DoorKlantenVanaf2022_35;DoorLeidinggevenden_36;DoorCollegaS_37;GediscrimineerdGevoeld_38;OmGeslacht_39;OmAfkomstHuidskleurNationaliteit_40;OmGodsdienstOfLevensovertuiging_41;OmSeksueleGeaardheidVoorkeur_42;OmLeeftijd_43;OmLangdurigeZiekteAandoeningHandicap_44;OmWerktijdenOfContractvorm_45;OmPolitiekeVoorkeur_46;OmAndereReden_47;PsychischeVermoeidheidDoorHetWerk_48;EmotioneelUitgeput_49;LeegVoelen_50;SOchtendsMoeVoelen_51;VergtVeelOmMetMensenTeWerken_52;UitgeputDoorWerk_53
496;Vrouwen;15 tot 25 jaar;Waarde;2015;35.1;32.3;22.7;29.4;33.2;33.8;41.6;36.5;17.3;;4.1;6.4;8.1;14.1;3.4;22.3;6.0;6.2;0.4;6.0;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;7.3;16.5;13.8;6.7;9.8
497;Vrouwen;15 tot 25 jaar;Waarde;2016;36.2;33.7;25.4;28.0;32.1;29.5;39.4;37.0;18.3;;5.5;7.4;8.4;15.6;4.2;25.6;6.3;5.4;0.5;7.7;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;11.6;10.0;22.2;18.6;10.4;12.1
498;Vrouwen;15 tot 25 jaar;Waarde;2017;36.9;34.8;26.3;27.3;32.1;31.0;41.8;37.5;19.1;;4.7;8.7;8.1;18.3;4.7;25.1;5.8;6.2;0.3;7.7;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;11.6;9.8;20.5;17.4;10.0;12.7
499;Vrouwen;15 tot 25 jaar;Waarde;2018;35.6;35.5;25.1;30.3;33.6;33.7;40.9;40.9;22.4;;5.6;9.4;10.3;17.0;4.8;24.9;6.4;6.6;0.8;7.6;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;14.8;14.3;24.8;21.6;13.5;14.0
500;Vrouwen;15 tot 25 jaar;Waarde;2019;34.8;34.2;25.3;29.2;32.5;32.9;40.2;42.0;23.9;;6.4;9.8;10.5;23.6;6.4;31.7;7.6;8.6;1.0;10.8;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;14.3;12.5;22.8;21.5;13.6;14.9
501;Vrouwen;15 tot 25 jaar;Waarde;2020;30.8;30.7;21.7;27.2;30.1;33.7;37.5;42.1;24.3;;6.2;9.6;11.2;16.7;4.5;27.2;5.2;6.2;0.6;8.2;4.1;;;;;;;;;;;;;;;;;;;;;;;;;;;13.8;13.1;23.3;19.7;12.3;13.2
502;Vrouwen;15 tot 25 jaar;Waarde;2021;32.4;33.0;23.0;27.7;32.1;32.0;38.6;40.0;24.2;;7.1;10.0;10.7;20.9;5.6;28.8;5.5;6.1;0.8;9.8;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;15.5;14.3;24.7;22.9;15.6;14.5
503;Vrouwen;15 tot 25 jaar;Waarde;2022;34.1;34.2;24.9;31.4;33.2;34.3;41.8;44.8;26.3;18.0;6.4;10.8;9.6;;;;;;;;;16.7;13.6;1.0;2.8;15.5;13.8;0.7;1.0;3.9;3.4;0.2;0.1;4.6;2.6;0.5;1.5;13.5;3.8;3.4;1.1;0.7;5.2;0.8;1.3;0.3;2.0;20.7;21.0;31.0;26.1;18.7;17.1
504;Vrouwen;15 tot 25 jaar;Waarde;2023;33.7;33.6;22.1;31.7;33.2;33.1;40.2;48.5;27.9;16.9;6.3;11.0;9.9;;;;;;;;;17.4;13.8;0.8;2.9;14.9;12.9;0.8;0.6;3.9;3.5;0.0;0.1;4.2;2.2;0.4;1.5;14.4;3.7;3.1;1.6;0.8;6.7;0.6;1.7;0.2;1.9;19.7;20.3;30.9;25.4;18.7;17.0
505;Vrouwen;15 tot 25 jaar;Waarde;2024;32.5;33.7;24.0;29.3;30.8;33.4;39.2;48.5;28.2;17.3;6.8;11.6;9.8;;;;;;;;;16.3;13.8;0.7;2.7;16.1;14.2;0.7;0.8;3.5;2.7;0.1;0.3;5.7;2.8;0.8;2.0;15.3;3.8;4.1;1.8;0.6;6.7;0.8;1.9;0.4;2.1;20.9;20.7;32.2;26.4;20.7;17.0
506;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2014;31.6;28.9;21.1;25.8;31.1;30.2;37.4;31.9;13.5;;4.0;5.9;7.1;14.1;3.3;20.7;5.6;5.1;0.2;5.7;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;8.4;7.5;16.4;14.4;6.5;9.7
507;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2015;33.5;30.7;21.3;27.9;31.6;32.2;39.9;34.8;16.0;;3.5;5.6;7.2;13.0;2.9;20.9;5.2;5.5;0.2;5.3;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;7.1;6.5;15.3;12.6;5.9;8.9
508;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2016;34.5;32.1;23.9;26.5;30.5;28.0;37.7;35.4;17.0;;4.8;6.6;7.5;14.4;3.6;24.2;5.5;4.7;0.3;6.8;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;10.5;9.0;20.7;17.3;9.4;11.0
509;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2017;35.2;33.1;24.8;25.8;30.5;29.4;40.0;35.8;17.7;;4.0;7.7;7.2;17.0;4.1;23.6;5.0;5.5;0.1;6.8;3.7;;;;;;;;;;;;;;;;;;;;;;;;;;;10.5;8.8;19.1;16.0;9.0;11.5
510;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2018;34.2;34.1;23.9;28.9;32.2;32.3;39.5;39.4;21.2;;5.0;8.6;9.5;16.0;4.2;23.7;5.7;5.9;0.5;6.9;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;13.7;13.2;23.5;20.4;12.5;13.0
511;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2019;33.5;32.8;24.0;27.9;31.1;31.5;38.8;40.5;22.7;;5.7;9.0;9.7;22.4;5.7;30.4;6.8;7.8;0.7;9.9;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;13.2;11.6;21.6;20.3;12.6;13.9
512;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2020;29.3;29.2;20.4;25.8;28.7;32.2;36.0;40.5;22.9;;5.5;8.7;10.2;15.6;3.9;25.9;4.5;5.5;0.4;7.4;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;12.7;12.1;22.0;18.4;11.3;12.2
513;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2021;30.8;31.4;21.6;26.2;30.5;30.4;36.9;38.3;22.8;;6.2;9.1;9.7;19.5;4.9;27.2;4.7;5.3;0.5;8.8;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;14.3;13.1;23.2;21.4;14.4;13.3
514;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2022;32.7;32.7;23.6;29.9;31.7;32.8;40.3;43.2;24.9;16.8;5.3;9.5;8.4;;;;;;;;;15.1;12.1;0.6;2.1;14.0;12.3;0.4;0.6;3.1;2.6;0.1;0.0;3.8;1.9;0.3;1.0;12.0;3.0;2.6;0.6;0.4;4.3;0.5;0.9;0.1;1.4;19.5;19.7;29.5;24.8;17.5;16.0
515;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2023;32.2;32.2;20.9;30.2;31.7;31.7;38.7;46.9;26.5;15.8;5.2;9.6;8.6;;;;;;;;;15.7;12.3;0.5;2.2;13.3;11.4;0.5;0.3;3.0;2.7;0.0;0.0;3.3;1.6;0.2;1.1;12.9;2.9;2.3;1.1;0.5;5.7;0.3;1.2;0.1;1.4;18.5;19.0;29.5;24.0;17.5;15.8
516;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2024;31.0;32.3;22.8;27.9;29.4;32.0;37.7;47.0;26.9;16.2;5.7;10.2;8.6;;;;;;;;;14.7;12.3;0.4;2.1;14.5;12.7;0.4;0.5;2.7;2.1;0.0;0.1;4.8;2.2;0.5;1.4;13.8;3.1;3.2;1.3;0.4;5.7;0.5;1.4;0.2;1.6;19.7;19.5;30.7;25.1;19.5;15.8
517;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2014;35.8;33.0;24.9;29.7;35.3;34.4;41.7;36.0;16.5;;6.2;8.3;9.6;17.3;5.1;24.1;7.7;7.2;1.0;7.8;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;11.1;10.1;19.8;17.7;8.9;12.5
518;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2015;36.7;33.9;24.1;31.0;34.8;35.5;43.3;38.2;18.6;;4.8;7.2;9.0;15.3;4.1;23.7;6.8;7.0;0.7;6.9;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;8.3;17.9;15.0;7.6;10.9
519;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2016;37.8;35.4;26.9;29.6;33.7;31.1;41.1;38.7;19.7;;6.4;8.3;9.3;16.8;5.0;27.1;7.2;6.2;0.9;8.7;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;12.8;11.2;23.7;20.0;11.5;13.3
520;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2017;38.6;36.5;27.9;28.9;33.8;32.7;43.5;39.2;20.5;;5.5;9.7;9.0;19.7;5.5;26.7;6.7;7.1;0.5;8.7;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;12.8;11.0;22.0;18.8;11.1;14.0
521;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2018;37.0;37.0;26.4;31.6;35.0;35.1;42.4;42.4;23.7;;6.4;10.3;11.3;18.2;5.5;26.2;7.1;7.4;1.2;8.5;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;15.9;15.3;26.1;22.9;14.6;15.1
522;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2019;36.2;35.6;26.6;30.5;33.9;34.3;41.7;43.4;25.2;;7.2;10.7;11.4;24.9;7.2;33.1;8.4;9.5;1.4;11.7;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;15.4;13.6;24.1;22.8;14.6;16.1
523;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2020;32.3;32.2;23.0;28.7;31.6;35.3;39.1;43.7;25.8;;7.1;10.6;12.3;17.9;5.2;28.6;6.0;7.0;1.0;9.1;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;14.9;14.2;24.6;20.9;13.4;14.3
524;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2021;34.1;34.7;24.5;29.3;33.8;33.6;40.3;41.7;25.8;;8.1;11.1;11.7;22.3;6.5;30.4;6.4;6.9;1.3;10.9;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;16.8;15.6;26.3;24.4;16.9;15.8
525;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2022;35.6;35.7;26.3;32.9;34.7;35.8;43.4;46.3;27.7;19.2;7.6;12.4;11.0;;;;;;;;;18.5;15.2;1.5;3.6;17.2;15.4;1.2;1.5;4.9;4.4;0.6;0.4;5.7;3.4;0.9;2.2;15.2;4.8;4.5;1.8;1.2;6.3;1.2;1.9;0.7;2.7;22.1;22.3;32.4;27.6;20.0;18.4
526;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2023;35.1;35.1;23.5;33.2;34.7;34.6;41.7;50.0;29.4;18.2;7.5;12.5;11.4;;;;;;;;;19.1;15.4;1.3;3.8;16.6;14.5;1.3;1.2;4.9;4.5;0.3;0.5;5.2;3.0;0.8;2.3;16.1;4.6;4.1;2.4;1.3;8.0;1.0;2.4;0.6;2.6;21.0;21.6;32.4;26.8;20.0;18.3
527;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2024;33.9;35.2;25.4;30.7;32.3;34.9;40.7;50.1;29.6;18.5;8.0;13.1;11.3;;;;;;;;;18.0;15.4;1.1;3.6;17.8;15.9;1.3;1.2;4.4;3.6;0.3;0.7;6.8;3.6;1.3;2.7;17.0;4.8;5.1;2.6;1.1;7.9;1.4;2.6;0.8;2.8;22.2;22.0;33.6;27.8;22.0;18.2
528;Vrouwen;25 tot 35 jaar;Waarde;2014;38.4;50.8;35.5;51.4;57.5;48.1;67.1;35.4;16.9;;11.1;16.5;17.1;10.9;4.6;24.3;10.3;10.2;0.3;5.7;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;16.2;16.6;31.6;22.3;12.1;14.0
529;Vrouwen;25 tot 35 jaar;Waarde;2015;37.9;50.8;37.1;52.7;59.8;50.0;67.7;37.8;17.9;;11.0;17.4;16.7;11.4;4.8;23.2;9.0;10.4;0.1;6.3;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;16.6;16.0;29.0;21.8;12.4;15.0
530;Vrouwen;25 tot 35 jaar;Waarde;2016;38.5;50.8;36.5;50.8;56.8;46.8;66.7;35.2;18.6;;11.6;18.3;17.7;12.6;5.5;26.0;9.1;10.9;0.2;7.4;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;18.3;18.4;31.6;23.9;13.0;16.3
531;Vrouwen;25 tot 35 jaar;Waarde;2017;39.7;52.7;39.6;51.9;56.5;45.5;67.7;38.0;19.3;;14.4;20.4;20.1;13.8;5.0;25.2;9.7;9.8;0.3;6.0;8.1;;;;;;;;;;;;;;;;;;;;;;;;;;;21.0;20.4;33.8;25.0;15.3;17.6
532;Vrouwen;25 tot 35 jaar;Waarde;2018;39.0;52.2;36.8;50.8;56.6;46.7;67.4;40.3;21.4;;13.3;19.7;20.4;11.1;5.5;24.4;9.6;9.6;0.5;6.7;8.8;;;;;;;;;;;;;;;;;;;;;;;;;;;21.8;23.4;34.4;25.6;18.0;17.9
533;Vrouwen;25 tot 35 jaar;Waarde;2019;39.3;53.2;36.8;50.7;56.5;47.0;66.4;40.5;19.5;;14.6;21.5;21.1;18.3;7.4;31.2;12.4;11.7;0.5;9.6;10.8;;;;;;;;;;;;;;;;;;;;;;;;;;;22.8;23.3;35.8;26.8;18.7;18.8
534;Vrouwen;25 tot 35 jaar;Waarde;2020;35.8;49.5;33.3;53.1;59.0;49.5;67.0;44.3;21.9;;13.2;19.3;21.4;10.4;4.7;22.3;7.6;8.2;0.3;6.9;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;23.2;24.5;37.0;28.2;19.0;17.5
535;Vrouwen;25 tot 35 jaar;Waarde;2021;37.8;52.0;36.4;50.5;56.5;46.2;63.0;41.4;21.0;;14.9;21.2;22.6;12.2;5.3;23.2;8.1;9.1;0.5;7.9;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;25.9;25.2;38.4;30.7;21.6;21.2
536;Vrouwen;25 tot 35 jaar;Waarde;2022;34.9;48.5;32.8;55.2;60.1;49.0;64.4;46.8;23.5;26.1;12.6;19.5;19.5;;;;;;;;;9.9;6.4;1.0;2.9;14.2;11.5;1.5;1.2;4.9;4.2;0.1;0.2;5.9;1.4;1.6;3.3;17.4;8.1;3.9;1.4;0.2;3.9;1.5;2.8;0.0;3.3;28.8;29.8;42.1;32.0;24.0;20.9
537;Vrouwen;25 tot 35 jaar;Waarde;2023;33.3;46.7;31.4;56.1;60.3;49.3;63.9;47.9;23.1;25.8;12.3;19.2;20.4;;;;;;;;;9.6;6.2;0.4;3.2;15.4;12.3;1.8;1.5;4.4;4.1;0.0;0.1;6.9;1.7;1.6;3.9;17.0;7.6;3.3;0.9;0.4;4.2;2.2;2.3;0.3;3.3;28.3;29.7;41.0;30.9;23.9;20.8
538;Vrouwen;25 tot 35 jaar;Waarde;2024;33.1;47.0;30.9;53.9;59.0;48.2;64.1;48.3;22.0;24.0;12.4;19.7;19.6;;;;;;;;;9.1;6.0;0.5;2.6;14.5;11.7;1.1;1.7;4.2;3.9;0.1;0.0;6.8;1.3;1.7;4.0;17.6;7.0;4.0;1.2;0.6;4.3;2.3;2.1;0.3;3.0;29.7;30.2;42.7;32.8;26.3;21.8
539;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2014;36.6;49.0;33.8;49.6;55.7;46.2;65.3;33.7;15.7;;9.9;15.2;15.7;9.8;3.9;22.7;9.2;9.1;0.1;4.9;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;14.9;15.2;29.9;20.8;10.9;12.8
540;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2015;36.3;49.1;35.5;51.1;58.1;48.4;66.1;36.2;16.7;;9.9;16.2;15.5;10.4;4.1;21.8;8.1;9.5;0.0;5.5;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;14.8;27.5;20.4;11.3;13.8
541;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2016;36.9;49.0;34.9;49.0;55.1;45.1;65.1;33.5;17.0;;10.6;16.8;16.5;11.5;4.8;24.4;8.2;9.6;0.1;6.1;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;17.1;17.2;30.0;22.5;12.0;15.1
542;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2017;38.1;51.1;38.0;50.3;54.9;43.8;66.1;36.4;18.1;;13.3;19.1;18.8;12.7;4.4;23.8;8.7;8.9;0.1;5.3;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;19.7;19.1;32.3;23.6;14.1;16.3
543;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2018;37.6;50.8;35.5;49.4;55.2;45.3;66.1;38.9;20.2;;12.4;18.7;19.3;10.3;4.9;23.2;8.8;8.8;0.3;6.1;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;20.7;22.2;33.0;24.4;16.9;16.8
544;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2019;37.9;51.7;35.4;49.2;55.1;45.6;65.0;39.1;18.4;;13.6;20.3;20.0;17.2;6.6;29.9;11.5;10.8;0.3;8.8;9.9;;;;;;;;;;;;;;;;;;;;;;;;;;;21.6;22.1;34.4;25.5;17.6;17.7
545;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2020;34.4;48.0;31.9;51.6;57.5;48.0;65.6;42.8;20.8;;12.2;18.2;20.2;9.5;4.1;21.1;6.9;7.5;0.2;6.2;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;22.0;23.2;35.6;26.9;17.9;16.4
546;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2021;36.2;50.4;34.9;48.9;55.0;44.6;61.4;39.8;19.8;;13.8;20.0;21.3;11.2;4.6;21.9;7.2;8.2;0.3;7.0;7.1;;;;;;;;;;;;;;;;;;;;;;;;;;;24.6;23.9;36.9;29.2;20.3;20.0
547;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2022;33.5;47.1;31.5;53.8;58.7;47.6;63.0;45.4;22.3;24.8;11.3;18.0;18.0;;;;;;;;;8.8;5.5;0.7;2.3;12.9;10.3;1.1;0.8;4.1;3.5;0.0;0.1;5.0;1.0;1.2;2.6;15.9;7.1;3.1;0.9;0.1;3.2;1.1;2.2;0.0;2.6;27.6;28.5;40.7;30.7;22.8;19.7
548;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2023;32.0;45.3;30.2;54.7;59.0;47.9;62.5;46.5;21.9;24.6;11.1;17.7;18.9;;;;;;;;;8.5;5.3;0.2;2.5;14.0;11.0;1.3;1.1;3.6;3.4;0.0;0.0;5.9;1.2;1.1;3.2;15.6;6.6;2.6;0.5;0.2;3.5;1.7;1.8;0.2;2.7;27.1;28.4;39.7;29.7;22.7;19.7
549;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2024;31.9;45.6;29.7;52.5;57.6;46.9;62.8;46.9;20.9;22.8;11.2;18.2;18.2;;;;;;;;;8.0;5.1;0.3;2.1;13.2;10.5;0.8;1.3;3.5;3.2;0.0;0.0;5.8;0.9;1.2;3.3;16.2;6.0;3.2;0.8;0.4;3.6;1.8;1.6;0.1;2.4;28.5;28.9;41.4;31.5;25.1;20.7
550;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2014;40.1;52.6;37.3;53.3;59.3;49.9;68.8;37.2;18.3;;12.3;17.9;18.5;12.2;5.4;25.9;11.5;11.5;0.6;6.6;8.4;;;;;;;;;;;;;;;;;;;;;;;;;;;17.6;18.0;33.4;23.9;13.3;15.4
551;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2015;39.5;52.5;38.7;54.4;61.4;51.7;69.3;39.4;19.2;;12.1;18.7;18.0;12.5;5.6;24.6;10.0;11.5;0.3;7.2;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;17.9;17.3;30.6;23.2;13.6;16.2
552;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2016;40.2;52.5;38.1;52.5;58.5;48.5;68.3;37.0;20.2;;12.7;19.9;19.0;13.7;6.2;27.7;10.1;12.5;0.4;8.9;9.9;;;;;;;;;;;;;;;;;;;;;;;;;;;19.6;19.7;33.1;25.3;14.2;17.6
553;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2017;41.3;54.4;41.2;53.6;58.2;47.1;69.3;39.6;20.6;;15.6;21.8;21.4;15.0;5.8;26.6;10.7;10.9;0.5;6.9;9.1;;;;;;;;;;;;;;;;;;;;;;;;;;;22.4;21.7;35.4;26.4;16.5;18.9
554;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2018;40.3;53.6;38.2;52.2;58.0;48.1;68.7;41.7;22.6;;14.4;20.9;21.6;12.1;6.2;25.6;10.4;10.4;0.8;7.5;9.7;;;;;;;;;;;;;;;;;;;;;;;;;;;23.0;24.7;35.7;26.9;19.1;19.0
555;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2019;40.7;54.6;38.2;52.1;58.0;48.5;67.7;41.9;20.7;;15.7;22.7;22.3;19.5;8.2;32.6;13.4;12.7;0.8;10.5;11.7;;;;;;;;;;;;;;;;;;;;;;;;;;;24.1;24.5;37.2;28.1;19.9;20.0
556;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2020;37.3;51.0;34.7;54.6;60.4;50.9;68.4;45.8;23.2;;14.3;20.5;22.6;11.3;5.4;23.6;8.5;9.1;0.5;7.7;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;24.5;25.8;38.4;29.5;20.2;18.7
557;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2021;39.3;53.5;37.9;52.1;58.1;47.7;64.5;43.0;22.4;;16.1;22.5;24.0;13.3;6.0;24.6;9.0;10.0;0.8;8.8;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;27.3;26.6;40.0;32.2;22.9;22.6
558;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2022;36.2;50.0;34.1;56.6;61.4;50.5;65.8;48.2;24.7;27.3;14.0;21.1;21.1;;;;;;;;;11.2;7.5;1.5;3.6;15.6;12.8;2.1;1.8;5.8;5.1;0.4;0.7;7.0;1.9;2.2;4.2;19.1;9.3;5.0;2.2;0.5;4.8;2.1;3.5;0.2;4.2;30.2;31.2;43.5;33.4;25.2;22.1
559;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2023;34.6;48.1;32.7;57.5;61.7;50.7;65.2;49.3;24.3;27.1;13.7;20.8;22.0;;;;;;;;;10.9;7.3;0.7;4.0;16.9;13.7;2.4;2.1;5.2;5.0;;0.4;8.0;2.3;2.2;4.8;18.6;8.7;4.2;1.4;0.8;5.1;2.8;2.9;0.7;4.1;29.6;31.0;42.4;32.3;25.1;22.0
560;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2024;34.4;48.3;32.2;55.3;60.3;49.6;65.4;49.7;23.1;25.1;13.7;21.2;21.2;;;;;;;;;10.2;7.0;0.9;3.3;15.9;13.0;1.7;2.4;5.0;4.7;0.4;;7.9;1.8;2.3;4.9;19.2;8.0;5.0;1.8;1.0;5.1;3.0;2.7;0.6;3.8;31.0;31.5;44.1;34.1;27.5;23.0
561;Vrouwen;35 tot 45 jaar;Waarde;2014;40.7;52.3;37.6;62.1;67.1;57.4;70.3;44.6;22.4;;9.3;14.0;13.3;7.3;2.6;21.3;10.8;7.5;0.2;5.2;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;14.8;14.5;30.4;18.6;9.8;12.4
562;Vrouwen;35 tot 45 jaar;Waarde;2015;39.2;51.2;35.2;59.8;66.0;56.5;68.7;44.1;22.1;;8.8;14.1;14.4;7.1;3.2;20.6;10.6;6.9;0.5;4.4;8.4;;;;;;;;;;;;;;;;;;;;;;;;;;;14.5;13.9;28.4;17.8;10.4;12.5
563;Vrouwen;35 tot 45 jaar;Waarde;2016;38.1;50.4;34.8;59.8;65.5;55.6;70.9;43.6;22.3;;10.8;16.1;15.1;7.9;3.4;21.9;10.1;8.6;0.1;4.1;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;15.2;14.2;30.4;18.5;11.8;13.5
564;Vrouwen;35 tot 45 jaar;Waarde;2017;39.4;53.6;38.5;60.9;64.8;54.7;71.4;42.8;24.0;;11.7;16.4;16.1;8.2;3.6;21.7;11.4;8.3;0.2;5.2;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;17.2;16.9;31.5;20.6;13.8;15.1
565;Vrouwen;35 tot 45 jaar;Waarde;2018;39.8;53.0;35.6;59.8;64.8;55.2;70.2;45.0;24.1;;10.8;16.4;16.6;7.0;3.5;20.9;10.5;7.8;0.3;5.4;7.8;;;;;;;;;;;;;;;;;;;;;;;;;;;19.2;20.2;32.4;21.9;15.0;15.9
566;Vrouwen;35 tot 45 jaar;Waarde;2019;38.7;52.8;35.6;61.8;66.1;55.7;71.6;46.5;25.8;;11.2;16.4;17.6;10.1;4.4;25.5;11.9;9.6;0.4;8.1;10.4;;;;;;;;;;;;;;;;;;;;;;;;;;;17.5;18.8;32.3;20.9;14.6;15.0
567;Vrouwen;35 tot 45 jaar;Waarde;2020;36.4;50.2;33.7;62.8;67.0;58.7;71.1;47.8;27.8;;10.9;15.8;18.4;5.8;2.6;20.4;7.8;6.2;0.3;5.2;6.9;;;;;;;;;;;;;;;;;;;;;;;;;;;18.7;19.6;32.4;21.7;15.3;15.6
568;Vrouwen;35 tot 45 jaar;Waarde;2021;37.1;52.2;36.1;61.7;64.3;56.6;70.1;46.8;28.2;;11.8;16.6;19.6;7.6;3.2;19.9;8.3;7.2;0.3;5.4;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;20.7;33.9;23.9;16.3;17.0
