ID;Sex;Age;PositionInHousehold;Periods;LabourForceAndNotInTheLabourForce_1;LabourForce_2;EmployedLabourForce_3;Employee_4;PermanentEmployee_5;FlexibleEmployee_6;SelfEmployedPerson_7;SelfEmployedWithoutEmployees_8;SelfEmployedWithEmployees_9;ContributingFamilyWorker_10;ProfessionalStatusIsUnknown_11;PartTime_12;LessThan20WorkingHoursAWeek_13;LessThan12WorkingHoursAWeek_14;k_12To19WorkingHoursAWeek_15;k_20To34WorkingHoursAWeek_16;k_20To27WorkingHoursAWeek_17;k_28To34WorkingHoursAWeek_18;FullTime_19;UnemployedLabourForce_20;UnemploymentRate_21;NotInTheLabourForce_22;GrossLabourParticipationRate_23;NetLabourParticipationRate_24
9765;Male;15 to 74 years;Partner in couple without child(ren);2003 1st quarter;1840.0;1142.0;1120.0;919.0;819.0;101.0;200.0;131.0;67.0;2.0;0.0;199.0;81.0;54.0;27.0;117.0;47.0;70.0;921.0;23.0;2.0;697.0;62.1;60.9
9766;Male;15 to 74 years;Partner in couple without child(ren);2003 2nd quarter;1836.0;1138.0;1108.0;907.0;815.0;92.0;201.0;130.0;69.0;2.0;0.0;198.0;76.0;52.0;24.0;122.0;46.0;76.0;911.0;30.0;2.6;697.0;62.0;60.4
9767;Male;15 to 74 years;Partner in couple without child(ren);2003 3rd quarter;1833.0;1133.0;1104.0;906.0;809.0;97.0;197.0;128.0;66.0;3.0;0.0;206.0;74.0;49.0;25.0;132.0;56.0;76.0;898.0;29.0;2.6;700.0;61.8;60.2
9768;Male;15 to 74 years;Partner in couple without child(ren);2003 4th quarter;1839.0;1141.0;1112.0;917.0;826.0;91.0;195.0;125.0;67.0;3.0;0.0;204.0;73.0;50.0;23.0;131.0;49.0;83.0;908.0;29.0;2.5;698.0;62.0;60.5
9769;Male;15 to 74 years;Partner in couple without child(ren);2003;1837.0;1138.0;1111.0;913.0;817.0;95.0;198.0;129.0;67.0;3.0;0.0;202.0;76.0;51.0;25.0;126.0;49.0;76.0;909.0;28.0;2.4;698.0;62.0;60.5
9770;Male;15 to 74 years;Partner in couple without child(ren);2004 1st quarter;1830.0;1143.0;1106.0;910.0;826.0;84.0;196.0;126.0;68.0;2.0;0.0;200.0;73.0;50.0;23.0;127.0;44.0;82.0;906.0;37.0;3.3;686.0;62.5;60.4
9771;Male;15 to 74 years;Partner in couple without child(ren);2004 2nd quarter;1821.0;1132.0;1097.0;899.0;807.0;92.0;198.0;128.0;67.0;3.0;0.0;198.0;74.0;46.0;28.0;123.0;44.0;79.0;899.0;35.0;3.1;689.0;62.2;60.3
9772;Male;15 to 74 years;Partner in couple without child(ren);2004 3rd quarter;1814.0;1120.0;1087.0;888.0;792.0;96.0;199.0;125.0;71.0;3.0;0.0;199.0;75.0;48.0;27.0;124.0;42.0;82.0;889.0;33.0;2.9;694.0;61.8;59.9
9773;Male;15 to 74 years;Partner in couple without child(ren);2004 4th quarter;1825.0;1119.0;1085.0;895.0;796.0;99.0;189.0;120.0;66.0;3.0;0.0;200.0;80.0;50.0;30.0;120.0;41.0;79.0;885.0;35.0;3.1;706.0;61.3;59.4
9774;Male;15 to 74 years;Partner in couple without child(ren);2004;1822.0;1129.0;1094.0;898.0;805.0;93.0;196.0;125.0;68.0;3.0;0.0;199.0;76.0;48.0;27.0;124.0;43.0;81.0;895.0;35.0;3.1;694.0;61.9;60.0
9775;Male;15 to 74 years;Partner in couple without child(ren);2005 1st quarter;1812.0;1118.0;1078.0;886.0;790.0;96.0;192.0;122.0;68.0;2.0;0.0;199.0;79.0;51.0;29.0;120.0;44.0;76.0;878.0;40.0;3.6;694.0;61.7;59.5
9776;Male;15 to 74 years;Partner in couple without child(ren);2005 2nd quarter;1807.0;1117.0;1077.0;884.0;787.0;97.0;193.0;122.0;68.0;2.0;0.0;201.0;80.0;50.0;30.0;121.0;46.0;75.0;876.0;40.0;3.6;690.0;61.8;59.6
9777;Male;15 to 74 years;Partner in couple without child(ren);2005 3rd quarter;1803.0;1105.0;1071.0;877.0;777.0;100.0;193.0;124.0;67.0;2.0;0.0;205.0;87.0;54.0;32.0;118.0;44.0;74.0;865.0;34.0;3.1;698.0;61.3;59.4
9778;Male;15 to 74 years;Partner in couple without child(ren);2005 4th quarter;1818.0;1110.0;1075.0;877.0;773.0;104.0;197.0;127.0;69.0;2.0;0.0;204.0;84.0;53.0;31.0;120.0;44.0;77.0;870.0;35.0;3.2;708.0;61.0;59.1
9779;Male;15 to 74 years;Partner in couple without child(ren);2005;1810.0;1112.0;1075.0;881.0;782.0;99.0;194.0;124.0;68.0;2.0;0.0;202.0;82.0;52.0;30.0;120.0;45.0;75.0;872.0;37.0;3.4;698.0;61.4;59.4
9780;Male;15 to 74 years;Partner in couple without child(ren);2006 1st quarter;1856.0;1127.0;1089.0;884.0;781.0;103.0;205.0;134.0;68.0;2.0;0.0;212.0;85.0;52.0;33.0;127.0;43.0;84.0;877.0;38.0;3.4;729.0;60.7;58.7
9781;Male;15 to 74 years;Partner in couple without child(ren);2006 2nd quarter;1859.0;1135.0;1099.0;889.0;788.0;101.0;210.0;140.0;67.0;3.0;0.0;216.0;83.0;54.0;29.0;134.0;48.0;85.0;883.0;36.0;3.2;724.0;61.0;59.1
9782;Male;15 to 74 years;Partner in couple without child(ren);2006 3rd quarter;1859.0;1133.0;1103.0;891.0;776.0;116.0;212.0;139.0;71.0;2.0;0.0;217.0;82.0;53.0;29.0;135.0;47.0;88.0;887.0;29.0;2.6;726.0;60.9;59.4
9783;Male;15 to 74 years;Partner in couple without child(ren);2006 4th quarter;1868.0;1148.0;1120.0;905.0;784.0;121.0;215.0;141.0;70.0;4.0;0.0;227.0;87.0;56.0;31.0;140.0;52.0;88.0;893.0;29.0;2.5;719.0;61.5;60.0
9784;Male;15 to 74 years;Partner in couple without child(ren);2006;1860.0;1136.0;1103.0;892.0;782.0;110.0;210.0;139.0;69.0;3.0;0.0;218.0;84.0;54.0;30.0;134.0;47.0;86.0;885.0;33.0;2.9;725.0;61.0;59.3
9785;Male;15 to 74 years;Partner in couple without child(ren);2007 1st quarter;1879.0;1159.0;1129.0;911.0;792.0;119.0;218.0;149.0;66.0;3.0;0.0;234.0;92.0;59.0;33.0;142.0;52.0;90.0;895.0;30.0;2.6;720.0;61.7;60.1
9786;Male;15 to 74 years;Partner in couple without child(ren);2007 2nd quarter;1865.0;1155.0;1129.0;905.0;776.0;129.0;224.0;154.0;66.0;3.0;0.0;233.0;90.0;56.0;34.0;143.0;52.0;92.0;896.0;26.0;2.2;710.0;61.9;60.5
9787;Male;15 to 74 years;Partner in couple without child(ren);2007 3rd quarter;1864.0;1155.0;1132.0;908.0;780.0;128.0;224.0;150.0;72.0;2.0;0.0;229.0;91.0;55.0;36.0;138.0;49.0;89.0;903.0;22.0;1.9;709.0;62.0;60.8
9788;Male;15 to 74 years;Partner in couple without child(ren);2007 4th quarter;1847.0;1141.0;1118.0;896.0;775.0;120.0;223.0;151.0;69.0;3.0;0.0;230.0;94.0;58.0;36.0;135.0;48.0;87.0;889.0;22.0;2.0;706.0;61.8;60.6
9789;Male;15 to 74 years;Partner in couple without child(ren);2007;1864.0;1152.0;1127.0;905.0;781.0;124.0;222.0;151.0;68.0;3.0;0.0;231.0;92.0;57.0;35.0;140.0;50.0;89.0;896.0;25.0;2.2;711.0;61.8;60.5
9790;Male;15 to 74 years;Partner in couple without child(ren);2008 1st quarter;1924.0;1208.0;1180.0;943.0;816.0;127.0;238.0;160.0;75.0;3.0;0.0;242.0;95.0;58.0;37.0;147.0;57.0;90.0;938.0;27.0;2.3;717.0;62.8;61.3
9791;Male;15 to 74 years;Partner in couple without child(ren);2008 2nd quarter;1924.0;1215.0;1193.0;954.0;829.0;124.0;240.0;161.0;76.0;2.0;0.0;237.0;95.0;58.0;37.0;142.0;54.0;88.0;956.0;21.0;1.8;710.0;63.1;62.0
9792;Male;15 to 74 years;Partner in couple without child(ren);2008 3rd quarter;1926.0;1210.0;1191.0;961.0;827.0;134.0;230.0;158.0;71.0;1.0;0.0;243.0;97.0;58.0;39.0;146.0;57.0;89.0;948.0;20.0;1.6;716.0;62.8;61.8
9793;Male;15 to 74 years;Partner in couple without child(ren);2008 4th quarter;1924.0;1212.0;1189.0;954.0;815.0;138.0;236.0;164.0;70.0;2.0;0.0;236.0;96.0;60.0;36.0;140.0;55.0;85.0;953.0;22.0;1.8;713.0;63.0;61.8
9794;Male;15 to 74 years;Partner in couple without child(ren);2008;1925.0;1211.0;1189.0;953.0;822.0;131.0;236.0;161.0;73.0;2.0;0.0;239.0;96.0;58.0;37.0;144.0;56.0;88.0;949.0;23.0;1.9;714.0;62.9;61.7
9795;Male;15 to 74 years;Partner in couple without child(ren);2009 1st quarter;1918.0;1223.0;1196.0;963.0;835.0;128.0;233.0;160.0;71.0;1.0;0.0;247.0;106.0;62.0;43.0;141.0;56.0;85.0;949.0;28.0;2.3;694.0;63.8;62.3
9796;Male;15 to 74 years;Partner in couple without child(ren);2009 2nd quarter;1915.0;1212.0;1185.0;951.0;814.0;138.0;234.0;166.0;66.0;2.0;0.0;253.0;105.0;61.0;44.0;148.0;57.0;91.0;933.0;27.0;2.2;703.0;63.3;61.9
9797;Male;15 to 74 years;Partner in couple without child(ren);2009 3rd quarter;1943.0;1229.0;1199.0;957.0;828.0;129.0;242.0;172.0;69.0;1.0;0.0;257.0;104.0;66.0;38.0;152.0;57.0;95.0;942.0;30.0;2.5;713.0;63.3;61.7
9798;Male;15 to 74 years;Partner in couple without child(ren);2009 4th quarter;1944.0;1236.0;1207.0;967.0;835.0;132.0;240.0;175.0;63.0;2.0;0.0;264.0;107.0;68.0;39.0;157.0;61.0;95.0;943.0;29.0;2.3;708.0;63.6;62.1
9799;Male;15 to 74 years;Partner in couple without child(ren);2009;1930.0;1225.0;1197.0;959.0;828.0;132.0;237.0;168.0;67.0;2.0;0.0;255.0;106.0;64.0;41.0;149.0;58.0;92.0;942.0;28.0;2.3;705.0;63.5;62.0
9800;Male;15 to 74 years;Partner in couple without child(ren);2010 1st quarter;1952.0;1243.0;1208.0;957.0;828.0;129.0;251.0;177.0;71.0;3.0;0.0;269.0;110.0;70.0;41.0;158.0;62.0;96.0;939.0;35.0;2.8;709.0;63.7;61.9
9801;Male;15 to 74 years;Partner in couple without child(ren);2010 2nd quarter;1948.0;1227.0;1191.0;947.0;812.0;135.0;243.0;174.0;68.0;2.0;0.0;268.0;108.0;64.0;44.0;159.0;62.0;97.0;923.0;36.0;2.9;722.0;62.9;61.1
9802;Male;15 to 74 years;Partner in couple without child(ren);2010 3rd quarter;1956.0;1243.0;1208.0;958.0;815.0;143.0;250.0;179.0;69.0;2.0;0.0;263.0;101.0;64.0;37.0;162.0;65.0;98.0;945.0;35.0;2.8;713.0;63.5;61.8
9803;Male;15 to 74 years;Partner in couple without child(ren);2010 4th quarter;1968.0;1243.0;1210.0;961.0;821.0;140.0;249.0;177.0;69.0;2.0;0.0;264.0;100.0;63.0;37.0;164.0;69.0;95.0;946.0;32.0;2.6;725.0;63.1;61.5
9804;Male;15 to 74 years;Partner in couple without child(ren);2010;1956.0;1239.0;1204.0;956.0;819.0;137.0;248.0;177.0;69.0;2.0;0.0;266.0;105.0;65.0;40.0;161.0;64.0;96.0;938.0;35.0;2.8;717.0;63.3;61.6
9805;Male;15 to 74 years;Partner in couple without child(ren);2011 1st quarter;1945.0;1213.0;1179.0;934.0;802.0;132.0;244.0;175.0;66.0;3.0;0.0;261.0;99.0;62.0;38.0;162.0;63.0;99.0;917.0;34.0;2.8;732.0;62.4;60.6
9806;Male;15 to 74 years;Partner in couple without child(ren);2011 2nd quarter;1939.0;1200.0;1165.0;926.0;796.0;130.0;238.0;173.0;62.0;3.0;0.0;256.0;97.0;65.0;32.0;159.0;65.0;94.0;909.0;35.0;2.9;740.0;61.9;60.1
9807;Male;15 to 74 years;Partner in couple without child(ren);2011 3rd quarter;1938.0;1206.0;1174.0;933.0;803.0;131.0;241.0;174.0;64.0;3.0;0.0;259.0;101.0;68.0;32.0;159.0;58.0;101.0;915.0;32.0;2.7;732.0;62.2;60.6
9808;Male;15 to 74 years;Partner in couple without child(ren);2011 4th quarter;1941.0;1222.0;1185.0;938.0;798.0;140.0;247.0;181.0;63.0;4.0;0.0;269.0;106.0;74.0;32.0;163.0;60.0;103.0;916.0;37.0;3.0;720.0;62.9;61.0
9809;Male;15 to 74 years;Partner in couple without child(ren);2011;1941.0;1210.0;1176.0;933.0;800.0;133.0;243.0;176.0;64.0;3.0;0.0;261.0;101.0;67.0;34.0;161.0;61.0;99.0;914.0;35.0;2.9;731.0;62.3;60.6
9810;Male;15 to 74 years;Partner in couple without child(ren);2012 1st quarter;1925.0;1222.0;1177.0;934.0;793.0;141.0;243.0;178.0;63.0;2.0;0.0;271.0;106.0;72.0;34.0;166.0;58.0;108.0;905.0;45.0;3.7;703.0;63.5;61.1
9811;Male;15 to 74 years;Partner in couple without child(ren);2012 2nd quarter;1916.0;1224.0;1179.0;936.0;791.0;144.0;243.0;175.0;66.0;2.0;0.0;275.0;109.0;71.0;38.0;166.0;57.0;109.0;903.0;45.0;3.7;692.0;63.9;61.5
9812;Male;15 to 74 years;Partner in couple without child(ren);2012 3rd quarter;1917.0;1214.0;1174.0;938.0;792.0;146.0;236.0;168.0;65.0;2.0;0.0;271.0;106.0;73.0;32.0;166.0;60.0;106.0;903.0;41.0;3.3;703.0;63.3;61.2
9813;Male;15 to 74 years;Partner in couple without child(ren);2012 4th quarter;1931.0;1218.0;1167.0;927.0;773.0;155.0;240.0;172.0;66.0;3.0;0.0;284.0;113.0;75.0;38.0;171.0;67.0;104.0;884.0;50.0;4.1;713.0;63.1;60.5
9814;Male;15 to 74 years;Partner in couple without child(ren);2012;1922.0;1219.0;1174.0;934.0;787.0;146.0;240.0;173.0;65.0;2.0;0.0;275.0;108.0;73.0;35.0;167.0;60.0;107.0;899.0;45.0;3.7;703.0;63.4;61.1
9815;Male;15 to 74 years;Partner in couple without child(ren);2013 1st quarter;1939.0;1221.0;1165.0;914.0;763.0;151.0;251.0;185.0;62.0;4.0;0.0;291.0;122.0;79.0;43.0;169.0;64.0;105.0;874.0;57.0;4.6;717.0;63.0;60.1
9816;Male;15 to 74 years;Partner in couple without child(ren);2013 2nd quarter;1934.0;1215.0;1155.0;908.0;761.0;147.0;247.0;180.0;63.0;4.0;0.0;286.0;121.0;81.0;40.0;165.0;62.0;103.0;868.0;61.0;5.0;718.0;62.9;59.7
9817;Male;15 to 74 years;Partner in couple without child(ren);2013 3rd quarter;1940.0;1228.0;1170.0;918.0;750.0;167.0;252.0;186.0;64.0;3.0;0.0;296.0;127.0;89.0;38.0;169.0;65.0;104.0;874.0;58.0;4.8;712.0;63.3;60.3
9818;Male;15 to 74 years;Partner in couple without child(ren);2013 4th quarter;1948.0;1242.0;1173.0;916.0;745.0;172.0;256.0;191.0;63.0;3.0;0.0;298.0;122.0;81.0;41.0;176.0;63.0;112.0;875.0;70.0;5.6;705.0;63.8;60.2
9819;Male;15 to 74 years;Partner in couple without child(ren);2013;1940.0;1227.0;1166.0;914.0;755.0;159.0;251.0;185.0;63.0;3.0;0.0;293.0;123.0;82.0;41.0;170.0;63.0;106.0;873.0;61.0;5.0;713.0;63.2;60.1
9820;Male;15 to 74 years;Partner in couple without child(ren);2014 1st quarter;1921.0;1209.0;1139.0;885.0;722.0;164.0;253.0;187.0;64.0;2.0;0.0;287.0;115.0;75.0;40.0;172.0;64.0;108.0;851.0;70.0;5.8;713.0;62.9;59.3
9821;Male;15 to 74 years;Partner in couple without child(ren);2014 2nd quarter;1925.0;1223.0;1154.0;892.0;719.0;174.0;261.0;196.0;65.0;0.0;0.0;289.0;115.0;77.0;38.0;173.0;60.0;113.0;865.0;69.0;5.7;702.0;63.5;59.9
9822;Male;15 to 74 years;Partner in couple without child(ren);2014 3rd quarter;1912.0;1206.0;1142.0;880.0;715.0;164.0;262.0;199.0;62.0;1.0;0.0;282.0;114.0;78.0;36.0;168.0;62.0;107.0;859.0;65.0;5.4;706.0;63.1;59.7
9823;Male;15 to 74 years;Partner in couple without child(ren);2014 4th quarter;1914.0;1210.0;1146.0;879.0;717.0;162.0;267.0;207.0;57.0;3.0;0.0;292.0;117.0;82.0;36.0;174.0;63.0;111.0;854.0;64.0;5.3;704.0;63.2;59.9
9824;Male;15 to 74 years;Partner in couple without child(ren);2014;1918.0;1212.0;1145.0;884.0;718.0;166.0;261.0;197.0;62.0;2.0;0.0;287.0;115.0;78.0;37.0;172.0;62.0;110.0;857.0;67.0;5.5;706.0;63.2;59.7
9825;Male;15 to 74 years;Partner in couple without child(ren);2015 1st quarter;1909.0;1208.0;1134.0;886.0;730.0;156.0;247.0;191.0;54.0;3.0;0.0;283.0;110.0;77.0;33.0;173.0;62.0;111.0;851.0;74.0;6.1;701.0;63.3;59.4
9826;Male;15 to 74 years;Partner in couple without child(ren);2015 2nd quarter;1897.0;1195.0;1134.0;883.0;730.0;153.0;251.0;192.0;56.0;3.0;0.0;275.0;108.0;75.0;32.0;167.0;58.0;109.0;860.0;61.0;5.1;701.0;63.0;59.8
9827;Male;15 to 74 years;Partner in couple without child(ren);2015 3rd quarter;1913.0;1220.0;1161.0;900.0;738.0;162.0;261.0;206.0;51.0;4.0;0.0;282.0;115.0;81.0;34.0;168.0;56.0;111.0;878.0;59.0;4.8;694.0;63.7;60.7
9828;Male;15 to 74 years;Partner in couple without child(ren);2015 4th quarter;1922.0;1213.0;1156.0;896.0;741.0;155.0;260.0;202.0;54.0;4.0;0.0;282.0;108.0;72.0;36.0;174.0;63.0;111.0;875.0;57.0;4.7;709.0;63.1;60.2
9829;Male;15 to 74 years;Partner in couple without child(ren);2015;1910.0;1209.0;1146.0;891.0;735.0;156.0;255.0;198.0;53.0;4.0;0.0;280.0;110.0;76.0;34.0;170.0;60.0;110.0;866.0;63.0;5.2;701.0;63.3;60.0
9830;Male;15 to 74 years;Partner in couple without child(ren);2016 1st quarter;1889.0;1188.0;1131.0;877.0;724.0;153.0;253.0;194.0;55.0;3.0;0.0;280.0;114.0;80.0;34.0;166.0;55.0;111.0;851.0;57.0;4.8;702.0;62.9;59.8
9831;Male;15 to 74 years;Partner in couple without child(ren);2016 2nd quarter;1878.0;1172.0;1121.0;872.0;712.0;160.0;249.0;191.0;55.0;2.0;0.0;276.0;105.0;73.0;32.0;171.0;57.0;114.0;845.0;51.0;4.4;706.0;62.4;59.7
9832;Male;15 to 74 years;Partner in couple without child(ren);2016 3rd quarter;1908.0;1202.0;1152.0;904.0;737.0;167.0;248.0;186.0;60.0;2.0;0.0;272.0;107.0;74.0;33.0;165.0;54.0;111.0;880.0;49.0;4.1;706.0;63.0;60.4
9833;Male;15 to 74 years;Partner in couple without child(ren);2016 4th quarter;1907.0;1200.0;1157.0;913.0;742.0;171.0;244.0;187.0;55.0;2.0;0.0;278.0;110.0;75.0;36.0;168.0;56.0;111.0;879.0;43.0;3.6;708.0;62.9;60.6
9834;Male;15 to 74 years;Partner in couple without child(ren);2016;1896.0;1190.0;1140.0;892.0;729.0;163.0;249.0;190.0;56.0;2.0;0.0;277.0;109.0;75.0;34.0;167.0;55.0;112.0;864.0;50.0;4.2;705.0;62.8;60.1
9835;Male;15 to 74 years;Partner in couple without child(ren);2017 1st quarter;1898.0;1193.0;1145.0;902.0;734.0;168.0;243.0;185.0;56.0;2.0;0.0;275.0;106.0;68.0;38.0;169.0;60.0;109.0;869.0;48.0;4.1;705.0;62.9;60.3
9836;Male;15 to 74 years;Partner in couple without child(ren);2017 2nd quarter;1896.0;1186.0;1147.0;899.0;733.0;166.0;248.0;187.0;59.0;2.0;0.0;270.0;104.0;64.0;39.0;166.0;57.0;109.0;877.0;39.0;3.3;710.0;62.6;60.5
9837;Male;15 to 74 years;Partner in couple without child(ren);2017 3rd quarter;1901.0;1198.0;1161.0;900.0;737.0;162.0;261.0;193.0;67.0;1.0;0.0;277.0;107.0;70.0;37.0;170.0;55.0;115.0;884.0;37.0;3.1;703.0;63.0;61.1
9838;Male;15 to 74 years;Partner in couple without child(ren);2017 4th quarter;1919.0;1222.0;1186.0;922.0;761.0;160.0;265.0;197.0;66.0;2.0;0.0;289.0;104.0;63.0;41.0;185.0;65.0;120.0;897.0;36.0;2.9;697.0;63.7;61.8
9839;Male;15 to 74 years;Partner in couple without child(ren);2017;1903.0;1200.0;1160.0;906.0;741.0;164.0;254.0;191.0;62.0;2.0;0.0;278.0;105.0;66.0;39.0;173.0;59.0;113.0;882.0;40.0;3.3;703.0;63.0;60.9
9840;Male;15 to 74 years;Partner in couple without child(ren);2018 1st quarter;1897.0;1196.0;1161.0;899.0;742.0;157.0;262.0;191.0;69.0;1.0;0.0;279.0;101.0;63.0;38.0;178.0;63.0;115.0;882.0;35.0;3.0;701.0;63.0;61.2
9841;Male;15 to 74 years;Partner in couple without child(ren);2018 2nd quarter;1922.0;1223.0;1194.0;920.0;761.0;159.0;274.0;197.0;75.0;1.0;0.0;295.0;101.0;65.0;36.0;193.0;67.0;127.0;899.0;30.0;2.4;699.0;63.6;62.1
9842;Male;15 to 74 years;Partner in couple without child(ren);2018 3rd quarter;1921.0;1223.0;1192.0;926.0;757.0;169.0;266.0;195.0;69.0;2.0;0.0;293.0;101.0;63.0;38.0;192.0;67.0;124.0;899.0;31.0;2.5;698.0;63.6;62.0
9843;Male;15 to 74 years;Partner in couple without child(ren);2018 4th quarter;1922.0;1243.0;1212.0;952.0;783.0;169.0;260.0;190.0;68.0;2.0;0.0;306.0;107.0;66.0;40.0;200.0;74.0;126.0;905.0;31.0;2.5;679.0;64.7;63.1
9844;Male;15 to 74 years;Partner in couple without child(ren);2018;1915.0;1221.0;1189.0;924.0;761.0;163.0;265.0;193.0;70.0;2.0;0.0;293.0;103.0;64.0;38.0;191.0;68.0;123.0;896.0;32.0;2.6;694.0;63.7;62.1
9845;Male;15 to 74 years;Partner in couple without child(ren);2019 1st quarter;1902.0;1228.0;1198.0;926.0;764.0;162.0;272.0;203.0;65.0;3.0;0.0;308.0;111.0;70.0;40.0;197.0;74.0;124.0;890.0;31.0;2.5;674.0;64.6;63.0
9846;Male;15 to 74 years;Partner in couple without child(ren);2019 2nd quarter;1906.0;1235.0;1202.0;942.0;778.0;164.0;261.0;193.0;65.0;3.0;0.0;310.0;112.0;72.0;40.0;197.0;68.0;129.0;892.0;33.0;2.6;671.0;64.8;63.1
9847;Male;15 to 74 years;Partner in couple without child(ren);2019 3rd quarter;1894.0;1218.0;1195.0;937.0;768.0;168.0;258.0;193.0;63.0;3.0;0.0;311.0;104.0;66.0;38.0;207.0;68.0;139.0;884.0;23.0;1.9;676.0;64.3;63.1
9848;Male;15 to 74 years;Partner in couple without child(ren);2019 4th quarter;1903.0;1236.0;1210.0;940.0;789.0;151.0;270.0;204.0;64.0;2.0;0.0;308.0;106.0;73.0;33.0;202.0;67.0;135.0;902.0;26.0;2.1;667.0;65.0;63.6
9849;Male;15 to 74 years;Partner in couple without child(ren);2019;1901.0;1229.0;1201.0;936.0;775.0;161.0;265.0;198.0;64.0;3.0;0.0;309.0;108.0;70.0;38.0;201.0;69.0;132.0;892.0;28.0;2.3;672.0;64.7;63.2
9850;Male;15 to 74 years;Partner in couple without child(ren);2020 1st quarter;1910.0;1230.0;1206.0;936.0;791.0;145.0;271.0;203.0;66.0;1.0;0.0;320.0;108.0;70.0;38.0;212.0;65.0;146.0;887.0;24.0;1.9;680.0;64.4;63.2
9851;Male;15 to 74 years;Partner in couple without child(ren);2020 2nd quater;1911.0;1216.0;1191.0;926.0;793.0;133.0;265.0;197.0;67.0;1.0;0.0;315.0;96.0;62.0;34.0;218.0;71.0;147.0;876.0;26.0;2.1;695.0;63.7;62.3
9852;Male;15 to 74 years;Partner in couple without child(ren);2020 3rd quarter;1925.0;1231.0;1206.0;935.0;805.0;130.0;271.0;204.0;65.0;2.0;0.0;308.0;99.0;61.0;38.0;209.0;71.0;137.0;898.0;25.0;2.0;694.0;63.9;62.7
9853;Male;15 to 74 years;Partner in couple without child(ren);2020 4th quarter;1946.0;1241.0;1218.0;936.0;792.0;144.0;281.0;208.0;72.0;1.0;0.0;330.0;101.0;65.0;35.0;230.0;83.0;147.0;888.0;23.0;1.9;706.0;63.8;62.6
9854;Male;15 to 74 years;Partner in couple without child(ren);2020;1923.0;1230.0;1205.0;934.0;795.0;138.0;272.0;203.0;67.0;1.0;0.0;318.0;101.0;65.0;36.0;217.0;73.0;144.0;887.0;24.0;2.0;693.0;63.9;62.7
9855;Male;15 to 74 years;Partner in couple without child(ren);2021 1st quarter;1917.0;1233.0;1205.0;929.0;781.0;148.0;276.0;209.0;65.0;2.0;0.0;334.0;110.0;71.0;39.0;224.0;74.0;150.0;871.0;28.0;2.2;684.0;64.3;62.9
9856;Male;15 to 74 years;Partner in couple without child(ren);2021 2nd quarter;1895.0;1206.0;1184.0;912.0;771.0;141.0;272.0;204.0;67.0;1.0;0.0;325.0;115.0;78.0;36.0;210.0;65.0;145.0;859.0;22.0;1.9;689.0;63.7;62.5
9857;Male;15 to 74 years;Partner in couple without child(ren);2021 3rd quarter;;;;;;;;;;;;;;;;;;;;;;;;
9858;Male;15 to 74 years;Child living at home;2003 1st quarter;955.0;684.0;617.0;582.0;369.0;214.0;34.0;24.0;6.0;4.0;0.0;291.0;220.0;175.0;45.0;71.0;22.0;49.0;326.0;67.0;9.8;270.0;71.7;64.6
9859;Male;15 to 74 years;Child living at home;2003 2nd quarter;947.0;690.0;633.0;601.0;381.0;220.0;32.0;24.0;5.0;3.0;0.0;305.0;228.0;178.0;50.0;77.0;27.0;51.0;328.0;57.0;8.2;257.0;72.9;66.9
9860;Male;15 to 74 years;Child living at home;2003 3rd quarter;960.0;706.0;641.0;613.0;379.0;235.0;28.0;22.0;5.0;2.0;0.0;298.0;213.0;162.0;51.0;86.0;28.0;57.0;343.0;65.0;9.1;254.0;73.5;66.8
9861;Male;15 to 74 years;Child living at home;2003 4th quarter;957.0;688.0;623.0;592.0;377.0;215.0;31.0;23.0;4.0;4.0;0.0;300.0;219.0;173.0;46.0;82.0;26.0;55.0;323.0;65.0;9.4;269.0;71.9;65.1
9862;Male;15 to 74 years;Child living at home;2003;954.0;692.0;629.0;597.0;376.0;221.0;31.0;23.0;5.0;3.0;0.0;299.0;220.0;172.0;48.0;79.0;26.0;53.0;330.0;63.0;9.2;262.0;72.5;65.9
9863;Male;15 to 74 years;Child living at home;2004 1st quarter;950.0;668.0;594.0;565.0;357.0;208.0;29.0;23.0;4.0;2.0;0.0;293.0;217.0;169.0;48.0;75.0;26.0;50.0;301.0;74.0;11.1;282.0;70.3;62.5
9864;Male;15 to 74 years;Child living at home;2004 2nd quarter;964.0;680.0;605.0;573.0;363.0;210.0;33.0;27.0;4.0;3.0;0.0;295.0;224.0;173.0;51.0;71.0;26.0;45.0;311.0;75.0;11.0;284.0;70.5;62.8
9865;Male;15 to 74 years;Child living at home;2004 3rd quarter;983.0;702.0;634.0;600.0;356.0;243.0;35.0;26.0;4.0;4.0;0.0;296.0;215.0;164.0;51.0;81.0;31.0;50.0;339.0;67.0;9.6;281.0;71.4;64.6
9866;Male;15 to 74 years;Child living at home;2004 4th quarter;982.0;687.0;615.0;581.0;355.0;227.0;34.0;25.0;6.0;3.0;0.0;303.0;224.0;177.0;47.0;79.0;26.0;53.0;312.0;72.0;10.5;295.0;70.0;62.6
9867;Male;15 to 74 years;Child living at home;2004;970.0;684.0;612.0;580.0;358.0;222.0;33.0;25.0;4.0;3.0;0.0;297.0;220.0;171.0;49.0;77.0;27.0;49.0;316.0;72.0;10.5;285.0;70.6;63.1
