ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;SBI93;Perioden;AantalWerknemers_1;PercentageWerknemersInEconAct_2;GemiddeldBrutoLoonSVPerWerknemer_3
9014;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;65-67 Financiële instellingen;vrijdag 26 september 2003;3.4;2.0;38.1
9015;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;65-67 Financiële instellingen;vrijdag 24 september 2004;3.3;2.0;41.7
9016;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;65-67 Financiële instellingen;vrijdag 30 september 2005;3.8;2.0;43.5
9017;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;65-67 Financiële instellingen;vrijdag 29 september 2006;4.5;3.0;45.5
9018;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;65-67 Financiële instellingen;vrijdag 28 september 2007;5.3;3.0;46.5
9019;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;65-67 Financiële instellingen;vrijdag 26 september 2008;6.3;3.0;44.9
9020;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 24 september 1999;42.9;36.0;13.5
9021;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 29 september 2000;45.4;34.0;14.8
9022;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 28 september 2001;46.1;32.0;16.7
9023;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 27 september 2002;46.8;30.0;17.2
9024;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 26 september 2003;45.5;29.0;17.8
9025;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 24 september 2004;45.9;29.0;17.9
9026;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 30 september 2005;49.0;30.0;18.0
9027;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 29 september 2006;58.6;33.0;18.6
9028;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 28 september 2007;65.0;33.0;20.2
9029;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;70-74 Onroer.goed, zakelijke dienstv.;vrijdag 26 september 2008;69.5;33.0;21.2
9030;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;74501 Uitzendbureaus;vrijdag 24 september 1999;21.7;18.0;9.7
9031;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;74501 Uitzendbureaus;vrijdag 29 september 2000;20.9;16.0;10.8
9032;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;74501 Uitzendbureaus;vrijdag 28 september 2001;19.5;13.0;11.8
9033;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;74501 Uitzendbureaus;vrijdag 27 september 2002;17.7;11.0;11.9
9034;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;74501 Uitzendbureaus;vrijdag 26 september 2003;16.5;11.0;11.9
9035;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;74501 Uitzendbureaus;vrijdag 24 september 2004;17.1;11.0;11.8
9036;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;74501 Uitzendbureaus;vrijdag 30 september 2005;18.8;12.0;11.5
9037;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;74501 Uitzendbureaus;vrijdag 29 september 2006;25.3;14.0;11.9
9038;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;74501 Uitzendbureaus;vrijdag 28 september 2007;26.7;14.0;13.1
9039;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;74501 Uitzendbureaus;vrijdag 26 september 2008;26.1;12.0;13.3
9040;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;747 Reiniging gebouwen,transportmiddelen;vrijdag 24 september 1999;8.5;7.0;11.4
9041;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;747 Reiniging gebouwen,transportmiddelen;vrijdag 29 september 2000;9.2;7.0;12.2
9042;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;747 Reiniging gebouwen,transportmiddelen;vrijdag 28 september 2001;10.2;7.0;13.3
9043;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;747 Reiniging gebouwen,transportmiddelen;vrijdag 27 september 2002;11.2;7.0;13.0
9044;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;747 Reiniging gebouwen,transportmiddelen;vrijdag 26 september 2003;12.0;8.0;12.9
9045;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;747 Reiniging gebouwen,transportmiddelen;vrijdag 24 september 2004;11.8;8.0;12.7
9046;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;747 Reiniging gebouwen,transportmiddelen;vrijdag 30 september 2005;11.8;7.0;12.5
9047;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;747 Reiniging gebouwen,transportmiddelen;vrijdag 29 september 2006;11.8;7.0;13.7
9048;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;747 Reiniging gebouwen,transportmiddelen;vrijdag 28 september 2007;12.2;6.0;14.3
9049;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;747 Reiniging gebouwen,transportmiddelen;vrijdag 26 september 2008;12.7;6.0;14.3
9050;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 24 september 1999;12.7;11.0;21.4
9051;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 29 september 2000;15.3;11.0;21.9
9052;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 28 september 2001;16.4;11.0;24.6
9053;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 27 september 2002;17.9;12.0;25.0
9054;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 26 september 2003;17.0;11.0;26.9
9055;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 24 september 2004;17.1;11.0;27.5
9056;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 30 september 2005;18.5;11.0;28.1
9057;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 29 september 2006;21.4;12.0;29.2
9058;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 28 september 2007;26.1;13.0;30.1
9059;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Rest 70-74 onr.goed, zakelijke dienstv.;vrijdag 26 september 2008;30.7;14.0;30.8
9060;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75-99 Niet-commerciële dienstverlening;vrijdag 24 september 1999;16.7;14.0;18.1
9061;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75-99 Niet-commerciële dienstverlening;vrijdag 29 september 2000;19.7;15.0;18.5
9062;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75-99 Niet-commerciële dienstverlening;vrijdag 28 september 2001;23.2;16.0;20.0
9063;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75-99 Niet-commerciële dienstverlening;vrijdag 27 september 2002;26.7;17.0;20.5
9064;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75-99 Niet-commerciële dienstverlening;vrijdag 26 september 2003;29.0;19.0;21.2
9065;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75-99 Niet-commerciële dienstverlening;vrijdag 24 september 2004;29.2;19.0;21.6
9066;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75-99 Niet-commerciële dienstverlening;vrijdag 30 september 2005;30.0;19.0;22.0
9067;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75-99 Niet-commerciële dienstverlening;vrijdag 29 september 2006;32.3;18.0;22.8
9068;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75-99 Niet-commerciële dienstverlening;vrijdag 28 september 2007;36.5;19.0;22.8
9069;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75-99 Niet-commerciële dienstverlening;vrijdag 26 september 2008;39.5;19.0;23.5
9070;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75 Openbaar bestuur, soc. verzekeringen;vrijdag 24 september 1999;2.9;2.0;21.7
9071;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75 Openbaar bestuur, soc. verzekeringen;vrijdag 29 september 2000;3.5;3.0;21.4
9072;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75 Openbaar bestuur, soc. verzekeringen;vrijdag 28 september 2001;4.4;3.0;22.7
9073;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75 Openbaar bestuur, soc. verzekeringen;vrijdag 27 september 2002;5.1;3.0;23.1
9074;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75 Openbaar bestuur, soc. verzekeringen;vrijdag 26 september 2003;5.3;3.0;24.4
9075;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75 Openbaar bestuur, soc. verzekeringen;vrijdag 24 september 2004;4.9;3.0;26.0
9076;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75 Openbaar bestuur, soc. verzekeringen;vrijdag 30 september 2005;4.9;3.0;26.9
9077;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75 Openbaar bestuur, soc. verzekeringen;vrijdag 29 september 2006;5.0;3.0;30.2
9078;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75 Openbaar bestuur, soc. verzekeringen;vrijdag 28 september 2007;5.8;3.0;28.4
9079;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;75 Openbaar bestuur, soc. verzekeringen;vrijdag 26 september 2008;6.0;3.0;31.1
9080;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;80 Onderwijs;vrijdag 24 september 1999;2.7;2.0;19.9
9081;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;80 Onderwijs;vrijdag 29 september 2000;3.3;2.0;20.4
9082;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;80 Onderwijs;vrijdag 28 september 2001;3.9;3.0;21.6
9083;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;80 Onderwijs;vrijdag 27 september 2002;4.4;3.0;22.2
9084;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;80 Onderwijs;vrijdag 26 september 2003;4.9;3.0;22.9
9085;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;80 Onderwijs;vrijdag 24 september 2004;4.9;3.0;23.2
9086;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;80 Onderwijs;vrijdag 30 september 2005;5.1;3.0;23.6
9087;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;80 Onderwijs;vrijdag 29 september 2006;5.2;3.0;25.0
9088;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;80 Onderwijs;vrijdag 28 september 2007;5.8;3.0;25.4
9089;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;80 Onderwijs;vrijdag 26 september 2008;6.3;3.0;25.9
9090;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;85 Gezondheids- en welzijnszorg;vrijdag 24 september 1999;7.8;7.0;16.6
9091;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;85 Gezondheids- en welzijnszorg;vrijdag 29 september 2000;9.0;7.0;17.1
9092;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;85 Gezondheids- en welzijnszorg;vrijdag 28 september 2001;10.6;7.0;18.5
9093;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;85 Gezondheids- en welzijnszorg;vrijdag 27 september 2002;12.5;8.0;19.0
9094;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;85 Gezondheids- en welzijnszorg;vrijdag 26 september 2003;13.8;9.0;19.4
9095;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;85 Gezondheids- en welzijnszorg;vrijdag 24 september 2004;14.3;9.0;19.7
9096;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;85 Gezondheids- en welzijnszorg;vrijdag 30 september 2005;14.9;9.0;20.0
9097;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;85 Gezondheids- en welzijnszorg;vrijdag 29 september 2006;15.9;9.0;20.3
9098;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;85 Gezondheids- en welzijnszorg;vrijdag 28 september 2007;17.9;9.0;20.6
9099;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;85 Gezondheids- en welzijnszorg;vrijdag 26 september 2008;19.5;9.0;21.4
9100;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 24 september 1999;3.4;3.0;17.1
9101;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 29 september 2000;3.9;3.0;17.7
9102;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 28 september 2001;4.4;3.0;19.7
9103;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 27 september 2002;4.7;3.0;20.4
9104;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 26 september 2003;4.9;3.0;20.8
9105;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 24 september 2004;5.1;3.0;21.0
9106;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 30 september 2005;5.1;3.0;21.7
9107;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 29 september 2006;6.3;4.0;21.4
9108;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 28 september 2007;7.0;4.0;21.7
9109;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;90-99 Milieu, cultuur, recr, ov dienstv.;vrijdag 26 september 2008;7.7;4.0;21.3
9110;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Onbekend;vrijdag 24 september 1999;0.2;0.0;28.1
9111;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Onbekend;vrijdag 29 september 2000;0.2;0.0;31.8
9112;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Onbekend;vrijdag 28 september 2001;0.3;0.0;38.7
9113;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Onbekend;vrijdag 27 september 2002;0.5;0.0;32.2
9114;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Onbekend;vrijdag 26 september 2003;0.4;0.0;33.2
9115;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Onbekend;vrijdag 24 september 2004;0.5;0.0;32.4
9116;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Onbekend;vrijdag 30 september 2005;0.7;0.0;28.7
9117;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Onbekend;vrijdag 29 september 2006;0.1;0.0;17.6
9118;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Onbekend;vrijdag 28 september 2007;0.1;0.0;18.4
9119;Totaal mannen en vrouwen;0;Overige niet-westerse allochtonen;Onbekend;vrijdag 26 september 2008;0.3;0.0;17.0
9120;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;0;vrijdag 24 september 1999;102.8;100.0;15.7
9121;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;0;vrijdag 29 september 2000;115.4;100.0;16.9
9122;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;0;vrijdag 28 september 2001;125.2;100.0;18.5
9123;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;0;vrijdag 27 september 2002;131.9;100.0;18.9
9124;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;0;vrijdag 26 september 2003;132.6;100.0;19.5
9125;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;0;vrijdag 24 september 2004;131.0;100.0;19.9
9126;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;0;vrijdag 30 september 2005;134.2;100.0;20.3
9127;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;0;vrijdag 29 september 2006;145.5;100.0;21.0
9128;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;0;vrijdag 28 september 2007;160.1;100.0;22.1
9129;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;0;vrijdag 26 september 2008;173.5;100.0;22.7
9130;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;1;vrijdag 24 september 1999;2.3;2.0;10.2
9131;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;1;vrijdag 29 september 2000;2.7;2.0;10.5
9132;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;1;vrijdag 28 september 2001;2.6;2.0;11.0
9133;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;1;vrijdag 27 september 2002;2.7;2.0;11.3
9134;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;1;vrijdag 26 september 2003;2.7;2.0;11.5
9135;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;1;vrijdag 24 september 2004;2.7;2.0;11.5
9136;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;1;vrijdag 30 september 2005;2.4;2.0;12.4
9137;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;1;vrijdag 29 september 2006;2.1;1.0;13.2
9138;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;1;vrijdag 28 september 2007;1.8;1.0;15.8
9139;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;1;vrijdag 26 september 2008;1.9;1.0;16.2
9140;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;2;vrijdag 24 september 1999;15.8;15.0;20.6
9141;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;2;vrijdag 29 september 2000;18.4;16.0;21.7
9142;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;2;vrijdag 28 september 2001;20.5;16.0;23.0
9143;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;2;vrijdag 27 september 2002;20.4;15.0;23.6
9144;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;2;vrijdag 26 september 2003;19.7;15.0;24.4
9145;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;2;vrijdag 24 september 2004;18.7;14.0;25.4
9146;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;2;vrijdag 30 september 2005;18.3;14.0;25.9
9147;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;2;vrijdag 29 september 2006;17.9;12.0;27.5
9148;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;2;vrijdag 28 september 2007;19.4;12.0;29.8
9149;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;2;vrijdag 26 september 2008;21.7;13.0;28.9
9150;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;vrijdag 24 september 1999;0.1;0.0;56.3
9151;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;vrijdag 29 september 2000;0.1;0.0;57.5
9152;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;vrijdag 28 september 2001;0.1;0.0;53.2
9153;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;vrijdag 27 september 2002;0.2;0.0;60.1
9154;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;vrijdag 26 september 2003;0.2;0.0;68.1
9155;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;vrijdag 24 september 2004;0.1;0.0;61.9
9156;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;vrijdag 30 september 2005;0.1;0.0;67.6
9157;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;vrijdag 29 september 2006;0.1;0.0;65.2
9158;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;vrijdag 28 september 2007;0.2;0.0;65.1
9159;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;3;vrijdag 26 september 2008;0.2;0.0;71.9
9160;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;vrijdag 24 september 1999;13.6;13.0;20.4
9161;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;vrijdag 29 september 2000;15.7;14.0;21.5
9162;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;vrijdag 28 september 2001;17.6;14.0;22.8
9163;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;vrijdag 27 september 2002;17.6;13.0;23.2
9164;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;vrijdag 26 september 2003;17.0;13.0;23.9
9165;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;vrijdag 24 september 2004;16.2;12.0;25.0
9166;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;vrijdag 30 september 2005;15.6;12.0;25.5
9167;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;vrijdag 29 september 2006;15.2;10.0;27.2
9168;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;vrijdag 28 september 2007;16.3;10.0;29.9
9169;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;4;vrijdag 26 september 2008;18.2;10.0;28.5
9170;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;vrijdag 24 september 1999;0.9;1.0;14.2
9171;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;vrijdag 29 september 2000;1.1;1.0;13.9
9172;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;vrijdag 28 september 2001;1.5;1.0;14.9
9173;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;vrijdag 27 september 2002;1.8;1.0;14.5
9174;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;vrijdag 26 september 2003;2.0;2.0;15.0
9175;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;vrijdag 24 september 2004;2.2;2.0;15.4
9176;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;vrijdag 30 september 2005;1.9;1.0;15.7
9177;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;vrijdag 29 september 2006;1.8;1.0;15.4
9178;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;vrijdag 28 september 2007;1.9;1.0;15.8
9179;Totaal mannen en vrouwen;0;Overig niet-westers, 1e generatie;5;vrijdag 26 september 2008;2.5;1.0;15.5
