ID;SamenstellingHuishoudenInEersteJaar;SamenstellingHuishoudenInTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
4503;Totaal eenoudergezin;Totaal eenoudergezin;2004;1.9;-14.0;-4.3;1.9;10.8;26.0;5.0;84.0;39.0
4504;Totaal eenoudergezin;Totaal eenoudergezin;2005;0.4;-16.0;-6.2;0.4;8.6;23.0;5.0;85.0;48.0
4505;Totaal eenoudergezin;Totaal eenoudergezin;2006;4.7;-12.0;-1.8;4.7;13.7;29.0;6.0;85.0;30.0
4506;Totaal eenoudergezin;Totaal eenoudergezin;2007;4.0;-12.0;-1.9;4.0;13.5;30.0;6.0;85.0;31.0
4507;Totaal eenoudergezin;Totaal eenoudergezin;2008;3.1;-13.0;-2.9;3.1;12.4;28.0;6.0;86.0;36.0
4508;Totaal eenoudergezin;Totaal eenoudergezin;2009;2.7;-15.0;-4.7;2.7;11.2;28.0;6.0;87.0;39.0
4509;Totaal eenoudergezin;Totaal eenoudergezin;2010;1.1;-15.0;-5.0;1.1;9.5;26.0;6.0;86.0;44.0
4510;Totaal eenoudergezin;Totaal eenoudergezin;2011;0.2;-16.0;-6.0;0.2;8.3;23.0;6.0;87.0;49.0
4511;Totaal eenoudergezin;Totaal eenoudergezin;2012;-0.5;-17.0;-6.7;-0.5;7.2;23.0;6.0;85.0;53.0
4512;Totaal eenoudergezin;Totaal eenoudergezin;2013;-0.1;-15.0;-6.2;-0.1;7.9;24.0;6.0;86.0;50.0
4513;Totaal eenoudergezin;Totaal eenoudergezin;2014;2.6;-13.0;-3.7;2.6;11.6;29.0;7.0;85.0;36.0
4514;Totaal eenoudergezin;Totaal eenoudergezin;2015;2.7;-15.0;-3.7;2.7;11.6;25.0;6.0;85.0;36.0
4515;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2001;7.5;-9.0;1.1;7.5;17.0;32.0;3.0;46.0;23.0
4516;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2002;4.5;-11.0;-1.5;4.5;12.9;26.0;3.0;47.0;30.0
4517;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2003;2.2;-12.0;-3.1;2.2;10.0;23.0;3.0;46.0;36.0
4518;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2004;3.2;-11.0;-2.3;3.2;11.5;26.0;3.0;46.0;33.0
4519;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2005;1.1;-14.0;-4.6;1.1;8.8;23.0;3.0;46.0;44.0
4520;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2006;5.3;-9.0;-0.3;5.3;14.3;30.0;3.0;47.0;26.0
4521;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2007;4.1;-10.0;-1.2;4.1;12.3;27.0;3.0;47.0;30.0
4522;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2008;3.7;-11.0;-1.7;3.7;12.1;26.0;3.0;47.0;32.0
4523;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2009;3.2;-12.0;-3.1;3.2;11.6;29.0;3.0;47.0;36.0
4524;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2010;1.1;-14.0;-4.0;1.1;8.2;24.0;3.0;47.0;42.0
4525;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2011;0.6;-14.0;-4.4;0.6;8.0;24.0;3.0;47.0;47.0
4526;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2012;0.1;-14.0;-4.5;0.1;7.8;26.0;3.0;46.0;49.0
4527;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2013;0.2;-14.0;-4.6;0.2;7.9;24.0;3.0;46.0;49.0
4528;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2014;2.6;-12.0;-2.3;2.6;11.1;29.0;3.0;45.0;32.0
4529;Totaal eenoudergezin;Eenoudergezin, alleen kinderen < 18;2015;2.8;-14.0;-2.7;2.8;10.8;22.0;3.0;44.0;34.0
4530;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2001;5.9;-12.0;-1.9;5.9;17.1;34.0;2.0;39.0;29.0
4531;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2002;2.1;-17.0;-5.5;2.1;11.3;25.0;2.0;40.0;40.0
4532;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2003;0.1;-19.0;-6.7;0.1;8.7;24.0;2.0;40.0;50.0
4533;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2004;0.7;-17.0;-6.1;0.7;10.2;26.0;2.0;38.0;46.0
4534;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2005;-0.6;-19.0;-7.8;-0.6;8.3;23.0;2.0;38.0;52.0
4535;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2006;3.9;-14.0;-4.3;3.9;13.2;28.0;2.0;38.0;35.0
4536;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2007;3.7;-14.0;-2.7;3.7;14.9;32.0;3.0;38.0;33.0
4537;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2008;2.5;-15.0;-4.6;2.5;12.8;30.0;3.0;39.0;40.0
4538;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2009;2.0;-17.0;-6.9;2.0;10.8;28.0;3.0;40.0;43.0
4539;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2010;1.1;-16.0;-6.1;1.1;10.9;28.0;3.0;39.0;46.0
4540;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2011;-0.7;-18.0;-7.7;-0.7;8.7;23.0;3.0;40.0;52.0
4541;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2012;-1.3;-18.0;-9.5;-1.3;6.6;21.0;3.0;39.0;57.0
4542;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2013;-0.3;-18.0;-7.9;-0.3;7.9;23.0;3.0;40.0;52.0
4543;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2014;2.5;-15.0;-5.2;2.5;12.2;29.0;3.0;40.0;40.0
4544;Totaal eenoudergezin;Eenoudergezin, minstens één kind >= 18;2015;2.7;-16.0;-4.9;2.7;12.7;29.0;3.0;41.0;39.0
4545;Totaal eenoudergezin;Overig meerpersoonshuishouden;2001;40.3;-10.0;9.3;40.3;80.9;129.0;0.0;4.0;14.0
4546;Totaal eenoudergezin;Overig meerpersoonshuishouden;2002;34.0;-16.0;2.4;34.0;72.0;119.0;0.0;4.0;22.0
4547;Totaal eenoudergezin;Overig meerpersoonshuishouden;2003;29.8;-31.0;-7.6;29.8;66.0;102.0;0.0;4.0;31.0
4548;Totaal eenoudergezin;Overig meerpersoonshuishouden;2004;23.9;-21.0;-4.7;23.9;63.6;119.0;0.0;4.0;29.0
4549;Totaal eenoudergezin;Overig meerpersoonshuishouden;2005;36.9;-19.0;10.3;36.9;66.9;102.0;0.0;4.0;20.0
4550;Totaal eenoudergezin;Overig meerpersoonshuishouden;2006;37.2;-21.0;2.6;37.2;74.1;135.0;0.0;4.0;24.0
4551;Totaal eenoudergezin;Overig meerpersoonshuishouden;2007;41.9;-20.0;9.1;41.9;71.4;119.0;0.0;4.0;21.0
4552;Totaal eenoudergezin;Overig meerpersoonshuishouden;2008;41.0;-18.0;-2.9;41.0;79.8;108.0;0.0;4.0;25.0
4553;Totaal eenoudergezin;Overig meerpersoonshuishouden;2009;50.8;-19.0;2.7;50.8;79.6;122.0;0.0;4.0;24.0
4554;Totaal eenoudergezin;Overig meerpersoonshuishouden;2010;1.0;-26.0;-15.7;1.0;44.6;112.0;0.0;2.0;48.0
4555;Totaal eenoudergezin;Overig meerpersoonshuishouden;2011;2.6;-29.0;-15.7;2.6;43.2;95.0;0.0;1.0;49.0
4556;Totaal eenoudergezin;Overig meerpersoonshuishouden;2012;7.1;-27.0;-11.6;7.1;47.5;131.0;0.0;2.0;43.0
4557;Totaal eenoudergezin;Overig meerpersoonshuishouden;2013;4.0;-43.0;-24.2;4.0;63.2;121.0;0.0;2.0;45.0
4558;Totaal eenoudergezin;Overig meerpersoonshuishouden;2014;;;;;;;0.0;2.0;
4559;Totaal eenoudergezin;Overig meerpersoonshuishouden;2015;18.6;-32.0;-9.5;18.6;75.9;130.0;0.0;2.0;33.0
4560;Eenoudergezin, alleen kinderen < 18;Totaal personen;2001;8.3;-10.0;0.9;8.3;20.5;47.0;3.0;100.0;23.0
4561;Eenoudergezin, alleen kinderen < 18;Totaal personen;2002;5.0;-12.0;-1.9;5.0;15.8;37.0;3.0;100.0;30.0
4562;Eenoudergezin, alleen kinderen < 18;Totaal personen;2003;2.5;-13.0;-4.0;2.5;12.3;35.0;4.0;100.0;37.0
4563;Eenoudergezin, alleen kinderen < 18;Totaal personen;2004;3.5;-12.0;-3.2;3.5;13.6;35.0;4.0;100.0;35.0
4564;Eenoudergezin, alleen kinderen < 18;Totaal personen;2005;1.4;-15.0;-5.3;1.4;11.3;37.0;4.0;100.0;44.0
4565;Eenoudergezin, alleen kinderen < 18;Totaal personen;2006;5.7;-11.0;-0.8;5.7;17.6;43.0;4.0;100.0;27.0
4566;Eenoudergezin, alleen kinderen < 18;Totaal personen;2007;4.6;-11.0;-1.6;4.6;15.7;44.0;4.0;100.0;31.0
4567;Eenoudergezin, alleen kinderen < 18;Totaal personen;2008;3.9;-12.0;-2.4;3.9;14.7;38.0;4.0;100.0;33.0
4568;Eenoudergezin, alleen kinderen < 18;Totaal personen;2009;3.2;-14.0;-3.9;3.2;13.9;40.0;4.0;100.0;37.0
4569;Eenoudergezin, alleen kinderen < 18;Totaal personen;2010;1.3;-15.0;-4.8;1.3;11.0;38.0;4.0;100.0;42.0
4570;Eenoudergezin, alleen kinderen < 18;Totaal personen;2011;0.7;-15.0;-5.2;0.7;9.8;36.0;4.0;100.0;46.0
4571;Eenoudergezin, alleen kinderen < 18;Totaal personen;2012;0.3;-15.0;-5.2;0.3;10.5;41.0;4.0;100.0;48.0
4572;Eenoudergezin, alleen kinderen < 18;Totaal personen;2013;0.2;-15.0;-5.8;0.2;10.2;35.0;4.0;100.0;49.0
4573;Eenoudergezin, alleen kinderen < 18;Totaal personen;2014;2.8;-13.0;-3.0;2.8;14.4;45.0;4.0;100.0;33.0
4574;Eenoudergezin, alleen kinderen < 18;Totaal personen;2015;3.5;-14.0;-2.7;3.5;13.6;36.0;4.0;100.0;33.0
4575;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2001;;;;;;;0.0;1.0;
4576;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2002;;;;;;;0.0;1.0;
4577;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2003;;;;;;;0.0;1.0;
4578;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2004;;;;;;;0.0;1.0;
4579;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2005;;;;;;;0.0;1.0;
4580;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2006;;;;;;;0.0;1.0;
4581;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2007;;;;;;;0.0;1.0;
4582;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2008;;;;;;;0.0;1.0;
4583;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2009;;;;;;;0.0;1.0;
4584;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2010;;;;;;;0.0;1.0;
4585;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2011;;;;;;;0.0;1.0;
4586;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2012;;;;;;;0.0;1.0;
4587;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2013;;;;;;;0.0;1.0;
4588;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2014;;;;;;;0.0;1.0;
4589;Eenoudergezin, alleen kinderen < 18;Totaal eenpersoonshuishouden;2015;;;;;;;0.0;2.0;
4590;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2001;;;;;;;0.0;0.0;
4591;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2002;;;;;;;0.0;0.0;
4592;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2003;;;;;;;0.0;0.0;
4593;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2004;;;;;;;0.0;0.0;
4594;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2005;;;;;;;0.0;0.0;
4595;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2006;;;;;;;0.0;0.0;
4596;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2007;;;;;;;0.0;0.0;
4597;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2008;;;;;;;0.0;0.0;
4598;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2009;;;;;;;0.0;0.0;
4599;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2010;;;;;;;0.0;0.0;
4600;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2011;;;;;;;0.0;1.0;
4601;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2012;;;;;;;0.0;0.0;
4602;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2013;;;;;;;0.0;0.0;
4603;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2014;;;;;;;0.0;1.0;
4604;Eenoudergezin, alleen kinderen < 18;Alleenstaande man;2015;;;;;;;0.0;1.0;
4605;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2001;;;;;;;0.0;0.0;
4606;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2002;;;;;;;0.0;0.0;
4607;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2003;;;;;;;0.0;0.0;
4608;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2004;;;;;;;0.0;0.0;
4609;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2005;;;;;;;0.0;0.0;
4610;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2006;;;;;;;0.0;0.0;
4611;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2007;;;;;;;0.0;0.0;
4612;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2008;;;;;;;0.0;0.0;
4613;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2009;;;;;;;0.0;0.0;
4614;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2010;;;;;;;0.0;0.0;
4615;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2011;;;;;;;0.0;1.0;
4616;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2012;;;;;;;0.0;0.0;
4617;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2013;;;;;;;0.0;0.0;
4618;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2014;;;;;;;0.0;1.0;
4619;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, tot 65 jaar;2015;;;;;;;0.0;1.0;
4620;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2001;;;;;;;0.0;0.0;
4621;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2002;;;;;;;0.0;0.0;
4622;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2003;;;;;;;0.0;0.0;
4623;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2004;;;;;;;0.0;0.0;
4624;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2005;;;;;;;0.0;0.0;
4625;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2006;;;;;;;0.0;0.0;
4626;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2007;;;;;;;0.0;0.0;
4627;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2008;;;;;;;0.0;0.0;
4628;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2009;;;;;;;0.0;0.0;
4629;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2010;;;;;;;0.0;0.0;
4630;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2011;;;;;;;0.0;0.0;
4631;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2012;;;;;;;0.0;0.0;
4632;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2013;;;;;;;0.0;0.0;
4633;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2014;;;;;;;0.0;0.0;
4634;Eenoudergezin, alleen kinderen < 18;Alleenstaande man, 65 jaar of ouder;2015;;;;;;;0.0;0.0;
4635;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2001;;;;;;;0.0;1.0;
4636;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2002;;;;;;;0.0;1.0;
4637;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2003;;;;;;;0.0;1.0;
4638;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2004;;;;;;;0.0;1.0;
4639;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2005;;;;;;;0.0;1.0;
4640;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2006;;;;;;;0.0;1.0;
4641;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2007;;;;;;;0.0;1.0;
4642;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2008;;;;;;;0.0;1.0;
4643;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2009;;;;;;;0.0;1.0;
4644;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2010;;;;;;;0.0;1.0;
4645;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2011;;;;;;;0.0;1.0;
4646;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2012;;;;;;;0.0;1.0;
4647;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2013;;;;;;;0.0;1.0;
4648;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2014;;;;;;;0.0;1.0;
4649;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw;2015;;;;;;;0.0;1.0;
4650;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2001;;;;;;;0.0;1.0;
4651;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2002;;;;;;;0.0;1.0;
4652;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2003;;;;;;;0.0;1.0;
4653;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2004;;;;;;;0.0;1.0;
4654;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2005;;;;;;;0.0;1.0;
4655;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2006;;;;;;;0.0;1.0;
4656;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2007;;;;;;;0.0;1.0;
4657;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2008;;;;;;;0.0;1.0;
4658;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2009;;;;;;;0.0;1.0;
4659;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2010;;;;;;;0.0;1.0;
4660;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2011;;;;;;;0.0;1.0;
4661;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2012;;;;;;;0.0;1.0;
4662;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2013;;;;;;;0.0;1.0;
4663;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2014;;;;;;;0.0;1.0;
4664;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, tot 65 jaar;2015;;;;;;;0.0;1.0;
4665;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2001;;;;;;;0.0;0.0;
4666;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2002;;;;;;;0.0;0.0;
4667;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2003;;;;;;;0.0;0.0;
4668;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2004;;;;;;;0.0;0.0;
4669;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2005;;;;;;;0.0;0.0;
4670;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2006;;;;;;;0.0;0.0;
4671;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2007;;;;;;;0.0;0.0;
4672;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2008;;;;;;;0.0;0.0;
4673;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2009;;;;;;;0.0;0.0;
4674;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2010;;;;;;;0.0;0.0;
4675;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2011;;;;;;;0.0;0.0;
4676;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2012;;;;;;;0.0;0.0;
4677;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2013;;;;;;;0.0;0.0;
4678;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2014;;;;;;;0.0;0.0;
4679;Eenoudergezin, alleen kinderen < 18;Alleenstaande vrouw, 65 jaar of ouder;2015;;;;;;;0.0;0.0;
4680;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2001;8.3;-10.0;0.8;8.3;20.3;47.0;3.0;99.0;24.0
4681;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2002;5.0;-12.0;-1.9;5.0;15.7;37.0;3.0;99.0;30.0
4682;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2003;2.5;-13.0;-4.0;2.5;12.2;35.0;3.0;99.0;37.0
4683;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2004;3.5;-12.0;-3.2;3.5;13.5;35.0;4.0;99.0;35.0
4684;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2005;1.3;-15.0;-5.3;1.3;11.2;36.0;4.0;99.0;44.0
4685;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2006;5.7;-11.0;-0.8;5.7;17.5;43.0;4.0;99.0;27.0
4686;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2007;4.6;-11.0;-1.6;4.6;15.6;43.0;4.0;99.0;31.0
4687;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2008;3.9;-12.0;-2.3;3.9;14.6;38.0;4.0;99.0;33.0
4688;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2009;3.3;-13.0;-3.8;3.3;13.9;40.0;4.0;99.0;37.0
4689;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2010;1.3;-14.0;-4.6;1.3;10.9;39.0;4.0;99.0;42.0
4690;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2011;0.7;-15.0;-5.1;0.7;9.5;36.0;4.0;99.0;46.0
4691;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2012;0.2;-15.0;-5.2;0.2;10.3;40.0;4.0;99.0;49.0
4692;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2013;0.2;-15.0;-5.8;0.2;10.0;35.0;4.0;99.0;49.0
4693;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2014;2.8;-13.0;-2.9;2.8;14.2;44.0;4.0;99.0;33.0
4694;Eenoudergezin, alleen kinderen < 18;Totaal meerpersoonshuishouden;2015;3.4;-13.0;-2.7;3.4;13.4;36.0;4.0;98.0;33.0
4695;Eenoudergezin, alleen kinderen < 18;Totaal paar;2001;37.3;-10.0;9.7;37.3;67.9;113.0;0.0;8.0;19.0
4696;Eenoudergezin, alleen kinderen < 18;Totaal paar;2002;28.0;-21.0;-3.6;28.0;69.0;108.0;0.0;6.0;28.0
4697;Eenoudergezin, alleen kinderen < 18;Totaal paar;2003;23.7;-20.0;-8.6;23.7;53.3;90.0;0.0;7.0;34.0
4698;Eenoudergezin, alleen kinderen < 18;Totaal paar;2004;22.6;-18.0;-1.8;22.6;53.0;109.0;0.0;7.0;27.0
4699;Eenoudergezin, alleen kinderen < 18;Totaal paar;2005;23.0;-16.0;-3.7;23.0;55.0;96.0;0.0;7.0;29.0
4700;Eenoudergezin, alleen kinderen < 18;Totaal paar;2006;35.6;-13.0;6.8;35.6;60.1;101.0;0.0;6.0;17.0
4701;Eenoudergezin, alleen kinderen < 18;Totaal paar;2007;33.2;-16.0;3.8;33.2;72.2;120.0;0.0;7.0;23.0
4702;Eenoudergezin, alleen kinderen < 18;Totaal paar;2008;34.8;-17.0;3.8;34.8;64.9;117.0;0.0;6.0;21.0
4703;Eenoudergezin, alleen kinderen < 18;Totaal paar;2009;29.7;-13.0;5.6;29.7;65.4;123.0;0.0;5.0;20.0
4704;Eenoudergezin, alleen kinderen < 18;Totaal paar;2010;39.7;-16.0;10.5;39.7;77.5;142.0;0.0;8.0;20.0
4705;Eenoudergezin, alleen kinderen < 18;Totaal paar;2011;44.0;-18.0;12.8;44.0;81.5;126.0;0.0;7.0;19.0
4706;Eenoudergezin, alleen kinderen < 18;Totaal paar;2012;41.5;-17.0;5.4;41.5;89.7;137.0;0.0;8.0;23.0
4707;Eenoudergezin, alleen kinderen < 18;Totaal paar;2013;30.5;-18.0;-1.3;30.5;66.4;126.0;0.0;8.0;26.0
4708;Eenoudergezin, alleen kinderen < 18;Totaal paar;2014;;;;;;;0.0;8.0;
4709;Eenoudergezin, alleen kinderen < 18;Totaal paar;2015;54.3;-11.0;12.8;54.3;103.0;153.0;0.0;8.0;18.0
4710;Eenoudergezin, alleen kinderen < 18;Paar, zonder kinderen;2001;;;;;;;0.0;0.0;
4711;Eenoudergezin, alleen kinderen < 18;Paar, zonder kinderen;2002;;;;;;;0.0;0.0;
4712;Eenoudergezin, alleen kinderen < 18;Paar, zonder kinderen;2003;;;;;;;0.0;0.0;
4713;Eenoudergezin, alleen kinderen < 18;Paar, zonder kinderen;2004;;;;;;;0.0;0.0;
4714;Eenoudergezin, alleen kinderen < 18;Paar, zonder kinderen;2005;;;;;;;0.0;0.0;
